,.DJUSBMT,.DJUSNCT,.DJUSCYT,.DJUSHCT,.DJUSINT,.DJUSENT,.DJUSTCT,.DJUSTLT,.DJUSUTT,.DJUSFNT
2013-01-25,0.001668008446180804,0.0008847568246860624,0.0012209052025702251,0.0008710102072161466,0.0014134980585970376,0.0013991828876100461,0.0012122197691942767,0.0009851565610317478,0.0008371732038284462,0.0018498959954404083
2013-02-22,0.002022396777602973,0.0010679295996172016,0.0014706525921852796,0.0010559180911476273,0.001707227083874797,0.001700710867679125,0.0014682995624431955,0.0011751604798466283,0.0010077178630630802,0.002228839396166863
2013-03-22,0.002268730419066253,0.0011869699107628364,0.00163173550061059,0.0011712509765031019,0.0019019407675209745,0.0019061054384222956,0.0016379248975837773,0.0013028345170528887,0.001125615174381579,0.0024633227801528264
2013-04-19,0.0020438463913694696,0.0010761357791573074,0.0014698869883445452,0.0010659556868649555,0.00171023089920749,0.0017153620693353801,0.0014703467052541378,0.0011754063281398765,0.0010112232554230535,0.002214788161579911
2013-05-17,0.002250543204692491,0.0011780025632958492,0.0016123498114364524,0.0011673038759997987,0.0018811548066096082,0.0018943017520024474,0.0016206652315862964,0.0012762956856567685,0.0011016697537837186,0.0024293801957615256
2013-06-14,0.0024831603880116617,0.0012987326997638247,0.0017717057159356176,0.0012869212894875436,0.0020683020473278406,0.0020985522033349865,0.0017800509521331122,0.0014001743439295996,0.0012223926102574753,0.002672002112562155
2013-07-12,0.0027465985419294504,0.0014331019690685648,0.0019489119300692365,0.0014329015787647255,0.002281642599222509,0.0023340112774657617,0.0019635613473593925,0.0015425505835266011,0.0013551231655513582,0.002940278783224738
2013-08-09,0.002854665304173011,0.0014768785214699883,0.0020044371789230647,0.0014763490770241929,0.0023544668991903783,0.0024286604447572827,0.0020215699959458787,0.001589889530563454,0.0014139950919241548,0.0030264941355902797
2013-09-06,0.002828424552539935,0.001478526241109463,0.0020013043683369315,0.00146929625195569,0.002339203451441473,0.0024064700203609616,0.0019974941599440583,0.00158388217544596,0.001404492995063947,0.003028218866841726
2013-10-04,0.004434488475519188,0.0023971130249236913,0.0031985191759405975,0.0023930941650302045,0.0037141602144726174,0.003821865436520519,0.003179892845636325,0.0025443175295777705,0.002228787204511647,0.004881107163089992
2013-11-01,0.004676399415116822,0.002295987245761054,0.0032028145137324637,0.002292790510210477,0.004029422286915945,0.0037835829612431326,0.00330229896003355,0.0023280365560184196,0.0020226678065627455,0.005235742179005034
2013-11-29,0.005033083518698998,0.0025645013827901987,0.003371920424453269,0.0025082988144633,0.004424129137948287,0.004319061201775749,0.0036516485345911526,0.002342261577361072,0.0023418486025025783,0.005264813562641352
2013-12-27,0.004709375196941162,0.002418982483662789,0.0031931046453921273,0.002376609398994805,0.004169117997141049,0.0040333153793177794,0.0034378048952250296,0.0022155494181614597,0.0021975532430537612,0.004970285901318368
2014-01-24,0.005445800234709491,0.002767937303163323,0.0036241620816273475,0.002743440146505146,0.004744570601747078,0.004629714480335377,0.0039612182079168615,0.002475048048045522,0.002513887296992503,0.005586939708406169
2014-02-21,0.005986582419594096,0.003050073866386473,0.0040010404962594285,0.003045552272144022,0.0052386433433270155,0.005053220734226758,0.00428428649954406,0.002652415993503679,0.0026209365848818625,0.006014050518386773
2014-03-21,0.0056224456403811225,0.002794069558818997,0.0036807729482845426,0.002644119007392045,0.004742161512289731,0.004814940814609239,0.003979829629709384,0.002373723788134935,0.002340344201461747,0.0050191867586401075
2014-04-18,0.005126134241182112,0.0025349232757061265,0.003331555152792205,0.0024824153526589684,0.0042858669662173285,0.004437587944823209,0.003614416138650485,0.002145512593277839,0.00215413910302409,0.004494015585216998
2014-05-16,0.005142360773236914,0.002572455788061207,0.003343701072770092,0.0024817663552132866,0.004279308966783726,0.0044026952027564495,0.0037761792539412393,0.002205289802166446,0.0020863569255618495,0.004245186728039704
2014-06-13,0.005118985579638581,0.0025647477599070882,0.003339069971923194,0.0024822350891312572,0.004249644696873836,0.004374690098997103,0.0037362518835600093,0.002183767711314911,0.0020560655453450696,0.004230137583131616
2014-07-11,0.0051194076964733186,0.0025995122745712616,0.003364440215400663,0.002535777410749178,0.004254710412326046,0.0043551579104424585,0.0037776986764171045,0.0021628921668917656,0.0020614740939536398,0.004248047305987686
2014-08-08,0.004446998304976351,0.002297208566097016,0.0029503760872347552,0.0022595290925721623,0.0037456188609626727,0.00385896076407906,0.0033091154307458726,0.0019014004233038405,0.0017973317223878911,0.003703815973831313
2014-09-05,0.004483744602743804,0.0023117806282787557,0.0029737635733247158,0.002278113519800022,0.0037718635152625313,0.003872172096665113,0.0033409185026288205,0.0019021207654406718,0.0018068183284407444,0.0037222691157384326
2014-10-03,0.004225975067742273,0.0022017949374724594,0.002826899408713998,0.00218050094271457,0.0035649308590223376,0.0036756000562445487,0.003184729033544404,0.0018189953711311515,0.0017182622133297381,0.0035269587746805686
2014-10-31,0.0041419274482074366,0.002184690712120185,0.0027968511734064883,0.0022093680683629856,0.0035309769679398796,0.0036220958258213636,0.003186622752048094,0.0018573113111154593,0.0016606266594158267,0.003449587634435854
2014-11-28,0.004199546693843538,0.002229868515198809,0.0028516557154625376,0.0022572143394667555,0.0035935007287958734,0.0037139183906148734,0.0032508607474036133,0.0019153320696642536,0.0017045201858932294,0.003541031558467579
2014-12-26,0.004150342995677791,0.002192390301370101,0.0027829414803082595,0.0022303358367027305,0.0035424545069072354,0.0037518505261193045,0.003184618668078121,0.0019219099375481967,0.0016638284551353172,0.0034616698138192586
2015-01-23,0.004153119897607931,0.0022248567478089995,0.0028386977711680815,0.0022548121579979547,0.0035851096380211237,0.0037812860244104372,0.003239311980199931,0.0019506832741276903,0.0016863329333932418,0.0034970173041502044
2015-02-20,0.00417522381323966,0.002259764778221318,0.002878186571342887,0.0022731888230211293,0.0036218182267374393,0.0038367059878264137,0.003301113194416102,0.0020121557981350726,0.0016324777497084074,0.0035502209633694335
2015-03-20,0.0038018630798752717,0.002067293816872541,0.0026261831605828728,0.002079920948619567,0.003309293909282188,0.0035155748163001447,0.0030210150345543066,0.0018450403812683741,0.001496670639580491,0.0032385830969188898
2015-04-17,0.0036443202811112935,0.002001529336468689,0.0025401444479563415,0.0020436601221784124,0.003203101228779174,0.0033918655596812584,0.002930444303291378,0.0017860103009168695,0.001468974727523317,0.00312347483509581
2015-05-15,0.0041855614040048165,0.0023021490003365774,0.0029240808913988817,0.002396783416186356,0.0036805704744511075,0.003883669694515994,0.003370883468583985,0.0020707453099737504,0.0016640054717845314,0.0036052929096635
2015-06-12,0.004017627912458551,0.0022324014329184777,0.002838553856458373,0.0023085134553105374,0.003555208282130706,0.0037584562654705603,0.003289762941708767,0.0020034797962578364,0.0015591030638607462,0.0034940727491001213
2015-07-10,0.00419308977724175,0.002349101609208885,0.0029595861044305486,0.0024378735865970076,0.0037276816087652483,0.003937517558116594,0.003429867231643439,0.0021233716572094893,0.0015376819851484471,0.003643648065203863
2015-08-07,0.004109601327325486,0.0023210491760202023,0.002921303965830165,0.0024598125525862697,0.0036698680625416066,0.0038886750775016096,0.003431264278450467,0.002099130616023932,0.0015240403549746401,0.0036044747516264185
2015-09-04,0.0036807498840002242,0.00210669969776635,0.002637959235984604,0.002243770394513308,0.003274713182801386,0.003566730413024694,0.003105498912128128,0.0019095387305885366,0.0013530454475854227,0.0032102656420079025
2015-10-02,0.003271535984227255,0.0018660376498680303,0.002336388995271318,0.0020428186331145153,0.002908329501373454,0.0031537275989518194,0.0027476171277744962,0.0016937016728675676,0.0012250258539603653,0.0028583547003148964
2015-10-30,0.003348567988696535,0.0019020268769010089,0.0023677462193733225,0.002048537921872086,0.0029741763554652872,0.003227082355716902,0.0027992436110691014,0.0017403321867134668,0.0012401745074084004,0.0029043997314552564
2015-11-27,0.0033114142827139815,0.0019174468622057193,0.0023882484929001217,0.002065816068171127,0.0029633503761116965,0.003241656390511716,0.0028230552266856335,0.001740828741423391,0.0012092908779418573,0.0028673152306673785
2015-12-25,0.00294098378734262,0.0017190504852503078,0.0021416276979242827,0.0018509649844651852,0.002640285366640883,0.0029085682809160303,0.002530431416087852,0.0015503851164824414,0.0010821612742356308,0.0025544895007008975
2016-01-22,0.00256535743647797,0.0015017035735091057,0.0018592951291552969,0.0016243301973871476,0.0022858862652162604,0.0025170706202169934,0.0021884901199014165,0.001328025900388724,0.0009113021553548786,0.0022136632969976863
2016-02-19,0.0022644716611664177,0.0013648478189296194,0.0016847287046607919,0.0014624345669160964,0.002047554159193155,0.0022715044473703037,0.001989380436495274,0.001192698261082926,0.0008149252353309696,0.001997016696640531
2016-03-18,0.0027198279520220625,0.0016388571939371685,0.002015461101715377,0.001740759232834649,0.002451091658279065,0.002747173145398666,0.002374028170641105,0.001429482641464652,0.0009720157024943817,0.0023985557775796466
2016-04-15,0.0026923825429936176,0.0016304057452535962,0.0020058453814279995,0.0017193537866699864,0.002430737292140338,0.002700944956972116,0.002357905723483082,0.0014080409055878503,0.0009659411626239263,0.0023970031213360124
2016-05-13,0.0027329601076051657,0.001650506932190288,0.002043282756882072,0.0017606697554754201,0.0024707997157390202,0.0027303343604577917,0.0024003022811263856,0.0014262026368957843,0.0009650466557969182,0.002449967364241307
2016-06-10,0.003091464015788351,0.0018586412319152638,0.0022992720968830595,0.001993872395978792,0.0027880002839694813,0.0030979589772951797,0.0027161463752310273,0.0016009691495529963,0.001085196732755009,0.002768283674402546
2016-07-08,0.002870953984084047,0.0017434059411121287,0.0021366608644604822,0.0018766913604174708,0.0025897684682085697,0.00286101423800678,0.0025234368043746546,0.0014755926931802994,0.001010389458279028,0.0025790593694096156
2016-08-05,0.003573573227838293,0.0022127524712346604,0.002662644480722666,0.0023029168972838908,0.0032229885952367037,0.0035946341859948347,0.0032086336478393024,0.0018486934522079375,0.0012213664202116014,0.003226403758041419
2016-09-02,0.0036704477724776533,0.0022948548151866107,0.0027418106294443334,0.0024108643419205314,0.003276003962192493,0.0037495309587873,0.003256431224629202,0.0019361754470483582,0.0013094342242863347,0.0033202761802408644
2016-09-30,0.003581571087132549,0.0023132078147081844,0.0027502812941194044,0.002449754491982432,0.003256131644866942,0.0036841954829221583,0.0033300403525681464,0.0019396191364592804,0.001310785747817479,0.0033007203866082767
2016-10-28,0.0029949786405122987,0.0020340051948673876,0.002400178580099758,0.0021808220967375314,0.0028005217038060033,0.0031301776537518283,0.002862263040408978,0.0017132584348967545,0.0011678284169850187,0.002840438299276732
2016-11-25,0.003129028107595227,0.0021128655116837525,0.00257223257195133,0.002354790749059095,0.003014010955283796,0.0032950346209845434,0.0030192722234310726,0.0017721785560745374,0.001133737014004303,0.003029833717187008
2016-12-23,0.003144257715128476,0.0021851555771156836,0.0026704438278552078,0.002420133756020025,0.003072906773071227,0.0032755636129458083,0.0031518977849824092,0.0018249119061485217,0.001140455700582149,0.003088966284707675
2017-01-20,0.00294325147487476,0.0020673562288652803,0.00251403040307878,0.0022922886318754616,0.0028826769701483686,0.0030824078456049707,0.0029606413146081056,0.0017270947720636034,0.001102335959813216,0.002895538946711965
2017-02-17,0.0028519776320581596,0.001995187246099027,0.0024347692660530774,0.0022202178351527543,0.0027913985971940274,0.002975631939657755,0.0028635881495420595,0.001653083846758554,0.0010688484953520429,0.002787637848564696
2017-03-17,0.0028474050288481907,0.001998023289321453,0.0024367610115953366,0.002225956788136748,0.002782759427665905,0.0029684841541143627,0.002853644393249636,0.0016520489617016687,0.001080743353332394,0.002771188971584096
2017-04-14,0.002901721493298914,0.0020267349786169775,0.0024830085724276718,0.0022426118277431273,0.0028230757841500413,0.0030038481297807837,0.0028947509632533995,0.0016830641732738085,0.0010679798877025308,0.002816718541734547
2017-05-12,0.003230258265623754,0.002257304169842097,0.0027756615299230677,0.002511745815878849,0.003148908676675668,0.003319219421453807,0.0032242719759261076,0.0018655859887865762,0.0011847188604245875,0.003136240840309503
2017-06-09,0.003110154843840055,0.002235066749202866,0.002719373559234638,0.0024986834469953485,0.003096301659383658,0.003224312660908928,0.0031817215728953624,0.0018966652652054094,0.0011681774119733745,0.0030286482137946505
2017-07-07,0.0030208833089904736,0.0021788324728784073,0.0026583471678100113,0.0024377133002594924,0.0030084985550660856,0.0030963548035219533,0.003127858785479677,0.0018435703630975465,0.001131433217082759,0.0029347837889730014
2017-08-04,0.0029808623598460123,0.002141463194945991,0.0026133582045423207,0.0023981201386715713,0.002952161682503365,0.0030460952255567,0.0030885480915185497,0.0017866574181541308,0.0011174046737540634,0.0028757053272241606
2017-09-01,0.0027979467570984234,0.0020059077616114036,0.0024668225149537823,0.0022692745596584363,0.002772559155818817,0.0028747110717602547,0.0028901038860592865,0.0016927580701078066,0.0010504060423397708,0.0027163010033716215
2017-09-29,0.002816255728281719,0.002051890826751486,0.002513561353014348,0.002327660884360817,0.0028269764870673276,0.0029075938619670576,0.0029503652911326223,0.001750404526130414,0.001069150299742239,0.0027464767476486126
2017-10-27,0.003070590032976756,0.0022152972973524193,0.0027293639503973635,0.002527185536093355,0.003082501186754891,0.0031717935335729454,0.003220687989001724,0.0018677731310888389,0.0011529496495384663,0.0029895941445943945
2017-11-24,0.0030440135804963944,0.0021824356449824597,0.0027103648455718645,0.002523849637188955,0.0030805261713402854,0.0031589998084585024,0.003193297069174279,0.0018058545695111452,0.0011365970311010998,0.002976909272754677
2017-12-22,0.003202969023298456,0.0023095343264852696,0.002863572976149004,0.0026711432434850433,0.003249561673989453,0.003337715912756667,0.0033413791374869877,0.001959464488964124,0.001183246161872167,0.003141701059094929
2018-01-19,0.003101194528319421,0.002187043924310179,0.002766471007465671,0.0025881322330812274,0.0031393761770730968,0.0032180340354320746,0.0032622781063580343,0.0018210788336813538,0.0010187903114010988,0.0030122739697641832
2018-02-16,0.002797146358770349,0.002000745855418454,0.002520965084546136,0.0024130253292983296,0.0028374849710693186,0.002993166700733694,0.002941209968722928,0.0016952071104927445,0.0009620511792145428,0.0027128542048474066
2018-03-16,0.0029304074669508386,0.0020901437649753934,0.0026367082686709026,0.002536081401718549,0.0029826433308520663,0.0030880293799959465,0.0030965385155129594,0.0017470555640547842,0.0010384451694864171,0.0028407782858558992
2018-04-13,0.0026722264887764154,0.001918597196087996,0.002395194577882986,0.002352180250721663,0.0027137486708517246,0.002694222284422991,0.0028657730432393833,0.0016516465422499662,0.0009526444479079832,0.0026180760224652076
2018-05-11,0.0024649077754763894,0.0017762469611396021,0.0022043297942723346,0.0022116880773126076,0.0025007655164212043,0.0024896153828245205,0.002620215337575841,0.0015637300983405568,0.0008943575772682081,0.002411739191973916
2018-06-08,0.002661866787373038,0.001891278520277518,0.002366334761631153,0.0023918025616126797,0.0027034317326410434,0.0026980023169182995,0.0028463856248053605,0.001661488477753732,0.0009176911443509728,0.002599549229245711
2018-07-06,0.00250925750510187,0.0017705317603766563,0.002225845191354468,0.0022503528701106174,0.002548334768842108,0.002503302234554959,0.002672284968406411,0.001541268682805125,0.0008101785994964195,0.002436048555797063
2018-08-03,0.0025657438080345088,0.0018041680635267892,0.002279467743785823,0.0023141867420029536,0.0026114306630464932,0.0025647066376920805,0.002756867618140141,0.0015952625234360051,0.0007991860833171491,0.0024996672404700836
2018-08-31,0.002751866636181934,0.001908449981635132,0.002422417671063321,0.0024646431602550964,0.002786710971006289,0.0027568080340771807,0.0029603917043393995,0.0016894474336110897,0.0008109622943381096,0.0026511325089903703
2018-09-28,0.0026847098441054565,0.0018545198222480598,0.0023635639075884948,0.0024068256980375033,0.0027152355101583204,0.002714449944914503,0.0029259520954231914,0.0016561206951529051,0.0007851858941725199,0.0025831540266386924
2018-10-26,0.0023004741237810603,0.0015798298340745321,0.0019970938246078266,0.0020313509377636466,0.0023282683789372736,0.0022871167060738926,0.002472282720750636,0.0013696947892978227,0.000652932758943428,0.0021924059888443056
2018-11-23,0.0021541611384471864,0.0014522187271818342,0.00187807741285812,0.0018996628478165417,0.002168087858488153,0.0021512470984929636,0.0022702748204041726,0.00131818534616233,0.0006203926865284239,0.0020447667568702665
2018-12-21,0.0018164491381574249,0.0012275915256907718,0.001622479676460518,0.0016299968363795538,0.001844135857018606,0.0018119365712117223,0.0019485872664015437,0.0011451870873095845,0.0004986562064446694,0.0017364764145090662
2019-01-18,0.0018611430388971561,0.0013104644955531436,0.0017642287461003309,0.0017269590815594134,0.0019452052595934472,0.001948669694270762,0.002061240125396849,0.0012267927962618798,0.0005440051952725912,0.0018149549012235779
2019-02-15,0.001917214649380622,0.0013629959761837338,0.0018277487446311325,0.001791988892448908,0.00202101501247594,0.00203349984280441,0.0021442834108970606,0.001251887926231991,0.000558002020938342,0.0018938298207091771
2019-03-15,0.0019013624999670133,0.001346360671567295,0.0018118239189197037,0.0017973837869712825,0.0020077514346474256,0.00204293722569686,0.0021223572798779035,0.0012571897554853983,0.0005617532236805275,0.0018750998827897377
2019-04-12,0.002136817958266418,0.0015122686570305517,0.002021749004624851,0.002002712627880069,0.0022429490281291172,0.002309509987164153,0.0023809152712343665,0.001412128873921254,0.0006377762751839202,0.0020993416364715883
2019-05-10,0.002189765008544411,0.001551693891283986,0.0020831437335614143,0.0020757643948591453,0.0023006955614293446,0.0023612061272293827,0.0024554603245242933,0.0014386881973700771,0.0006609434455155163,0.00216316707538013
2019-06-07,0.001771854228269312,0.0012628478750470904,0.001680034227443453,0.0016686507640239633,0.0018549289489477648,0.0019067647655605527,0.0019914899354214364,0.0011803377351755787,0.0005356986639463629,0.0017392445096152994
2019-07-05,0.0020005059566348326,0.0014195159214159328,0.0018621104347470961,0.0018590458774034894,0.0020692936022008736,0.0021336584162072515,0.00221940326513172,0.0013312070655945348,0.0006151527423344687,0.0019257672249869615
2019-08-02,0.002167021646873636,0.0015426707789896064,0.002044438042340471,0.002025753236428729,0.0022496792711460553,0.002312344517191113,0.00243424460216299,0.0014793400483483028,0.000662835256182809,0.0021043455230465437
2019-08-30,0.001753770835874557,0.0012356346517019303,0.00164559820792703,0.001611271843252392,0.0018071479006168457,0.0018634753784802205,0.0019604386156840134,0.0011827617710924278,0.0005140518451914729,0.0016873633356663884
2019-09-27,0.002050846883813354,0.001438267894556794,0.0019166048219217287,0.0018640841254744169,0.002104952224974938,0.002169370025847368,0.0022796553743901055,0.0013776947843390415,0.0005830852518528369,0.001963526399160755
2019-10-25,0.0019180016688616357,0.0013502428687004891,0.0017993647870969388,0.0017368228087557504,0.0019707273724315763,0.0020314411949923783,0.002134275469213902,0.0013144007354717999,0.0005390095359756264,0.0018523378863231548
2019-11-22,0.002004208480908475,0.0013927667284226323,0.0018609515615511806,0.0018029500478000545,0.002046214944868781,0.0021154788848836694,0.0022245841772944946,0.0013543195878893783,0.0005426207154612198,0.0019164173035116072
2019-12-20,0.0019920400530623354,0.0014078368339377418,0.0019047364455371115,0.0018246731364447606,0.0020576555495013995,0.0020529962870450193,0.0022593182450686778,0.0013295930782159676,0.0005409859849918839,0.0019451176633106457
