,.TR15GSPA,.TR15GSPD,.TR15GSPE,.TR15GSPF,.TR15GSPI,.TR15GSPL,.TR15GSPM,.TR15GSPREC,.TR15GSPS,.TR15GSPT,.TR15GSPU
2009-04-03,-0.001861045622628294,-0.002837701688034155,-0.002590039250351106,-0.005244752046554371,-0.003413639324432215,-0.002106588796776524,-0.0031091153297428654,-0.004259582784200419,-0.0014146409930969176,-0.0027829601550771396,-0.0023978475467742386
2009-05-01,-0.0022406359767627834,-0.003486654670123162,-0.0031797822196397447,-0.005628909311711188,-0.0038883825883047757,-0.0023040306163702408,-0.0037976695151284066,-0.004772663915747632,-0.0017680968404871116,-0.003114044686748909,-0.00260430239485893
2009-05-29,-0.0018420535873701484,-0.002453684807213702,-0.002160036153363477,-0.004518704756808933,-0.003034627766354198,-0.0015681830876741682,-0.0027143101141252493,-0.003648385061266078,-0.001351598752548741,-0.0021426802298054326,-0.0020427365656395403
2009-06-26,-0.00014174913831727738,-0.0007309726488343824,-0.0011864058529358695,-0.0013894506512760834,-0.001422585485135478,-6.0999690619410363e-05,-0.0014342366320417893,-0.0019725439749767324,-0.00019799253274886404,-0.001249237671569448,-0.0012854182088691136
2009-07-24,-0.00037602894830104065,-0.000446084371468077,-0.0007701996511852297,-0.0016803465462412995,-0.0012656240278131187,-0.0001639696090134964,-0.0009715761780867392,-0.0016220723084999862,-0.00015164989827705236,-0.0008773817994997385,-0.0010791043889372706
2009-08-21,-0.0018585385961377532,-0.002553543419155018,-0.0027462108782077966,-0.004977060415881542,-0.0031874999000319764,-0.0017288612037528416,-0.0030937472637559593,-0.00404610444888563,-0.0011337454654943933,-0.002314320387251416,-0.002002068984992878
2009-09-18,-2.3326395274509413e-05,-5.959637582745659e-05,-0.0005156348981876147,-0.0011150488278146283,-0.000977369244084788,0.00017593522381532305,-0.0007471541112369683,-0.0011183487531007895,0.00019901566450991718,-0.0005873698111919664,-0.0009383946878084612
2009-10-16,-0.0006601211243273068,-0.0009719272239206934,-0.0013545630437698547,-0.002285609204603253,-0.0016711319673446531,-0.0003060717496876208,-0.0015803961010711063,-0.002281137314716567,-0.00037493883743758055,-0.0011297944223488691,-0.0012650505678704017
2009-11-13,-0.0001726817588007777,-0.0002588364347995335,-0.0007391388345969608,-0.0009698037211987576,-0.000994857978834726,0.0002155345590133208,-0.0008952364124069415,-0.0012551656138225047,-2.225707104448437e-05,-0.000590686130592108,-0.0009228976144931716
2009-12-11,0.00012352800870349352,0.00018838187330970843,-0.00030694802859635773,-0.00015287888729295827,-0.0006074256005554977,0.0004586994972296598,-0.0006811129641527762,-0.0009613917605051342,0.0001649591762501978,-0.0003641799088879803,-0.0005311584616589046
2010-01-08,0.00045471357273000273,0.0007068004511496923,-3.451899824338122e-05,0.0005819050543693144,-9.555816611330532e-05,0.0006582327948010828,-0.00013710273457501874,4.5732072957619914e-05,0.000509311415772743,0.00013945302940330054,-0.0005920702467107007
2010-02-05,-0.0005648524994283698,-0.0007199992805394784,-0.0013830549294958474,-0.0018955383478828332,-0.0013500813143965036,-0.00043223677059268776,-0.0014912373660445782,-0.0016630332235606522,-0.00014330381659449792,-0.0009293402802056129,-0.0011264381202866533
2010-03-05,-0.00025547658287148294,-0.0004450363287271643,-0.0010423917669414285,-0.0011282603345928307,-0.0009790925236142392,-8.021444292268745e-05,-0.001210721039919959,-0.0013132982484729174,2.626838650034246e-05,-0.0008123105251090918,-0.000827621157625783
2010-04-02,-0.00013802721332312467,-0.00021676509372209722,-0.0009988713401100115,-0.0011356604174487415,-0.0008048316983204458,-2.911086995264643e-05,-0.0010655688614589773,-0.0010161040270372148,0.00023706617085591034,-0.0007118144276962752,-0.0006093175426977663
2010-04-30,0.0003814101699923403,0.0004957787028055386,-7.935199456710469e-05,-9.933182672988781e-05,-0.00017886892141813488,0.0005798984791593741,-0.00024947816316555954,-0.00047624099062954504,0.0005827234347805105,-7.370084585406263e-05,-0.00012845986885558946
2010-05-28,-0.0011637564960425,-0.0019455310485615132,-0.00243873389791662,-0.003504087385265033,-0.0023846111423551615,-0.0011673780723962437,-0.002759835525747211,-0.0029484861022931377,-0.0005872452124028652,-0.0019927587564775376,-0.0016025438577344923
2010-06-25,-0.00022336425786712168,-0.0003518063735915019,-0.0009057742789480197,-0.0010624423094111944,-0.0009112915282009777,-6.056862146003173e-05,-0.0011950480211054147,-0.0015404539079327678,8.3937579251319e-05,-0.0008177403679469837,-0.000666295248737825
2010-07-23,-0.0005502775599653064,-0.000987992176884929,-0.0015131505226955728,-0.0017417564738247105,-0.0013984085165464574,-0.0005144542888092635,-0.001764109141089629,-0.002011735859259767,-0.0003278525646031124,-0.0012413606858062965,-0.001083035887276646
2010-08-20,-0.0007274730399970777,-0.0012327871578562228,-0.0016926854559126956,-0.00225539919797404,-0.0016785440938457533,-0.0007265283109017116,-0.0020392771456183745,-0.0022715030074995685,-0.0004113072713405326,-0.0014259444085542145,-0.001150855669913237
2010-09-17,-0.00028358550035476266,-0.0006197782019974848,-0.0011524719746113662,-0.0015459685681565218,-0.001113561852131338,-0.0002508759991457256,-0.0015024962506753536,-0.0018243739702031344,-5.549671148187836e-05,-0.001070884953097603,-0.0008691851858093444
2010-10-15,-0.00045240022654985553,-0.0007665694453283045,-0.0012753896355467017,-0.0015870634580394455,-0.0011832001857602285,-0.0003999711738643455,-0.0015665236806964526,-0.00202101821539019,-0.00032456472298712086,-0.0012360248274098933,-0.0007276498508866625
2010-11-12,0.0016809904616624624,0.0022530514904681035,0.0013636005907935276,0.0029467829208353656,0.001699209783399257,0.0017450508998911494,0.0013316499454765875,0.0012572873240607632,0.0011441339338205,0.001036669548195339,0.0008273060740586527
