,.DJUSBMT,.DJUSNCT,.DJUSCYT,.DJUSHCT,.DJUSINT,.DJUSENT,.DJUSTCT,.DJUSTLT,.DJUSUTT,.DJUSFNT
2011-09-09,0.002102923633350367,0.0010397932359974078,0.0008332678481096163,0.0005123828243434964,0.0006546836742865495,0.0015972881870014663,0.001133623748608904,0.0003508688271191463,0.0007047386535757181,-0.0016364730273392446
2011-10-07,0.0014288184391071448,0.0008727450973439975,0.0005434288520498827,0.00038846731885924557,0.0002628975861303402,0.001315266605487158,0.0009276001466102119,0.00018772257356082338,0.0007628646256169329,-0.0020179483973311743
2011-11-04,0.002152761359290744,0.001175259488193246,0.0009646534178159299,0.0007099946629272532,0.0009432888020832561,0.0018596769488210035,0.0014222951583989238,0.00027464269259161304,0.0008160396978425387,-0.0013447556674633099
2011-12-02,0.0013947205588096926,0.0008514477101761103,0.00059374443570706,0.0004104769843662601,0.00045334441993123795,0.001093891689603676,0.0008883349199355743,-3.104838558219905e-06,0.0005085966095349745,-0.0019888194414693474
2011-12-30,0.0017721982331415655,0.0011137927997092588,0.0008353944402245406,0.000788074179422072,0.0008089992156589866,0.0016212261385951702,0.001150211125214545,0.0001935187210170156,0.0008234712925558469,-0.0016424922855139115
2012-01-27,0.0019322113840471295,0.0011289400753002683,0.00092119469514912,0.0008554008429450787,0.001062860004678309,0.0018608530972573224,0.0013690413639949575,0.0002202112264560447,0.0007590462121582078,-0.0014028251762796778
2012-02-24,0.0017989283200632673,0.0011967423232108322,0.000986443977435908,0.000902922780748592,0.0010219247650313835,0.0019096240010226288,0.0015831826644873447,0.00014778871593465706,0.0005929694599652206,-0.0012652925279015936
2012-03-23,0.0017925019824329498,0.001329114587723246,0.0011890093232691551,0.0010386882272823744,0.0011539415552243768,0.0018402559488122556,0.0018668112087865572,0.00021400451352226687,0.0004784081261417189,-0.0009286296539402673
2012-04-20,0.001547605435509679,0.0012031125517802824,0.001119541482313298,0.0007836953625638359,0.0009334874379744207,0.00133277542545749,0.001743155335318565,8.333135043138782e-06,0.00026470189948966683,-0.0011244645955566564
2012-05-18,0.001276510131685262,0.0011708098980366146,0.0011472211946755803,0.0008304448996245373,0.000733664252725097,0.0010094372296630492,0.0014334878876291722,9.798877304860209e-05,0.000338015467864942,-0.0011966437439379796
2012-06-15,0.0010639837029806697,0.0011278373587029391,0.0011213347611684044,0.0008353950457221626,0.0005373665077569711,0.0006990213673582657,0.0012740019618405884,0.00017895544329149128,0.0005876136616198974,-0.001329094179739419
2012-07-13,0.0009576822067873479,0.001154486608397294,0.0012124274403481987,0.0009960815508312155,0.0005031580923917137,0.0006876820035157193,0.0011558432331039456,0.00034564456878400534,0.000619218513057475,-0.0011159083135750263
2012-08-10,0.0013395554556136485,0.0013669158039919126,0.0015629908752975504,0.0012800590288299736,0.0008265187105048812,0.0012025448851808688,0.0014554551506891218,0.0007492880668994188,0.0009195841711650988,-0.0006755289501299449
2012-09-07,0.001406295496627545,0.0014540333941067969,0.0016967547994914429,0.0012974927341626364,0.0008958904218855804,0.001139545323172095,0.0015500057627204221,0.0007046097799498281,0.0008007721590356975,-0.0005445051793353922
2012-10-05,0.0011422042592814426,0.001274492797086182,0.001604833466627416,0.0012464828732808885,0.0006882585376738582,0.0010220408822430316,0.0013443457274518941,0.0005741664782006304,0.0006395517668634322,-0.0007752894614572477
2012-11-02,0.0010449106999781,0.0012817617923787982,0.001757234895514458,0.001326766320586023,0.000777456750223544,0.0009527685556080625,0.0009136209531215462,0.0006474382767316096,0.0005771785349358749,-0.00028196847322686965
2012-11-30,0.0011150961486899105,0.0013227025450586142,0.0018776004283817533,0.0012144058040417132,0.0009417619994439335,0.001039904685992803,0.001178214728229915,0.0008120611899100222,0.00030570411100557367,-0.00019744131114606345
2012-12-28,0.0010884977192027376,0.0013587278852630232,0.0020855294161105185,0.0013236765452401698,0.0010748720352084641,0.000772810847335258,0.0011508265626071794,0.0006334509173897224,0.00043237880553685995,0.00016645511814521034
2013-01-25,0.0016314683553371285,0.0019071449492884284,0.0025642235062570623,0.001810374015498583,0.001680916284866755,0.0015382563047756177,0.00183860675370943,0.0013403953223177785,0.0009304253966113765,0.0005594252095599213
2013-02-22,0.0012696126120013745,0.001933772141549329,0.002498258643755541,0.001903136747123205,0.0016911948171914961,0.0013439840184380168,0.0019331638050062892,0.0014949047983349277,0.0009244884427090367,0.0006904158933003223
2013-03-22,0.0016170196448741772,0.002009840361139928,0.0027223627445566068,0.002225830913869671,0.0018195585147807566,0.0015878566443337004,0.0020022474804544726,0.0016574266925599777,0.0012483920674714944,0.000850118730700386
2013-04-19,0.0007921178934477646,0.002118553262776303,0.002804914247209787,0.0024420464091479224,0.0016213695970462233,0.0009015985538899334,0.0016997657326175797,0.0018037172057768563,0.0011446557402893332,0.0008640753328339468
2013-05-17,0.0007666324492380926,0.002207321058342311,0.002773777002950603,0.0024905513925513848,0.0016315908980698258,0.0008420225673002001,0.0016157745895657681,0.0014984762686184785,0.001071966454431563,0.0010180759500752058
2013-06-14,0.0007582826864767009,0.002322787393793651,0.002903026436134689,0.002570343283732363,0.001854798265028568,0.0009794540419339197,0.0017808083766001441,0.0015719569362962309,0.0008777852756284084,0.001508556240625944
2013-07-12,0.0009466073787956122,0.0025721775279559456,0.0034684850682805877,0.0025757429622694813,0.002222261218431597,0.0011266312229718913,0.002103860672959584,0.0019646231135291197,0.0009497028459327241,0.002251328500783511
2013-08-09,0.0015185397800304248,0.002429143560589682,0.003278706957911726,0.0025197147599730282,0.0022016918806443183,0.0017722643745936495,0.0020102477895069526,0.002038113796281504,0.0015284601834898064,0.001833169035260356
2013-09-06,0.0016917546640511636,0.002301036653104641,0.0030899227007847715,0.0025484307841815053,0.002263951291833332,0.0018083704796826104,0.0023030353279542195,0.0018578231463841914,0.0014582347699458825,0.0016084754732038611
2013-10-04,0.0029474719772797186,0.0026557775631921377,0.0038616322532902055,0.0029197548839957357,0.003223479963359387,0.002433579006081779,0.0029699872392738723,0.0023906650854542003,0.0019307518111216146,0.0021789560258718282
2013-11-01,0.00366000179114799,0.003212773179678277,0.004374560359145944,0.0033847810034858612,0.0037874015122645664,0.002851727431529672,0.0034650948771794833,0.0028660741385281925,0.0023140005431292157,0.0028896053327884287
2013-11-29,0.004201281212406171,0.0034363753082071492,0.00477410126615007,0.003829726738972175,0.004109445336197591,0.0029222394372635015,0.003991311184673962,0.00255824745316433,0.00219403586233702,0.003397042331984972
2013-12-27,0.004215403769066984,0.0035259633895217734,0.0047616225079918735,0.003654027804955564,0.0042737988627715665,0.0031895210360145705,0.004136192618974591,0.0025395287561812774,0.0023761941330296085,0.0035878083706354547
2014-01-24,0.004328433030345845,0.0036312341686566816,0.004861530583709957,0.0037973512260279976,0.004586841337473192,0.0030114564977779426,0.004220774481332583,0.0027004470150863297,0.0023197885978971074,0.004480558823481528
2014-02-21,0.004590903319835346,0.0038679525183619654,0.005109738649687496,0.0038855767297562914,0.00490917487321069,0.0033497619462130633,0.0043420824947508095,0.0029061210703430185,0.002887717094999197,0.004998496478387813
2014-03-21,0.004478923158400239,0.003930514542076293,0.00509817233436897,0.004151277013940577,0.005022592439010181,0.0033467942306305257,0.00410719976166149,0.0026481270702185893,0.0030006483960917617,0.004589707649442421
2014-04-18,0.0038144234973705566,0.0035640732954440807,0.0043031976645765396,0.0037849104051507093,0.0042253225294070955,0.0032067924832675267,0.003497034417526069,0.002597430602706616,0.0029740536875035,0.003391859235630358
2014-05-16,0.003716002276533462,0.003598196600011488,0.004442768002030775,0.0038474446612343245,0.004241978352942039,0.0032344238089002694,0.003610632683534045,0.0028518782222874822,0.003028247648590822,0.003337034627222703
2014-06-13,0.0033788333999345533,0.0034851399363139634,0.004394903679771581,0.003914722952501363,0.004060545470764908,0.0029318827194405937,0.0034254354894388953,0.0027512384304758646,0.002751127307926984,0.0031902727769287558
2014-07-11,0.004023021916005971,0.0036418324679169806,0.004689297506961716,0.0040657752641664185,0.004503631879182769,0.0037200768497651546,0.0037157517756293067,0.0030281904364149737,0.0028803506031070104,0.0036405958362494824
2014-08-08,0.0029176343461144905,0.003089173773935347,0.003988973043379233,0.0036551613739857635,0.0035513344867485926,0.00306275076882023,0.003166846088087333,0.002773090923017367,0.002451135134139455,0.0025141778794195366
2014-09-05,0.003073625240524311,0.0032708900364467586,0.004089772299838962,0.0037450385292435474,0.003695347595932422,0.0031704226362901287,0.003266282763687805,0.0027943523989787467,0.0026396351071790395,0.0027414199157992174
2014-10-03,0.0029641466868411837,0.0031366345895025827,0.003982381215036023,0.0037994114497200185,0.003580443024778789,0.002850025261397482,0.003182749195152813,0.00271094144606137,0.0025282153130112574,0.0026771021301924013
2014-10-31,0.00271034156274493,0.0031173065170882327,0.003949019386784904,0.0038907453870414116,0.0035868859927162475,0.002337060695313585,0.003028033320295734,0.002720661365195638,0.002799148625946305,0.0027115278645404813
2014-11-28,0.00248859374640596,0.003109214278906131,0.003952541040750635,0.0037250876169410835,0.003518988553763868,0.0023514870145071713,0.0030590278343001426,0.0026101607392257347,0.002762715382704327,0.0028369849075876603
2014-12-26,0.0021393940549266034,0.003031847332879319,0.003895307708266142,0.003747682707876894,0.003347225511088388,0.002015218346931324,0.0028215088843252436,0.0022010875370347734,0.002587199895843015,0.002789778398266891
2015-01-23,0.0022035545893885813,0.003099192734663572,0.0039707597986195975,0.003724282920647107,0.003298669739360965,0.0018620790442144142,0.0028963127934041573,0.002590692027955916,0.0029098276314856756,0.0027310541865907733
2015-02-20,0.0023275457310727925,0.00303698212668087,0.004086190236119114,0.0037579529811081116,0.0034065596272298145,0.0021390978656529386,0.0030715651438236544,0.0027952326793154584,0.0026316802838155682,0.0028083323307600745
2015-03-20,0.00201762215295532,0.0027786303093334567,0.0038814698240098046,0.003709601975617719,0.0030914610624465325,0.0017683525096453426,0.002802311955706803,0.002464891960456252,0.002434088567601934,0.0024790747159201846
2015-04-17,0.001911771948442762,0.002900581815030675,0.0037405897480601515,0.0038964087942174363,0.0030395251450012453,0.0019018119134533746,0.0027033843088953634,0.0025003349249892864,0.002574649917213049,0.0023261269129216575
2015-05-15,0.002309925995089139,0.003016271924631659,0.0038526906057405512,0.004072902425466447,0.0030915094621775663,0.002183324389010973,0.0029804423506028274,0.002664957359249073,0.0024898906651807146,0.0026077231598342883
2015-06-12,0.0022989981097780816,0.0030432802837011084,0.003924420895414955,0.004231545033017606,0.003317062086398129,0.0021217402962849983,0.003140255499304451,0.0025757270835160676,0.002473513398171516,0.0027983913668187667
2015-07-10,0.002159549818695656,0.003076087891369829,0.0041359659461017,0.004287349069790163,0.003299373960840022,0.0020664569240595133,0.0030632681148408418,0.0026093795611771536,0.0023325603711189884,0.0027873674241668013
2015-08-07,0.0016325448200844412,0.003011022304214469,0.004142425563887323,0.004277130501750573,0.0030230707847441664,0.00156764311431146,0.0029702129926513082,0.002305088951260334,0.002332815193543078,0.002807322578686948
2015-09-04,0.001370391064915939,0.0028263063179753247,0.0038807792354924966,0.004101027178928109,0.0029234356108011903,0.0014623866116827199,0.0029200247867606456,0.0021081504441887054,0.002192453643268208,0.00262944704002397
2015-10-02,0.0008531409792031696,0.0027528812631185742,0.0036500381148124915,0.003628455077092455,0.0026070042295083537,0.0010755498146424484,0.0026220990919457064,0.0017243220045737757,0.0021503068908071943,0.002509663777090539
2015-10-30,0.0011213479466706797,0.0028394521761933196,0.003655621991995494,0.003674278042134642,0.0028345816619768606,0.0013206631636431118,0.0027520965882880714,0.0019426156726549452,0.0022917303845771384,0.002691150608531306
2015-11-27,0.001050447959413286,0.0027345098919041608,0.00357687117559416,0.0038600553847926164,0.0028242489126083176,0.0010229559178164713,0.00276283040277371,0.0019122451176673118,0.0022765388183091846,0.002779983327129581
2015-12-25,0.000441545156239875,0.002530237532766614,0.0033374312737411665,0.0036545537607544413,0.002301637740437739,0.0002846176817109181,0.002440846845614715,0.0016762553651986183,0.002126943294301343,0.00226869339779907
2016-01-22,0.00015432330422196063,0.0023474704040613577,0.003052519472398454,0.003385869633743642,0.0019438293613440807,-0.00016180695095056841,0.002031986748482126,0.0017229240550030295,0.002133730136724613,0.0018374326099810496
2016-02-19,3.2483230584850497e-05,0.002338992553820981,0.0027607700607991665,0.0031275169633425163,0.001726734122186141,-0.00045810045814449784,0.0017455191612500707,0.0019466197638506948,0.0023178244398651803,0.0015103254023810728
2016-03-18,0.0006367262038442966,0.002740302340575466,0.0033345278346688617,0.0034537651523148605,0.002295405324790384,8.719451369252521e-05,0.002480144730208345,0.002257978521389581,0.002616102888046447,0.0020739308835006176
2016-04-15,0.0005304146185827018,0.002601388835377249,0.00319560762493927,0.0032891603133736002,0.0022485650984559674,1.680508536417653e-05,0.00248604347055735,0.002034276418624586,0.0025526065560315496,0.002031379069227771
2016-05-13,0.0007612381532543726,0.002478801514851414,0.0030710249968738147,0.0030503618837749006,0.00226886516980463,0.0003581605334472368,0.0021816756851476453,0.0019231442479405328,0.0023745168553271495,0.0022603134526899445
2016-06-10,0.0010236237097228456,0.0026680881522643074,0.0033449087968450983,0.0033848018588288017,0.002587227739621017,0.0004654404009120915,0.0026531038935341585,0.002097341369894151,0.002587488635506754,0.0025558103548162054
2016-07-08,0.000648436277458084,0.0025349641518267346,0.0030193460521515756,0.0032444517068156878,0.0023292475253648658,0.00040929682692869275,0.002307733122448379,0.0022623427523796764,0.002646806249801909,0.0022517032506146396
2016-08-05,0.0014828613440963157,0.0028909090180186657,0.003607151239512821,0.003892780807948386,0.003106664681398169,0.0007240396712759189,0.00295600403615863,0.002691725157617706,0.002865345904389634,0.0029209572098553307
2016-09-02,0.0014602727780533879,0.002859711621708759,0.003562894515462802,0.0037086717007322164,0.003241616419231541,0.0009402997836274983,0.003158197339534245,0.0024759364013478414,0.0024811942840919977,0.0031867546743825892
2016-09-30,0.0020122890504908793,0.002910973258057517,0.0036429994635058843,0.0037979105362183248,0.003371736363202961,0.0012102022210081732,0.0031993750976311783,0.0025244680207026156,0.002601941812280887,0.003398279121405113
2016-10-28,0.0011118319881013715,0.002479578871570934,0.0031884046907801377,0.0033187035248878646,0.00266700195459799,0.0005604618076907209,0.002705095556424163,0.002067602208362122,0.0021845580226137864,0.0027411509427352795
2016-11-25,0.0018460068710488926,0.0026494619120508334,0.0035605930635523655,0.003639275975314851,0.0033013162113257203,0.0010830185257525984,0.00310428462445147,0.0023626464720981166,0.0022531383879498576,0.003619007808984216
2016-12-23,0.0016799066278185993,0.002459732356771591,0.003356068581840346,0.00325085152490693,0.003007757026482752,0.0009867700019249082,0.0029643149690209377,0.002345955374709153,0.0021426038883559516,0.0033372523549348053
2017-01-20,0.0014323597893795932,0.0024128600801960835,0.003242551145998113,0.003198386303427933,0.0028019775134918838,0.0007841060662040224,0.0028155090377889732,0.002288487157821516,0.0022682363314664713,0.0031426996965343507
2017-02-17,0.0014399499661283154,0.0024499326797042475,0.0031544483913077273,0.0031811635600862294,0.0027449424420858412,0.0005365234847222094,0.0026949129818325092,0.0021948149390249544,0.0022816444227059082,0.0030135198391930277
2017-03-17,0.0014841768141908881,0.0024782095734482237,0.0030641188644834863,0.0033177728808929776,0.002706519037580247,0.000326588594344774,0.002634552676900107,0.002103923532117246,0.00239151591217122,0.002884751414846651
2017-04-14,0.0016774574653664628,0.0024553954392814467,0.003100097261464442,0.0032791838449197615,0.0028337384004946515,0.000708867589843232,0.00269354234393621,0.0021659621758335678,0.002523233391449823,0.002908977571884546
2017-05-12,0.001794119836130586,0.0024973385804739484,0.0032219290698544648,0.0033029124826989844,0.0030137043430389114,0.0006076489129305221,0.0030493926499351753,0.001740002696384871,0.00237408016595581,0.00299377671471233
2017-06-09,0.001957417983855428,0.0027057307244192324,0.00333777223689965,0.0034077929162538707,0.00317189965974858,0.0006094235717321084,0.00329185448256899,0.0016951371380138495,0.0024828907254453234,0.0031229705287622546
2017-07-07,0.0018856039182782284,0.0025965001178986477,0.003100648586950778,0.003369827301849361,0.003100127764770515,0.0004744564293523355,0.003101870081724297,0.0013572535020682423,0.0022994352960197867,0.0031288957873820138
2017-08-04,0.0020307677153604308,0.0025393564669695056,0.0031227375100537596,0.0033186153891698942,0.003065403445732239,0.0003457706490358465,0.003177096942684527,0.001399843651689646,0.0022749933447012605,0.0031133755911707172
2017-09-01,0.0019008308983405567,0.002454930648212555,0.0029087355896067675,0.0032179126103309293,0.0029662715903110925,8.603877370123877e-05,0.0030344935047072336,0.0014084223823600266,0.002557711113527606,0.0030317907789270634
2017-09-29,0.0019433775310587248,0.0024121394765298913,0.002844819450177403,0.0032101591898239835,0.003095983074360426,0.0002546610262688278,0.003061230731520366,0.0013143998095033168,0.0024013560141234297,0.002997110819656302
2017-10-27,0.0021019605400986875,0.002502127112299401,0.0029506326213799058,0.0033259614531664108,0.003250849818163616,0.000367616647786086,0.0035286993962151234,0.0013491703543234033,0.0024959485924904547,0.003108146782191632
2017-11-24,0.002099665772993006,0.002394059922586434,0.0029790449684882507,0.0032289620956869264,0.0031088079897376645,0.00039008257755033653,0.003718608148326502,0.0011817422530084822,0.002805728355635758,0.0030540379947725455
2017-12-22,0.0020177157906969543,0.0025585256730879637,0.003127642630090804,0.003314071407659416,0.003136881604627654,0.0004363565296002817,0.0037154914294612136,0.001651184165981598,0.002612680300856799,0.003103297126123873
2018-01-19,0.002110335088580213,0.0023858013289608346,0.003187440363678118,0.003259091357185774,0.0031850980709963814,0.0006987411479820511,0.0037993384113606497,0.0015754563691538015,0.0022213111253073575,0.003025558645540345
2018-02-16,0.0018035668678785524,0.0020544859024686497,0.0029275560110507567,0.0029619464632874323,0.002755578990941482,1.8076856245879105e-05,0.0035559172115826507,0.0013586547526267087,0.001961117554319581,0.00269888865904772
2018-03-16,0.002006599451692008,0.0020637007657959765,0.003010099643305328,0.0030424528391891003,0.002880868659046178,6.066280867123741e-05,0.003948307435468322,0.001240632382026362,0.0018507663094235994,0.002810940218884627
2018-04-13,0.0018524072941324512,0.001789531111191097,0.0026174344164458145,0.0024867530877485467,0.0026288492138449764,9.099234117649085e-05,0.0036323984744440923,0.0008345999943740375,0.0017540896756884897,0.0025315585355187888
2018-05-11,0.0018144129584405145,0.0014753519108719072,0.0025952805663958865,0.0025053178040889607,0.00251151895143233,0.00033811971765583825,0.0036736805162182547,0.0006555467270206918,0.0018922246595366756,0.0024330232633259165
2018-06-08,0.0019143529005441618,0.0015485809186378144,0.00266244373194223,0.00260447485228206,0.0026228793023189167,0.00043645085622233263,0.0038275097013820668,0.0008414343642885487,0.0019597959032501724,0.002394703656113501
2018-07-06,0.0020143111673281908,0.0016846249425869046,0.002707791410590859,0.0026160077207333277,0.0025184929202307373,0.000484090915039909,0.0037900942400937976,0.000872449224066643,0.002152122320603759,0.0023240058943686647
2018-08-03,0.001891386780268056,0.0015467466981952899,0.002611964462155282,0.002567657481293033,0.002460393831379196,0.00035111852069742873,0.003754223682046249,0.0008907086171517641,0.001932901995711089,0.002306681687388621
2018-08-31,0.001904462532587076,0.0017395574475357017,0.0029436924068898954,0.0028892795885758775,0.0026791639925429073,0.00035571438158309984,0.003963629884194092,0.0012895194602274569,0.0022447802018509136,0.002603233478253059
2018-09-28,0.0017834014482994186,0.0016830530136491737,0.0028038164596032662,0.002859100387923271,0.0025920433897967565,0.00029036029863184704,0.0038390728471458828,0.0013264965204111384,0.002172590023297046,0.002509896929965297
2018-10-26,0.0011212880400497754,0.0013371452808392755,0.0024089867012059498,0.0025845163242791177,0.0020706985480908983,-2.548008635485049e-05,0.0034509502237382813,0.0010963392821816147,0.0020811879118480606,0.0020661551371404132
2018-11-23,0.001146968192046311,0.0013097587488552526,0.0022645161856005578,0.0024216059649555992,0.0019266318742502666,-0.0003929695939784269,0.003235096663438246,0.0011404809821021127,0.0021620163129744516,0.0020261112444624903
2018-12-21,0.0007691967693255546,0.0011862131060632792,0.0020446855154736205,0.0023001473387229713,0.0015712436017240121,-0.0006761884913841882,0.00295242260636298,0.0011072186339523423,0.002307831696141239,0.0017089137086934811
2019-01-18,0.0008199869438201663,0.0011328647686994421,0.002142030257422853,0.0021103424154896443,0.0016022600283189042,-0.000604038817734819,0.0028132757225007446,0.001214999858827146,0.002063891657957177,0.0016799633886739815
2019-02-15,0.000824740375482274,0.0013234827109931872,0.0021932546767347585,0.002118506589127677,0.0019140459095340955,-0.0005485971811637555,0.0030280330393850836,0.0010587549216941991,0.002020796448688098,0.001933121158595398
2019-03-15,0.0008946841185948449,0.0012854831531999174,0.002138599050697281,0.0020949123963452014,0.001997702854189818,-0.0005168437898959491,0.0031635892596236868,0.001211617017297692,0.002074068378321756,0.0019283755633004286
2019-04-12,0.0011490633209834324,0.0014474012997594714,0.0025979022594943913,0.0024089319294562867,0.0022362682429390994,-0.0003859153892167695,0.003520707930287375,0.00121243491817471,0.002046737174288819,0.002163036849845656
2019-05-10,0.0008808978001389934,0.0013913341518239032,0.0026350123313640976,0.002166553288301761,0.0021653945594021684,-0.0008108763483396337,0.0035811566897404603,0.0009519403984120869,0.0019913162269414807,0.0021923317244367034
2019-06-07,0.00039247771290530615,0.0010359400120409593,0.0022128972758056315,0.0018674213097187432,0.001725513627875891,-0.0012797795170116303,0.00292942270333925,0.0008677217589895155,0.001887026251627233,0.0018336588372292327
2019-07-05,0.0007898164125302483,0.0012175353538953358,0.0024044372176547286,0.001960968275069474,0.002007903126981906,-0.0011012447659811354,0.0030984074348888056,0.0010688501968150028,0.002018781060341051,0.001987524346306684
2019-08-02,0.0009288642766313548,0.0015117095265089393,0.0026307120691366316,0.0020401577013904855,0.0022844535866681707,-0.0010322346013197949,0.0033882733717912846,0.0011365227849669415,0.0021382296155311,0.0022501547972998415
2019-08-30,0.00041130726145616946,0.0011838648043294097,0.002226913525354961,0.0016872748835346618,0.0018632266828374092,-0.0015947242390006785,0.0028921251840667156,0.0011143146075348388,0.0020334660683907226,0.0018294842757062035
2019-09-27,0.000747086533579444,0.0013168297680000859,0.0024085621162663624,0.0017944282147529672,0.002120378853955081,-0.000956334604058337,0.0031325037233831494,0.001401962608737301,0.0023262256947759936,0.0020724953447012404
2019-10-25,0.0008301419692583833,0.0013627740228805585,0.0024186625460047837,0.0016973614543182617,0.0020822800776950185,-0.000969324648798991,0.003186657462667082,0.0015629489585305243,0.0020659463234748467,0.0020837781008896895
2019-11-22,0.0008723528015065173,0.001195983800363113,0.0022404731213552134,0.0017604025309999997,0.0020726009634033276,-0.0008879940256043273,0.003267517780473799,0.0014141111504317654,0.001885726396797893,0.002015980424241726
2019-12-20,0.001047422617282008,0.0013099965710388004,0.002149053552101939,0.001741561586514784,0.0020888381512783744,-0.0005849880289642385,0.0032994971209387935,0.0015832600231009111,0.0017901945592959847,0.00199574439565363
2020-01-17,0.0010904227084814705,0.0013791498076341857,0.002284646244484374,0.0018551922886709752,0.0022669163365661117,-0.00022379051670380515,0.0036916212323454827,0.0015098431673553124,0.001714653368247652,0.002193739640232796
