,.CSIH00928,.CSIH00929,.CSIH00930,.CSIH00931,.CSIH00932,.CSIH00933,.CSIH00934,.CSIH00935,.CSIH00936,.CSIH00937
2015-04-03,0.0012858327626199422,0.0014756374943961596,0.001583256030072329,0.0010609112445821194,0.001410240450003111,0.0020999240742261066,0.001754465152953622,0.0016734964482856254,0.0011485346724601918,0.001296610226587221
2015-05-08,0.0032485018464934157,0.0035482108213190197,0.0034544290782292974,0.0027667981816301914,0.0027662792912611467,0.003408928475732373,0.00353030934898354,0.0034118478307279755,0.0031196881614740943,0.0027663528543458616
2015-05-29,0.0033167493677367836,0.0036741105718664387,0.003638743531155592,0.0030826876249546277,0.0030058430250201732,0.003751640318305048,0.003930837984889829,0.003969999401715789,0.003766889199724189,0.002943795103642206
2015-06-26,0.003935336074678945,0.003926288312517869,0.003760485750082987,0.003147888496186177,0.0028784887705093696,0.0034079526623496453,0.00443694309540092,0.0034217746130616148,0.003020343031160838,0.003207304566649837
2015-07-24,0.0025769843777238375,0.0026300377238985513,0.0024831905899829355,0.0021939894771734955,0.0017388197305952095,0.002386034593879958,0.003497720527219801,0.002582573889422756,0.001997956145378183,0.00202005171372848
2015-08-21,0.0026627449845662587,0.002685999167269162,0.0024693670906381048,0.0022561397117437107,0.0018117761753989815,0.0025364313213718666,0.0037952498222761453,0.0026340477380375916,0.0018340249581564423,0.0020598347749299414
2015-09-18,0.0016934666677373,0.001768026618735155,0.0015846320318960649,0.0015319657571188203,0.0013009837676997834,0.0020580571646834594,0.002917169479419789,0.001996266894065714,0.0012275289705818344,0.0014510948316429294
2015-10-16,0.0014027628426496654,0.0013776187049477787,0.0009668021626692768,0.0010835093573013917,0.0008270166580430031,0.0015797464824604665,0.0027054499155066483,0.0015167063386294353,0.0006943423360063444,0.0008718850349512609
2015-11-13,0.001988066485874227,0.0022035445791446524,0.0017640939190464945,0.001751151360831286,0.0013163491264905167,0.0020414388163558696,0.0034898664888871793,0.002377562188968306,0.0015468895862140862,0.0015145290668213181
2015-12-11,0.00172720367349806,0.0019974332424442945,0.0016264652422002856,0.001647593157175631,0.0012859807362150047,0.002064259395090409,0.003386777827174849,0.00229958295039864,0.00140819955520084,0.0013876357914678397
