,.CSIH00928,.CSIH00929,.CSIH00930,.CSIH00931,.CSIH00932,.CSIH00933,.CSIH00934,.CSIH00935,.CSIH00936,.CSIH00937
2015-04-03,0.0012858327626199865,0.001475637494396203,0.0015832560300723683,0.001060911244582159,0.0014102404500031503,0.0020999240742261395,0.0017544651529536616,0.0016734964482856697,0.0011485346724602397,0.0012966102265872552
2015-05-08,0.0032485018464934556,0.0035482108213190614,0.003454429078229336,0.0027667981816302282,0.0027662792912611827,0.0034089284757324065,0.003530309348983577,0.003411847830728017,0.0031196881614741385,0.002766352854345894
2015-05-29,0.003316749367736827,0.0036741105718664834,0.0036387435311556362,0.003082687624954673,0.003005843025020218,0.0037516403183050924,0.003930837984889875,0.003969999401715846,0.00376688919972425,0.002943795103642244
2015-06-26,0.003935336074678996,0.003926288312517925,0.0037604857500830387,0.0031478884961862255,0.002878488770509417,0.003407952662349688,0.004436943095400965,0.0034217746130616685,0.0030203430311608933,0.0032073045666498826
2015-07-24,0.002576984377723881,0.0026300377238986025,0.002483190589982989,0.002193989477173546,0.0017388197305952587,0.002386034593880004,0.003497720527219846,0.0025825738894228152,0.001997956145378245,0.0020200517137285313
2015-08-21,0.0026627449845662873,0.0026859991672691964,0.00246936709063814,0.0022561397117437407,0.0018117761753990121,0.0025364313213718957,0.003795249822276173,0.002634047738037629,0.0018340249581564833,0.002059834774929973
2015-09-18,0.001693466667737328,0.0017680266187351866,0.001584632031896094,0.001531965757118849,0.0013009837676998118,0.0020580571646834837,0.0029171694794198114,0.0019962668940657485,0.0012275289705818717,0.0014510948316429578
2015-10-16,0.0014027628426497042,0.001377618704947826,0.0009668021626693253,0.001083509357301437,0.0008270166580430474,0.0015797464824605103,0.0027054499155066847,0.0015167063386294925,0.000694342336006404,0.0008718850349513064
2015-11-13,0.0019880664858742602,0.0022035445791446905,0.0017640939190465314,0.0017511513608313213,0.0013163491264905494,0.0020414388163559,0.003489866488887208,0.0023775621889683485,0.0015468895862141303,0.0015145290668213522
2015-12-11,0.0017272036734980953,0.001997433242444334,0.0016264652422003259,0.0016475931571756685,0.0012859807362150394,0.002064259395090442,0.0033867778271748825,0.002299582950398688,0.0014081995552008906,0.0013876357914678773
2016-01-08,0.0025551822890083715,0.002762119556225932,0.002381304017109581,0.002187622584963198,0.0016842008123420797,0.002441455442027303,0.003986471983697815,0.002812303236639114,0.001917569452985909,0.0019934361557735073
2016-02-05,0.0014997185964120455,0.0015267783462940723,0.001028724002579955,0.0010139990250683118,0.0005297091156973196,0.001274315478129307,0.0027044583332080504,0.0013177099321104821,0.0006448634566401583,0.0007413780790461456
2016-03-04,0.0011525320049633407,0.0012541646419211877,0.0007687532410086562,0.0008163916179590597,0.0005657431462743375,0.0011606573802225306,0.002324812341670592,0.0011474765702481266,0.0005637472491103313,0.0006248485564670267
2016-04-01,0.0013774991855774084,0.0014822273128618265,0.001068288494281771,0.0010458195691262471,0.0007461112670213349,0.0014398534018830317,0.0026125392357070607,0.0014699356889908651,0.000941807756963357,0.000886547565391753
2016-04-29,0.001907378380861171,0.0019356515074781169,0.0015241821761263258,0.0014472095939747198,0.0010500719504877988,0.001785621635047389,0.002883740171278707,0.0019068611808937864,0.001421036707475596,0.0012535227310826833
2016-05-27,0.0017507030981368681,0.0018009506338207979,0.0012962383655803831,0.0013255955464360923,0.0009575972019233574,0.0016848414378010641,0.00260702357668247,0.0017697284171545482,0.0012672201424802098,0.0011013521285699632
2016-06-24,0.0018379896012339929,0.001896959209730201,0.001470191049501933,0.0014209521940178847,0.000951771520661055,0.001716568945525789,0.0027893849985045713,0.0018465511463224879,0.0014433912077710172,0.0012680939004552218
2016-07-22,0.002352722558196202,0.0022807640898500304,0.0019960946162641325,0.0018751570343081671,0.0013027013742021288,0.0020229324057999274,0.003253126067988008,0.0023370660401013698,0.001897902127462473,0.0017142833322276027
2016-08-19,0.002448024318275994,0.0023229894655184763,0.0019448077336096286,0.0018535035809875038,0.0013411969788367022,0.0020164444152635085,0.0032817975007524884,0.0022521804118168917,0.0017275861554875297,0.001597920332416847
2016-09-23,0.002825493052549543,0.002718415940346774,0.00241280065944162,0.002237049296741311,0.0016434509186814203,0.002350122715929895,0.003665198324743274,0.002716127859097076,0.0021521267847239424,0.0019697172024804883
2016-10-14,0.003180520761688376,0.0029827958989791636,0.0027545841250688746,0.0025080052671353735,0.0018453496705298864,0.0025596999668124542,0.004036251914845971,0.0029987878839410464,0.0024149924684567,0.0022534119594491047
2016-11-11,0.003124717981907907,0.0029410724816457488,0.002697170420907288,0.0024968941275802957,0.0017406447963774776,0.0023622342672424642,0.003956082906881956,0.002874412198813914,0.0023831124719767742,0.0022440385272687194
2016-12-09,0.003818905156338594,0.0036691328572892846,0.0035535524361368425,0.0032115789568390386,0.0023609492885012053,0.0029832744772212896,0.004569686191776329,0.0036418060013054107,0.003190760270406226,0.002909539723080021
2017-01-06,0.0032620935594743572,0.0030752240153402734,0.0031316619215642906,0.002909262546811389,0.0020596627360305996,0.0027952679273098805,0.004073240187812442,0.003377685743962121,0.0029397938059990097,0.002692498264606223
2017-02-03,0.0031501375849828555,0.002977168366278269,0.003066305554608684,0.0028369951420184527,0.002001001877353311,0.0027693008065582444,0.004055898306731422,0.003377424881173994,0.0029417525493597883,0.002665942623019472
2017-03-03,0.0032409786985717367,0.0030900620297669196,0.0031563407788238775,0.002908653721377403,0.0020457057820924916,0.002907399268450685,0.00416948391679863,0.0034854015516708253,0.0030812802852697822,0.0027153890488828296
2017-03-31,0.0037033592359870474,0.0035508788134354075,0.003671042813786759,0.0033061458729662565,0.0025624849103613304,0.0034199980018623354,0.004521190653109867,0.003952605878044682,0.003510303146336574,0.0031104112997643843
2017-04-28,0.0030297697900480763,0.002875312671641508,0.0028386904105503563,0.002570497142124824,0.0019570461603965784,0.002797725411482486,0.0037357982933045684,0.0031092248490461496,0.002552929733641367,0.002410922764346673
2017-05-26,0.002812526086796198,0.0026755904153067,0.0026608495742073556,0.00242530166713494,0.0018107977744090229,0.0026083525929300046,0.0035807102273339633,0.00294158844465622,0.002377822984488039,0.0022854925428449887
2017-06-23,0.003171583853241714,0.0031250362852192136,0.0031789926049435235,0.0029337460545760152,0.0022010227281057193,0.0030688018896628264,0.003941237926474799,0.003563232863062474,0.0030511219665068784,0.00288466126336251
2017-07-21,0.0034583769837149177,0.003361780237235649,0.003687263772374431,0.0032548813845863257,0.002519744748492495,0.0034017012069130813,0.004322709837761203,0.003897568960781493,0.003398583086635782,0.003268812307939865
2017-08-18,0.0032301366942720402,0.0031512490996981504,0.003271533452143637,0.0030857976527508763,0.0023420689845945726,0.003237665005465533,0.003917611683562151,0.003619042236087438,0.003037789788399002,0.002808032147859299
2017-09-15,0.00372224540750155,0.003572582566021822,0.003958594723057666,0.0035646417921714863,0.002638896934453242,0.0036671893170272924,0.004631445650893029,0.004254267851514813,0.0035859646775487602,0.003278429476346388
2017-10-13,0.003663838452017198,0.0035330919784580203,0.004027388145955575,0.0034861705645898426,0.0025308059549041736,0.0036221749362887845,0.00463097607850183,0.004150415467055957,0.0033910968227560236,0.0033016158331085795
2017-11-10,0.003663492696948908,0.00343795089771342,0.003908521396097828,0.003325123680534474,0.0025237809465880985,0.003516808267817239,0.004480620485040411,0.003836955400486513,0.003063137251645401,0.0032789255235713445
2017-12-08,0.0036138058039813766,0.003376583083707558,0.003840471308809533,0.0032073293301770464,0.002308962924428743,0.003420413470260345,0.004435081438853287,0.003621491246541427,0.002802887185114256,0.0032106063311055774
2018-01-05,0.0034279597185204506,0.0032304538929934616,0.0037342849799321155,0.003086924357457773,0.002150275936533334,0.003301472785380736,0.004206380874715773,0.003685378862356457,0.0028303455523264924,0.0031167362079469133
2018-02-02,0.003431661025303854,0.0031400128187447883,0.003576243585345643,0.002894793756063506,0.0022005207189305428,0.0030644531405843224,0.004194196452941907,0.0035422015004239046,0.0026493070031833933,0.0030700039862560403
2018-03-02,0.0032421220218669684,0.002753718472741902,0.0032040384009056596,0.002568915693764298,0.0017586544311577116,0.0026094070763104165,0.003966988174951465,0.0031408456265718788,0.0022300239883028994,0.002672322233634584
2018-03-30,0.003170489140895528,0.0028035928734875476,0.003163966906942207,0.0024930768680190424,0.0017004904172615025,0.0023992899115823276,0.0037836959018716755,0.003181560336977058,0.002343040669686681,0.002676373453617476
2018-04-27,0.0029867574754418548,0.0026789495144164998,0.0030508981729785137,0.002389534076518309,0.0016173540711928785,0.002206439156289518,0.003793931338797509,0.002993076957113121,0.0022352793621631386,0.0025781600510388913
2018-05-25,0.0033058279320337496,0.0030089091953422677,0.0034153079748998998,0.002702653461189763,0.0018582049557646057,0.0024971630373434176,0.004077978801957853,0.0032886241390026032,0.00250468334958066,0.00285982368177473
2018-06-22,0.003454596749275837,0.003045750903174608,0.003489647550125626,0.002754394489558155,0.0018805313162754207,0.002401371772216914,0.00419923986660923,0.003349692950258588,0.0025077653480291982,0.0029718722848244322
2018-07-20,0.002745020679741923,0.0022816274634368523,0.0028347889285724763,0.002120414975008885,0.001346172294480473,0.0017731654815221687,0.0035712496430574917,0.0027078944699435027,0.0020517359735779147,0.002504707894406856
2018-08-17,0.0024656209691591266,0.0020845053984406507,0.002520295792619594,0.001934167039541995,0.0011939698668806096,0.0019013585540187915,0.0032730447515254613,0.0024164630807985317,0.0017295963852146181,0.0023831782029565558
2018-09-14,0.001802564174895074,0.0013165411410312696,0.0017817705973893394,0.0011945603304476522,0.0005803451267768584,0.0011180272634486882,0.002755625225863801,0.0012549180017833199,0.0005286854361373457,0.0017710476931241026
2018-10-12,0.0023738145214428925,0.0021264403887939283,0.002677212999574176,0.001857660531881295,0.0010550298424588603,0.0015218578084641202,0.003473162373699497,0.002116608567728556,0.0014406002479827504,0.0024404069322616806
2018-11-09,0.00213285592665787,0.002011004766550605,0.002578546411769804,0.0017922023631549299,0.00104612873637155,0.0015561099296791956,0.003384123117076282,0.0021884819698207558,0.001404244283805073,0.0023725738817927484
2018-12-07,0.0021145686091178515,0.0019611855369719047,0.0025462991025754717,0.001765153178275779,0.0010356172146978927,0.0014888786932854279,0.003283657123683029,0.002098827404097857,0.0013926305590832128,0.0024088763395772846
2019-01-04,0.002001683400234509,0.0019029639195177151,0.0024556812739056472,0.0017287551141089898,0.001050251086262488,0.0015780695184627047,0.0032449350082309845,0.002006018198830506,0.0012742585242020686,0.002297912707292676
2019-02-01,0.0016847312052296415,0.0016530960186793126,0.002277338334677542,0.0014633366959670992,0.0006661932437033251,0.001211640670407279,0.0031898305446737395,0.0017717129501666048,0.0008867211519353393,0.0020796437263010743
2019-03-01,0.00207133328148903,0.0020566110840063248,0.002691628063743034,0.0018537974165587546,0.0009514144530305745,0.0015938237814379788,0.0034086176212547743,0.0023933992418748145,0.0014910460909884212,0.0023157234940460883
2019-03-29,0.002430640465784591,0.0024986181318371737,0.0031215171734811325,0.0021913050024229387,0.0013876646635758306,0.00199502375790972,0.003828616924471143,0.002901578352101721,0.00204949551579566,0.0026140133738422507
2019-04-26,0.002640585163763044,0.0026399409867066083,0.003318277749074037,0.0022689653722809617,0.001433235574128289,0.0021150070514942424,0.004023577874795174,0.002960149468322055,0.0021470960803323044,0.00266491769287809
2019-05-24,0.002072860782885598,0.001986970462692574,0.0026786627356104615,0.0017127779900871828,0.00090818423569194,0.0015539040120554032,0.0035527336534282253,0.0022908392142604707,0.0013759661833882535,0.0022421361558736547
2019-06-21,0.00218334626048975,0.0021372450523967396,0.002842010146831158,0.0018392929004787612,0.001011729621971201,0.0016340260421838066,0.0038153500752937204,0.002403434542918785,0.001498232225455278,0.0023602400684390045
2019-07-19,0.0020455443806668278,0.002007833389875348,0.00262702248354584,0.0016544388228298158,0.0008096014283076303,0.001443373945375388,0.003541785122323873,0.002081756772246541,0.0013027150577765326,0.0021506365047961433
2019-08-16,0.00126763730900152,0.0012014478923750276,0.0016908841964538214,0.0008611471933557355,6.088731832150319e-05,0.0005994804406434392,0.0029454998619385625,0.0012382896675229968,0.0004247949154407831,0.0015514700457761666
2019-09-20,0.0016554511410656319,0.0016507473573359162,0.0021252162615342926,0.0013036362476675412,0.0004470125080988337,0.0009256811534813377,0.003175215735260388,0.0015841934848960133,0.0008506286404560957,0.0018542124871419419
2019-10-11,0.0013673334929439095,0.0013238369377569122,0.0017067716673241453,0.0009820660481289916,0.0002040907582022567,0.0006138082487843052,0.0027700150374791654,0.0011643926259615716,0.000442678541363109,0.0015073256429078874
2019-11-08,0.001753720334209078,0.001769348885694712,0.0021040536380389535,0.0014871773037429582,0.0007871948828623611,0.001081405356004418,0.0029841483255354617,0.00162173629329392,0.0011069577343984457,0.001815766715572103
2019-12-06,0.0004941704412551775,0.0006884896811271835,0.0010271107896553202,0.0005475214960015267,-3.929819545568831e-05,0.00030549909332838136,0.0013553540569852009,0.0005867470485295652,5.488090575705095e-05,0.0007651763151870089
2020-01-03,0.00036169272872929007,0.00040399938969437415,0.00042836494879483554,0.0004012092486400269,-4.5841410517583384e-05,0.0003580224505367349,0.0012463138631599111,0.0006274913824903423,-3.573007811751494e-05,0.00036057151890635654
2020-02-07,0.0005384734021082443,0.0007943285893850657,0.0007612355398956675,0.0007625530353480578,0.00027571575521834473,0.0006762263602854245,0.0015300773039119255,0.0009633324079703857,0.0003094644741604203,0.0007570820960370022
2020-02-28,0.0006509779727002606,0.0010501922895620745,0.0009592638108985317,0.0009832541286860824,0.00031764415122669876,0.0008152976781633037,0.0017012479525436647,0.0014443263783936989,0.0006546314943698618,0.000836893605071361
2020-03-27,-0.00035961022801126266,0.0001033852960289784,-0.00020329002359668937,0.0002779235747884895,-0.00034553627148012,0.0001653128446766866,0.0007002981039394716,0.0003906745257375289,-0.0002043903498122261,-0.0001715312891828684
2020-04-24,-0.0008185931118038896,-0.0005211802419958255,-0.0005461545209323362,-0.0005821880472994878,-0.0008024072241714955,-0.000313230801198579,-0.00013455866036254688,-0.00045323793536200155,-0.001378193369196647,-0.00032447446450149494
2020-05-22,-0.0011537289158901694,-0.0010547408176767843,-0.001060305710695088,-0.001094480335153194,-0.0012421210960008786,-0.0008423593460638973,-0.00029521342309632773,-0.001080351352383983,-0.0020359149536084875,-0.0008408693313038094
2020-06-19,-0.0007036229759043227,-0.0006946055938426632,-0.0005718847705868469,-0.000591553809316137,-0.0007562966465444398,-0.0002751765361621159,6.105725330114012e-05,-0.0005320293615319433,-0.001674153000307829,-0.0004720086141219835
2020-07-17,-0.0002043219677874404,9.805332168837813e-05,0.0003400908034485782,-6.626270915613929e-05,-0.00011598410422233494,0.00012067664348685788,0.00018977341501265598,6.684004227341977e-05,-0.0005500253232808873,0.0005944706179549752
2020-08-14,0.0006196547946477256,0.0010628353992671992,0.0012782488266313168,0.0009012145624992091,0.0008630082544001815,0.0008960842913929178,0.0007118582101270278,0.0009548139420034623,0.0003747567002464025,0.0014401736474335713
2020-09-11,0.0009837007041514456,0.0014576043516641832,0.0017339089035658466,0.0013288082353846585,0.001011848898915364,0.0011303150811231137,0.0011551823433670096,0.0014375438151006947,0.0007998171377180177,0.001855363089725461
2020-10-09,0.0005083916965472159,0.000661335180650584,0.0009805624426112685,0.0005288087135057459,0.00038678470023870956,0.0003260188883900931,0.0005359617517036554,0.00031630314896978154,-0.00017905935974473646,0.0013294309281937163
2020-11-06,0.00035161347377147384,0.0003597728699644866,0.0007178635872254055,0.00016679033856051837,0.00020480991037640455,0.00017950390557933192,0.00029781508297533856,8.698983097026741e-05,-0.00031317302203230147,0.001133682625526752
2020-12-04,0.0006871482785516076,0.0008113108969572104,0.000976743430455852,0.00041846769460685825,0.0004901173584967842,0.00015498294934940227,0.0005773502736438499,0.00019634183677321717,-0.0002406655285604629,0.0013388307877634101
2021-01-08,0.000559804465404357,0.0007672326999419752,0.0011718088611793285,0.0004481962630141174,0.0006356524282905327,0.00041765075716289704,0.00044653811304850124,0.0005377172728207133,-5.9293665423187014e-05,0.001172986200473164
2021-01-29,0.0014573439950280355,0.0020510880274668543,0.0024746093325229944,0.0020439820366846017,0.0020433624076564064,0.0012324016124932871,0.0019295656665785262,0.002478094801472413,0.0015348629596381854,0.0017007028657205008
2021-02-26,0.0012446223211666978,0.001575197975008973,0.0021445634076676695,0.001551061754763683,0.0015162035457180565,0.0012876839915770758,0.0015803697305913217,0.0021318427730357167,0.0013736617406600107,0.0014517546612696284
2021-03-26,0.0003414753090219271,0.0005515123960261939,0.001314847842824229,0.0008661495710246541,0.0010086699586913965,0.0007479541259743678,0.0007466913139597217,0.001305827241588286,0.00044643323903376304,0.0008016427812391319
2021-04-23,0.00044581643369404213,0.0007263296824562644,0.0014041961088600585,0.0011179246262261165,0.001372760079527287,0.0008366053733592292,0.000864364046982894,0.0014982236912857863,0.0005710282748036949,0.0007534654916009039
2021-05-21,0.0006587286539962891,0.0009794067814292017,0.001574820419477629,0.0012856238853712076,0.0016129330278488296,0.0008519167070952668,0.000997059294554965,0.0018217583017316585,0.0008175648566347855,0.0007939828151052553
2021-06-18,0.0007192703787124816,0.001056518089699178,0.0016545049197217536,0.0012603914658247258,0.0015376123495239556,0.0009005613186351062,0.0010352023608650664,0.001795906341434876,0.0008078560567869057,0.0008031781009927289
2021-07-16,0.0006037671508448591,0.001090512922223603,0.0014683395138357564,0.0009902076927510678,0.001266870890668421,0.0008366607108728616,0.0008442252893443854,0.0013570159134138019,0.0004569339181408204,0.0007008563756542767
2021-08-13,0.0005232636289652484,0.0009532300017320769,0.0015005275197236818,0.0008357706509271319,0.0006860745832503679,0.00044764321773098256,0.000496638875656898,0.001075769552696582,0.0005124505920904615,0.0006378553891531399
2021-09-10,0.000824079929603555,0.0010562802189956466,0.0015373395649265547,0.0009553841827477929,0.000936533476440349,0.0005531457044531658,0.0006698806484684759,0.0013143784642650992,0.0008768838991210023,0.0008369415706933143
2021-10-08,0.0007356485416247832,0.0010861105369171773,0.0015133535881571814,0.0010393677729686255,0.0010097317025534777,0.0005421022849177232,0.0007186644064437202,0.001202528267296765,0.0008765532373010887,0.0005768296111658893
2021-11-05,0.000508491271720175,0.000749324013966766,0.001245841345755489,0.0007507376177745405,0.000780478013225079,0.0003558562736825276,0.0004343916719250107,0.0008613789769801847,0.0006058924496417488,0.00032281862561763506
2021-12-03,0.0009482845953156329,0.0010961315352318187,0.0015299752397290997,0.0012378531928439803,0.0012462278066038925,0.0007338004257063831,0.0008497790281326515,0.001210316763465065,0.001022857653596779,0.0007555523144625177
2021-12-31,0.0006578642014135878,0.0007519492445050987,0.0011793584186907996,0.0010913644401087865,0.001348610455848888,0.00045282415128242344,0.0006611677460035696,0.0010638960267023248,0.0007076040609307121,0.0006177798101470571
2022-01-28,0.0005898294362737213,0.0007333169824479936,0.001115296651668919,0.0009762789598230446,0.0012397094594964737,0.0004116853725506574,0.0006201401729987093,0.0010023794304409807,0.0007722690147912433,0.000582212233187003
2022-02-25,0.0006288030029300128,0.0007531424503351699,0.001092839104313221,0.0010001949671111742,0.0011583234442490815,0.0002887282448521711,0.0007149007621275818,0.0009040418887291599,0.0006710990140235346,0.0005861823529456419
