,.HSCIIT,.HSCIH,.HSCIE,.HSCICD,.HSCIPC,.HSCIF,.HSCIM,.HSCICS,.HSCIU,.HSCIT,.HSCIIG
2010-01-01,0.004804933075544717,0.00801082731011888,0.005624137392639699,0.0027817831736547593,0.002381354324854385,0.0019429453347854769,0.004660671138272775,0.006029637445854236,0.001422061600348955,0.0037486975810375168,0.00038825415648540264
2010-01-29,0.00504764030320892,0.007834786417223339,0.005511805743496864,0.003080761186585484,0.002444272308275729,0.0018620606340716754,0.004878660227716987,0.005747242157952996,0.0014324053982916801,0.004226895700811671,0.0005151516071871951
2010-02-26,0.004511588535630819,0.007814722595702516,0.005010664361210347,0.0026055543015255527,0.002125681011333494,0.0015443276945787772,0.003857351772291617,0.005402178597399742,0.0013392117201730521,0.003985938782257309,0.00013367095061180882
2010-03-26,0.004741735985024162,0.008285968809508404,0.0054266838123542185,0.0031169619468537266,0.002737642505079868,0.001994052592471784,0.0045197403273517294,0.006119000827848353,0.0016948418716482407,0.004175209359898431,0.0005161302973913161
2010-04-23,0.004936739267108068,0.008763829927246445,0.005660810649458439,0.0030695347557322308,0.0026283730499780883,0.002121973921089609,0.0047207189314550455,0.0062455959773128015,0.0017742773222286553,0.004317224576064088,0.000689109002431116
2010-05-21,0.004779717413439358,0.008669131674968484,0.005391661944973113,0.0027011267304639214,0.0021997862722703356,0.001820030132948072,0.004583100764012603,0.0058813334678410765,0.0015909066687178823,0.004000619271833123,0.0005021247917313859
2010-06-18,0.004013456954642862,0.008554599865008042,0.005260840015971642,0.0025216971722992134,0.0021507356324066674,0.001756019057988518,0.004038445905558997,0.0057234210537821005,0.0014727136308269671,0.003971990010123782,0.00040411681728738793
2010-07-16,0.003962967416027032,0.0085549793759999,0.004891749426200044,0.0025282245727478656,0.0020562151476187984,0.0017833265747039168,0.004143448072807144,0.005996708348946592,0.001693904754209438,0.0039040251983441794,0.0005060751469452458
2010-08-13,0.004078536138924935,0.009052830906435308,0.004189599303849274,0.0023407399524477492,0.0021329526983087793,0.001920157214489973,0.004378791868889486,0.005960541040512181,0.0016441695913876615,0.0035188140518986354,0.0009594851208070816
2010-09-10,0.003916198080563727,0.008578802036917457,0.004469087363146309,0.002488412078689858,0.0020796805224077845,0.0018298519488442722,0.0045213457861861765,0.006074135447187817,0.001570837216483285,0.0035607591551181763,0.0013306287163080118
2010-10-08,0.00412971975921623,0.008648098530265675,0.005006768789126163,0.0028788889843151524,0.0025505888151132893,0.002080373015257826,0.004838008447990683,0.0062866403662777395,0.0017124694963458217,0.003470107495561473,0.0017662849436736706
2010-11-05,0.0042551880090381106,0.00846937224429774,0.0051900844662860325,0.00303710059732976,0.0027726034064026015,0.002353238786845502,0.004996954915713651,0.0063695079509684515,0.0017665654081528335,0.0034618314047002384,0.0020470958584582187
2010-12-03,0.0036726289753557513,0.007859364526843049,0.005132235582656753,0.002826979105607678,0.002474407112628743,0.0022343043966809753,0.00462967722494992,0.005904268290992593,0.0016055812040610582,0.003058265629378525,0.0019357613520500233
2010-12-31,0.0035547807411725556,0.0076011019722373625,0.005262529818122899,0.0028430712789990903,0.0025501705328425787,0.0021431915506492185,0.004564299362471987,0.005582647184103747,0.0016195579549213468,0.003225664183164098,0.0020176526958287735
2011-01-28,0.0034945432730667672,0.0070370380566662375,0.004606060046337043,0.0028114672752790767,0.0024152373567983693,0.002085044222767215,0.0038871849685789476,0.004777127018695358,0.0016265937156165872,0.003200314519094399,0.0017958535688913442
2011-02-25,0.003868756186713798,0.006576903473790588,0.004532874360582461,0.0026859245081915983,0.002055483261101888,0.002004106414803414,0.0035399837845811345,0.004564432705650814,0.0015039311773949306,0.003112487820647983,0.001575751182408116
2011-03-25,0.003273192917619153,0.006013327428799596,0.004363293332277444,0.002383913918671076,0.0018787606615367118,0.0018411343118398583,0.0032566103917518307,0.004456394674109681,0.0015263836305367208,0.0028750539221444864,0.0013855720639896713
2011-04-22,0.003011440918136867,0.005999608030879291,0.0043565323557350185,0.0023020582564979557,0.0019479760780794818,0.0020545184030347254,0.0029751320620189244,0.004615770507224019,0.00168884883065944,0.002497421055809132,0.0017930818467252808
