,HSCIIT Index,HSCIH Index,HSCIEN Index,HSCICD Index,HSCIPC Index,HSCIFN Index,HSCIMT Index,HSCICS Index,HSCIUT Index,HSCITC Index,HSCIIN Index
2010-01-01,0.00028162082386474547,0.00035180022833849046,0.00033113271526071,0.0003767006808246479,0.0002627749533816001,0.0003864664447189359,0.0006438893066052265,0.00034183070032084775,7.792927125929989e-05,0.000220514455339078,0.00043855973700928264
2010-01-29,0.0003509182995379125,0.00040249431051217867,0.00038710538966888614,0.0004434082660980372,0.0003008979542486651,0.00043641734499952133,0.0007558936826487802,0.00039793650240974704,9.5193008857259e-05,0.00027573270753139317,0.000528587188557011
2010-02-26,0.00029490236665920163,0.0003446003891468516,0.00032799823145026447,0.0003686258770833665,0.0002533113356979381,0.00037154607975426374,0.0006427050761635517,0.00034982086451943936,7.819740992785049e-05,0.00022866833046394756,0.00045248322168202533
2010-03-26,0.00033301068629059137,0.0003801990082031604,0.00036107910717717224,0.0004130677879869818,0.0002852122997305417,0.0004090428784032938,0.0007110297627060953,0.00038901749471179726,9.026085979293579e-05,0.00024898336930305297,0.0005062952843164283
2010-04-23,0.0003694686375885476,0.00042225487107778195,0.00041412608315781707,0.000463003792792458,0.000316665392702888,0.0004616527667969918,0.0007987962367617413,0.00043694895748349,0.00010216349508551,0.000280302919989433,0.0005677036824027013
2010-05-21,0.0003208034663106188,0.0003646525389688555,0.00037157178154736514,0.00040326470980913103,0.0002839579583099013,0.00040200978973937784,0.0006937662218977036,0.00037921068134774217,8.50863403113323e-05,0.0002417744432432841,0.0004881182996655373
2010-06-18,0.00031209868165294635,0.0003410127395241116,0.000344556987406131,0.00037727089825053973,0.00026211485237668776,0.0003692891261335821,0.0006457729990178827,0.00035449841080895865,7.78775663494388e-05,0.00021735470643324554,0.00045947377039159135
2010-07-16,0.00031357367633131044,0.0003484276351105421,0.00034927918113379706,0.0003843507754882385,0.0002676973145644965,0.00037841730315802855,0.0006554496597634915,0.0003632908928571024,8.134996311678946e-05,0.0002234594850439483,0.000459633329455144
2010-08-13,0.00032802076248293984,0.000354468332806441,0.0003362925791176626,0.0003859018842849181,0.0002664319613837387,0.00038564056527359565,0.0006582481293995208,0.0003679223778010835,8.004249425565492e-05,0.00021912135692329183,0.00047254450316030295
2010-09-10,0.00030908474033749416,0.0003228157806249954,0.00032319918094917186,0.00036080274829136753,0.00025560186519121223,0.0003624368730135475,0.0006105174545592191,0.0003481205571169324,7.456205611355936e-05,0.00020864122236408154,0.0004384441717847511
2010-10-08,0.00035181678193466016,0.00036332524492665373,0.0003653430003085249,0.00040645797508037136,0.0002898046885613461,0.0004042886202470663,0.000683173869759813,0.00038492586420142217,8.43836769632272e-05,0.00022864858899609175,0.0004911080856466308
2010-11-05,0.0004144996879944794,0.00042161234558530834,0.0004354925630249832,0.000480005961532818,0.00034298378075393887,0.0004862977965605971,0.0008130250679569683,0.00044831983189827447,9.706155939947966e-05,0.00026707950729947314,0.0005863368551919885
2010-12-03,0.00037734200571378694,0.0003761066919947599,0.00040453711898246424,0.0004412365497047506,0.00031945863741333105,0.00044972591267161823,0.0007516058028312596,0.0004110217487218111,9.63512338570125e-05,0.0002381433834249196,0.0005302912536362499
2010-12-31,0.0003559850316064503,0.00035841505589774206,0.00037185404213842575,0.00041328815869159826,0.0002960649108957654,0.0004226087811847351,0.0007030638354759775,0.0003902056442353436,8.910409900721396e-05,0.0002241993830017648,0.0004964499724895371
2011-01-28,0.000386685565290596,0.00035613811689754556,0.0003855506402067825,0.00044797665473137995,0.00032532832089158403,0.00045321045473749994,0.000754952891318276,0.0004254143914653171,9.488950599545183e-05,0.00024278597203208847,0.0005340858956563654
2011-02-25,0.0003502566978971144,0.00032940080996283073,0.0003516123372793199,0.0004109536010557671,0.00029937478613655265,0.00041869352920688153,0.0006914745955312227,0.0003951869723966222,8.601077920873655e-05,0.0002223890773885128,0.0004907685976028969
2011-03-25,0.00034264079176624476,0.00030960541628366885,0.0003388712506341071,0.00040259891008207773,0.00029259123852178504,0.0004113329211966157,0.0006757833139397616,0.0003844750359010522,8.397555535234034e-05,0.0002204878359202973,0.00047532945913068825
2011-04-22,0.00034688410572540455,0.00031815577969849146,0.0003383368059187325,0.0004138933492430097,0.0002995086388249552,0.0004177044534833434,0.0006881344828587179,0.00039339637779054365,8.305117719618694e-05,0.00022641783622510232,0.000487507436155519
2011-05-20,0.0003053708514583764,0.0002956522732922679,0.00031064926072861516,0.000379874015656526,0.00028247322359601317,0.00038271460043971995,0.0006254365680305933,0.0003583900237259764,7.36279698630686e-05,0.00020419809791382245,0.0004573610566570123
2011-06-17,0.0003225046332626881,0.0003066644635203205,0.00032568222028962014,0.0004018725364120776,0.0002998836880061556,0.0004022706936999239,0.0006612620994859344,0.0003684214785478532,7.686202584380969e-05,0.00021113338388956978,0.0004908329715190546
2011-07-15,0.0002888031480173334,0.00027720247385513384,0.00029387366599533,0.00035850229419331887,0.00027409310588199934,0.0003626817152104495,0.0005931831679366754,0.0003351007527935963,6.853357512300207e-05,0.00018308344434577232,0.0004346637433822686
2011-08-12,0.0002765113396290259,0.0002608394084163379,0.0002793222589543738,0.0003403404442877026,0.00026164011388341463,0.00034338978955958545,0.0005682468808989679,0.0003211228333094589,6.281624907516891e-05,0.0001717958824167513,0.00041481793013683295
2011-09-09,0.0002130076298908341,0.00019133765220025442,0.0002268336314392853,0.0002511785525863085,0.00020419873341411034,0.00026494037125436055,0.00042105556732208947,0.00023071889799796224,4.9193510626349893e-05,0.0001214294261519203,0.00032171267718501925
2011-10-07,0.00014275852636987398,0.0001339296472876157,0.00014697122537328178,0.000175840930124033,0.00014868993127017596,0.0001830677912311601,0.00029073424962243146,0.00015885668686765265,3.5885422936752094e-05,7.756051588753439e-05,0.00022501633539884073
2011-11-04,0.0001553350737389268,0.00015122845559523712,0.00016436233813738022,0.0001941771734755016,0.0001641171087703581,0.00020603344314226892,0.0003207512371014426,0.00017916719864336124,4.088564374784127e-05,8.883012105880552e-05,0.00025156033663972555
2011-12-02,0.00012299599769417666,0.00011462087536957007,0.00012850354046370515,0.00015078383390057333,0.00012772004833550078,0.00016063741140012776,0.00024564903640353277,0.00013295902212761537,3.038484101095447e-05,7.216263830587172e-05,0.00020015075655285166
2011-12-30,0.00011302642052986554,0.0001013808601906892,0.00011739227261855362,0.00013866575809379103,0.00011580004393667293,0.00014624080967222638,0.00022808471681984267,0.00012019605976083838,2.5710477411409348e-05,6.523397440170645e-05,0.0001844707670980102
2012-01-27,0.00010543200125938155,8.76335492338176e-05,0.00010824768691905316,0.00012678177476799704,0.00010822278129180878,0.00013448486409395438,0.00020955599050754824,0.00010803854771747562,2.2963753832302377e-05,5.758898750134488e-05,0.0001677792663008837
2012-02-24,0.0001611826491408442,0.0001352658608204821,0.00016612201564671715,0.00019808810365718051,0.00017088660419644898,0.00020633889459345097,0.0003263650072711932,0.00016160545574528387,3.704383444239081e-05,9.13687227197256e-05,0.0002623386193768787
