,.TR15GSPA,.TR15GSPD,.TR15GSPE,.TR15GSPF,.TR15GSPI,.TR15GSPL,.TR15GSPM,.TR15GSPREC,.TR15GSPS,.TR15GSPT,.TR15GSPU
2009-04-03,-0.002424528398989946,-0.003468827832911652,-0.0027715225775863128,-0.007705013824127046,-0.00421879224192229,-0.0020968464566933484,-0.003101328126735223,-0.008333519222684846,-0.0017805357635631586,-0.0026621360986945394,-0.0012438519489861694
2009-05-01,-0.00013851762821557375,0.0009411002438291414,0.0009540325244144015,-0.00021946878966621404,-0.0001111563126398307,0.0015696109379438117,0.0010661744361052578,-0.0020582697966940195,-2.0304532728673635e-05,0.0011004914318152566,0.0006577079562367284
2009-05-29,-0.0008436806330668675,0.0003657981327897681,0.0006556952460061016,-0.0016381117722756348,-0.0006643640547568358,0.0007491199955853069,0.0007457557752066407,-0.0023509870659264,-0.00034417947164304733,0.0007528127517454218,0.0003546978329982699
2009-06-26,0.0002273727192703555,0.0007901096393660379,0.0010301235167640434,-0.00012390301900034933,-0.00012673174786960619,0.0010269626453797117,0.0007383098647567259,-0.0017093234672925207,0.0001569709350876883,0.00022316068427600405,0.00017220439125672452
2009-07-24,0.0010990733939378271,0.004160421231036215,0.004223413860155207,0.0029991351500496194,0.002682596699113757,0.0029912893471990263,0.004620531382622089,0.0017690006631898457,0.0014415408929899605,0.003586659877093051,0.0021441531982701327
2009-08-21,0.0003029858477862098,0.0020241591876736793,0.0024933690447901716,0.0006956627295316433,0.0010173130927119205,0.0018355994828970518,0.002719047253282285,-5.912859116891187e-05,0.0005584875016360273,0.001928519273813544,0.001224114943169401
2009-09-18,0.00014801261190002576,0.0013197631470914688,0.002234338087380439,-0.00038807362006933253,0.00031791149281477454,0.0011241117003496027,0.002026393864657569,-0.0006979576258957815,0.0004511529442477181,0.00120050879459616,0.0007147217425494664
2009-10-16,-4.239771341853877e-05,0.00048237354143832215,0.0012976375983891925,-0.0013388680118975827,-0.0002890350693998871,0.0008443841583611951,0.0012680900029827691,-0.0016993228635336915,-5.032876338724842e-06,0.0006096179676132803,0.00027352173038156543
2009-11-13,0.0008322011796430143,0.0027061637012502416,0.003693382770278048,0.0018799930905233503,0.0018407724445415128,0.0022428990612888815,0.0038902158225548214,0.0008256594356004709,0.0007512178086964782,0.002734953014015859,0.0017769634530819724
2009-12-11,-0.0025014197095857673,-0.005324456522011429,-0.003995019044588891,-0.008149309473781601,-0.00524946674482142,-0.0032943924267600064,-0.005034351436655723,-0.00729269226952,-0.002501567908281086,-0.004277880705272049,-0.003202967845863477
2010-01-08,-0.0025129327254479455,-0.005263910542342762,-0.004489319009446616,-0.007947770353786717,-0.005086843908017917,-0.0035236006410100146,-0.005240209719613414,-0.006671012723891621,-0.0022417470223954168,-0.00435713870239795,-0.0035730047290565264
2010-02-05,-0.0015074567214323847,-0.0028406287412666535,-0.0026253721837868073,-0.0052050013654025415,-0.0030529500680739276,-0.0018770097203172696,-0.0028688124751680036,-0.004100765171412576,-0.001181662217097925,-0.0023092576013360815,-0.001970889300568617
2010-03-05,-0.002017357231687637,-0.004273642833618468,-0.004034573156080746,-0.006706773321480276,-0.004258505861323867,-0.002713224771661566,-0.004584555392839956,-0.005661659253876553,-0.0017330960362593557,-0.0037216731145848013,-0.002780718006524803
2010-04-02,-0.002555157531707971,-0.005539642990702705,-0.005842043977389204,-0.008650305211583486,-0.0055712151099427945,-0.0036153928821125053,-0.006503003707822847,-0.006892751792667517,-0.002031887259428305,-0.005156714523491506,-0.0037583873450931387
2010-04-30,-0.0006739496710090908,-0.001817961403067327,-0.002026418336809772,-0.003635512760959454,-0.0022053267567301456,-0.001038599596737278,-0.0023437991161654524,-0.00311904377856313,-0.0004485254906225097,-0.0018543407935385013,-0.001322956557191207
2010-05-28,-0.0018961597587435707,-0.004072656996045759,-0.004267021245554259,-0.00630096783102101,-0.0042207125443142575,-0.002497078448751122,-0.004793322675673753,-0.005286652922581313,-0.0014738759442475245,-0.0038087204703054355,-0.002818016694603739
2010-06-25,-0.0008472581983139743,-0.001841301743907353,-0.0023210052350734036,-0.003253676142081646,-0.002235698868480708,-0.0011239203234875892,-0.0026576752839158535,-0.003206686034445863,-0.0005384689115516324,-0.002089068080946866,-0.0015480289321584701
2010-07-23,-0.0012511092751691139,-0.0029508698462281865,-0.0031386664452891133,-0.0040991505789278295,-0.0031132815905120658,-0.001630102290302116,-0.0036521444477676393,-0.003972699282445941,-0.0011102408540740792,-0.0029976013418393974,-0.0021334645581306787
2010-08-20,-0.001652865930061682,-0.002966548762260556,-0.0029028659569988995,-0.004701245680102745,-0.003209497407140448,-0.0018105146198520087,-0.003474538516830605,-0.004042968650180672,-0.0011682447489508839,-0.0027829280031333625,-0.0018932669484948293
2010-09-17,-0.0013195223368691292,-0.002118108030171812,-0.002229593131177955,-0.003991905719877404,-0.002466684424554408,-0.0013999983733005027,-0.0026822467499649973,-0.0035426992172334845,-0.000770076667474447,-0.0022373208813090337,-0.0014465719139424933
2010-10-15,0.0006191504278065191,0.001195635635716856,0.0014271514010158208,0.0009904304826934426,0.0009640963499839879,0.0009802517691527752,0.0012817391737656586,0.00017888314900565408,0.0005797244912189753,0.0008861445186086352,0.0009547543437556103
2010-11-12,0.0016351528140437182,0.0024070650416459414,0.0017557172613847241,0.0026489789599117735,0.0019661872870056466,0.001635514534388015,0.002023035248925647,0.001310518744211558,0.0012339091623759179,0.0014592154581266996,0.001179201536656483
2010-12-10,0.002370381787780127,0.0036691366729625276,0.0029813998333306953,0.004164102138430946,0.003229630421979237,0.0026150768599377096,0.003536699568951188,0.0029711948188405266,0.0019031893216742758,0.00261564153987087,0.0021878388686071668
2011-01-07,0.0024225657838235753,0.0038107899655158315,0.0034858399159801087,0.004520100231021668,0.0034515311037743254,0.002901004956339158,0.00390732540443189,0.003207240978812729,0.001994033949326805,0.0028552902022081334,0.002520387243740073
2011-02-04,0.002005170924177037,0.0029459771338002923,0.0021686578864624877,0.003126983193822783,0.0023877408169028823,0.0021344433209954097,0.0026254940373332545,0.002235706085430944,0.0016072770451857506,0.001951547497832151,0.0015842205124139016
2011-03-04,0.0019191551641710171,0.0027817903972604113,0.002381115592769629,0.0031928873289000766,0.0022829620121481184,0.001974749486929192,0.0026048761363956876,0.0020574529300723577,0.0014973166454823792,0.0019538341784375596,0.0017819005197169642
2011-04-01,0.0021566917440724864,0.003163388714212265,0.0030171422444220477,0.003351778663629101,0.0026319376419572586,0.002035353930661467,0.003331582097943083,0.002277265749656928,0.001658648678493501,0.002450246963892106,0.0020204459086956466
2011-04-29,0.005584819048680048,0.008987900475270162,0.008578949530302912,0.011876244398138369,0.00848271062171473,0.006012226675692815,0.009703461817448359,0.008790773890364763,0.004252581091844414,0.007220953200206205,0.005879895810661007
2011-05-27,0.005628908113207647,0.009453485087727675,0.009335245775320716,0.012428637670732866,0.009031165758205176,0.006198564610058749,0.010472446178169729,0.009446059927468551,0.004413652087617939,0.007691271372117135,0.006346077448031763
2011-06-24,0.006060555708420996,0.009757349077123967,0.009732154989154017,0.013115146498829798,0.009251675792507007,0.00638593033336302,0.01078821860889158,0.009561290169225592,0.00454670263549406,0.008026427154878207,0.006321220176065633
2011-07-22,-0.0015170635460262348,-0.003963304807821983,-0.0035220856706256114,-0.00531706761094963,-0.0038834965441819744,-0.0020421671298072232,-0.0038978854681083717,-0.0048855586302953375,-0.0017760029215212734,-0.0034510064068318845,-0.002014817576826702
2011-08-19,0.0051544236285021895,0.008066929357853744,0.008326165915591079,0.010847166399228503,0.007695283421677525,0.005067176945722809,0.008921412211649967,0.008259990993808093,0.0037355959625192813,0.006955609797469741,0.005079512336211724
2011-09-16,0.0037071389367809827,0.006908809161513844,0.007010196896023505,0.008850324521627394,0.006171134671925764,0.0038548209642845594,0.007382591688556344,0.006518620104611449,0.0029938569941719137,0.005940737484078913,0.004053662436703999
2011-10-14,0.001949367848619757,0.0032019966082829556,0.0030984840223346978,0.005317797155523036,0.003577791279444339,0.0017951464930605898,0.0032417178764236115,0.0030269367785559966,0.0010833566461011432,0.002156311413630315,0.0014756659573813345
2011-11-11,0.0002826189751411218,0.0015908065145556931,0.0018774187988832667,0.001200232629285162,0.0016369915873765606,0.0007289133940636031,0.0015057732433889214,0.0005956712623544509,0.0007310038550376052,0.0015041843438404865,0.0008528697977511368
2011-12-09,0.003577715323954584,0.004356367094905994,0.004922437457972688,0.006549839703276857,0.005496253125971662,0.0018375545649963704,0.005000560950911865,0.005645594293628278,0.002166193472662887,0.003810589627829066,0.002186988072789313
2012-01-06,0.0022134989691708733,0.0026041484889815472,0.0031351843930295035,0.004216457801970712,0.0034378545280651955,0.0008040842836771736,0.003002633355062217,0.004056927564622398,0.0013759698206011538,0.0022239993862501013,0.0011469205760254125
2012-02-03,0.0036361247919369103,0.00512784068601755,0.005632121069781107,0.007934221688287554,0.006349850155842391,0.0018087290278709781,0.005855885778376981,0.0068116061226646315,0.002165248019728421,0.0048372734289584135,0.002198213313497215
2012-03-02,0.00442492978179223,0.006883520051119204,0.00773430998980258,0.010230481515521184,0.007895480321099109,0.002904947041528171,0.00803094934176018,0.009417869896434745,0.002999693440899745,0.006456149205188459,0.0032510209106499134
