,.TR15GSPA,.TR15GSPD,.TR15GSPE,.TR15GSPF,.TR15GSPI,.TR15GSPL,.TR15GSPM,.TR15GSPREC,.TR15GSPS,.TR15GSPT,.TR15GSPU
2009-04-03,-0.0016789372112710659,-0.002972090901677497,-0.0003547087373725847,-0.005818523499140945,-0.003261646216940404,-0.0008011102438695431,-0.0016884204321136475,-0.004898276857775224,-0.00044052310995601463,-0.002167410031076748,-0.0006451668809196584
2009-05-01,-0.001582672609076082,-0.0021527793224285605,-0.0005365105551997738,-0.004894079821767267,-0.00259349537728767,-0.0006340931694148567,-0.0012432200707858919,-0.002596662337198303,-0.0004969936833320471,-0.0014668476477939945,-0.0008240338263790029
2009-05-29,-0.0010865164318975807,-0.0021220327501301228,4.583211403115283e-05,-0.004246511978837454,-0.002413740277699602,-0.0007302428904302058,-0.0006960124885906256,-0.0027757889733782013,-0.00018214212340013957,-0.0011548375985126614,-0.000698125824695832
2009-06-26,-0.0006648547922581952,-0.0016955954147598966,0.0004722745054793126,-0.003728906325915839,-0.002007956444782403,-0.0006901697509141613,-0.00036346895328038517,-0.0025094279489542718,-1.9604960500448173e-05,-0.0002700366069725039,-0.00023210899508367932
2009-07-24,-0.000720752544502184,-0.0011321503481753722,0.00020858485233574703,-0.0037702367476507626,-0.0015955101036640598,-0.000600636394089443,3.349969486718743e-05,-0.0028409346735256045,0.00013314008212067787,0.0005450139330480864,-0.0004485319103515312
2009-08-21,-0.0006313410639466039,-0.0008881925573825476,7.710575050981453e-05,-0.0029268805425470687,-0.001142649729546547,-0.0007613534037018582,0.00048118047221486963,-0.0015946641667619983,4.9040492202139965e-05,0.00018475426794981013,-0.0003085113237372063
2009-09-18,-0.0005428050655373118,-0.0008314475473584321,0.0010770963522927282,-0.002930582704195752,-0.0007654749445879203,-0.0007953029939528008,0.0007863989100351241,-0.001568720037220292,0.00019352677047779077,0.0002560215975518748,-0.00026081072990223364
2009-10-16,-0.00046131593809040723,-0.0009735524164663387,0.001134543737827266,-0.002800765080242358,-0.0009708641083199748,-0.0012148406891358723,0.0007081235269769839,-0.0015110153704731666,0.000495936154532195,0.00013699049252994424,-0.0002174189264412012
2009-11-13,-0.0002805800697968502,-0.0010475725899019084,0.0008485186836940259,-0.003185868907838514,-0.00087462167479602,-0.0011662304308864627,0.00041666955404059996,-0.0017032753800955774,0.0005264540534642163,0.00014242733865650218,-0.0005274842343954558
2009-12-11,-4.642557261324944e-05,-0.0009611446647588848,0.00048628717083210916,-0.003088940120875632,-0.0006862459517108694,-0.0008122861605622921,0.0004721434702750997,-0.0013535170845309248,0.0006154110280249538,0.00032446614647863985,-0.0002842689734470593
2010-01-08,-1.0715025589077437e-05,-0.0007443541975711556,0.0010208955874984544,-0.003192827135461971,-0.0006888111168951654,-0.0007154908892925046,0.0008095384318966204,-0.001011025777886454,0.0005278461618362344,0.0005513516950803775,1.8391335789718093e-06
2010-02-05,-0.0001727423328800608,-0.0011617136486605545,0.00046934961111917846,-0.0033953925497674474,-0.0010186077407807826,-0.001640451562683564,-0.0001511915580880549,-0.0020268322955605553,0.0003306816786599898,1.366466679032625e-05,-0.0004501361322808757
2010-03-05,0.00015166575586650867,-0.00047024553796642585,0.0009630150454296128,-0.0028322728831617875,-0.00043355088202476854,-0.001563663336126283,0.00021962132991072176,-0.001267009956927327,0.0007460298257344664,0.0005903590275880286,-0.0006046912401108125
2010-04-02,0.00023207845966556647,4.262346839816623e-05,0.0005190875331233924,-0.0022792884914536555,-4.222082402902846e-05,-0.001487238142194936,0.0004312984569362803,-0.0005467910440631984,0.0008180457390161302,0.0008738278288974382,-0.0007647840835304696
2010-04-30,-0.0002538897363030865,0.0003628709993336965,0.0007825992142348406,-0.0021941682069108936,5.770483196502491e-05,-0.0014440508910728278,0.0005375268849597039,-0.00014458334694748937,0.0006341706434302606,0.0008394271734012754,-0.0007632690518884569
2010-05-28,-0.0008340255590946687,-0.00039087600869936676,-0.00046057899520188944,-0.0030102741182491646,-0.0008256261244760896,-0.0021827142158274268,-0.0004654752471904737,-0.00020177805901404466,0.00031480623122692134,3.844423412823533e-05,-0.0010389048314628953
2010-06-25,-0.00033880009147101386,-0.00016469873350471556,-0.0002901403235998588,-0.0027572188083091306,-0.0007736296584720458,-0.001717717215526039,-0.0003344934656613045,0.00039195468477978303,0.0005060285473247247,0.0001843727772492429,-0.00032177850280506944
2010-07-23,-0.000596264298047096,-0.0006579730002223957,-0.001139488913925767,-0.0028692950681513665,-0.0014538746138188002,-0.001845501471883771,-0.0008628931645866353,-2.868404259193503e-05,0.0004281399976936084,-0.00040172769067633616,-0.0006506880821992644
2010-08-20,-0.00026669787574012786,0.0001368622658414649,-0.00029863786118835666,-0.002665760136545006,-0.0006881113181446911,-0.0010975661746755988,0.0003219941658169599,0.0006939494235309296,0.0006202433836497154,-4.153911689706902e-05,-0.00013852178329271783
2010-09-17,-0.0002745703724137653,0.00031577581415652585,-0.0006139647662482747,-0.002327068582675541,-0.0006490620480223478,-0.0009977387461981028,0.0002490398437458401,0.0008735170952629953,0.00070251864906938,-0.00013869755732542755,-0.00011708106025331896
2010-10-15,-0.00023777728880711133,0.0005854109731249618,-0.0005340982421375199,-0.002539917317360802,-0.0005332803149616513,-0.0010241055106538634,8.924985307487692e-05,0.0005895636939097134,0.0006533440172974494,-6.162751375725498e-05,-0.0002393253205481998
2010-11-12,0.00016191792383615948,0.001647545788520307,0.00016743013363148512,-0.001191917356874699,0.00010970696319155635,-0.0003212690408095072,0.0007619683753953616,0.0018299499970762811,0.0009534946569294014,0.0008965867278736262,-0.0002066014403476668
2010-12-10,-0.0002049239872878065,0.0017152939059705903,0.00036016441247908073,-0.0015300629244226552,0.0001038182219247948,-0.00039923761003558253,0.0006715079366494049,0.0014289079586694976,0.0005894869064522649,0.0006211618231785256,-0.0006330358699487234
2011-01-07,0.00024983994771507007,0.002533992101528169,0.0004859888604767096,-0.0004136894976648463,0.0007282496759286966,-1.4687666432910617e-05,0.0012639323312717548,0.0026038997441400046,0.0010196265644426968,0.0012294205407362268,-0.0002902600437960225
2011-02-04,0.00044249734574557857,0.0019912108566466267,0.0013405845119947542,-0.0008451946904966013,0.000835351191248922,0.0002479413685199469,0.0011647370439848126,0.00205177156726885,0.0010734417773740216,0.0017971888570680456,5.087863219390906e-05
