,.CSIH00928,.CSIH00929,.CSIH00930,.CSIH00931,.CSIH00932,.CSIH00933,.CSIH00934,.CSIH00935,.CSIH00936,.CSIH00937
2014-12-12,-8.698944058440261e-05,-0.00024674063718916,-9.411296764883376e-05,-6.12266416447129e-05,0.00022644634744554742,0.0010818284749137357,0.0011871594063127136,0.00020023069731756982,-0.00019626091375595,0.0001153960827092646
2015-01-09,-0.00012231196034879588,-7.861427786462049e-05,0.00041678305619600835,6.701149466173688e-05,0.00010870974593927619,0.0009269324803161107,0.0007087188274735161,0.0003186934553745315,4.591240630684185e-06,0.0003769190886608348
2015-02-06,0.0008601827618006834,0.0007964672153549911,0.0011692727229453874,0.0009815707424637827,0.0008719315580059648,0.0018141820652845956,0.0009300412659257523,0.0014721238123858015,0.0010445910366571715,0.0007153032940091313
2015-03-06,0.0013722980630411447,0.0012463298639910476,0.0015514059566735566,0.0013756728995637138,0.0010858788434008589,0.0020703359184631297,0.0012824777728558273,0.0018375562982793714,0.0015195568260973963,0.0009165567825719747
2015-04-03,0.0022764006210252625,0.002419003427119066,0.0024994777311748346,0.002142516478359466,0.001671829668886943,0.0023968359159301086,0.002372557759935493,0.0024613944113702005,0.002081876130700314,0.001967558371252372
2015-05-01,0.0037460951423377406,0.003978858851812616,0.0037833019297387562,0.003365924893313499,0.0026807163234692714,0.003432781897311264,0.003351882875048768,0.0037100111864582677,0.003510493693310287,0.0029175823280969473
2015-05-29,0.00443857207811064,0.004877048732935924,0.004574319329605801,0.004241675473227663,0.0035091303645129438,0.004200736311712296,0.004197169221749648,0.004595460157678427,0.0044198573154652435,0.0033649477166374205
2015-06-26,0.004918196672590175,0.004944762888735233,0.004685226616874221,0.004238526854567971,0.003478718591649048,0.0038743971984321933,0.004718783320501721,0.004206593031563477,0.003912556667045467,0.0037743722069412764
2015-07-24,0.003855932969637817,0.004080774057236426,0.0038395209463180364,0.0036027344325018197,0.002628805242307946,0.0031453414632035153,0.004131014525577925,0.003629033865133025,0.003153760476019462,0.002897822101539415
2015-08-21,0.0038192424799189063,0.003959807917115843,0.0036631554034130247,0.003485796268826712,0.0026178153512783032,0.003180352387630158,0.004155493695039071,0.0035752474017126533,0.0029957661363961643,0.002890848841514803
