,.TRXFLDHDTE1,.TRXFLDHDTF1,.TRXFLDHDTF4,.TRXFLDHDTH2,.TRXFLDHDTI1,.TRXFLDHDTI2,.TRXFLDHDTI4,.TRXFLDHDTM2,.TRXFLDHDTM3,.TRXFLDHDTN1,.TRXFLDHDTT1,.TRXFLDHDTU1,.TRXFLDHDTY2,.TRXFLDHDTY3,.TRXFLDHDTY4,.TRXFLDHDTE2,.TRXFLDHDTH1
2019-05-03,-0.00045017046242598255,0.0007745588979751635,0.0008723250057671799,0.00017815053498563562,0.0018690277756265956,0.00017797137720256884,0.0009857678023598181,-0.000774868656459521,0.0008618247950819127,0.0004912660936492784,0.0009222541800114392,0.00142846263212993,0.0013437773307700613,0.00018751500834165373,0.001204645802122501,-9.580618805094692e-05,-0.00012079300009166334
2019-05-31,-0.0005616641064021693,0.0007361972081822512,0.0004471433120651325,0.0004965035818767699,0.001985164366806744,9.603892883946238e-05,0.0008360372172269455,-0.0009382026308029933,0.0006951926871253749,0.0002749225045080193,0.0005191741730713863,0.0011695958036770193,0.0011478649147989516,0.0001627386175109379,0.0008848332428109116,-0.0005558935470369112,-0.00010883816546570536
2019-06-28,-0.0007140025884724266,0.0007156212228693671,0.0005495002275865675,0.00048599150941884415,0.0018536463803445415,-7.276176725037008e-05,0.0007608327135358541,-0.0009380799018370883,0.0008170856588028325,0.0003113039100225741,0.0005927066848197039,0.0010031663007952442,0.0011721099719387658,0.00018407555171719934,0.0010544575243340883,-0.00012162788904282462,-0.00018724739992380195
2019-07-26,-0.0008488783140023058,0.0006970772739341255,0.0005495898641915989,0.00011104894260291086,0.0015728443852251511,-0.00013471278322460078,0.0007220987224811406,-0.0010413676750090563,0.00045802299234208815,0.00018912222975590604,0.0006497663566004703,0.0009081858998556543,0.0009849680561435192,0.0001666161496372777,0.0008593258907329229,-0.00034160882237959994,-4.6003435822979674e-05
2019-08-23,-0.0012891626081893083,0.0005383056687494124,0.000121676219115817,0.00025957632225175157,0.0013724268783111948,-0.0002809620910201006,0.00038438960498462106,-0.0013804607990612673,-2.8898369234768432e-05,6.667283733975427e-05,0.00037796244077757863,0.0007646909313744584,0.0006446970769197432,0.00010919800589036398,0.0007905726856866117,-0.00014134618210721937,-9.381188260845904e-05
2019-09-20,-0.0014316083220978458,0.00040822064024191986,-6.114152738546084e-05,-0.0001629998693021147,0.0010113069339908296,-0.0005528511853122033,0.0002931054016623095,-0.0011250494271446252,0.00013944101844481037,4.281184674633301e-06,8.544760157796864e-05,0.0005310209104104057,0.00038389744036525377,1.2386120165130206e-05,0.0005151080919214168,-0.0007095736272620851,-0.000479438836782305
2019-10-18,-0.0010789741333558462,0.0005737277112405636,0.0002681378220912977,-0.00023369528242409162,0.0007918916809282993,-0.00027931973841846135,0.0003232843737139877,-0.0007760378628734973,0.0008474248562308197,0.0004119525004006259,0.00040145142172737756,0.0004233591341567672,0.0004568657032810643,0.0003615195846645901,0.0009007897161841941,-0.0001704382406953781,-0.0006125331881061866
2019-11-15,-0.0006439029265403479,0.001092778579747849,0.0007630751990595207,0.000160833042020241,0.0014450163232090879,0.0005124174725848986,0.001187944579050321,-3.8985699085028914e-05,0.0018652679034638344,0.0008054942164434916,0.0009417049970667482,0.000615456110227363,0.0011176614166700355,0.0008625752481240921,0.0016593399265962005,0.000497249076013663,0.0003547282931713135
2019-12-13,-0.0009285116838406242,0.0017521079191267792,0.0012110189690746496,6.811332266693415e-05,0.0015756864352887254,0.0007247689567456644,0.001587468396922769,-5.597787645709974e-05,0.0024052948361444424,0.0011170738300778748,0.0007101445932490596,0.0008158133761695859,0.0012214459694223263,0.0013222835324720554,0.0020423062118349444,0.00014980519618787718,0.0001380402892108041
2020-01-10,-0.0003910236369826939,0.002102304340138949,0.0017935850374824498,0.00037842333108215184,0.001978256894426982,0.0013423443343556654,0.002117440776027827,0.000621576881680747,0.003097752551640996,0.0013677601326314568,0.0013515621408003854,0.0008958637286798896,0.0015384303180983622,0.001804956846948523,0.0025225936282166454,0.0011031874103802802,0.000632776794883803
2020-02-07,-0.001443694101541851,0.0026971217288272228,0.0018875694319166595,-3.09923977870716e-05,0.002415526991642581,0.0018154993300763052,0.00246431625241349,0.00025808745291500037,0.003524997051506353,0.0017433810364255575,0.0012687041074699937,0.0013483749533665349,0.0018061915801364087,0.0025593791601195826,0.002588738905980495,0.0005217765454711861,0.00048519180246858366
2020-03-06,-0.0011437686223020448,0.0031538799114208963,0.0023395104184854537,0.00018456449226405278,0.0035746098811961008,0.0026723573435044655,0.002812502367684083,4.603066778468938e-05,0.004842412710388069,0.0023538122144339643,0.0018792630711958996,0.001534268195954592,0.0015424662445720275,0.0028726129522785495,0.0022685884459544914,0.002043177485670341,0.0021745966369711737
2020-04-03,-0.0013153874822961274,0.003062896337303716,0.0007069588999599518,0.00011072834659529135,0.0023743897432448695,0.001816902820924051,0.0018747525879487929,0.0004453284484027963,0.004523445859204488,0.0024702714986798236,0.0013511489960502173,-7.029348323860096e-05,0.0011381643403636941,0.0020248915913057587,0.001986993203659711,0.0014133319310270722,0.001957729099709364
2020-05-01,-0.0008970392708948904,0.003388891501932596,0.0013193717554675557,0.0013273208784225273,0.002988947634630373,0.0023017111933176953,0.002605398845282961,0.0007917916094697811,0.004972462095386687,0.0018939267952420304,0.0018830768505499968,-0.0003518478656551299,0.001860212626187787,0.0026938579796193284,0.002317976979629996,0.0021741790809700475,0.002599294246801438
2020-05-29,-0.0011822882872412161,0.0025408752230026733,0.0011876136809232524,0.001502009456692771,0.0021403274109626363,0.002084006789153975,0.0021988806112070523,0.0009573596163106922,0.004234432070675636,0.0014595280953534936,0.0005842142071408004,-0.0005966648737443491,0.0015236877330975607,0.0031549618753518105,0.0019496072737297144,2.2879296421133254e-05,0.0024587928790349963
2020-06-26,-0.0017743116169693374,0.0022699361153954716,0.00016684672523819871,0.00040558064904711337,0.002204405810344934,0.0012328774163832047,0.0017356353626739455,0.0005955500707261409,0.004004328064642134,0.0005228262050496024,5.135289757113716e-05,-0.0015963579830872072,0.000816014656568137,0.00265777830065439,0.0018681656270611272,0.0007441109971062453,0.0017388336728829926
2020-07-24,-0.0013089293487049116,0.002781259757956717,0.0014738962597329367,0.0011597964457036314,0.00172574150062385,0.0017613434869203023,0.002209532478299554,0.002122050574223223,0.0038781876379240373,0.0005983861648208895,0.0029663350004200065,-0.0008517483313789963,0.0022835887803957225,0.003068265113142405,0.0028362861302200122,0.0020132024561932216,0.0041820432399813385
2020-08-21,-0.0012545394764548823,0.002494004808835539,0.001636336722603163,0.0012928530821911892,0.0006641160299987207,0.0016409828235199543,0.001667741208323989,0.0035336054120181978,0.0036373826043908,3.748695384802838e-05,0.003089115290233334,-0.0005500364030073376,0.00234071690599246,0.0026244992879847218,0.002733359874262354,0.002811626550930177,0.006276676726276825
2020-09-18,-0.002660242390340687,0.002720300859398791,0.0018678745388851473,0.000958153820702601,0.0004953509647103605,0.0014782961312197048,0.002164404171441474,0.003756896365672832,0.004653356585931608,-0.00011976562207063565,0.0036309816662165924,-0.00030993480645677115,0.0021033554298726283,0.0026291426481677045,0.0030047284908351394,0.0033356125668512985,0.006251299146598231
2020-10-16,-0.0020381703185115363,0.003075847898861951,0.0022288563917045026,0.0007242989564967514,0.0004451959392116813,0.001638963355868874,0.001852326735473071,0.004104689812846824,0.003864852749892638,0.0008708203546251504,0.0038520999180812546,-0.00014336944364753864,0.002268812548968687,0.003334086090827167,0.003252995229256145,0.005071866075399407,0.006949632156620869
2020-11-13,-0.0015976549603022262,0.0026616222124118483,0.0017216731052364898,0.0012985756840536307,0.0014602467511635108,0.0011368489377491732,0.0013194164528713276,0.0036492634146112453,0.002972924187141946,0.0005636519706868751,0.003486171414676409,-0.0001707886597469899,0.002675132503333213,0.003633906905063761,0.002441561060105283,0.0021268285491497976,0.005901798363967628
2020-12-11,-0.0010323841733101457,0.003950794332324398,0.0028057807093550225,0.0013646332658402947,0.0006990136340129672,0.0016537839868547553,0.002248442921148081,0.004499582133902762,0.003186670615319685,0.0005484306338052267,0.004624522243828488,0.000795363200017772,0.003185410178582979,0.004426745864494016,0.0030393026775194,0.003113048437628849,0.006903298840295028
2021-01-08,-0.0008674951733503343,0.0033366848096152485,0.0028039418721871974,0.0013293190228829612,0.0007643499224897748,0.0014991543712608592,0.00154819613428919,0.002961302411548257,0.0024856727228332715,0.0011592478763033315,0.005071180322009771,0.0004615594981172466,0.003408166331935396,0.0042536968749579546,0.002270790331049572,0.0037553863003701605,0.0041284538771171435
2021-02-05,-0.00013294717348061747,0.0036040187763639138,0.002973245321798222,0.0029362132798926854,0.0007822837652664283,0.00228163906446268,0.0020775445309182796,0.003787981622481328,0.002188406814033271,0.0012395654318529598,0.005334045884581847,0.001584565182459676,0.004275509822135029,0.0033141508374797774,0.0020649288814168646,0.0032409899545494695,0.004776335387528225
2021-03-05,0.0005384863315821935,0.003671893649466727,0.002887892968066753,0.0030373029334199507,0.0013164862390828572,0.0025052544350518706,0.0017624380682203637,0.0034904745390264232,0.001602038591193235,0.0011677484852799698,0.005840214272464104,0.0014292303460465476,0.003704865976138522,0.0027095845448031463,0.0018851832633391147,0.003425563090067786,0.0047512955297903765
2021-04-02,0.0011319381905290256,0.003696896856046442,0.0030052364494323105,0.0029203598184299193,0.0015693792864220754,0.0024322288769577033,0.0018731291540605307,0.0035752422246648737,0.0015281363819014309,0.0017092391368712626,0.00638398827535352,0.001543013439711601,0.0034064523295454802,0.0031372274030476988,0.0024995398532449806,0.0034362971193886583,0.005076917725146444
2021-04-30,0.0008908882513637893,0.0031716557530825362,0.0022491855489042483,0.0028995154301045697,0.0007523606432991636,0.0018547170345976983,0.0017678682412027235,0.0030489545142319027,0.0010652986519159593,0.0010137616275575714,0.005598172005008674,0.0010835192834135845,0.00227520436395871,0.0024419431792897534,0.0018872244764549717,0.003768977688482708,0.005020493759325678
2021-05-28,0.0005448803285606546,0.0026810694899841022,0.0019820357176312193,0.001915385980256072,0.000809329763177942,0.001681669504630839,0.0012816469490129956,0.002729801650157181,0.0017647868243275753,0.0006395663187615894,0.00477110192594405,0.0012411030406464494,0.002020492462616532,0.001805172022642189,0.0013941779899201757,0.002841662096991342,0.003883291879445071
2021-06-25,0.00013129259851222717,0.0028912560355828787,0.0018866547422850862,0.0015979806125362244,0.0008587226336682014,0.0015312910359424209,0.0011419618830203107,0.0022145365684652827,0.0013837138397276793,0.0004172052475205942,0.004547814020522722,0.0011386391785538105,0.002110226778928189,0.001799770918000715,0.0014308703051140127,0.0026713833314607758,0.0035706255413361088
2021-07-23,0.0003540791133436516,0.0019616109452703315,0.0013956211859783951,0.0008323890843193463,0.0004625006385884727,0.0011471364856434007,0.0008052892243915554,0.0012345963010754618,0.0008628935122396021,-3.722554456289803e-05,0.0032126734248535726,0.0006208250965201197,0.001593323801465984,0.001359708593281304,0.0010330141279765745,0.002197439791637711,0.0022745963626006373
2021-08-20,0.00028466025617975813,0.0022590412569562903,0.0017087157953094225,0.0013332996376699741,0.0008981353654538172,0.0015141790383376916,0.001051975365602658,0.0012340541570245818,0.0010360489463759775,0.00016823434323246948,0.0031717625152438422,0.0006087043500814573,0.0019879728261491137,0.0015530209087111213,0.0011074224363022865,0.0026604708592872263,0.0023708814826188473
2021-09-17,0.0009199229959200926,0.0018826256957372423,0.0016456111919659234,0.0009220550535257517,0.0007421142637047764,0.0015266258248551772,0.0009197536260984429,0.0008555956044835958,0.00018944947463866372,-0.0002155837463901285,0.002668899108922291,0.0005645132202334855,0.0016552870559199996,0.0014823414638209383,0.0007782106840924358,0.0018121993720224047,0.0019476860314546936
2021-10-15,0.0005456596115946815,0.0018324615863048396,0.0016534040065417195,0.0008404651674978128,0.000717899024783858,0.0015041235836009005,0.0005675750398373413,0.0009672971927229897,0.0003750388172676564,0.00031447410516754527,0.002177965796650814,0.0004822348305840224,0.0019246668192966269,0.0018161856276475209,0.001042994106409166,0.0014325855446401664,0.0017907971676660913
2021-11-12,0.0010174615743721448,0.0010221518953284475,0.0011311349589766075,-0.0002365280347792157,-0.0002663170132482175,0.0011136460518382113,0.00021551096348816634,0.0001986534520725026,-0.0008482999014974757,-0.00018864712857032996,0.0013415023448142196,0.0003823891524444901,0.0010222488417738977,0.0004892930642434101,0.00016732484450000427,0.001065433907247837,0.0004382492043001813
2021-12-10,0.0006779186818722438,0.0006223255016262365,0.0006679050377388986,-0.0007602355802296949,-0.0008240083906870938,0.0008548315046184593,-0.00012472431710434657,-0.0003597125419917596,-0.0009696580585796998,-0.0005234912128532609,0.0003430321348152248,0.00010980708979861257,0.0006226978210570541,0.00013860743329853844,-0.00018849024720770703,0.00027288796792795424,-0.0004178645087476126
2022-01-07,0.0012970156584842516,0.0007231112642279322,0.000972485905575863,-0.0008748018384847544,-0.0008928338247386546,0.0008978085372818553,5.7356373784373134e-05,-0.0003720171480558654,-0.0007655064101921903,-0.000430356149299862,-2.6969723624574275e-07,0.00017312875831361084,0.0010005764801069652,0.0003749509380417211,0.000259479635189688,0.00012643386042114624,-0.0006482198299086364
2022-02-04,0.0017206120330878344,0.000509861545800593,0.0008945627549572433,-0.0005449487777647432,-0.0010436462993887639,0.0009557925340408354,0.00019762910637051174,-0.0006207719781368779,-0.0010619201336915592,-0.00036944358269957436,-0.00019332746287661863,0.00029907179556438394,0.0009632277901830731,-4.565008304337052e-05,0.0002464044594460361,7.77429499642943e-05,-0.0009049703779578974
