,SH000928 Index,SH000929 Index,SH000930 Index,SH000931 Index,SH000932 Index,SH000933 Index,SH000934 Index,SH000935 Index,SH000936 Index,SH000937 Index
2011-11-25,0.0032949266686004767,0.0036819016009428723,0.003409906697319797,0.003403930798220826,0.0028123085245442886,0.0029421102932563658,0.0032967339420723685,0.0033933894816079477,0.002660951085902657,0.002801251821250032
2011-12-23,0.0023851010137737514,0.0026710300824987327,0.0024666322345850123,0.0024505840996874124,0.0020117159530188013,0.0021231391009698553,0.0023689228882020647,0.002462881323730684,0.0019523738703409218,0.0020273147423944485
2012-01-20,0.001462137213022608,0.001614680349322564,0.001483234634051611,0.0014571788745092191,0.0011815121703591658,0.0012519548311588078,0.001437680536817805,0.001474018033991375,0.001171925585788775,0.0012141044027484144
2012-02-17,0.0011046384050500892,0.001216131674949826,0.0011159357585378501,0.001093388375969199,0.0008910112281715386,0.0009426811385546268,0.0010671530927035826,0.0011161098074877272,0.000887495736618186,0.0009073674857799676
2012-03-16,0.0012430842254015047,0.0013670398627321687,0.0012492904275584063,0.0012252747491680995,0.000997315367638717,0.0010522174614451371,0.0011900267443469771,0.001251960685591986,0.0010099750064453492,0.0010202087828621402
2012-04-13,0.00014177105208272258,0.00015652674998562554,0.00014271354999133523,0.00014030356231296492,0.00011397165332901095,0.00011940891631076441,0.00013605789222146587,0.00014419346901777523,0.00011726958348410549,0.00011571088513704726
2012-05-11,-0.00034121264110775334,-0.0003757172699238741,-0.00034255580578657454,-0.000336170748357456,-0.0002766673201452772,-0.00028560235023129203,-0.00032793568114135676,-0.00034633482325960405,-0.00028239272562595035,-0.0002742514448872172
2012-06-08,-0.0005294328699507166,-0.0005788057851197266,-0.0005266313217046982,-0.0005125923968575714,-0.00042678137184854316,-0.00043689164756600805,-0.0005096231162074997,-0.0005278596177853716,-0.0004380436151672891,-0.00041846420264018573
2012-07-06,-0.0005299111974496808,-0.0005779857817096269,-0.0005238391578981176,-0.0005053617303161753,-0.0004245418455796616,-0.0004269694811959086,-0.0005116899131989427,-0.0005225172029014866,-0.00043794188839039224,-0.0004109990665846857
2012-08-03,-0.0016053615069539537,-0.0017614530817667837,-0.0016023386623934906,-0.0015437779950569477,-0.0013005874769691605,-0.0013034238368650262,-0.001554916840734955,-0.0016095438007428411,-0.0013560116893682824,-0.0012428143552139386
2012-08-31,-0.0022162064720995245,-0.0024283442203227932,-0.0022336866457779003,-0.002154829602380338,-0.0018061912654830092,-0.0018116012699286139,-0.002134087626143133,-0.002257387491131099,-0.0018959791213328915,-0.0017185401196548576
2012-09-28,-0.002526567779401589,-0.00277684915500511,-0.00255769375285313,-0.002466146873754721,-0.002075872723959353,-0.0020797224129043006,-0.002435371962624602,-0.0025868825707959617,-0.0021680305601295986,-0.0019616495018762283
2012-10-26,-0.001998972605563936,-0.002180866801781981,-0.002007580439213159,-0.0019353150773949806,-0.0016360877213297581,-0.0016354652850019454,-0.0019498235875660766,-0.0020265845636072027,-0.0017026737467932143,-0.0015352469614094576
2012-11-23,-0.0019332228995696905,-0.00213168437656376,-0.0019660113486830175,-0.0019065257007326178,-0.0016030201999879758,-0.0016036274771509726,-0.0018963694659868,-0.001998177364855641,-0.001671840430563327,-0.0014940159104892526
2012-12-21,-0.002003927517454085,-0.0021993887089994503,-0.0020372276611951567,-0.0019688018526516104,-0.0016508208755555624,-0.0016527097559837231,-0.001976798745271502,-0.0020691235535018953,-0.0017421858681737588,-0.001538510822110109
2013-01-18,-0.002151702474877604,-0.0023503429703317694,-0.002186389462474788,-0.002116652555074059,-0.0017681322550695188,-0.0017801140402879518,-0.0021153623086889225,-0.0022342257510094042,-0.0018615469733716209,-0.0016471915144770598
2013-02-22,-0.0013998046630188702,-0.0015272844071862715,-0.0014196363680467235,-0.0013744526247271868,-0.0011383059833993802,-0.0011455963657238137,-0.0013827206529361275,-0.001439892666578857,-0.001202800233416971,-0.001050300295148813
2013-03-15,-0.001124124628622237,-0.001202989669839657,-0.0011127178546044454,-0.0010798540263569094,-0.000888539186079416,-0.0008960835631273302,-0.0010899352980997354,-0.0011341424914834925,-0.0009439195894701231,-0.0008209685258941343
2013-04-12,-0.0008131746468742532,-0.0008632795056750851,-0.0007973491778699082,-0.0007691254144927163,-0.0006286182101684502,-0.0006280016106135586,-0.0008059987277040913,-0.0008057586695136446,-0.0006708467447486644,-0.00058315038634751
2013-05-10,-0.0010324972947101307,-0.001086788907693225,-0.000987378620787451,-0.0009642429647797998,-0.0008048313304525619,-0.0007927061017158803,-0.0009793132340103383,-0.001010292054968813,-0.0008375295174349804,-0.0006851864661457626
2013-06-07,-0.00036302221611801564,-0.00037649325704292735,-0.0003428582575435381,-0.0003349526079058785,-0.0002773955814295236,-0.0002732637952868318,-0.00033938776980306094,-0.00035283366945486187,-0.0002965982996888084,-0.00024047568240316512
2013-07-05,-2.842249686850981e-05,-2.874284351946106e-05,-2.5811903453017114e-05,-2.5077084153272208e-05,-2.0831604918077043e-05,-2.0499968781600803e-05,-2.5627784208642123e-05,-2.6536598362069136e-05,-2.233917721888551e-05,-1.8105520360797044e-05
2013-08-02,-8.745545377378149e-05,-8.85571408772199e-05,-7.932814049106721e-05,-7.683966701040562e-05,-6.517722567163752e-05,-6.35335352246936e-05,-7.788097566035335e-05,-8.158049693662657e-05,-6.976078833477427e-05,-5.5655158545643006e-05
2013-08-30,0.000975889179975991,0.00097841526885513,0.0008767310754166725,0.0008453269570841066,0.0007207725943199702,0.0006919386347002091,0.000869279504070135,0.0008963637226954535,0.0007605250615284936,0.0006156350561248513
2013-09-27,0.001501267268649873,0.0015584619647403888,0.0013896079623731475,0.0013399755504099418,0.001144411805106616,0.0010823332540881257,0.001357227637421649,0.0014184619854302547,0.0011812894766024908,0.0009876937034251076
2013-10-25,0.002481159150408733,0.002644139167301819,0.0023654865311783465,0.0022611186969905828,0.0019087569466166858,0.0018639092360158115,0.002290802663433325,0.002384060801932485,0.0020098404712405797,0.001691253855250999
2013-11-22,0.0018900913781570614,0.0020494434894703056,0.0017468713269351204,0.0017112123096254628,0.0014322504733817372,0.001415105403396977,0.0017731211453994905,0.0018202411688311771,0.0015929805163839804,0.0013328104839872021
2013-12-20,0.0016190669120596025,0.0017586046759019297,0.0014946037725906908,0.0014406496651311893,0.0011849944198170986,0.001171979806152823,0.00149759513472444,0.0015136004458407568,0.0013537415163646022,0.001170572107875504
2014-01-17,0.0012992257847494844,0.0014174899148475981,0.0012071120492413222,0.0011728658076385198,0.0009543952783758329,0.0009461860201831054,0.0012006843323791661,0.0012110520875751709,0.001114202013620407,0.0009495814896086842
2014-02-14,0.00047711349923780153,0.0005064791761983345,0.0004320591633155241,0.0004103641893694728,0.0003340137685258395,0.0003358862530384067,0.00043414050650447363,0.00042842977744826964,0.00039344313488285477,0.0003381880504692102
2014-03-14,0.0008904957749623072,0.000934914262528843,0.0007961562402390724,0.0007509722330594414,0.000613952451161765,0.0006076304310006829,0.0008158495070882517,0.0007732146585021893,0.0007041880771745979,0.0006161559239932881
2014-04-11,5.8502904513282657e-05,6.162529405673402e-05,5.304293653896096e-05,4.972718445897347e-05,4.095309236109326e-05,4.083022499940162e-05,5.440663185068055e-05,5.1485213559697296e-05,4.757884502449958e-05,4.158590155744307e-05
2014-05-09,-0.00041222048109635555,-0.000440439814629601,-0.0003801109813411407,-0.0003577111756979804,-0.00029612405924669234,-0.00029632320671604383,-0.00038278920567090546,-0.000368912969826363,-0.0003429729589294147,-0.00029830599923857617
2014-06-06,-0.0005631797529829606,-0.0005989382040412152,-0.0005215500816083634,-0.0004934803500079797,-0.00040172690863716706,-0.0004049838855626692,-0.0005158266221493806,-0.0005109437684311778,-0.0004741532887522185,-0.00041014331995421364
2014-07-04,-0.0009756106617717489,-0.0010564724210551655,-0.0009152577362637271,-0.0008715518380193021,-0.0007034260368936788,-0.0007141100250013457,-0.0008837599262234242,-0.0009107176278476439,-0.0008391323103956475,-0.0007208732928763531
2014-08-01,-0.0012622476166349124,-0.0013744181183273057,-0.0012003172282860491,-0.0011466556961063842,-0.0009229896611899593,-0.0009360984751781879,-0.001167164452940078,-0.0011893145149372945,-0.0010881271239914939,-0.0009371119984817437
2014-08-29,-0.00017850133687038152,-0.0001932284232317057,-0.00016947250100307878,-0.00016310233815619433,-0.00013181761783129386,-0.00013413281307989583,-0.00016183682701114595,-0.00016734606977219778,-0.00015433226784872543,-0.00012995738100529469
2014-09-26,9.074614281733073e-06,9.874292064413575e-06,8.790401908517728e-06,8.447313093872008e-06,6.790203297952859e-06,6.943358876667071e-06,8.31624576404684e-06,8.555967236309797e-06,8.049561555806989e-06,6.704682985857685e-06
2014-10-24,-0.00039954740676083263,-0.0004379201391721994,-0.00039280228261119794,-0.0003755021063762339,-0.00030215905135006816,-0.0003094834112131173,-0.0003669850978490535,-0.0003803731379050339,-0.0003612802662180124,-0.0002977016895987497
2014-11-21,-0.0005927080727167474,-0.000647298040749197,-0.0005851733693506449,-0.0005587472740823578,-0.0004452443829314934,-0.00046114119859110063,-0.0005485335033386584,-0.000555753526364221,-0.0005367112007399104,-0.0004450412924857276
2014-12-19,0.00042450208430102156,0.0004506780632267899,0.0004077980651994277,0.0003857278927879926,0.00030380351783594313,0.0003124578471546431,0.00041311807792726883,0.0003811301659697883,0.0003742390973557538,0.00031041311978672063
2015-01-16,0.000572192624694946,0.000598866468136023,0.000547972097725032,0.0005057769569769315,0.0003973193632178933,0.0004084354931530746,0.0005552205400308262,0.0005040419157993177,0.0004943082201772983,0.0004177749406166315
2015-02-13,0.0006845546015243741,0.0007095042632281923,0.0006616578499765343,0.0006059895632643107,0.0004783501553214935,0.0004940785760506781,0.0006744471786905292,0.000603223759208917,0.0005894021334680025,0.0005052736818060282
2015-03-13,0.0009764393738279483,0.0010091315754186226,0.0009444919357602425,0.000864130126322171,0.000683131603547073,0.0006988651814287061,0.0009652025041021909,0.0008611547279087022,0.0008446376863185156,0.000725281250247056
2015-04-10,0.0016079312362463339,0.0016804814481561133,0.0015988942854187542,0.0014539898083264532,0.0011549931182453898,0.001185240806832134,0.0016164724691722322,0.0014710730442622176,0.0014322421713833147,0.0012287891871919942
2015-05-08,0.002843913141625652,0.002975103716180392,0.002900866237368551,0.0025444446990356097,0.002107441099857347,0.00217136457824544,0.0028299815378287543,0.002618724521376892,0.0025155649070866654,0.0022240704352513327
2015-06-05,0.0033809641687471297,0.0035239607626701675,0.003479245521217644,0.003058513699423124,0.0025442811035592786,0.0026003985702435384,0.0033248228077934934,0.00312188105426253,0.002990253499709799,0.0026704603005936003
2015-07-03,0.00327112612508726,0.0034160332217118856,0.0033886842686055327,0.002994352683618099,0.002494315942534376,0.002531004189972067,0.0032244810141966,0.003082764149988135,0.002975061726794465,0.0026481086491428247
2015-07-31,0.0025466989647923793,0.002747214897349866,0.002782113842063566,0.0023790673850167168,0.0020177920828579944,0.001986509987433105,0.0024422690065921764,0.0024829797140161845,0.0025159248301015145,0.0022384510325215183
2015-08-28,0.0019460433506972889,0.0020223446575365605,0.002089767571330031,0.001805528348283218,0.0015214371878490473,0.001501542583239765,0.0018216361843223583,0.0018759374398520624,0.0019187103437368006,0.0016837906495473073
2015-09-25,0.0012668557626257513,0.0013255734610273069,0.0013505123525195224,0.001173514926629597,0.0009750872296551517,0.000983624265953539,0.0011501110975379526,0.0012524541486488615,0.0012809865723513666,0.001092696058200485
2015-10-23,0.0012101010482989893,0.0012934352342913729,0.0013311059589052234,0.0011686387658369625,0.0009836101128840719,0.0009931868557947563,0.0011085713730224552,0.0012732445985255193,0.0012996002926218611,0.0010760645892614394
2015-11-20,0.0016132098488098857,0.0017203133408810745,0.0017655675838457745,0.0015639894825357505,0.0013193865676407565,0.0013437649579489239,0.001486140999886559,0.0017141766737701286,0.0017406209340372944,0.001433095030546395
2015-12-18,0.0014779464794274812,0.001573935510124669,0.0016183764869454617,0.0014290666792717921,0.0012063477440181452,0.0012282355893276518,0.001368677742238286,0.0015690443505450584,0.0015916991859597665,0.0013169130442927655
2016-01-15,0.0013092765686573277,0.0014299329038497772,0.001487060037628719,0.0013252453666607418,0.0011087533144776933,0.001150900861564973,0.0012592317170743166,0.0014554167229512464,0.001442278213161927,0.0012065416254597862
2016-02-19,0.0007474837624825472,0.0008218416702209558,0.000856108446848312,0.0007578139250867387,0.0006303965622895939,0.0006581633548995591,0.0007125553551244207,0.0008264995085240441,0.0008378987441433625,0.0006962265503720698
2016-03-11,0.0006815854567446674,0.000750714163823847,0.0007864629088681445,0.0006950375345060032,0.0005791567492830114,0.0006055356369721121,0.0006518760354929021,0.000760770088676742,0.0007722210722771926,0.0006356871401169561
2016-04-08,0.0008563558647418765,0.0009446325704127024,0.000990237549431571,0.0008760021400631816,0.0007300903033891868,0.0007668080709412558,0.000817208353237098,0.0009634394121745425,0.0009708445380757181,0.0008008370512841187
2016-05-06,0.00101560769299309,0.001117820548833346,0.0011747490909308712,0.0010395004158863478,0.0008656960278655559,0.000911339281262282,0.0009662510615455393,0.0011424455467549221,0.0011515274549355903,0.0009538484312755971
2016-06-03,0.001053691222341287,0.0011513138034135123,0.001208646428738733,0.001065648907086225,0.0008836210518570098,0.0009298251836015358,0.0009971994528179648,0.0011724303068932692,0.0011849568323647995,0.0009743389370657125
2016-07-01,0.0010691647434790594,0.0011723722163397132,0.0012303100230386893,0.0010844491674756786,0.0009035417135324809,0.0009448062761618143,0.0010136528124298936,0.0011976286479191596,0.00121098724372709,0.0009925490075657789
2016-07-29,0.0013685244085173828,0.001494365571874173,0.0015656249973282886,0.0013792140223157674,0.0011573830251311533,0.0012034199195372502,0.001286973094907919,0.0015181502351809728,0.0015366541141902652,0.001260770330773111
2016-08-26,0.0015882009355798774,0.0017371507066121295,0.0018202945294757107,0.001603933069269763,0.0013469984743282653,0.0013960733039452768,0.0014948859769124228,0.0017675152694049071,0.0017848904206949428,0.0014602851707249194
2016-09-23,0.001752404927051898,0.0019098720133462867,0.0020031633274799282,0.0017644433440567049,0.0014797885030757602,0.0015309623666488455,0.0016428197126716084,0.0019420082582611558,0.001966014672946593,0.0016045257165497211
2016-10-21,0.0020913709289151414,0.002247944300596384,0.0023776626609354353,0.002091372955227492,0.0017646682646282974,0.001809558648984887,0.0019511588783220077,0.002292197854734736,0.002337083764218272,0.001905688559771645
2016-11-18,0.0020206413946410517,0.0021774242079348064,0.0023047647535811315,0.002015297774726068,0.001705678049858478,0.0017467419573731742,0.001885265769902671,0.002220728263831754,0.0022627419978069937,0.0018465154502691269
2016-12-16,0.002386046823589496,0.0025596401423958106,0.002722708333558025,0.002384566256449334,0.002015568659527645,0.002064137790442029,0.0022455971356637344,0.0026205615686395864,0.002670173825668867,0.002188616372558758
2017-01-13,0.002302054500729151,0.002469850219695489,0.002638921457597869,0.0023152372673204327,0.0019449972702113344,0.001993589263594195,0.0021872955045554,0.002533096512579754,0.0025829167043902286,0.00212471318202664
2017-02-10,0.002057383163833764,0.002203972576168655,0.002358605332623259,0.00206983410919573,0.001743422813874123,0.001788282283268021,0.0019500778780776882,0.002270411221689863,0.002320724085605488,0.0019005919820396287
2017-03-10,0.001981286217897057,0.002126704614286238,0.0022783213831516456,0.001993997339386444,0.0016842968427590946,0.0017278833869544205,0.0018798034839219103,0.002190870424326514,0.0022428947161437143,0.0018379282055044275
2017-04-07,0.0021917547816725728,0.0023490181228216322,0.0025238100990183057,0.002206743461440793,0.001855765622096016,0.0019102465279276564,0.002091962349387645,0.0024168852325309586,0.0024855261998125646,0.0020393580201718774
2017-05-05,0.0018912739777286597,0.002029524680311012,0.00217919315788682,0.0018995721938906771,0.0015945676503028004,0.0016365893232035372,0.0018008687865436954,0.0020809583351189395,0.0021398239362212996,0.0017622781886261782
2017-06-02,0.0019148814116153614,0.002054030935684571,0.002206565283568644,0.0019206799725897275,0.0016101847025162615,0.001658321548376767,0.0018160514596434593,0.0021095173038192822,0.0021662855787010207,0.001788607228550326
2017-06-30,0.002203012629859754,0.0023720922034507954,0.0025503964881701154,0.002221196383887119,0.001871482898246789,0.0019256381739165109,0.0020997927941815053,0.002442407774315514,0.0025044926055218424,0.002073477414633961
2017-07-28,0.0024650915056937434,0.0026532478065814085,0.002848595383875947,0.0024761462059635186,0.0020861061564074147,0.0021471645650926034,0.002342120609824772,0.0027254412715621563,0.0027970021376570327,0.002314773909134608
2017-08-25,0.0025812496690913326,0.0027733576881520524,0.0029815989426397647,0.002589611941103341,0.0021678909430896984,0.0022380726173986225,0.0024521723504118595,0.0028573449681280707,0.0029281918438872536,0.002426637984312576
2017-09-22,0.0027871506271120354,0.002997289829776573,0.0032191147240374163,0.0028016111795938947,0.0023203675804759384,0.002407538330365433,0.002664604684322169,0.003093450335720966,0.003173723013815722,0.002630225663853909
2017-10-20,0.0026579826887885506,0.0028700936496983136,0.0030835451898140603,0.002685230220999395,0.00221831013902461,0.0023080535601329665,0.0025462851433499896,0.0029712763623898106,0.003040501665822354,0.0025214498925431785
2017-11-17,0.002922659443271354,0.0031637133008374846,0.003401758496222963,0.002966436864789178,0.0024317325039410333,0.0025323304798028877,0.0028023051487001,0.00327886902108,0.0033595068029324306,0.002800410221876895
2017-12-15,0.0025503826295990833,0.0027614163821823574,0.0029819862858278976,0.002602521998710496,0.002139425515036185,0.0022240211332228547,0.0024238801840524,0.0028733584487985633,0.0029364039216007755,0.0024578006474395547
2018-01-12,0.0025058203426448224,0.0027054205288509245,0.002915683660497255,0.0025450932365593017,0.002100905299200103,0.0021755460965949495,0.002358910175390223,0.0028110995217775843,0.002872172349579779,0.0024034496179486126
2018-02-09,0.0021807240453881912,0.0023708020174338785,0.0025730310639031253,0.0022482541526750175,0.0018662256546234186,0.0019185563984909406,0.0020551788886852083,0.002485380100665227,0.0025435448943082538,0.0021099503610766098
2018-03-09,0.0022022244654792585,0.002363530414386176,0.0025417957297851827,0.00223053608309629,0.0019045181010223433,0.0019194266257566382,0.0020458966563775822,0.002458062602049617,0.0025036680531419055,0.0020788170466037557
2018-04-06,0.0022935410689994824,0.00247683788891143,0.002658028561466987,0.002333736409313364,0.0019857233678632524,0.0020123939534251833,0.002116692042224118,0.00258835373460158,0.0026418256085383096,0.0021703711872832145
2018-05-04,0.002177884359960646,0.0023561517770035417,0.002524123631322425,0.0022182860792574408,0.0018760974858668324,0.0019059651454695539,0.002004372976773591,0.0024609062389340207,0.0025297895973283593,0.002060813857980509
2018-06-01,0.0020485759965551873,0.0022076463743857357,0.0023556629834222335,0.0020754528456667478,0.0017602491884839816,0.0017781689579336485,0.0018798242339296838,0.002290542075403326,0.002346634130579134,0.0019196313081285927
2018-06-29,0.0022158363788129546,0.0024074070944092502,0.0025833226413623563,0.0022671757385867588,0.0019159073577488884,0.001953630841243819,0.002046884356088246,0.002543137822192666,0.002636747754708141,0.002103574526723368
2018-07-27,0.0020505671238358458,0.0022391786530505647,0.002394252763463186,0.0021097854046876275,0.0017837180605225831,0.0018226481514381273,0.0018938036573985244,0.002363038693759097,0.00245672882901323,0.001931261690196597
2018-08-24,0.0017210013897614941,0.0018877825976929038,0.0020225089161318597,0.0017963027544168546,0.001531526947082129,0.0015515035350817657,0.0016018919237365645,0.0020091701450410428,0.0020629008410552175,0.0016085711066914704
2018-09-21,0.001511863379763061,0.001664997982766149,0.0017751738303197339,0.0015800720670542164,0.0013500712066586533,0.0013831171213380107,0.001397944647301354,0.00178615095896542,0.0018368913139500207,0.0014146136220999984
2018-10-19,0.001346262512026912,0.0015007707229861274,0.0016011022724420395,0.0014281008217879858,0.0012353497705318158,0.0012657988188894303,0.0012653615259657317,0.001629590819498304,0.0016699897112386283,0.0012809770613230209
2018-11-16,0.0014735543564480993,0.0016451565474074651,0.0017515997097114803,0.001558162716758949,0.0013315715046568139,0.0013839568770564194,0.001383176921739805,0.0017751459264919802,0.0018114061072398316,0.0014017751924368233
2018-12-14,0.0013941233836740872,0.001566768017885051,0.0016667695010575293,0.0014856851035631952,0.0012654125351411359,0.0013133913010266217,0.0013132501428438058,0.0017026060603357181,0.0017276930049734901,0.0013380570387112297
2019-01-11,0.0015185080334379558,0.001696393408982497,0.0018084466404215435,0.0016081248178692995,0.0013748626471692252,0.0014418150511302443,0.0014301272249859528,0.0018546243922445242,0.0018745069917525936,0.0014416703826376884
2019-02-15,0.0015501144260353713,0.0017283032908204298,0.0018402497856256517,0.0016346673736500712,0.0014021834981085197,0.0014722263352229799,0.0014572689208822106,0.0018861278687898558,0.0019073452922564174,0.0014668317913674451
2019-03-08,0.002032696215279545,0.0022778810444311183,0.0024127266880517397,0.002136246383543972,0.0018456367024005658,0.0019432494857387808,0.0019314326721813805,0.0025172978527738285,0.002544039079368736,0.001914872342408169
2019-04-05,0.0022179411880919914,0.0024941472490674775,0.0026387772333804817,0.00233736591640547,0.002028853610459075,0.0021344902622576806,0.0021126205747145155,0.002742456341077848,0.0027621108719675393,0.002094670504189833
2019-05-03,0.002327447325244584,0.0026106961902524093,0.002744646879509279,0.0024429841204762054,0.0020660077731781915,0.0021906623021464323,0.002198504836921363,0.0028367344547939096,0.0028595479925677477,0.0021555089831762977
2019-05-31,0.001995166848765413,0.0022398853004011237,0.0023513666033597325,0.0020919575013616217,0.0017660913077621988,0.0018828132210250378,0.0018888418629599802,0.002434385171143918,0.002465509532520022,0.0018425266306651433
2019-06-28,0.0021287529897650215,0.002392231064009926,0.0025134934604880577,0.002225712658817238,0.001888636217519263,0.0020248502355746352,0.0020210932566262804,0.0026090377235677177,0.0026175361758572924,0.001959821861497127
2019-07-26,0.0019180698594693534,0.002153289762346904,0.0022665515459683876,0.0020098041691271333,0.0017018236244259932,0.001826762432028869,0.0018161671507769008,0.0023582279786815053,0.0023714910717103155,0.001767605004706544
2019-08-23,0.0015654243941669243,0.0017592508901192565,0.001859823327908985,0.001647852954225351,0.0013958272788512649,0.0014950314627940823,0.0014901433545603886,0.0019368168790720411,0.0019531732457358803,0.0014449845701658014
2019-09-20,0.0016857387730174964,0.0018894403123221836,0.0019955436619808454,0.0017708491160806986,0.0014867618537294737,0.001607635074799869,0.0016065828631770622,0.0020985398736215887,0.002118452280111513,0.0015434014530357361
2019-10-18,0.0015729128328593248,0.0017651873849397915,0.00186208448213755,0.0016523808964305617,0.0013878008757736541,0.0015026394560980767,0.0015027829398217268,0.00195656626473616,0.0019745495079683912,0.0014402291827223831
2019-11-15,0.001439765174033779,0.001618423599514155,0.0017069590331383366,0.0015175625668021543,0.001276774761041202,0.0013773882307887375,0.0013733720401303598,0.001806362176990962,0.0018212741902614753,0.0013126174550887773
2019-12-13,0.0008064099737439229,0.0009276379633127815,0.0009801885797132062,0.0008748695562325033,0.0007360874710125164,0.0007979745253060403,0.0007343984991704583,0.0010448120436814103,0.001053326421126582,0.0007462494248274468
2020-01-10,0.0007442272350379705,0.0008636171232531956,0.000904968959032942,0.0008165317858084929,0.0006843237302924938,0.0007439779103288041,0.0006753465365231844,0.0009751455381006658,0.0009798452411719364,0.0006869017847361307
2020-02-07,0.0007976220981666934,0.0009325031682308696,0.0009711335171817181,0.0008835962689337412,0.0007421963776151441,0.0007985473508110144,0.0007207470374152614,0.0010468276431758604,0.0010543678348361766,0.0007365361550482781
