,.CSIH00928,.CSIH00929,.CSIH00930,.CSIH00931,.CSIH00932,.CSIH00933,.CSIH00934,.CSIH00935,.CSIH00936,.CSIH00937
2014-12-12,0.0005372620852779877,0.0005700804333864494,0.0005149488188617228,0.00048705196722436214,0.0003849007256611297,0.0003855401937799849,0.0005276190333630176,0.00047322286962044545,0.0004593704374581259,0.0003960383757803467
2015-01-09,0.0006081675983209208,0.0006357949281043592,0.0005838145798249761,0.0005347312393002286,0.0004193352165268893,0.0004238960471422452,0.0005976368313873147,0.0005260021515122514,0.0005192507059152711,0.00044983032531582606
2015-02-06,0.0009630092499776853,0.0009940876617596807,0.0009220911268195219,0.0008466195147786114,0.0006604598816944773,0.0006711103220585709,0.000954035993214534,0.0008328296667542807,0.0008127133933870291,0.0007036314839345308
2015-03-06,0.0011606659812420771,0.001195902616961359,0.0011194596573658162,0.0010195276956832676,0.000803309723524016,0.000807970920573377,0.0011511853472340706,0.001000942283046449,0.0009807097581451395,0.0008655243441966992
2015-04-03,0.0014972299085276761,0.0015467661429119086,0.001468821510835325,0.0013258656212109838,0.0010487267537651348,0.0010525475833083732,0.0015029407641124265,0.0013135908262566973,0.0012802919651721248,0.0011372258643576824
2015-05-01,0.0030176574938551885,0.0030903460898531253,0.0029995975142016267,0.0026261172944244044,0.002114808772157359,0.0021573007973053056,0.002990024409441773,0.0026360618392381025,0.0025568814248854497,0.002325012564975779
2015-05-29,0.003611436812826088,0.003749498694307699,0.003696294541464634,0.0032231856488533087,0.00265855095911504,0.002689568831644441,0.0035541304781358442,0.0032444225085087215,0.0031314722907046354,0.0028584981839431
2015-06-26,0.0037910246669061046,0.003900611499777983,0.003855028076629233,0.00337419062554212,0.0028575670399089404,0.0028384057578938102,0.003677703105404095,0.0034126921946145768,0.003326499842651092,0.003019667269517356
2015-07-24,0.0025435287274191034,0.0027494344588379015,0.0027724941917249843,0.002364442843731524,0.0019984895474084922,0.0019515318565632013,0.002472458048984376,0.002444300093170478,0.002429902939822442,0.002238844174597067
2015-08-21,0.002661214040381907,0.0028093555651781043,0.0028615578949121533,0.002441186419370061,0.0020528269246300425,0.0020116749329873855,0.0025142357708197003,0.002524017061468296,0.002592397647440829,0.0023044912909742097
2015-09-18,0.0016145012882195903,0.001674495323768756,0.0017144015984292163,0.001477126271932641,0.0012257034687669199,0.0012230793781041508,0.0014724945262954104,0.0015628941665850149,0.0015959222234357229,0.0013867071487601607
2015-10-16,0.0010525179445579943,0.0011160456232392612,0.0011500324057965173,0.001006614267968363,0.0008432284898235701,0.0008533748192847956,0.0009661919570508552,0.0010777722593968164,0.0011086884263501397,0.0009318237466921825
2015-11-13,0.0018136717260536018,0.0019226988034975454,0.001963441195812896,0.0017318178049246227,0.0014560849639160321,0.0014707281717578177,0.0016668905239596759,0.0018777847876281892,0.0019079863285944789,0.001602156475305653
2015-12-11,0.001701492398493197,0.0018067768758435504,0.0018540141177621867,0.0016344412098150533,0.0013728938292700754,0.0013900760091055423,0.0015766191539835271,0.0017806644031052006,0.0018127483623139732,0.0015115888204587035
2016-01-08,0.0019461042780839698,0.0020646969963538657,0.0021171335834864013,0.0018611997359810515,0.0015690982896286372,0.001583530912088056,0.0018112230989212265,0.002026534094662839,0.0020633616366116116,0.0017239940658661608
2016-02-05,0.0006714986306549252,0.0007356429655999273,0.0007666308243264479,0.0006766109321918198,0.0005611475605080187,0.0005813732254669378,0.0006422035464096678,0.0007325075221462987,0.0007458314322915597,0.0006255969299467323
2016-03-04,0.000635746996993413,0.000699740113747525,0.0007343834147793039,0.0006473633300818158,0.0005354867655863837,0.0005594375257353062,0.0006094442787172203,0.0007058221484610343,0.000716143099280347,0.0005954462293665944
2016-04-01,0.0009226218035819571,0.0010158632424709674,0.001064082896248263,0.0009384028695285015,0.0007785855574630577,0.0008136283505043825,0.0008836723330733886,0.001024892787964619,0.0010335576556837925,0.0008632342953464653
2016-04-29,0.001103180414841273,0.0012076971803020146,0.0012687535939041657,0.0011182853009070756,0.0009274045723600171,0.0009699391266262766,0.0010502902554006624,0.0012207302448440907,0.0012330597633123865,0.0010321276179443724
2016-05-27,0.0011499076801735758,0.0012533141321769963,0.0013151948075022955,0.0011552064459997185,0.0009554114982038398,0.000999160471125085,0.0010899422700576121,0.001263126788178674,0.0012781901244413093,0.0010629362660309332
2016-06-24,0.0011813726011739778,0.001290549237557761,0.001353976029063269,0.0011890887736246698,0.0009872093927151405,0.001027162848916059,0.0011213471888752206,0.0013059125264769274,0.0013224417165744074,0.001094559444679945
2016-07-22,0.0015525662726133067,0.0016912876702651438,0.0017747514647350577,0.0015595081376883566,0.0013000771248780354,0.001346490433709273,0.0014669013112660325,0.0017054511856084134,0.001730025334560628,0.0014342867188180477
2016-08-19,0.0016075637840247893,0.0017478031966138333,0.001830676986878473,0.0016090967723589394,0.0013464675263297665,0.001387947319050935,0.0015173523413996397,0.001761946553357279,0.0017864006369684028,0.0014760576027400673
2016-09-16,0.0019803707675675577,0.0021558012251925614,0.0022605162947018313,0.0019857435245785138,0.0016607687568716437,0.0017084219963649668,0.0018684570642404316,0.002172842838088436,0.0021992422029861705,0.0018188333495590704
2016-10-14,0.0021569327720752786,0.0023176268298006784,0.002438474107751825,0.002143737651355926,0.0017896213395702494,0.001835186980106307,0.002006997630198436,0.0023352464743257076,0.002373505740785527,0.0019559757472046666
2016-11-11,0.0020765677592921015,0.002228870169674649,0.0023619733909290334,0.0020623975476144773,0.0017372165962224568,0.0017701349599571618,0.0019478180719588428,0.002256863534574838,0.002299550308135266,0.0018977864349311194
2016-12-09,0.0025413563160617985,0.002721718615232748,0.0028829678828219737,0.002511289357501118,0.002118559785871399,0.002158070976989256,0.002387070158337986,0.002746025879996956,0.0028052914705953653,0.002318269070205679
2017-01-06,0.0022317060237314677,0.002390536676235922,0.002542907989769003,0.002223631841979869,0.0018644814661177588,0.0019021985918532772,0.0021168026635880266,0.002425805291309117,0.00247327048074931,0.0020492814137112697
2017-02-03,0.0020974173737115936,0.0022474423049718283,0.0024038932079164087,0.002105021399999815,0.0017779157795987516,0.0018186467413044503,0.001985381930119712,0.002305971653337275,0.002358723335820499,0.0019393642056951552
2017-03-03,0.0020517280377731276,0.002201961668228316,0.002358724344672122,0.002060240155481908,0.001742089175103408,0.0017839005801918864,0.0019458365321967709,0.0022601280062896382,0.002316329670716573,0.0019065267814268188
2017-03-31,0.002262846395631027,0.0024229598811804356,0.0026012649318673782,0.002270429003060318,0.0019168564645363412,0.0019626310815039983,0.0021557312464713296,0.002483572196139091,0.002553893230436461,0.0021040792275786343
2017-04-28,0.001897010799933849,0.0020334326941493248,0.0021802275372527465,0.0018973870001696854,0.001598457112889067,0.0016380111594652062,0.0018029979704502284,0.0020782446857769985,0.0021360149369588606,0.0017667122719046192
2017-05-26,0.0019174867910426918,0.0020588903449240826,0.0022106783231340458,0.0019214024955639568,0.0016150254733870609,0.0016593808352544086,0.0018199596573971737,0.0021072062517881606,0.00216284222577509,0.0017953867363830385
2017-06-23,0.0021793825173888758,0.0023488850088801195,0.002522186993519513,0.0021919505563427325,0.0018448886910374597,0.0018928190869187144,0.0020719785517970928,0.002406390571687164,0.0024716410870104597,0.002050662847143298
2017-07-21,0.0024891671569811174,0.0026791195412267247,0.0028765108110839536,0.00249594804552927,0.002107259282969722,0.0021657194010242906,0.0023681803566097414,0.0027409954020474934,0.0028125314595930815,0.0023413435521141093
2017-08-18,0.0025058877737787737,0.0026915079865300635,0.0028922055936901466,0.002508807922304344,0.0021020092048417718,0.0021634461964595785,0.002380934830580547,0.002751729650073372,0.0028278218208343323,0.002356583252874046
2017-09-15,0.002843656391595884,0.0030472808814976365,0.003282191516828304,0.0028500240730598165,0.002374537665456053,0.002447406238724209,0.0027153814863291837,0.003141521826607209,0.003225552731300486,0.002681777167151191
2017-10-13,0.0026106769087824396,0.0028138092867546695,0.0030216654038124464,0.0026236136182555725,0.0021718715636478056,0.002253045511804443,0.0024965954225411742,0.002898184467006478,0.0029696459229429876,0.0024741870765651076
2017-11-10,0.002860214106916998,0.003090305150826302,0.0033222653192102815,0.0028899309159627503,0.002377928763843319,0.0024678874399113294,0.0027388266211218963,0.003186946647725919,0.0032705360702776445,0.002738766797492525
