,.DJUSBMT,.DJUSCYT,.DJUSENT,.DJUSFNT,.DJUSHCT,.DJUSINT,.DJUSNCT,.DJUSTCT,.DJUSTLT,.DJUSUTT
2013-04-19,0.0020627627641657217,0.0017089760831053933,0.0018707816646770597,0.002046549958023045,0.0011719110402716474,0.0016925105240076757,0.0011716146424019785,0.0014529974207618235,0.0011867248928545343,0.0011067333663943367
2013-05-17,0.0019305377352987238,0.0016782992432516047,0.0017792323548910288,0.0020267795591536724,0.0011238965609212948,0.001631772690060203,0.0011337855038243572,0.001401991289070779,0.0011452657910475518,0.001063878919995544
2013-06-14,0.0026163281563794907,0.0022077403640228055,0.0023773034132814246,0.0029026299439225177,0.0016034381791845262,0.002265329956565535,0.0015300029830137955,0.001868136296111435,0.0015844753299292817,0.0013671404656550683
2013-07-12,0.003003323453590836,0.0025305168083495063,0.0027261916936663203,0.0034809039284844417,0.0017923106451386238,0.002643203084631409,0.0017442883205858709,0.002236184694041682,0.0017997974990230892,0.0014771532956896424
2013-08-09,0.0025145119525976757,0.0019774191537476303,0.0022727611413440206,0.0025543552339139324,0.0013555242630443865,0.002113448419823403,0.0014041840014559007,0.0017467790230756147,0.0014074823426701202,0.0012462810682160224
2013-09-06,0.00299085789386777,0.0022169863509637422,0.002639597716124757,0.0032498050115564656,0.0016098467043591138,0.002576156812076865,0.001595369065755636,0.002148217099785359,0.001618826775624971,0.0014480604968134107
2013-10-04,0.005250112459331228,0.003819027195208924,0.004569777604048946,0.005530094489794992,0.002862786849359933,0.004431163377704721,0.002823348534264755,0.0036011296370956113,0.002923433724797472,0.0025203059258049627
2013-11-01,0.00457473279690942,0.002998877200961939,0.0038508082095040277,0.004570017822568361,0.002212571790556719,0.003865212297785386,0.002135100954526563,0.0030402245984572,0.0020859526592281316,0.001962428047281067
2013-11-29,0.004965531029054729,0.0031568436787705947,0.004403213074746165,0.0047945746105943566,0.0025865887745756904,0.004342103449113933,0.0024292531552420633,0.003357700317911667,0.0021214277458731566,0.002227997439594856
2013-12-27,0.004800705086544931,0.003211083041088818,0.0041474410703044055,0.0051510333451812345,0.0025754923795168385,0.004453417987793526,0.002436268492787382,0.0033484927672210217,0.0020788614153777786,0.0021233953324298884
2014-01-24,0.005265543515601947,0.0034962855467665413,0.004513180802336688,0.0054819179710005475,0.0027575873273430166,0.004800255593658875,0.002686485050735928,0.003763875533744389,0.0022644205653476724,0.002284802741757308
2014-02-21,0.006052607325106583,0.004041399973160689,0.005182171151603397,0.006290241826082068,0.0032367709647161155,0.005429174881885,0.003092067777581133,0.004340282796061718,0.002657211370595471,0.00257191626260035
2014-03-21,0.005625246280198222,0.0037207476994753946,0.004947943490701371,0.005102163344194369,0.0027095777581778416,0.0048921072152592155,0.0028492583341792185,0.004048875465207825,0.0023399980096189465,0.0023131155180497465
2014-04-18,0.005103172915438509,0.003391558890309301,0.004531810246983285,0.004471305519912606,0.002497763119536736,0.0044014500677223255,0.00258780921135181,0.0037024136204787967,0.0020856772300260093,0.002063432318997151
2014-05-16,0.004957428866501968,0.003272353417792916,0.004324137608954535,0.004058450906472259,0.002427448073858245,0.004253409612407365,0.0025289816613918766,0.0037515628080406387,0.002131599965608441,0.001916986101980719
2014-06-13,0.005127568463696739,0.00339631861526668,0.004409094366265756,0.004143951613473658,0.0025131132012244685,0.004342796963821779,0.0026347102068937068,0.0038252676346366386,0.0021448310454045094,0.0019302053162669672
2014-07-11,0.0050612880940121485,0.003314388763830949,0.004311993087369124,0.004059956024663331,0.0024268515646674893,0.0042085090062370855,0.0025461157502875147,0.0037677584348012423,0.002037016740984752,0.0018528007781708257
2014-08-08,0.004429091747482736,0.002929264359133193,0.003833297365648934,0.003574343668106881,0.002139532245484299,0.0037208781588785995,0.002252528424788605,0.003349866439315671,0.0018247551179354769,0.0015985951496651895
2014-09-05,0.004547576457949717,0.003030123428340945,0.0039089040890659815,0.003658569130467515,0.0022273948885366958,0.0038226554403670084,0.0023285499594311006,0.0034888038781223383,0.0018279066422427351,0.0016475475331343458
2014-10-03,0.004301789924694377,0.0028714431990553156,0.0036719404997876894,0.0034563275139492286,0.0020977846394865606,0.0036514670193734102,0.002202570560512543,0.003367936724913222,0.0016778477513225785,0.0015214844168156552
2014-10-31,0.00430734033321694,0.0028791888796098454,0.0037363129649118994,0.0034008464353720113,0.0021413105530878095,0.003656461786691672,0.0022279545592028016,0.0033974179553823494,0.0017014957042585574,0.0014915021523986527
2014-11-28,0.004353784929368912,0.0029095315116939064,0.003859813322163674,0.003506433446345504,0.002183985348168572,0.003703918899501085,0.002269123229122953,0.00344898867555175,0.0017705990704715237,0.0015639843091442274
2014-12-26,0.004187727668454041,0.0027551403694173545,0.0037525170622702223,0.0032673742221279514,0.0020691422145303396,0.003538437423001424,0.00212780693303101,0.0033386290750860503,0.0016953814890669707,0.0015054116772385826
2015-01-23,0.004336109623603558,0.0028309506779025423,0.003954177177614271,0.003404390621533056,0.0021257885080781156,0.0036460627808543515,0.002169953220177182,0.003385770307043571,0.0018483236873993673,0.0015683450802869263
2015-02-20,0.004178868985202711,0.0027586370178542766,0.003856333744334153,0.0033235951000854646,0.002043806523437649,0.0035159532033752702,0.0021176592956664185,0.0032699009997773478,0.0018448761312203214,0.0014350092485626246
2015-03-20,0.004017895149283733,0.0026126439939054774,0.003732724675463032,0.0031679298991836883,0.001935923590817036,0.003335235226005413,0.0019885144175946223,0.003083724686102075,0.0017479765929369062,0.0013985931809643698
2015-04-17,0.003879953540897836,0.0025100731333660984,0.003576698079187521,0.0031002482030144216,0.001928503370094442,0.0032195416487940066,0.0019314680330602839,0.002963345055127677,0.0016795575039431003,0.0013596883846520294
2015-05-15,0.004276859674275559,0.0028268310179303843,0.003927756071351499,0.0034825742717765965,0.002218290952092183,0.003586668390931536,0.0021667490790300576,0.0033081609814563126,0.0018783340731182057,0.0014310706645387337
2015-06-12,0.004408323640659696,0.0029121715794680923,0.0040789539285477966,0.003602285052880656,0.002240629810073127,0.003687673956493982,0.0022191438470259843,0.0033630368807326394,0.0019279572025253835,0.0013601084565717026
2015-07-10,0.0044726553576623475,0.0029587649744284663,0.004177796518117062,0.003622400635320967,0.002281902093218528,0.0037564625757917744,0.0022824514056666353,0.003434668631864993,0.0020050291037735225,0.0013471659748031978
2015-08-07,0.004280152543571004,0.002867123785465306,0.004071538327592867,0.003568290994167543,0.002220158491041723,0.0036169614333402857,0.002210153097916773,0.0033652482905134683,0.001921283975751063,0.0012746186154646523
2015-09-04,0.0041871085641239,0.0028258657288040066,0.004159214841112273,0.0034194065954518725,0.002154574654493514,0.0034941864710794595,0.0021795441372405313,0.003384654613073879,0.0018763117179889809,0.0011163334745059052
2015-10-02,0.003786115793169855,0.002517853518735704,0.003786655753989379,0.0031004915625677852,0.0019669180840593678,0.0031317815333973807,0.0019464042062753636,0.0029591971301546707,0.0016990406240658762,0.0010028602421368001
2015-10-30,0.0036678716182188182,0.0024668592582591763,0.0036997819778448564,0.003010933821813605,0.001950874514751118,0.0030136047952093047,0.0019227066504518813,0.002850029022968122,0.0017108340557351208,0.0010851712060256536
2015-11-27,0.003405840276265782,0.0023403534909101024,0.003460631256375739,0.0028071873482006663,0.0018520408671687599,0.002830337510290117,0.0018139216049858947,0.0027341237024890463,0.0015881892408380882,0.0010434851997697847
2015-12-25,0.0032531208950466574,0.0022106954954363104,0.0032591797837941954,0.0027166747130971205,0.0017217954089012483,0.0026628313766098514,0.0016843508104261182,0.0026076636369668353,0.0015113967894494799,0.0009781460777360453
2016-01-22,0.003021854092914065,0.0020803578405920774,0.0029618900545214273,0.0025569763046702104,0.0016288903836319446,0.0024790263548455536,0.001569252972237487,0.0024220415107039984,0.0013843438596533538,0.0009211614432386972
2016-02-19,0.0024296495679686355,0.0017651502921800565,0.002405028365915057,0.0021394948981175495,0.0014134628649640443,0.0020449594816417554,0.0012942861820903157,0.00199737977800452,0.001135537251639297,0.0008046778582619649
2016-03-18,0.0027165717248393713,0.0020249691473376115,0.0027172814216974437,0.0024698029877070447,0.0015923607606792485,0.00232654114816364,0.0014992973052647101,0.0022612752268081375,0.0013053634589456178,0.0009288795913018363
2016-04-15,0.0030101008659397413,0.0022711708628452955,0.0029796275972150898,0.002786423379990982,0.0017824508135763698,0.0026184732868853615,0.0017080874569993674,0.0025497120253805826,0.0014470555220876446,0.00104017940316754
2016-05-13,0.002629572762017426,0.0019764573365161388,0.0024550481228336122,0.0024100962732925973,0.0015872524866371682,0.002274434857504815,0.0014699982319054802,0.0022053884900604323,0.0012963410289488332,0.0009860899064155744
2016-06-10,0.003103443622560733,0.002303022147838523,0.0028409761324558825,0.0028192324503346295,0.001920666954305101,0.0026840318287583917,0.0017080189021843883,0.0026115426120477186,0.0014974243388938358,0.0011476980218510294
2016-07-08,0.002870737181024286,0.002156832795838323,0.002448917995100042,0.002597425395820854,0.0017959908090422036,0.0024903159763842104,0.001586414073225066,0.0023961104725305797,0.0013241248814689494,0.0010490184391396499
2016-08-05,0.0037162935394529986,0.002790379597359103,0.003451728043488278,0.003397736943414204,0.002342860376941657,0.0032886977282453847,0.002191095651759339,0.0032327682314356706,0.0018162108229882118,0.0013215910149514305
2016-09-02,0.003820593701481206,0.00284438208663983,0.003523798983595753,0.003373735468651471,0.0024615837896292503,0.003285160664603737,0.002236768586271646,0.0031878627309113077,0.0019420068433199586,0.0014843936105614908
2016-09-30,0.0036073459162954064,0.002816861196464629,0.0033743065729623174,0.003314243178046061,0.0023862879237828223,0.0031652886470362384,0.0021915504988658093,0.0031882871469939666,0.001903724246279882,0.0013967859021801659
2016-10-28,0.003103151240291606,0.0025197457970570795,0.0029296847957020486,0.002957631028171545,0.002127627057236186,0.0027848348126939624,0.0019822777144497218,0.0028195600887513076,0.0017430292071338876,0.0013164749342440979
2016-11-25,0.0032796447533008067,0.002691477678538336,0.003056938143917333,0.0031575186248902487,0.0023444429656054653,0.0030381694146507637,0.0020550352960182323,0.002937641181475487,0.0017641645840040454,0.0012964615748668237
2016-12-23,0.003264713501334338,0.002832417173258142,0.0030063054540587757,0.0032305893515242497,0.002426460606589021,0.0031128827472850437,0.002150553085656094,0.0031342432354379457,0.001762017367453468,0.00117962061437011
2017-01-20,0.002989697766991363,0.0026753833999112334,0.002811476751719147,0.0030197113710409866,0.0023086972812425516,0.0028879519872397658,0.0020388212621486918,0.0029708543209693147,0.001637731647422087,0.0010955095269150562
2017-02-17,0.0027631651408125475,0.0025275420944488518,0.0027002768271459842,0.0028485211709964,0.0022031185040087865,0.0027128321824457682,0.0018989689323104665,0.0027833007167075248,0.0015399923317367138,0.0009431983589657438
2017-03-17,0.002838159192033953,0.0025935711641126066,0.0026025230206444725,0.002892771777766657,0.002266583353561627,0.0027418554664267727,0.0019386206002952977,0.0027562872164607305,0.0016326919263959135,0.0010700271283141914
2017-04-14,0.002819518746222831,0.0025702193218852137,0.0027544728494562918,0.002961614779372891,0.0021769823152081804,0.0027728768608196895,0.0019510503157081677,0.002813296341961903,0.0016869022865929055,0.0010813816359502373
2017-05-12,0.0030161866376366324,0.002786727683462826,0.0029034134821718095,0.0031562381172126758,0.002387904921051951,0.002984032719141772,0.0021117638308838214,0.0030519469115961283,0.0018176063745617118,0.001187143845864175
2017-06-09,0.0030907644225872228,0.0028677339968613447,0.003177103663475815,0.0032314259470868547,0.002478782109267638,0.003123568516078794,0.0022291888453557316,0.003166793349701567,0.001958684158492218,0.0012399317053007448
2017-07-07,0.002995122054883888,0.002864568121810471,0.0028522998263681505,0.003162868748597927,0.0024982379793286992,0.003020872525937563,0.0021491500166916934,0.0031828861562941983,0.001852322267498209,0.0011360506030665442
2017-08-04,0.002809341945421732,0.002743812055998527,0.002774262675802856,0.0030265006785637097,0.0023826710268709172,0.0028469767626658053,0.0020368720503417936,0.0030569933945362084,0.0016802357303162768,0.001029774176025051
2017-09-01,0.0026366053175918007,0.0025169925371964588,0.0025596919357293623,0.0028359171370339682,0.002188231939739691,0.002649721312664265,0.001870955893514041,0.0028129536135094264,0.0016122540796513671,0.0010495330082503354
2017-09-29,0.00271814047731826,0.0026111660416368618,0.002672145592175969,0.0029435427444613944,0.0023116940179791247,0.0027763089541616975,0.0019699715306283486,0.0029744658499243908,0.0017222658923088602,0.0011153650868005374
2017-10-27,0.0028510971743111804,0.0027548643298066877,0.0028495600622402977,0.0030756720673776224,0.0024172894154570763,0.0029168523855743786,0.0020730594501561215,0.003203833552276874,0.0017343858303047943,0.0010687908050743113
2017-11-24,0.002921728986820006,0.0027274613935743155,0.002937088421047017,0.0031009971506711876,0.002482252648717463,0.003004224474243902,0.002099161440014692,0.0032418407594489787,0.001755281613160542,0.0012396539552579364
2017-12-22,0.0030825451844986172,0.002835968261561953,0.003180296912817048,0.003292858573013129,0.0026176722909224204,0.003174447128650731,0.0022386669697092285,0.0033555437273068063,0.0019153530235530168,0.001423621101114347
2018-01-19,0.0029774125548035256,0.002729852710980211,0.003140249239420572,0.0031747150244472405,0.0025253809572856737,0.0030718130086637837,0.002125461462636701,0.0032695975449911854,0.0017563961976356456,0.0012689874462333808
2018-02-16,0.0025224158041763523,0.0023545326594367703,0.002789812455837219,0.0027724243847960183,0.002228841150710295,0.0026313984885365563,0.0018356548122944083,0.002776136895904637,0.0015988816733556615,0.0011516269940573423
2018-03-16,0.002913653069301131,0.002627035203114354,0.0030984040252400756,0.003085625777484219,0.002487737440463991,0.0030105702700419716,0.002047499873344845,0.0030973022901439086,0.0017862692619705356,0.0014801001027746775
2018-04-13,0.0025811439784606685,0.0022999616406445627,0.0026851427292614773,0.0027748907087142695,0.002162689712918404,0.0026206222135613335,0.0018519152678482442,0.002767401499562507,0.001550616698907258,0.0012909895047527977
2018-05-11,0.002355842039220128,0.0020721514636019484,0.0024469481433926406,0.002540190386211458,0.0020323201205231767,0.0023895881163902076,0.0017142954937974103,0.002462702313923432,0.0014799858784488187,0.0012239256568106344
2018-06-08,0.002573773001288547,0.002344339846363102,0.002573913832864704,0.0027964482448404487,0.0023055435894140403,0.0026719763513328404,0.001972737512562358,0.0027734116915650187,0.0017268810163989278,0.0015451281783420404
2018-07-06,0.002494251484302905,0.002205694584653869,0.002468959963414566,0.0026473301828704035,0.0021658665462998576,0.0025932581622890322,0.0018876243379653147,0.0026385434006397407,0.0015815018724346735,0.0014023986361751423
2018-08-03,0.00243165452609594,0.0022030445899783404,0.002400940423457393,0.0026722573400798756,0.0021669802483593814,0.0025700611229771304,0.0018437485201859955,0.0026700784219770303,0.0015952598171045634,0.0013230885072814482
2018-08-31,0.002563543457182399,0.0023557064586276623,0.0023854706490691246,0.0028510511233518212,0.0023900520590255728,0.0027385161634694037,0.0020493524688038503,0.0028878277513717256,0.0017431637566867983,0.0013967266424324421
2018-09-28,0.002458035710336491,0.0023107360260422147,0.0022957330159193642,0.002703957145545509,0.0023561604077651952,0.0026234566612177933,0.00194081158801142,0.0029518896896188773,0.0016153044598923338,0.0012894723215542124
2018-10-26,0.0020561556863654853,0.001990516508879485,0.0018612669066601013,0.0022709565061725247,0.001925149948917304,0.002188902772966973,0.0016648491345788857,0.0025075555609149923,0.0013131669915191812,0.0009152168303469848
2018-11-23,0.00197351813428132,0.001925534870943857,0.0017548638638337295,0.0021378032162690293,0.001842010479213607,0.002074194527967357,0.0015733301614677126,0.0022970990085408585,0.0013845093280055723,0.0008935663006666683
2018-12-21,0.0017363192981269182,0.0016236315343301716,0.001421428715442436,0.0018245795043344134,0.0015336874898451344,0.0017934685921490322,0.0013564088685397756,0.0019407783973263977,0.001199755527157037,0.0007758599146540507
2019-01-18,0.0017914683540686518,0.0018247337360322695,0.001597041943897828,0.0019258748255461884,0.0016283346667064858,0.0019103695853865132,0.0014786703151336209,0.0020449503842202483,0.0012912270652591187,0.0007752446259390036
2019-02-15,0.0018524642578198495,0.0018978252172277682,0.0016573861199033597,0.0019963836356368617,0.001679020947721313,0.0019877443831681414,0.0015458869132896325,0.002100273279491429,0.0013462107295857796,0.0008382516147988332
2019-03-15,0.0018833439076353427,0.0018664103974431,0.001679028132319785,0.00197382847316705,0.001617092908385874,0.0019793439368999614,0.001490349208674919,0.0020063885550109808,0.0014543093509968245,0.0008890660483952607
2019-04-12,0.0021579579804936267,0.0021226040141646917,0.002061897946713178,0.002225518133034742,0.0017964618427474004,0.0022672951885011677,0.0017168367611510578,0.002282707014615891,0.0017483492413260127,0.0009940003351383724
2019-05-10,0.002185908331655172,0.0021862473279046814,0.0020832750343636997,0.002302938995239717,0.002011735777187539,0.002301345176708509,0.0017715634991972908,0.002364190984476752,0.0016576151734471593,0.0009105890829843213
2019-06-07,0.0016684247570312551,0.0016786371497598293,0.0015460866947633184,0.0017804522312158705,0.0015302997526302046,0.0017492233932094462,0.0013842252759503515,0.0018063114400003178,0.0014680275731609334,0.0007530965445959437
2019-07-05,0.001963345514443298,0.00197197479655302,0.0018516148190218682,0.0020778280389330433,0.0017911577389919193,0.0020368001463079355,0.0016097427583251925,0.002126509392707643,0.0017071484374291445,0.0008409425031212722
2019-08-02,0.0020708867306227455,0.002093437667018078,0.0018931536257954698,0.0022067505288354884,0.001978259481548112,0.002173804605085245,0.0017233171830335133,0.0023079190687640364,0.0017034904111867403,0.0008648766021761357
2019-08-30,0.0017374637790467386,0.001689470610889528,0.0014571722447520824,0.0018422427702837673,0.0015855682976739728,0.0017899425426615417,0.0014262889674911225,0.0018487796153747371,0.0014318607538478401,0.0007725422178923094
2019-09-27,0.0020365810105680586,0.001986160075686126,0.0019477486835722964,0.0021218105812701943,0.0018535963789217643,0.0021012605201204152,0.0016520103496248395,0.002222154087263501,0.001666361751468629,0.0007814019238290485
2019-10-25,0.001933743661061536,0.0017961221617833814,0.001715470834551526,0.0019168996589793148,0.0016773259667063642,0.0019546858242901425,0.001586090636903137,0.0019919568419781227,0.0016445545055641239,0.0008763981293856977
2019-11-22,0.0020441217994338966,0.0018589311689572315,0.001806876520446807,0.00196227889430701,0.0017221627887649628,0.0020432044311086703,0.0016560869527078906,0.002078466041865299,0.0017759852131629071,0.0009066418207156497
2019-12-20,0.0020131040935707544,0.0019559747054924055,0.0016584465497818412,0.002013231006891437,0.0017856067590626815,0.0020571285590077915,0.0017265315697115187,0.0021327857816932044,0.001774473505454897,0.0009148788932157656
