,.HSCICD,.HSCICS,.HSCIE,.HSCIF,.HSCIH,.HSCIIG,.HSCIIT,.HSCIM,.HSCIPC,.HSCIT,.HSCIU
2009-04-24,-0.0007700950602508033,0.003032718842460921,0.002672669697592579,0.0001876707977300639,0.005246890052777661,-0.0020397310591674374,-0.0009137525543392563,0.0007534403431901131,0.00013741874092892126,0.0033254896454298663,0.0011994806487102803
2009-05-22,0.000241709032298749,0.003874343335685827,0.003928400371749525,0.000593119940560847,0.006123949824980722,-0.0008525154855729644,0.0004961564491957638,0.002326070361447744,0.0014040473578557236,0.003667928476158522,0.0015372525654773314
2009-06-19,0.0013916568141876691,0.005380134712509606,0.005263141724200033,0.0017224928925081645,0.007132183040833648,0.00011617484749338686,0.0017853667733396335,0.00432025859093626,0.0027203088874243725,0.004729259904465583,0.0021282398792059056
2009-07-17,0.0007915698882842789,0.005455991501496816,0.003992312661806306,0.0013800570958336245,0.007516043729838498,1.55006295372559e-05,0.0017594066111596767,0.003004877970369003,0.0023711395099961672,0.003891563122610081,0.001938385188336327
2009-08-14,0.0011720597416623988,0.005796143845927577,0.004456668447973293,0.0019293291653057142,0.00778648502569262,0.0016093198556065586,0.0022846599948157277,0.004735009653399749,0.0025294646241467524,0.004099565593647636,0.0021136510687768395
2009-09-11,0.0011241527348339702,0.005097695374415338,0.004668732469588914,0.002150856316764032,0.007845979893151922,0.0014142237232892996,0.0020103694720001175,0.004495114677402888,0.002253664609956191,0.0033344036048518766,0.0018650185924200063
2009-10-09,0.0010228474610553242,0.0052108534541997235,0.0047459044443122446,0.001981820587875666,0.007255259594467574,0.0007089958377123263,0.0016735589825948903,0.003865426220896726,0.002089474187989735,0.002466570398279878,0.001782527788498283
2009-11-06,0.0011736038639761379,0.0047546473732814456,0.005316404721214433,0.0023325889520735437,0.007393788508996264,0.0010165742925452139,0.0021597762182198055,0.0035541732957813784,0.0023901293071386,0.0016007681785991765,0.001402349322879173
2009-12-04,0.0008528169065782223,0.005262705162935744,0.00478704661192061,0.001999606683968329,0.008090622980831044,0.0014494291904215218,0.0026589702503519324,0.0029100351735095132,0.0016878459458263924,0.0015866777882098883,0.001369388424358154
2010-01-01,0.000729826264340166,0.005144346752073597,0.004325264501347875,0.0014001601584576293,0.008181838876354782,0.0017207331129284631,0.0028676763519394776,0.0028099306414495744,0.0014969348713080716,0.0007469677586787313,0.0008567872893853912
2010-01-29,0.0005501184232654433,0.004657829498621299,0.004735094351315808,0.0012477373748122063,0.0071677691439240715,0.001457203417916077,0.002962113152001613,0.0029952780678972482,0.0010339486545255315,0.0008493010972315762,0.0007134619093417996
2010-02-26,-8.220890139789857e-05,0.003284489754394373,0.004452334607760565,0.0009844138886732168,0.006389137091992409,0.0003489509817792459,0.0029014424372690545,0.0011960973682081442,0.0004949799913324315,0.00037691683498092114,0.000551901543458147
2010-03-26,0.0010718910659753705,0.004578376036665712,0.005095616565605925,0.0015314483624635283,0.006993842245469728,0.001393352362048739,0.0034242267511819325,0.0021115027900962583,0.0013781896333179531,0.0011869292757747036,0.0011363860242008036
2010-04-23,0.0007722281418691906,0.0041385018044802525,0.005195920151865107,0.0013810177294944462,0.006975370126358608,0.0017207709265930206,0.0033250801410956445,0.001833854270887237,0.0009463974170141954,0.0010346710265907322,0.0008682319695832075
2010-05-21,5.041378279454051e-05,0.0035560429086649533,0.004058820243468222,0.0008502120112786756,0.0067031676386798255,0.001770392996633502,0.0025553798622149,0.0006574145675641387,-7.607096003722933e-05,0.0006688273761506108,0.00046297364352327047
2010-06-18,-0.0001417122422367183,0.0033246534311188944,0.0030644693121676717,0.0008054071986770678,0.006011505699142481,0.0010798094608007618,0.0018519819157754842,-0.0004627833143133348,-0.00016434842487604223,0.0008419904810897255,0.0004240159807655411
2010-07-16,-0.00030310516836754177,0.0034373891716885183,0.0022772202745116555,0.0003113012034019216,0.006649287286694989,0.0007796651615288572,0.0014681325801670644,-0.001174471808149908,-0.0004309029478870652,-6.602187065256267e-05,0.0003523790248199333
2010-08-13,0.0002847215403976175,0.004031402177073145,0.0033215977296745533,0.0009839875766220081,0.007141016131217935,0.0010457642345762623,0.002045015413188563,-0.000587217983161379,0.00023612553388574717,0.0007678864709555553,0.0007264276565073026
2010-09-10,-0.0003860780476964994,0.002960369985372639,0.0022461790908911046,6.534738285580699e-06,0.0067195384280420625,0.000934353388845148,0.0015809685400986141,-0.0018884143899771638,-0.0005136830569891867,-0.00038655152441530925,0.00013941680525739888
2010-10-08,-0.00036820367672386753,0.003224961846746104,0.0012169162839701809,-0.0004396459758252011,0.006767457593575421,0.001171653052367308,0.0018195343051323658,-0.0019525639424035827,-0.0006453829888716157,-0.001991158686937269,-9.757136492752696e-05
2010-11-05,-0.0005397124298088935,0.003097021770149483,0.00018009818812066757,-0.0005719847491057118,0.0058882904435600845,0.0011183071915241542,0.0012598700116963001,-0.001632049727125907,-0.0011099723877199686,-0.002971040884969581,-4.187974638934066e-06
2010-12-03,-4.245260353469369e-05,0.003084164978153592,0.0008973921205107391,8.034620001912262e-05,0.005258815932173646,0.002458673470492692,0.0015930338516969768,-0.001073798163251907,-0.0012690480555251937,-0.0026926183160039746,-0.00019076032997927288
2010-12-31,-0.000270454047789314,0.002724640306348087,0.0015888594438233277,0.0002945511593538447,0.004736456414703611,0.0021932252215891776,0.0021336563423928123,-0.0007830843735113263,-0.0006085935594514715,-0.002549412995528928,-0.0003002201054659514
2011-01-28,0.0008027221216567837,0.0031499869378600917,0.002578827891320463,0.0010747967456367867,0.005216154758921903,0.0031935830901028647,0.0037314803387528397,0.000802655303514056,0.00015773660316003552,-0.001850363153161026,0.00012015466495140206
2011-02-25,0.0008591183625861668,0.002922911499390092,0.002498505128883285,0.0016633870840328552,0.0051415518082912875,0.0029948845537846017,0.004485064647678709,0.0001466709451657338,0.000325344993083071,-0.0017067562493525057,0.00011864797025936312
2011-03-25,0.0013419073922606938,0.004070496249359527,0.0038751464514097545,0.0016114687110201497,0.006627341406158534,0.004062590963315708,0.0050093231465589555,0.0019111646930621267,0.0014015247505939831,-0.001336750498519808,0.0004410889652500382
2011-04-22,0.0013890360462280804,0.003793836747734154,0.003124208582753406,0.0010954602820527593,0.006350753255274889,0.004519464941965938,0.004445823559723406,0.0015750740072053456,0.0011358474164439583,-0.0023193792348573414,0.000660766179582916
2011-05-20,0.0008443712570302886,0.003257195015596264,0.0019880214668415953,0.0004142298519818456,0.005634512789272556,0.0025013472034766124,0.003906775752735632,0.0004358617695407615,0.00035365531454668056,-0.002622456240872509,0.0006568954743786763
2011-06-17,0.0012168951749327985,0.0037309412244399772,0.0026533881397261985,0.0007095002621788125,0.00582325987347025,0.0021634290141930297,0.004188774675796176,0.0009972562187402743,0.0009341733596990526,-0.0012773714910706592,0.00024377634147304905
2011-07-15,0.00193007761753522,0.003903383371347954,0.003015481735948921,0.0007561856296604567,0.006601731879982464,0.002779328258806681,0.00510338623364092,0.0015340903843001877,0.001589458633829257,-0.0010094887093495787,0.0009244997611900724
2011-08-12,0.0012860824493989996,0.003713681378435599,0.003102571973874385,1.7584334648814956e-05,0.0051746847504259424,0.0017278212449340264,0.0044162191795478764,0.002294009806401318,0.0015171558105625186,-0.0008277835937735414,0.000706274512770059
2011-09-09,0.0018855088273625393,0.0033044774000110955,0.003262208938327028,0.00018776152033394937,0.00481536584237666,0.0019498359660113011,0.004812652821885699,0.0028366556914521915,0.0018180670445803588,0.0008094400929049889,0.0007271906480063597
2011-10-07,0.0017423224583840624,0.0034699781778542763,0.004047632859697547,-0.0002563330563796572,0.004909919822962699,0.001191808326147286,0.0053755873728448,0.0023630558636731636,0.0016116359143674825,0.001106226363398788,0.0006527386650978126
2011-11-04,0.004615939507723788,0.005032164046054599,0.006206659388723232,0.0025442637298090974,0.005897227009695014,0.005913256512341895,0.00743113152386379,0.006098364407070071,0.00430243059787106,0.0014568639768920036,0.0020129701521014697
2011-12-02,0.0040380635842414804,0.004471490319463403,0.00533843875762792,0.0014728285771152742,0.00499508700076119,0.004579583348853294,0.007828151815599755,0.004740956895877462,0.0027636425475666307,0.001317714619446162,0.0014552077453828971
2011-12-30,0.004054118719706625,0.004288292513226884,0.005197107113828306,0.001953417414672456,0.00503203029991004,0.0037494418717542574,0.006626491603087027,0.003337960563092091,0.002540731540877149,0.001061880468022467,0.0018307175733836868
2012-01-27,0.004951925973709137,0.004192512464719681,0.006192493977283444,0.0036480150916290335,0.004291277796154068,0.004974451095542232,0.007968262017781749,0.004468685347785689,0.0037587354230624826,0.001717930221935333,0.0017124080305780621
2012-02-24,0.0054224237271647885,0.004188221872623464,0.006387515222069663,0.0039165332713934214,0.0039971081291656,0.005114870005250451,0.008021777926983756,0.004352290936340823,0.004742157406686259,0.002058139164570217,0.0019215835429050167
2012-03-23,0.005531756732651432,0.0048046277493144956,0.005559454620962487,0.0036972872153977856,0.004200959050719363,0.004737127942712732,0.0077685764192759145,0.003667297635939507,0.0039145215391953566,0.002450187668444636,0.0019265604374453789
2012-04-20,0.003938330266262351,0.0037042834069771526,0.003855972814951287,0.0021710094190348157,0.003759737785044771,0.002472349732719847,0.006323151221473992,0.0018775455943930014,0.0022472954546461986,0.001446470522490941,0.0015614585070108941
2012-05-18,0.0028458717523861224,0.002942192659717102,0.0026514563459869903,0.0013508986629899701,0.0028105071299003026,0.0015197086675414267,0.004585642278803172,-2.2687032261253542e-05,0.0010466539842020443,0.0016396268837587668,0.001340012131336314
2012-06-15,0.0013067106135826996,0.0018054668542315832,0.0014212150604125992,-7.636159004705727e-05,0.002276731047392433,0.0005365181558487278,0.003584098030859225,-0.0016463579180302662,-5.923590588216952e-05,-2.4631540102817213e-06,0.0008206754882364355
2012-07-13,0.0017758467457840937,0.0020528336214854274,0.0024132607285177183,0.000560892305898856,0.0022474921408288024,0.0004476442424731647,0.003964369758240828,-0.0006502968495440099,0.0009847070554730843,0.0011056246199448148,0.0012086860682992348
2012-08-10,0.0005863438105012278,0.0012604711623358353,0.0013862475987774282,-0.0003077403598702298,0.0014221285867005475,-0.0014683755830763783,0.0025604533119711966,-0.002740509166188399,0.00013752033832971374,0.000290027493467758,0.0009182129237449945
2012-09-07,0.0006792715663010241,0.0015827680905361357,0.001420915890093593,-0.0005850356805009037,0.0016569328041685532,-0.001791399501524919,0.002175283977333114,-0.0027954274075792525,0.00013537662515534442,0.00083688582047314,0.0009146570996234249
2012-10-05,0.0009385783776661147,0.0012668447296384656,0.001993959772844117,-0.00026472090798173377,0.0012576618055829515,-0.00104952267141673,0.0028218066750732313,-0.0017413202237043918,0.0009303119578999696,0.0013224762588316624,0.0012444836358015041
2012-11-02,0.0008703298262086704,0.0010414855248364872,0.0013393069993624899,-0.0004024834041475027,0.0007732084946654891,-0.0006376331851813283,0.001901556513747167,-0.001999649257816052,0.0006114484039457313,0.0013658652508526405,0.001354251481813976
2012-11-30,0.0011025588478333604,0.0004665993357492872,0.0014343357005240905,-0.00019730173275609795,0.00013359736235002247,-0.00032359451679015615,0.0020774015227048503,-0.0019430832479173153,0.0013124522383760957,0.0016182001104843515,0.0016260563146475988
2012-12-28,0.0011274758937669248,-0.000168649453021741,0.0014419569968519216,-3.778230519890446e-06,-0.00020890680018172307,0.00014225150609989553,0.00114769774069723,-0.0018035293060959866,0.001378750560185064,0.0019465449607301366,0.0016161083439648833
2013-01-25,0.001479719466159828,-9.718554606916733e-06,0.001690057576879136,0.0008085469753459281,0.0007406841215920949,0.00042193712210032095,0.001580404936303534,-0.0015415653795812902,0.002284030905344999,0.0014869400163452283,0.0019092194873922299
2013-02-22,0.0015802910763482142,0.000466706920585912,0.0017333993992207151,0.0011924599226462217,0.001057072345739591,0.0007070105060256695,0.002125703029521357,-0.000819003413598047,0.0023660843286641884,0.0013427790827747947,0.002278079826132166
2013-03-22,0.000290949355821268,-0.0001359442738688922,0.0009947775231240329,0.0005767601952676774,0.00026061669497960433,-0.0006082023468294347,0.00142856157146176,-0.0022256989208546004,0.0009157077787024767,0.0008620945751966583,0.001985300571596052
2013-04-19,0.0003068502276300479,-0.00026275162605730645,0.0003801388102590253,0.00013566023594477282,1.8433900861087595e-05,-0.0010303199139735948,0.0010661688567983971,-0.0026295344258291694,0.0011979412955120904,0.0006194164764521643,0.002212197412734831
2013-05-17,0.0012281942927677657,0.0003561010161600428,0.0010147631842172258,0.0011038559946436515,0.0003210457168505573,-0.00028169601373759473,0.0019473460369408707,-0.0020793344412319494,0.0023824504898480366,0.001303757841290908,0.0026409420834553475
2013-06-14,0.0011179145943331467,0.00013101215131286413,0.00045653507981192805,0.000645756599210053,0.000290744983150715,-0.00017548108456947716,0.003383603451848708,-0.0019672663823061057,0.001663172604705403,0.0004789895663714688,0.0021348947904046836
2013-07-12,0.0004297417888548376,-0.00036536546291870747,1.8959331110591696e-05,0.0001293965830546896,-4.047804786871398e-05,-0.0012821477173677394,0.003190896313059338,-0.002971448268514858,0.0009275878549950803,0.0004488477377374278,0.001777585499071359
2013-08-09,0.0005146685442230838,-0.00027545357164502775,9.501589624024132e-05,7.282613805318544e-05,6.4216526571555055e-06,-0.0010003381297499416,0.003544249316698217,-0.003195790283910023,0.0009782232029043238,0.00038989356177352146,0.0019133119947540445
2013-09-06,0.000640647219962411,-0.00021701880097732066,0.00033693323083021267,0.00021248424563430747,-0.00031040277047905977,-0.0013412450405875462,0.003990382940931645,-0.002947917151886566,0.00092786936206952,0.0004237342920692135,0.0015275076753722481
2013-10-04,0.00048360535270484755,-0.0002876332001465221,1.6219042748483492e-06,0.0004016739972945106,-0.0008197575675787381,-0.0016200722844840903,0.0038177424533595897,-0.0035353261774932997,0.0006840323822971336,0.0007616723066450666,0.0014952047811024505
2013-11-01,0.0006797664499884575,-0.00024412056967698393,-0.0005178487211328638,-0.00011994080425039812,-0.00039985702914232895,-0.001835325139975506,0.003918833184503759,-0.0036248829094569224,0.00042661509911201323,0.00038835471683228075,0.001559762971170145
2013-11-29,0.0007852318398316576,0.00018871590747003125,3.886142620599926e-05,0.0004053237704327538,0.00046189744785899963,-0.0018157782378367083,0.004057086832342024,-0.003311587441286606,0.0007888515651681383,0.00046407067518659833,0.0017527297328840026
2013-12-27,0.0009603274493072116,0.00019328352907043456,-0.0008420774593885055,0.0001891033701935827,0.0010865012655586464,-0.0022701046116295857,0.0042350415831691355,-0.0038632841032404455,0.00025989376753315875,0.0004393276326701397,0.0018072212354483242
2014-01-24,0.000993122314279002,0.00024449278386010775,-0.0012040947741225507,-0.00012424504292885298,0.0021808089812548363,-0.0021332189806449633,0.004620927207856456,-0.003939884818484961,-4.0527510470440786e-05,1.2963609373917985e-05,0.0018601232389034838
2014-02-21,0.0007697634908205247,0.00044458825199604284,-0.0014494493372887178,-0.00038283232590953915,0.0022102463317685114,-0.002105675972607578,0.004405705644539097,-0.003826083925853252,0.00027484860545117504,-0.00012600664592079264,0.00177620916172056
2014-03-21,0.001025957346691876,0.0005339078424740607,-0.0014683634009095797,-0.00040160836078114896,0.002201682533724642,-0.001736796081531199,0.0051104300809758415,-0.0038605853727432518,-6.228560977926325e-05,-0.00019283373471401652,0.0016746298320893822
2014-04-18,0.0006212576794269232,-1.709549648342106e-05,-0.0016016540092681254,-0.00034420913043057107,0.0012847070655388503,-0.002172471673640929,0.0045644059644614704,-0.0038940808490253243,-3.748506127632762e-05,-1.7436025864503285e-05,0.0016322953478040507
2014-05-16,6.810777434034718e-05,-0.000317604311409668,-0.0014001770369791045,-0.0005073719769715048,0.0009141603961131811,-0.002344690352936706,0.003725359884122706,-0.003976569317049486,-0.00036231109429549164,0.0003591388293785215,0.001191616362996531
2014-06-13,0.0005711655869154721,-0.00044391932529186894,-0.0011365063741014868,0.00017616071328013184,0.0014857739085703617,-0.0011034463289710979,0.005005177528330845,-0.0033240012879562266,0.0004106563258679345,0.00035231548977176505,0.0019343971466245424
2014-07-11,0.0007461693578932463,-0.00038313654201547586,-0.0012496994236684232,0.00022012320418103042,0.001716756216178601,-0.0013410283561603382,0.00550448313201656,-0.0032739382843549416,6.502238121721731e-05,0.00013596876581728078,0.0017849656774697408
2014-08-08,0.0012426526724266863,0.00014679939276659052,-0.0002506779622903763,0.0010816505905769489,0.0025560859849073324,1.8225692902886722e-05,0.006252525949434436,-0.0019037514980457977,0.0009926386834442173,0.0009174557712217429,0.0019617024576509094
2014-09-05,0.0011443852494108493,0.00011876106306511637,0.00033871230171363413,0.0014430002151324102,0.003077051079742569,0.00038677110653555864,0.006512625892162795,-0.001562943217511941,0.0013196581380359967,0.00120736035987193,0.0020436151015234627
2014-10-03,0.0020596353270581776,0.0009955416849458092,0.0003873095855426665,0.0024445828011085665,0.0040727783970076585,0.0020023911713819057,0.006845140626919455,0.00030643897708460314,0.0027482708795308697,0.0011070900602389462,0.0023071302229870716
2014-10-31,0.0008054111041420999,-6.090039529034825e-05,-0.0009625589682794672,0.0011714738108075339,0.0036883469140921075,0.00031013098525468175,0.005979436217531744,-0.0017636476919166773,0.0011286473493933105,0.0010173338974947533,0.0021534765818092857
2014-11-28,0.0018851724394385637,0.0001128140170353389,-0.0007939420842944459,0.0022174818080678447,0.00412878388907935,0.0014635953675289453,0.007100108185180056,-0.0007683445239121782,0.0023450987691644833,0.0014311267485585463,0.0022631208837249972
2014-12-26,0.0009722389297110189,-0.000565023816925742,-0.0014368539249375678,0.001989810342330515,0.003160390889221369,0.0009692628836206174,0.0063971177038370484,-0.0009172818326967822,0.001889457343316263,0.001081165016518644,0.0021376045121351034
2015-01-23,0.000505995883094884,-0.00024244637375410715,-0.0019961407393706927,0.0016498758299701973,0.00367418263719443,0.0008722507303892729,0.006061864586344897,-0.0014784808429638382,0.0015621190094471606,0.0015113904647424993,0.0025025209225907766
2015-02-20,0.0002801187994775589,-0.00017771638903687378,-0.002481731179735896,0.0012757822680213992,0.002745309311459896,0.0004875585666889165,0.0059019579759430185,-0.0021136729909941284,0.0008550099001284478,0.0017376849736802662,0.0019421968111113213
2015-03-20,-0.00032128588351860294,-0.0010978094847878344,-0.002439719472378715,0.0012799360420614899,0.002617305840912583,0.0011255886105305782,0.005603916915786289,-0.001981994869707412,0.0009233230875621103,0.001191423516992901,0.0016983635884876337
2015-04-17,0.0011337525454445346,0.0001390537710682087,-0.0010156260974266572,0.0023617574344720125,0.003917178679734593,0.003031864806533983,0.006747613027094725,0.00016323056690375877,0.002172609355737245,0.001978464290847328,0.0027688773995375236
2015-05-15,0.0012231120183091894,0.00030194805113543233,-0.0006020406030777583,0.002930600732949924,0.003573600046202181,0.0034620328619222153,0.0068360090216815755,0.0010944900978601634,0.0029334345320594897,0.0018089412441628582,0.0028636402917438203
2015-06-12,0.0016894507753263933,0.0006124160624143588,-0.00039451787283792037,0.0034031374474384622,0.004078464584389687,0.003530480311998641,0.007121174392445009,0.001522787118832276,0.003092751636077188,0.002268645245530856,0.0031115314891243064
2015-07-10,0.0010935876320597375,-0.00026246047503111503,-0.0009257770728167793,0.0026934478644283447,0.002898878611807198,0.0027565107907150887,0.006609658207105857,0.00046035358964731875,0.0018533332516622574,0.0014718666865865672,0.002300101641733553
2015-08-07,0.0010933550753501452,-7.921094343896799e-05,-0.0017184486709158474,0.002261639108733347,0.002671810517935216,0.002985042617672058,0.00639814229871583,-0.0002187467319254265,0.0017790664636794212,0.0012385770190292147,0.002241131606525811
2015-09-04,0.00011634755977398602,-0.001178245842446407,-0.0022685578693814545,0.0015315606065504602,0.0019301277116532771,0.002636933446943324,0.005472152695909083,-0.0009199959215619019,0.0010991120460431413,0.0008611706983871808,0.0016908832148687858
2015-10-02,-0.0003680457708964724,-0.0017711589636312647,-0.0032191435880191657,0.0009741104863672503,0.0020542360358688054,0.0023786649726703917,0.004913189992074302,-0.0017480489579634446,0.0005258885343042047,0.0007991841604600583,0.0015326217671167003
2015-10-30,-2.509349813582094e-06,-0.001443207587206044,-0.0026117244512656483,0.001269038944204449,0.0024146407342898334,0.0021859938494341964,0.005675204335736256,-0.0013558107549472619,0.0008705610937197792,0.0008249182261703125,0.002042439341615026
2015-11-27,-0.0002786936241452748,-0.0018034008265402214,-0.00327843193846589,0.0011318666748773042,0.002512008184076394,0.0017067074423148055,0.0059532211768841105,-0.0018304808989424253,0.000463907388176449,0.0006580736751313394,0.0013865281027138241
2015-12-25,-0.000979784952730571,-0.0021900348570391753,-0.004113953389598292,0.0006058471814674584,0.0026323844881321517,0.0006210685286949998,0.005839019333006764,-0.002499784318083569,-5.309993166992582e-05,0.0002702077878080868,0.0010175587330785076
2016-01-22,-0.0020946444492592506,-0.0029845146870650383,-0.004893229766712227,-0.0006640177669198538,0.0016676893040701067,-0.0008306439535706187,0.004602452739120543,-0.0033710588092076598,-0.0014078211507480682,-0.00020914338744279745,0.00039707950254496007
2016-02-19,-0.0024103500206498064,-0.00309242811999317,-0.004514616986546496,-0.001449460441552887,0.0006718412371117219,-0.0011950608408391396,0.004264335483317063,-0.003146962645777151,-0.0016924007001733847,0.00012753692866198334,-0.0002901021879450244
2016-03-18,-0.0013604133422290491,-0.0027787196890196385,-0.00302681895015477,-0.000524419916707479,0.0012410248829563264,0.000441541123643333,0.005058496718869672,-0.0013676230831233145,-3.281575048714128e-05,0.0006680382993378993,0.00024302175069406648
2016-04-15,-0.0011333040906589362,-0.0023164255088378846,-0.002955146718704315,-0.0003113307867529774,0.0014979246826292178,0.0010549049832448468,0.005859768206749938,-0.001251907241243199,-6.443654041039431e-05,0.000886742409739276,0.00015009457490255222
2016-05-13,-0.0017158493732974938,-0.0025201138534261787,-0.002855270072215286,-0.0007660011600415012,0.0009177073758920984,0.0003421204114168156,0.004986693106838114,-0.001179171638434536,-0.0005535520051952509,0.0003898813079528889,-0.00021357376780287152
2016-06-10,-0.001384248605087582,-0.00229219423841173,-0.0018989146699814187,0.00010308702751452564,0.0011960061619342248,0.0008314042024542823,0.005100906976026825,-0.0006094457968163148,0.00028380101032220303,0.0012041860341131542,0.0005949005737001042
2016-07-08,-0.00109185842473539,-0.002150260654427326,-0.001210024947403662,0.00046570598316484317,0.001337138376042704,0.0014954025230408813,0.005321878838475646,0.000625897845962399,0.0007786092751460264,0.0010256176932759635,0.0006545368654145469
2016-08-05,-0.0010629082046610188,-0.0025702932908893447,-0.0016735057658889359,0.0003231285936124605,0.0009100825167082852,0.0006165378118551827,0.004950973414090336,0.0004540994854263832,0.0008167528235312946,0.0012904789024868885,0.0006309166988883479
2016-09-02,-0.0011494391500711833,-0.002269128118023009,-0.0017444993836477447,0.0009671427465872696,0.001586650831883465,0.0009168559954975825,0.005292458796034927,0.00047477530700501286,0.0012259512124612603,0.0013614717944749179,0.0011840002766737856
2016-09-30,-0.0014141417994782072,-0.0026610997739289835,-0.001942449451940741,0.0007985246939507471,0.0017671860080127816,0.0006728382387975583,0.005148191523429628,0.0005421407533727687,0.0012373802415425509,0.001157310769191227,0.0011055701274783282
2016-10-28,-0.001645055463654882,-0.0025053167800862704,-0.0012299652057896156,0.0009112942312868099,0.0017246409732998476,0.0005042620074113662,0.004927495892112033,0.00032007443805255555,0.0010679766996152115,0.0013800707679876602,0.0008794722098396437
2016-11-25,-0.001899837043954124,-0.0027575134701062595,-0.0023424033085842947,0.0003047431344854823,0.000904866501532117,1.452162772426433e-05,0.004516818798195775,0.0004554211328291814,0.0006871348374439161,0.0008456184066725616,0.0004539454433489048
2016-12-23,-0.00212765458358275,-0.002514181036759217,-0.0014094537903899525,0.0007116350129565965,0.000438101227010584,0.00048697876087559224,0.0037385632136657174,0.0008516665848358954,0.0009089726328304829,0.0007482490393716367,0.0002060839869760283
2017-01-20,-0.0022952727468655916,-0.0023819296298751,-0.0010060699386135227,0.0009154637476229188,0.00014916466894569799,0.000516615480735029,0.003478382880227813,0.0012651852043438563,0.0011919714967591323,0.0012010402338276328,0.0003379600661712257
