,0
2012-11-30,-0.04043403851536577
2012-12-07,0.040988446853242766
2012-12-14,0.03712928476918649
2012-12-21,0.008490678535404065
2012-12-28,0.04130905716894195
2013-01-04,0.005934466375904456
2013-01-11,0.0022303268437485453
2013-01-18,0.04999960858972541
2013-01-25,-0.02278508287264079
2013-02-01,0.041861368436512524
2013-02-08,0.024055871071690858
2013-02-22,-0.03385650385113391
2013-03-01,0.021067532194145457
2013-03-08,-0.006947223179001907
2013-03-15,-0.021201071276412613
2013-03-22,0.02865825600632264
2013-03-29,-0.033447007897534256
2013-04-05,-0.0005689999999999998
2013-04-12,-0.019018614964657152
2013-04-19,0.022742868620339213
2013-04-26,-0.02754473986886264
2013-05-03,0.02033239756127612
2013-05-10,0.03118979401742171
2013-05-17,0.03116017893387596
2013-05-24,0.010051602408713079
2013-05-31,0.0005022558690429048
2013-06-07,-0.04923398771795351
2013-06-14,-0.015986033587966894
2013-06-21,-0.000569
2013-06-28,-0.08192231883340685
2013-07-05,0.029190531343382863
2013-07-12,0.01649847000700324
2013-07-19,-0.018180803998669944
2013-07-26,0.025021611525147296
2013-08-02,0.008339140217332001
2013-08-09,0.022036776701429
2013-08-16,-0.008590958640608576
2013-08-23,0.010201287284156545
2013-08-30,-0.0017118072731374919
2013-09-06,0.024158426886716766
2013-09-13,0.02334064437286346
2013-09-20,-0.0005690000000000001
2013-09-27,-0.01169719896480087
2013-10-04,-0.0005690000000000002
2013-10-11,0.04069102732984595
2013-10-18,-0.013263190810406007
2013-10-25,-0.03403723553095419
2013-11-01,-0.015251564512453719
2013-11-08,-0.0226243819208077
2013-11-15,0.024256496575839465
2013-11-22,0.022158779496216332
2013-11-29,0.022221316275644044
2013-12-06,-0.0032479158682620153
2013-12-13,-0.000569
2013-12-20,-0.060079462577730204
2013-12-27,0.01221604479741411
2014-01-03,0.0008615155569271428
2014-01-10,-0.04351947248107605
2014-01-17,-0.0032670202900772346
2014-01-24,0.04003982526036001
2014-01-31,-0.000569
2014-02-07,-0.0013547125911294556
2014-02-14,0.036466236883722865
2014-02-21,-0.0033742145375143806
2014-02-28,-0.03516246098024158
2014-03-07,-0.0005951081476959421
2014-03-14,-0.026768954570566224
2014-03-21,0.011114744505066058
2014-03-28,-0.019173252576560988
2014-04-04,0.017481781704148335
2014-04-11,0.031501279481001204
2014-04-18,-0.0092791115664925
2014-04-25,-0.043172427891051544
2014-05-02,-0.000569
2014-05-09,-0.01535461834062119
2014-05-16,0.00369400137243901
2014-05-23,0.009915331719600042
2014-05-30,0.010082385155703172
2014-06-06,-0.00769583015293977
2014-06-13,0.017575572730618296
2014-06-20,-0.019906725460334784
2014-06-27,0.020055316054809397
2014-07-04,0.017884138106576623
2014-07-11,-0.005738818197956099
2014-07-18,0.006543829083067509
2014-07-25,0.02625560466141913
2014-08-01,0.028923526646830837
2014-08-08,0.011680472631583023
2014-08-15,0.016619502558668717
2014-08-22,0.012481702098873162
2014-08-29,-0.01428260008976508
2014-09-05,0.04854567583976478
2014-09-12,0.005941477922029512
2014-09-19,-0.0032914619312529045
2014-09-26,0.009708169057871387
2014-10-03,-0.0005690000000000002
2014-10-10,0.018682255782669844
2014-10-17,-0.020194752453153532
2014-10-24,-0.020742743635075816
2014-10-31,0.04339953689851171
2014-11-07,-0.0065402762086567996
2014-11-14,0.010572629649145272
2014-11-21,0.006475941562180433
2014-11-28,0.049101330219218725
2014-12-05,0.061771465749596216
2014-12-12,0.027870657123906767
2014-12-19,0.02964259210928696
2014-12-26,-0.0021498159444058897
2015-01-02,-0.0005219999999998999
2015-01-09,0.019236907862348655
2015-01-16,0.02034804635320923
2015-01-23,-0.0013212741762674495
2015-01-30,-0.017071246520475182
2015-02-06,-0.03094569271755046
2015-02-13,0.04627587811484089
2015-02-20,-0.0005219999999999
2015-02-27,0.03807587845811709
2015-03-06,-0.006760193264482895
2015-03-13,0.03151989670463855
2015-03-20,0.07126838799524311
2015-03-27,0.03272760933395808
2015-04-03,0.055701277768323794
2015-04-10,0.031703265368638656
2015-04-17,0.03870081442895634
2015-04-24,0.049909223388719184
2015-05-01,-0.000475
2015-05-08,-0.030848533799671087
2015-05-15,0.03815215349548989
2015-05-22,0.09227480771646916
2015-05-29,0.0071736288259150426
2015-06-05,0.09495225118784931
2015-06-12,0.028940801855204156
2015-06-19,-0.13147622047123217
2015-06-26,-0.07329727308283052
2015-07-03,-0.14276512291688334
2015-07-10,0.013344804726384761
2015-07-17,0.06180877965881917
2015-07-24,0.03826242795590838
2015-07-31,-0.08677754899033481
2015-08-07,0.029358549400409585
2015-08-14,0.05811482810008999
2015-08-21,-0.11758862235726208
2015-08-28,-0.08949363090096794
2015-09-04,-0.000334
2015-09-11,-0.021746924277472834
2015-09-18,-0.049480459904934056
2015-09-25,-0.0017430997318717508
2015-10-02,-0.000334
2015-10-09,0.044980894039579736
2015-10-16,0.07057230082204928
2015-10-23,0.010490075665975549
2015-10-30,-0.010596613138120534
2015-11-06,0.057373910156257146
2015-11-13,-0.003987370394964859
2015-11-20,0.01799866256381862
2015-11-27,-0.056452295450122876
2015-12-04,0.02323853447130079
2015-12-11,-0.023505778544704224
2015-12-18,0.0474750073849859
2015-12-25,0.013093029649792242
2016-01-01,-0.00028599999999999996
2016-01-08,-0.124184373212207
2016-01-15,-0.09159435394402118
2016-01-22,0.004980965901762827
2016-01-29,-0.06637280109096104
2016-02-05,0.014392654652681563
2016-02-19,0.03985808698766373
2016-02-26,-0.03915801675453061
2016-03-04,0.023734439906902584
2016-03-11,-0.021994465974826464
