,0,gamma_op
2014-12-05,0.02556615098861721,2
2014-12-12,0.011222400726054437,2
2014-12-19,-0.0020718206645997353,2
2014-12-26,-0.03481601317674817,2
2015-01-02,-0.0005219999999998999,2
2015-01-09,0.017135441237230098,2
2015-01-16,0.060682448420595135,2
2015-01-23,0.0011172602968832423,2
2015-01-30,-0.02787972226407428,2
2015-02-06,-0.00297807203590458,2
2015-02-13,0.05394880033223626,2
2015-02-20,-0.0005219999999999001,2
2015-02-27,0.03260999375587268,2
2015-03-06,-0.010154244297432615,2
2015-03-13,0.04166716655571501,2
2015-03-20,0.09558677616670908,2
2015-03-27,0.028970645264014053,2
2015-04-03,0.07566949301455186,2
2015-04-10,0.031109000264459976,2
2015-04-17,-0.012340877415354173,2
2015-04-24,0.030315975676689085,2
2015-05-01,-0.0004749999999999999,2
2015-05-08,0.008880806566399162,2
2015-05-15,0.03421520538879902,2
2015-05-22,0.0998742893980016,2
2015-05-29,0.028407430263867994,2
2015-06-05,0.08237832508611656,2
2015-06-12,0.018284944583881583,2
2015-06-19,-0.1498114629256408,2
2015-06-26,-0.12448883517309799,2
2015-07-03,-0.1485450200385773,2
2015-07-10,-0.044814496377538926,2
2015-07-17,0.06324331222081228,2
2015-07-24,0.0174860206830299,2
2015-07-31,-0.09318574829301267,2
2015-08-07,0.018196165993951432,2
2015-08-14,0.054626334672037966,2
2015-08-21,-0.12015378471596297,2
2015-08-28,-0.10671376379800568,2
2015-09-04,-0.000334,2
2015-09-11,-0.0012700097882169777,2
2015-09-18,-0.04793670030901809,2
2015-09-25,-0.017742494168316265,2
2015-10-02,-0.000334,2
2015-10-09,0.03966098167917792,2
2015-10-16,0.06277655290036603,2
2015-10-23,0.014831943158396699,2
2015-10-30,-0.008415616433133682,2
2015-11-06,0.07069806172266506,2
2015-11-13,0.0015429652722079108,2
2015-11-20,0.012346015675699607,2
2015-11-27,-0.057268262860867516,2
2015-12-04,0.03699112270119104,2
2015-12-11,-0.01668194955218383,2
2015-12-18,0.04954114412350916,2
2015-12-25,0.01836076918221507,2
2016-01-01,-0.000286,2
2016-01-08,-0.12812666080972868,2
2016-01-15,-0.07283408480835589,2
2016-01-22,-0.00356523097121825,2
2016-01-29,-0.05168777205840952,2
2016-02-05,0.006342352514703106,2
2016-02-19,0.02992559088086802,2
2016-02-26,-0.03805863706581681,2
2016-03-04,0.048482975746454104,2
2016-03-11,-0.023668392834984498,2
2016-03-18,0.052219367866901734,2
2016-03-25,0.009965088016937355,2
2016-04-01,0.00478567304041591,2
2016-04-08,-0.011106320054638581,2
2016-04-15,0.0294156120015375,2
2016-04-22,-0.031620893005612036,2
2016-04-29,-0.006028648474390984,2
2016-05-06,-0.007484647703690331,2
2016-05-13,-0.021720228360434943,2
2016-05-20,0.006357813315871783,2
2016-05-27,-0.0021898771985352883,2
2016-06-03,0.04304598031554912,2
2016-06-10,-0.000286,2
2016-06-17,-0.023704989682359186,2
2016-06-24,-0.0018552380625089157,2
2016-07-01,0.03111183007046959,2
2016-07-08,0.007340828739645535,2
2016-07-15,0.022147575397230824,2
2016-07-22,-0.008979106249409226,2
2016-07-29,-0.01658214496655369,2
2016-08-05,0.005521317446567637,2
2016-08-12,0.0326340843230311,2
2016-08-19,0.02255406882849106,2
2016-08-26,-0.013697388458659851,2
2016-09-02,0.0016848348922619057,2
2016-09-09,0.002427825150390437,2
2016-09-16,-0.00028600000000000007,2
2016-09-23,-0.009375384026028033,2
2016-09-30,-0.0045109296933373046,2
2016-10-14,0.014393180091274717,2
2016-10-21,-0.0003395032495135512,2
2016-10-28,0.0021406080587478564,2
2016-11-04,0.0022509412872917575,2
2016-11-11,0.013035550085287262,2
2016-11-18,0.00013770676415363403,2
2016-11-25,0.02352515552599537,2
2016-12-02,-0.009190352156208564,2
2016-12-09,-0.0075525888978986355,2
2016-12-16,-0.043089089762810444,2
2016-12-23,-0.01589475707570645,2
2016-12-30,0.0003512758296247995,2
2017-01-06,0.007021274598722411,2
2017-01-13,-0.015781691478356046,2
2017-01-20,0.0006261006449456634,2
2017-01-27,-0.000286,2
2017-02-03,0.007393725534288508,2
2017-02-10,0.0077198211228839105,2
2017-02-17,-0.003420565242271722,2
2017-02-24,0.02656179972586894,2
2017-03-03,-0.012184240798093411,2
2017-03-10,0.0043905285229844495,2
2017-03-17,0.007352466054041188,2
2017-03-24,0.01558459637369377,2
2017-03-31,-0.015922913590110603,2
2017-04-07,0.009347819950070299,2
2017-04-14,-0.015715747120628516,2
2017-04-21,0.009421966765007287,2
2017-04-28,-0.014820895304373836,2
2017-05-05,-0.016388291530423964,2
2017-05-12,-0.007465816469701126,2
2017-05-19,0.017942313856229828,2
2017-05-26,0.005333516058600465,2
2017-06-02,-0.00048458440168795973,2
2017-06-09,0.02744091637560019,2
2017-06-16,0.0008047595123776522,2
2017-06-23,0.023739079046581322,2
2017-06-30,0.015741761135922017,2
2017-07-07,0.0003213572612185952,2
2017-07-14,-0.0004667330935880226,2
2017-07-21,-0.004184992701554868,2
2017-07-28,-0.0012754069581990028,2
2017-08-04,-0.01520639563033813,2
2017-08-11,-0.00695386748216693,2
2017-08-18,0.02984873671874718,2
2017-08-25,0.01891812331554497,2
2017-09-01,0.01033616050037856,2
2017-09-08,0.0014514725148614565,2
2017-09-15,-0.0007716248604893183,2
2017-09-22,0.026810126604189615,2
2017-09-29,0.018329550479287648,2
2017-10-13,0.011596957114344858,2
2017-10-20,-0.02116095948879394,2
2017-10-27,0.031031658255910425,2
2017-11-03,0.004880829461767409,2
