,0,gamma_op
2010-01-01,0.018992967192616304,2
2010-01-08,0.024379611048663527,2
2010-01-15,-3.260464486594741e-05,2
2010-01-22,-0.051576807733129795,2
2010-01-29,-0.03956111966012128,2
2010-02-05,-0.016282685699843532,2
2010-02-12,0.024816084831156972,2
2010-02-19,-0.014604238425850243,2
2010-02-26,0.02796514239810634,2
2010-03-05,0.02723528902842918,2
2010-03-12,0.021830390009907472,2
2010-03-19,0.014415063530212897,2
2010-03-26,-0.008253898658130242,2
2010-04-02,0.01979305698619525,2
2010-04-09,0.026854108385580704,2
2010-04-16,-0.019112096922879556,2
2010-04-23,-0.010106451324295775,2
2010-04-30,-0.007494781171058656,2
2010-05-07,-0.07018985412402955,2
2010-05-14,0.023227484208712294,2
2010-05-21,-0.060467325215705275,2
2010-05-28,0.03198711142508529,2
2010-06-04,-0.00027878413658796595,2
2010-06-11,-0.0027060407958817193,2
2010-06-18,0.03019540449126093,2
2010-06-25,0.010035642090731623,2
2010-07-02,-0.03716512662856287,2
2010-07-09,0.03202208769691987,2
2010-07-16,-0.010937860052167347,2
2010-07-23,0.02962127995523598,2
2010-07-30,0.013184077000748008,2
2010-08-06,0.02065336441063283,2
2010-08-13,-0.01570794535567862,2
2010-08-20,0.0010266755709396514,2
2010-08-27,-0.022060044745259647,2
2010-09-03,0.03501787879078394,2
2010-09-10,0.014213543352836151,2
2010-09-17,0.0299047789816401,2
2010-09-24,0.012668648016413054,2
2010-10-01,0.017671985540236693,2
2010-10-08,0.01499667951202695,2
2010-10-15,0.02341591457633716,2
2010-10-22,-0.009930020271828741,2
2010-10-29,-0.01346281112847789,2
2010-11-05,0.055964333624864714,2
2010-11-12,-0.029643424942772632,2
2010-11-19,-0.023612398672778163,2
2010-11-26,-0.014953506855511459,2
2010-12-03,0.021502989119701534,2
2010-12-10,-0.011889175574548595,2
2010-12-17,-0.01588191517290064,2
2010-12-24,-0.0014422391916961987,2
2010-12-31,0.005247715865665609,2
2011-01-07,0.027980571216194794,2
2011-01-14,0.0052440019370678485,2
2011-01-21,-0.02408685565423771,2
2011-01-28,-0.005482844642367192,2
2011-02-04,0.008847287741385178,2
2011-02-11,-0.05054157736125223,2
2011-02-18,0.03369931515305893,2
2011-02-25,-0.03660382347235172,2
2011-03-04,0.03875305253625382,2
2011-03-11,-0.014353122518282694,2
2011-03-18,-0.03178424922743038,2
2011-03-25,0.0370329507720755,2
2011-04-01,0.016215070705883464,2
2011-04-08,0.03358008364814075,2
2011-04-15,0.0008210892395948693,2
2011-04-22,0.009347734986297825,2
2011-04-29,-0.020896400137788197,2
2011-05-06,-0.014995775558048178,2
2011-05-13,0.008671720036552623,2
2011-05-20,-0.008166934671957305,2
2011-05-27,-0.011702707690219007,2
2011-06-03,-0.001944485765827584,2
2011-06-10,-0.032205548764997836,2
2011-06-17,-0.023661726047104363,2
2011-06-24,0.028490837895291627,2
2011-07-01,0.014000009492050486,2
2011-07-08,0.017018259752811585,2
2011-07-15,-0.02923857151627717,2
2011-07-22,0.011541625243337348,2
2011-07-29,-0.005665726618212543,2
2011-08-05,-0.06865258617219985,2
2011-08-12,-0.04512559971537414,2
2011-08-19,-0.021682509223186236,2
2011-08-26,-0.0011825744475415687,2
2011-09-02,0.04265614666576661,2
2011-09-09,-0.01899479198846831,2
2011-09-16,-0.027017928546054438,2
2011-09-23,-0.0960730322018003,2
2011-09-30,-0.008836204390752896,2
2011-10-07,0.0014358470290979394,2
2011-10-14,0.04449714413278168,2
2011-10-21,-0.023805998576808998,2
2011-10-28,0.10663545736574634,2
2011-11-04,-0.007419135013568529,2
2011-11-11,-0.029805469119769012,2
2011-11-18,-0.019056754722079672,2
2011-11-25,-0.030981922920569158,2
2011-12-02,0.05700813299495721,2
2011-12-09,-0.026966994635139997,2
2011-12-16,-0.013462513683574458,2
2011-12-23,0.017760088985813854,2
2011-12-30,-0.013463401016130444,2
2012-01-06,0.0013855414902267254,2
2012-01-13,0.025624073997069653,2
2012-01-20,0.025570558256830158,2
2012-01-27,0.015086661136506219,2
2012-02-03,0.014270006345846355,2
2012-02-10,0.01581477233172595,2
2012-02-17,0.020008575906632093,2
2012-02-24,0.0007124904937345122,2
2012-03-02,0.013042565534394559,2
2012-03-09,-0.005169649919056442,2
2012-03-16,0.004563625116858454,2
2012-03-23,-0.03589176278425794,2
2012-03-30,0.0023731346089810204,2
2012-04-06,0.008253166709393895,2
2012-04-13,-0.0024934385973846293,2
2012-04-20,0.011484932265177076,2
2012-04-27,-0.012625709176201386,2
2012-05-04,0.008911581869632623,2
2012-05-11,-0.047441628074842646,2
2012-05-18,-0.042631153156523244,2
2012-05-25,-0.006164396796819477,2
2012-06-01,-0.003518247871409594,2
2012-06-08,-0.005727988197257849,2
2012-06-15,0.027729413689215568,2
2012-06-22,-0.014983783558594255,2
2012-06-29,0.012607939265118953,2
2012-07-06,0.02716831555679873,2
2012-07-13,-0.031137056789347865,2
2012-07-20,0.011689542694581438,2
2012-07-27,-0.015767639611921833,2
2012-08-03,0.015410467984850382,2
2012-08-10,0.02064021949593648,2
2012-08-17,-0.0033879394566452355,2
2012-08-24,0.0005104155671748815,2
2012-08-31,-0.01462426492395267,2
2012-09-07,0.014736193471425177,2
2012-09-14,0.02918719575264355,2
2012-09-21,-5.3771396659907486e-05,2
2012-09-28,0.007711024852404127,2
2012-10-05,0.00995611883108037,2
2012-10-12,0.0014455425458990978,2
2012-10-19,0.015573806092683613,2
2012-10-26,-0.003944338052619484,2
2012-11-02,0.02804671419117421,2
