,0,gamma_op
2010-05-14,0.01972888396443863,2
2010-05-28,-0.02505130349578927,2
2010-06-04,0.005672611426380004,2
2010-06-11,-0.008695190611788875,2
2010-06-18,0.029866667242574814,2
2010-06-25,0.014730370373616134,2
2010-07-02,-0.04293870864876345,2
2010-07-09,0.03857351233862096,2
2010-07-16,-0.0025002600341437406,2
2010-07-23,0.024814686102707095,2
2010-07-30,0.01657398203794485,2
2010-08-06,0.019846289852539088,2
2010-08-13,-0.01992997530535823,2
2010-08-20,-0.0014784800547486144,2
2010-08-27,-0.022367644907109463,2
2010-09-03,0.03246783261949463,2
2010-09-10,0.02147709620139553,2
2010-09-17,0.03352237767195657,2
2010-09-24,0.01521161181789805,2
2010-10-08,0.03257280686990685,2
2010-10-15,0.025937357908292994,2
2010-10-22,-0.002142109326886649,2
2010-10-29,-0.020038377626164477,2
2010-11-05,0.058822279017874006,2
2010-11-12,-0.029056483184426687,2
2010-11-19,-0.021875269055649744,2
2010-11-26,-0.027007951991249366,2
2010-12-03,0.025159988995486084,2
2010-12-10,-0.012411837947404908,2
2010-12-17,-0.016694255533421326,2
2010-12-24,-0.0015972591394507025,2
2010-12-31,0.0024161307132286028,2
2011-01-07,0.04133555512704189,2
2011-01-14,0.01070453277229669,2
2011-01-21,-0.02213978977934836,2
2011-01-28,-0.007178320161210823,2
2011-02-11,-0.04287881047077526,2
2011-02-18,0.0350866130766751,2
2011-02-25,-0.0401069220880477,2
2011-03-04,0.0425071011588358,2
2011-03-11,-0.016325723983071045,2
2011-03-18,-0.04144874097958747,2
2011-03-25,0.03455338688725202,2
2011-04-01,0.016125311852517334,2
2011-04-08,0.03811532379504311,2
2011-04-15,0.002346335217471813,2
2011-04-29,-0.005230900887042263,2
2011-05-06,-0.015208229274844717,2
2011-05-13,0.012400369443620413,2
2011-05-20,0.00021025942395803607,2
2011-05-27,-0.017453368023502627,2
2011-06-03,0.004923405795860359,2
2011-06-10,-0.03699904715343919,2
2011-06-17,-0.036156107237112836,2
2011-06-24,0.038543759478628106,2
2011-07-08,0.03426406195929103,2
2011-07-15,-0.034295062345143845,2
2011-07-22,0.012889188382063434,2
2011-07-29,-0.009929899980858012,2
2011-08-05,-0.06347252229057457,2
2011-08-12,-0.04447312448400089,2
2011-08-19,-0.029257619674215654,2
2011-08-26,-0.010977685478146175,2
2011-09-02,0.050690102551811014,2
2011-09-09,-0.02542616670165167,2
2011-09-16,-0.037211312056497324,2
2011-09-23,-0.10824258311073996,2
2011-09-30,-0.009283784926535728,2
2011-10-07,0.01118296714774164,2
2011-10-14,0.059020138953152335,2
2011-10-21,-0.03706869630813795,2
2011-10-28,0.1332268796338951,2
2011-11-04,-0.011366645383245333,2
2011-11-11,-0.04814909630671874,2
2011-11-18,-0.025696115739341076,2
2011-11-25,-0.040705872479082986,2
2011-12-02,0.074255789227124,2
2011-12-09,-0.027296049536417413,2
2011-12-16,-0.01657523582530126,2
2011-12-23,0.016972458256516804,2
2011-12-30,-0.01167388832208792,2
2012-01-06,0.0002866515575229593,2
2012-01-13,0.03748355960625524,2
2012-01-20,0.037521395038962825,2
2012-01-27,0.0190209399765767,2
2012-02-03,0.010976133515677422,2
2012-02-10,0.019272883043521722,2
2012-02-17,0.02508517513048547,2
2012-02-24,0.004584789032736512,2
2012-03-02,0.008151157839433907,2
2012-03-09,-0.0070410505414156355,2
2012-03-16,0.012167538100965413,2
2012-03-23,-0.03225086431208468,2
2012-03-30,-0.0021089753695774215,2
2012-04-13,0.010785690702141006,2
2012-04-20,0.009676392286803975,2
2012-04-27,-0.01506409496805205,2
2012-05-04,0.01422774872024831,2
2012-05-11,-0.0580185879045649,2
2012-05-18,-0.047544614899551835,2
2012-05-25,-0.006534631249857802,2
2012-06-01,-0.0033000352777021,2
2012-06-08,-0.0007077152814954401,2
2012-06-15,0.027662927667644076,2
2012-06-22,-0.01638492064075308,2
2012-06-29,0.010226339212384252,2
2012-07-06,0.029585209911754673,2
2012-07-13,-0.033447186964281776,2
2012-07-20,0.014154016850354438,2
2012-07-27,-0.012535586516002388,2
2012-08-03,0.011383751893937656,2
2012-08-10,0.02759854019924551,2
2012-08-17,-0.004491463116592322,2
2012-08-24,0.0018888112389864392,2
2012-08-31,-0.021135919415499017,2
2012-09-07,0.017376673846369463,2
2012-09-14,0.04317997094887416,2
2012-09-21,-0.002442081197680605,2
2012-09-28,0.008720655684387823,2
2012-10-05,0.010893790734049754,2
2012-10-12,0.0002231591677216314,2
2012-10-19,0.02141767514596471,2
2012-10-26,-0.004704666636986018,2
2012-11-02,0.03430546374208597,2
2012-11-09,-0.025401334714543287,2
2012-11-16,-0.01658118015493128,2
2012-11-23,0.032981705064029594,2
2012-11-30,0.0063030393569409515,2
2012-12-07,0.004808425190473262,2
2012-12-14,0.016341809896159774,2
2012-12-21,-0.002768213517093265,2
2012-12-28,0.007954086020734106,2
2013-01-04,0.03484301639556121,2
2013-01-11,0.0011355403786597468,2
2013-01-18,0.011580677512324146,2
2013-01-25,-0.012634873612996509,2
2013-02-01,0.008474267719323084,2
2013-02-08,-0.010055121575261164,2
2013-02-15,0.013388446713290068,2
2013-02-22,-0.03323278108186354,2
2013-03-01,0.006578705028535669,2
2013-03-08,0.011992239102832225,2
2013-03-15,-0.03690460477743648,2
2013-03-22,-0.011365864511413025,2
2013-04-05,-0.03095137289061516,2
2013-04-12,0.025025190758894457,2
2013-04-19,-0.00159598807681024,2
2013-04-26,0.024753036829444578,2
2013-05-03,0.008775638799255357,2
2013-05-10,0.027247348511089228,2
2013-05-24,-0.014280570000332043,2
2013-05-31,0.003011417188549712,2
2013-06-07,-0.030548269169084166,2
2013-06-14,-0.02371227848236357,2
2013-06-21,-0.03058914433527719,2
2013-06-28,0.022999596709864057,2
2013-07-05,-0.006523198193279916,2
2013-07-12,0.01806894600361012,2
2013-07-19,0.005156218797608831,2
2013-07-26,0.030073199063365957,2
2013-08-02,0.010174399506653428,2
2013-08-09,-0.002463247419538427,2
2013-08-16,0.02906216027320845,2
2013-08-23,-0.021395904255009434,2
2013-08-30,0.0038635847223378863,2
2013-09-06,0.035023681632039505,2
2013-09-13,0.014385637343766489,2
2013-09-27,0.010686183935511287,2
2013-10-04,-0.002264455957748432,2
2013-10-11,0.006053828213024116,2
2013-10-18,0.013170961697093858,2
2013-10-25,-0.026541151540212297,2
2013-11-01,0.01808340569606278,2
2013-11-08,-0.022193097047493504,2
2013-11-15,0.015403640404411435,2
2013-11-22,0.023079839262924735,2
2013-11-29,0.012974231209879904,2
2013-12-06,-0.0013196391067968566,2
2013-12-13,-0.02025780460266092,2
2013-12-20,-0.025320655358098042,2
2013-12-27,0.020366848563655844,2
2014-01-03,-0.016463417868499225,2
2014-01-10,-0.007272246867820279,2
2014-01-17,0.019913703547750326,2
2014-01-24,-0.03025762093922887,2
2014-02-07,-0.02916007530896378,2
2014-02-14,0.03221114802558911,2
2014-02-21,0.0055688147212820975,2
2014-02-28,0.010501272240890761,2
2014-03-07,-0.004664986229026697,2
2014-03-14,-0.04401510357516324,2
2014-03-21,-0.00029420064533650526,2
2014-03-28,0.021670815767674247,2
2014-04-04,0.028139613298162173,2
2014-04-11,0.024421890056724772,2
2014-04-25,-0.03894247104556811,2
2014-05-02,0.007328627567531571,2
2014-05-09,-0.01010248621221701,2
2014-05-16,0.02651751401422881,2
2014-05-23,0.013138279797591702,2
2014-05-30,0.0026947710267911686,2
2014-06-06,-0.00030863432914510257,2
2014-06-13,0.016063500249013752,2
2014-06-20,-0.004646564017268762,2
2014-06-27,0.0037893833191577344,2
2014-07-04,0.027373126095914947,2
2014-07-11,-0.0068605930633297355,2
2014-07-18,0.015329648120862512,2
2014-07-25,0.040012375627386056,2
2014-08-01,0.009059402229892396,2
2014-08-08,-0.01057675410823309,2
2014-08-15,0.026824018635946065,2
2014-08-22,0.0022581690104833177,2
2014-08-29,-0.017212587468471374,2
2014-09-05,0.023287245663619074,2
2014-09-12,-0.021442454021783144,2
2014-09-19,-0.01715926612543709,2
2014-09-26,-0.01991920318298143,2
2014-10-03,-0.027703251322021043,2
2014-10-10,0.006088987747158442,2
2014-10-17,-0.005937358717210446,2
2014-10-24,0.0064857995027211325,2
2014-10-31,0.03158517639202547,2
2014-11-07,-0.016067256435080838,2
2014-11-14,0.026646534036797166,2
2014-11-21,-0.028513040531688773,2
2014-11-28,0.025559632037097067,2
2014-12-05,-0.010123282970104423,2
2014-12-12,-0.02033877576999817,2
2014-12-19,-0.018227185067672305,2
2015-01-02,0.034840110505575644,2
2015-01-09,0.007977089591276834,2
2015-01-16,-0.010462970643403487,2
2015-01-23,0.018335903366023705,2
2015-01-30,-0.012180648415319087,2
2015-02-06,-0.0014528180124010563,2
2015-02-13,0.007186144013629938,2
2015-02-27,0.008892247271847406,2
2015-03-06,-0.015026054591273423,2
2015-03-13,-0.02038509476096,2
2015-03-20,0.015136678089459371,2
2015-03-27,0.011457716165435488,2
2015-04-10,0.16582984198283443,2
2015-04-17,0.0056220711490744075,2
2015-04-24,0.010380841130762437,2
2015-05-08,-0.007431375061811515,2
2015-05-15,0.011030090495334134,2
2015-05-22,0.005461540125390546,2
2015-05-29,-0.013354216581870207,2
2015-06-05,-0.004962317953956875,2
2015-06-12,-0.008744566711825011,2
2015-06-19,-0.027893828616799985,2
2015-06-26,-0.004824153508701023,2
2015-07-03,-0.03705625155357648,2
2015-07-10,-0.04203098492504869,2
2015-07-17,0.022449968138163086,2
2015-07-24,-0.010353284071831921,2
2015-07-31,-0.03498990230505999,2
2015-08-07,0.0004039823473087601,2
2015-08-14,-0.019566863699682135,2
2015-08-21,-0.07569723282990554,2
2015-08-28,-0.030243113884911254,2
2015-09-04,-0.043029582634713175,2
2015-09-11,0.04372682987313967,2
2015-09-18,0.02800139450651045,2
2015-09-25,-0.03285162728190692,2
2015-10-02,0.017039610004867266,2
2015-10-09,0.040369718125669495,2
2015-10-16,0.028573254403743777,2
2015-10-23,0.00225974051041387,2
2015-10-30,-0.009614044298891226,2
2015-11-06,0.015487825167884264,2
2015-11-13,-0.02676634273480765,2
2015-11-20,0.010519704888171244,2
2015-11-27,-0.03350266433520064,2
2015-12-04,0.010820221268120019,2
2015-12-11,-0.035055484883000226,2
2015-12-18,0.010646320335733154,2
2016-01-08,-0.05569899001397953,2
2016-01-15,-0.05264171465695377,2
2016-01-22,-0.01836947122299002,2
2016-01-29,0.02421067603615077,2
2016-02-05,-0.011939451371119592,2
2016-02-12,-0.04207930226516687,2
2016-02-19,0.06296357099020511,2
2016-02-26,-0.0035681669059485954,2
2016-03-04,0.048542497845775315,2
2016-03-11,-0.00191401623105132,2
2016-03-18,0.02622584302605223,2
2016-04-01,-0.0022534985402227394,2
2016-04-08,0.0023357526309578953,2
2016-04-15,0.04109857402210854,2
2016-04-22,-0.0021342440774621265,2
2016-04-29,-0.017015316042675636,2
2016-05-06,-0.04102840824014793,2
2016-05-13,-0.017344144944108672,2
2016-05-20,0.00509089011587416,2
2016-05-27,0.024327344105768946,2
2016-06-03,0.02075485959477653,2
2016-06-10,0.0011695597702335117,2
2016-06-17,-0.03244278924527739,2
2016-06-24,0.0028176866749541553,2
2016-07-08,0.027850010697387052,2
2016-07-15,0.04783304621950092,2
2016-07-22,0.010748631609028508,2
2016-07-29,-0.0015143586226607497,2
2016-08-05,0.013456520454690818,2
2016-08-12,0.027930002382762095,2
2016-08-19,0.0010458585227990898,2
2016-08-26,-0.0025959863945736517,2
2016-09-02,0.013439411331607056,2
2016-09-09,0.0398850473289786,2
2016-09-23,-0.013672960305824653,2
2016-09-30,-0.018131691742203488,2
2016-10-07,0.018880886019852737,2
2016-10-14,-0.021523738366996236,2
2016-10-28,-0.011343858508235329,2
2016-11-04,-0.011844410591940538,2
2016-11-11,-0.0042599070894435015,2
2016-11-18,-0.0053411458754504555,2
2016-11-25,0.017212388647992443,2
2016-12-02,-0.002377272870732529,2
2016-12-09,0.007224679423556199,2
2016-12-16,-0.033273157673399285,2
2016-12-23,-0.024466624310409982,2
2016-12-30,0.018836900119413243,2
2017-01-06,0.020067651883791678,2
2017-01-13,0.018816500948229866,2
2017-01-20,0.0017264122896761152,2
2017-01-27,0.021063156869868798,2
2017-02-03,-0.006340888025426255,2
2017-02-10,0.02505269256130257,2
2017-02-17,0.006968701204094277,2
2017-02-24,0.004603258322302976,2
2017-03-03,-0.012992083861837063,2
2017-03-10,0.0055190858887095495,2
2017-03-17,0.03430889994393497,2
2017-03-24,0.0020824972380219077,2
2017-03-31,-0.013664025892004654,2
2017-04-07,0.017430748013399243,2
2017-04-21,-0.01409335523520108,2
2017-04-28,0.002724846515831761,2
2017-05-05,-0.013003470712231223,2
2017-05-12,0.02025994191941399,2
2017-05-19,0.006997004678023513,2
2017-05-26,0.018899494792273593,2
2017-06-02,0.018297372399460513,2
2017-06-09,0.010597674725410101,2
2017-06-16,-0.01742884538427677,2
2017-06-23,0.0030515751880652517,2
2017-06-30,0.006531088954501394,2
2017-07-07,-0.0025658764987358507,2
2017-07-14,0.027159227958295243,2
2017-07-21,0.0162242223715017,2
2017-07-28,0.0058901645755735305,2
2017-08-04,0.008052408660522915,2
2017-08-11,-0.0049701002364995975,2
2017-08-18,-0.0020603408080505543,2
2017-08-25,0.029840529382219528,2
2017-09-01,0.014778578293089354,2
2017-09-08,0.007806632793164447,2
2017-09-15,0.020183276839407967,2
2017-09-22,0.004233670356185196,2
2017-09-29,-0.018773475792827246,2
2017-10-06,0.030221981262724424,2
2017-10-13,-0.004425458783014525,2
2017-10-20,0.00414422265161852,2
2017-10-27,-0.009115895749375658,2
2017-11-03,0.0019527588072222905,2
2017-11-10,0.01313485688101584,2
2017-11-17,-0.012163116761837164,2
2017-11-24,0.017061225772877,2
2017-12-01,-0.014152932246812919,2
2017-12-08,-0.019749916419951854,2
2017-12-15,0.00800271838857524,2
2017-12-22,0.017047675695872344,2
2017-12-29,0.019624742978872657,2
2018-01-05,0.03229902134146537,2
2018-01-12,0.014667676790985839,2
2018-01-19,0.017074807504105165,2
2018-01-26,0.0316634574556934,2
2018-02-02,-0.017954350898588278,2
2018-02-09,-0.10425883517731135,2
2018-02-23,0.04817564455147081,2
2018-03-02,-0.02199932043286811,2
2018-03-09,0.00799032773116766,2
2018-03-16,0.014255556378892337,2
2018-03-23,-0.03490216867367596,2
2018-04-06,0.006044219291965011,2
2018-04-13,0.030795806336189384,2
2018-04-20,-0.020330849285761378,2
2018-04-27,0.009967822272261222,2
2018-05-04,-0.00884464774305181,2
2018-05-11,0.027763872450776543,2
2018-05-18,0.008936112484982021,2
2018-05-25,-0.009984292665093339,2
2018-06-01,-0.006008201463799271,2
2018-06-08,0.01897588504785988,2
2018-06-15,-0.016099128655906327,2
2018-06-22,-0.02995492252962565,2
2018-06-29,-0.02623877229631621,2
2018-07-06,-0.02479097379409998,2
2018-07-13,0.014961815691335638,2
2018-07-20,-0.016939246239772675,2
2018-07-27,0.03988069051299088,2
2018-08-03,-0.04795751707275739,2
2018-08-10,0.03376538206319762,2
2018-08-17,-0.04119148235322791,2
2018-08-24,0.017285705326679692,2
2018-08-31,0.014330354656944731,2
2018-09-07,-0.014807286541934193,2
2018-09-14,0.010261139324992011,2
2018-09-21,0.02561812988362984,2
2018-09-28,-0.0167406687344246,2
2018-10-05,-0.024146871676584584,2
2018-10-12,-0.025610058101242984,2
2018-10-19,-0.01026387720906475,2
2018-10-26,-0.024866041303856317,2
2018-11-02,0.0643998067420805,2
2018-11-09,-0.03076269298275458,2
2018-11-16,0.030669583098775297,2
2018-11-23,-0.005206303872130008,2
2018-11-30,0.0254311766492411,2
2018-12-07,-0.009359292731476036,2
2018-12-14,0.007779286635287224,2
2018-12-21,-0.025883151988213705,2
2018-12-28,-0.0027163978097505107,2
2019-01-04,-0.00012206839250266635,2
2019-01-11,0.0397632854447489,2
2019-01-18,0.014512612853963706,2
2019-01-25,0.020132933681423965,2
2019-02-01,0.022566145533259925,2
2019-02-08,0.005800109485713138,2
2019-02-15,-0.0021752805482257343,2
2019-02-22,0.038785106395968216,2
2019-03-01,-0.007683109961312291,2
2019-03-08,-0.020788714873011337,2
2019-03-15,0.022981642137181006,2
2019-03-22,0.012398579593898208,2
2019-03-29,0.013352106127564232,2
2019-04-12,0.0197986266491366,2
2019-04-26,-0.0243223597793072,2
2019-05-03,0.009332885014724434,2
2019-05-10,-0.04491045372889086,2
2019-05-17,-0.020223686439809357,2
2019-05-24,-0.01224482755617074,2
2019-05-31,-0.006723435977710529,2
2019-06-14,0.016289163026398018,2
2019-06-21,0.035155152464647774,2
2019-06-28,0.0049127361428696285,2
2019-07-05,0.014306065680865223,2
2019-07-12,-0.012223826027974515,2
2019-07-19,0.007395930158193189,2
2019-07-26,-0.021635949149016426,2
2019-08-02,-0.04645861759253605,2
2019-08-09,-0.028295865783709597,2
2019-08-16,-0.0009071368143042564,2
2019-08-23,0.018330726193445657,2
2019-08-30,-0.013471154169109932,2
2019-09-06,0.03157200817508003,2
2019-09-13,0.02190297318334885,2
2019-09-20,-0.024020396053345588,2
2019-09-27,-0.02097835191670836,2
2019-10-04,0.0038563484561929292,2
2019-10-11,0.018797611151383453,2
2019-10-18,0.00737232299730768,2
2019-10-25,-0.0015495373481657503,2
2019-11-01,0.013259429775244403,2
2019-11-08,0.014468597368430354,2
2019-11-15,-0.047951013117534386,2
2019-11-22,0.01049434744682599,2
2019-11-29,-0.004908351950475799,2
2019-12-06,0.010208948871874748,2
2019-12-13,0.036238716535996196,2
2019-12-20,0.005739994560296908,2
2019-12-27,0.012043459316744385,2
2020-01-03,0.00996377858415722,2
2020-01-10,0.002828010616883831,2
2020-01-17,0.02051765224469683,2
2020-01-24,-0.032510589234822335,2
2020-01-31,-0.058276747860361564,2
2020-02-07,0.029732813983767252,2
2020-02-14,0.02184320553846371,2
2020-02-21,-0.014495540710415278,2
2020-02-28,-0.03502855553177666,2
2020-03-06,0.013338506656119025,2
2020-03-13,-0.08360901037199665,2
2020-03-20,-0.08222308043072235,2
2020-03-27,0.04272846318205128,2
2020-04-03,0.0030789717376120337,2
2020-04-17,0.04977634396780063,2
2020-04-24,-0.019183137778945706,2
2020-05-08,0.02616350262484075,2
2020-05-15,-0.012047509649825691,2
2020-05-22,-0.037423218308619915,2
2020-05-29,0.010620609653586471,2
2020-06-05,0.07650532394688742,2
2020-06-12,-0.012461659761865838,2
2020-06-19,0.020532278505699202,2
2020-06-26,-0.002043240404824543,2
2020-07-03,0.048699535126288405,2
2020-07-10,0.035331631551516696,2
2020-07-17,-0.03865205456082201,2
2020-07-24,-0.007795206128742239,2
2020-07-31,0.008822984880736516,2
2020-08-07,0.013613459394939279,2
2020-08-14,0.00772767216866968,2
2020-08-21,0.010280429260702566,2
2020-08-28,0.020381155824783635,2
2020-09-04,-0.017425495784736365,2
2020-09-11,-0.019186836311763288,2
2020-09-18,0.016700175356674965,2
2020-09-25,-0.05404619276864596,2
2020-10-09,0.059874728109037795,2
2020-10-16,0.003938805702524934,2
2020-10-23,0.005607133505994014,2
2020-10-30,-0.01407001918578177,2
2020-11-06,0.07279367978017183,2
2020-11-13,0.010846714693196851,2
2020-11-20,0.007514264875862605,2
2020-11-27,0.013113750024064008,2
2020-12-04,-0.01770205796006,2
2020-12-11,-0.01350330260999918,2
2020-12-18,0.01713851045162721,2
2021-01-08,0.060033838576714106,2
2021-01-15,0.004785048906537415,2
2021-01-22,0.041932112417135264,2
2021-01-29,-0.04938903536023316,2
2021-02-05,0.03446708265738327,2
2021-02-19,0.11476113274869272,2
2021-02-26,-0.04651804380825798,2
2021-03-05,-0.019796378544084343,2
2021-03-12,0.011603700044233903,2
2021-03-19,0.007982333009890742,2
2021-03-26,-0.02115090833242671,2
2021-04-09,0.02235968473270381,2
2021-04-16,0.011251616191480879,2
2021-04-23,0.0029735738392501145,2
2021-04-30,-0.008836027537395983,2
2021-05-07,0.008788152445149435,2
2021-05-14,-0.029740729994865902,2
2021-05-21,0.021969264843002854,2
2021-05-28,0.019443329700655314,2
2021-06-04,-0.014479461257411723,2
2021-06-11,0.012648695707138223,2
2021-06-18,-0.02001980735736888,2
2021-06-25,0.022612019486002513,2
2021-07-02,-0.023157058525814116,2
2021-07-09,-0.028647830010106127,2
2021-07-16,0.02020937626006545,2
2021-07-23,-0.018286733802990052,2
2021-07-30,-0.040049825017953226,2
2021-08-06,0.00857311360409612,2
2021-08-13,0.021858846083876598,2
2021-08-20,-0.04694130382597375,2
2021-08-27,0.030128065355235885,2
2021-09-03,0.030667552597663055,2
2021-09-10,0.00430834237487225,2
2021-09-17,-0.05457473774801756,2
2021-09-24,-0.021727386108977467,2
2021-10-08,0.0132636445736206,2
2021-10-15,0.004889695992025026,2
2021-10-22,0.028218504743673458,2
2021-10-29,-0.026935820195193732,2
2021-11-05,-0.032876647817819876,2
2021-11-12,0.031037921677467526,2
2021-11-19,-0.007841234654957481,2
2021-11-26,-0.018261256964815314,2
2021-12-03,-0.00465010413634777,2
2021-12-10,0.013563394053194299,2
2021-12-17,-0.01676755761162349,2
2021-12-24,0.0068281581027339455,2
2021-12-31,0.0009094868751985269,2
2022-01-07,-0.0002816219151175305,2
2022-01-14,0.0210589726180255,2
2022-01-21,0.02789217265568021,2
2022-01-28,-0.0452178004644345,2
2022-02-04,0.03093211589502384,2
2022-02-11,0.02753044260922876,2
2022-02-18,-0.015843341821949946,2
2022-02-25,-0.051700945278842954,2
2022-03-04,-0.027435023986603888,2
2010-05-14,0.020270022013037715,4
2010-05-28,-0.02689621864055181,4
2010-06-04,0.006244580232200383,4
2010-06-11,-0.009222491895557761,4
2010-06-18,0.030100141396176838,4
2010-06-25,0.01407806961949643,4
2010-07-02,-0.043684675583188955,4
2010-07-09,0.03793807333162838,4
2010-07-16,-0.0028297973462426502,4
2010-07-23,0.024117075907956056,4
2010-07-30,0.016318782612360406,4
2010-08-06,0.020128792002659,4
2010-08-13,-0.019700330359971555,4
2010-08-20,-0.0011927570234669344,4
2010-08-27,-0.022339990188811023,4
2010-09-03,0.03230690123469498,4
2010-09-10,0.021594338408981388,4
2010-09-17,0.03340852187358975,4
2010-09-24,0.01495930135996594,4
2010-10-08,0.03226606233667079,4
2010-10-15,0.025168458956986037,4
2010-10-22,-0.0013274106190062289,4
2010-10-29,-0.01989097342976362,4
2010-11-05,0.05837958645446578,4
2010-11-12,-0.029282141940694447,4
2010-11-19,-0.021571739392071673,4
2010-11-26,-0.026096421580977712,4
2010-12-03,0.024185479459422423,4
2010-12-10,-0.012711197578396484,4
2010-12-17,-0.0170311463498387,4
2010-12-24,-0.0024453067153829442,4
2010-12-31,0.002525031033321808,4
2011-01-07,0.03955109135594981,4
2011-01-14,0.011116600621137122,4
2011-01-21,-0.02241638565270223,4
2011-01-28,-0.006853824788645085,4
2011-02-11,-0.04131519516011406,4
2011-02-18,0.03566615981939434,4
2011-02-25,-0.03996203836973683,4
2011-03-04,0.04194170020225387,4
2011-03-11,-0.016290659838559592,4
2011-03-18,-0.04139057238990984,4
2011-03-25,0.03491112368236345,4
2011-04-01,0.015970638578429043,4
2011-04-08,0.03756332632879351,4
2011-04-15,0.0015867663047971767,4
2011-04-29,-0.004850876837467202,4
2011-05-06,-0.015278962925227632,4
2011-05-13,0.011833405285027774,4
2011-05-20,0.00020375662695540408,4
2011-05-27,-0.017315622281106807,4
2011-06-03,0.004679281513939608,4
2011-06-10,-0.03630937776043846,4
2011-06-17,-0.03576355979284265,4
2011-06-24,0.03717848256246994,4
2011-07-08,0.033013172729610116,4
2011-07-15,-0.03469959037289355,4
2011-07-22,0.013803785328538294,4
2011-07-29,-0.009708039560777936,4
2011-08-05,-0.06373358794020728,4
2011-08-12,-0.04571704533203989,4
2011-08-19,-0.02774070287606168,4
2011-08-26,-0.01103767847532301,4
2011-09-02,0.04967167333871753,4
2011-09-09,-0.02490412507902884,4
2011-09-16,-0.036329942388708826,4
2011-09-23,-0.10843084656135585,4
2011-09-30,-0.00814604093820685,4
2011-10-07,0.008755834377813843,4
2011-10-14,0.05715258408814507,4
2011-10-21,-0.035381725211159926,4
2011-10-28,0.1284948452694169,4
2011-11-04,-0.010165103809996514,4
2011-11-11,-0.046167212838755176,4
2011-11-18,-0.024614066164796538,4
2011-11-25,-0.040952914598775106,4
2011-12-02,0.074253687142401,4
2011-12-09,-0.02694746302772561,4
2011-12-16,-0.01709385643959913,4
2011-12-23,0.01718973949438987,4
2011-12-30,-0.011820163874195086,4
2012-01-06,0.0010258604880139359,4
2012-01-13,0.03727587575756962,4
2012-01-20,0.038031716398666565,4
2012-01-27,0.019897365531433765,4
2012-02-03,0.011123882917697126,4
2012-02-10,0.018157956023239483,4
2012-02-17,0.0250444474406204,4
2012-02-24,0.0038926102046890018,4
2012-03-02,0.008322726183655609,4
2012-03-09,-0.007864769473517871,4
2012-03-16,0.0108812988047678,4
2012-03-23,-0.03261733614066977,4
2012-03-30,-0.0015639265068755738,4
