,0,gamma_reg,b_weight
2010-01-01,0.020290645077912294,0.001,0.5
2010-01-08,0.01593675188753415,0.001,0.5
2010-01-15,0.001000095579962845,0.001,0.5
2010-01-22,-0.05266600482539634,0.001,0.5
2010-01-29,-0.03757974237320268,0.001,0.5
2010-02-05,-0.015964971443922213,0.001,0.5
2010-02-12,0.0260219152302552,0.001,0.5
2010-02-19,-0.01313982863834099,0.001,0.5
2010-02-26,0.033016300031107094,0.001,0.5
2010-03-05,0.02327445373755164,0.001,0.5
2010-03-12,0.02680727050424381,0.001,0.5
2010-03-19,0.00935060102777739,0.001,0.5
2010-03-26,-0.005412314491778286,0.001,0.5
2010-04-02,0.019067563676614104,0.001,0.5
2010-04-09,0.027228643200056583,0.001,0.5
2010-04-16,-0.01577315680539136,0.001,0.5
2010-04-23,-0.009094416386311917,0.001,0.5
2010-04-30,-0.004961612211941498,0.001,0.5
2010-05-07,-0.06905105496341815,0.001,0.5
2010-05-14,0.024519290736300884,0.001,0.5
2010-05-21,-0.06291266803207926,0.001,0.5
2010-05-28,0.0316483858664439,0.001,0.5
2010-06-04,-0.00023200893736309526,0.001,0.5
2010-06-11,0.00033397299452028566,0.001,0.5
2010-06-18,0.02679455319083662,0.001,0.5
2010-06-25,0.01111520075966495,0.001,0.5
2010-07-02,-0.038163603361135695,0.001,0.5
2010-07-09,0.02971473961908714,0.001,0.5
2010-07-16,-0.015007634079765284,0.001,0.5
2010-07-23,0.030227013533598864,0.001,0.5
2010-07-30,0.010095606193482171,0.001,0.5
2010-08-06,0.024668308516688157,0.001,0.5
2010-08-13,-0.01540966177799529,0.001,0.5
2010-08-20,-0.0012463167068581592,0.001,0.5
2010-08-27,-0.022380151779304594,0.001,0.5
2010-09-03,0.03540624373726947,0.001,0.5
2010-09-10,0.013105987742820539,0.001,0.5
2010-09-17,0.028895152615456374,0.001,0.5
2010-09-24,0.01624741083787515,0.001,0.5
2010-10-01,0.01906314865489326,0.001,0.5
2010-10-08,0.012530172890531717,0.001,0.5
2010-10-15,0.015467101283998337,0.001,0.5
2010-10-22,-0.0109265503338309,0.001,0.5
2010-10-29,-0.011633116013576677,0.001,0.5
2010-11-05,0.04862016505565547,0.001,0.5
2010-11-12,-0.030616973003104456,0.001,0.5
2010-11-19,-0.022991554628718398,0.001,0.5
2010-11-26,-0.014451374132169556,0.001,0.5
2010-12-03,0.019377777745218993,0.001,0.5
2010-12-10,-0.011147430204982938,0.001,0.5
2010-12-17,-0.017216962369301005,0.001,0.5
2010-12-24,0.0008936295866852073,0.001,0.5
2010-12-31,0.006177644795599669,0.001,0.5
2011-01-07,0.02655069243170199,0.001,0.5
2011-01-14,-0.0018155891509591543,0.001,0.5
2011-01-21,-0.02815927562588839,0.001,0.5
2011-01-28,-0.0038740893163803315,0.001,0.5
2011-02-04,0.010357264103467517,0.001,0.5
2011-02-11,-0.0519149493918951,0.001,0.5
2011-02-18,0.03484032230891249,0.001,0.5
2011-02-25,-0.032890953635428925,0.001,0.5
2011-03-04,0.04360747784098709,0.001,0.5
2011-03-11,-0.01521355530412512,0.001,0.5
2011-03-18,-0.03243734015865174,0.001,0.5
2011-03-25,0.03966682751486175,0.001,0.5
2011-04-01,0.015453131932584276,0.001,0.5
2011-04-08,0.03366939774979,0.001,0.5
2011-04-15,-0.0010087261163584705,0.001,0.5
2011-04-22,0.0082847531732343,0.001,0.5
2011-04-29,-0.021744558790901272,0.001,0.5
