,0,gamma_reg,b_weight
2010-01-01,0.020925877546225505,0.001,0.5
2010-01-08,0.020630170907490575,0.001,0.5
2010-01-15,0.0016763606433297397,0.001,0.5
2010-01-22,-0.05407007612301809,0.001,0.5
2010-01-29,-0.03853016744714921,0.001,0.5
2010-02-05,-0.01564170981902061,0.001,0.5
2010-02-12,0.026635405466097793,0.001,0.5
2010-02-19,-0.014692861121819865,0.001,0.5
2010-02-26,0.032936862256600884,0.001,0.5
2010-03-05,0.022618782220337714,0.001,0.5
2010-03-12,0.02562002527642393,0.001,0.5
2010-03-19,0.010007392999273126,0.001,0.5
2010-03-26,-0.00657402263828169,0.001,0.5
2010-04-02,0.01973128750058948,0.001,0.5
2010-04-09,0.027791251235419256,0.001,0.5
2010-04-16,-0.01689855981136086,0.001,0.5
2010-04-23,-0.010121300810918419,0.001,0.5
2010-04-30,-0.005341676610696367,0.001,0.5
2010-05-07,-0.06916038045842865,0.001,0.5
2010-05-14,0.023710017757048528,0.001,0.5
2010-05-21,-0.061922911475963155,0.001,0.5
2010-05-28,0.031518366754567165,0.001,0.5
2010-06-04,-0.0007312874089369697,0.001,0.5
2010-06-11,-0.0009108921860776062,0.001,0.5
2010-06-18,0.02709401717636712,0.001,0.5
2010-06-25,0.010684334621478692,0.001,0.5
2010-07-02,-0.03837567737684762,0.001,0.5
2010-07-09,0.03040792113627317,0.001,0.5
2010-07-16,-0.014858967424535845,0.001,0.5
2010-07-23,0.0315524870788951,0.001,0.5
2010-07-30,0.010942748532976417,0.001,0.5
2010-08-06,0.02413230726337792,0.001,0.5
2010-08-13,-0.016363531020097723,0.001,0.5
2010-08-20,0.0004953225122467761,0.001,0.5
2010-08-27,-0.022934259683610445,0.001,0.5
2010-09-03,0.03491768168242233,0.001,0.5
2010-09-10,0.012561706558120129,0.001,0.5
2010-09-17,0.029326742597895993,0.001,0.5
2010-09-24,0.015615015310376082,0.001,0.5
2010-10-01,0.01945824734238829,0.001,0.5
2010-10-08,0.014173624131518273,0.001,0.5
2010-10-15,0.019013339992835856,0.001,0.5
2010-10-22,-0.012062488779761616,0.001,0.5
2010-10-29,-0.012647608676712968,0.001,0.5
2010-11-05,0.050817857131012,0.001,0.5
2010-11-12,-0.029899105286703902,0.001,0.5
2010-11-19,-0.023025762794481118,0.001,0.5
2010-11-26,-0.014671622666527186,0.001,0.5
2010-12-03,0.02029924802733681,0.001,0.5
2010-12-10,-0.01030776418629522,0.001,0.5
2010-12-17,-0.016693101243764958,0.001,0.5
2010-12-24,0.0014544957665378385,0.001,0.5
2010-12-31,0.00603508112506472,0.001,0.5
2011-01-07,0.026780315504484863,0.001,0.5
2011-01-14,0.0018246959983189105,0.001,0.5
2011-01-21,-0.026493150218668483,0.001,0.5
2011-01-28,-0.0042442924024030885,0.001,0.5
2011-02-04,0.010464163043027056,0.001,0.5
2011-02-11,-0.05221879507685766,0.001,0.5
2011-02-18,0.034633216459531754,0.001,0.5
2011-02-25,-0.03410701127259512,0.001,0.5
2011-03-04,0.04234910641204657,0.001,0.5
2011-03-11,-0.015049185456140302,0.001,0.5
2011-03-18,-0.03305653675624702,0.001,0.5
2011-03-25,0.03868472197393737,0.001,0.5
2011-04-01,0.017402555586172447,0.001,0.5
2011-04-08,0.032775277456585844,0.001,0.5
2011-04-15,-0.001766430519645661,0.001,0.5
2011-04-22,0.008902054515960255,0.001,0.5
2011-04-29,-0.022109637629705484,0.001,0.5
2011-05-06,-0.01478461380744309,0.001,0.5
2011-05-13,0.009475737953138625,0.001,0.5
2011-05-20,-0.008362500943132553,0.001,0.5
2011-05-27,-0.007848349920805874,0.001,0.5
2011-06-03,0.0007765930064311587,0.001,0.5
2011-06-10,-0.03263682713880563,0.001,0.5
2011-06-17,-0.02364286642897347,0.001,0.5
2011-06-24,0.02848593011574475,0.001,0.5
2011-07-01,0.014344076013323138,0.001,0.5
2011-07-08,0.01779832395610753,0.001,0.5
