,HSCIIT Index,HSCIH Index,HSCIEN Index,HSCICD Index,HSCIPC Index,HSCIFN Index,HSCIMT Index,HSCICS Index,HSCIUT Index,HSCITC Index,HSCIIN Index,gamma_reg,b_weight
2010-01-01,0.10972385828848018,0.17924858252982911,0.11491769391394567,0.07023335488549295,0.07368925291679189,0.05859753053537493,0.07586239337095822,0.14174737476230517,0.07712401020436385,0.0783287623415402,0.020527186250917862,0.001,0.5
2010-01-08,0.10972385828848018,0.17924858252982911,0.11491769391394567,0.07023335488549295,0.07368925291679189,0.05859753053537493,0.07586239337095822,0.14174737476230517,0.07712401020436385,0.0783287623415402,0.020527186250917862,0.001,0.5
2010-01-15,0.10972385828848018,0.17924858252982911,0.11491769391394567,0.07023335488549295,0.07368925291679189,0.05859753053537493,0.07586239337095822,0.14174737476230517,0.07712401020436385,0.0783287623415402,0.020527186250917862,0.001,0.5
2010-01-22,0.10972385828848018,0.17924858252982911,0.11491769391394567,0.07023335488549295,0.07368925291679189,0.05859753053537493,0.07586239337095822,0.14174737476230517,0.07712401020436385,0.0783287623415402,0.020527186250917862,0.001,0.5
2010-01-29,0.1115497266931925,0.17724353114987784,0.11170189132521911,0.07395856679111038,0.07398851252461172,0.05628381820460329,0.07783407515799262,0.137212684877852,0.07734639153716184,0.08385333382143248,0.019027467916946185,0.001,0.5
2010-02-05,0.1115497266931925,0.17724353114987784,0.11170189132521911,0.07395856679111038,0.07398851252461172,0.05628381820460329,0.07783407515799262,0.137212684877852,0.07734639153716184,0.08385333382143248,0.019027467916946185,0.001,0.5
2010-02-12,0.1115497266931925,0.17724353114987784,0.11170189132521911,0.07395856679111038,0.07398851252461172,0.05628381820460329,0.07783407515799262,0.137212684877852,0.07734639153716184,0.08385333382143248,0.019027467916946185,0.001,0.5
2010-02-19,0.1115497266931925,0.17724353114987784,0.11170189132521911,0.07395856679111038,0.07398851252461172,0.05628381820460329,0.07783407515799262,0.137212684877852,0.07734639153716184,0.08385333382143248,0.019027467916946185,0.001,0.5
2010-02-26,0.11175622916337664,0.18979266621781948,0.11155124475612549,0.07178439850164464,0.07237829044373978,0.05481688768051914,0.06789392837546333,0.13895154535659227,0.07873826066702014,0.08804345129523483,0.01429309754246422,0.001,0.5
2010-03-05,0.11175622916337664,0.18979266621781948,0.11155124475612549,0.07178439850164464,0.07237829044373978,0.05481688768051914,0.06789392837546333,0.13895154535659227,0.07873826066702014,0.08804345129523483,0.01429309754246422,0.001,0.5
