,HSCIIT Index,HSCIH Index,HSCIEN Index,HSCICD Index,HSCIPC Index,HSCIFN Index,HSCIMT Index,HSCICS Index,HSCIUT Index,HSCITC Index,HSCIIN Index,gamma_reg,b_weight
2010-01-01,0.09692889252441883,0.1446994339301374,0.08992047417975005,0.08334286226282203,0.0738602737227264,0.07329312635772021,0.07528791019729396,0.13767735269778272,0.09256610246393085,0.08698999326206308,0.04543357840135451,0.001,0.5
2010-01-08,0.09692889252441883,0.1446994339301374,0.08992047417975005,0.08334286226282203,0.0738602737227264,0.07329312635772021,0.07528791019729396,0.13767735269778272,0.09256610246393085,0.08698999326206308,0.04543357840135451,0.001,0.5
2010-01-15,0.09692889252441883,0.1446994339301374,0.08992047417975005,0.08334286226282203,0.0738602737227264,0.07329312635772021,0.07528791019729396,0.13767735269778272,0.09256610246393085,0.08698999326206308,0.04543357840135451,0.001,0.5
2010-01-22,0.09692889252441883,0.1446994339301374,0.08992047417975005,0.08334286226282203,0.0738602737227264,0.07329312635772021,0.07528791019729396,0.13767735269778272,0.09256610246393085,0.08698999326206308,0.04543357840135451,0.001,0.5
2010-01-29,0.09790938990602267,0.1419775833905601,0.08821768036396381,0.08690429862250262,0.07416282580557293,0.07141561714707255,0.07609223665572194,0.13340603390341713,0.09243932165519092,0.09190688053048848,0.04556813201948685,0.001,0.5
2010-02-05,0.09790938990602267,0.1419775833905601,0.08821768036396381,0.08690429862250262,0.07416282580557293,0.07141561714707255,0.07609223665572194,0.13340603390341713,0.09243932165519092,0.09190688053048848,0.04556813201948685,0.001,0.5
2010-02-12,0.09790938990602267,0.1419775833905601,0.08821768036396381,0.08690429862250262,0.07416282580557293,0.07141561714707255,0.07609223665572194,0.13340603390341713,0.09243932165519092,0.09190688053048848,0.04556813201948685,0.001,0.5
2010-02-19,0.09790938990602267,0.1419775833905601,0.08821768036396381,0.08690429862250262,0.07416282580557293,0.07141561714707255,0.07609223665572194,0.13340603390341713,0.09243932165519092,0.09190688053048848,0.04556813201948685,0.001,0.5
2010-02-26,0.09713728544553574,0.15031301870845132,0.08808163424998611,0.0846879982696462,0.07306147598395119,0.0697979653274802,0.07111323053422343,0.1346183914610884,0.09443953932856232,0.09429138632620054,0.04245807436487466,0.001,0.5
2010-03-05,0.09713728544553574,0.15031301870845132,0.08808163424998611,0.0846879982696462,0.07306147598395119,0.0697979653274802,0.07111323053422343,0.1346183914610884,0.09443953932856232,0.09429138632620054,0.04245807436487466,0.001,0.5
2010-03-12,0.09713728544553574,0.15031301870845132,0.08808163424998611,0.0846879982696462,0.07306147598395119,0.0697979653274802,0.07111323053422343,0.1346183914610884,0.09443953932856232,0.09429138632620054,0.04245807436487466,0.001,0.5
2010-03-19,0.09713728544553574,0.15031301870845132,0.08808163424998611,0.0846879982696462,0.07306147598395119,0.0697979653274802,0.07111323053422343,0.1346183914610884,0.09443953932856232,0.09429138632620054,0.04245807436487466,0.001,0.5
2010-03-26,0.093307111337451,0.14590181707988148,0.08626693953636783,0.08633651675749998,0.07577836251624735,0.07228524728866464,0.07212075532345393,0.13604436955438004,0.09655657843665308,0.09054205343459523,0.04486024873480547,0.001,0.5
2010-04-02,0.093307111337451,0.14590181707988148,0.08626693953636783,0.08633651675749998,0.07577836251624735,0.07228524728866464,0.07212075532345393,0.13604436955438004,0.09655657843665308,0.09054205343459523,0.04486024873480547,0.001,0.5
2010-04-09,0.093307111337451,0.14590181707988148,0.08626693953636783,0.08633651675749998,0.07577836251624735,0.07228524728866464,0.07212075532345393,0.13604436955438004,0.09655657843665308,0.09054205343459523,0.04486024873480547,0.001,0.5
2010-04-16,0.093307111337451,0.14590181707988148,0.08626693953636783,0.08633651675749998,0.07577836251624735,0.07228524728866464,0.07212075532345393,0.13604436955438004,0.09655657843665308,0.09054205343459523,0.04486024873480547,0.001,0.5
2010-04-23,0.09396866871915552,0.14901273213274435,0.08652684367622293,0.0839613927929419,0.07333372891497435,0.07261133522784452,0.07234547818172085,0.13519185353267554,0.09654150392207139,0.09047025346010529,0.04603620943954337,0.001,0.5
2010-04-30,0.09396866871915552,0.14901273213274435,0.08652684367622293,0.0839613927929419,0.07333372891497435,0.07261133522784452,0.07234547818172085,0.13519185353267554,0.09654150392207139,0.09047025346010529,0.04603620943954337,0.001,0.5
2010-05-07,0.09396866871915552,0.14901273213274435,0.08652684367622293,0.0839613927929419,0.07333372891497435,0.07261133522784452,0.07234547818172085,0.13519185353267554,0.09654150392207139,0.09047025346010529,0.04603620943954337,0.001,0.5
2010-05-14,0.09396866871915552,0.14901273213274435,0.08652684367622293,0.0839613927929419,0.07333372891497435,0.07261133522784452,0.07234547818172085,0.13519185353267554,0.09654150392207139,0.09047025346010529,0.04603620943954337,0.001,0.5
2010-05-21,0.09568646724137754,0.15469159474079655,0.08724508142223697,0.08130839469844481,0.07038107336301538,0.07033329935112721,0.07363380706575148,0.13539747672296124,0.09643737282894174,0.0903304068383089,0.044555025727038136,0.001,0.5
2010-05-28,0.09568646724137754,0.15469159474079655,0.08724508142223697,0.08130839469844481,0.07038107336301538,0.07033329935112721,0.07363380706575148,0.13539747672296124,0.09643737282894174,0.0903304068383089,0.044555025727038136,0.001,0.5
2010-06-04,0.09568646724137754,0.15469159474079655,0.08724508142223697,0.08130839469844481,0.07038107336301538,0.07033329935112721,0.07363380706575148,0.13539747672296124,0.09643737282894174,0.0903304068383089,0.044555025727038136,0.001,0.5
