,.CSIH00928,.CSIH00929,.CSIH00930,.CSIH00931,.CSIH00932,.CSIH00933,.CSIH00934,.CSIH00935,.CSIH00936,.CSIH00937,gamma_op
2013-07-05,0.005271531431402623,0.005468573483271813,0.006785457929915342,0.011952610968537834,0.04831006952246495,0.8725144550281375,0.007539508764309737,0.017532684714325657,0.014162789438163334,0.01046231871947118,2
2013-07-12,0.003983849643184809,0.0036130312033685608,0.0029703828943228316,0.00410143269193701,0.042025906987896766,0.9194698238161605,0.0037182714336617823,0.008191525363571678,0.007409046249168591,0.004516729716727452,2
2013-07-19,0.003906297870749315,0.0035622699495673977,0.002941101021782365,0.0040428650849438945,0.04140243368493719,0.9204112311504269,0.0037855978388377817,0.00812285403406843,0.007314724332136778,0.004510625032550036,2
2013-07-26,0.0037753696197827566,0.0034404054112003725,0.002910673758085094,0.004048698255010999,0.040293163035930335,0.9213017347159603,0.00364689557239267,0.008461685244582476,0.007732687735323061,0.004388686651732015,2
2013-08-02,0.0036393275975782763,0.003389639105728862,0.0028509509178651447,0.003984085040816735,0.03960118682365092,0.9227032647128559,0.0035045172716588226,0.008429768354849198,0.007580562992230168,0.004316697182765707,2
2013-08-09,0.004941799622993737,0.004276961306699564,0.0044929602109425315,0.0060851630923970945,0.020602054143529405,0.902095692722874,0.0060469782873923544,0.016579086005142588,0.02715171180038281,0.007727592807646358,2
2013-08-16,0.0049042646482855765,0.004369231497363008,0.004380846580203805,0.006153494912485428,0.020563518699839547,0.9033021621704602,0.005887334905028965,0.016286773465178605,0.026525649542038097,0.007626723579116793,2
2013-08-23,0.005256298887105086,0.004625674763751849,0.0046544655883103475,0.006409428429977383,0.02127361212485342,0.8988446413219539,0.006399832974453676,0.01678777837847009,0.027685316418495476,0.008062951112628858,2
2013-08-30,0.005078581388274357,0.0045097085154883945,0.004562582483435446,0.006403162982468267,0.020975255013084664,0.8983112657685512,0.006136918006465672,0.017327512717490574,0.02897603163423303,0.007718981490508465,2
2013-09-06,0.004849849499581185,0.00445117427956053,0.0041395322806108276,0.0054113331572769735,0.020172740026142694,0.8540109627115412,0.004371996247139701,0.032272663579714284,0.06568016563977438,0.0046395825786579165,2
2013-09-13,0.004879924613417219,0.004437222758299076,0.0041738232476845865,0.005494575909489033,0.0203736840500438,0.8513880150106042,0.004389312718949349,0.03295692678984506,0.06735002371215526,0.004556491189512361,2
2013-09-20,0.005077997014453282,0.004590913919659163,0.004400859435428429,0.005793305555753864,0.02114575703988802,0.8509681496285909,0.004820765876003408,0.03275898407545416,0.06568679656330326,0.004756470891465592,2
2013-09-27,0.005077997014453281,0.0045909139196591625,0.004400859435428428,0.005793305555753863,0.021145757039888018,0.8509681496285908,0.004820765876003407,0.032758984075454155,0.06568679656330324,0.004756470891465591,2
2013-10-04,0.004885422316047716,0.004702891360559375,0.00362434788690158,0.0024764035935353756,0.003663500290277219,0.9466665870636723,0.004537375420446993,0.010965658134799994,0.01629732985851369,0.0021804840752457644,2
2013-10-11,0.004885422316047716,0.004702891360559375,0.00362434788690158,0.0024764035935353756,0.003663500290277219,0.9466665870636723,0.004537375420446993,0.010965658134799994,0.01629732985851369,0.0021804840752457644,2
2013-10-18,0.005028113991504067,0.004831409739176429,0.0037701449688108827,0.002642536314574902,0.0038186821917855704,0.9441643595817176,0.004620144201573637,0.011477229066163315,0.017398724308004047,0.0022486556366894802,2
2013-10-25,0.005076896544671725,0.0048191754747141675,0.0037942129911380192,0.0026194882611472545,0.003938358300931199,0.9445620493709608,0.004544009879729698,0.011599214077396109,0.016721435978723453,0.00232515912058757,2
2013-11-01,9.895964580938092e-08,9.170922279883603e-08,8.033463257306792e-08,6.855992883683295e-08,6.698979288458423e-08,0.9999987364749345,1.0244957993444296e-07,1.0909564051764619e-07,6.122416112428673e-07,3.31850108953638e-08,2
2013-11-08,1.0180045511377808e-07,9.327324071486783e-08,8.179574351661738e-08,6.902188632330949e-08,6.596517172431665e-08,0.9999987439995047,1.0786999122671084e-07,1.0732729872796463e-07,5.941928336855693e-07,3.475387416669803e-08,2
2013-11-15,1.0800375368663599e-07,9.595415247950082e-08,8.436022010811494e-08,7.065433588274006e-08,6.776645643922359e-08,0.9999986973661569,1.0895840581768115e-07,1.1076919532304641e-07,6.19781691487522e-07,3.6385631925441256e-08,2
2013-11-22,1.0325216705669283e-07,9.362904278418757e-08,8.30288486760798e-08,6.917072205381195e-08,6.775062617276796e-08,0.999998714082641,1.0487116419988849e-07,1.1155438582647075e-07,6.183804232486184e-07,3.427997887621612e-08,2
2013-11-29,1.106947704732347e-07,1.006315901222624e-07,7.99318449690063e-08,7.272538345733895e-08,6.663545701224694e-08,0.9999888905082391,1.117070911248854e-07,2.3507510729817857e-07,1.0293578352388961e-05,3.851216405359242e-08,2
2013-12-06,1.0715391291307663e-07,1.005770746944565e-07,8.01255706612484e-08,7.190662814281648e-08,6.603965737651133e-08,0.9999887615672538,1.0953423194249568e-07,2.409301759479979e-07,1.0424603119714123e-05,3.756237470013969e-08,2
2013-12-13,1.0594895226587179e-07,1.0088931185861517e-07,7.9886677386261e-08,7.225424946382225e-08,6.582552729461636e-08,0.9999890061257669,1.1059243320630386e-07,2.2938859101909534e-07,1.0190675713290906e-05,3.8412777237815584e-08,2
2013-12-20,1.059489522658718e-07,1.0088931185861518e-07,7.988667738626101e-08,7.225424946382225e-08,6.582552729461636e-08,0.999989006125767,1.1059243320630387e-07,2.2938859101909537e-07,1.0190675713290908e-05,3.841277723781559e-08,2
2013-12-27,1.0697633508664238e-07,1.0997050055544179e-07,9.946555012335281e-08,9.162680665731296e-08,3.616167540383626e-08,0.999999068283009,1.1131767399411444e-07,9.849326068172652e-08,1.9797713213073033e-07,7.97280563520688e-08,2
2014-01-03,1.0333647210435287e-07,1.0749851594400831e-07,9.794954458227565e-08,9.051495778760184e-08,3.5590470312477694e-08,0.9999990810145797,1.0963565846728848e-07,9.908416754958057e-08,1.977896070578044e-07,7.758602638812886e-08,2
2014-01-10,9.980123662127824e-08,1.0578175217239429e-07,9.58317457469935e-08,8.834307799218259e-08,3.494034875632651e-08,0.9999990936535791,1.0652856664371562e-07,9.978257184474323e-08,1.998716206373674e-07,7.54655007619033e-08,2
2014-01-17,9.921131999110327e-08,1.0196385789590133e-07,9.34281939126409e-08,8.79121565337888e-08,3.479584472981981e-08,0.9999991050843806,1.0734783338769131e-07,9.848436858363502e-08,1.9705696090653974e-07,7.471508357595044e-08,2
2014-01-24,1.0644845524379605e-07,1.0765653918092522e-07,9.645953793598064e-08,9.164114353184686e-08,4.554071623253736e-08,0.9999989487718622,1.103410762676378e-07,5.075077986005086e-08,3.574140256285566e-07,8.497586394368389e-08,2
2014-01-31,1.0622531973937152e-07,1.088724526586837e-07,9.892595077234301e-08,9.547901919296609e-08,4.582185890762632e-08,0.9999989215323484,1.1074333993925643e-07,5.282221898530252e-08,3.733253448559511e-07,8.625214665792132e-08,2
2014-02-07,1.062253197393715e-07,1.0887245265868368e-07,9.8925950772343e-08,9.547901919296608e-08,4.5821858907626315e-08,0.9999989215323482,1.107433399392564e-07,5.2822218985302504e-08,3.7332534485595106e-07,8.62521466579213e-08,2
2014-02-14,1.0363652595856736e-07,1.0841944943935125e-07,9.938995927710294e-08,9.62630194362358e-08,4.4318339807454114e-08,0.9999989108888193,1.0919880810881822e-07,5.457727474998668e-08,3.865586144661818e-07,8.674918948956117e-08,2
2014-02-21,1.1398429447328821e-07,1.1060665156629143e-07,9.807402746919598e-08,9.509756900145363e-08,3.66457630270503e-08,0.9999991247011967,1.1059192458803164e-07,4.338404996337412e-08,1.7974190490914303e-07,8.717261845847371e-08,2
2014-02-28,1.1412881458545339e-07,1.0866254771726219e-07,9.647356882134988e-08,9.434097483522443e-08,3.6318863476171895e-08,0.9999991306734612,1.0721999082012744e-07,4.3337615974033534e-08,1.8227310888122163e-07,8.657105358309936e-08,2
2014-03-07,1.144485778646351e-07,1.0977718538594139e-07,9.68712914826569e-08,9.259905169140422e-08,3.635070436813336e-08,0.9999991232314956,1.0831265952462639e-07,4.3880652805916204e-08,1.852495601265407e-07,8.927882115192094e-08,2
2014-03-14,1.1387500504459243e-07,1.1099906934163213e-07,9.731470600579311e-08,9.341880694255789e-08,3.71443024023439e-08,0.999999118925819,1.0794937320732562e-07,4.306005453933854e-08,1.8868236356349194e-07,8.863049980435115e-08,2
2014-03-21,1.1571198026029265e-07,1.0812743882790406e-07,9.889220821727636e-08,9.518669936869786e-08,3.210106137814305e-08,0.9999989111502525,1.062354657356093e-07,6.666652970321073e-08,3.898416431936483e-07,7.608672071676362e-08,2
2014-03-28,1.1913577147838152e-07,1.1026101744508803e-07,1.0075761463081278e-07,9.606698171889266e-08,3.194488251913234e-08,0.9999988943073471,1.101562671245364e-07,6.640374601975004e-08,3.9322282922209576e-07,7.774354262930455e-08,2
2014-04-04,1.1973255482890996e-07,1.1304650945467932e-07,1.0210014878978369e-07,9.791201521720716e-08,3.1476404760321106e-08,0.9999988978721752,1.1396238708284894e-07,6.489442689230632e-08,3.7954184972258227e-07,7.946152815331868e-08,2
2014-04-11,1.2050026153603797e-07,1.153834709665316e-07,1.0281636456411556e-07,9.914156836412907e-08,3.240730832059407e-08,0.9999988787695282,1.1540486117802702e-07,6.74858422964122e-08,3.875590855432596e-07,8.053170907495127e-08,2
2014-04-18,1.1312819708298332e-07,1.0864026796319141e-07,1.0275258718023607e-07,9.828455717208932e-08,3.798631228699615e-08,0.9999989847074993,1.0560092314335647e-07,5.455538257594726e-08,3.114511699356577e-07,8.289310340660181e-08,2
2014-04-25,1.1245653691176205e-07,1.0857379650612817e-07,1.0269467290047867e-07,9.863752831670142e-08,3.818263180331003e-08,0.999998977504203,1.0409728872188957e-07,5.554303969308606e-08,3.195230070013008e-07,8.278729503525691e-08,2
2014-05-02,1.1606040430324258e-07,1.0964161955409464e-07,1.0379222030482499e-07,9.871096612054328e-08,3.8498314192089906e-08,0.99999897226728,1.0901636237847213e-07,5.5086499611808534e-08,3.121755552794714e-07,8.475077842147477e-08,2
2014-05-09,1.1606040430324258e-07,1.0964161955409464e-07,1.0379222030482499e-07,9.871096612054328e-08,3.8498314192089906e-08,0.99999897226728,1.0901636237847213e-07,5.5086499611808534e-08,3.121755552794714e-07,8.475077842147477e-08,2
2014-05-16,1.0813275480865631e-07,1.0441684434810589e-07,9.417291627836498e-08,9.023599262304918e-08,4.36431628446896e-08,0.9999987125348652,1.0230140820367827e-07,5.95369945735499e-08,6.204532912466783e-07,6.457177001654347e-08,2
2014-05-23,1.1134933246333699e-07,1.0615448224718202e-07,9.581822676474141e-08,9.097764660343868e-08,4.3745876760696117e-08,0.9999986999981291,1.0388966371601075e-07,5.968894917524606e-08,6.226568287686233e-07,6.572086444811483e-08,2
2014-05-30,1.1018873293310666e-07,1.0536986415089653e-07,9.476207322888348e-08,9.124287486393872e-08,4.3358520210034244e-08,0.9999986841566861,1.0365362011371462e-07,6.095741430584073e-08,6.397645738155726e-07,6.654564028256091e-08,2
2014-06-06,1.0756962866974566e-07,1.0363369943276329e-07,9.326743771611161e-08,9.108986548193764e-08,4.268933605114318e-08,0.9999986758573955,1.0189221683346634e-07,6.164724460000728e-08,6.570261082324952e-07,6.532706741088982e-08,2
2014-06-13,1.2492040749678935e-07,1.2363296304132187e-07,1.1241103698543197e-07,1.0459380071855603e-07,6.408923962145577e-08,0.9999989288322418,1.202218935786851e-07,5.622862366421079e-08,2.8684620096488343e-07,7.82235920710258e-08,2
2014-06-20,1.2412474108685465e-07,1.231445688052616e-07,1.1264934268753904e-07,1.0538569970967247e-07,6.400216702382778e-08,0.9999989287249428,1.2081425526372912e-07,5.657293894880309e-08,2.865450372298161e-07,7.80363066563355e-08,2
2014-06-27,1.2493536744153398e-07,1.234219697627394e-07,1.1284099962449638e-07,1.0428898423659729e-07,6.359164320922805e-08,0.9999989308188585,1.2148751750263613e-07,5.635837970378961e-08,2.84169535780405e-07,7.808674432221934e-08,2
2014-07-04,1.2442394043296788e-07,1.2364256864680342e-07,1.1249283448164282e-07,1.049468519397563e-07,6.399660025095608e-08,0.9999989273840557,1.1896367260389253e-07,5.634683135586625e-08,2.9053003273178025e-07,7.7272611853102e-08,2
2014-07-11,1.4206895169223048e-07,1.311161846419677e-07,1.153373844821308e-07,1.0508285411020313e-07,5.780202428701821e-08,0.9999988255980663,1.3211486531995315e-07,1.1087080315690199e-07,3.45928634591693e-07,3.408023147662903e-08,2
2014-07-18,1.4228791648881668e-07,1.3357333182297418e-07,1.1852696274770119e-07,1.0633147769258219e-07,5.7674210797037296e-08,0.9999988099099208,1.3348779853622023e-07,1.0947033358146053e-07,3.538090132430425e-07,3.4929034284121796e-08,2
2014-07-25,1.4240066872763451e-07,1.3515942387151289e-07,1.1848601176233334e-07,1.060743414734979e-07,6.018095101073616e-08,0.9999988137685889,1.34862523447654e-07,1.0782342110279997e-07,3.4556292506062686e-07,3.568114469617358e-08,2
2014-08-01,1.471571794784035e-07,1.4039877239441484e-07,1.2045861225503567e-07,1.0787319544175256e-07,6.091649974090526e-08,0.9999987980355627,1.4109618504158065e-07,1.0676627134710727e-07,3.411067710863661e-07,3.619095076319674e-08,2
