,.HSCIIT,.HSCIH,.HSCIE,.HSCICD,.HSCIPC,.HSCIF,.HSCIM,.HSCICS,.HSCIU,.HSCIT,.HSCIIG
2010-10-22,0.09093552267236213,0.08340658802789833,0.09587594326480361,0.08908697986312658,0.09222018984932918,0.09459993853310567,0.09411692958031842,0.08719248759001627,0.08884464160874532,0.09057991452911035,0.09314086448118422
2010-10-29,0.09268738906998344,0.08371292848425779,0.09443519217938832,0.09128665346213298,0.09164875707917887,0.09529451768334889,0.09145087527534865,0.08855468932583593,0.08961001364240173,0.08899798534694107,0.0923209984511823
2010-11-05,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091
2010-11-12,0.08926487415071589,0.0876567948458621,0.09356362856099386,0.09074777907820425,0.09210113396351083,0.09356311286318231,0.09236642653961107,0.0900431973249751,0.08770737595522479,0.08934861858054614,0.09363705813717367
2010-11-19,0.08943241846271978,0.08593085425641686,0.09475090382499948,0.09149853725873541,0.09215984999135618,0.09296731160183071,0.09188813868043837,0.08894086291134805,0.0905212857534724,0.08900606653877799,0.09290377071990473
2010-11-26,0.09128645992012557,0.08743142204755748,0.0934599147087205,0.09222184033366401,0.09111498721960101,0.09310776260073754,0.09090565180075455,0.08691519772752689,0.09053771949538494,0.08976778772180619,0.09325125642412131
2010-12-03,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091
2010-12-10,0.09284838620332476,0.09057348980125123,0.09068114565597911,0.09130923431198938,0.0919262816658955,0.09059979092678574,0.09187624471097627,0.08810994122424493,0.08957162020507348,0.08866494594665031,0.09383891934782919
2010-12-17,0.09546563380539691,0.0886111291634506,0.09162152529747344,0.08946048682789726,0.0920124091469483,0.09018643672907299,0.09158186756386726,0.08820906903092077,0.09009936369169376,0.08963571068252889,0.09311636806074981
2010-12-24,0.0941015355622884,0.08733338140325289,0.09195145366736028,0.0895383434124403,0.09260340334677498,0.09011535934643665,0.0931428840937947,0.08863453654179305,0.09026832980456222,0.08971939808295162,0.09259137473834486
2010-12-31,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091
2011-01-07,0.0895550229687834,0.0916475108370381,0.0919174511820805,0.09092549995304965,0.09036405003579928,0.09150346860537517,0.0908787585859991,0.09065352780708194,0.09047326672137666,0.09145172976199559,0.0906297135414206
2011-01-14,0.09063495631227167,0.09127264538612284,0.09088087658820787,0.09224395647714768,0.09399828232741521,0.09121711193471009,0.09061574166641145,0.0896650117169399,0.08912242439109136,0.08914478340266514,0.09120420979701682
2011-01-21,0.09597065460427902,0.08449508463772484,0.09280766638475174,0.09264143162478818,0.09274110744125556,0.09283776545721716,0.09034859090638354,0.08793122392469359,0.0888152064210953,0.08986439795451814,0.0915468706432928
2011-01-28,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091
2011-02-04,0.09336282846078231,0.0918869565346365,0.0892934468029626,0.09086820803093425,0.08945863758391034,0.08980632192286538,0.08971928840369012,0.09092128531866922,0.09147559390002928,0.09206270700798806,0.09114472603353191
2011-02-11,0.09393309660355359,0.09177428236698353,0.09098672065019865,0.09018260382805046,0.08984561158147492,0.08971509126426264,0.09045338035825341,0.09028637107671386,0.09104572759626436,0.09103661822112363,0.09074049645312114
2011-02-18,0.09571644341153006,0.09216403711632079,0.08935667585120187,0.08962411525229769,0.08710054869912622,0.09262521644455089,0.08986385659852102,0.08960183351079565,0.09299826690193547,0.09217353684997912,0.08877546936374126
2011-02-25,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091
2011-03-04,0.08998498619407491,0.09265441339830048,0.09235275327912036,0.08927397507819809,0.0912791468442873,0.09191030339310838,0.08881273962023234,0.09004276808587847,0.09477293448493193,0.09238496722790622,0.08653101239396141
2011-03-11,0.0918916516578124,0.09507300309245298,0.09089608783995308,0.08909438628482526,0.0919113903110674,0.08932160054378417,0.08841453130343112,0.09202924798537102,0.09189385585753504,0.09127664040823574,0.0881976047155319
2011-03-18,0.09092665867114054,0.09442112284354535,0.09166186104974246,0.08917264148174679,0.09168039797318614,0.08999199907894626,0.08783339297963146,0.09163761981051126,0.09350977088438633,0.09212193273960076,0.0870426024875626
2011-03-25,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091
2011-04-01,0.0904403653774984,0.09083090690784268,0.09316272525283144,0.08942802744755689,0.09229189527020681,0.09133555343222494,0.08944239910155805,0.09319441639361435,0.09033563447350311,0.08934309416897224,0.0901949821741909
2011-04-08,0.08871607184466965,0.08836978557319412,0.09705329245426468,0.0892815928998283,0.09433304318361693,0.09103066353987856,0.08949580972761932,0.08985187381302107,0.09130623926776767,0.09007043749230516,0.0904911902038345
2011-04-15,0.08908640993732583,0.08860636996133346,0.09519702513354716,0.0901225504434868,0.09414346943256113,0.09053764006798846,0.08982809355504026,0.09403332120063458,0.0882940276959062,0.08921813456418942,0.09093295800798651
2011-04-22,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091
2011-04-29,0.09411588935319207,0.08955381459921812,0.09070584280555066,0.09042157654897194,0.08973577736322787,0.09113306702084155,0.09168754976864232,0.09082102137235737,0.0899921732522989,0.09004343735767047,0.09178985055802885
2011-05-06,0.09600657816698738,0.08858989345397415,0.0897008875370859,0.09069787406526081,0.09000896233228006,0.09141143290185742,0.09010279687991614,0.09145055360342276,0.09272793369065664,0.09061176587529987,0.08869132149325902
2011-05-13,0.09498876903795808,0.09268002843160764,0.08630590082639235,0.09109757127322589,0.08887797905612228,0.09169703348725645,0.08789247717837646,0.0934770902968847,0.09392690129875718,0.09231335000417781,0.08674289910924121
2011-05-20,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091
2011-05-27,0.08985553163208022,0.09025067881610958,0.0918886261163958,0.09196030734821921,0.09168741341127888,0.09126917430080582,0.08867752732270644,0.09367808323219246,0.09000130792157716,0.09130333876533395,0.08942801113330046
2011-06-03,0.08896780202032739,0.09073720080822681,0.09500774576307014,0.09060499747965232,0.09226409980275128,0.09150948689532906,0.08894426561427994,0.09194249102871555,0.09010001025297394,0.09285446051373075,0.08706743982094263
2011-06-10,0.09022032930638232,0.094080337548857,0.09399106453313281,0.09120547273483792,0.09166494682255044,0.09083565271229288,0.0886613952986525,0.09171841410453496,0.09004773588303304,0.093398592872931,0.08417605818279492
2011-06-17,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091
2011-06-24,0.08820450739393346,0.0914010909695002,0.09051451103554134,0.08859775035035004,0.09041787306252222,0.09020911684796441,0.09036533683134194,0.09294244856806828,0.09317653648087504,0.09160401815722138,0.09256681030268174
2011-07-01,0.09130841282063688,0.08950142907389706,0.08984291689296918,0.09054388977568756,0.09093696106592425,0.08856345306267452,0.08995457517926556,0.0894919946909913,0.09189987433996437,0.09361900593461976,0.09433748716336955
2011-07-08,0.09107194192080752,0.09090686296432793,0.09023885901054979,0.0915302176284733,0.0912892214879665,0.08778144370428403,0.09042567715663498,0.08736819425564649,0.09285304048972176,0.09187402771213987,0.09466051366944792
2011-07-15,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091
2011-07-22,0.09086394881633539,0.08905108166869846,0.09078506014881761,0.09078595625104802,0.08986308697592153,0.08981045114534823,0.09070300037970151,0.0929759598982739,0.09291595292488804,0.0919210791782322,0.09032442261273511
2011-07-29,0.08926319513894847,0.08696499217002956,0.09051277380691565,0.09228634138800389,0.09020322872884118,0.09148108306158895,0.08945211503612968,0.09152376692276999,0.09356173282617686,0.09591036247258258,0.08884040844801318
2011-08-05,0.08801681002050471,0.08678459474417104,0.08956577829016596,0.09192030107268437,0.09093450649668439,0.09169394268491891,0.08983778803988571,0.09246047238685823,0.0964106000582182,0.09670019227304211,0.08567501393286646
2011-08-12,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091
2011-08-19,0.08958128313622488,0.0952584212728522,0.08676564371466129,0.09357292615322764,0.08894796427194698,0.08800682603483036,0.08931767131610328,0.09559666293403342,0.09188829442168951,0.09434049485848646,0.08672381188594395
2011-08-26,0.08674741033565266,0.09359709846828117,0.08748832982779461,0.09413347055030542,0.08794722193980703,0.08936931117509055,0.08887867154872696,0.09255736922651328,0.09357425156883471,0.09820061152742927,0.0875062538315642
2011-09-02,0.0877293514429417,0.09246766617536592,0.08939323746460265,0.09170406335439382,0.08809622521864774,0.08894146778470768,0.08625835258245076,0.0893917559026899,0.09773610607605578,0.10212960509558944,0.08615216890255464
2011-09-09,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091
2011-09-16,0.09107471549918272,0.09252611026933717,0.09018799842324889,0.09063312836553919,0.08809013084404237,0.09099909346118489,0.08874059616522766,0.09136123458727297,0.09351219223703523,0.09421699868767772,0.08865780146025126
2011-09-23,0.0916603761259457,0.09440766145045329,0.09205464538117127,0.08843021002523817,0.08522905035572956,0.09181561715789742,0.0850184358591089,0.09288228479908099,0.09607558725841692,0.09707824725266319,0.08534788433429467
2011-09-30,0.0917274432606737,0.09877290739216528,0.09160399398838956,0.0859503964891827,0.08429491250486655,0.09064929651124615,0.07806630320148554,0.09252995780214444,0.10133487381652315,0.10228296720610967,0.08278694782721313
2011-10-07,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091
2011-10-14,0.09174029250223012,0.08841373740909869,0.08895330386431267,0.09302441285049705,0.09372835608411983,0.09152781120823178,0.0935197568926512,0.09069645072838778,0.0901143951547877,0.0866709562128594,0.09161052709282362
2011-10-21,0.09019173429271667,0.08567132311005259,0.08726732765829402,0.09399595014079483,0.09805339621141586,0.0930182020052326,0.09698677820747426,0.09041731616413745,0.0850575998304891,0.08337309245550438,0.09596727992388816
2011-10-28,0.08987442066947433,0.08764639298589756,0.08857259486769967,0.09259311643410448,0.0950435836297073,0.09307297181793396,0.0936811041849695,0.09240869476014699,0.08936636737605645,0.08568237631294845,0.09205837696106127
2011-11-04,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091
2011-11-11,0.09073556418566824,0.0905863481270641,0.09145222209206304,0.09020344070722937,0.08972454819053255,0.09097656016062929,0.09157718995981358,0.08939176839872688,0.09124850256720725,0.09248018595970693,0.09162366965135883
2011-11-18,0.08541367185344646,0.09203197819965445,0.09551038915950195,0.08789705060706197,0.08751299140445606,0.08948278586966281,0.09010595044151173,0.0913269408094327,0.09493002102260614,0.09576062018668557,0.09002760044598007
2011-11-25,0.086040593508709,0.09326247999190704,0.09462710468477377,0.08796639458512552,0.08514421025423252,0.08735095088262564,0.08853234024569615,0.09427109636014622,0.09656639684517404,0.09862726753223122,0.08761116510937877
2011-12-02,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091
2011-12-09,0.08809635226509506,0.08826227847805143,0.09197608207679743,0.09349267540661961,0.0936736297337444,0.0941709789717634,0.09350186808900071,0.0901478726605584,0.08545081509865719,0.08751036242984339,0.09371708478986893
2011-12-16,0.08826219241424946,0.08770090366820021,0.09145611066632452,0.09320288638367669,0.09331328382148538,0.09458953492766108,0.09295013031319704,0.09061375387261182,0.08568958199782482,0.08880287066311698,0.09341875127165203
2011-12-23,0.09081527406639713,0.09016807446160426,0.08902208323952966,0.09263561871005915,0.09375264469989769,0.09469497182952055,0.08996523419645654,0.08942662065917593,0.08747776675575508,0.08889382331777612,0.09314788806382791
2011-12-30,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091
2012-01-06,0.09067169881829412,0.09100359507080036,0.09163568097488325,0.09157980837724758,0.09095953732992886,0.09076191979129809,0.09066720967261147,0.08738148385807198,0.09251230585439005,0.0935242391226294,0.08930252112984477
2012-01-13,0.09040483422424031,0.0899667215571199,0.0973386153744453,0.0911854298934578,0.08943585370529367,0.0904272231351283,0.09005706254514553,0.08805283984192258,0.09259880523841607,0.09289469631548203,0.08763791816934854
2012-01-20,0.09485960347574111,0.08555399050361151,0.0965797827962714,0.09187311107124847,0.09184762971021312,0.09150909413841425,0.09208799948886735,0.08720581325386792,0.08892201704052197,0.08916602934989724,0.09039492917134558
2012-01-27,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091
2012-02-03,0.08975794846968717,0.0880559861404733,0.09074993482005761,0.09176108436041573,0.09124549850876343,0.09168066016258804,0.0931591226771395,0.08900364925442539,0.09019615077928138,0.09188331803345533,0.09250664679371318
2012-02-10,0.0902331512643939,0.0923196221156331,0.09176654002048615,0.09127527402434962,0.08997005754502332,0.09145162424517847,0.09343268987933673,0.08840094960770173,0.09002903544883793,0.09071502231875253,0.09040603353030653
2012-02-17,0.09118736282914829,0.09156248271492361,0.0908239259606853,0.0925080063170157,0.0909598274768467,0.08942411712668526,0.09580263840517902,0.08748975242263801,0.08979854632291132,0.0888291714139145,0.09161416901005243
2012-02-24,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091
2012-03-02,0.09293335733949479,0.09073599098751395,0.08829954288837821,0.09106700572922506,0.09222165550203786,0.0913429475485714,0.09169255497367176,0.08899986093753444,0.09096833619620842,0.09080733660463944,0.09093141129272475
2012-03-09,0.09199523476582819,0.09043019931504753,0.08813880749970673,0.09198586156312752,0.08983300453168672,0.09095488343076068,0.09238656932974215,0.09132987877866111,0.09234169124710057,0.09015602346367473,0.09044784607466409
2012-03-16,0.09225869250467807,0.09447001213087396,0.08701437276105323,0.09210227170929346,0.08768303291834176,0.08793986253235654,0.08933177520378455,0.09543198637842411,0.09304323506013316,0.09278624199758795,0.08793851680347319
2012-03-23,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091
2012-03-30,0.09434166005463618,0.09291381463084512,0.09119190527856683,0.09131471146451016,0.08918583514318076,0.09118598046240907,0.08808580125490209,0.0893538848400485,0.09229241480091202,0.09266709719083017,0.08746689487915905
2012-04-06,0.09375503806775132,0.09489446868684442,0.08942565496764811,0.09036094413456223,0.08840180152807169,0.09068497883820861,0.0872304231001005,0.0901245482909565,0.09241999506235615,0.09469805334149882,0.08800409398200165
2012-04-13,0.09539303756668217,0.09432560507695463,0.08887049397946471,0.08975447351746357,0.09098880564936475,0.09020211825964013,0.08785145089427553,0.08960400056230267,0.09252306710214542,0.09230803587522048,0.08817891151648595
2012-04-20,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091
2012-04-27,0.09090204723501406,0.09382268698732771,0.09176831156949596,0.09025168983609341,0.08922623844757513,0.09087977696730833,0.08969004490261405,0.09055801013823402,0.09057723005665892,0.09225561698456855,0.09006834687510981
2012-05-04,0.09066572949856229,0.0934374030484103,0.0930809671662042,0.08998215401129192,0.09037497875170666,0.09068287843261393,0.08655824090942381,0.09199722733915762,0.09064666435872791,0.09069265196948707,0.09188110451441418
2012-05-11,0.09220728684648327,0.09199822563370173,0.09211012159233888,0.0903921845128736,0.08997124861004162,0.09126699703030265,0.08563354258034585,0.09021987671367622,0.09097068503005484,0.09407315314649477,0.09115667830368651
2012-05-18,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091
2012-05-25,0.09276086234222168,0.09283731840275274,0.09032094272930541,0.08899550787331943,0.09093970327913332,0.08951092062147756,0.0888195615456789,0.09251334839665332,0.09232373499513524,0.09039934382398865,0.09057875599033381
2012-06-01,0.09117571138100057,0.0926240840816658,0.0906295288792962,0.0881070803862025,0.0934953483821934,0.08862618446329618,0.09013548412255305,0.09196985585029059,0.0916538364419852,0.08735515909408893,0.09422772691742759
2012-06-08,0.09090807690675756,0.09084657677909819,0.08842486110831914,0.08834476748763141,0.09426485825736104,0.08949019074955082,0.09172955236311418,0.09151005494212057,0.09255065468480314,0.08580973693893422,0.09612066978230967
2012-06-15,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091
2012-06-22,0.09158681883399321,0.09329739956334318,0.09273290316738975,0.08824216214017049,0.09215373149697677,0.09213738867945087,0.09043638168045735,0.0886326422895861,0.08987798746144703,0.0911035880144647,0.08979899667272057
