,1151196,1151198,1151200,1151201,1151202,1151204,1151205,1151208,1151211,1151213,1228492,1228493,1228494,gamma_op
2008-03-14,0.04047716876262136,0.0,0.44536546748708256,0.0,0.1693278264968119,0.0,0.3034848220640863,0.041344715189398126,0.0,0.0,0.0,0.0,0.0,2
2008-03-28,0.03988558755029159,0.0,0.45786639408104884,0.0,0.1713858514138316,0.0,0.2916550118993874,0.03920715505544062,0.0,0.0,0.0,0.0,0.0,2
2008-04-11,0.09614720229776613,0.0,0.21681180750116735,0.0,0.427264334065414,0.0,0.20261097357105654,0.05716568256459606,0.0,0.0,0.0,0.0,0.0,2
2008-04-18,0.09369466792063297,0.0,0.22784751910245724,0.0,0.4172284577507877,0.0,0.2044898861878833,0.05673946903823894,0.0,0.0,0.0,0.0,0.0,2
2008-04-25,0.09390690058018362,0.0,0.2211153734168488,0.0,0.4298761760474117,0.0,0.19910063667135583,0.05600091328419999,0.0,0.0,0.0,0.0,0.0,2
2008-05-02,0.0945224344985376,0.0,0.22407943683717382,0.0,0.41841621979080357,0.0,0.20643674618353025,0.05654516268995486,0.0,0.0,0.0,0.0,0.0,2
2008-05-09,0.17080557077005237,0.0,0.18469040406228884,0.0,0.3745189671319258,0.0,0.21406060437069693,0.055924453665036206,0.0,0.0,0.0,0.0,0.0,2
2008-05-16,0.17229526617814944,0.0,0.18222011512171704,0.0,0.37961759304472437,0.0,0.2101417199478348,0.055725305707574356,0.0,0.0,0.0,0.0,0.0,2
2008-05-23,0.16857532997982444,0.0,0.18267662045799682,0.0,0.3845256509108811,0.0,0.2078803332409448,0.05634206541035276,0.0,0.0,0.0,0.0,0.0,2
2008-05-30,0.1718813810091982,0.0,0.183382225063864,0.0,0.386282996892916,0.0,0.20310308029118224,0.055350316742839495,0.0,0.0,0.0,0.0,0.0,2
2008-06-06,0.2943013305455938,0.0,0.2858574542126998,0.0,0.07960535914906038,0.0,0.2652691062365729,0.0749667498560731,0.0,0.0,0.0,0.0,0.0,2
2008-06-13,0.28901602297318063,0.0,0.28758623266735567,0.0,0.08230339483928928,0.0,0.2672556703118182,0.07383867920835624,0.0,0.0,0.0,0.0,0.0,2
2008-06-20,0.2919681993016336,0.0,0.2927103923670469,0.0,0.08104538532099836,0.0,0.26148331222529786,0.07279271078502328,0.0,0.0,0.0,0.0,0.0,2
2008-06-27,0.29241472328971807,0.0,0.2934452926049116,0.0,0.08059831820384156,0.0,0.2608887408042588,0.07265292509726995,0.0,0.0,0.0,0.0,0.0,2
2008-07-04,0.2911770492255275,0.0,0.2772948724564704,0.0,0.14339951042967325,0.0,0.2271070992225369,0.061021468665792,0.0,0.0,0.0,0.0,0.0,2
2008-07-11,0.294274627084496,0.0,0.27603955006459857,0.0,0.1436480136792979,0.0,0.22529977628662612,0.06073803288498148,0.0,0.0,0.0,0.0,0.0,2
2008-07-18,0.2886962422434174,0.0,0.2768727502266057,0.0,0.13981380031767351,0.0,0.23428088094761937,0.06033632626468405,0.0,0.0,0.0,0.0,0.0,2
2008-07-25,0.2935731279703724,0.0,0.2807962756519003,0.0,0.13869118124689572,0.0,0.227015875266753,0.05992353986407866,0.0,0.0,0.0,0.0,0.0,2
2008-08-01,0.2337432739758905,0.0,0.26063709592416967,0.0,0.06760892316899851,0.0,0.3735807858440693,0.064429921086872,0.0,0.0,0.0,0.0,0.0,2
2008-08-08,0.23279974228162278,0.0,0.2631369045823456,0.0,0.07172882756621538,0.0,0.36942737831058936,0.06290714725922691,0.0,0.0,0.0,0.0,0.0,2
2008-08-15,0.2377929989816402,0.0,0.26829612311941053,0.0,0.07100329944338479,0.0,0.36176581583805945,0.061141762617505015,0.0,0.0,0.0,0.0,0.0,2
2008-08-29,0.3214313558834917,0.0,0.18937606027753487,0.0,0.030316805054266982,0.0,0.39746165876159656,0.061414120023109794,0.0,0.0,0.0,0.0,0.0,2
2008-09-05,0.3200668350804286,0.0,0.19161002487178838,0.0,0.028909548943539587,0.0,0.3991148792816124,0.06029871182263116,0.0,0.0,0.0,0.0,0.0,2
2008-09-12,0.33084280350485923,0.0,0.19438440121112177,0.0,0.02867915013413995,0.0,0.38473091841683,0.06136272673304905,0.0,0.0,0.0,0.0,0.0,2
2008-09-19,0.32901312482944955,0.0,0.2018304010460164,0.0,0.029564903823236087,0.0,0.37745136092353143,0.06214020937776651,0.0,0.0,0.0,0.0,0.0,2
2008-09-26,0.2340231436245857,0.0,0.337903768359318,0.0,0.04808966733902248,0.0,0.318776198438763,0.06120722223831099,0.0,0.0,0.0,0.0,0.0,2
2008-10-03,0.22840130054022653,0.0,0.3501601835110114,0.0,0.04405679985305646,0.0,0.31687242883230105,0.06050928726340464,0.0,0.0,0.0,0.0,0.0,2
2008-10-10,0.23792448516926923,0.0,0.346112010849285,0.0,0.04571314060800386,0.0,0.31001866876175704,0.06023169461168484,0.0,0.0,0.0,0.0,0.0,2
2008-10-17,0.24962977329864772,0.0,0.3532857434263215,0.0,0.044517172579015024,0.0,0.2952073593208121,0.05735995137520355,0.0,0.0,0.0,0.0,0.0,2
2008-10-24,0.2801062835711589,0.0,0.19984934130844015,0.0,0.1692383680956822,0.0,0.2929221139328029,0.057883893091915814,0.0,0.0,0.0,0.0,0.0,2
2008-10-31,0.2809879415983965,0.0,0.18720268553603833,0.0,0.16708267821384817,0.0,0.30793320680133834,0.05679348785037866,0.0,0.0,0.0,0.0,0.0,2
2008-11-07,0.2829026041948862,0.0,0.19032018691992109,0.0,0.1710430061602691,0.0,0.29841852551291675,0.057315677212006824,0.0,0.0,0.0,0.0,0.0,2
