,.CSIH00928,.CSIH00929,.CSIH00930,.CSIH00931,.CSIH00932,.CSIH00933,.CSIH00934,.CSIH00935,.CSIH00936,.CSIH00937,gamma_op
2012-11-30,4.57641040742135e-07,3.184665849954182e-07,2.8330991434368666e-07,3.2676441675966454e-07,0.9999949193552432,1.0831977289069947e-06,1.2392733297215063e-06,7.76170365508248e-07,2.0725216570797187e-07,3.885692100378521e-07,2
2012-12-07,4.627350617705244e-07,3.1831057189654086e-07,2.8828921121009037e-07,3.3119642507920357e-07,0.999994859984967,1.0943576559450292e-06,1.2763219167940532e-06,7.650724020737726e-07,2.06086795711069e-07,3.976449925333281e-07,2
2012-12-14,4.843078149344901e-07,3.357926528326328e-07,3.042353870359824e-07,3.459250868505209e-07,0.9999945909885598,1.12474872354669e-06,1.377079144176126e-06,8.059655609310218e-07,2.1837804218920817e-07,4.125790276921177e-07,2
2012-12-21,4.853582113728657e-07,3.380142669915717e-07,3.057170613684767e-07,3.4645551295096867e-07,0.9999945664492573,1.1118388454792204e-06,1.4188563573437474e-06,7.988947070591973e-07,2.1919548168660924e-07,4.0922029870563364e-07,2
2012-12-28,8.31204624758604e-07,4.1785842735099173e-07,3.642472116343812e-07,3.639624372178156e-07,0.9598119754814142,7.135622191977836e-07,0.04018421878516409,4.417179476461899e-07,1.5521763605252519e-07,5.179629178614698e-07,2
2013-01-04,8.310815717852852e-07,4.1634943361768623e-07,3.6673637007821336e-07,3.648859214861679e-07,0.9587936624858071,7.243285484979027e-07,0.04120251203685906,4.4600020879943463e-07,1.57873785271822e-07,5.182214943754409e-07,2
2013-01-11,8.36829192783496e-07,4.224602606438401e-07,3.71033498746766e-07,3.6820688980902963e-07,0.9573677949555901,7.146207901777296e-07,0.04262836603865405,4.428182045127057e-07,1.5956088141626405e-07,5.234760378692487e-07,2
2013-01-18,8.07308362966515e-07,4.017449712394698e-07,3.577429885815298e-07,3.5574888576211024e-07,0.9598477969094965,7.22819254594767e-07,0.04014845686816688,4.391594705760518e-07,1.6089118813901304e-07,5.008072148492144e-07,2
2013-01-25,3.5702171202982216e-05,8.599849510042366e-06,5.676523726046937e-06,6.717219188389495e-06,0.5758670650409363,0.33739925611266247,0.08666450883893748,1.9852018974620485e-06,2.402506434381554e-06,8.086535504587536e-06,2
2013-02-01,3.5647711104126435e-05,8.600654447737375e-06,5.701462373748686e-06,6.768699378316018e-06,0.5623157852648581,0.3477060351800266,0.08990902866837848,1.950152297168607e-06,2.424610130494516e-06,8.057597005375799e-06,2
2013-02-08,3.6721488525725335e-05,8.815133382824977e-06,5.823872383385713e-06,6.8841777047853415e-06,0.5551021882489454,0.34712739108343826,0.09769950796641676,1.9643266435808445e-06,2.4557762592553815e-06,8.24792630027069e-06,2
2013-02-22,1.4963246893641815e-06,8.689050775912213e-07,7.539862258044977e-07,9.612159238075134e-07,3.2759989820507936e-06,0.7063515326911889,0.2936385131105546,1.323354318529961e-06,4.98840508908764e-07,7.755725302735213e-07,2
2013-03-01,1.4200785163514051e-06,8.33287764082629e-07,7.381275586421767e-07,9.357579904347075e-07,3.377281978855194e-06,0.7243444870229417,0.27564558579299053,1.341592781259871e-06,5.067139921508855e-07,7.743434860930445e-07,2
2013-03-08,1.387270902423027e-06,8.174005602592966e-07,7.318971013271132e-07,9.249999890919087e-07,3.206790199469388e-06,0.7194351145559024,0.28055519561309067,1.3441135191583179e-06,5.013246778642714e-07,7.76034057460928e-07,2
2013-03-15,1.3834529121404159e-06,8.110900895146568e-07,7.198033350201581e-07,9.193657645270117e-07,3.3195159623802477e-06,0.7244632349850864,0.2755268872957058,1.3852653972355286e-06,5.30685411402042e-07,8.085403357476224e-07,2
2013-03-22,6.22815796334444e-06,1.1744570856763554e-06,1.0185916515407308e-06,1.1820387514344783e-06,2.088568603397179e-06,0.9838663771898284,0.016118028955056807,1.126905973301468e-06,6.667697826529684e-07,2.108365303480974e-06,2
2013-03-29,6.123526078557401e-06,1.1571040212140981e-06,1.003577161267486e-06,1.1859002898442668e-06,2.042697063531336e-06,0.983614207638083,0.01637032465650961,1.1364654422613548e-06,6.648216302079083e-07,2.153613720591227e-06,2
