,.CSIH00928,.CSIH00929,.CSIH00930,.CSIH00931,.CSIH00932,.CSIH00933,.CSIH00934,.CSIH00935,.CSIH00936,.CSIH00937,gamma_op
2014-12-05,4.515570301870107e-07,4.933205977638959e-07,9.688043470785476e-07,1.876886530327251e-06,1.8499402378213865e-06,0.010264601271132252,2.8904547892254304e-05,0.9896975802477146,1.7628051873918126e-07,3.0971439990661444e-06,2
2014-12-12,4.898956149313569e-07,5.023690805778632e-07,9.81903831658124e-07,1.8963648234362384e-06,1.8802212635320093e-06,0.010258764295945877,3.3065630690055956e-05,0.9896990263266876,1.7896935167193845e-07,3.214022710763998e-06,2
2014-12-19,4.7300609550081373e-07,5.222684288858686e-07,1.0520732280849501e-06,1.9576005855927448e-06,1.926542229472562e-06,0.010229352992123818,3.2164225214962564e-05,0.9897289562023296,1.8100563719578005e-07,3.4140841269926094e-06,2
2014-12-26,4.994009500755483e-07,5.279311154997386e-07,1.1424378815520158e-06,1.9358793614539664e-06,1.9023574888941747e-06,0.010034900377760078,3.499320629250353e-05,0.9899202437439821,1.853955815225385e-07,3.6692695863000366e-06,2
2015-01-02,1.0466125079177323e-07,1.287656365678617e-07,3.065423014377394e-07,3.9000595627873533e-07,6.606385731979721e-07,0.007186437339740061,0.3983474471884533,0.5944629815632939,3.716391614071442e-07,1.1716556328753214e-06,2
2015-01-09,1.0466125079177325e-07,1.2876563656786175e-07,3.0654230143773945e-07,3.9000595627873544e-07,6.606385731979723e-07,0.007186437339740063,0.39834744718845333,0.594462981563294,3.7163916140714426e-07,1.1716556328753217e-06,2
2015-01-16,1.0845031266967001e-07,1.2914017996849505e-07,3.049898346039127e-07,3.9319361894456936e-07,6.666177249702722e-07,0.0072348092864369,0.40105702979346164,0.5917050496322928,3.659670928234044e-07,1.1429290446675213e-06,2
2015-01-23,1.0251308353692755e-07,1.211510244812578e-07,2.923068687138489e-07,3.81586874100708e-07,6.269429047058459e-07,0.007002326198624679,0.3890451977921157,0.6039495173914414,3.5357524163811604e-07,1.080541820947371e-06,2
2015-01-30,3.724905248777948e-08,4.141966864279967e-08,2.9409537006113313e-08,2.3245987828814646e-08,1.628609558638352e-07,1.240034213370253e-05,0.41574293649911137,0.5842442866193039,1.3075582940384948e-08,6.927866621934493e-08,2
2015-02-06,3.6559267731064084e-08,4.235016674141745e-08,2.9598187064102403e-08,2.3779444413762082e-08,1.6656026030931255e-07,1.2667650443182785e-05,0.4014131717045551,0.5985737773716672,1.3256893101077464e-08,7.116911512150316e-08,2
2015-02-13,3.4886558693733673e-08,4.079145384086769e-08,2.8169392761631136e-08,2.3485982805016623e-08,1.615761364186298e-07,1.2381614072083795e-05,0.3906366839363078,0.6093505663105823,1.3147486544277274e-08,6.608202670583606e-08,2
