,.CSIH00928,.CSIH00929,.CSIH00930,.CSIH00931,.CSIH00932,.CSIH00933,.CSIH00934,.CSIH00935,.CSIH00936,.CSIH00937
2015-04-03,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
2015-04-10,0.0977905829647656,0.09992082959338683,0.10045220944925988,0.10041939326515928,0.09864378292537873,0.10055850717639987,0.09958982840144896,0.10244800233588967,0.10136618489031987,0.09881067899799133
2015-04-17,0.09771077418704642,0.09858613285011546,0.10089497770113338,0.09789290269853795,0.10012041138315787,0.10166672257039078,0.10293687427027724,0.10158856660673239,0.1011114625392699,0.09749117519333855
2015-04-24,0.10098966387439745,0.09690948023855529,0.10943766290297803,0.09505140639560561,0.09881812499741088,0.1003266860372079,0.10198482872015194,0.09567142944721728,0.09869387149164396,0.1021168458948316
2015-05-08,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
2015-05-15,0.09556819220479058,0.096191744769836,0.09794851975520283,0.10124837847599227,0.09865160054732237,0.10176289186190987,0.1008455836349152,0.10657261911088056,0.10176013939804011,0.09945033024111016
2015-05-22,0.09147903687948615,0.09778656092639264,0.09848840384332835,0.10188871888182086,0.0985831207590788,0.1017258041510772,0.09582097285526077,0.10981335225490362,0.10388644047543072,0.1005275889732209
2015-05-29,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
2015-06-05,0.09782009542755123,0.10015398854443493,0.09938684115914659,0.09914911124781874,0.09868569829520775,0.10103010145965045,0.09447385817313685,0.10276920861524622,0.10596283695671233,0.10056826012109492
2015-06-12,0.10078775838675116,0.10235499259163781,0.10015134819826751,0.09870246525182552,0.09640882335308291,0.09876984958923549,0.093539157850889,0.10155228658151773,0.10493601102037915,0.10279730717641376
2015-06-19,0.10175403845473957,0.10157140262577051,0.09688914851052847,0.10087911917523504,0.09928148302319889,0.09924293256261345,0.09343183709600211,0.1004621064624196,0.10325316747670546,0.10323476461278701
2015-06-26,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
2015-07-03,0.10319867389950578,0.09878729229387787,0.10048949166336354,0.09799861490528308,0.10298929430145598,0.09919521013873003,0.10222582908669697,0.0945032252068693,0.09687501493477547,0.10373735356944191
2015-07-10,0.1056205381387012,0.09474056489382338,0.09511592522808719,0.09939239142089373,0.1047357217527704,0.10343720677804068,0.11231232491650733,0.09389635744808207,0.09206661626531604,0.09868235315777794
2015-07-17,0.10647338836830078,0.09427744250254314,0.0970047287166273,0.09861760243951015,0.10760792109419688,0.10137873333604897,0.12139995243205448,0.0882866956849306,0.08518672713518802,0.09976680829059972
