,.DJUSBMT,.DJUSNCT,.DJUSCYT,.DJUSHCT,.DJUSINT,.DJUSENT,.DJUSTCT,.DJUSTLT,.DJUSUTT,.DJUSFNT,gamma_op
2010-03-26,0.013179299766015867,0.4878548484016385,0.04841973424900657,0.037656563631568385,0.009438574638332795,0.017981782875998845,0.04548539826592461,0.09207746605686729,0.2375071504888656,0.010399181625781545,2
2010-04-02,0.013308940652448682,0.49031842242445145,0.04949817799814209,0.037276708541808784,0.009497968757766718,0.017619098468574415,0.045979968254203446,0.09213466226038329,0.2337757429006737,0.010590309741547253,2
2010-04-09,0.013579547940382165,0.48698604851807287,0.04932352713712974,0.03739395750142443,0.009532228086098155,0.018223415213752786,0.04558528023711023,0.09226981135808723,0.2365421548709613,0.01056402913698101,2
2010-04-16,0.013772769670718369,0.48433842892570145,0.050219313735047365,0.03697963099412707,0.009618381940278658,0.018550210233603655,0.04626400743887186,0.09278276224682783,0.2366637910760901,0.010810703738733657,2
2010-04-23,0.01223632639046729,0.2749939825365164,0.03900822084785291,0.04056558979884263,0.01068534647263561,0.022566796629452407,0.04852282374028274,0.07335970686869439,0.4693037654522213,0.008757441263034418,2
2010-04-30,0.012278492472575375,0.27310394893949397,0.03941072463869397,0.03940564749105202,0.010831502851913491,0.02307928675493747,0.04839899938624457,0.07213965214797535,0.47248619378250073,0.008865551534613278,2
2010-05-07,0.012034961905312936,0.2713173591835673,0.03891609523302928,0.03946744382283413,0.010748174390720218,0.022636732592759265,0.04744323622155493,0.07255005518954338,0.47623435875879433,0.008651582701884186,2
2010-05-14,0.011526781163885235,0.2725801739557318,0.03830965678773275,0.039740224373871175,0.010425956803338412,0.0218954449985797,0.04624624805110232,0.07306774396701633,0.4777146734290184,0.008493096469723762,2
2010-05-21,0.017646791068413506,0.3838122451729634,0.10853726501142054,0.08527912455120179,0.01413366161315574,0.03102604586510918,0.04049181274013626,0.18263982727820866,0.11524978718845527,0.0211834395109355,2
2010-05-28,0.017258019279824417,0.38504596750909886,0.10864553708135082,0.08476699026169254,0.013828330318062368,0.030436783864851318,0.04009861593717052,0.1851088722637256,0.11373448666663251,0.021076396817591096,2
2010-06-04,0.017750872739164647,0.38286838836798703,0.110169182287424,0.0849565126997291,0.01390629416874498,0.030308719741899616,0.04045461761636192,0.18428123493542117,0.11428542018012937,0.021018757263138187,2
2010-06-11,0.0169913841056028,0.3841691274717347,0.10948923532907533,0.08535691757223698,0.013631803779558083,0.030067439817553474,0.04077707480417016,0.18530655201750187,0.11364076358089639,0.020569701521670303,2
2010-06-18,0.015987449159040087,0.4171812656947246,0.11893577836773357,0.06438193897029035,0.014800095732518614,0.032449429312755546,0.052960534629630324,0.16321182825565028,0.0992762570897601,0.02081542278789647,2
2010-06-25,0.016014974149084295,0.41608686592362204,0.11788184254435233,0.06443188669437891,0.01497083992936846,0.032813142957619744,0.05383913991791805,0.16164101868178912,0.10145786390436579,0.020862425297501375,2
2010-07-02,0.016175428451113614,0.4169337676777673,0.11591663222059911,0.06539752323207902,0.014957740740884294,0.031955367929648044,0.05327705834991598,0.16320035456965265,0.10091920233325162,0.021266924495088227,2
2010-07-09,0.015352623814000942,0.4216472627975835,0.11333414419438745,0.06507992489389901,0.014433284318739657,0.03118101374726488,0.05187340399136118,0.16520343590549857,0.10154901458541946,0.0203458917518453,2
2010-07-16,0.015242912789513091,0.447181983655617,0.10148874818461452,0.13464372926010162,0.014529081187098017,0.030786079193690724,0.038566695611144855,0.129831784745722,0.06995676846129135,0.017772216911206853,2
2010-07-23,0.014762115404847252,0.44960535021211145,0.10117664249557193,0.1335171516938436,0.014354399267821446,0.030384758413117566,0.03892387445410359,0.1300231373005764,0.0699159387196672,0.017336632038339576,2
2010-07-30,0.015499158152970897,0.4505001225513036,0.10211014214580591,0.12870425834276084,0.014864894609204617,0.030578966707898895,0.03908758264144014,0.13153595127521295,0.06974003883872569,0.017378884734676546,2
2010-08-06,0.01550600857734901,0.448563227390605,0.10179559532069017,0.12930499111908883,0.014901255176241286,0.030682084181536864,0.03850566643412253,0.13376196571396945,0.06941037437429724,0.017568831712099574,2
2010-08-13,0.009685824781122426,0.5596552509749174,0.03289372217179361,0.15592370553927648,0.007742481440387708,0.021374736009600367,0.022757417371996755,0.07188274369487338,0.10910480252627669,0.008979315489755058,2
2010-08-20,0.009478652097629704,0.559719488751634,0.03244507953697681,0.15571814835919726,0.007499399667909644,0.020955301137818495,0.021862198888406417,0.07341218207705237,0.11016193603301414,0.00874761345036114,2
2010-08-27,0.00955959639933514,0.5619960271263466,0.032656591106801094,0.15434432592160213,0.0074951230352302825,0.020568763986401995,0.022130615076302488,0.07297536469901174,0.1096304934225327,0.008643099226435889,2
2010-09-03,0.009526526637616231,0.5603344785495386,0.03248237529452908,0.15358832909682915,0.007412039200242539,0.02065611256392897,0.021705085788654696,0.07377686703490884,0.1119018951040606,0.00861629072969142,2
2010-09-10,0.01670971206236206,0.44888424796027404,0.09209446855187525,0.18544117633974128,0.014606653692969054,0.033567710139342,0.03918423554786153,0.09651235584276317,0.05675556925457871,0.016243870608232944,2
2010-09-17,0.01655708736797944,0.44786006759012637,0.09168030167676904,0.1875592290478677,0.01459303501584617,0.0335474654542579,0.03879762943485927,0.09732406576145922,0.05601399753072052,0.016067121120114297,2
2010-09-24,0.01677567653919709,0.446821921979404,0.0922594668401722,0.18768608790600605,0.01467813111550371,0.03297082709460187,0.040069714318363155,0.09776209331902508,0.0549227831083846,0.016053297779342293,2
2010-10-01,0.01689922921056237,0.4446653129763419,0.09310009875035545,0.18842996080508076,0.01472767182176644,0.03309778085929785,0.040400734795910775,0.09794806029769654,0.05493476535647807,0.015796385126509827,2
2010-10-08,0.010558619832601576,0.4369429360717622,0.04213581616990799,0.2928213783614813,0.009982174582806785,0.021060574683129885,0.026172534966468597,0.08067621765491555,0.0670455160368869,0.012604231640039168,2
2010-10-15,0.010804274748671567,0.43901251694918614,0.04228143117591538,0.2915688613208959,0.010100759455256647,0.02132907851008605,0.026173877929045113,0.07941586884655767,0.0667144473994634,0.012598883664922306,2
2010-10-22,0.010739734372685262,0.44139785994382497,0.0421582080774865,0.2909697814779873,0.00999319176049741,0.021381326302750227,0.02683526598066994,0.07828683212552415,0.06599780639297884,0.012239993565595533,2
2010-10-29,0.010606342756060866,0.4421219926215134,0.042471039649794276,0.29041144323031937,0.010043285438856601,0.02132502514810021,0.02677431489894823,0.0780555075238545,0.06576754420251506,0.012423504530037445,2
2010-11-05,0.00910120057781319,0.33790487236289646,0.029967511414337317,0.44273931905165526,0.008660707699893036,0.017828187819862354,0.020891095602049728,0.06479358213541964,0.057353114222676194,0.010760409113396638,2
2010-11-12,0.009372065392701037,0.33891500146415826,0.030351440834641474,0.4394117602879861,0.008838034696548428,0.01840111810047722,0.021210940306191656,0.06517325932899842,0.05707969872739657,0.011246680860900846,2
2010-11-19,0.009349831309501238,0.339719112825617,0.030341077136702952,0.43948020371137586,0.008732085441235337,0.018935122203410457,0.02087572230859352,0.06485925949207992,0.05673279856718158,0.010974787004302034,2
2010-11-26,0.009369991189702895,0.34078904977199376,0.03048571771512126,0.4388558660352546,0.00880121593460037,0.019031193833021456,0.020797825624541216,0.06471198335612025,0.05629361428727108,0.01086354225237308,2
2010-12-03,0.012807520191723432,0.2738865661813835,0.05505465059379057,0.4739421948271026,0.013939196964882494,0.020064641133411595,0.021959285493331884,0.07786969479977003,0.03296112581422589,0.01751512400037826,2
2010-12-10,0.013300855197363294,0.2737730785428076,0.055190266062700714,0.47216581244966416,0.014259021076958946,0.020686443731941645,0.021999811003956257,0.07783261286483545,0.03280741305365279,0.01798468601611913,2
2010-12-17,0.013263849619276943,0.2734902811449138,0.05497096839427895,0.47171990454463447,0.01434091172953934,0.02059547595621648,0.02212026559384853,0.07869870697849285,0.032371844258082545,0.018427791780716053,2
2010-12-24,0.013181373683284201,0.2743223690102622,0.05410201140514385,0.47363513538733204,0.014269769725759406,0.02037756788691165,0.02180818547024049,0.07818085205357081,0.03224523201779364,0.017877503359701702,2
2010-12-31,0.0166360877590164,0.32988078458530384,0.09599252750520015,0.3302104596755022,0.0191665140466961,0.025361790529419198,0.024038232637491858,0.1063098647011003,0.026049410423271205,0.02635432813699881,2
2011-01-07,0.016821391207173495,0.32962895901547085,0.09583613296140961,0.32874453332046616,0.019221298404299893,0.02563493694332156,0.024042659919331525,0.10744071457791103,0.026039474133358935,0.026589899517256783,2
2011-01-14,0.01663467656213611,0.3265276197290469,0.09569289343873513,0.33206662807536075,0.019298905290202128,0.02557618639661735,0.024521652599238553,0.10678607359126356,0.02611071672848682,0.026784647588912663,2
2011-01-21,0.01668830141695778,0.3278699458653766,0.09565771287391305,0.33109006518655154,0.01956092404988582,0.02629027916090298,0.024911102297916515,0.10448456992575546,0.026090663090984005,0.0273564361317563,2
2011-01-28,0.01313253716441512,0.28343722612481825,0.06457382572335135,0.4316544082079394,0.014133171747195722,0.023194412628493546,0.019704530347068594,0.10286333782525417,0.02810603298531561,0.019200517246148435,2
2011-02-04,0.013481494184792232,0.2822172687472251,0.06462575770598329,0.4302468748422151,0.014338471855778374,0.023784455021961613,0.02006716986529527,0.10378490111880116,0.02822936388402971,0.019224242773918095,2
2011-02-11,0.0137528035192292,0.28081634384427084,0.06497224422850936,0.43058469916931097,0.01444794402583849,0.02427367920378034,0.020360512062788716,0.10373279739110455,0.02783115561465435,0.019227820940513316,2
2011-02-18,0.013674764442522785,0.2827190307244566,0.06608393340340266,0.42698602139444225,0.01466864506162435,0.024019360344536594,0.020248151928586287,0.10438242370599723,0.02767575425547374,0.019541914738957448,2
2011-02-25,0.01689563436424256,0.1485733360060558,0.08040887589186307,0.4820214754658237,0.020502124910173267,0.02991606846264301,0.022293809391961766,0.14133771612959187,0.026561429434756048,0.031489529942889206,2
2011-03-04,0.016676467817368767,0.14930341826108545,0.07956779354891554,0.48279308433724066,0.0201576514374713,0.030649292423400264,0.022103954798827916,0.14067640987683835,0.026826889357761077,0.03124503814109072,2
2011-03-11,0.016687814301298443,0.14777646742413997,0.07882210754635054,0.48891876884946617,0.01999990134882165,0.030371080659114726,0.021857892012308335,0.1382848603720862,0.026803242303996975,0.030477865182417144,2
2011-03-18,0.016180614952816832,0.14891292525621966,0.07910299422505933,0.4867119849620513,0.01994287596184015,0.029388274331170163,0.02134331720165235,0.14049029516883135,0.02727431110447072,0.03065240683588809,2
2011-03-25,0.009759029907778272,0.24170333609444,0.029427878571942123,0.5666543542884711,0.009218830348924623,0.017770529331923107,0.014667074643318428,0.061070003873382316,0.03912851625409787,0.010600446685721951,2
2011-04-01,0.009941383831129745,0.24318320604653648,0.029615160086370333,0.5643666921390699,0.009300111039813753,0.018073939602456207,0.01495279326279212,0.061123311676854766,0.03901002301377414,0.010433379301202604,2
2011-04-08,0.009929504721599454,0.24197744027410825,0.029411680799533126,0.5647964053720953,0.00933062148684679,0.01805932650679997,0.014641031545219622,0.06238475335245992,0.03908647536306678,0.010382760578270863,2
2011-04-15,0.010003856258977492,0.24090536109255803,0.02934941352680446,0.5662494904624908,0.009205339637403647,0.018018154219560822,0.014548037291495976,0.06244109323513503,0.03892988204261479,0.010349372232959076,2
2011-04-22,0.011869186083526523,0.20316697906685335,0.03767055479942004,0.5757808367132188,0.010996794923730305,0.021865954678055244,0.018917016214814605,0.0714500320996962,0.03578637638604468,0.012496269034640226,2
2011-04-29,0.012145499667497728,0.20298671451322317,0.037852298509582875,0.5757260004197179,0.01105073938871669,0.022186943966923674,0.019327638911933558,0.07064942330002086,0.03568875589823663,0.012385985424147022,2
2011-05-06,0.012034540879518394,0.20168300426952923,0.037546371976187425,0.5781989731983088,0.011033736864287005,0.02202632180457584,0.019154462349927102,0.07023240610202115,0.035800273472126574,0.0122899090835186,2
2011-05-13,0.011513719509516197,0.20097743393983353,0.037419775629334316,0.5814004693498573,0.010846287508864731,0.02048832534329792,0.018967393188412725,0.0704160085890228,0.035855843792671795,0.012114743149188652,2
2011-05-20,0.015715054050414803,0.13744287553071244,0.05456238253556293,0.5846509907884612,0.016009000007441973,0.028545853346202854,0.021650117567717245,0.08988835651877893,0.030415752674042895,0.02111961698066446,2
2011-05-27,0.015674628669400916,0.13817323207192272,0.054251210251460395,0.583862698864667,0.015892413795762055,0.028901316659830117,0.021367063724025612,0.09017497769885278,0.030608632712753124,0.021093825551325173,2
2011-06-03,0.016140654393816466,0.1384552110381582,0.054271928384531154,0.5816430903545459,0.015932075849471733,0.02965380792606016,0.02140547141138677,0.0909082515845249,0.030362084001874456,0.021227425055630328,2
2011-06-10,0.01587946745896311,0.13752493299340265,0.053705068956768895,0.5844276224582686,0.015721797599333745,0.02976364052521188,0.02136286845920115,0.09011543872890991,0.030483238120136032,0.021015924699804102,2
2011-06-17,0.012360148483190586,0.1488502742661607,0.03344377897837196,0.6529987832354063,0.010647448092896625,0.019520303526811403,0.015071807347120145,0.0714498426830075,0.02087409075864062,0.014783522628394274,2
2011-06-24,0.012021812474679766,0.1501513206051085,0.033515990513345854,0.6522209354419273,0.01067343066527623,0.019119968456559736,0.01481822608927085,0.07163436531223458,0.020991416031331544,0.014852534410265824,2
2011-07-01,0.012409374124293325,0.14984344318222712,0.033811123942594876,0.651894790652708,0.010741907727443037,0.018919560238848696,0.014968847020518539,0.07176569133601896,0.02091247481253897,0.014732786962808567,2
2011-07-08,0.012585223620052806,0.14962136753507788,0.03433062153099199,0.6499116164843494,0.01097026381668807,0.019496810661063086,0.01526098179358931,0.07204540353634181,0.02077861976976186,0.014999091252083742,2
2011-07-15,0.03380790942062236,0.08184640155680911,0.13122104462405434,0.45741000988610636,0.02463660956946613,0.04613147847476665,0.029385206277670967,0.1130811111215225,0.013514650474177381,0.0689655785948041,2
2011-07-22,0.03394018101949372,0.0820311731802957,0.13054236592787838,0.4591366737267272,0.024206099302689275,0.047224140722214876,0.029323510466609016,0.11221680255081314,0.013619290852019903,0.06775976225125876,2
2011-07-29,0.03408007430432333,0.08192582354207115,0.13056918382980784,0.45819128624448463,0.02413798325386695,0.04813296276645202,0.029977849354042223,0.11069023633488755,0.013590298264579194,0.0687043021054852,2
2011-08-05,0.03382919932919729,0.08259617822162728,0.13162846623071375,0.45629393695613324,0.023685846947530634,0.048019470613978536,0.030146693552229542,0.11079300907697301,0.013865396114749998,0.06914180295686671,2
2011-08-12,0.0077186892567186055,0.18808453868944847,0.017863445567164793,0.6662031871855814,0.005100236040819883,0.013435879983241264,0.010804089446851128,0.06161085513957625,0.020087762444823867,0.00909131624577418,2
2011-08-19,0.007830703375561068,0.18816264333717908,0.017803233804334448,0.667228929735817,0.005074030539212553,0.01328133210598273,0.010830838724041765,0.060874190188716225,0.020132491225545154,0.008781606963609724,2
2011-08-26,0.007413036041438081,0.18688451338692055,0.017441692589419314,0.6691209262174292,0.004809005638767425,0.012833229582986886,0.010178544085505446,0.0619047596659247,0.020863339752133513,0.008550953039474935,2
2011-09-02,0.007592160748165184,0.18667685842524703,0.017643935250101255,0.6691259944759036,0.004925936446306178,0.012816065983990545,0.01039658151845456,0.0615620007624169,0.020602602424759964,0.008657863964654832,2
2011-09-09,0.008252077251889978,0.09429455673351861,0.01606967011835586,0.778266321835036,0.005321385601749953,0.014237968728612813,0.010591353554759472,0.05060257312361862,0.011182608535674377,0.01118148451678451,2
2011-09-16,0.008190147382318986,0.09397533539999936,0.016058267336457512,0.7789791260627905,0.005277013844086618,0.014149617460586687,0.010698822159515233,0.05042268483694168,0.011150021147521566,0.011098964369781777,2
2011-09-23,0.008156768681267282,0.09431687938714325,0.0164252053079288,0.7774222016582361,0.005398921706430623,0.014182098278362183,0.011014279852073865,0.05061022234150159,0.011202562609285241,0.011270860177770936,2
2011-09-30,0.007315304856770274,0.0938638959350175,0.016379223060242747,0.7800017749481102,0.005185947870246108,0.013097064962496316,0.011105549261060563,0.0507825061406157,0.011495451946185047,0.0107732810192555,2
2011-10-07,0.013487571353838254,0.10570226744776719,0.02995951144421241,0.6947194770477514,0.009005783073586113,0.029671512136272768,0.01190338156801539,0.07796381414185966,0.010622554499817083,0.016964127286879793,2
2011-10-14,0.0140159300889631,0.10735404820460416,0.03055975620030876,0.6918309483583127,0.00925038127976904,0.030398531402315576,0.012208674773036722,0.07712226766450324,0.010465629094439054,0.016793832933747498,2
2011-10-21,0.01469359990663183,0.10766436675353173,0.031165578476955974,0.687742624401707,0.00950640696426129,0.031928637179330865,0.012690661976349632,0.07704963115013175,0.010291021709296022,0.01726747148180383,2
2011-10-28,0.014492960691281842,0.10814264989456322,0.03137759168928739,0.686468911646522,0.009541086377560631,0.03262460654815242,0.01231289753637023,0.07677239523013757,0.010494090422355952,0.017772809963768784,2
2011-11-04,0.013045818961637382,0.05895252264800411,0.028076152311552027,0.7608970583474798,0.009343555649886606,0.02394217273729632,0.012434930258019353,0.06377349177837438,0.005133237846861496,0.024401059460888497,2
2011-11-11,0.0130746526683623,0.05931718872496123,0.028493834518055615,0.7592319068385276,0.009425365563450284,0.024021799440651585,0.012607704940559052,0.0645922027307144,0.005262271559448625,0.023973073015269304,2
2011-11-18,0.012772691615552704,0.05851125228910777,0.02829928489032451,0.7620331211010773,0.009308639632564465,0.023906274928576193,0.012393119063140993,0.06406610891941471,0.005216822547122353,0.023492685013118915,2
2011-11-25,0.01242844303153665,0.05943731881012079,0.02831390857355731,0.7618329287660432,0.009344726235469298,0.02351161739603449,0.012380815628936191,0.0643170060998214,0.0053020748379279175,0.023131160620552586,2
2011-12-02,0.007303480378961655,0.08564186325490862,0.016067328567548098,0.7844746872306639,0.004584444713972333,0.012150429541794863,0.0077537882443681205,0.05923466315775702,0.012298933289659239,0.010490381620365974,2
2011-12-09,0.007601152249686654,0.08552563581145024,0.016181340724749374,0.7833022674486858,0.004692141082941343,0.01262758373807302,0.007851114065168143,0.05934042440135468,0.012092010144897719,0.010786330332993253,2
2011-12-16,0.007513712847744622,0.08555404551736533,0.016171696792723934,0.7836784330305195,0.004696554244751731,0.01255825865750753,0.007895638522207963,0.0589711437567338,0.012078712997845478,0.010881803632600178,2
2011-12-23,0.0072238733854767525,0.08439512730124481,0.015929095402174284,0.7864413084467277,0.004576100466659759,0.0119926873180698,0.007603866135494188,0.05908359348393857,0.012131737129309842,0.010622610930904443,2
2011-12-30,0.012996236319293017,0.07767560150309596,0.04034677726171637,0.7192962099279028,0.00930507781504758,0.019361909430800947,0.012779451214776277,0.07761990757739583,0.010887580174465145,0.019731248775505944,2
2012-01-06,0.012832977850771877,0.0775487977132823,0.04018963253529581,0.7192331356366377,0.009250928665163114,0.01926733230628167,0.012753784494439495,0.07841013357958165,0.010949994918266533,0.019563282300279806,2
2012-01-13,0.013143787245129194,0.07704137152514305,0.040400977243761925,0.720567259580002,0.009365804487858786,0.019410145812754468,0.012988479060785943,0.07667725130338152,0.010562931910827631,0.019841991830355406,2
2012-01-20,0.013463632768492476,0.07645985505485647,0.04023944066135321,0.7209710422421368,0.00951254405803451,0.018940531007187702,0.012864413381948834,0.07701699880045654,0.010402327134174506,0.020129214891358813,2
2012-01-27,0.011820707942932066,0.11175218524407776,0.033726547245613386,0.7052294345033375,0.007889254801599369,0.01624413070910763,0.013139862665668342,0.07220407459676281,0.01424683061875115,0.013746971672149721,2
2012-02-03,0.0121162688974316,0.11134841311341863,0.03394067017485936,0.707414803499976,0.007948707465886457,0.01622661629384682,0.013278781927166122,0.06969556249673843,0.014274032924884788,0.013756143205791754,2
2012-02-10,0.012222726093682185,0.1115429541738188,0.034055407605145964,0.705873793074278,0.00802168838814346,0.016229877084035223,0.013508510240746466,0.07029755458100287,0.014119030353859356,0.014128458405287446,2
2012-02-17,0.012014474898110385,0.11253815182528687,0.03429083702673505,0.7039690784309675,0.008005910203488394,0.01641638260174953,0.01377900063172527,0.0706719779689754,0.01422952736668555,0.014084659046276048,2
2012-02-24,0.01363736911132761,0.1285890841745992,0.040911020850407556,0.6697492265453481,0.009224958301813801,0.01882310304230564,0.014412838712984627,0.07465416406409218,0.01572092653763256,0.014277308659488896,2
2012-03-02,0.013683244684463313,0.12881273917821745,0.04067634415783186,0.6689830132153067,0.009261871341075029,0.019157316636506067,0.014516171490279528,0.07497158231600244,0.015759746614263725,0.01417797036605382,2
2012-03-09,0.013438031481090129,0.12930567963979694,0.041011448690586115,0.6683705619337853,0.009150156984185526,0.01879175870582533,0.014599672431896814,0.07542954526491626,0.015627297533399063,0.014275847334518635,2
2012-03-16,0.013125091660455014,0.12911887188023397,0.041437932030469804,0.6681068834423534,0.009136113807718817,0.01857185429249034,0.014558976488397143,0.07596191752466062,0.015701431107091646,0.014280927766129282,2
2012-03-23,0.017332780993579072,0.10066469076500087,0.047852647324993024,0.6535212355403439,0.011568778048288694,0.024134104792370048,0.015010386187525024,0.0932796335018994,0.018433122192073326,0.018202620653926513,2
2012-03-30,0.017221529401714016,0.10138770258166316,0.048424979320681,0.6528579689299344,0.011410415882565968,0.02350590845539008,0.015128788205355495,0.09335832029953939,0.018427391756664937,0.01827699516649162,2
2012-04-06,0.016926368122676783,0.10070106693118039,0.04787294148789838,0.6584384692240425,0.011290888845690298,0.02292183941555299,0.015015321964179845,0.0904846356023993,0.01830436383000121,0.018044104576378277,2
2012-04-13,0.016664896129679602,0.10097535164082917,0.047841167267215094,0.6588477805815296,0.011194766288324904,0.022549233850992674,0.015018971908335513,0.09077567821667927,0.018266001542630906,0.0178661525737833,2
2012-04-20,0.012348630120887452,0.16266730722500136,0.026322823648987623,0.6526652350529213,0.008158264671845342,0.01795104225023421,0.012751343879440255,0.0658173342275366,0.031191931116954716,0.010126087806191328,2
2012-04-27,0.012284785926671303,0.16158604479310357,0.02614330602281354,0.6549862936954677,0.008113743271615853,0.017760744710851758,0.012308580823399527,0.06551834470576874,0.031272341404521786,0.010025814645786434,2
2012-05-04,0.012302249319476414,0.16076742131638114,0.026318286721609283,0.6532304187457129,0.008164234631604062,0.01798200890766353,0.012447818653158705,0.06722625843565701,0.03143796901590287,0.010123334252834263,2
2012-05-11,0.012028476207998387,0.1612013723545984,0.02624600524574405,0.6523278276624633,0.008051605208570714,0.017632419761521224,0.012202801919539315,0.06843548228102835,0.03184796271877992,0.010026046639756175,2
2012-05-18,0.012033921112556578,0.216950383867263,0.03187543757194006,0.5811663801070536,0.008823675660451225,0.019365912490391504,0.014344576816896534,0.06696142900244381,0.03800841855357513,0.010469864817428912,2
2012-05-25,0.01140644752502409,0.21709632530811784,0.03137006391226068,0.5815789748926394,0.00864693590923697,0.01898902303555942,0.014001739560213295,0.06842280570721572,0.03843527416917737,0.010052409980555194,2
2012-06-01,0.01166486817231204,0.21770538267499873,0.031859322572776946,0.5807654304667413,0.008744218808307145,0.019068048931446098,0.013998555163517192,0.06780848867581384,0.038262173399389754,0.010123511134696984,2
2012-06-08,0.011572392631298434,0.21717160215525222,0.03170448754324628,0.5799120700142174,0.008642725260590694,0.018627515395193094,0.013987262191796935,0.06918597481415799,0.03919959919891755,0.009996370795329529,2
2012-06-15,0.012683834405186223,0.16621114947819968,0.029458424118534166,0.6365680061915956,0.00897609193619861,0.021584376700019184,0.015077033782160076,0.05522509558074275,0.0435264424072217,0.010689545400141665,2
2012-06-22,0.012523181198110205,0.16471300768759956,0.029200378500175574,0.63802035779746,0.008905594732769835,0.021768481183321763,0.014871935419517545,0.0560249706576784,0.043276077454097596,0.010696015369269365,2
2012-06-29,0.01235761513651686,0.16205645675662203,0.029151346026333742,0.6430305596013242,0.008815716347807619,0.02092918826400915,0.014843530155235977,0.05565797664910141,0.042478459105176995,0.01067915195787219,2
2012-07-06,0.012473856082129704,0.16184656582426035,0.02912527311372554,0.6426339451187655,0.00889297507702465,0.021579931362347104,0.01472716914062895,0.0554429283737601,0.042552233988072244,0.010725121919285836,2
2012-07-13,0.014911305473024813,0.2479473835299046,0.04543568631096651,0.5072326893298874,0.011840999316500761,0.02398551279222036,0.021303182232767837,0.07159498529347309,0.041844396518585916,0.0139038592026689,2
2012-07-20,0.014483567975306044,0.24716998772078697,0.04494279275834008,0.50947790295256,0.011633350197022229,0.023949991025997017,0.020736360611161686,0.0714845975831417,0.042179393095150786,0.013942056080533448,2
2012-07-27,0.014631665087247028,0.24641985874929298,0.04489470062662259,0.5095691865820003,0.01168802991942775,0.024586693635993386,0.021041416782923303,0.0710925956174704,0.04245260733980862,0.013623245659213516,2
2012-08-03,0.014333645266210572,0.24603731202418513,0.044639324188168496,0.5092919624825949,0.01175979238096033,0.02463529887900596,0.020874972244975448,0.07254612897197955,0.042158439145149246,0.01372312441677036,2
2012-08-10,0.017363939643802756,0.22615065288334724,0.054749119969282965,0.4828348965548283,0.013997367373113245,0.0293610466708656,0.02187038859944608,0.08137921949164567,0.05723296223721277,0.015060406576455035,2
2012-08-17,0.0179044091240036,0.22544927961061315,0.05461245076365519,0.48271421477794735,0.014141670617794862,0.02995569983786436,0.022292147344311078,0.08143143666558211,0.05647538476536642,0.015023306492861776,2
2012-08-24,0.01789888461195257,0.22830437294957953,0.055200619644317,0.4800192043390638,0.0142917289954201,0.029905572379213048,0.02272790864587385,0.08076931096995772,0.05572766751173251,0.015154729952889905,2
