,.CSIH00928,.CSIH00929,.CSIH00930,.CSIH00931,.CSIH00932,.CSIH00933,.CSIH00934,.CSIH00935,.CSIH00936,.CSIH00937,gamma_op
2014-12-05,0.031086229180198557,0.018642051061045967,0.030505326644081857,0.043912113486083815,0.17745144188153802,0.11538070405380756,0.042296099113655124,0.041580827851302515,0.048284907277819124,0.4508602994504675,2
2014-12-12,0.03272646185810162,0.01842160274744483,0.030001890544039855,0.0430534818801339,0.17501322201593777,0.11189900354336943,0.046951666509390165,0.04034909821645159,0.04756919624928477,0.454014376435846,2
2014-12-19,0.030539989153206194,0.01850993622166841,0.03106935767981521,0.04295533531459413,0.1733193579603628,0.10784151265644859,0.04414219585827125,0.03899901196421306,0.04649924348695388,0.4661240597044664,2
2014-12-26,0.031012102582222412,0.01799567390455068,0.03244879751060698,0.0408555464520207,0.16460399725283575,0.10174910023505664,0.0461896086468792,0.03751606158128539,0.04580710788823575,0.4818220039463064,2
2015-01-02,0.04182927210934975,0.03388038478963963,0.050040371572793986,0.07731773469161747,0.1905638815687189,0.12958245462114654,0.04571850028523202,0.06095102360765902,0.06158678477733125,0.30852959197651136,2
2015-01-09,0.04182927210934975,0.03388038478963963,0.050040371572793986,0.07731773469161747,0.1905638815687189,0.12958245462114654,0.04571850028523202,0.06095102360765902,0.06158678477733125,0.30852959197651136,2
2015-01-16,0.04351279546922499,0.03411155617508188,0.04998126766782304,0.07825392556507967,0.19303911154122816,0.13096385089601456,0.046209137317381965,0.06090504297158056,0.06088353868090928,0.3021397737156758,2
2015-01-23,0.04299022241658324,0.03344810009658839,0.05006856462980408,0.07937748182013368,0.18975824834904856,0.13248627989342987,0.04685177021305293,0.06497597948286013,0.06148142366266166,0.2985619294358374,2
2015-01-30,0.03340725707580512,0.01148386001357754,0.10101659951356884,0.1608891337952384,0.14310380790497776,0.10311099426467445,0.04023617097667005,0.054378929463367226,0.05953008526549356,0.2928431617266272,2
2015-02-06,0.032202022338904714,0.011531783060284621,0.09984578540331804,0.16163688800453452,0.14373603851525704,0.1034492739717629,0.038154296839282294,0.0547159489978463,0.05927577877408071,0.29545218409472895,2
2015-02-13,0.03190919727921277,0.011534070782108713,0.09867660544278936,0.1657752167425622,0.1447916737071977,0.10499792787642534,0.03855644186125742,0.05784096859263535,0.06104503374610363,0.28487286396970757,2
2015-02-20,0.031230520382410514,0.011399795022045925,0.09859785043832814,0.16621208647365915,0.14483939598476991,0.1038140401100507,0.03834946508374568,0.05854447245543355,0.06171485043447333,0.28529752361508304,2
2015-02-27,0.01600004500755429,0.006437880702521957,0.047748588423443844,0.16005099290122562,0.1750032577647089,0.12923004101568755,0.018485927293710652,0.05650320230520799,0.06399640285316183,0.3265436617327774,2
2015-03-06,0.01592783516367681,0.006429043544205371,0.04858145447159668,0.1605734822315769,0.17256444271677682,0.1274862304162971,0.018027968789770567,0.056517768526403056,0.06536231684234191,0.32852945729735467,2
2015-03-13,0.015853856185459734,0.006568759427346909,0.04852078279815817,0.16157586528212753,0.1757065828053908,0.1307724946502157,0.017307311302897456,0.05697517779583425,0.06378793639910432,0.32293123335346513,2
2015-03-20,0.015852861701752083,0.0064698692075238545,0.048327451215634476,0.16241856513943406,0.17550904293601635,0.1296622878359013,0.01766087244680708,0.05728847596900859,0.06317319175398922,0.323637381793933,2
2015-03-27,0.043722535469707405,0.033363601904659104,0.09980135652804378,0.16799719952315248,0.1387930537208917,0.10415135541060268,0.038980500024114066,0.05665760072795387,0.06238527505197336,0.25414752163890164,2
2015-04-03,0.043600165960392935,0.03333752892773134,0.1022331498843501,0.16999904363686827,0.13956066026448352,0.10504131524114976,0.03755749798582103,0.05690377576504584,0.06278841322172543,0.24897844911243167,2
2015-04-10,0.04272165486138532,0.03337738638725155,0.10289970390996968,0.17105152908701496,0.1379417158612042,0.10583805693598801,0.03747783771603109,0.05841272519258045,0.06377280194285273,0.246506588105722,2
2015-04-17,0.04284884050301734,0.033056564362190594,0.10374561948242422,0.1673810015169648,0.14053811315964587,0.10741067654274468,0.03888446310231515,0.05814259277292925,0.063854039673763,0.244138088884005,2
2015-04-24,0.13828778340131673,0.22491297231305923,0.2810591687050233,0.08677433527275866,0.01496777734353287,0.017154986397151524,0.12623115753139916,0.04708922855446469,0.039460328438810185,0.02406226204248367,2
2015-05-01,0.13797436182789122,0.23122797706360934,0.2785263170579721,0.0883623979256114,0.014962142108869224,0.01679211516862184,0.11842392189256798,0.04821034254378283,0.041248018517665,0.024272405893409225,2
2015-05-08,0.13797436182789122,0.2312279770636093,0.27852631705797204,0.0883623979256114,0.014962142108869222,0.016792115168621835,0.11842392189256797,0.04821034254378282,0.04124801851766499,0.024272405893409222,2
2015-05-15,0.13382337947715842,0.22573474472594462,0.27687538141647255,0.09079789866196297,0.014980218198293534,0.017342634545817907,0.12120388805664836,0.05214420907872703,0.042599157704199066,0.024498488134775367,2
2015-05-22,0.12310496481544118,0.2558676295942801,0.23923911071463377,0.06770226637673188,0.03172903154143843,0.033068761650952724,0.10383506436178515,0.05699614981677703,0.05056478773703816,0.037892233390921494,2
2015-05-29,0.1220117353325948,0.25291659681913436,0.24154995306820512,0.06890548922653232,0.031956418640873334,0.03393839139465186,0.10141498015677496,0.057851872229221696,0.051775299915395305,0.037679263216616236,2
2015-06-05,0.11996489397688881,0.25460684023046787,0.24130167319128418,0.06867001378027325,0.0316983611254556,0.0344640674329067,0.09630265268373955,0.059759219817164116,0.05514430770539003,0.03808797005642985,2
