,.CSIH00928,.CSIH00929,.CSIH00930,.CSIH00931,.CSIH00932,.CSIH00933,.CSIH00934,.CSIH00935,.CSIH00936,.CSIH00937,gamma_op
2012-11-30,3.6609487662062263e-06,3.3478908428987775e-06,3.069599815147306e-06,5.70463504331455e-06,0.3414822195556997,0.010983054479502066,1.6087053607510382e-05,1.6128107842816944e-05,1.408730863380859e-05,0.6474726404202465,2
2012-12-07,3.6461446426670495e-06,3.296030945911518e-06,3.076671837246699e-06,5.695233667104889e-06,0.3363573086545442,0.01092968075012931,1.631933402338e-05,1.5658916088132308e-05,1.3797865839670298e-05,0.6526515203982823,2
2012-12-14,3.723712168931045e-06,3.392849132836029e-06,3.1682223635932173e-06,5.804450433763861e-06,0.3282115751900277,0.010961168312109538,1.7181229820187773e-05,1.609640114568455e-05,1.4266710894984285e-05,0.6607636229219027,2
2012-12-21,3.7524436563568493e-06,3.4341998273101945e-06,3.2012734704300876e-06,5.845527340942429e-06,0.3300282026634705,0.010895329086479517,1.7800448626207566e-05,1.6043496257663705e-05,1.4399375649686783e-05,0.6590119914852214,2
2012-12-28,0.004002322070374806,0.0023740977938631613,0.003748105058701698,0.007969244102466563,0.4011043925440896,0.10253966520408127,0.006161774897847652,0.02338521619967883,0.019657249576915406,0.42905793255198077,2
2013-01-04,0.003993376699861306,0.0023605867307774663,0.00376584157812149,0.007972788009032549,0.3998424987170551,0.10386953674011296,0.00630473066086814,0.0235626401160338,0.019951899709610074,0.42837610103852725,2
2013-01-11,0.00400977063394237,0.002388547749006472,0.0037993321905954525,0.00802289487756951,0.3981334742965615,0.10219139327730038,0.006504705087273945,0.02332923169492142,0.02010882707439985,0.4315118231184292,2
2013-01-18,0.003937428733280446,0.0023120065509457896,0.003728686088999979,0.007889932462232335,0.4062962352369176,0.10521046316371323,0.006235744731480855,0.0235498295753935,0.020638737037190144,0.420200936419846,2
2013-01-25,0.013835117437419775,0.008707276523176405,0.01570389586550837,0.02235753684939812,0.5264201441792621,0.09764265195083022,0.06165568623654976,0.04461783023019046,0.08904415820301734,0.12001570252464733,2
2013-02-01,0.013915241804239763,0.008771904012058017,0.015888470724297693,0.022693973712505883,0.5177992535343273,0.1013627910694218,0.0644326580593002,0.04415126793405256,0.09052190285986683,0.12046253628992998,2
2013-02-08,0.014270635468015921,0.008950662611091531,0.016157405063683503,0.02297848127882341,0.5088830806310094,0.1007439891085156,0.06970421586491839,0.04427435938452252,0.09127765692476057,0.12275951366465919,2
2013-02-22,0.01198879758177171,0.007804803624452697,0.013100524225344565,0.024862434946352444,0.20822302203562976,0.4313871338118542,0.040814431384417135,0.029358237027236445,0.1899486150296928,0.04251200033324822,2
2013-03-01,0.011194359757106278,0.007364135429604456,0.012618095200811903,0.023813507307486857,0.2111978178333606,0.4352397699487222,0.03769544659791585,0.029282736743641635,0.18983418905912963,0.04175994212222069,2
2013-03-08,0.011108954679453461,0.007338152083617404,0.01270976210422423,0.023912586970796533,0.2037124945026839,0.4391370291820673,0.03897455650266244,0.02980244634940623,0.19079001105612375,0.04251400656896478,2
2013-03-15,0.010829775278568918,0.0071180988925713205,0.012219245610040624,0.023233589275986018,0.2061413072506681,0.43228276861718984,0.03741708903136984,0.030025627808097005,0.19743168133653297,0.0433008168989753,2
2013-03-22,0.010029767244905216,0.008678565619036127,0.014528247366512023,0.02049091218909331,0.2319861069413405,0.5563670823317557,0.017845761733594215,0.03786474576679802,0.0792674080099206,0.02294140279704436,2
2013-03-29,0.009909034424780035,0.008591751980366859,0.014383428291439774,0.020657429659456154,0.22798996189885046,0.5589186875800491,0.018212894870336144,0.03837091257751347,0.07941863494671585,0.02354726377049215,2
2013-04-05,0.009670911502545359,0.008425939008348057,0.014028506230072197,0.02034471198771408,0.22548547430697546,0.5642487678597401,0.017246080544385048,0.0380836342412487,0.07911024799177055,0.02335572632720028,2
2013-04-12,0.009670911502545359,0.008425939008348059,0.014028506230072199,0.020344711987714082,0.2254854743069755,0.5642487678597402,0.017246080544385048,0.03808363424124871,0.07911024799177055,0.023355726327200284,2
2013-04-19,0.008930313918799199,0.007175925060572019,0.009018141131244842,0.012191776863460305,0.08036415642848584,0.7707580638938123,0.010125269661251685,0.03437316788216159,0.045584290526631065,0.021478894633581047,2
2013-04-26,0.008647080605536775,0.0069675528690687945,0.008924531287606742,0.012206899051385093,0.07896762858116217,0.7730371312305677,0.010291479229420367,0.0344296184306914,0.04543596008013657,0.021092118634424475,2
2013-05-03,0.008437440646476493,0.006783227531293115,0.008748240534057485,0.012147241160130504,0.07714538276870803,0.7741470154910921,0.01007536394468235,0.034089698781824586,0.04766744002357659,0.02075894911815879,2
2013-05-10,0.00808386787263376,0.006565757213260839,0.008559373072695319,0.012010766667205722,0.07503991519456832,0.7773086367058838,0.01001300962237962,0.03402670457989884,0.04775457389459483,0.020637395176879052,2
2013-05-17,0.007724089091638783,0.006193484802271068,0.00933010158409972,0.013707672961906045,0.08331215541569918,0.7375401871995351,0.014010076267557195,0.03069702117354023,0.06710930422464657,0.03037590727910651,2
2013-05-24,0.007765386445635543,0.006134713260911108,0.00946045986416706,0.01356729207136605,0.08249929662833178,0.7323060485204285,0.014018320643135997,0.03209942501481364,0.07166381891553093,0.030485238635679524,2
2013-05-31,0.007723602777031481,0.006174558741362855,0.00964700414032665,0.013869310128312733,0.08354044875734079,0.7283951076150711,0.01401469414157797,0.03436064711400003,0.07219686213995137,0.03007776444502511,2
