,HSCIIT Index,HSCIH Index,HSCIEN Index,HSCICD Index,HSCIPC Index,HSCIFN Index,HSCIMT Index,HSCICS Index,HSCIUT Index,HSCITC Index,HSCIIN Index,gamma_reg,b_weight
2010-01-01,0.10779714283587465,0.1471915492058714,0.11602685455873704,0.07483017710222518,0.07602622998737762,0.06288635904439925,0.08476962642806271,0.12090375292552293,0.07376833365341282,0.09702734703600199,0.0387726272225144,0.001,0.5
2010-01-08,0.10779714283587465,0.1471915492058714,0.11602685455873704,0.07483017710222518,0.07602622998737762,0.06288635904439925,0.08476962642806271,0.12090375292552293,0.07376833365341282,0.09702734703600199,0.0387726272225144,0.001,0.5
2010-01-15,0.10779714283587465,0.1471915492058714,0.11602685455873704,0.07483017710222518,0.07602622998737762,0.06288635904439925,0.08476962642806271,0.12090375292552293,0.07376833365341282,0.09702734703600199,0.0387726272225144,0.001,0.5
2010-01-22,0.10779714283587465,0.1471915492058714,0.11602685455873704,0.07483017710222518,0.07602622998737762,0.06288635904439925,0.08476962642806271,0.12090375292552293,0.07376833365341282,0.09702734703600199,0.0387726272225144,0.001,0.5
2010-01-29,0.10951395758866009,0.14491747564806903,0.11393657560193979,0.07764870160919347,0.07654337732161243,0.06133746069507082,0.08557941184890139,0.11658153040852359,0.07367286861102366,0.10229171680651672,0.037976923860488926,0.001,0.5
2010-02-05,0.10951395758866009,0.14491747564806903,0.11393657560193979,0.07764870160919347,0.07654337732161243,0.06133746069507082,0.08557941184890139,0.11658153040852359,0.07367286861102366,0.10229171680651672,0.037976923860488926,0.001,0.5
2010-02-12,0.10951395758866009,0.14491747564806903,0.11393657560193979,0.07764870160919347,0.07654337732161243,0.06133746069507082,0.08557941184890139,0.11658153040852359,0.07367286861102366,0.10229171680651672,0.037976923860488926,0.001,0.5
2010-02-19,0.10951395758866009,0.14491747564806903,0.11393657560193979,0.07764870160919347,0.07654337732161243,0.06133746069507082,0.08557941184890139,0.11658153040852359,0.07367286861102366,0.10229171680651672,0.037976923860488926,0.001,0.5
2010-02-26,0.10872716838408109,0.15449564741600877,0.11406158659084692,0.07599044623935028,0.07601959748990801,0.06011912186373608,0.07756585900594562,0.11850212318819972,0.07521006796443169,0.10504718577052362,0.03426119608696816,0.001,0.5
2010-03-05,0.10872716838408109,0.15449564741600877,0.11406158659084692,0.07599044623935028,0.07601959748990801,0.06011912186373608,0.07756585900594562,0.11850212318819972,0.07521006796443169,0.10504718577052362,0.03426119608696816,0.001,0.5
2010-03-12,0.10872716838408109,0.15449564741600877,0.11406158659084692,0.07599044623935028,0.07601959748990801,0.06011912186373608,0.07756585900594562,0.11850212318819972,0.07521006796443169,0.10504718577052362,0.03426119608696816,0.001,0.5
2010-03-19,0.10872716838408109,0.15449564741600877,0.11406158659084692,0.07599044623935028,0.07601959748990801,0.06011912186373608,0.07756585900594562,0.11850212318819972,0.07521006796443169,0.10504718577052362,0.03426119608696816,0.001,0.5
2010-03-26,0.10420873029801697,0.14954901098284018,0.1118855093807667,0.07759790279050882,0.07978065302271936,0.06260696064539453,0.07954351494495901,0.11966963034647861,0.07681342405991433,0.10134297669738479,0.03700168683101671,0.001,0.5
2010-04-02,0.10420873029801697,0.14954901098284018,0.1118855093807667,0.07759790279050882,0.07978065302271936,0.06260696064539453,0.07954351494495901,0.11966963034647861,0.07681342405991433,0.10134297669738479,0.03700168683101671,0.001,0.5
2010-04-09,0.10420873029801697,0.14954901098284018,0.1118855093807667,0.07759790279050882,0.07978065302271936,0.06260696064539453,0.07954351494495901,0.11966963034647861,0.07681342405991433,0.10134297669738479,0.03700168683101671,0.001,0.5
2010-04-16,0.10420873029801697,0.14954901098284018,0.1118855093807667,0.07759790279050882,0.07978065302271936,0.06260696064539453,0.07954351494495901,0.11966963034647861,0.07681342405991433,0.10134297669738479,0.03700168683101671,0.001,0.5
2010-04-23,0.10475272726046006,0.15241067263827457,0.1120055841556915,0.07543203182287676,0.07707369376898392,0.06303608473047075,0.08006918500354449,0.11853703080701808,0.07675121520942646,0.10113960453449737,0.038792170068756,0.001,0.5
2010-04-30,0.10475272726046006,0.15241067263827457,0.1120055841556915,0.07543203182287676,0.07707369376898392,0.06303608473047075,0.08006918500354449,0.11853703080701808,0.07675121520942646,0.10113960453449737,0.038792170068756,0.001,0.5
2010-05-07,0.10475272726046006,0.15241067263827457,0.1120055841556915,0.07543203182287676,0.07707369376898392,0.06303608473047075,0.08006918500354449,0.11853703080701808,0.07675121520942646,0.10113960453449737,0.038792170068756,0.001,0.5
2010-05-14,0.10475272726046006,0.15241067263827457,0.1120055841556915,0.07543203182287676,0.07707369376898392,0.06303608473047075,0.08006918500354449,0.11853703080701808,0.07675121520942646,0.10113960453449737,0.038792170068756,0.001,0.5
2010-05-21,0.10721012141647848,0.15947454178037956,0.11270297987603087,0.07268843361098701,0.07302493346595104,0.06030849464318907,0.08121871472065781,0.11915115651233513,0.07679264323264877,0.10111264702456164,0.03631533371678072,0.001,0.5
2010-05-28,0.10721012141647848,0.15947454178037956,0.11270297987603087,0.07268843361098701,0.07302493346595104,0.06030849464318907,0.08121871472065781,0.11915115651233513,0.07679264323264877,0.10111264702456164,0.03631533371678072,0.001,0.5
2010-06-04,0.10721012141647848,0.15947454178037956,0.11270297987603087,0.07268843361098701,0.07302493346595104,0.06030849464318907,0.08121871472065781,0.11915115651233513,0.07679264323264877,0.10111264702456164,0.03631533371678072,0.001,0.5
2010-06-11,0.10721012141647848,0.15947454178037956,0.11270297987603087,0.07268843361098701,0.07302493346595104,0.06030849464318907,0.08121871472065781,0.11915115651233513,0.07679264323264877,0.10111264702456164,0.03631533371678072,0.001,0.5
2010-06-18,0.09880158253862933,0.164737289607721,0.11521151548905104,0.07195907298428414,0.07440163927692389,0.06105733354299965,0.07601585381790764,0.12144243565426892,0.07704488030124845,0.10475714395056353,0.03457125283640246,0.001,0.5
2010-06-25,0.09880158253862933,0.164737289607721,0.11521151548905104,0.07195907298428414,0.07440163927692389,0.06105733354299965,0.07601585381790764,0.12144243565426892,0.07704488030124845,0.10475714395056353,0.03457125283640246,0.001,0.5
2010-07-02,0.09880158253862933,0.164737289607721,0.11521151548905104,0.07195907298428414,0.07440163927692389,0.06105733354299965,0.07601585381790764,0.12144243565426892,0.07704488030124845,0.10475714395056353,0.03457125283640246,0.001,0.5
2010-07-09,0.09880158253862933,0.164737289607721,0.11521151548905104,0.07195907298428414,0.07440163927692389,0.06105733354299965,0.07601585381790764,0.12144243565426892,0.07704488030124845,0.10475714395056353,0.03457125283640246,0.001,0.5
2010-07-16,0.09810484561110537,0.1643424437381345,0.10953513326882948,0.07180370944653564,0.07275641944935357,0.06107810046633667,0.07733573548445649,0.12508754522019705,0.08013245095374463,0.10340939326015529,0.0364142231011514,0.001,0.5
2010-07-23,0.09810484561110537,0.1643424437381345,0.10953513326882948,0.07180370944653564,0.07275641944935357,0.06107810046633667,0.07733573548445649,0.12508754522019705,0.08013245095374463,0.10340939326015529,0.0364142231011514,0.001,0.5
2010-07-30,0.09810484561110537,0.1643424437381345,0.10953513326882948,0.07180370944653564,0.07275641944935357,0.06107810046633667,0.07733573548445649,0.12508754522019705,0.08013245095374463,0.10340939326015529,0.0364142231011514,0.001,0.5
2010-08-06,0.09810484561110537,0.1643424437381345,0.10953513326882948,0.07180370944653564,0.07275641944935357,0.06107810046633667,0.07733573548445649,0.12508754522019705,0.08013245095374463,0.10340939326015529,0.0364142231011514,0.001,0.5
2010-08-13,0.09875155593030656,0.1708606806864726,0.09984296446228347,0.06902820997734857,0.07400745201025029,0.06279796285503794,0.08091671634166336,0.12401538643094571,0.07933047095203327,0.09778902801721553,0.04265957233644279,0.001,0.5
2010-08-20,0.09875155593030656,0.1708606806864726,0.09984296446228347,0.06902820997734857,0.07400745201025029,0.06279796285503794,0.08091671634166336,0.12401538643094571,0.07933047095203327,0.09778902801721553,0.04265957233644279,0.001,0.5
