,.CSIH00928,.CSIH00929,.CSIH00930,.CSIH00931,.CSIH00932,.CSIH00933,.CSIH00934,.CSIH00935,.CSIH00936,.CSIH00937,gamma_op
2012-11-30,0.0792876864703049,0.06733404433617891,0.08837044059653967,0.09397356739503356,0.1200824593743619,0.11254673280406491,0.11416440783581688,0.0906089540472354,0.09457343043978625,0.13905827670067775,2
2012-12-07,0.07940238257825172,0.06665645888467726,0.08906231567232678,0.09433588800887387,0.11893232081251419,0.11261721348755221,0.11645126144892795,0.08845796450215138,0.0931409315377941,0.14094326306693064,2
2012-12-14,0.07957261374013795,0.06732918922153383,0.08999457709061433,0.09434402056201564,0.11387825320732771,0.11082609366232923,0.1203050592599826,0.0892260998663218,0.0945018691496827,0.14002222424005414,2
2012-12-21,0.07958525052867149,0.06763870534405718,0.09025148342272096,0.0942991672522629,0.1136498444795527,0.10933429772222021,0.12370620397644337,0.08826591523530823,0.0946653593213598,0.1386037727174031,2
2012-12-28,0.06937818728255982,0.054688706619659494,0.08055842413740166,0.09070277525283907,0.13844148324543146,0.11895902496786431,0.11609346939675386,0.08339101184019687,0.08515652061209805,0.1626303966451951,2
2013-01-04,0.0688508724362568,0.05408505343223233,0.08050437934023644,0.09025513411774247,0.13726380449251,0.11985383888744967,0.11814810305069536,0.0835718580030091,0.08596816629659894,0.16149878994326888,2
2013-01-11,0.06882646907078907,0.054482624520397704,0.08085958689918472,0.09041897759540912,0.13607005609723039,0.11739372019818237,0.12135414563641939,0.08237649983214132,0.08625950082501965,0.16195841932522623,2
2013-01-18,0.06798878176722249,0.05305199829514729,0.079830466589187,0.08945206487077065,0.1396899823283193,0.12158446045911636,0.11703181181627148,0.08365256485616089,0.08906189120304947,0.1586559778147552,2
2013-01-25,0.05307029541151491,0.035496344206184194,0.0655471175358236,0.0822788357554203,0.17546337315452626,0.12693415754388576,0.10718202446583047,0.07124072858547711,0.07688239209089033,0.20590473125044698,2
2013-02-01,0.052814272320684065,0.035382380510833304,0.06561757515149878,0.08263549213285255,0.1707683106567826,0.13037952277807782,0.11082730064837595,0.0697517284112664,0.07733338445639891,0.20449003293322962,2
2013-02-08,0.053400227144113036,0.0355948866110475,0.0657883419100992,0.08249291316239926,0.16546384899156358,0.1277583277889615,0.1182058587715559,0.06896096471499456,0.07688065499615385,0.20545397590911155,2
2013-02-22,0.07755667508300151,0.06486418229183388,0.08490788174071284,0.09460064975128148,0.1340026522818896,0.11589256064161668,0.10506789673757913,0.08730653366505237,0.09173446409629311,0.14406650371073956,2
2013-03-01,0.07418502983067832,0.06269576345044023,0.08377734495570856,0.09282122265285284,0.1392347171269485,0.11978168107581154,0.09940738337914118,0.08920760865164541,0.09391701687434223,0.1449722320024313,2
2013-03-08,0.07329709510326271,0.06220133258690451,0.0840169220157037,0.09279979900854261,0.13371259869447485,0.12032571294982937,0.10233106255849035,0.09039381203502497,0.09397710094200751,0.14694456410575946,2
2013-03-15,0.07197980332186113,0.06077915259911924,0.08136757674404929,0.0908268857006774,0.13630046294796277,0.11931744664393405,0.09896324824063639,0.09173953325140367,0.09796273395363159,0.15076315659672426,2
2013-03-22,0.08320564262478247,0.0746755259777864,0.08989332321383627,0.0964004909006154,0.12399121971125193,0.11263116747963257,0.09956492773416563,0.09429139793332733,0.09757756266180191,0.1277687417627998,2
2013-03-29,0.08192644069335238,0.07367885973712503,0.08869669719531241,0.09685567263539371,0.12144384448148905,0.11276559484896762,0.10127006739903903,0.09522916649028185,0.09743355582751462,0.1307001006915243,2
2013-04-05,0.08116167209066417,0.07334496439113383,0.08781067016820251,0.096825812849157,0.12191837838839632,0.11555518323086383,0.09733820985854576,0.09593941522383188,0.09851666616367666,0.13158902763552796,2
2013-04-12,0.08116167209066417,0.07334496439113383,0.08781067016820251,0.096825812849157,0.12191837838839632,0.11555518323086383,0.09733820985854576,0.09593941522383188,0.09851666616367666,0.13158902763552796,2
2013-04-19,0.005920342658794028,0.006757357590076606,0.004569646251408883,0.002688117648877969,0.19170631706143618,0.0017244833547679084,0.0021942445191121263,0.0034157888794969365,0.0021756432939790266,0.7788480587420503,2
2013-04-26,0.005836134052181168,0.0066796685534991455,0.004603907650870426,0.00274007375585828,0.1917779902397346,0.001760827927886133,0.002270554125166963,0.003483207156740276,0.0022077395368673047,0.7786398970011957,2
2013-05-03,0.005793823882351448,0.006616218400458762,0.004591564717973111,0.002774171853282035,0.19061558769780326,0.0017940676455982217,0.0022615886050626186,0.0035088844398745394,0.002356507151424278,0.7796875856061718,2
2013-05-10,0.005609153516289949,0.006471155386029757,0.004539473776856439,0.00277172410248683,0.18735460398240378,0.001820255803943659,0.0022711251102282256,0.003539071634496477,0.0023855332187585317,0.7832379034685063,2
2013-05-17,0.014836176066193807,0.009770501415813808,0.01719661707931501,0.026732329984351072,0.22363193801715314,0.060074952559360066,0.03167265273231977,0.01948358174931361,0.03498528781780001,0.5616159625783796,2
2013-05-24,0.014876086588253911,0.00965221449071382,0.017390810233763272,0.026388650024149026,0.22086485924309285,0.05949100265874655,0.03160755112314686,0.020319861217990162,0.03726092076626533,0.5621480436538782,2
2013-05-31,0.014832095988797539,0.009738579088212206,0.017776940002894537,0.027041814640240355,0.2241971843154621,0.0593174756475376,0.03167637362735919,0.02180428207945999,0.03762954184045527,0.5559857127695812,2
2013-06-07,0.014730519153506646,0.009709503373687848,0.017796407714619614,0.026917507400501316,0.22334603686702068,0.06082460941866885,0.031807232148540955,0.021150854063460595,0.0359695537572441,0.5577477761027493,2
