,HSCIIT Index,HSCIH Index,HSCIEN Index,HSCICD Index,HSCIPC Index,HSCIFN Index,HSCIMT Index,HSCICS Index,HSCIUT Index,HSCITC Index,HSCIIN Index,gamma_reg,b_weight
2011-09-23,0.03248038040958429,0.2906447595910494,0.1853123084693722,0.02748792435827096,-0.024137996003024395,-0.008526233207655595,-0.03530717312782268,0.2611372606353201,0.17422679351982429,0.12510953980887576,-0.028427564453794227,0.001,0.5
2011-09-30,0.03248038040958429,0.2906447595910494,0.1853123084693722,0.02748792435827096,-0.024137996003024395,-0.008526233207655595,-0.03530717312782268,0.2611372606353201,0.17422679351982429,0.12510953980887576,-0.028427564453794227,0.001,0.5
2011-10-07,0.04656055383133878,0.3167411313045931,0.2637760928904927,-0.004941836074257543,-0.06231212145638404,-0.043319661040803675,-0.07821199432716112,0.2776987254819833,0.20105167426886328,0.14438225546693192,-0.06142482034559674,0.001,0.5
2011-10-14,0.04656055383133878,0.3167411313045931,0.2637760928904927,-0.004941836074257543,-0.06231212145638404,-0.043319661040803675,-0.07821199432716112,0.2776987254819833,0.20105167426886328,0.14438225546693192,-0.06142482034559674,0.001,0.5
2011-10-21,0.04656055383133878,0.3167411313045931,0.2637760928904927,-0.004941836074257543,-0.06231212145638404,-0.043319661040803675,-0.07821199432716112,0.2776987254819833,0.20105167426886328,0.14438225546693192,-0.06142482034559674,0.001,0.5
2011-10-28,0.04656055383133878,0.3167411313045931,0.2637760928904927,-0.004941836074257543,-0.06231212145638404,-0.043319661040803675,-0.07821199432716112,0.2776987254819833,0.20105167426886328,0.14438225546693192,-0.06142482034559674,0.001,0.5
2011-11-04,0.034875267752832395,0.2986863113172176,0.253006963072654,0.030002102664026163,-0.022216173151764815,-0.007225914530798384,-0.07902241804890928,0.2621130293882943,0.1759678552863133,0.0737565135739629,-0.019943537323827962,0.001,0.5
2011-11-11,0.034875267752832395,0.2986863113172176,0.253006963072654,0.030002102664026163,-0.022216173151764815,-0.007225914530798384,-0.07902241804890928,0.2621130293882943,0.1759678552863133,0.0737565135739629,-0.019943537323827962,0.001,0.5
2011-11-18,0.034875267752832395,0.2986863113172176,0.253006963072654,0.030002102664026163,-0.022216173151764815,-0.007225914530798384,-0.07902241804890928,0.2621130293882943,0.1759678552863133,0.0737565135739629,-0.019943537323827962,0.001,0.5
2011-11-25,0.034875267752832395,0.2986863113172176,0.253006963072654,0.030002102664026163,-0.022216173151764815,-0.007225914530798384,-0.07902241804890928,0.2621130293882943,0.1759678552863133,0.0737565135739629,-0.019943537323827962,0.001,0.5
2011-12-02,0.07019616028359149,0.3143442613700238,0.24889658735807074,-0.013957456128115442,-0.05266716801606175,-0.03983400011977259,-0.11121696336915692,0.2771535836730867,0.20166535188086648,0.10769007958747606,-0.002270436520008537,0.001,0.5
2011-12-09,0.07019616028359149,0.3143442613700238,0.24889658735807074,-0.013957456128115442,-0.05266716801606175,-0.03983400011977259,-0.11121696336915692,0.2771535836730867,0.20166535188086648,0.10769007958747606,-0.002270436520008537,0.001,0.5
2011-12-16,0.07019616028359149,0.3143442613700238,0.24889658735807074,-0.013957456128115442,-0.05266716801606175,-0.03983400011977259,-0.11121696336915692,0.2771535836730867,0.20166535188086648,0.10769007958747606,-0.002270436520008537,0.001,0.5
2011-12-23,0.07019616028359149,0.3143442613700238,0.24889658735807074,-0.013957456128115442,-0.05266716801606175,-0.03983400011977259,-0.11121696336915692,0.2771535836730867,0.20166535188086648,0.10769007958747606,-0.002270436520008537,0.001,0.5
2011-12-30,0.05744075267956471,0.34127508531713485,0.24967929533150873,-0.014046707094228457,-0.046260419062312874,-0.04471737524573491,-0.11678288412536965,0.2746234855107701,0.1764340876666416,0.09565707787307381,0.026697601148952047,0.001,0.5
2012-01-06,0.05744075267956471,0.34127508531713485,0.24967929533150873,-0.014046707094228457,-0.046260419062312874,-0.04471737524573491,-0.11678288412536965,0.2746234855107701,0.1764340876666416,0.09565707787307381,0.026697601148952047,0.001,0.5
2012-01-13,0.05744075267956471,0.34127508531713485,0.24967929533150873,-0.014046707094228457,-0.046260419062312874,-0.04471737524573491,-0.11678288412536965,0.2746234855107701,0.1764340876666416,0.09565707787307381,0.026697601148952047,0.001,0.5
2012-01-20,0.05744075267956471,0.34127508531713485,0.24967929533150873,-0.014046707094228457,-0.046260419062312874,-0.04471737524573491,-0.11678288412536965,0.2746234855107701,0.1764340876666416,0.09565707787307381,0.026697601148952047,0.001,0.5
2012-01-27,0.07929207134792514,0.33942215703495904,0.3134903324929198,-0.02502972013120225,-0.034838366743394564,-0.013182313232099452,-0.12415879059802838,0.2361667054652034,0.16213402556140266,0.062333708837950634,0.004370189964363863,0.001,0.5
2012-02-03,0.07929207134792514,0.33942215703495904,0.3134903324929198,-0.02502972013120225,-0.034838366743394564,-0.013182313232099452,-0.12415879059802838,0.2361667054652034,0.16213402556140266,0.062333708837950634,0.004370189964363863,0.001,0.5
2012-02-10,0.07929207134792514,0.33942215703495904,0.3134903324929198,-0.02502972013120225,-0.034838366743394564,-0.013182313232099452,-0.12415879059802838,0.2361667054652034,0.16213402556140266,0.062333708837950634,0.004370189964363863,0.001,0.5
2012-02-17,0.07929207134792514,0.33942215703495904,0.3134903324929198,-0.02502972013120225,-0.034838366743394564,-0.013182313232099452,-0.12415879059802838,0.2361667054652034,0.16213402556140266,0.062333708837950634,0.004370189964363863,0.001,0.5
2012-02-24,0.12994339409570077,0.3285104305672601,0.33509436945911203,-0.039893634881820905,-0.015572362419869423,0.010635157201992998,-0.15408825482659694,0.17666744273243268,0.1743060646357948,0.056894304452068674,-0.00249691101607475,0.001,0.5
