,.HSCICD,.HSCICS,.HSCIE,.HSCIF,.HSCIH,.HSCIIG,.HSCIIT,.HSCIM,.HSCIPC,.HSCIT,.HSCIU,gamma_op
2010-01-01,0.09824692129023638,0.041587830139806686,0.07403858197029445,0.11110211336841741,0.046577913806707484,0.05527000086978582,0.20516420600325663,0.029381416446279972,0.16881610157893245,0.04114210417075172,0.12867281035553108,2
2010-01-08,0.09725198582002102,0.04161653703405372,0.073180479664283,0.10964290840391029,0.04594663042247511,0.05517612806226723,0.20920103028553177,0.029087102921349247,0.16867550412544424,0.04215654456712585,0.12806514869353852,2
2010-01-15,0.09830414510686465,0.04063850405277891,0.07585436962596855,0.10755394697014434,0.042017458236793405,0.057556711108299186,0.21031783267404344,0.03131206262137753,0.16681703044232665,0.04192310081330852,0.12770483834809473,2
2010-01-22,0.10027932804792632,0.041642635223445884,0.07271548279720472,0.10350077596720346,0.042405228616412584,0.05995384856697798,0.22090921440489847,0.03144268427295248,0.15866929441490715,0.04401661698385424,0.12446489070421679,2
2010-01-29,0.09538092046483755,0.006032426230703422,0.07401478684127451,0.14595465290947982,0.0198267565465768,0.029093454351544378,0.20089110487279233,0.006256389051208396,0.20330822635942908,0.009758582912485412,0.20948269945966816,2
2010-02-05,0.09724674326634403,0.00575353896476386,0.07284328558071673,0.14666250252291882,0.02066489322625919,0.028240970305148876,0.19797069191667935,0.006012346990865224,0.19850982059230085,0.009954606703034174,0.2161405999309689,2
2010-02-12,0.09705001648709584,0.00586726477963308,0.07385813847211195,0.14526570845578482,0.0203707047067467,0.028293121638105972,0.19513036894407412,0.006011131467886049,0.20047215230822074,0.010083126076167619,0.2175982666641733,2
2010-02-19,0.0975261897022775,0.005705491351379421,0.07411059671511044,0.14289382226003572,0.019942199869255547,0.02782120687892143,0.19730525467933563,0.005823347902209389,0.20368698869720187,0.010027795014168568,0.21515710693010448,2
2010-02-26,0.08120014274345584,0.043884701094368705,0.06782259249103043,0.11832661913684148,0.05032103577434693,0.05810700924394571,0.2093245191525847,0.0340995043076699,0.1974616616161176,0.03911223833396099,0.10033997610567773,2
2010-03-05,0.08014473821033746,0.04339803255446946,0.0685003377046749,0.11822147863246,0.05034653464822756,0.05574401832862941,0.20903472169990367,0.035326866151032,0.20183145002228114,0.039234055361574885,0.09821776668640958,2
2010-03-12,0.08134296398294338,0.04414570321177345,0.06767736743088625,0.11592944368797727,0.05051112286937966,0.058189521544718736,0.20904748536874743,0.03534107720877155,0.20241691120022673,0.03696370297344614,0.09843470052112933,2
2010-03-19,0.08139845846076331,0.04496006332303419,0.06793269891393451,0.11498131097999187,0.05128060895985489,0.05734964510125145,0.21016818121428074,0.03519563192532184,0.202979475127223,0.03708373179901338,0.09667019419533085,2
2010-03-26,0.08207212025062113,0.04542844706729092,0.07030443777032752,0.1029744154788538,0.053085733548171476,0.0605646046098989,0.2051753654903707,0.0327886868267745,0.2132817782081653,0.03254343448989133,0.10178097625963449,2
2010-04-02,0.08131913844103933,0.04513510355963491,0.0696647029508459,0.10212833799265619,0.054753836471551645,0.06125017111568828,0.20635231393451803,0.03225487621406037,0.21281769107454623,0.03225305850455397,0.10207076974090526,2
2010-04-09,0.08092738049802001,0.043995279882440355,0.07121997395939851,0.10318548895354782,0.0549123523556242,0.06171036417410124,0.20351383370388912,0.032423633339916706,0.21436371606166862,0.03191123626888313,0.10183674080251019,2
2010-04-16,0.08080801698061196,0.04484088470081666,0.07265132075667154,0.10430386888033544,0.05439582077733845,0.0614465611280179,0.2033565517707277,0.03319071257500096,0.21121992601565676,0.032675397188953216,0.10111093922586947,2
2010-04-23,0.08267261707261027,0.04661044479220401,0.06550934710412508,0.11384805276323129,0.0594535093914922,0.05831529730229269,0.18518111700360101,0.031323888865671966,0.21731212375682135,0.03182821242466974,0.10794538952328055,2
2010-04-30,0.08356203455216088,0.047312825705336334,0.06433734461149168,0.11225695826451479,0.06097240182503267,0.0598168451507236,0.18964885441860377,0.031169599083379535,0.20832947143721858,0.032214610402141595,0.11037905454939657,2
2010-05-07,0.08377850492718458,0.04663597121820394,0.06574202589067525,0.11285961301556216,0.0627116689970151,0.06037338392310844,0.1878446199512929,0.030976743602837687,0.20957765012196644,0.03208380887566945,0.10741600947648416,2
2010-05-14,0.08211781295883418,0.046526108715066385,0.06505358493335678,0.11398767640356192,0.06250458612785104,0.059213944771749016,0.1857889927385442,0.030295572477219982,0.20939827949663353,0.033029569175044016,0.11208387220213895,2
2010-05-21,0.0840174125734305,0.024910791599747975,0.04852955270192776,0.13841779352600403,0.0609755376811444,0.043412908501062185,0.1944285236244279,0.009420158292260741,0.19457051779276346,0.006072843431452486,0.19524396027577862,2
2010-05-28,0.0819959346837567,0.024249248196858378,0.048292873584546515,0.14193075052998846,0.059708498327850086,0.04152037905432722,0.18395897373201012,0.008957297490556598,0.19816577061342308,0.006371775404081751,0.20484849838260102,2
2010-06-04,0.08421217060598947,0.024876880979966695,0.04889570055341408,0.14046084576103104,0.05998121782812032,0.042726940752035175,0.18503814455782885,0.009256601330443384,0.200424921918375,0.006177566676224628,0.1979490090365713,2
2010-06-11,0.08453187078822547,0.02524119561203451,0.04819437951208855,0.14101264219465623,0.06008567870287066,0.042916557006597966,0.18706961151188672,0.008975966879061483,0.2000090898918741,0.006210951844308119,0.19575205605639626,2
2010-06-18,0.07806827001768768,0.039761672275044666,0.01876435629985785,0.11782100548103497,0.09853104975793107,0.032273147476986924,0.19453026394574888,0.011260527120010529,0.17342338033906735,0.003061878858919693,0.2325044484277105,2
2010-06-25,0.0796352571713751,0.04047712611797632,0.018880132749845624,0.11738194900388521,0.09764922755662753,0.03278537105956923,0.19170342968897597,0.011440792754013808,0.1741954160109488,0.0030169688641716323,0.23283432902261078,2
2010-07-02,0.07918972371529055,0.040250137244337104,0.018730481333424975,0.1183084450783129,0.09780075630989228,0.03198110327387095,0.19024530000653517,0.011309502234005864,0.1757715542985908,0.003031796428117236,0.23338120007762242,2
2010-07-09,0.07740742248812993,0.04060086737104735,0.018184971209249626,0.11697480650360997,0.09679117447349574,0.03182132761384323,0.18855994087752495,0.010978659991300217,0.17515779008291846,0.003098480923483076,0.24042455846539748,2
2010-07-16,0.057900946267365125,0.036395213918998186,0.023964890828166933,0.11654462523816568,0.10447894203147093,0.03228279678456941,0.20328484484828604,0.011646098494706585,0.15851153773661641,0.0029312480820918134,0.25205885576956305,2
2010-07-23,0.05831518149921098,0.03651840156687878,0.023355528466051254,0.11780165923094324,0.1032207865396663,0.03243856068367217,0.20274219497278087,0.011434489699693143,0.16094835349230666,0.002887759011092966,0.2503370848377036,2
2010-07-30,0.05862932299030355,0.03572483313708489,0.02416762105860623,0.11828495388742036,0.10511387552847677,0.033309771637240325,0.1987552029907619,0.012050627629347771,0.164254250359112,0.0028911153954278117,0.24681842538621845,2
2010-08-06,0.0583869770345131,0.035080390418725,0.02363787159043672,0.11790354428413469,0.1042252117249802,0.03435729120268899,0.20590152761785216,0.011963089884858199,0.16133856819664819,0.00284348185843594,0.2443620461867268,2
