date,.CSIH00928,.CSIH00929,.CSIH00930,.CSIH00931,.CSIH00932,.CSIH00933,.CSIH00934,.CSIH00935,.CSIH00936,.CSIH00937
2010-03-26,0.0023793323510366005,-0.009810596198555732,0.0034804119884401796,0.0019273394423815482,-0.00040580330336204007,-0.0073764802435944965,-0.007631287161131484,0.0174075276577208,0.005815278183213257,-0.001041007188479215
2010-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-09,0.05098752159570763,0.04879998606375735,0.04941164502409734,0.03653579339386104,0.023571779777897595,0.07193404353143396,0.020441809882440598,0.07237682156529512,0.05100935631270498,0.02760621276165609
2010-04-16,-0.0008790463805538051,-0.0014240263638225503,-0.004971457905091792,-0.01392497070216403,0.02431767379279992,0.0195743905042689,-0.02095210489626831,0.007871576878711428,-0.0030390063651495325,-0.008543705691822279
2010-04-23,-0.043918989707423695,-0.036013204867774595,-0.027902540660644792,-0.03088029934745673,0.01804407956223031,0.047290705145097256,-0.08075071325932615,0.026229771777598554,-0.03089057480088564,-0.009643708380872695
2010-04-30,-0.040936611924266786,-0.06695874072047026,-0.06568245762986924,-0.07544681556150112,-0.08830615098619476,-0.06801681343097488,-0.01211479822580619,-0.09022616362189384,-0.10215529026597336,-0.051190954652012066
2010-05-07,-0.11885270510512003,-0.06091428789383113,-0.04461251450526105,-0.05143010033851181,0.01496390941434056,0.005208857291162827,-0.08964237549402199,-0.020032665656090076,-0.05491947526874197,-0.050707829785665015
2010-05-14,0.02496529302836814,-0.003164982481209666,-0.023874630043866696,-0.009271349281132157,-0.03655834246871992,-0.012330451890086747,0.02170773719903263,-0.03955956440505892,-0.03342884744876562,-0.00919007143910111
2010-05-21,-0.03067220941869475,-0.039302048707068216,-0.03884106161516543,-0.03723016273196633,-0.04042993539214612,-0.061274321357148165,-0.030381585326238914,-0.043193353141393276,-0.06048486452097179,-0.051022680904670326
2010-05-28,0.03324835171670548,0.05176029004655036,0.048713356532759766,0.051583949919244754,0.04736669986744002,0.08579707745880838,0.012298752431823656,0.0625183625714727,0.07393126511137527,0.02855501271156191
2010-06-04,-0.04700658764644294,-0.05000636947928805,-0.039007825619014835,-0.02383946016354299,-0.014195059541452282,-0.019031354251413002,-0.038779227513703884,-0.01712177616850674,-0.05511646409096449,-0.04008760592485494
2010-06-11,0.0006598990354476086,0.014446908751914567,0.025666481469674762,0.028706017533708605,0.027937354930641423,0.009973714359905017,-0.006876875541241612,0.03007701223331316,0.06159241676726657,0.0021903289867482023
2010-06-18,-0.020690537567316758,-0.035527475728740154,-0.036719325820745774,-0.043878004116054914,-0.053003079002071685,-0.10193410662976177,-0.00025211113438161625,-0.06338641593835648,-0.02180378090242685,-0.026005434679479023
2010-06-25,-0.0017882426070240376,-0.0029346804356829015,0.007297398434608526,0.02127646014501483,0.01963966738360301,-0.011374481175054352,0.03502540719496361,0.025134951165665775,0.024945604856859482,0.008343861993857171
2010-07-02,-0.10502129612599054,-0.11194992436506368,-0.08394546178681284,-0.09329874879770361,-0.09578876088642052,-0.10464525130184166,-0.050490222660453665,-0.10994881160017933,-0.11691447938662547,-0.04809499496922365
2010-07-09,0.05792067949612445,0.05812250327946855,0.05324456340952888,0.06949603026882611,0.06181646503393323,0.07314921569742361,0.03614715620063125,0.046164937926078675,0.03933105137705484,0.022647420596258794
2010-07-16,-0.00614604101785865,-0.016793200632283956,-0.013932724952783526,-0.005770238573889586,-0.009653477452802539,-0.025438647090112898,-0.010354771579147326,-0.011622468388323037,-0.01801271399990334,-0.0044062503256308005
2010-07-23,0.09677691133358235,0.08353947038387699,0.07148626285046533,0.06526555085458852,0.056837005580438804,0.08110334121419505,0.05665849193609329,0.07258944288228975,0.08379844752122678,0.053837669622649686
2010-07-30,0.02135183203456381,0.04980264329887807,0.035492491486982525,0.035517727558640244,0.03530810959688768,0.03901081694931219,0.020698473251274274,0.044779987672182164,0.0150829581365306,0.021943653725464918
2010-08-06,0.014652804082743387,0.023174699165530166,0.022525564391439712,0.031319718748588965,0.06959262184132875,0.050797519982410666,-0.008777091265699588,0.03261492212859918,0.01629176271827526,0.012415889969734195
2010-08-13,-0.028478080918267867,-0.004952458847534813,-0.013248568621983092,-0.007614038030116177,-0.0032277906170447013,0.00822546375425337,-0.017650431257142052,-0.012851544627172418,-0.024698391481553617,-0.013242284438053087
2010-08-20,0.03568720488284938,0.021427288476000728,0.017275717691928705,0.02230097416266652,-0.010954187192671161,-0.017918641939186908,0.011364055106778626,0.007041774336608908,0.004158846989126497,0.008496242447488589
2010-08-27,-0.022275882982633388,-0.00470047303335841,-0.0036424909094151525,0.016542398735595487,0.01725793723563962,0.02323175236004449,-0.0263937134261778,0.020573385443143355,0.008768266837640759,-0.012227499471764602
2010-09-03,0.01444833937116985,0.05010414182319245,0.03355128554544784,0.05042979681525561,0.05431023256755463,0.04915866919284073,-0.001252155935894228,0.07064719785678486,0.08405858687061385,0.00340069939175236
2010-09-10,0.0004731944270013333,0.03420042122128786,0.006439627542417892,-0.007068240005041804,0.021696665450680053,0.06315183229500132,-0.017958761231821052,0.004948467408282031,0.002202975636322879,0.007426707320068449
2010-09-17,-0.04137062134355507,-0.023989918720240033,-0.02221623878192991,-0.020580431124052945,-0.01610760778097875,-0.017675174494813817,-0.030642247672209577,-0.0026904469406798803,0.013240219178297874,-0.003839858532011853
2010-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-10-08,0.10976513658124465,0.09377305086199517,0.042680585123460846,0.04071086578741778,0.06823003572548458,0.0422517927878856,0.05189925093782377,0.027995811715944452,-0.00656202770344283,0.017734575703404865
2010-10-15,0.15625298164625434,0.10005619901246576,0.054542989032423606,-0.0008016253614139268,-0.05416220024277074,-0.0767310721532879,0.13168661435717932,-0.03864686373101378,-0.041297045796559684,0.06075094585163865
2010-10-22,0.041711967912452685,0.003308800291982328,0.03666290443942821,0.05296484831187165,0.04743041526675573,0.06170385483000129,-0.01243202111160302,0.07772045081541279,0.06737187522292531,-0.0006459287878484155
2010-10-29,-0.014791442119784337,0.02230485560459816,0.024002093002659874,0.0004145171497089706,0.014184868838492903,0.024384272422242503,-0.00985888983199612,0.08699458326290932,0.026587157615055812,-0.0019565886442522995
2010-11-05,0.03965240686880711,0.046974235847415224,0.054700356473520007,0.02883119444224147,0.048348877984147665,0.045948987246811734,0.04248176063037867,0.04888048319964611,0.05203260760387063,0.037486951233424826
2010-11-12,-0.027562123378975456,-0.05620192474709296,-0.08014782292945588,-0.05235397347288673,-0.006014456133391244,0.014570310326278646,-0.08050640734823222,-0.04391261114217815,-0.06973565762793044,-0.05278076793973163
2010-11-19,-0.08878075813034136,-0.06208281569324536,-0.010453268486574241,-0.008706558995341118,-0.008443541906688945,0.0020051358504380445,-0.028490482792943972,0.02938694921352747,0.03888768365717565,-0.029160347653036545
2010-11-26,0.014765524099389138,0.003757487103010382,0.01980747651862047,0.01562962636030929,0.05126935597500126,0.04389884139785383,-0.012972929473741956,0.028106759099628897,0.030746103029056338,0.0036942336150984634
2010-12-03,-0.021882399174506184,-0.01278122352498201,-0.013141572169237392,-0.0281515871490714,-0.01687547954896207,-0.04722181761991684,-0.0007074329678676827,-0.0311130356802114,-0.015092993377338937,-0.005610529719639268
2010-12-10,0.004063120319249824,0.005635360398198452,0.006894801647503668,-0.019096856303504106,-0.026920234669980947,-0.007277292038581518,-0.004116264318495655,0.010891641489819026,0.005549436998340429,-0.012000059453058931
2010-12-17,0.054947619577779605,0.03541469234138228,0.02984914751093548,0.030743958484236833,0.0369025996178578,0.02684321192421013,-0.0006901285392504342,0.02720685096095843,0.04381176851308033,0.025253966546255446
2010-12-24,-0.009927339925949186,-0.03283776404641914,-0.03287468575279817,-0.04001767273307533,-0.05936567876019061,-0.05890986814950916,0.006104969482651157,-0.057464467847108236,-0.043893619854997734,-0.03403123086643667
2010-12-31,0.012802089758462198,0.008712672187556336,-0.007547172901475663,-0.02246705887037559,0.005704900490857812,-0.009972112230086205,-0.03359829318027341,0.00402854275338882,-0.004925497994783701,-0.027992268661704234
2011-01-07,0.006556936690772508,-0.002058597263381756,0.015735832305144193,0.012061877424080825,-0.020347321885155423,-0.0009489867816500075,0.03245868532363061,-0.01091188310026292,0.0003735611514965598,0.01000073402489532
2011-01-14,-0.03300773153875003,-0.05432221769895118,-0.035444097095764904,-0.027271208365782118,-0.02669163262823293,-0.04662900364572131,-0.007846799792943004,-0.06373413907894454,-0.06330308849861288,-0.02364725944701762
2011-01-21,-0.043950885833473397,-0.03553977483529447,-0.019588687531546856,-0.04256089983153177,-0.04661645246699064,-0.05923737729172651,-0.04085654085101986,-0.05718761558129681,-0.046902422349055506,-0.03688466135754742
2011-01-28,0.009752864648154835,0.011311055527545522,0.039055887389115584,0.020768618275569972,0.011222693688435204,0.011477942696044297,-4.6049574460083065e-05,0.008760889371518532,0.0267474429301382,0.017618845557991536
2011-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-02-11,0.011599817882179675,0.04612050627884723,0.03269861093734594,0.053893745515500635,0.05731974210258328,0.040771023635277626,0.01652941866014679,0.04524023140217537,0.06418915689545712,0.038398065911494195
2011-02-18,0.04136648235956342,0.05764600333542136,0.03180816526721997,0.011927445035143869,0.011231233720121025,0.012103890677254592,0.02549753356787865,0.041235157372127906,0.02549276905709652,0.018961194739770093
2011-02-25,-0.0005164990528626623,0.02200492574443902,-0.00862274749116343,0.0169793256831543,0.0009993187289671912,-0.002752019591810928,-0.012222074130633365,0.022316083834602818,0.03500540744408487,0.011771755751350144
2011-03-04,0.01868413848971695,0.011311068581181472,0.007961824979678012,0.034448379063348966,-0.0034472467296425835,-0.006280911691466606,0.044172429845745986,-0.011309109973899889,-0.014792040753032976,0.010649818337936212
2011-03-11,0.021017048537953942,-0.0017818011879775497,0.003630093803735912,0.0021309911225888545,0.0068312745431236,0.009748473033140304,-0.02001673821006278,0.016340029389509736,0.005924250240896045,-0.0019550798109138068
2011-03-18,0.0002554838626849243,0.0017585129895050233,-0.011183293371203273,-0.013174066693726116,0.0009839763366641385,-0.006275413144917974,-0.015791764849913403,-0.006679771423962477,-0.027905706945496878,0.008829840768825425
2011-03-25,0.026500857064196248,0.03667120641248345,0.015104560707331016,0.020243766460026347,-0.013734303469343123,-0.007592618340148349,0.04148292957641275,-0.001199602881330697,0.011176138967848415,0.014511279954084966
2011-04-01,0.008796802041945107,-0.005952937679963299,-0.0297706626958405,-0.03779410101853553,-0.02623081839402963,-0.04369636010501454,0.017550337025680207,-0.04170403388073651,-0.01999317787228827,-0.014050998936820158
2011-04-08,0.02040148951386689,0.037977703105805505,0.01847817164524912,0.018748669477694158,0.003835329823589584,0.014544104912311617,0.027324608289664543,0.008557780093816136,0.0043454716441484464,0.0201249569431865
2011-04-15,-0.012266544225942089,-0.00744215857225583,-0.004206647803482566,-0.008953582986018338,0.008461707738539825,0.014121070693709825,0.016948099833647756,-0.008643211325120581,0.006994528256139221,0.021357601297739448
2011-04-22,-0.01361504194966856,-0.0033662267617805552,-0.008576509361473028,0.0030840142055361675,-0.007835801460786551,0.0024220098483993535,-0.03277319312280502,-0.010115593525489852,-0.031241025619873408,0.0007880843034409057
2011-04-29,-0.028855806163721187,-0.06458212471310831,-0.05549074280850641,-0.04015926514705903,-0.029934078023272304,-0.05453105674220271,-0.017924220894257825,-0.06758378412404187,-0.04275061330616936,-0.012671869562198679
2011-05-06,-0.0661915771969036,-0.02154770298144537,-0.013921452671382561,-0.001140568168476741,0.01820049400512569,0.026365275489526496,-0.028132168892817,0.012563389709267403,-0.005110837198777474,0.0074410787205503315
2011-05-13,0.015636449456841728,0.002535639387208022,0.0023092663873227615,0.0029563880395460096,0.0032096756930948267,-0.006963399580758645,0.007442996927613077,0.006959497032354545,0.016833511555173875,0.01545812704938121
2011-05-20,0.011723998834074933,-0.01353180959341893,-0.008572586005143323,-0.0032182598886419944,0.007420696356341239,-0.002753369297728181,0.002394958384718926,-0.009062580123464059,-0.0039036931476253978,-0.03286776255762358
2011-05-27,-0.03446048265369206,-0.06246000416769504,-0.07001678807193257,-0.08144473496918603,-0.058195218065560717,-0.08395475041769618,-0.04208003868147603,-0.08737448625195299,-0.06739391190737876,-0.08585346213648282
2011-06-03,0.016098759319079115,0.029607566345955183,0.01937195506088263,0.01748590279875839,0.035812265640388086,0.023258404548362144,-0.018543885937799875,0.0167096607362891,0.0099094395546373,0.01097653439191748
2011-06-10,-0.017553824515849747,-0.004282306637856004,-0.0015520851999025753,-0.00701789085140847,-0.010663654154254854,-0.007788177882765535,-0.006654383890322357,-0.013601317346323971,-0.0064356355893108175,-0.004606817842008559
2011-06-17,-0.011667260853078898,-0.022561757233349855,-0.02646825048489765,-0.02633356755331595,-0.03269220233050185,-0.04680765862606662,-0.014906648260424316,-0.028081379499952264,-0.03001671804520034,-0.0350455303475663
2011-06-24,0.05327380158173911,0.04671488256060741,0.04483283566419538,0.05252198485665138,0.03165624272174461,0.04008692177393969,0.05532599635498192,0.0387517734576861,0.017666963902013277,0.03108693879093738
2011-07-01,0.0398280555214785,0.018890255418596347,0.014319287815586668,0.010544012697660587,0.01971155836604943,0.021112040062709392,-0.006685278288053098,0.024110436291045367,0.021309249766757743,-0.0008262366056096537
2011-07-08,0.012109723813916506,0.02743796532917364,0.022512076534591863,0.02137353581529733,0.038175011216781796,0.03491228850023664,0.01805883665047814,0.04365094567096106,0.030477761158896444,0.022042506479469592
2011-07-15,-0.0011770765296136299,0.03212217183093613,0.010431329951113177,0.02143308942478206,0.027054316927099364,0.058068423668856006,-0.010337602906081433,0.029224367410555008,0.017213516445504284,0.006948311571151722
2011-07-22,-0.018594101719554668,-0.03277144397805809,-0.02437943799935638,-0.015228323855780213,0.01751488971881643,-0.010126741631252822,-0.020316059458324043,-0.02102878161948407,-0.021228869186602828,-0.013965371994018594
2011-07-29,-0.021249309825053686,-0.0314444651370589,-0.04510605750961627,-0.038037544058282635,-0.01905062653528844,-0.02812921569991733,-0.028250462041466973,-0.03754389085387988,-0.03361060481474776,-0.03695562100199645
2011-08-05,-0.005941054752920838,-0.019228956079811232,-0.024843141118958578,-0.016718178988364918,-0.0051287261186994115,-0.020267107325585787,-0.03215120027906082,-0.02383730293914854,-0.02693893152059368,-0.03274655870685328
2011-08-12,-0.03135569333276356,-0.022211624952533038,-0.01989644807394597,-0.006696627208123362,0.03560766835217399,0.018731931293668458,-0.002339140729608724,-6.31060893194757e-05,-0.04222496217411542,-0.023960211688199617
2011-08-19,-0.04205296961138105,-0.028326143266996118,-0.02780616890777987,-0.027906152694099906,-0.021440781676662746,-0.030060908468186653,-0.010484171796132813,-0.029243154363053914,-0.01261102007775916,-0.018784090998275937
2011-08-26,0.04121765955700307,0.026359168266062882,0.032981016734685564,0.023023997496937065,0.007424622722888019,0.019371705184137555,0.046861071567750656,0.033989111014856244,0.0523729048770849,0.03265427569555235
2011-09-02,-0.033989540410591546,-0.042701730363093215,-0.04201811066732941,-0.030742338640384448,-0.02568021508209284,-0.034160533769450496,-0.033224209916430825,-0.037461641076375396,-0.03857137418819434,-0.03723777252912608
2011-09-09,-0.020386472788144094,-0.028169798311055372,-0.025274403292181113,-0.033138384811927324,-0.02423892309568232,-0.023305850928445282,-0.00591240243579505,-0.027650152206282752,-0.030246540698015134,-0.00818195860695925
2011-09-16,1.9374137850913797e-05,-0.008600503909484414,-0.0064376037117885865,-0.007048979610520867,-0.008447300243529243,-0.01114181301094297,-0.004695100260554752,-0.009160990537919411,0.020018703634927082,-0.002733595318657245
2011-09-23,0.00027607611563795764,-0.025313895331939507,-0.01777460346490367,-0.020997946875853435,-0.03032276859584071,-0.026824877826430726,-0.032190475296108856,-0.018088665830196526,-0.011088399451376185,-0.02014794827775057
2011-09-30,-0.003745367317154691,-0.058885293312583076,-0.0427122478093932,-0.03317673650737374,-0.03567834258354963,-0.04908495396808088,-0.03987333318873654,-0.06103749600681496,-0.05776016750769164,-0.03750964304411397
2011-10-14,-0.017440970350666385,0.03706773374306982,0.030744006623354636,0.020492225990073276,0.01405537175154481,0.029688202081472603,0.045858251988538434,0.0345997707051966,0.00919226814327656,0.03535546353484498
2011-10-21,-0.07699229100140315,-0.09848136773631888,-0.07415169447146219,-0.0691916865087554,-0.03093059429984779,-0.05835613111342042,-0.03330936519485239,-0.08277726871793989,-0.06773120833652602,-0.04407976173882233
2011-10-28,0.09858431437910209,0.0878367393402879,0.08308417942112456,0.09032638690531325,0.06797803929750379,0.06986396069001799,0.07712534901490842,0.06917531418391998,0.0808351451498841,0.07464367834788987
2011-11-04,0.00815159925742881,0.02080036854408851,0.03300559758984978,0.028609714649763918,0.031597787604696226,0.04303610611194775,0.012127663639663888,0.06430411470886166,0.06521325489366414,0.026626843079750717
2011-11-11,-0.0035388796507526132,-0.02577171995086447,-0.026971806496462025,-0.027959461174855704,-0.011051553906859302,-0.008713802014256644,-0.029391967146711995,-0.011587231195312575,-0.015021090888323818,-0.0021647323967394216
2011-11-18,-0.030580279424911594,-0.03965193548747992,-0.02837263459880146,-0.030227288447438716,-0.020181457491069366,-0.02108070026379849,-0.0360986937687493,-0.029082093442552193,-0.018083801821296985,-0.012532658845606504
2011-11-25,-0.03409135878040015,-0.02310625786743714,-0.019134824836806397,-0.02369520053362273,0.03329283425280383,0.0001371162093446454,-0.015901319292092264,-0.01476392552760819,-0.004438794757819831,-0.004733275616977117
2011-12-02,-0.008769261765536496,-0.019605637579652946,-0.022679737798394606,-0.023939201249311814,-0.011729631836624121,0.009211320642046994,0.013949732340883703,-0.03664004623502981,-0.05453735461653564,-0.03618252725166893
2011-12-09,-0.02207956638205255,-0.04418200903463654,-0.028184106071112436,-0.03694235212296071,-0.05887473125074494,-0.0417581424937945,0.0019273939824979713,-0.04088231320091884,-0.014600384482948536,-0.019008032410425146
2011-12-16,-0.07071927573805947,-0.08440305504403511,-0.06026931599918195,-0.036365179432162775,-0.040806504565004564,-0.04604525915221769,-0.032403676570440965,-0.05259472869352799,-0.05913847100620173,-0.03223029214718498
2011-12-23,-0.0065573864871205645,-0.025763920819096175,-0.0213493125549995,-0.010359531756391038,-0.027569965372315042,-0.017177901656661332,-0.01367718389465411,-0.02748216009005089,-0.013381670442063509,-0.005876395012986202
2011-12-30,0.0041351253851960035,-0.005351900985204772,-0.011109225318081228,-0.0035740806782538215,-0.027345275597596252,-0.03363166661080885,-0.0025319828619111417,-0.01396782293901222,-0.018234723051975932,-0.01323186698243084
2012-01-06,-0.021092584021173755,-0.037131855398782165,-0.03952559646023546,-0.039419592119287694,-0.05622221738379718,-0.0703545218963002,-0.003740225031370392,-0.06872213679300132,-0.06543594273248954,-0.025743624960817724
2012-01-13,0.0809927421801051,0.08491846786745816,0.04452043942114714,0.031122357753343044,0.028123350229841027,0.019353018199359084,0.03800568141052696,0.048199498257220696,0.037754911784503964,0.021451013452320034
2012-01-20,0.03752178835787223,0.061065926158753836,0.04405886650873869,0.04239940599147962,0.002430185016555342,0.0025884217861493752,0.054988128002596115,0.008688621289637322,0.003434496866016712,0.02538926662246488
2012-02-03,-0.0031821235464000175,-0.000738646716676894,0.004150059165484388,0.008520142854743895,0.01600162140138761,0.017598696078473086,0.0030976503885944418,0.04528047933538093,0.015067559564993172,-0.0033426856620945022
2012-02-10,0.01692434052236136,0.033497470049919986,0.017604344556583662,0.014084984959887858,0.03069939328438731,0.026249753903343276,0.0021141672453250937,0.02219282664123523,0.01775775578361638,-0.0003623290700848214
2012-02-17,-0.004277151980983107,0.00547194788543659,0.013854922034219452,0.014686217721117334,0.0109735386662968,0.016796904848225713,-0.006265048129157513,0.0329106523469358,0.029104184937682964,0.02462259399257194
2012-02-24,0.05514004722577237,0.0481812789803564,0.046648972578058334,0.055642746653948194,0.04269161078198125,0.036576067263316414,0.04527712073574608,0.049075179068562846,0.04510240350604766,0.018664914761143958
2012-03-02,0.0024713544745114113,0.011348004507583331,0.007037244505816664,0.026977222313334215,0.016890010344928985,-0.006527668115652863,0.01317508939508083,0.009748442928694923,-0.0005175385264722943,0.017781157756826316
2012-03-09,-0.005425594953081592,-0.00017633574325526258,0.0040160969126392665,0.01624731908110144,0.020365996817445886,-0.004326224204419971,-0.01464520900021149,0.01448486002324123,0.011375225148878343,-0.0045569227616271135
2012-03-16,-0.027696754755688335,-0.02142809476142815,-0.02322860704191232,-0.01973509537331486,0.03845705180277559,0.03168448877333008,-0.024850740027985152,-0.021388518697692205,-0.014530080220074404,-0.026354388428841413
2012-03-23,-0.019010419517380917,-0.015362638211948387,-0.03139092884617278,-0.041360089091620034,-0.04202528166437425,-0.04503883397559083,-0.022276103515808998,-0.04147001902742575,-0.041879204980007745,-0.016084169859897912
2012-03-30,-0.05890901466068976,-0.074309944457838,-0.05701287816827916,-0.04350671431406883,-0.06716713279205433,-0.059438822397958835,-0.012650622265698463,-0.06737843316371983,-0.046888343306362934,-0.040591850496993875
2012-04-06,0.027840863967668605,0.03845061716299192,0.030699079617652947,0.03188065198147161,0.05191307991900729,0.024597289975407888,0.019930726657166442,0.045130078910980975,0.03296119735805414,0.012878337488481995
2012-04-13,0.02904307163582076,0.030981384820075286,0.025988817270419684,0.0294607957827262,0.010918630641010507,0.02146763420581843,0.029618250820633518,0.02847513617448927,0.020596274070045384,0.02023863175851348
2012-04-20,0.0165361803084223,0.010519730317934739,0.02609059034413641,0.009697519252086506,-0.003315711356564721,0.005250346649901871,0.02787317614603757,0.015915340349080376,0.03428891773825771,0.013916473040568311
2012-04-27,0.00584446011197004,-0.010444795418081632,-0.005753789816122845,-0.016344407740883637,0.012404505195280802,-0.023414688567907405,0.000803851146791823,-0.02993281494759703,-0.015029266490600879,-0.0021720137844003506
2012-05-04,0.04426159492996318,0.0406061402735185,0.028591983367334484,0.024614197643613833,0.04102394560832878,0.05569278121598287,0.025065668006651887,0.03753628040640744,0.03045253037612161,0.0165551658383003
2012-05-11,-0.03246942401731867,-0.025922525362711668,-0.025926136631948427,-0.021478960715507034,-0.015205018347331456,0.01252684948232563,-0.03277534246155367,-0.0024494177511665827,-0.025757352139066603,0.0016377268465299633
2012-05-18,-0.03677574324740385,-0.028465711823367656,-0.025823336435533695,-0.007893469640456674,-0.0294216422866469,-0.021948934701545797,-0.01470175711077537,-0.02211273299148342,-0.026336242384324082,-0.005678596553487125
2012-05-25,0.004502256237173263,0.0023553886019467285,0.009634411939194232,-0.020862003922900496,-0.010211587893125484,-0.0036255603374587553,0.0010023550921327562,-0.0017644174708947302,-0.003770185544089477,-0.017425925375149087
2012-06-01,0.006352477883700303,0.029434531455338364,0.022499160710785837,0.0302646763876111,0.03288830763251216,0.03880104724698685,0.024882738244766722,0.03422515356622524,0.014136247121201206,0.02154484677557833
2012-06-08,-0.06698767226534441,-0.04710509328958834,-0.04815080795397786,-0.044473822018501474,-0.03099055357196001,-0.010619198789425965,-0.0383721401199153,-0.04716485668302883,-0.052146360661201596,-0.00817816455137188
2012-06-15,-0.0021548215834396034,0.0073576719402148605,0.015058818837979215,0.02412978216321271,0.028016424086293235,0.05450748666169458,0.027351210047771524,0.02121187554177384,-0.00577207146254588,0.049698230172386504
2012-06-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-29,-0.061395955598947394,-0.07409117086724637,-0.052301683426551504,-0.05524799229029953,-0.016963339308824765,0.0013477597302740119,-0.02078968479950516,-0.03501213121915803,-0.05654205533696688,-0.027144583562297653
2012-07-06,0.008862127610603787,0.0017804891260091438,-0.019618369120987134,0.004071771549831293,0.055002668935197896,0.02211320721913701,0.004784615326435926,-0.0007024389674001874,-0.0068542983600811125,0.001641093845026198
