,.CSIH00929,.CSIH00934,.CSIH00933,.CSIH00930,.CSIH00928,.CSIH00935,.CSIH00936,.CSIH00937,.CSIH00931,.CSIH00932
2009-11-06,0.0812909724070243,0.0630044883357201,0.0629462151550535,0.0716838818625345,0.054964650824959,0.0775972190228888,0.0470563238574937,0.0531934156378601,0.0686925666454372,0.0578526958768941
2009-11-13,0.0140387740088174,-0.0004942001942975,0.0249588964337588,0.0274292876339226,-0.0194819383405207,0.0237375749390282,0.024547749640408,0.0163133093159741,0.0430784948067428,0.0580460089204744
2009-11-20,0.0481331569181626,0.0258539978567802,0.0446721923200732,0.0334357735211663,0.0695195147845648,0.0587841685649204,0.0336063472830645,0.0479659824452807,0.0284875458508575,0.0414767340570305
2009-11-27,-0.0508401990882178,-0.083022090598209,-0.0715716956382529,-0.0626138575652499,-0.058232904097041,-0.0878143670974017,-0.0667237774258452,-0.0798746776140318,-0.0602938602121675,-0.0508006301582449
2009-12-04,0.0842444623988754,0.0845631145575185,0.0512277110600607,0.0656126266845871,0.0873498250916287,0.0517701397931356,0.0611254030943151,0.0539462929367435,0.0687501086678439,0.0683913730472309
2009-12-11,-0.007642859043808,-0.0283136037975058,-0.0011958389039201,-0.0115191336929689,-0.0320217752678718,0.0222049885307706,-0.0020089234901773,-0.0196644409556056,0.009905131983211,0.0195292897943231
2009-12-18,-0.0707368687952254,-0.0514444147337318,-0.0484982906224394,-0.0571086996505425,-0.0411441353544488,-0.0552275095519277,-0.0095858305343773,-0.0486229291841767,-0.0673786774181669,-0.0768254865554586
2009-12-25,0.0201781956899309,-0.0145807509296653,0.0570316095793803,0.0251024090510094,0.0028850449198392,0.0919794891640868,0.0660373556269504,0.0113370406876047,0.047512121698148,0.0577661096340194
2010-01-01,0.0330182977793209,0.0668104453962064,0.007070444593489,0.0282845521686903,0.0341559381592542,0.0119875605801518,0.0195380539720175,0.02551216851427,0.0290610571940073,0.0207456524125908
2010-01-08,-0.0064254488602981,-0.0347040890652071,-0.0176330805936738,-0.00475935751565,-0.015745205249997,0.0527096830677638,0.0264873999438466,-0.0144587454486434,-0.0343705148366627,-0.0204576530005263
2010-01-15,0.0092357110821015,-0.0292019410168862,0.0752697141092557,0.0427804845452775,-0.0291112056565164,0.0745464298634819,0.1146519825152629,0.0219249511897015,0.0459413714139418,0.0555322632167385
2010-01-22,-0.065868233740246,-0.0042252920870143,-0.0321285273132093,-0.034622928530831,-0.0738511041878381,-0.0784341042073,-0.0706113850498877,-0.0251435805235301,-0.0391208960568604,-0.0417789714927006
2010-01-29,-0.0533649782861759,-0.0656231848613615,-0.0079670812209142,-0.0420927165314561,-0.0459657977153414,-0.0127278071722516,-0.0122176611834566,-0.0437728543772854,-0.0314462886916484,-0.0069004882157097
2010-02-05,-0.0331995990779916,-0.000730697587171,-0.021665999130197,-0.0161398201933041,-0.0275512541653972,-0.0346349990855306,-0.0519866956826532,-0.0042573222193063,-0.0130701923147171,-0.0128318312896595
2010-02-12,0.0497249923044309,0.026114801224977,0.0174404405266219,0.0239163387484497,0.0472359099773413,0.0152269502921142,0.0291636853067056,0.0151818771309639,0.0309676209464495,0.0162000449674992
2010-02-26,0.0185228935727583,-0.0001593294972291,0.051346917347508,0.0358733719139263,-0.0096233184064488,0.0476200189218045,0.0460609804321923,0.0301490950450005,0.0423108958095985,0.0198597849220909
2010-03-05,-0.0070380033712449,-0.0005116802451639,-0.0165536540066535,-0.0032997478344773,-0.0178907904284915,-0.0061906910135143,-0.0397998678139264,-0.0015453230077113,-0.0090054880709086,-0.0173596242258595
2010-03-12,-0.0102053879108728,0.0071646363528767,-0.033995954357834,-0.0267912723855638,0.0050247626023192,-0.0284218068922799,-0.0256152344604376,-0.0224905426336712,-0.0285530768949148,-0.0263331325467948
2010-03-19,0.0253610261696473,0.0224586353370446,0.016081213864687,0.0263340477860845,0.0111064376629628,0.0677088182308449,0.0222661186073871,0.022894061528738,0.0269438725176842,0.0170340440595664
2010-03-26,-0.0098105961985557,-0.0076312871611314,-0.0073764802435944,0.0034804119884401,0.0023793323510366,0.0174075276577208,0.0058152781832132,-0.0010410071884792,0.0019273394423815,-0.000405803303362
2010-04-02,0.030651296152236,0.0431103329071542,0.0220730899925976,0.0329508264945279,0.0415810270018615,0.0361747849588283,0.0248366452884163,0.0289222650700222,0.0328656390141677,0.01922713937171
2010-04-09,0.017608952687758,-0.0217316637651707,0.0487841368949428,0.0159357232768102,0.009030977283565,0.0349381563149167,0.0255384222886791,-0.0012790590242272,0.0035533705847707,0.0042626812398911
2010-04-16,-0.0014240263638225,-0.0209521048962683,0.0195743905042689,-0.0049714579050917,-0.0008790463805538,0.0078715768787114,-0.0030390063651495,-0.0085437056918222,-0.013924970702164,0.0243176737927999
2010-04-23,-0.0360132048677745,-0.0807507132593261,0.0472907051450972,-0.0279025406606447,-0.0439189897074236,0.0262297717775985,-0.0308905748008856,-0.0096437083808726,-0.0308802993474567,0.0180440795622303
2010-04-30,-0.0669587407204702,-0.0121147982258061,-0.0680168134309748,-0.0656824576298692,-0.0409366119242667,-0.0902261636218938,-0.1021552902659733,-0.051190954652012,-0.0754468155615011,-0.0883061509861947
2010-05-07,-0.0609142878938311,-0.0896423754940219,0.0052088572911628,-0.044612514505261,-0.11885270510512,-0.02003266565609,-0.0549194752687419,-0.050707829785665,-0.0514301003385118,0.0149639094143405
2010-05-14,-0.0031649824812096,0.0217077371990326,-0.0123304518900867,-0.0238746300438666,0.0249652930283681,-0.0395595644050589,-0.0334288474487656,-0.0091900714391011,-0.0092713492811321,-0.0365583424687199
2010-05-21,-0.0393020487070682,-0.0303815853262389,-0.0612743213571481,-0.0388410616151654,-0.0306722094186947,-0.0431933531413932,-0.0604848645209717,-0.0510226809046703,-0.0372301627319663,-0.0404299353921461
2010-05-28,0.0517602900465503,0.0122987524318236,0.0857970774588083,0.0487133565327597,0.0332483517167054,0.0625183625714727,0.0739312651113752,0.0285550127115619,0.0515839499192447,0.04736669986744
2010-06-04,-0.050006369479288,-0.0387792275137038,-0.019031354251413,-0.0390078256190148,-0.0470065876464429,-0.0171217761685067,-0.0551164640909644,-0.0400876059248549,-0.0238394601635429,-0.0141950595414522
2010-06-11,0.0144469087519145,-0.0068768755412416,0.009973714359905,0.0256664814696747,0.0006598990354476,0.0300770122333131,0.0615924167672665,0.0021903289867482,0.0287060175337086,0.0279373549306414
2010-06-18,-0.0355274757287401,-0.0002521111343816,-0.1019341066297617,-0.0367193258207457,-0.0206905375673167,-0.0633864159383564,-0.0218037809024268,-0.026005434679479,-0.0438780041160549,-0.0530030790020716
2010-06-25,-0.0029346804356829,0.0350254071949636,-0.0113744811750543,0.0072973984346085,-0.001788242607024,0.0251349511656657,0.0249456048568594,0.0083438619938571,0.0212764601450148,0.019639667383603
2010-07-02,-0.1119499243650636,-0.0504902226604536,-0.1046452513018416,-0.0839454617868128,-0.1050212961259905,-0.1099488116001793,-0.1169144793866254,-0.0480949949692236,-0.0932987487977036,-0.0957887608864205
2010-07-09,0.0581225032794685,0.0361471562006312,0.0731492156974236,0.0532445634095288,0.0579206794961244,0.0461649379260786,0.0393310513770548,0.0226474205962587,0.0694960302688261,0.0618164650339332
2010-07-16,-0.0167932006322839,-0.0103547715791473,-0.0254386470901128,-0.0139327249527835,-0.0061460410178586,-0.011622468388323,-0.0180127139999033,-0.0044062503256308,-0.0057702385738895,-0.0096534774528025
