date,.DJUSBMT,.DJUSNCT,.DJUSCYT,.DJUSHCT,.DJUSINT,.DJUSENT,.DJUSTCT,.DJUSTLT,.DJUSUTT,.DJUSFNT
2000-04-07,-0.006747988580327102,0.02752630853361504,0.011187758685563765,0.04088199110438162,0.006339233121090526,-0.014072578018111903,0.0033484844409779058,-4.4236043528211866e-05,-0.009406438631790803,-0.014090638317371562
2000-04-14,-0.01447609093284552,-0.016234347048300513,-0.12626826424549142,-0.04606479376913064,-0.1341249268333473,-0.020518073085310395,-0.24281272198469395,-0.11725282017252825,0.02610064489920272,-0.056656828797843395
2000-04-21,-0.01564322833810594,0.044824294221939454,0.04684705147497237,0.05079899609238492,0.07754707870593935,0.019294990723562222,0.11563072511483408,0.02002054674384235,0.025981095659919795,0.043061611607912775
2000-04-28,-0.006033507514949132,-0.01579428273071415,0.009139974505709025,0.007286249848833082,0.03187548545139518,0.0064864149319918685,0.058252812286797795,0.014911073990370394,0.02609492571869576,-0.002196452610944477
2000-05-05,0.04075659855834379,0.003359858532272497,-0.037921952268329284,0.036227751598283175,-0.013172751223184065,0.03810870351494433,-0.02478316603821673,-0.04032433740772112,-0.0037136276030649285,-0.016308464306002746
2000-05-12,-0.0014060303077644276,0.03740747268241096,0.010224320473782633,-0.017581971961533993,-0.012028398756087633,0.044754846066134446,-0.07653873058090122,-0.02524653837423385,0.026752854581485463,0.03359079862364367
2000-05-19,0.003441802252815984,-0.0008494372478232703,-0.014296380278184917,0.028009552731668386,-0.014431642712911308,0.00045475216007262453,-0.03588492849651215,-0.049032291451045484,0.00068930655760302,0.0062623675939936785
2000-05-26,-0.07727886914042192,-0.0016578108395323143,-0.05178701677607578,-0.01138612441563669,-0.039349201566736935,-0.018181818181818188,-0.03966397002322519,-0.018964438277147333,0.0012858192505511568,0.006269665000925295
2000-06-02,0.025851872711911916,-0.008345397257940923,0.10165680473372785,-0.013722077168552227,0.1028415506210012,-0.01858024691358018,0.18225462783986202,0.08905591302418459,-0.004632177582094998,0.10155190251753088
2000-06-09,-0.03442406939716691,-0.0045942464577071185,-0.04264690084864109,0.026737653322352006,-0.03864857947274114,0.007453298949619436,0.014258446703827365,0.020755341635469993,0.007556559001059782,-0.05551845049256976
2000-06-16,0.004207653380337906,-0.00785058016650142,-0.004011445242369849,0.0481865581848393,0.008164714235001647,0.04491961916653664,-0.005225827735124811,0.004016765630457497,0.007042575570494369,-0.041500928135772996
2000-06-23,-0.049827303097219944,-0.022390330855180163,-0.026334319109984627,-0.005903574942604073,-0.03547535211267616,-0.01675927585588821,0.001296361896004683,-0.010734786173992927,-0.01939058171745156,-0.0020519205053718403
2000-06-30,-0.022465884035516415,0.02263630703548869,0.027162279433034398,0.05636203673155182,0.033372881871558624,-0.03855619360131257,0.016048053834747167,-0.03338273341538778,-0.0432064462350652,-0.019036617765969766
2000-07-07,0.0006705681541088193,0.009741248097412614,0.03734264552648647,0.009395658737181733,-0.005357983984926928,-0.0212994564530401,0.0031337279509271454,0.046125461254612476,0.04244712259813155,0.06528343656531876
2000-07-14,0.059884252208346034,-0.008053749084801276,0.027799647074792766,-0.0463089497975917,0.045699402119220967,0.01159186309331628,0.05885263577684885,0.010209404575601821,0.026186275420187588,0.02922644971591537
2000-07-21,-0.03161282906081164,0.00720736366794017,-0.022055521804590583,-0.0048125016897829775,0.007500707613925739,-0.031153244597657226,-0.05367741935483872,-0.036736500442608455,0.012397068138629841,-0.0018687573837397053
2000-07-28,-0.017212725546058794,0.00043107164410738363,-0.052695548833189276,-0.00478143932190489,-0.0694760500070234,0.01970151220637173,-0.0914437753815992,-0.10180221575534787,-0.0029495888451912533,-0.009899285529826996
2000-08-04,0.007609614687764221,0.020682523267838704,0.005702392153508429,0.040673709496901855,0.03330112915886718,0.02736583632192824,0.02573982737361291,0.022594213607684877,0.052218735992828336,0.07433489827856032
2000-08-11,0.059098537520978045,0.019925700776764588,-0.0017010177756358047,-0.03556907903365425,0.0384806428049671,0.02886974023523492,0.014630867175451812,-0.05263889274895084,0.02969116080937173,0.010075260985676238
2000-08-18,-0.0013582342954158166,-0.002483443708609201,-0.0016471189617470738,-0.018086871379226044,0.012435991221653175,0.036495904144761004,0.056159632097899426,-0.004840555050312334,0.028297203375806657,-0.011376837719825339
2000-08-25,-0.028391703502210208,-0.016473029045643184,0.010695491395249501,0.034901113511716764,0.03282014228546015,0.00808021232674716,0.02280442804428051,0.005247332114851622,-0.01665593820405542,-0.002836419628023834
2000-09-01,-0.012190142898804157,-0.020545922457072985,-0.01953223945287208,-0.0026229859215245455,0.0062155253598816795,0.004066229815118394,0.044490944512590946,0.027507331378299194,0.0363309058178547,0.027977569182006556
2000-09-08,-0.028164855928200394,0.016626464507236483,0.0011769096076010843,-0.029948475740661173,-0.008690769066210247,0.008449144888267313,-0.06545497250545751,-0.03793024716022608,0.048598499802605666,0.03174226702243299
2000-09-15,-0.059541891973996064,-0.028768748411151734,0.005877630598084771,0.009101471727342991,-0.03598500175339203,0.04570537081443393,-0.04525395288325784,-0.021982259930582226,0.035352584616543004,-0.007796785502193315
2000-09-22,-0.042509206021060675,0.007808751036077366,-0.018527491947667007,0.059242810538147284,-0.009178162688530223,-0.06868351982318,-0.009345070804202549,-0.039856830866294546,-0.0504,-0.016720083407344655
2000-09-29,0.02685378854328313,0.013548610509912518,-0.02239131066128419,0.0043998136549510125,-0.0029653477929338923,0.04073096205761084,-0.05564586720020015,0.06255133632400312,0.057172397947461207,0.028589381087025023
2000-10-06,0.039621525724423456,0.027033952594490707,-0.0165765551660626,-0.016903731189445437,-0.016598685701337046,-0.020722877829086106,-0.0677717823093219,-0.005440922875661447,-0.05132756185025544,-0.03275809407452657
2000-10-13,-0.06579446340538486,-0.018463073852295397,-0.0743716771387144,0.0018347661983646457,-0.02258194596462937,0.029020521030417523,-0.010218122741759372,-0.05981883949657707,0.009698358151966513,-0.047465856161679976
2000-10-20,-0.004059265272985502,0.0010167768174886849,0.0064617192089286846,0.016796609282611952,-0.0031826486709494173,-0.005713962434939934,0.05238940910558587,0.029030206677265413,-0.015391014975041584,0.014213786958954033
2000-10-27,0.06331091637796349,0.04253428136109716,0.012970168612191912,0.017265335529024428,-0.018890794063737948,-0.059061166429587475,-0.07198315904306551,0.01829249451534154,-0.01186772669662417,0.017589736256103272
2000-11-03,0.07008241231712775,0.006860715300613052,0.07266325224071712,0.016744656633362887,0.037755747732545863,0.020711132611719085,0.06457152828161328,-0.00021241086329837344,0.018501243781094745,0.04137723348725153
2000-11-10,-0.014447761194029796,0.007176840577372889,-0.061324977618621324,0.012612881558325295,-0.035017421602787424,0.010308362214520583,-0.14182439310547112,-0.05026101736068955,0.018317814074186867,-0.015750612095390526
2000-11-17,-0.00672401259995159,-0.0009607686148919159,0.020569066920998136,-0.027736831761006386,-0.002557621712703795,0.01706394581757409,0.028810390237037353,-0.0312539946312157,0.014578024284215507,-0.03349394758491009
2000-11-24,-0.00689150454351406,-0.0163087033178394,-0.04242726309887235,-0.0025268477574226234,-0.018733596790250218,0.01966041108132255,-0.03608418666458224,-0.007158408656066317,-0.014885679459239909,-0.036802853437094774
2000-12-01,0.05600589535740608,0.01270927532689714,0.0014964216005206588,0.014312856238125393,-0.010421790457451952,-0.06592971643436707,-0.11279155811902564,-0.030102668040003944,-0.011811023622047112,0.03823009594344384
2000-12-08,0.026692254012561145,0.0043441534934234305,0.03868641590333266,0.010439560439560402,0.0767653546242506,0.009352583310632934,0.11105525341620592,0.021684765852488797,0.009106431417188254,0.06266085722970915
2000-12-15,-0.028037383177570208,-0.02575193239617124,-0.016668230290521224,-0.004745662168174292,-0.07888055395268334,-0.01535324457238818,-0.10611451606268774,0.023538090128755407,0.002707275803722542,-0.03234357419379441
2000-12-22,0.10938228438228448,0.02552824138781551,-0.0289721409489887,0.0047931257140017,-0.015379314665163069,0.04336703617980264,-0.05695714696577503,-0.12956168512088062,0.04773690328870872,0.04452021048067634
2000-12-29,0.004464989231496519,0.04625806710225677,0.022401991288114598,0.037371165871623147,0.02379513281374246,0.03794512551079987,-0.03902456876570626,0.025930525761168388,0.022584108804581282,0.02462264150943394
2001-01-05,-0.008890283443154456,-0.03413662311788823,0.036646698914053255,-0.10979009315956256,-0.027561134760587858,-0.050928008998875174,-0.0023865439543002687,0.10102714600146712,-0.13625704385565773,-0.01933523616609889
2001-01-12,-0.06268467707893643,-0.0026180087266957086,0.03402243441179187,0.0034526135481627307,0.015593047034764718,0.007081691309372085,0.09257256289208149,0.08439394949023793,-0.019774698111678424,-0.019491127593653124
2001-01-19,-0.016099977482548877,0.003937321030862195,0.002599964138425781,-0.010935666275472156,0.01698968034231063,-0.04439802283158756,0.08553259882136444,-0.0017820382830984194,0.014923522116577104,-0.0031981921596414553
2001-01-26,0.01098523858565037,0.004714178188012452,0.019464067483382363,0.04511622889811773,-0.007393886895186164,0.04091874749838342,-0.015664227624830884,-0.06322139801163462,0.06313388456682012,0.0408837656099903
2001-02-02,0.05495189586870408,0.02641747496254232,-0.0010525700251445835,-0.002322280996000625,0.002992052360916153,0.01168362517747279,-0.04633444509842388,0.006637095449318231,-0.014175702080379993,0.0029163128945328687
2001-02-09,-0.014537846682045052,0.018477258758451187,-0.026429783995785328,0.001344885555411901,-0.017898760137969538,0.053211706575446716,-0.09960569175381462,-0.038091196918758397,0.050483852162760856,-0.012220259128386313
2001-02-16,0.0039738704409364445,-0.00041489080828283065,0.013588672098127086,-0.02910866027843073,0.005726941939566466,-0.02256891430474972,-0.012300076161462226,-0.03257550050899205,-0.00969293377728453,-0.0021053808317186284
2001-02-23,-0.029333622512606405,-0.023809523809523836,-0.042592317959365134,-0.012343708433093847,-0.03350531680614122,-0.023374041465492823,-0.09053989795787232,-0.012451771308312876,-0.017483562462641933,-0.0596538396908084
2001-03-02,0.06597028264998328,-0.0005024931390359422,-0.004399144954924328,0.01923180520390022,-0.014159695322417787,0.026085439264838417,-0.0783851001893564,-0.013496714615521266,0.013079847908745279,0.012767055833531993
2001-03-09,0.03835874862443012,0.017248047026065638,0.021595046208420232,-0.03488372093023251,0.0025094102885820924,0.047500283414579014,-0.033885830816173246,-0.01162916291629168,0.005254466296351845,-0.0008038112415942322
2001-03-16,-0.09038607115821351,-0.05675942822384428,-0.06435990374950507,-0.08447426067907982,-0.09772083525459463,-0.07443181818181832,-0.07338634163373492,-0.03708290834911854,-0.04782706093189959,-0.05134795746183729
2001-03-23,-0.02696404793608531,-0.030067308854943353,-0.02607591640080731,-0.022012860774637377,-0.009709801058587209,-0.028296647081177295,0.07104564528560431,-0.027805099493076968,-0.04081872720856372,-0.027839252104490342
2001-03-30,0.022921655833048282,0.023561188447953407,0.042283651435638614,0.06718859903972585,0.013970290095469684,0.01296591558617366,-0.0953096764908129,0.0414413012179462,0.07979723653012827,0.05237963534242507
2001-04-06,0.00936454849498336,-0.01875608963949338,-0.01834391636200361,-0.015130674002750921,-0.02297513450632538,0.0012176288904726107,-0.07180103582981279,-0.02436108205051557,-0.0430453547361247,-0.0402102496714849
2001-04-13,0.05124806715263963,-0.0024824162184525767,0.020287487749101496,0.01320996275605224,0.07177407352284582,0.02562809598671123,0.1639846889223211,0.041398590686274606,0.049847687621157544,0.04381161007667034
2001-04-20,0.011031729354906483,0.014309415180423057,0.07143543274310771,0.0006030670265924076,0.06505814962680101,0.016542788558868704,0.15508327607080918,0.00853160739896297,0.009270075743301742,0.028069254984260272
2001-04-27,0.023381481866361797,0.023512574115722717,0.01548024624947697,0.03366529862526191,0.01809055053945685,0.061025918233804655,-0.06648631039220398,0.0292069279854148,0.03588096927155293,0.01951047166663389
2001-05-04,0.01883631194151092,0.015900918897323146,0.0190700412007061,0.004747889826743679,0.004162131011077763,-0.03394647932643324,0.058582548136009605,-0.004038829448026582,-0.017769607843137303,0.01135904198995008
2001-05-11,-0.006577963821198907,-0.0027135441245870195,-0.002339147510684869,-0.012269599579959656,-0.004304297921183364,0.004829576995670104,-0.04947827084049994,-0.02500711439954484,0.0019448827565962112,-0.024823437589233
2001-05-18,0.07093052420366197,0.02208288970385275,0.03166700437085712,0.04487591976051264,0.06257004707163194,0.058228827136622474,0.041769708667591665,0.02251085409901865,0.012635511280398415,0.0328732894762529
2001-05-25,-0.048245819476322116,-0.014236660364983167,0.00047697876041619125,-0.022893405092778596,-0.02820721453756425,-0.03670060036543987,0.016066931071418322,-0.023121387283237094,-0.015588267206770645,0.010772807166751663
2001-06-01,0.006299522614301889,0.003679060665362055,-0.016265634640192927,0.023046147100734382,-0.01581542469066899,-0.002384565358768631,-0.07034588865462421,-0.004383081306158165,-0.002975971783378606,-0.0035339653334829357
2001-06-08,0.009243409791167556,-0.01084074247387301,-0.0002850789668736864,0.013419762676452507,-0.006742918360273409,-0.014857670578009685,0.046967421618805405,-0.012179910484995227,-0.03202269963518445,-0.003546498536365683
2001-06-15,-0.046229889513471734,-0.026413309153985653,-0.03190943310140293,-0.019717714225299887,-0.02966088253021615,-0.012931153326532274,-0.11289024193902497,-0.04207828864294727,-0.020899954317039726,-0.025158653936689146
2001-06-22,-0.013260847474850013,0.011661807580174877,0.02132610680726965,-0.006740724762726469,0.0016346279586765267,-0.03240223463687153,-0.0019963702359346858,-0.015120381498856306,-0.02325129281853877,0.04464233971448994
2001-06-29,0.009062355182534398,0.01392891450528344,-0.007469789173131902,-0.030973451327433565,-0.010020236307852981,-0.03331408775981515,0.0698143464100911,0.03377553832224556,0.019226941602643155,-0.008339805466178518
2001-07-06,-0.012910139307036772,-0.014527080372651269,-0.032109025396640956,-0.01381068437123567,-0.02733177277372989,0.00047781162276772093,-0.08737173939918397,-0.009672137390046132,0.020856116231838584,-0.01846084994499031
2001-07-13,0.02440033085194382,0.018907226406024824,0.02092527545107936,-0.00031246449267130494,0.0190834519693579,-0.030356396633036686,0.05819702665176596,0.05202445495443553,-0.015379906649322761,0.005471436442046507
2001-07-20,0.0013625353249899774,0.010732819625727252,-0.005234370405222677,0.037223311453982166,-0.0008647929486113037,0.005879636755425466,-0.04566765341227308,0.008698830409356706,-0.038234379857009615,-0.009201700519603229
2001-07-27,-0.02922945119185616,-0.01536426932202728,-8.8683930471678e-05,-0.012766074021313245,-0.019208362462132533,0.018882360142000287,0.007997853825388646,0.010363069787665546,-0.018988364576599914,0.0027461001563753307
2001-08-03,0.01863676478222498,0.00501698664770478,0.010258684405025864,0.005660848572300647,-0.00865521688955273,-0.03207881536659363,0.03779234172793511,-0.02668196815377999,0.025327403014578698,0.013521737476702933
2001-08-10,-0.013199469982672518,-3.930663102857945e-05,-0.0262788247688166,-0.0008553847851880958,-0.011195946177286253,-0.010054305663304897,-0.06353582304856542,-0.017833456153279248,-0.03193155801903835,-0.012084138629838703
2001-08-17,0.00046480400764337126,0.000746855345912012,-0.033028791248422174,0.000441866887600062,-0.02347645429362888,0.008244255665966538,-0.061188511963851666,-0.028849039615846284,-0.018919591735125696,-0.017322266329844793
2001-08-24,0.029991740656617916,0.02572764052005172,0.018958818958819013,0.027521669519130043,0.022338841216934968,0.008954110185300346,0.036863502944340265,-0.006219337891605892,0.01759282753954161,0.00042522759340513083
2001-08-31,-0.021300055129554463,-0.013555947001608226,-0.05054140613085267,-0.042339413803293646,-0.028648723640399498,-0.03420436336743493,-0.07571255252931985,-0.030747104097022415,-0.006566370210290162,-0.03278656851948458
2001-09-07,-0.03876485047111833,-0.008462732919254812,-0.06923027499357481,-0.012960417426431392,-0.04966792830107847,0.01856933188692489,-0.08575722411398778,-0.03505113294565865,-0.009328982597054836,-0.053034237545443674
2001-09-14,-0.018432688721964796,0.0008613264427217437,0.0023470127359956905,0.011340059684524562,-0.0036069885402967294,0.0028191955895251475,0.009363490709336508,0.03391380241885211,-0.007305434736708749,0.002573459615668572
2001-09-21,-0.15039348710990508,-0.10639962447191365,-0.13584242966839988,-0.07953012589928043,-0.162675817338512,-0.12291497469856927,-0.1745449298068399,-0.010692607629537276,-0.06040496852135446,-0.11224725956784287
2001-09-28,0.0996550402453047,0.05611976886709846,0.08794230156200178,0.08606582402149354,0.10416572843954053,0.03443854838135252,0.027995604615153935,0.06960302303847876,-0.021052155016298424,0.1191164620562164
2001-10-05,0.008713837574067629,0.008497057116803486,0.036882393876131125,0.016276389396452373,0.029529325393588213,0.04427459891207053,0.10730510409834082,-0.012498100592615136,0.06409841372612513,-0.006014400677678888
2001-10-12,0.04411425938723812,0.002589289383913451,0.01805015895443285,0.003983182119938089,0.03300055463117024,0.043551364895160205,0.08615620886353659,-0.006539719176764769,-0.009735320961362981,-0.0023223112323164097
2001-10-19,-0.027137341423055794,0.0006558989915552704,-0.02067936574025875,0.0043255455146571364,-0.02546500479386382,-0.032635137269768966,-0.023572424101642175,-0.05142303969022266,-0.015141540487162541,-0.007132637153778765
2001-10-26,0.04286200249461403,0.01888570258090949,0.02168290522586358,0.007845719145200603,0.04623981740191252,0.04477465708687145,0.07180388911874225,-0.029717924643833937,-0.045766488413547246,0.04093089282257534
2001-11-02,-0.00608894204631949,0.0036186723493225603,-0.018968686063044138,-0.016766923432864123,-0.014895057549086155,-0.045075177393641974,-0.010306691629190734,-0.01964743994278262,-0.02442441507495441,-0.017770063641623257
2001-11-09,0.022262334536702788,0.0006009374624413866,0.04729586426299037,-0.0051767571907095355,0.03818251240931647,0.030901175161216488,0.06166507400978993,0.015191829027551229,0.03834370512206786,0.03046112420060587
2001-11-16,0.04467868799828789,0.02494394618834095,0.04326987984339148,0.012271816562778204,0.024052960647296784,-0.0792874607055537,0.050845900916622444,0.024560365235035464,-0.016366234843944394,0.010329903642005478
2001-11-23,0.021716861298914036,-0.003046994023204075,0.011064380459398171,0.035406987931934975,0.009050423789685347,0.03807421713339787,-0.010558148478333251,-0.011428807195610013,-0.01040494938132741,0.018084461507375416
2001-11-30,-0.008822939643071903,-0.002076721131617054,-0.005247664149494402,-0.0005044470994292061,-0.012742027334851858,-0.019734219269103015,0.012243167323286785,-0.025584307178631027,-0.03443213034005865,-0.015718963977374267
2001-12-07,0.005715152741250229,-0.003965760954923847,0.02045805455481209,-0.0033204058864155783,0.01993654913836629,0.02413068528434903,0.05403518570231758,0.008909067546151617,0.01584342963653307,0.021031193918496616
2001-12-14,-0.03982901684686946,0.0008278472030591733,-0.026194679107300445,-0.04402867727405979,-0.021208158071471472,-0.029949036997815925,-0.040998807789111136,-0.013627679898110867,-0.0379043940125543,-0.03193380203807572
2001-12-21,0.0006808778086209166,0.023475657791082405,0.02194671932152903,0.029328947001589167,0.04189086706872258,0.042370279398219246,-0.021772912493956742,0.018593440647327153,0.02745294855708913,0.026357126828372657
2001-12-28,0.021249869151052092,-0.0012315270935960854,0.025973203256153043,0.0035481162482056128,0.01389899830161867,0.038782523318605655,0.01637984290883443,0.016437082734724884,0.031213364595545245,0.017212935540935392
2002-01-04,0.03500410004100041,-0.007398273736128114,-0.0009570559723379723,-0.027474900140343372,0.0030083413099959433,-0.01351606805292993,0.06854453571366537,0.015713988775722276,0.00014210601108421983,0.009320593235242258
2002-01-11,-0.05486506561029947,-0.012500000000000067,-0.022620519159456287,0.006771382583115937,-0.04461486025903194,-0.040496949953690464,-0.0245896310742727,-0.04146032005893674,-0.013356067064506982,-0.01887559530723648
2002-01-18,-0.05579713941426101,0.01002437298529757,-0.015239661059820442,-0.016787033463807166,-0.01933573543576761,-0.01657624072163244,-0.048886148924471295,-0.034244235695986225,-0.005472350230414702,0.0035320349651728478
2002-01-25,0.06775052713350349,0.005643560502860634,0.004591279779104784,0.0022148083770221483,0.013387173051038648,0.03604670841089885,-0.0038365187533943024,-0.012998496772482104,-0.009170769379283739,0.007294820873805508
2002-02-01,0.009198149976614722,0.01702918182521862,-0.0010546837546741017,0.003916303009958488,-0.019492407653372568,-0.010878797778503868,-0.010076674169949396,-0.03328256584841427,-0.002192127825409118,-0.0294169318159635
2002-02-08,-0.003707518022657008,-0.012862470507648993,0.0005119017148709215,-0.019115024520731216,-0.023980376363769484,-0.02579515804075705,-0.05611909541489746,-0.04300078772994764,-0.02821852267734215,-0.015345319979083838
2002-02-15,0.03850527186272501,0.026214340786430368,0.0097851112816576,0.017726265553093645,0.009527739225027254,0.021935177651207116,-0.011066777083490131,-0.02784099162349296,0.005626726953026795,0.003227190097837118
2002-02-22,0.011347235355596563,0.014162283996994818,-0.008708594591171015,0.0012839836989897435,0.007394196113402529,0.03307567262714395,-0.07068361753958596,-0.0075704751469269915,-0.007643503022430886,-0.024003909033532222
2002-03-01,0.0283942719354362,0.026632588806163593,0.03664185541321929,0.010788358608385229,0.04735910298023005,0.02861271676300592,0.06246160147450319,0.05113921509585473,0.028997180829641644,0.050022946305644744
2002-03-08,0.010335917312661591,-0.005412036368884432,0.013898305084745655,-0.004909126010093967,0.044125933230032555,0.034685148762136686,0.08535080956052443,0.010599188350441713,0.047896281800391405,0.04438175460902749
2002-03-15,0.015629440181869958,0.01701371254443873,0.01045560925199851,0.026385078018901886,-0.01123140746736817,0.020608291593747996,-0.05166228599843725,-0.012944678036566293,-0.008964003921751673,0.019783146281148856
2002-03-22,-0.017207610520425298,0.009452470126627421,-0.012092043916378303,-0.02114330462020353,-0.026538409059899126,-0.005853658536585371,-0.013202494428734557,-0.032020293878332495,0.03547368916945404,-0.013374370453273832
2002-03-29,0.017413997627520716,0.005088339222614868,-0.011417958164601338,-0.007641379310344809,0.0012614759268343434,0.01623695244892498,-0.0002656848977115045,-0.003906250000000111,0.004868061874431229,0.0010020229519975832
2002-04-05,-0.022246059136274532,-0.005414147096048483,-0.014537390661574556,-0.03830650765852173,-0.012213900748932582,-0.032540309601147066,-0.05375854214122999,-0.01950856291883829,-0.00674604971250059,0.0009254712348429894
2002-04-12,0.012687813021702743,0.025273948391657974,0.009938742342792795,0.006532735944500656,-0.018706820194862583,-0.03191071050482441,-0.03408361418712891,-0.07877683272579994,0.0009572431397575354,0.003698462119067658
2002-04-19,0.002496349677358678,0.0007240131011894135,0.0061273751315220615,0.01458889750437975,-0.009892768169837973,0.052990064362931966,0.03698934557311673,0.012365355023082003,0.018124686916526134,0.005226448083322621
2002-04-26,-0.04876902837812436,-0.003272927719975116,-0.03275713582677153,-0.03662713351637459,-0.049484009772818416,-0.03317310545368235,-0.0887842980172241,-0.05211443461267029,-0.02598738650087218,-0.034487272999308094
2002-05-03,0.029783660970068127,0.021050084684248738,-0.008267879288962443,-0.0117819891288381,0.010933783472723002,0.019150503314510292,-0.05059674264237213,-0.024969932993528565,0.009276267450404108,0.01712348668280872
2002-05-10,0.00853757974003555,-0.010291130670277426,-0.01955943181453823,-0.02756139620621989,-0.018974611969185262,-0.030354131534569895,0.009746498437319229,-0.03917767988252563,-0.03230503230503223,-0.023538821916242902
2002-05-17,0.02568126694250239,0.011219045012997642,0.05589168329136296,0.025713150090194814,0.058102201075393545,0.00891304347826094,0.11761738811445333,0.08619635652280233,-0.03907278540530379,0.042224952704152274
2002-05-24,-0.0023647238837112283,-0.01244757137058583,-0.026172334758099436,-0.013503040419697188,-0.020363397067963307,0.00298580970849871,-0.05936897386452222,0.004615038271049032,0.05211136663893923,-0.01994835136045503
2002-05-31,-0.014500836586726185,0.001267296889984948,-0.011450017493082387,-0.002175555219821601,-0.02123451261382292,-0.0215750061379818,-0.035243827968245545,-0.013557422969187605,-0.029764673053669477,-0.0089933552279845
2002-06-07,-0.02909828334276543,-0.016146136215920315,-0.032624432933303305,-0.046997547164097875,-0.04220841117931895,-0.028825946488504117,-0.05289809205172269,-0.04060654248069062,-0.0504745470232959,-0.03350609814839789
2002-06-14,-0.019429737212804166,-0.010500330308403916,-0.03409053114710481,-0.019510025102475237,-0.014171974522293018,-0.010819714488728205,-0.02386862707657056,-0.05327650506126802,0.006562673532232832,-0.020035086320322137
2002-06-21,0.006885619458067094,0.0021785726835095165,-0.02393085875628398,-0.02965291505979184,-0.007349378129542838,0.0018284520194600251,-0.07736697965571204,-0.02844994685174773,0.006168814885400664,0.005777407083426667
2002-06-28,0.030502804290071905,-0.031695943339994925,-0.007055420326665951,0.0022042615723731895,-0.0009356439671304173,0.013362448261252213,0.01735927064560583,-0.007529926631483996,-0.010417705114146192,0.002730527295159879
2002-07-05,-0.006110951971736833,0.0024622515117500576,-0.001954027072156972,-0.023893628365769026,0.0007736471354695684,-0.008651464959958832,0.014900877901372844,-0.007911289799623855,-0.036165818767944446,-0.008572696466031982
2002-07-12,-0.06316649053703527,-0.07834567455300712,-0.08073472874839815,-0.07357208698917761,-0.06172186508259414,-0.08882688813911233,-0.044611001309068476,-0.03052487090659528,-0.09234387248497511,-0.05763870521454295
2002-07-19,-0.08998615597600379,-0.09088415112086534,-0.08643122676579928,-0.07853036556603776,-0.07558215168466242,-0.08847824538916194,-0.027054619703930527,-0.07564724919093846,-0.09845693228926755,-0.07385897491256099
2002-07-26,0.02569303583502358,0.07410441005302415,0.008731773482536509,0.08318336332733467,0.021624917909747632,0.008671536268114677,-0.09460429668084169,-0.11130561633843905,0.006003320986077476,-0.00888173998181696
