,DJUSBMT,DJUSNCT,DJUSCYT,DJUSHCT,DJUSINT,DJUSENT,DJUSTCT,DJUSTLT,DJUSUTT,DJUSFNT,gamma_reg,b_weight
2011-11,1.0296488238267243,1.4337185058814546,0.6112140361835446,0.1857272342435756,0.1694271293251022,0.34135839533813217,0.8291570923644566,-0.5241249392901066,-0.17284956758861514,-2.9032767102842687,0.001,1.0
2011-12,0.8852162768826028,1.326284657621194,0.6259839395141724,0.29653755257615383,0.21760205721490197,0.14525768385025326,0.6296790295114226,-0.3270855795259359,-0.135159758327338,-2.6643158593174268,0.001,1.0
2012-01,0.5584351698812091,1.1061656695779056,0.5155117058395828,0.3544458184230099,0.17570316092814403,0.11565261180025738,0.5024578504515634,-0.21849284839310265,0.029997431655111647,-2.1398765701636817,0.001,1.0
2012-02,0.8135586793966658,1.2960569651448395,0.5891146853756903,0.4104020434084171,0.3442182323366851,0.2293455387694634,0.8532781213550144,-0.6648835063704808,-0.14483857475944764,-2.726252184656847,0.001,1.0
2012-03,0.3941737775934582,1.1933785630445355,0.5802586560080432,0.4107170557174035,0.2012317001198619,0.38976891376048783,0.9518935822590858,-0.48464267903464764,-0.37838396752470066,-2.258395601943528,0.001,1.0
2012-04,0.2927125881264301,1.1816033239235675,0.6148210734946953,0.5379512198403521,0.17343190134348757,0.1521393119648947,1.0798326708554191,-0.5544091608206473,-0.39617141613280044,-2.081911512595399,0.001,1.0
2012-05,0.36317998490888576,1.1465470136386609,0.7526704585553045,0.4190327759819403,0.13017457456222023,0.0803135060945911,0.9224511165619312,-0.3137919838964156,-0.3755817106055584,-2.1249957358015594,0.001,1.0
2012-06,0.24619272714730958,1.1620888918734245,0.8086257272548675,0.43713211365580334,0.10295237600514426,-0.2200855662186328,0.8319899349889512,-0.2664611759002768,-0.11524483301799042,-1.9871901957886005,0.001,1.0
2012-07,0.10632243123861959,0.821088796015585,0.6068778608896941,0.4528298902070571,-0.005528466930648015,-0.18969323390426443,0.4969739135283161,-0.029645442765318296,0.10473303228823226,-1.3639587805672733,0.001,1.0
2012-08,-0.01240681509064045,0.687320727275803,0.5256265197496386,0.41320641713095585,-0.09971390202275934,-0.1481345439649581,0.319126798155485,0.11539492417155928,0.2015157062481214,-1.001935831653205,0.001,1.0
