,size,idvc,beta,bm,m12,m1,roe,ag,dtvm,ep,rf,exmkt
2003-09-05,0.022672,-0.029812,0.029956,-0.000572,0.027698,0.030673,-0.009511,0.004077,0.008334,-0.016246,0.00021,0.0142
2003-09-12,0.002403,-0.03182,0.025772,0.002674,0.02537,0.030105,-0.013697,-0.001015,0.00284,-0.0145,0.00021,-0.0026
2003-09-19,-0.000478,0.008069,-0.011945,0.004558,-0.010042,-0.001983,-0.002488,0.002948,0.00142,0.014183,0.00021,0.018
2003-09-26,-0.017857,0.023859,-0.017048,-0.002733,-0.013675,-0.014598,0.013151,-0.012321,-0.011026,0.023119,0.00021,-0.0413
2003-10-03,0.019838,-0.036779,0.032631,0.003684,0.031469,-0.027282,-0.024473,0.013028,0.013206,-0.027942,0.00018,0.0355
2003-10-10,0.027664,-0.033914,0.024564,0.003869,0.029932,-0.015463,-0.021496,0.020555,0.020502,-0.020502,0.00018,0.0099
2003-10-17,-0.018475,0.025122,-0.041315,-0.009593,-0.039686,0.003527,0.002805,-0.017639,-0.005313,0.029407,0.00018,0.0012
2003-10-24,0.001947,0.019251,-0.011869,0.012711,-0.008089,-0.000238,0.006439,0.007288,0.006606,0.008923,0.00018,-0.0109
2003-10-31,0.017169,-0.04055,0.017697,0.005329,0.033633,-0.001664,-0.013534,0.009346,0.007266,-0.020418,0.00018,0.0245
2003-11-07,-0.015091,0.040661,-0.033516,0.012774,-0.027883,-0.04494,0.014949,-0.006365,-0.000562,0.029773,0.00018,0.0068
2003-11-14,0.003815,0.010844,-0.005627,0.01405,-0.013153,-0.022265,-0.000262,0.003944,0.003562,-0.012213,0.00018,-0.0044
2003-11-21,-0.011334,0.011299,-0.016813,0.012622,-0.00645,-0.01701,0.000936,3.5e-05,-0.013591,0.010578,0.00018,-0.014
2003-11-28,0.010171,-0.013605,0.009466,0.001189,0.007614,0.00673,-0.013889,-0.001828,0.004743,-0.007501,0.00018,0.0254
2003-12-05,0.001138,-0.016229,0.006196,0.00712,-0.001469,-0.006489,-0.010942,0.006209,-0.005567,-0.009144,0.0002,-0.0003
2003-12-12,0.012476,-0.0441,0.056975,-0.004577,0.027319,-0.001108,-0.03343,0.032372,-0.00604,-0.04665,0.0002,0.0104
2003-12-19,0.010838,-0.024876,0.036668,-0.004773,0.014652,0.002526,-0.01936,0.023133,-0.001847,-0.023949,0.0002,0.0112
2003-12-26,0.007149,0.012607,-0.047764,0.018921,-0.007765,-0.006226,0.024693,-0.031652,0.010816,0.035232,0.0002,0.0073
2004-01-02,-0.026062,0.027897,-0.033751,-0.007467,-0.018642,-0.000682,0.019652,-0.016812,-0.006709,0.016891,0.00017,0.0117
2004-01-09,-0.004936,0.010126,-0.009655,-0.00957,-0.005643,-0.01751,0.008855,-0.016161,-0.001333,0.005922,0.00017,0.0146
2004-01-16,-0.000185,0.002577,-0.017763,0.005381,-0.011132,0.021146,0.003849,-0.003056,0.010208,0.014763,0.00017,0.0173
2004-01-23,-0.01167,0.013431,-0.007724,0.00625,-0.00918,-0.01505,0.002839,-0.006733,-0.003266,0.006918,0.00017,0.0032
2004-01-30,0.0053,7.9e-05,-0.011778,0.00789,0.008588,0.003752,0.004212,-0.003501,0.009941,0.01173,0.00017,-0.0119
2004-02-06,0.013628,-0.00945,-0.002092,0.002873,0.008503,0.008661,-0.004138,-0.014951,0.005511,0.000726,0.00016,0.0091
2004-02-13,-0.000143,0.028827,-0.012117,0.001581,-0.013665,-0.010724,0.01011,-0.001644,0.013872,0.019051,0.00016,0.0047
2004-02-20,-0.007874,0.015831,-0.023801,0.012805,-0.007803,-0.000838,0.009546,0.000455,-0.001394,0.019981,0.00016,-0.0027
2004-02-27,0.008755,-0.016434,0.0279,-0.013629,0.018414,-0.00034,-0.002231,0.004089,-0.003073,-0.015231,0.00016,0.0029
2004-03-05,0.022928,-0.041744,0.024458,-0.005904,0.032057,-0.01219,-0.020225,0.002316,0.014186,-0.036172,0.00022,0.0125
2004-03-12,-0.003888,0.001913,-0.012472,0.001207,0.003654,-0.004504,0.002395,-0.005972,-0.005922,0.000803,0.00022,-0.0307
2004-03-19,-0.019883,0.038085,-0.050642,-0.008803,-0.056516,0.017417,0.015934,-0.020246,-0.012818,0.006217,0.00022,-0.0112
2004-03-26,0.002931,-0.017785,0.019423,-0.001533,0.023683,-0.010664,-0.00553,0.009005,0.004499,-0.013549,0.00022,-0.0013
2004-04-02,-0.02541,0.066118,-0.082502,0.01057,-0.040647,-0.003136,0.021534,-0.011398,0.004302,0.034396,0.0002,0.034
2004-04-09,-0.009282,-0.010129,0.018837,-0.017389,0.000884,-0.008004,0.005514,0.000313,-0.012094,-0.008058,0.0002,-0.0015
2004-04-16,-0.00308,0.01223,0.004779,0.001518,-0.01386,0.002197,0.005661,-0.001702,0.000229,0.007933,0.0002,-0.008
2004-04-23,0.004854,-0.001235,0.012027,-0.001795,0.005128,-0.002339,0.004132,0.007368,0.00446,-0.004173,0.0002,0.0075
2004-04-30,0.016003,-0.033657,0.026787,-0.000733,0.027646,0.013775,-0.008886,-0.001788,0.006409,-0.023533,0.0002,-0.0315
2004-05-07,-0.003223,0.009387,-0.009336,-0.001923,-0.005133,0.01375,0.011775,-0.004109,-5.5e-05,0.005319,0.00015,-0.0098
2004-05-14,-0.007456,0.020024,0.000281,0.002467,-0.014573,0.001557,0.001265,0.015011,-0.005608,0.01282,0.00015,-0.0049
2004-05-21,0.007526,0.009294,-0.020184,0.003511,-0.012095,0.027792,-0.000905,-0.000811,0.007921,0.005406,0.00015,-0.0011
2004-05-28,0.027039,-0.036906,0.046466,-0.000917,0.039192,-0.018781,-0.015993,0.000857,0.014295,-0.011446,0.00015,0.0279
2004-06-04,0.008117,0.01351,-0.018505,0.012707,0.002316,-0.012044,0.001163,-0.003095,0.013878,0.007842,0.00021,0.0011
2004-06-11,-0.020188,0.041409,-0.033088,0.006592,-0.016024,-0.008787,0.016502,0.001107,-0.004057,0.019029,0.00021,0.0094
2004-06-18,0.000329,0.029201,-0.028158,0.020435,-0.018017,-0.03433,-0.001688,-0.00287,0.006372,0.027447,0.00021,-0.0015
2004-06-25,-0.015402,0.025473,-0.01688,0.00729,-0.026536,-0.013423,-0.004416,0.009942,-0.005208,0.018623,0.00021,0.0039
2004-07-02,0.004907,-0.020748,0.018694,-0.003875,0.011274,0.014341,0.000116,0.003792,-0.003315,-0.003436,0.00024,-0.0082
2004-07-09,-0.021687,0.060746,-0.053614,0.018964,-0.037528,-0.028746,0.008012,0.008528,0.006856,0.035009,0.00024,-0.0143
2004-07-16,-0.007313,0.021011,-0.035168,-0.009486,-0.000458,0.003637,0.013448,-0.017908,-0.00046,0.013837,0.00024,-0.0109
2004-07-23,0.019172,-0.043799,0.045825,-4e-06,0.023541,0.001232,-0.026242,0.002889,0.00219,-0.021701,0.00024,-0.0166
2004-07-30,-0.004359,-0.007458,0.008484,-0.005927,0.005212,0.003933,0.006467,-0.010008,-0.004634,-0.008394,0.00024,0.0143
2004-08-06,0.002784,0.011065,-0.016658,-0.001051,0.010185,0.034893,0.011521,-0.002801,0.012469,0.015181,0.00028,-0.0377
2004-08-13,0.014137,-0.030173,0.04344,-0.001503,0.011695,-0.022139,-0.006701,0.011599,0.005757,-0.011418,0.00028,0.0003
2004-08-20,0.003293,-0.005365,0.015194,0.007334,0.013868,0.007735,0.002754,-0.010983,-0.001231,-0.005951,0.00028,0.035
2004-08-27,0.002477,-0.006547,0.006478,0.011082,0.017448,0.013178,-0.000373,0.003182,0.00624,-0.000267,0.00028,0.0083
2004-09-03,0.016607,-0.01269,0.024516,0.00463,0.022493,-0.009785,-0.009881,-0.020515,0.011589,-0.007117,0.00029,0.0055
2004-09-10,-0.005624,0.020576,-0.014859,0.014113,0.009602,0.003991,-0.000743,0.0145,-0.000234,0.019577,0.00029,0.0111
2004-09-17,-0.006349,-0.002155,-0.010024,-0.012415,0.004002,0.016266,0.000962,0.001846,0.002617,-0.006378,0.00029,0.0053
2004-09-24,0.011097,-0.022097,0.018685,-0.00283,-0.000977,-0.021108,0.000848,0.003405,0.003909,-0.014332,0.00029,-0.0145
2004-10-01,0.004661,-0.013601,0.019309,0.011015,-0.014342,-0.014302,-0.014284,0.004464,0.001374,-0.000365,0.00028,0.0196
2004-10-08,0.005945,0.015804,0.004706,-0.006981,-0.005308,0.002155,0.002588,-0.011082,-0.000353,-0.009505,0.00028,-0.009
2004-10-15,0.015894,-0.006231,-0.002549,-0.002744,0.019576,0.008842,0.00099,-0.001834,0.00495,-0.008298,0.00028,-0.0122
2004-10-22,-0.004499,-0.013332,0.006509,0.013772,-0.002707,0.005202,0.001569,0.002415,-0.000533,0.001123,0.00028,-0.0093
2004-10-29,0.013402,-0.012864,0.006687,0.011786,0.026926,0.024905,-0.003559,0.000149,0.012533,-0.007256,0.00028,0.0306
2004-11-05,0.010531,-0.013974,0.032032,-0.015232,-0.018223,0.00342,-0.001586,-0.012683,0.003324,-0.010847,0.00039,0.032
2004-11-12,-0.016608,0.013394,-0.014518,-0.001401,-0.001698,-0.006602,0.003599,-0.009756,-0.011368,0.006408,0.00039,0.0166
2004-11-19,0.01454,-0.016073,-0.005344,0.009868,0.006797,0.002442,-0.000255,0.003881,0.007238,-0.005511,0.00039,-0.0103
2004-11-26,4.1e-05,0.002371,-0.000511,0.001847,-0.002877,-0.001686,-0.003475,0.003502,-0.001329,0.000664,0.00039,0.0125
2004-12-03,0.004553,-0.013129,0.008348,0.000246,-0.012985,0.00645,-0.007376,-0.001077,0.002726,-0.008113,0.00041,0.0086
2004-12-10,-0.036902,0.031379,-0.020313,-0.006121,-0.0021,-0.024758,0.012308,0.004196,-0.024871,0.01613,0.00041,-0.0042
2004-12-17,0.010717,-0.003538,-0.010177,0.001847,0.025265,0.019292,0.007472,-0.012112,0.003487,0.011248,0.00041,0.008
2004-12-24,0.004577,0.014568,-0.026965,0.009958,0.000651,-0.010284,0.005754,0.005567,0.010819,0.011858,0.00041,0.0126
2004-12-31,0.007979,-0.000343,-0.005618,-0.000804,0.007781,0.007516,0.013527,-0.001395,-0.003694,0.012793,0.00041,0.0029
2005-01-07,0.012909,-0.006288,-0.007157,0.013893,0.015713,-0.001155,0.003223,0.001217,0.009195,0.024286,0.00041,-0.0264
2005-01-14,-0.002449,-0.002135,-0.005483,0.010885,-0.006276,-0.022214,-0.000625,0.007978,-0.002437,0.007336,0.00041,0.0
2005-01-21,0.001127,-0.017069,-0.014134,0.002179,0.020448,-0.014246,0.00486,0.014814,-0.00306,0.002677,0.00041,-0.0133
2005-01-28,0.007247,-0.008558,-0.007284,0.002622,0.018016,-0.018861,0.011523,-0.008178,-0.003046,0.016752,0.00041,0.0025
2005-02-04,0.002621,0.008091,-0.010842,-0.000769,0.005777,0.01031,0.006121,0.006805,0.008447,0.015212,0.00041,0.029
2005-02-11,-0.009377,0.008193,-0.00648,0.004628,-0.011461,-0.014658,-0.013128,0.012607,0.001338,-0.000399,0.00041,0.0008
2005-02-18,0.00383,0.003233,-0.008439,0.009036,0.01188,0.023848,0.006525,0.00202,0.000279,-0.001801,0.00041,-0.0033
2005-02-25,0.005048,-0.010123,0.004303,-0.013008,0.000296,-0.013258,-0.005974,0.001985,-0.00093,-0.018309,0.00041,0.0084
2005-03-04,-0.006156,-0.001337,-0.002992,0.013261,0.024473,0.01577,0.010353,0.000194,-0.002541,0.009403,0.00053,0.0084
2005-03-11,-0.008495,0.004535,-0.010073,-0.004959,-0.011458,-0.015846,-0.01009,0.00367,-0.005695,-0.006927,0.00053,-0.0177
2005-03-18,-0.017529,0.021533,-0.043708,-0.006436,-0.044104,-0.017577,-0.014279,0.011328,-0.005123,-0.000213,0.00053,-0.0086
2005-03-25,0.003671,-0.005942,0.025313,0.00788,0.018697,0.018748,0.007608,-0.007279,-0.00744,-0.006796,0.00053,-0.0141
2005-04-01,-0.025553,0.028411,-0.013191,-8.9e-05,-0.026992,0.002796,0.000963,-0.000221,-0.002238,0.017483,0.00051,-0.0002
2005-04-08,0.015435,-0.025386,0.021058,0.002451,-0.001593,-0.016714,-0.006727,0.002664,0.011779,-0.006644,0.00051,0.0059
2005-04-15,-0.007758,0.007239,0.008091,-0.010112,-0.042412,0.000826,-0.00664,0.004999,-0.004411,-0.010642,0.00051,-0.0341
2005-04-22,0.014716,-0.014444,0.016502,0.00199,-0.001052,-0.004317,0.002477,-0.005982,0.005374,0.005521,0.00051,0.007
2005-04-29,0.003176,-0.022957,0.012257,0.005169,0.029777,-0.008297,0.00925,0.00222,-0.003604,-0.002484,0.00051,0.0016
2005-05-06,0.007831,-0.013248,0.006741,0.001494,0.017761,-0.001102,0.003309,-0.008219,0.004262,-0.002168,0.0006,0.0153
2005-05-13,0.010076,-0.001121,0.002831,0.008305,0.008993,-0.002458,0.001891,0.001235,0.004235,0.006513,0.0006,-0.0155
2005-05-20,0.015679,-0.022174,0.022585,0.008623,0.026465,-0.01859,-0.000586,-0.012625,0.003555,0.008031,0.0006,0.032
2005-05-27,-0.001293,0.002781,-0.016148,0.006728,-0.008546,0.019019,-0.011463,0.006213,0.00584,-0.006625,0.0006,0.0095
2005-06-03,0.02117,-0.019083,0.00939,0.010475,0.01315,0.000919,0.007741,-0.001476,0.021981,0.013239,0.00057,-0.0004
2005-06-10,0.012748,-0.017522,0.019816,-0.001748,-0.005106,0.017101,-0.002402,-0.007606,0.004377,-0.004986,0.00057,0.002
2005-06-17,-0.011278,-0.002511,0.003745,-0.011089,-0.027194,0.019613,-0.00302,-0.0011,-0.011478,-0.011471,0.00057,0.0164
2005-06-24,0.013778,-0.016957,0.019467,0.001232,0.021103,-0.006473,0.006767,-0.008602,0.010606,0.001764,0.00057,-0.0199
2005-07-01,0.005121,-0.007703,-0.011234,0.004829,0.010862,0.00552,-0.006317,0.003572,0.004606,-0.015602,0.00059,0.0058
2005-07-08,-0.015423,0.010507,-0.010353,-0.003026,0.003752,-0.004336,-0.002848,0.01753,-0.015724,0.000153,0.00059,0.0163
2005-07-15,0.000736,-0.009762,0.020895,0.009268,0.017118,0.008816,0.002333,-0.00776,-0.005956,0.007365,0.00059,0.0118
2005-07-22,-0.007123,0.012342,-0.022105,-0.004112,-0.007099,-0.014902,-0.00242,0.002171,-0.00251,-0.00096,0.00059,0.0056
2005-07-29,0.00135,-0.007357,-0.003351,0.000976,0.008746,0.007984,-0.002297,0.00713,0.006273,-0.004684,0.00059,0.0016
2005-08-05,0.007375,-0.015338,0.008876,0.00129,0.029605,0.014662,0.009712,-0.005484,8.8e-05,0.008938,0.00075,-0.0082
2005-08-12,0.004401,-0.011819,0.022266,-0.001848,0.016537,0.016147,-5.2e-05,-0.003662,-0.006181,0.00148,0.00075,0.0023
2005-08-19,-0.003563,0.005871,-0.011184,0.011195,-0.003113,-0.008263,0.000524,-0.003804,-0.001736,0.011323,0.00075,-0.0096
2005-08-26,-0.001025,-0.005561,-0.000474,-0.001682,0.012152,0.007672,0.012513,-0.007903,-0.001217,0.008724,0.00075,-0.0113
2005-09-02,0.012019,-0.013107,0.016193,0.003451,0.015655,0.015802,-0.002479,-0.006515,0.003964,-0.003555,0.00071,0.012
2005-09-09,-0.007814,0.022343,-0.011968,0.000928,-0.031734,-0.022837,-0.01208,-0.001575,0.002029,-0.000865,0.00071,0.0184
2005-09-16,-0.012315,0.018912,-0.009859,-0.016854,-0.016238,-0.008731,0.005297,-0.006024,-0.008812,0.001484,0.00071,-0.005
2005-09-23,0.004624,-0.001736,0.00256,-0.002714,0.001877,-0.017502,-0.002802,-0.020752,0.000924,-0.005378,0.00071,-0.019
2005-09-30,-0.014067,0.015399,-0.023309,0.014478,-0.000163,0.018651,0.013168,0.001784,-0.007697,0.018736,0.00071,0.0129
2005-10-07,0.018673,-0.043871,0.036173,-0.005982,0.012745,-0.008655,-0.008093,-0.001841,0.002563,-0.023892,0.00068,-0.0272
2005-10-14,0.000514,0.020671,-0.006014,0.003483,-0.026487,-0.014944,-0.005615,-0.005524,0.004202,0.006455,0.00068,-0.0102
2005-10-21,-0.002733,-0.017833,0.008887,-0.006599,0.010758,0.014022,0.002009,-0.006882,-0.008777,-0.009865,0.00068,-0.0043
2005-10-28,0.000295,-0.008582,0.009038,-0.00204,0.016815,0.005803,-0.000383,-0.010259,-0.006763,0.001685,0.00068,0.0121
2005-11-04,0.018272,-0.010635,-0.000207,0.001625,0.008167,-0.007421,-0.000241,0.005346,0.010994,-0.005768,0.00078,0.0228
2005-11-11,0.003605,-0.014412,0.014869,-0.000736,0.018149,-0.004389,-0.002956,-0.005959,-0.002475,-0.005749,0.00078,0.0111
2005-11-18,-0.014462,0.008085,-0.014016,-0.002972,-0.012292,-0.002444,0.006837,-0.000462,-0.010536,-0.002019,0.00078,0.01
2005-11-25,0.00618,-0.005131,0.004298,-0.000573,0.002991,0.005499,0.001087,-0.000827,-0.002706,-0.00201,0.00078,0.0156
2005-12-02,-0.00071,0.003258,-0.004137,0.00808,-0.001561,-0.002092,-0.003968,0.000992,0.001405,0.004596,0.00079,-0.0012
2005-12-09,0.00863,-0.037943,0.022377,-0.010475,0.002514,0.007809,0.001158,-0.003909,-0.003008,-0.008761,0.00079,-0.0044
2005-12-16,0.007499,-0.019927,0.017469,0.002072,0.013815,0.008629,0.007502,0.005997,-0.000238,0.010436,0.00079,0.0036
2005-12-23,0.018532,-0.021102,0.033543,0.009828,0.010481,-0.024306,-0.003278,0.009448,0.016209,-0.001765,0.00079,0.001
2005-12-30,0.020995,0.002789,-0.00299,0.00189,-0.008935,0.023678,0.004006,-0.00305,0.004794,-0.002216,0.00079,-0.0159
2006-01-06,0.00846,-0.000618,-0.004537,0.004007,0.005836,0.007705,-0.005371,-0.001352,0.007364,0.002352,0.00087,0.0292
2006-01-13,-0.015246,0.03922,-0.053118,0.011221,-0.048301,-0.014416,-0.014454,0.02389,-0.005013,0.007475,0.00087,0.0029
2006-01-20,-0.000802,-1.4e-05,0.001779,0.001428,0.004372,0.002458,0.002835,-0.004656,-0.003599,9.9e-05,0.00087,-0.0194
2006-01-27,0.009244,-0.002204,0.011991,0.000528,0.008626,0.007782,0.00763,-0.006671,0.00367,0.000435,0.00087,0.0187
2006-02-03,0.007012,-0.012962,0.007758,-0.000942,0.00854,0.015052,-0.010187,0.009875,-0.001941,-0.011522,0.00084,-0.0135
2006-02-10,-0.011068,0.043508,-0.041444,0.00776,-0.038309,-0.043241,-0.00235,0.01998,-0.001406,0.014176,0.00084,-0.001
2006-02-17,0.00533,-0.017907,0.019925,0.002316,0.016666,0.021918,0.002216,-0.017204,0.001345,0.002475,0.00084,0.0154
2006-02-24,0.013359,-0.010862,0.011643,0.000992,-0.004819,0.011148,0.004193,-0.005214,0.003541,-0.002451,0.00084,0.0023
2006-03-03,0.01928,-0.025397,0.020032,-0.003808,0.016091,-0.009021,-0.001491,-0.008806,0.013131,-0.012077,0.00092,-0.0013
2006-03-10,-0.008034,-0.019042,0.020367,0.005817,0.014239,-0.017902,0.01157,-0.007112,-0.007425,0.011178,0.00092,-0.0084
2006-03-17,-0.002623,-0.003883,0.003569,-0.001891,0.005601,-0.004514,0.000352,0.000388,-0.000497,0.00186,0.00092,0.0202
2006-03-24,0.01464,-0.028192,0.022032,0.004678,0.02347,-0.028277,0.010422,-0.007199,0.001915,0.011268,0.00092,-0.0012
2006-03-31,-0.006644,0.026191,-0.02932,0.02081,-0.033707,0.025275,-0.02395,0.003408,-0.003461,0.009586,0.00092,-0.0023
2006-04-07,0.01158,-0.014705,0.006297,0.005371,0.008327,0.024273,-0.001948,0.004257,0.008619,-0.005785,0.00089,-0.0013
2006-04-14,-0.019337,0.028839,-0.040983,0.016046,-0.028427,-0.019837,-0.003669,0.006071,-0.004003,0.01325,0.00089,-0.0056
2006-04-21,-0.008227,0.041005,-0.039185,0.006263,-0.033226,-0.025497,-0.00705,0.005272,0.003949,-0.000793,0.00089,0.0167
2006-04-28,-0.003111,0.000574,0.001164,-0.005704,0.001613,0.00429,0.006564,0.002834,-0.007764,0.003036,0.00089,-0.0024
2006-05-05,0.001015,-0.010575,0.00097,0.011803,0.004152,0.014052,-0.003103,0.000648,0.004833,0.002946,0.00108,0.0121
2006-05-12,-0.013941,0.050744,-0.052032,0.015114,-0.049343,-0.012081,-0.004081,0.008431,0.001923,0.010942,0.00108,-0.0286
2006-05-19,-0.012103,-0.002112,0.01214,-0.006026,0.008791,-0.008282,0.01622,-0.002749,-0.01288,-0.002777,0.00108,-0.0206
2006-05-26,0.001193,-0.015561,0.006124,-0.00323,0.018088,0.002551,0.00465,-0.014231,-0.002406,0.00174,0.00108,0.0085
2006-06-02,0.010772,-0.016912,0.043407,0.000111,0.039854,-0.0046,0.010084,-0.009478,0.006632,0.000943,0.00099,0.007
2006-06-09,-0.022932,0.028955,-0.023385,0.009732,-0.018858,0.018381,0.007471,-0.000156,-0.00996,0.02069,0.00099,-0.032
2006-06-16,-0.01297,0.035365,-0.018821,0.015583,-0.010385,0.016163,0.011716,-0.003506,-0.002712,0.025756,0.00099,-0.0032
2006-06-23,-0.018039,0.040706,-0.056918,0.015309,-0.048672,0.016682,-0.006304,0.00509,-0.006037,0.013403,0.00099,-0.0047
2006-06-30,0.002656,-0.011826,0.036553,0.004656,0.018524,-0.013691,-0.005583,-0.00046,-0.003927,0.003126,0.00099,0.0223
2006-07-07,-0.002052,-0.000667,0.003916,0.003374,0.006721,0.0112,0.019074,-0.005575,0.00101,0.015908,0.00099,-0.0076
2006-07-14,-0.02009,0.020787,-0.023794,-0.002141,-0.025038,-0.000898,0.000508,0.005506,-0.009247,0.009298,0.00099,-0.0282
2006-07-21,0.016949,-0.036078,0.01453,-0.016049,0.002289,-0.028872,-0.015739,0.006438,0.004209,-0.025497,0.00099,-0.001
2006-07-28,-0.014962,0.011759,-0.013134,0.007279,-0.012581,0.010014,0.001323,0.005076,-0.010072,0.004033,0.00099,0.0307
2006-08-04,0.018438,-0.011851,0.001367,-0.003477,-0.01981,-0.024802,-0.013331,0.012099,0.012676,-0.020008,0.00105,0.0007
2006-08-11,-0.013349,0.013286,-0.020951,0.003356,-0.009127,0.009646,-0.006796,0.00769,-0.004686,-0.003699,0.00105,-0.013
2006-08-18,0.014807,-0.00752,0.000125,-0.003086,-0.015596,-0.032866,-0.013566,0.002732,0.006834,-0.009159,0.00105,0.0297
2006-08-25,-0.010182,0.015865,-0.008674,0.00025,0.00283,0.012619,0.003824,-0.000395,-0.007287,0.004656,0.00105,-0.0088
2006-09-01,-0.005495,-0.0089,0.010174,-0.001237,0.000236,-0.004662,0.012093,0.001721,-0.008868,0.006811,0.00102,0.0155
2006-09-08,0.007716,-0.007141,0.007999,-0.002068,-0.008114,0.003986,-0.009148,-0.001855,0.003233,-0.006827,0.00102,-0.0111
2006-09-15,0.019697,-0.019911,0.036499,0.002488,0.013309,-0.00918,0.000443,-0.001713,0.007783,0.000182,0.00102,0.0165
2006-09-22,-0.007075,0.013329,-0.022789,0.000232,0.013535,-0.002042,0.011855,-0.005448,-0.001248,-0.001847,0.00102,-0.0066
2006-09-29,-0.003836,-0.004473,0.001439,0.009766,-0.004124,-0.015811,0.000362,-0.006937,-0.002035,0.003332,0.00102,0.0147
2006-10-06,-0.004537,-0.001799,-0.019024,0.001636,-0.008812,-0.010484,-0.004035,0.001457,0.001288,0.003009,0.00101,0.0109
2006-10-13,0.011116,-0.019138,0.018354,0.005788,-0.0035,0.007901,-0.011397,-0.007809,0.007813,-0.004805,0.00101,0.014
2006-10-20,0.007346,-0.009518,0.027117,-0.010632,-0.008339,0.008222,-0.00153,0.003439,0.003157,-0.010605,0.00101,0.0005
2006-10-27,0.006603,-0.026753,0.023033,-0.005782,-0.000562,0.000865,-0.000169,-0.011552,0.002907,-0.004068,0.00101,0.0062
2006-11-03,-0.008804,-0.003385,-0.035822,0.013791,-0.003396,-0.0141,0.011726,-0.008008,-0.004898,0.023522,0.00106,-0.0105
2006-11-10,0.003205,-0.003818,0.017685,-0.000232,-0.000397,0.012451,-0.000121,-0.002076,0.001648,-0.001322,0.00106,0.0136
2006-11-17,-0.013051,0.021779,-0.016871,0.010884,-0.005391,-0.008298,-0.000612,0.013549,-0.006257,0.012835,0.00106,0.0153
2006-11-24,-0.005709,0.031843,-0.02308,0.005746,0.004848,-0.017724,-0.006249,0.019334,0.005211,0.004927,0.00106,0.0001
2006-12-01,0.001789,0.001971,0.000132,0.002093,0.005679,0.001548,0.001574,-0.003883,0.00305,0.004475,0.00101,-0.005
2006-12-08,-0.008464,0.010067,0.010943,-0.015652,-0.012125,-0.013331,-0.006585,0.011137,-0.006115,-0.027024,0.00101,0.0102
2006-12-15,0.005827,-0.017788,0.021891,-0.021371,0.012719,0.011544,0.002024,0.001692,0.000199,-0.017158,0.00101,0.0095
2006-12-22,-0.010062,0.005885,-0.028303,0.015077,0.001527,-0.017966,0.00071,-0.003113,-0.004932,0.012245,0.00101,-0.0127
2006-12-29,0.011586,-0.016282,0.00296,0.006156,0.012,0.006162,0.002216,-0.014128,0.007022,-0.001825,0.00101,0.0047
2007-01-05,0.008362,-0.010943,0.016109,0.014675,-0.000909,-0.001282,-0.006032,-0.012809,0.006429,0.011583,0.00111,-0.0066
2007-01-12,0.000678,-0.000673,0.001809,0.004887,-0.002324,-0.002346,-0.012094,0.006557,0.005596,-0.003287,0.00111,0.0173
2007-01-19,0.002534,-0.005616,0.008209,0.003733,-0.006144,0.003711,-0.003109,0.000337,-0.002872,0.001846,0.00111,-0.0031
2007-01-26,0.016576,-0.021277,0.012649,-0.001644,-0.004197,-0.01274,-0.005671,-0.009095,0.009053,-0.005128,0.00111,-0.0057
2007-02-02,-0.017195,0.022056,-0.044308,0.007123,-0.002863,-0.014104,-0.007251,0.01138,0.002431,0.002641,0.00096,0.0194
2007-02-09,-0.000226,-0.011834,0.016794,-0.004922,0.011403,0.012719,0.005866,-0.005118,-0.007534,0.003717,0.00096,-0.0065
2007-02-16,0.004136,-0.006243,0.002049,-0.007564,0.000153,0.001453,0.003599,-0.005081,0.000961,-0.006248,0.00096,0.0122
2007-02-23,0.004821,-0.013468,0.012211,0.006716,0.008226,0.00148,0.00916,-0.01333,-0.002197,0.011766,0.00096,-0.0005
2007-03-02,0.001216,0.000532,-0.012671,0.001048,0.0069,0.003986,-0.004569,8.1e-05,0.002117,-2.2e-05,0.00106,-0.0462
2007-03-09,0.000479,-0.01365,0.009746,-0.004562,0.001608,0.001302,0.000108,0.001739,-0.006041,-0.010392,0.00106,0.01
2007-03-16,0.004811,-0.009666,-0.003593,0.002096,-0.000506,-0.003851,-0.008946,0.008541,-0.001647,0.000862,0.00106,-0.0118
2007-03-23,-0.013792,0.019131,0.004851,0.000313,0.003578,-0.013682,0.006658,0.008774,-0.007865,0.01742,0.00106,0.0348
2007-03-30,-0.000422,-0.007427,0.001643,-0.011263,-0.013183,0.006285,0.006671,0.002105,-0.00435,-0.00155,0.00106,-0.0108
2007-04-06,-0.006285,0.007228,-0.004464,0.004855,-0.000442,0.000706,-4.7e-05,0.002473,-0.001536,0.004298,0.00109,0.0155
2007-04-13,-0.005751,-0.006407,0.005432,0.001964,0.007504,0.011217,0.00245,0.003366,-0.001693,0.004921,0.00109,0.0058
2007-04-20,-0.017973,0.010716,-0.008966,0.008205,0.004833,0.019229,0.002729,-0.003523,-0.014015,0.012091,0.00109,0.0182
2007-04-27,0.011416,-0.015254,0.000409,-0.005105,-0.010524,-0.001943,-0.001579,-0.006209,0.004967,-0.000954,0.00109,0.0041
2007-05-04,0.012065,-0.014286,0.017943,-0.003941,0.000327,-0.003567,-0.000327,-0.004543,0.010851,-0.006949,0.00101,0.0069
2007-05-11,-0.001717,-0.00181,-0.006397,-0.004678,-0.010935,0.000923,0.008455,-0.008693,-0.005388,0.002653,0.00101,-0.0009
