Week,size,idvc,beta,bm,m12,m1,roe,ag,dtvm,ep,market,rf
8/3/2002,-0.029007923,-0.016964323,0.012539974,-0.034142232,0.024817051,-0.009141139,0.033287932,-0.015571112,0.001372367,-0.007887329,0.019826563,7.00E-05
15/3/2002,0.15304223,-0.016878389,0.026681332,0.093588783,0.08301363,0.00152852,-0.004819262,0.146411764,-0.133790688,-0.023905677,0.057431157,7.00E-05
22/3/2002,-0.018061746,0.047815095,0.051840289,-0.033209883,-0.001069659,0.042968386,0.029601057,0.024937894,-0.038287608,-0.004848236,-0.007794948,7.00E-05
29/3/2002,-0.00016756,-0.053255391,0.003588582,-0.016088875,-0.0039283,-0.008548157,0.013922794,-0.003777882,-0.002216173,-0.021420734,-0.035082595,7.00E-05
5/4/2002,0.016072457,0.006832445,-0.005593167,-0.014933543,-0.043290809,0.034277594,0.00454612,-0.00569071,-0.015314234,-0.002511596,0.018112625,7.00E-05
12/4/2002,-0.019562445,-0.032859191,-0.034666307,0.005058962,0.001587473,-0.006826936,-0.021387649,-0.001633307,-0.007465955,0.041925371,-0.028028845,7.00E-05
19/4/2002,0.050208907,-0.022086523,-0.024975579,-0.004855168,0.020897142,0.01841471,-0.005816588,-0.0060379,0.000435367,0.001890074,0.000400982,7.00E-05
26/4/2002,-0.004430631,-0.026611553,-0.07122626,0.029847677,0.014555495,-0.013518253,-0.001332036,-0.007490613,0.025376684,0.011990526,0.038352048,7.00E-05
3/5/2002,0.014735021,-0.01108465,-0.031886588,0.033737913,0.018937089,0.098658714,0.0200515,0.007923863,0.020837143,-0.023399645,0.019935508,7.00E-05
10/5/2002,-0.007435079,-0.009571443,-0.009059163,0.039813554,0.024944061,-0.010470082,0.01556133,-0.012508151,-0.006439007,0.02104789,0.032980709,7.00E-05
17/5/2002,-0.101634821,-0.014291205,-0.057744702,0.035412733,0.02016402,0.02564949,0.000686407,-0.00133381,0.016003056,0.029277802,-0.000236022,7.00E-05
24/5/2002,-0.011272292,0.037335281,0.010944852,-0.014054752,0.03693981,-0.064985684,0.051102892,-0.019568013,0.017900012,0.01902352,0.020554944,7.00E-05
