date,size,idvc,dtvm,ag,beta,bm,m1,m12,ep,roe
2000-04-21,0.0429731351936857,0.0305859358633405,0.0300331380156317,0.0300807166721671,0.0246696353891939,0.0267683889178824,0.0464874443774394,0.040214603610781,0.0368002231231736,0.0395510089437949
2000-04-28,0.0615024301100121,0.0511496309871525,0.0631358801971051,0.0454148159092154,0.0476255612333012,0.0399461251424813,0.0418685425847692,0.0635278742835855,0.0531883308074345,0.0621093526578127
2000-05-05,0.0237642135541804,0.0202065358926012,0.0123150534820569,0.0074530973062359,0.0379196727174938,0.0030847095260121,0.019329736305966,0.0376271108784929,0.0186840997162628,0.0238502510899211
2000-05-19,-0.0057713675261671,-0.004116733586349,0.0061202628151396,0.0001931508748215,-0.0105246349707126,-0.0082102152902243,-0.0252542271284224,-0.0064509578686384,-0.0071727943365387,-0.0137386828273867
2000-05-26,0.017830882492507,0.0126889275010497,0.0119171793581911,-0.0007371891517989,0.0045269176511545,-0.0072260014025715,0.0126580346629328,0.0235634704376807,0.0095009061261542,0.0239848932253266
2000-06-02,0.0120179715158765,0.0098568769323906,0.015044030645836,0.0201953489588578,0.0148286047027702,0.0177703310952552,0.0189769727220065,0.0069580336152937,0.0111361508952914,0.0074529747157649
2000-06-09,-0.0160251573151264,0.0024946751168231,-0.0115341565775906,-0.0002498090190218,-0.0033090152140616,-0.0152774966625625,0.0352287859448951,0.0026714852954626,-0.0151028546242957,-0.0112619298488687
2000-06-16,0.0054161489535183,-0.0007696137803889,0.0030160491191533,-0.0009755041477963,-0.001350327053107,-0.0070546709029519,0.013095793868141,0.0025780383416646,-0.0095628569182289,-0.0012482349932351
2000-06-23,0.0177612729553863,0.0260524045466589,0.0208761050685252,0.0194457316934731,0.0098443971308994,0.0203571473067759,0.0239090999336634,0.026973616437449,0.0100234365081099,0.0124613180324629
2000-06-30,0.0126986691935519,-0.0079784678222772,0.0026100949001823,0.0003670029497217,0.0011021358722196,-0.0020639439618314,0.0002004476291267,-0.0019047133996883,0.0087382545963519,0.0104621062492044
2000-07-07,0.0171690464913973,0.0080811641130714,0.0093796931539022,0.0090410577126893,0.0052062768773603,0.0085008908486218,0.0006500777150189,0.0121851186137693,0.0103664870458507,0.0115887852039485
2000-07-14,0.0042471977933005,7.055857896375773e-05,0.0059229160033397,0.0152447962392788,0.0093644065486278,0.0173207050571557,0.0123947984620603,-0.0011715829426264,0.0073997238308271,0.0050334436359615
2000-07-21,0.0253359498595115,0.0237054430427667,0.0299876224144658,0.0221288978062387,0.0165767289732172,0.0212242627677826,0.0157151134074639,0.0135080481410034,0.0200984101624543,0.0152606580769799
2000-07-28,0.028283577191151,-0.0008737500634527,0.0137239095678923,-0.001262931973102,0.0102477232942308,-0.0003990651197628,0.0159439059261801,0.0106939079117488,0.0178949480452157,0.0242264851791326
2000-08-04,-0.0034021780538922,-0.0069660841560242,0.001126154026128,-0.0047836419654322,-0.0041779853703941,-0.0081147993999741,-0.0070525606984823,-0.004664123262695,-0.0028774968720294,-0.0049238390661584
2000-08-11,-0.0397201813949402,-0.0406863284379693,-0.030449077709935,-0.033394861198679,-0.0172974579885956,-0.0292161547273216,-0.0075506924012857,-0.0410091921698652,-0.0398480307118677,-0.0423361513741185
2000-08-18,-0.0089537848088643,-0.0254241201892055,-0.0153670934217085,-0.009502433973186,-0.010901922499802,-0.0063170546576494,0.0023638910796492,-0.0299097486734125,-0.0057735801856338,-0.0092561535243346
2000-08-25,0.0197303646642768,0.0082380928552485,0.0113569067678364,0.0036886318903741,0.010587630668075,0.0059927087438788,0.015481846748352,0.0067900760834219,0.0196365047640242,0.0207340926649283
2000-09-01,-0.0406430820803308,-0.0378988527633755,-0.0286499269794544,-0.0396835807944633,-0.0378179452564125,-0.0406786332103045,-0.0407033202901684,-0.0494167596881389,-0.0480784487189273,-0.0496365923704041
2000-09-08,0.0036479656607102,0.0109856353374164,0.0098300897667566,0.0128370002300669,0.0074885122959922,0.0159014624558518,0.0205386462892499,0.0130051271718081,0.0104358156139755,0.0057369256179322
2000-09-15,0.0257570925347933,-0.0022033787735566,0.0046823007608509,-0.0085776505074316,-0.0002012503060349,-0.0110017311936598,0.0131970401675443,-0.0019830156831088,0.0199718419630775,0.0263140175772766
2000-09-22,0.0107382014024366,0.0175682269786501,0.0240227264084819,0.0271326553958852,0.0130417502505944,0.01592798094041,0.0126412323540243,0.0223111806900678,0.0031254114374029,0.0014416246584237
2000-09-29,0.0185821067595217,0.0035282459318161,0.004108238736979,-0.0008054275619465,0.0037825471153008,-0.0026946968325387,0.0123334909624268,0.0030488209593246,0.0124459429322293,0.0185118029208423
2000-10-06,0.0053368303503253,0.0039245580503272,0.0077725706203676,0.0059138707855527,0.0009683819434948,0.0019793787210277,0.0033014521440529,0.0060181874361951,0.0025698634653687,0.0043212104587613
2000-10-20,0.0279680116152811,0.0309269620280812,0.0345080517457423,0.0440563514499877,0.0251348889149383,0.0263215486423839,0.0171075010146604,0.0325842468691235,0.0222524656174944,0.0231914037273383
2000-10-27,0.024319817632694,0.0211657765051833,0.0198217405698897,0.0205398919185351,0.0232769605053547,0.0176041742267014,0.0238354830075577,0.015817348772006,0.0227478715748655,0.0218232342817399
2000-11-03,-0.0123323569688195,-0.0113862955704013,-0.0087024021683594,-0.020565739724769,-0.0155327865515137,-0.014619940918835,-0.0161725423153357,-0.0143474729077406,-0.0118502896208873,-0.0130123691448636
2000-11-10,0.0177314581968722,0.0076280221379486,0.0093450921499473,0.0064843376817463,0.0072950874500557,0.003461921359942,0.0337024285048861,0.0096275042253501,0.0126714736345858,0.0202752381918319
2000-11-17,-0.0075500391231261,-0.0089122263957787,-0.002921328850817,-0.0129883513532215,-0.0055057107037478,-0.009928471024829,-0.0170315961163412,-0.0122415543125171,-0.0054113638787194,-0.0068189527321283
2000-11-24,-0.012987426373665,-0.0111354498723885,-0.0088399222070715,-0.0103521860559486,-0.0074541233259832,-0.0098615832894752,-0.0186380910497496,-0.0133695923901868,-0.018001168059529,-0.0227525081833207
2000-12-01,0.0183649137096629,0.0088147547128013,0.0146692221019964,0.0135707655651555,0.0009466903613037,0.0034553486449965,0.0158061019645064,0.0063921261704483,0.0092377469640221,0.0097026639898087
2000-12-08,-0.0084481701481467,0.0098016350395112,0.004894400132505,0.0044978573292336,-0.0108420355602702,-0.0007069771025351,0.0218136618118657,0.0037652205417474,-0.0022916101783667,-0.004183606330237
2000-12-15,0.0387841885672254,0.0182254390400936,0.0254586865450705,0.0172011287662535,0.0072819420989545,0.0108249496436273,0.0312283480733824,0.0173076240032453,0.0240652515439555,0.0280544056536925
2000-12-22,-0.0182685412538903,0.003404467519603,-0.0054821873968843,-0.019390824456372,-0.0128808727503748,-0.0225289754974352,-0.0249748745054556,-0.0089278279451317,-0.0153576747765378,-0.0139040359133124
2000-12-29,-0.0206855021294971,-0.0091830517484376,-0.0163297224190598,-0.0166202219043566,-0.0161228126274249,-0.0201704394381184,-0.0268158640008211,-0.0143829480323491,-0.0204781499423913,-0.0200770557158863
2001-01-05,-0.0511423330346839,-0.0449997732213321,-0.0428468796150586,-0.0606076580905996,-0.0504535492580742,-0.064933684146129,-0.059769097533121,-0.0446425560489269,-0.0529122467945657,-0.04555980071418
2001-01-05,-0.0092639485190469,-0.007875704553897,-0.0151076206390889,-0.0070609694980747,-0.0115381558752293,-0.0110531943933497,-0.0013719928092772,-0.0150017525060859,-0.0177421398488599,-0.0153760135011761
2001-01-12,-0.0195978382030574,-0.0082357051540727,-0.02069503398637,0.0024396929501541,-0.0058687541218515,-0.0032103451375801,-0.0053245286945624,-0.0125503017359984,-0.0238445333098643,-0.0385811127188248
2001-01-19,0.0315132104174524,0.0248710645440467,0.0280706046427335,0.0231524766277047,0.027390070414831,0.0265222243158059,0.0216408361160801,0.030313395358961,0.0322220276850165,0.0284974137377069
2001-02-09,0.0101618698147758,0.0070274084547619,0.0102195721378525,0.0120934537374368,0.0180468411006061,0.023358511190296,0.0105855517807554,0.0277281486965692,0.0216108925899252,0.0108147768013245
2001-02-16,0.0117501731858801,0.0021758831112256,0.00416831622942,-0.0026816909051977,0.0028526054646654,-0.0006565313602574,0.0020891699903369,-0.0044229028087873,0.0115668998562833,0.0159932342042323
2001-02-23,0.0119307827634844,0.0144590313634012,0.0138523606896909,0.0146420480495346,0.0092736305832519,0.0101942479614383,0.0097702884241532,0.0181795227213115,0.0155450818088897,0.0209668291815144
2001-03-02,0.0306739164020421,0.0167763324470189,0.0196967099516086,0.0301208964854643,0.0180303413815983,0.0223382881034617,0.0445635744663131,0.0214324631485632,0.023203036279632,0.0272884999859783
2001-03-09,-0.0030678271813184,-0.0018530300396949,-0.0045400278556588,-0.010830090059787,-0.0037921289920887,0.0005049500027406,-0.0067780105553254,-0.002423111382229,0.0021777817825437,-0.0038019471974605
2001-03-16,0.0190095322546414,0.010656944330995,0.0169761744645852,0.0168666199341324,0.0143172652205654,0.018171437798743,0.0243470300908746,0.016889879603907,0.0195801622167416,0.0142336533683234
2001-03-23,0.000478429496557,-0.003460339718516,0.0070189391448575,-0.003278410481535,-0.0052483951274286,0.0043231531410523,-0.0102770251397615,2.185575516662269e-05,-0.0036548304295411,-0.0057630955920144
2001-03-30,-0.0159396818892864,-0.015577777268267,-0.0165100723380879,-0.0174190581934349,-0.0102071548627837,-0.0128189911728771,-0.0144566201359434,-0.0220719676891494,-0.0129974223961916,-0.0139563770311001
2001-04-06,0.0003769675889617,0.000486187946436,0.0006211276968767,0.003605858431106,0.0045495020636548,0.0042246387190721,0.0075339270454961,-0.0008640577443325,0.0006538389406156,-0.0003083577423817
2001-04-13,0.0270661199345226,0.011354650585838,0.0127521633166634,0.0083075993401321,0.005381473175313,0.0125052221989083,0.0151033135950177,0.0107121566535915,0.0213753761481483,0.0213900428748381
2001-04-20,0.0229576648861016,0.0123312105032565,0.0200145761651208,0.0147332173576051,0.0172451240472913,0.0186519473853353,0.0301857465978953,0.0156145186981982,0.0139727310016556,0.0129555928415782
2001-04-27,0.0076396087833046,-0.0042490671396998,-0.0034983109789794,-0.0141727490048267,-0.0060596979736895,-0.0077939749114092,-0.0098143455918362,-0.0161335052033861,-0.0041116844499823,-0.0033398567867334
2001-05-04,0.0222711943003268,0.006907953832187,0.0125139570930925,0.0039418923789191,0.005937976530714,0.0079340344990559,0.0097822998260553,0.0083118192809963,0.0078999810602195,0.010609620972775
2001-05-11,0.0024075384163681,0.0048068097420057,0.0113638231669283,-0.0036511839000913,-0.0054585394237785,-0.0114699016596325,-0.0125804439339098,0.0044967199235627,0.0003046607381009,0.0015867900079372
2001-05-18,0.0076102186692183,0.0063276866187963,0.0064916587015517,-0.0049938303011358,-0.0034415976695818,-0.0100466802150589,-0.0132262240019184,-0.0071288343053538,-0.0067722226791589,-0.0041115169301652
2001-05-25,-0.0062944239532278,0.0020588171348647,0.0009003819170923,-0.0020772182896196,0.0028855997044827,0.0010470819737971,0.0007048875363765,-0.0060019187065086,-0.0039145051662858,-0.0036243010340004
2001-06-01,0.002121592593336,0.0019762015183246,0.0024565983883217,0.0013301767927636,0.0081699361330324,0.0013416047914242,0.0192208903864346,0.0003576196638529,0.0039199504828219,0.0020943995637246
2001-06-08,-0.0252475744022181,-0.0098024774045261,-0.0101607833073938,-0.0110877164058603,-0.0195893660292988,-0.0159231832221512,-0.0271741509038852,-0.0138518743278879,-0.0193499431377155,-0.021742247382733
2001-06-15,-0.0006791051334721,-0.0071101577439292,-0.0043351654862823,-0.0063982352143428,-0.0026842729370448,-0.0057251473479632,0.0058694140665628,-0.006048382247612,-0.0029718906414962,-0.0023191316701901
2001-06-22,0.0097549092087052,0.0066870190318865,0.0028121391402985,0.0049966577456366,0.0059925110640675,0.0025203269618283,0.0091074618606276,0.003664436388175,0.0065665875904733,0.0086956551517079
2001-06-29,-0.045574452543611,-0.0455158808058831,-0.0557993810896574,-0.0582844193850539,-0.0341002087527358,-0.0441933914599512,-0.0484710424811216,-0.0619812946153451,-0.0444443289363078,-0.0468584500360574
2001-07-06,-0.0584849269919656,-0.0525767279966639,-0.0592871213090779,-0.0540345335652361,-0.025907687539638,-0.0446114481540508,-0.0200150631218253,-0.0605010593917896,-0.0515345828464978,-0.0615128806205296
2001-07-13,0.0054881035607004,-0.0066026727436214,-0.0016122485816482,0.0012459405111984,-0.0033742236054511,-0.0041762392699034,0.0023126217999704,-0.0094933224522838,-0.0023177887874553,-0.0014136467880106
2001-07-20,-0.0196501026940955,-0.0138395210771012,-0.0156297210283937,-0.0170548959608307,-0.0080870744467724,-0.0088644922870019,-0.0096530610446473,-0.0164244441914829,-0.0145429348461045,-0.0183383703299342
2001-07-27,-0.0142171441744411,-0.0160070347996552,-0.0130349486421123,-0.0117058317457707,-0.0122087038591865,-0.0095301075901349,-0.0081880576781182,-0.0137982883325172,-0.0123277150713955,-0.0164580220436465
2001-08-03,-0.0373358203583328,-0.0271742656526268,-0.0327895645592285,-0.0217613466967439,-0.0199020629448192,-0.0198510109140024,-0.0069233923752778,-0.0198762039407809,-0.0295733102239668,-0.0343972175367717
2001-08-10,-0.0173732725895605,-0.0114772768950539,-0.012622161366846,-0.012937815098852,-0.0112131302439922,-0.0146608072808006,-0.0112539530397713,-0.0086526893833911,-0.0201095052650414,-0.0200378293463182
2001-08-17,0.0013277359609538,0.0006552351055348,-0.0027765179055786,0.0011925671606385,-0.005014748577891,-0.0109480849692151,-0.0033730149830399,0.0004821157550454,-0.006654545396081,-0.0058554963414806
2001-08-24,-0.0126360378623832,-0.0106550472559713,-0.0198604534730738,-0.0023126255380529,-0.0155893076096559,-0.0135055105435003,-0.0094782866010185,0.0002851819310873,-0.0233449134320104,-0.025536926643189
2001-08-31,-0.0329206260773851,-0.0224617710559841,-0.0330546891608962,-0.0200141049592166,-0.0256210090191026,-0.0302342514447243,-0.0265815056502742,-0.0271318181500193,-0.033112592744736,-0.0346110233199122
2001-09-07,-0.059048415223047,-0.0521992334035327,-0.0590873996848914,-0.0435647005790756,-0.0365045713961592,-0.038983702766517,-0.034206959724291,-0.0445896882758653,-0.041553943890042,-0.0420067902434535
2001-09-14,-0.0812532553190233,-0.0557500493642397,-0.0682057156538822,-0.0635652929462257,-0.0502273896870096,-0.0513926652390537,-0.0719999009348971,-0.0718807526264034,-0.0602666645191535,-0.0659079123299565
2001-09-21,0.0675143789486776,0.0605149678403621,0.0629528727642422,0.0691870842490462,0.0292507762245765,0.0352951771823777,0.0679519522175232,0.0839581096754637,0.0574491137436868,0.0713871964760203
2001-09-28,0.0153143433462141,0.0106850572436393,0.0155151655843507,0.0033458031852978,0.0017197888851633,-0.0058854719383772,-0.0009073155177071,-0.0035784393973891,0.0081563178573016,0.0137733116304422
2001-10-12,-0.0446107693352731,-0.0360528619134726,-0.0413763554816876,-0.0315420536733723,-0.0288648503607764,-0.0299425060994321,-0.0306618364101639,-0.045957000635981,-0.0355374740292684,-0.0367363257908676
2001-10-19,0.0137397838366349,0.0176617511761723,0.0183115614682318,0.0044480990363505,3.2112797182492375e-05,-0.0036467554272149,-0.0006784125799404,0.0023518785017029,0.002122810274566,0.0042747509802038
2001-10-26,0.0553724939757802,0.0425747036178951,0.0542574811601279,0.0392119408091394,0.0193480496711381,0.0283533894292767,0.0280434955176831,0.0543606932407744,0.0356032380448882,0.0415316671780981
2001-11-02,0.0281299638825114,0.0229620705862815,0.0273465301434169,0.0188620357504802,0.010995402472026,0.0192232334720059,0.032466709123882,0.0326692932597548,0.0228638498164598,0.024624610847583
2001-11-09,-0.0018940935590229,0.0087371894804145,0.0044720110137856,0.0013233078165379,0.0038827232548604,-0.0023050596743349,-0.004149240847626,0.0080106097752173,-0.002764986908155,-0.0059028709634131
2001-11-16,-0.0468816425823462,-0.0425106660816335,-0.0401537983792531,-0.0396559036255316,-0.0297980383389439,-0.0342570871060668,-0.0458173755856336,-0.0561960278907561,-0.04558466141237,-0.0491812415916545
2001-11-23,-0.0236976233931077,-0.0172540715029271,-0.0198476116858147,-0.0162055286028426,-0.015636852532841,-0.0193039836490647,-0.0203849105442938,-0.0213507151485905,-0.0273888021986908,-0.0294157410710254
2001-11-30,-0.0087749971524394,0.0042920769842176,0.0048499941966198,0.001203219059154,0.0054065550804668,-0.0107258572326535,-0.0086119892826378,-0.0097270513511214,-0.0158058819528715,-0.0167764005868383
2001-12-07,0.0005086029632668,0.005524957580739,0.0043966006350642,0.0066321966117162,0.0083427724976077,0.0091729852155938,0.0115491901291308,9.705239498440198e-05,0.002328329760615,0.0006623009588118
2001-12-14,-0.0200104513781658,-0.0191952419771914,-0.021140333670673,-0.0197472582975786,-0.0155348735500271,-0.0166456150609784,-0.0242468736493952,-0.0230002331435,-0.0141142747115194,-0.0161102996647846
2001-12-21,-0.0605614022337004,-0.0472106734052871,-0.0571384397537777,-0.0543491492300553,-0.0356357230352453,-0.0496450002183026,-0.0455998516967447,-0.0644749726013611,-0.056604402288629,-0.0637782536704055
2001-12-28,-0.1197704375993144,-0.0856355487988353,-0.110403440960498,-0.0800832423504315,-0.0653115296735751,-0.0835829286722194,-0.0599479667543635,-0.1038707700627655,-0.1098227371900708,-0.1236362692236175
2002-01-04,0.0164145615629273,0.0294302680315477,0.0093545521363195,0.0376411583334004,0.0143515899223186,0.0207528090268218,0.0279186620874095,0.0414136804399745,0.0089968683819681,0.0143575177981209
2002-01-04,0.0439786318589014,0.0250418809360198,0.0341909882246306,0.024574987426686,0.0070018659829827,0.0181185211551302,0.0289857007828712,0.0384917976716801,0.0305429807064115,0.034725658384195
2002-01-11,0.0165246043992806,0.0153392184247957,0.0151311771111296,0.0167116345783805,0.0123369759435853,0.0122603153438397,0.0107463905144837,0.0264424283927726,0.0139227316680309,0.0147504291603577
2002-01-18,0.0025861754787293,-0.0106062721129643,0.0007747227055878,-0.0111512532910226,-0.0063064558411998,-0.0022604821029614,-0.0025619333001889,0.0009189931476411,0.0038975496680212,0.0111418906231692
2002-01-25,0.124711200463558,0.0879998737402187,0.1153936177577624,0.0900983858326364,0.0641309056311058,0.0856211433944599,0.0656168473172806,0.1402321736133573,0.1131008524893376,0.1366284182458349
2002-02-01,-0.015479185818475,-0.0095973194325722,-0.0052388130365133,-0.0044094775823186,0.001611246229633,0.0021264586553597,-0.0148993224896416,-0.0099287031963467,-0.0036488686227896,-0.013946393215505
2002-02-08,0.036098625133085,0.0258073905901282,0.0299415615849611,0.0273470945586486,0.0216149369413052,0.0272374697359238,0.0302307387893725,0.028771500527168,0.0257955009625951,0.0289390301684836
2002-03-01,-0.040919176918043,-0.0347499294995357,-0.0303739459088423,-0.0411743091492325,-0.0290452893635384,-0.0309327641498379,-0.0174160884665995,-0.0510754925748314,-0.0327444312056999,-0.0405399078303169
2002-03-08,0.021418173891539,0.0142905558105972,0.0186280755555014,0.0104207619714703,0.0124735700244838,0.0082550988046929,0.020330624281265,0.0194988779269227,0.0216159612277371,0.0281413574606306
2002-03-15,0.0158361457151536,0.0152204530654236,0.0202417016902281,0.0059178669130755,0.0052008299365873,0.0116091665795584,0.014927545774601,0.0206006836925754,0.0140674265723064,0.0189340325086143
2002-03-22,-0.0157883986999428,-0.0129192477058805,-0.0143332758489839,-0.0131666239698635,-0.011357327663699,-0.0142867648423638,-0.0148500897145646,-0.0185956952025459,-0.0117792702847448,-0.0180942947225259
2002-03-29,0.0057259961399864,0.0039251915083839,0.0092151941614179,0.0020321708737343,-0.0001679752283508,0.000833407792302,0.0009012042573728,0.0034624242859933,0.0026815907252683,0.0068472005044745
2002-04-05,0.0191474860869903,0.0118452309050475,0.0160011157723659,0.0163548396995915,0.011147327959511,0.0174843142958524,0.0293238601173385,0.0193820816245729,0.0124900087875181,0.0130131941141744
2002-04-12,-0.016742497188871,-0.0147013444979158,-0.0129620187294495,-0.0141501239627994,-0.0104521039978122,-0.0124499778964454,-0.0169603226412778,-0.0116977870530881,-0.0127843475973107,-0.0117504071203572
2002-04-19,-0.0482920501327438,-0.039654292943573,-0.0379997445269263,-0.040680715829045,-0.0298579995003812,-0.0337527942689383,-0.046308561495113,-0.0429760400235292,-0.0447856915267957,-0.0442266358987213
2002-04-26,0.0007548446867944,-0.0095173114188702,-0.0005793622510184,-0.0139285430759766,-0.0078847621814438,-0.0023511249968078,0.0010965672333405,0.0057440117075775,-0.0012389736323883,-0.0012903607934727
2002-05-03,-0.0275185522012967,-0.016700345096111,-0.02171526636337,-0.0151180541694747,-0.0141770769553775,-0.0143401836489616,-0.0190751060732724,-0.0238805183025929,-0.0198230530277441,-0.0168554156309408
2002-05-10,0.0053119949174278,0.0109640063304222,0.0126580281766695,0.0158856305207968,0.0112530809974482,0.0096267389254361,0.0039608513706437,0.0129637899388342,0.0045675493719478,0.0042723751904562
2002-05-17,-0.0322836091463378,-0.0151812720817448,-0.0268793603101125,-0.0237892505144649,-0.0162725939501156,-0.0219621780883083,-0.0237213374677679,-0.0353650520685624,-0.0295076594619567,-0.0288586064941207
2002-05-24,0.0668549791818933,0.0414071533826867,0.0559228071250445,0.0503396718877837,0.0347508871926671,0.0412234517069865,0.0431467387653539,0.0630891322569909,0.0587427274331042,0.0592241029521323
2002-05-31,0.0713102155764472,0.0971118371070983,0.0783787671856869,0.1020582631659784,0.0748441749881894,0.0757432999674526,0.0786188554141557,0.0955804047292677,0.0783794366701479,0.0910650183666934
2002-06-07,0.0036165789579938,-0.0061680093396652,0.0004942354172751,-0.0061997154660852,-0.0044225338145542,-0.0031705141613844,-0.0170097733245503,-0.0026038250824585,-0.0003999227752707,-0.0043479018778475
2002-06-14,-0.0084642360129558,-0.012888693925528,-0.0083751775139285,-0.0160911206265123,-0.0093784370588567,-0.0115488807540733,-0.0189621174595616,-0.0164214327830135,-0.0192135803743055,-0.0192711570258577
2002-06-21,0.0068001364628652,0.0100589348158644,0.0068804444618766,0.0099972682275537,0.0049199185845961,0.0086261597447419,0.0122704763478391,0.0042258500671788,0.0074449745251907,0.0081939747204013
2002-06-28,-0.031437274614751,-0.0260203025386097,-0.0246540747637065,-0.0229863611885564,-0.0169144988465516,-0.0215435784692493,-0.0343113850649126,-0.0327413289528778,-0.0300071722038532,-0.032578724694544
2002-07-05,-0.0008513555039165,0.0015035460056943,-0.0007570440271785,9.020711191031212e-05,0.0061813556818143,0.0062103272676428,0.0134621551923876,-0.0007385138484811,-0.0012976667140587,-0.0002489142220424
2002-07-12,-0.0088616712327386,-0.0054541554286721,-0.0063632518573614,-0.0074276647137455,-0.0056177996648755,-0.005386313632201,-0.0082388646771618,-0.0089286901353673,-0.0044890646958598,-0.0056677982811115
2002-07-19,-0.0003336636655642,0.0028824789751537,0.0028269160094972,-0.0015313054546034,-0.0017718582069817,-0.0025507280695661,-0.0015962805944883,-0.002015245478729,-0.0036637732310038,-0.0010812478708582
2002-07-26,0.0159389527190499,0.0173618324469352,0.0185217727988167,0.0254088520815662,0.016653948974979,0.0191966887468585,0.0232211569729501,0.0234467446237884,0.0154889510125262,0.0179165815054885
2002-08-02,-0.0079268108366326,-0.0090265708032672,-0.0103080368891027,-0.0086038264552141,-0.005387878502923,-0.0067904290640948,0.0018733614235411,-0.0115236699493675,-0.0122689243534541,-0.0135573310246564
2002-08-09,-0.0189374426307521,-0.0164412168110311,-0.0166379951350126,-0.017148990320237,-0.0116362062471951,-0.0148992507689316,-0.0172915876524775,-0.0156061082485337,-0.0175379797384623,-0.0198649982905144
2002-08-16,-0.0047041286097164,-0.0063651771020377,-0.0056318387650957,-0.0073666024867819,-0.005038775499201,-0.007065431894896,-0.0018577422230197,-0.0084332687482276,-0.0108728127686159,-0.0092856817645475
2002-08-23,-0.0142111764153708,-0.0091877686921247,-0.013347328877769,-0.010856542224202,-0.0052402325877267,-0.0113232668491127,-0.0112421222677578,-0.0165353007660438,-0.0108011975837481,-0.0159925819379911
2002-08-30,-0.021945985295279,-0.0140927567151206,-0.0166133436300479,-0.0151729689073131,-0.0109503479596923,-0.0162191110775799,-0.0136266738808493,-0.0217254969531352,-0.0174333759922043,-0.0192182021502519
2002-09-06,-0.034762344833251,-0.0270944642681358,-0.03471737020794,-0.0385569396556897,-0.030171872603526,-0.0307472284811681,-0.0263113247352001,-0.0381754075555472,-0.0333296483333814,-0.0366961550465427
2002-09-13,-0.0103177193092669,-0.005715973518334,-0.0113348197300135,-0.0021504152920766,-0.006355189385305,0.0042742845859701,-0.003738380849751,-0.0068788259560254,-0.0030451835941496,-0.0044445020183822
2002-09-20,-0.0019757777978959,-0.0001793896853406,0.0010670207187063,-0.0011720209030796,-0.0011637463400787,-0.0025637285089658,-0.0034478177875299,-0.0025101865424627,-0.0031984332046824,-0.0033489204180045
2002-09-27,-0.0184072354353321,-0.0042456468573128,-0.0114552841247044,-0.0074070505233261,-0.0081373653167203,-0.0118598858547245,-0.0088359469135268,-0.0111425808767278,-0.0162701141537166,-0.0162381016775514
2002-10-11,0.0014439175995035,0.0031446878264558,-0.0003188362628658,0.0066872758086459,0.0017128733337917,0.0030467034448686,-0.0012148804055332,0.0016069355823353,-0.0021183425986344,-0.0011404569394635
2002-10-18,-0.0558360549531281,-0.0360532027754721,-0.0533804609710555,-0.0326397097210626,-0.0289790420321131,-0.0374371591955908,-0.0293390124043145,-0.0452471948017967,-0.0531324650347656,-0.0549890126386334
