date,beta,bm,m1,m12,ep,roe,size,idvc,dtvm,ag
2000-08-11,-0.0535807784733245,-0.0493516536229631,-0.0595670276523575,-0.0271052708607479,-0.0437446487159741,-0.034535141937479,-0.0393715827106034,-0.0423948366861424,-0.0427916913330999,-0.0456341888964601
2000-08-18,-0.0196677113393989,-0.0339330928545318,-0.0300225655614149,-0.0027738442847675,-0.02849089164899,-0.0149479253503121,-0.0176681844991396,-0.0084499997065886,-0.016553481587389,-0.0177392659491803
2000-08-25,0.0218447092566855,0.0157911484908782,0.014901154233402,0.0073756798847343,0.0126825214555648,0.0049719713341424,0.0052692055446942,0.0140787300573409,0.0067621287094735,0.0195093401544781
2000-09-01,-0.0546259227598471,-0.0471343661674128,-0.0463487881376954,-0.0349588244914707,-0.0432980049746768,-0.0410206047361644,-0.0452401905202957,-0.0485071551993731,-0.0517914952070541,-0.0484760910129026
2000-09-08,0.010438532612881,0.0064890692467366,0.0020608548480416,0.0082964804334306,0.0069330948724913,0.0109918666660838,0.013869768142111,0.0067448089574665,0.0105036464204541,0.0108334646979815
2000-09-15,0.021574024071697,0.0063586823366599,-0.0026137059392544,-0.0082160930125632,-0.0013797690118248,-0.013932150397504,-0.0101289369319312,0.0096422369959502,0.0020874607637947,0.0150559870293668
2000-09-22,0.0069718362633127,0.0109730480467597,0.0188643986207842,0.0092805401341301,0.014186921729213,0.0205039138130847,0.0200499249390973,0.0035020299291186,0.0124639503937487,0.00878955715909
2000-09-29,0.0211459539868471,0.0107140751737644,0.0041692948893143,-0.0012162537460654,0.0044023963189172,-0.0065256359673925,-0.0038120830043049,0.0185627707935729,0.0035144491510891,0.0168090563453686
2000-10-06,0.0068423061561529,0.0098477075553174,0.0118663626784933,0.0036537393389863,0.0107363776037357,0.0066879458539907,0.0060094751622659,0.006170895563962,0.000398999943217,0.0029986621940019
2000-10-20,0.0360343952532652,0.0354866617917864,0.0411539874637097,0.0223037849161685,0.0345371698941617,0.0377519992426014,0.0332892018876837,0.0237532751465306,0.0293771506027468,0.0223684948820092
2000-10-27,0.0310310586655241,0.0228967694979608,0.0224321592955841,0.0190017981661431,0.0268328104974579,0.0243825466234953,0.0198443833988811,0.0265334611701085,0.0210292674943816,0.0223137880021747
2000-11-03,-0.0183150428243109,-0.0167035081243216,-0.0155302743452481,-0.0092768603348734,-0.017744717348214,-0.0226507800067747,-0.0194353009983424,-0.0157931585420583,-0.0192086814563796,-0.0150785265106272
2000-11-10,0.0141660074353839,0.0155115983331791,-0.0110918445387374,0.0046737096998793,0.0109777008917442,0.0100678410196674,0.005837808147168,0.0130680144808823,0.009104058126872,0.0114927054646056
2000-11-17,-0.00567533752688,-0.0085529088227182,-0.005565773383578,-0.0093223749316101,-0.0117635169284401,-0.0125964944454679,-0.0140219615404862,-0.0110363608198738,-0.0145859841882927,-0.0094551189150314
2000-11-24,-0.0208021085027699,-0.0205020985007079,-0.0101100199603685,-0.0081347924843562,-0.0175394877029406,-0.0126478379966324,-0.0143889725598197,-0.0105479333699489,-0.013357456994338,-0.014571060621704
2000-12-01,0.0140119660029816,0.0058077749328725,-0.0006979475598615,0.0051223463682312,0.0103814465671676,0.0100945573394468,0.0042405105901123,0.0031032524077065,0.00518813543825,0.0073525016313178
2000-12-08,0.0058641358210418,0.0065419056331462,-0.0223299379444854,-0.0024093303370468,0.0080749594334625,0.0032234946602557,0.0033277114551262,-0.0146815944911031,0.0002320379742021,0.0040818722414022
2000-12-15,0.0330758959994723,0.0237228021589213,0.005171079143656,0.0121336040618641,0.0200621037122563,0.0140829754498185,0.0120358779834161,0.0135942527057156,0.0119507575617576,0.0214636960109193
2000-12-22,-0.0218022681251539,0.0021696169156909,-0.0106085630673112,-0.0207387724030728,-0.0029780798437684,-0.0214102385613407,-0.0119610474121576,-0.0271317845771835,-0.0203511085108722,-0.0084303848094451
2000-12-29,-0.0247427150846408,-0.008532622423062,-0.0125730170115188,-0.0164669772951419,-0.0094360437026417,-0.0194135737742434,-0.0139876156139401,-0.0265614167236122,-0.0187355890766028,-0.0171369356821065
2001-01-05,-0.0572499699362336,-0.0355639014079466,-0.042585692762984,-0.0517389986219055,-0.0391564062303938,-0.0548838182365786,-0.0579388410262499,-0.0576500646671544,-0.0564028977246748,-0.0406426189960891
2001-01-05,-0.0040657408706955,-0.0080844341632376,-0.0058780574512869,-0.0036901051668596,-0.0086968334105199,-0.0067147859183867,-0.0091371723915226,-0.0098065071338454,-0.0029181947144885,-0.0100957300240683
2001-01-12,-0.0134508460285968,-0.0120036945260279,-0.0052315342603692,-0.0079606131405075,-0.0032540543478181,0.0002462124978748,0.0018954175858526,-0.0068338925119111,0.0010441869706297,-0.0201229578603859
2001-01-19,0.0274803177001134,0.0266227429623937,0.0274565716332878,0.0299450934470226,0.0290786471633322,0.0300769163687215,0.0270401679475601,0.033127890023535,0.0254492018089016,0.0257645519258102
2001-02-09,0.0162255795279005,0.0078298264109217,0.0257351693070494,0.0108728283456683,0.0091216610734313,0.0138617815708716,0.01877720782104,0.0178943251218014,0.0156929583961878,0.0105892598539335
2001-02-16,-0.001071299420249,0.0032299815343386,-0.0022256130481161,0.0028651844380488,0.0011374611687365,-0.0001015969606614,-0.0033620399019957,0.0041053115741837,0.0004295413863229,0.0048622357857576
2001-02-23,0.0139829716148743,0.016140378479313,0.0206721492365868,0.0098773981489036,0.010812909233028,0.010433379395408,0.0126296013131139,0.0152004117202652,0.0129153800455197,0.0132938894740638
2001-03-02,0.0380181735305038,0.0237575310857696,0.0093220437018798,0.0272374151669443,0.0256605536554744,0.0254106153319413,0.0228544939442229,0.0263702738736015,0.0287289206916912,0.0245229434618195
2001-03-09,-0.0076002215407222,-0.004897625078909,-0.0050219162377432,-0.0050923664129877,-0.0089106408189234,-0.0075404575812951,-0.0058671318157565,-0.0046760395816791,-0.0073936964298716,-0.0042858519143952
2001-03-16,0.0225799756962861,0.0092743707458535,0.0125569162343347,0.0161779144242096,0.0085537591179079,0.0127948488554791,0.0148479449526655,0.0197415838472465,0.0171285938521903,0.0174080884161762
2001-03-23,-0.0013615550282132,-0.0157401368957645,-0.0018501811841957,-0.008055224450141,-0.0136422920387555,-0.006250201145981,-0.0073232818644069,-0.0020044765157533,-0.0171927692974719,-0.0093384537402072
2001-03-30,-0.022809815478104,-0.0177278336842575,-0.0133748386981387,-0.0120601326667644,-0.0187164983373962,-0.0189719909399151,-0.0192928782785488,-0.0185518869135615,-0.0178173358762098,-0.0162512461402864
2001-04-06,-0.0011985437132499,-0.0013635389203575,-0.0013520570418731,0.001790492944935,0.0013493162690643,0.004404934208653,0.0027488120801527,0.000662985725755,0.002575742207728,0.0004796531732572
2001-04-13,0.0156506697321338,0.0104744570304019,0.0149170680207662,0.0106713254195101,0.0080773057879572,0.010688748266809,0.0083987802054295,0.0184296257772037,0.011793418746137,0.0178933718199314
2001-04-20,0.0173331503906849,0.0127099952198774,0.0104494649634381,0.0234432495726709,0.0158688197597448,0.0199039907998317,0.0130539402951024,0.0257134933021167,0.0140817880607791,0.0118512789190672
2001-04-27,-0.0159469853451452,-0.011878644613336,-0.0106740776296227,-0.0038907570107936,-0.0118350376911069,-0.0155032943198333,-0.0166906683801798,-0.0100267366014761,-0.0156497694006111,-0.0059813223086539
2001-05-04,0.0086692552801117,0.0068907374298808,0.0060464693815141,0.0066605997779581,0.0036746647201422,0.0042900483687309,0.0029098526855529,0.0018181454994452,0.0036514023101576,0.0046280312994772
2001-05-11,-0.0066135637359637,0.0029389108029794,-0.003116514019678,-0.0099007506082561,0.0021522465371794,-0.0091907570706752,-0.0079445357926487,-0.0103858263927923,-0.0142495728128356,-0.0010516983129123
2001-05-18,-0.0055023063319593,0.0028826925369075,-0.0021922225057335,-0.0105350258478694,-0.0031529500356822,-0.008930694464896,-0.0095828854750651,-0.0154168818104088,-0.0095290807524026,-0.0054067955998335
2001-05-25,-0.005002351495047,0.0054817259502587,0.0004456889677099,0.000621846,0.002367134120504,-0.0026174456863536,-0.0015856209061611,0.0018779813209597,-0.0032089170066593,-0.0010388840607033
2001-06-01,0.0020052321009774,0.0026959029839675,-0.0098771836633973,0.0050170274031556,0.0045190261574334,0.0022535384264344,0.0029918060504647,0.0031280469542348,0.0045815312389938,0.0058790467916406
2001-06-08,-0.0242896929351066,-0.0210029118436102,-0.013029568307631,-0.0215747712828936,-0.0181462981457132,-0.0137119111011704,-0.0166263398247204,-0.0276762232577537,-0.0226357946561532,-0.0207114080644185
2001-06-15,-0.0061825149917945,-0.0040825415757752,-0.0097604064563104,-0.0050605400495343,-0.0040717577067779,-0.0068060128932204,-0.0071562160839109,-0.0067434433272924,-0.0060825958091144,-0.0032842125700541
2001-06-22,0.0127065244635622,0.0104545465425531,0.0033889161439805,0.0099036983051592,0.0124405049946525,0.0056777516741844,0.0077748285055295,0.0041686547196923,0.0088978897094016,0.0103555664985605
2001-06-29,-0.0612018210074667,-0.0483714148168226,-0.0594260979392093,-0.034163450231863,-0.0516232383398455,-0.05509924591944,-0.0546871512379664,-0.0500481490682508,-0.0569989558209728,-0.0466390436283638
2001-07-06,-0.0757978347000179,-0.0543505241486254,-0.0814600331607934,-0.0453189848937533,-0.0488255957739611,-0.0496459668583393,-0.0492436829087713,-0.0483556171440189,-0.0426542738116756,-0.0493170708959737
2001-07-13,0.0079864375731816,-0.0036220441090803,0.0052432403827879,-0.000236554222695,-0.002158890945419,0.0060542613341086,-0.0041697478931267,0.0086055675520573,-0.0012293998412018,-0.0015988501002067
2001-07-20,-0.0228205917877332,-0.0176545378099935,-0.0190295158031679,-0.013780653641209,-0.0164023434455272,-0.0102445580342318,-0.0140521162132985,-0.0180660057337773,-0.0182933061198118,-0.0184963068992383
2001-07-27,-0.0139627933455695,-0.0181038717168992,-0.0168232989707355,-0.0093287109991882,-0.0182623169302905,-0.0144081174745402,-0.0133428462383657,-0.0131945156006562,-0.0126957781912246,-0.0166328540918955
2001-08-03,-0.0319053314798081,-0.0307256848460211,-0.0540851970926668,-0.0252916089247174,-0.024506361839913,-0.0219429369251148,-0.0200695744315373,-0.0298130542366579,-0.0210377679078121,-0.0354412424858651
2001-08-10,-0.0158094945356347,-0.0161329443812131,-0.0173762385597499,-0.0172050986618446,-0.0134908064474289,-0.0132135378509805,-0.012066959173945,-0.0206508604099524,-0.0171191167959459,-0.0183455550461421
2001-08-17,0.0129131018404425,0.0044740534883228,0.0052757883740744,0.0019960465734971,0.0059931490660648,0.0003641013315427,-0.0005885142871104,0.0003221203773004,0.0007089002961023,-0.0017210061588125
2001-08-24,-0.0044861921412667,0.0001606035901786,-0.002707940372184,-0.0144707145016167,0.001243960143697,-0.0026064715537286,-0.0023293027513219,-0.0092560509232862,-0.0061008378504654,-0.0251135135995254
2001-08-31,-0.0302722644970408,-0.0182136405220913,-0.0296151552957512,-0.0232376641611059,-0.0200980758027286,-0.0216205076882856,-0.0204944401634827,-0.0406172027783943,-0.0211914240025189,-0.0322044665110648
2001-09-07,-0.0520461669516275,-0.0374096237346872,-0.0394828810225928,-0.0341691810852931,-0.0381407052859838,-0.0358801600423865,-0.030746970418488,-0.0291894168419864,-0.0266152506063447,-0.0447450549198626
2001-09-14,-0.081126883342337,-0.0628727044119537,-0.0721030364222833,-0.0563984516493384,-0.0706197569394981,-0.0706754084359089,-0.0546672328881787,-0.0787469446732396,-0.0649390709687228,-0.0695701196531197
2001-09-21,0.0913734245848369,0.0723687100971731,0.0701021557078078,0.041899893477218,0.0581679703621762,0.0529740166498423,0.0604069093399444,0.0706394327408199,0.0702279733280777,0.0738903272448611
2001-09-28,0.0078672863685696,0.011806754620191,0.0104036113822728,0.0025499817098267,0.0136081159908346,0.0020602189867357,-0.0016417367351401,0.0023441580480757,-0.0011182961459062,0.0120851959614577
2001-10-12,-0.042991410747892,-0.0350577379986776,-0.0470253111424574,-0.0277419361421047,-0.0366190357302227,-0.032790398864633,-0.0296790516347424,-0.0410752827372446,-0.0288377685062426,-0.0382871391136726
2001-10-19,0.0098890912948163,0.0114941121663798,0.0054641138220972,-0.0017502730734849,0.0046934813429653,-0.0003043147164587,0.0001359195240311,-0.0065503519196456,-0.0014447583295708,0.0059325459500057
2001-10-26,0.0576981814858081,0.0427423702296445,0.0627116982373173,0.0235612113944152,0.0464806480885316,0.0406120386678473,0.0335335327929559,0.0501576467946148,0.0355523132410678,0.0426344140582055
2001-11-02,0.0313845948886739,0.0169674421143741,0.0110439174948149,0.0146772541694112,0.0191903226581467,0.0184084739276544,0.0143090765540176,0.0210982325715555,0.0148556436587672,0.0267717430066423
2001-11-09,-0.0021935246629413,0.0043024139807668,0.0104094413800458,-0.0010490841498383,0.0154240209884072,0.014693830501248,0.0055549953818638,0.0053636157562425,0.0027226831743834,-0.0051323289279333
2001-11-16,-0.0538398117105677,-0.0472505471276589,-0.0400477184481113,-0.0292567049715654,-0.0422183793990068,-0.0350696494916704,-0.0370454474784609,-0.0499033984377066,-0.0436117349156776,-0.0481234010438511
2001-11-23,-0.0237721157666867,-0.0214070504178875,-0.0171982914489176,-0.0156372265336849,-0.0135428477753266,-0.0117610938411377,-0.0188292345282703,-0.0192862212469331,-0.0217597933721116,-0.0280157990079705
2001-11-30,-0.0079342554048706,0.0010437990343601,-0.0046259620645237,0.0004273652017701,0.0050853106575051,0.0008482373186044,0.0006925677784015,-0.0179328399685006,-0.0084103921042407,-0.0128140333719788
2001-12-07,0.0059739975000205,0.0046910651804314,-0.0061836218169367,0.0073798285376574,0.0082020332847962,0.0080988596187815,0.0065585598236254,0.0027003675275554,0.0068466586089297,0.002840318213728
2001-12-14,-0.0242119231075394,-0.0195170912781951,-0.013010881196408,-0.0150710504715348,-0.0213357448777575,-0.0203212842839185,-0.0180121917868322,-0.0200446631613742,-0.0183115301687087,-0.0185714529536453
2001-12-21,-0.0671030298027846,-0.0502948382836418,-0.061933376025547,-0.0399824490771737,-0.0460781330171036,-0.049821884708075,-0.0449205212370177,-0.0578583827247608,-0.0483391243086774,-0.0591868189399936
2001-12-28,-0.1045206121029784,-0.0802638159757746,-0.1186059685631626,-0.0650046794501708,-0.061327527706656,-0.0656625423969342,-0.069666535155381,-0.0911927130608322,-0.0686209135662337,-0.1093960697970363
2002-01-04,0.0369886059309333,0.0324033959192133,0.0325925694727565,0.0269974100353563,0.0378998722396468,0.0370015352577329,0.0350434848894438,0.0339592959990023,0.0344652223737294,0.0213379999901278
2002-01-04,0.0600913632597027,0.0223586934523116,0.0274206510218775,0.0121819062272738,0.0183557902254939,0.0189633050727109,0.0157981255153746,0.031359213607052,0.0269890011183922,0.0314644270547489
2002-01-11,0.0226416146354419,0.0218210967848974,0.0218591839803346,0.0089652280329833,0.0211971177004859,0.0184182685396984,0.0150776501866865,0.0175310005507744,0.0163836712536023,0.0175617350857007
2002-01-18,0.0059417240803148,-0.0054875546641161,0.0096584489612896,-0.0042925258849824,-0.0058590812088794,-0.0050076509170322,-0.0092077680115662,0.0030299977794927,-0.0092920814708848,0.0050461803799235
2002-01-25,0.1502670467181324,0.1071461577720073,0.1433501076894749,0.065137693120097,0.0901060987052692,0.0852487729915463,0.0899564963809647,0.1220668730317311,0.0911050007988232,0.1240754525512815
2002-02-01,-0.0153350825046269,-0.0141795819522248,-0.0059015233581452,-0.0045802623499275,-0.0129695080539572,-0.0069190909537638,-0.0069693674027727,-0.0071601840054486,-0.0122044842670077,-0.0134763583570421
2002-02-08,0.0342573888949311,0.0307615890567928,0.0244137414900984,0.0224644279163786,0.0247887406569728,0.0231531627948044,0.0191721053259428,0.0251055177999348,0.018746702136476,0.0243737148414621
2002-03-01,-0.0465884273032634,-0.0439199345166168,-0.0524474644067793,-0.0262609071281898,-0.0393997677808412,-0.0382651119628107,-0.0386500366605184,-0.0446477324227477,-0.0437651077668768,-0.0413723365799294
2002-03-08,0.0286210989408558,0.0225464619929709,0.0095126262634679,0.0108603736078699,0.0138082617477641,0.00731294226189,0.0114603934732068,0.0158551853561279,0.011462128137214,0.0191678209978952
2002-03-15,0.0199394616108015,0.0176215518423062,0.0106586364071638,0.0097853759495033,0.0097367156579406,0.0100543978902293,0.0085955491290626,0.0183629814142209,0.0096372941159036,0.0246894549781228
2002-03-22,-0.0192967667715541,-0.0119414546880529,-0.0145240133927673,-0.013006291790732,-0.0152164926770342,-0.0167514324804305,-0.0143908742258379,-0.0180919840521735,-0.0187056469290794,-0.0135234489739225
2002-03-29,0.0014841861469164,0.0059187862629994,-0.0001451007247944,-0.0009221685180361,-0.0001652251759451,-0.0021116313384008,-0.0002700118929911,-0.0012429086862753,-0.0011401801624863,0.0046401065604596
2002-04-05,0.0186499573236641,0.0188743016456756,0.0078391120839358,0.0114103445070945,0.0172707020422587,0.0182143965147061,0.0152052176488017,0.0169402691106767,0.0175188526963884,0.0180945472111563
2002-04-12,-0.0149606979552371,-0.0167621509883506,-0.0153955195290865,-0.0121989622320427,-0.0165183968995448,-0.0158992752930112,-0.0126838506086116,-0.013580128534031,-0.0161352445129946,-0.0129351718441636
2002-04-19,-0.0554045956217336,-0.0463034223372557,-0.0475565348743064,-0.0340343836130968,-0.0436645246036234,-0.0413096988515206,-0.0380518101876145,-0.0469915101943517,-0.0403435381814188,-0.0447400391690759
2002-04-26,0.001923603659102,-0.0070109801860273,-0.0093529735410212,-0.011091929223624,-0.014627286030873,-0.0159514608798819,-0.0107807618662373,-0.0013945000698925,-0.0124080717512102,0.0008330430159517
2002-05-03,-0.0232130071577369,-0.01931311319266,-0.0208790174953167,-0.0169047590075295,-0.0192851438136942,-0.0149843691292949,-0.0155373912717093,-0.0218902896314355,-0.0180200237582019,-0.0212141236128369
2002-05-10,0.0079150953532523,0.0122016008010379,0.034356436736334,0.0130689769687899,0.0147145896497643,0.0157411135469886,0.0134801500350057,0.0121178004878403,0.0136914733145665,0.0069327125460321
2002-05-17,-0.0339953399363484,-0.0187983292870182,-0.0320361020386952,-0.0137147094579585,-0.016437595540321,-0.0190184573842075,-0.0201395696540995,-0.0306220617673026,-0.0221797387381888,-0.0271614772351819
2002-05-24,0.0837394641455234,0.0544703026341127,0.0695608401430785,0.0385083590617552,0.049344516160951,0.0471018433723308,0.0466823808801076,0.0640467824870987,0.0499283320259573,0.0691672984148107
2002-05-31,0.1047936426934497,0.1157519485624715,0.0940180553238345,0.0627944908336746,0.1049971966126551,0.0992190903388685,0.1105765079134172,0.0754165522162517,0.1052789824283193,0.0942811504778128
2002-06-07,-0.0004817655578675,-0.0088891040823751,0.0042807404857399,-0.0005941245410695,-0.0058875430646555,-0.0049825274784233,-0.0121393164795323,-0.0075723428707323,-0.0093986802549898,-0.0049348445813631
2002-06-14,-0.0159519765948579,-0.0154581471277552,-0.0026673406699858,-0.0026922797379685,-0.0115848998146039,-0.0089658575164598,-0.0153861805324383,-0.0159683600938216,-0.0195468420955062,-0.0141989558047913
2002-06-21,0.0087624368695955,0.0109068671901817,0.0025348327136069,0.0065251221512867,0.0096163439133025,0.0113078870373089,0.0106370477735943,0.0059787748131752,0.0109535497642832,0.0083613688025072
2002-06-28,-0.0406513212190348,-0.0345103615838433,-0.0182042096446705,-0.0212089842630556,-0.0279055568677428,-0.0222413773821554,-0.0260450237268445,-0.0326207852121289,-0.0312218402923948,-0.0365390063272599
2002-07-05,-0.0055056612385439,0.0028182589755969,-0.0075356923577193,0.0032044941452988,0.0043964254674495,0.0057039760917879,0.0017004232925387,0.0007167063338979,0.0017457416187183,-0.0005412915687031
2002-07-12,-0.0078254519958639,-0.0068915813046194,-0.0087704565424176,-0.0045592458563045,-0.005841837013666,-0.0069933290710355,-0.006852464012996,-0.0078376881139923,-0.0093041021024757,-0.0041183628344182
2002-07-19,0.0003887303065216,0.0038153815045343,0.0004557940522584,-0.0007346193363088,0.0023313054230527,0.0030016572915856,-0.001501610574089,-0.0029880577675977,-0.000951686443085,-0.0020025714168653
2002-07-26,0.0203019643391292,0.0191434979368138,0.0242586291976618,0.0205354648540887,0.0226138642534779,0.0238149366001644,0.0228696759894319,0.0239944127274683,0.0268490189153978,0.0199241325350869
2002-08-02,-0.0171948179469939,-0.0114817270455612,-0.0235765543023964,-0.0099934207059741,-0.0105147757717571,-0.0087134364104127,-0.0123243745295795,-0.0148426824726639,-0.0105995240302303,-0.0118486812051443
2002-08-09,-0.0222319234322892,-0.0234591488113485,-0.0210157774207582,-0.0210326333186541,-0.0202241929090027,-0.0175827078211557,-0.018105542109211,-0.0222318322481177,-0.0197373268846844,-0.0206194118088173
2002-08-16,-0.0154015903038309,-0.0089878539243937,-0.013401037704256,-0.0066650886601891,-0.0058280284106714,-0.0050339046888608,-0.0086656351431913,-0.0077848310247179,-0.0068320383920949,-0.0102464713437842
2002-08-23,-0.0093163416069928,-0.0128446301164073,-0.0121460446643724,-0.0081034481352321,-0.0109428183762092,-0.0105060527499028,-0.0107542376932566,-0.0127765943769458,-0.010892291391294,-0.0134232524007087
2002-08-30,-0.0205112104343568,-0.0109638268838803,-0.0217278710521213,-0.0138998025203806,-0.0106648562482393,-0.0158303503079153,-0.0144972154943185,-0.0210234346361531,-0.0151839909244619,-0.020232131539132
2002-09-06,-0.0454213714159793,-0.0413462953765561,-0.0392226532994083,-0.0373432397258558,-0.0406422231904176,-0.0380265546773573,-0.037076385462402,-0.0409979076294644,-0.0380422716586858,-0.037587431698273
2002-09-13,0.0083106155491933,-0.0028349209217364,0.0013664162972222,0.0026687023332746,-0.0028859900749503,-0.0010488851745408,-0.0017690662835352,0.0050132280617292,0.0010726524076543,-0.0005017798296574
2002-09-20,-0.0006889863406434,0.0009610528507401,0.0040880743967503,0.0008666003723925,0.0014134178524263,0.0009055243148389,-0.0014381218486346,-0.002498745097892,-0.0012772621455982,-0.0014352994175411
2002-09-27,-0.007092788580218,-0.0008781568311691,-0.0058560909673291,-0.0039036025349694,0.001112288301114,-0.00261214978744,-0.003442958555576,-0.0102318206926872,-0.0046266944159873,-0.0126644003008037
2002-10-11,0.0065495330492042,0.0038820637911002,0.004740232383425,0.002620145584014,0.0019330895944913,0.0037440927801295,0.0062726109862935,0.0065199306924183,0.0062542002659573,-0.0001997629992451
2002-10-18,-0.0488747831283322,-0.0327778290903574,-0.0441429867820835,-0.0273631419104002,-0.0273625052060314,-0.0266190874860297,-0.0272028388462945,-0.0369185368418428,-0.0286826591019467,-0.0449411372758442
