Week,size,idvc,beta,bm,m12,m1,roe,ag,dtvm,ep,market,rf
2000-01-07,0.2984439219853049,0.0107685405474752,-0.0394710190655192,0.0319809646727199,-0.0219102730719936,0.0927599057311709,-0.1569883719246466,0.0026984604959965,0.0541026223902843,0.0085771163520959,0.0318624771880466,0.00021
2000-01-14,0.4774166325768182,0.1073538334306632,0.077793119383261,-0.0465894908116124,0.0307681985958129,0.0005442250408005,0.1182599472228848,0.02392358106035,0.1702182380902547,-0.1190430843579317,-0.0875942665445378,0.00021
2000-01-21,0.0947715058904528,-0.0636080359394106,-0.0698664777874551,0.0671081261769012,-0.1616956293072833,0.0404329164523856,0.0082966869766734,0.1218944866348248,0.0405193429395631,-0.0115852735417971,-0.017263213687402,0.00021
2000-01-28,-0.2252250833321064,0.1562841726855569,0.0830462861108325,-0.0885202990551434,0.2019483332977981,-0.1567344764896677,-0.1337695008958374,-0.1149768029977356,-0.0788399666269345,0.0522414290354834,-0.026133001510155,0.00021
2000-02-04,-0.0215652284452943,0.0192516433841865,0.0345338563158819,-0.0181168238290712,0.132669596199407,0.100313722846066,-0.0836206220934888,-0.0572334783331823,-0.1444591646051591,0.0048404454379451,0.024050687157781,0.00021
2000-02-11,-0.0279764494857995,0.0732969845615319,-0.0186361104817535,0.0021765719167734,-0.0861508523203451,-0.0992630669776487,0.0997344870032403,0.0688022620984216,0.0543263759406125,0.0136770266118017,0.0280563005960468,0.0002200000000001
2000-02-18,-0.0297290541473758,0.1004681433985991,-0.0577587149357717,-0.0137641251187413,-0.0921927808193913,-0.0934369981757253,0.037923161789891,0.0247909397643395,0.0248560457060834,-0.0283670238274527,0.0764548362612504,0.0002200000000001
2000-02-25,-0.0115977738727612,-0.0219249982539091,0.0524843377726698,-0.0334317771545511,0.0810866805532108,0.0690337222489868,-0.0119242331738726,-0.0215403209212091,-0.0920854712359292,-0.004218756948891,-0.0504154992506817,0.0002200000000001
2000-03-03,-0.0587024902844655,0.0888679681666792,-0.0429158742175573,0.0242506307856442,-0.0871186340686868,0.0925758687960395,0.0523444863979713,0.0327155446653893,0.0409889828111188,0.0135871839414824,0.0405621242503384,0.0002200000000001
2000-03-10,-0.0536246340204066,0.1319647694610095,0.0157015651804747,-0.0158200481713626,0.0338134051168423,0.0405275501825766,-0.0647265688643043,-0.081936073215692,0.0025346661280794,0.0304370297310338,0.0455899635195509,0.0001999999999999
2000-03-17,0.0227856326579968,-0.0067000415916361,-0.0934628632212143,0.003638565240508,-0.1322273873657365,-0.0553919460816179,0.0329324643565745,0.0678460345494002,0.0818433688196528,-0.0319614693102269,-0.0372818822935834,0.0001999999999999
2000-03-24,-0.0591716512648535,0.0906921911185456,-0.0223834523068749,-0.0400008856084245,-0.235423711054059,0.1118545449310378,-0.0048837727737774,0.0316649354622484,0.0374867119331052,0.0316991675265267,0.0080588745885166,0.0001999999999999
