date,size,idvc,beta,bm,m12,m1,roe,ag,dtvm,ep,market,rf
2000-01-07,0.009123749277233584,-0.14486068262943763,0.03882904322208791,-0.08019666884004129,0.08251845682125669,-0.09551778730189409,-0.021999570214224273,-0.07313573517788508,-0.01694052747549335,-0.12040506580050891,0.11772300000000002,0.00042800000000009497
2000-01-14,0.02302207934651368,0.0604481830886594,-0.0881992931459985,0.0487909438661267,-0.03928717114780589,0.0920099580086664,-0.019783086896310365,0.053162748877375154,0.06683838065841718,0.03160369880280589,-0.065863,0.00042800000000009497
2000-01-21,0.02673083265687981,-0.024526796757799896,0.015443386201538623,0.01667434887356145,-0.03244757549752375,0.038884723758156214,-0.033170253178793185,-0.015133309314134813,0.012401731893793011,0.004770554110292924,0.05041300000000004,0.00042800000000009497
2000-01-28,-0.018748525375400615,0.05849117810403759,-0.01737669209069015,0.007414481563234432,0.014337809024897785,0.0010500842779217479,-0.0009103098076530536,0.006997924044859438,-0.009928444214056253,-0.008337810625635766,0.05854599999999999,0.00042800000000009497
2000-02-18,0.035143693859696956,0.019243807294808235,-0.04839201329924825,0.02015934294834021,-0.0333495850904747,0.00647793296493937,-0.02597546261953476,-0.005479296703574388,0.05617943718041829,-0.017557254906560127,0.10060399999999992,0.00042800000000009497
2000-02-25,0.05296410365042803,0.004172411476017324,0.0059721907704330945,0.018769946295440043,-0.031139371588920772,0.009401837183734107,-0.018632270337952006,-0.021473463806367943,0.022102553694701932,-0.0024054079430047004,-0.025852999999999904,0.00042800000000009497
2000-03-03,0.03797866552161877,0.008227349306010323,-0.023489335455918026,0.03822418015459794,-0.06138191035416274,-0.10108934195217945,-0.04332422947194603,-0.01596330544011737,0.02988198169766121,-0.0012557137543925956,0.06118099999999993,0.00042800000000009497
2000-03-10,0.029296231968060304,0.03773268573223598,-0.021613758731816812,0.0338120149960659,-0.028032873359363553,0.006388534638774868,-0.02544005857860343,-0.005185891093553718,0.04589328752503197,-0.008633613664082773,-0.023899000000000004,0.00042800000000009497
2000-03-17,0.01405171339626543,0.051814389411749096,-0.06042018145040584,0.058948559852117555,-0.047309700513397335,-0.002816840168354151,-0.006103297425122833,0.0019085316501676886,0.02888549907293303,0.03528815012245068,-0.018117999999999967,0.00042800000000009497
2000-03-24,0.01886172119738516,-0.0013926860842674582,0.0009959921000568528,-0.003244143043408698,0.00447131511950527,-0.00670757629489116,-0.015462015236097248,-0.00048534396970800753,0.009813738073220835,-0.004202941712749153,0.04924100000000009,0.00042800000000009497
2000-03-31,-0.03933630853865544,-0.01839766868410675,0.005095545864737261,-0.03935219826123182,0.03967155431948388,-0.0054519137700167475,0.01861784789007137,0.0026652525453063625,-0.015158412226144558,0.0004259932788877041,0.03592700000000004,0.00042800000000009497
2000-04-07,0.010736162192254817,0.014145155563101142,-0.021628906691435246,-0.00990629564307921,0.009459353309359653,-0.0062748782366515155,0.015504595362389795,0.010739227356181935,0.017011932118993434,0.011553182301513587,0.010386000000000006,0.00042800000000009497
2000-04-14,0.020675306863939147,-0.01441801958578337,0.0035012145634756298,0.00633171131333965,-0.01365508797077608,-0.01778640261246911,-0.013938670613148352,-0.016064286167081,-0.008082388679835795,-0.009963600554863894,0.003341999999999956,0.00042800000000009497
2000-04-21,0.013075569757333705,0.010463378784875355,-0.0016213497734393068,0.03421965197233234,-0.013583475412154322,0.021021377540187736,-0.024941458870791244,-0.025512811090365073,0.025387389083715295,-0.006835750835987864,-0.0016699999999999493,0.00042800000000009497
2000-04-28,0.0029317896621241513,0.025350103908533095,-0.05298274410150061,0.05880548902523364,-0.045986798605793355,-0.028851871861220513,-0.03011118054939299,-0.026853427268310748,-0.0048923452806184375,0.03137114758209347,0.0012280000000000069,0.00042800000000009497
2000-05-12,0.011533040468757028,0.017302869425409595,0.007621692487663978,-0.017808094821812115,7.1059491832947685e-06,0.02429882304926667,0.005975437391581906,0.018945657243436775,0.015980591608316885,-0.012056600085627478,-0.06454899999999997,0.00042800000000009497
