Week,size,idvc,beta,bm,m12,m1,roe,ag,dtvm,ep,market,rf
2000-01-07,0.2984439219853049,0.0107685405474752,-0.0394710190655192,0.0319809646727199,-0.0219102730719936,0.0927599057311709,-0.1569883719246466,0.0026984604959965,0.0541026223902843,0.0085771163520959,0.0318624771880466,0.00021
2000-01-14,0.4774166325768182,0.1073538334306632,0.077793119383261,-0.0465894908116124,0.0307681985958129,0.0005442250408005,0.1182599472228848,0.02392358106035,0.1702182380902547,-0.1190430843579317,-0.0875942665445378,0.00021
2000-01-21,0.219835598045881,-0.0476528455140152,-0.0504760370041452,0.1271115902743784,-0.166728403573664,0.0765213896743227,0.0118660947993471,-0.0095137676467689,0.048018952385369,0.0037996546302511,-0.017263213687402,0.00021
2000-01-28,-0.1754738045355116,0.1862208617114762,0.1091284830587799,-0.1125648307250264,0.1932254923474752,-0.1647910916007609,-0.1396313088414703,-0.1220699157064439,-0.0595329727549457,0.0193774446127943,-0.026133001510155,0.00021
2000-02-04,-0.0610392248865437,0.0087325809628731,0.0145606912851839,-0.0316201252546463,0.1300456365589401,0.1101099139652076,-0.0850015141283722,-0.0641977752118409,-0.0784858824011148,0.0020802674511665,0.024050687157781,0.00021
2000-02-11,-0.0050514552048638,0.0859905298418462,-0.0265133328510418,-0.0187737564231679,-0.0752147368230746,-0.0934883440228036,0.0981656127029016,0.0694417616554839,0.0701504689033381,0.0176044669457291,0.0280563005960468,0.0002200000000001
2000-02-18,0.0057005148320418,0.1038332068543055,-0.0511965277567697,0.0293053949478193,-0.0879348626537831,-0.0965073998314707,0.0371230002674241,-0.0287823918849474,0.0594331109061073,0.0169335631865192,0.0764548362612504,0.0002200000000001
2000-02-25,-0.0228987153144934,-0.0388680627123705,0.0497125291156759,-0.0317597147709142,0.0837753661572049,0.0727089772474591,-0.0129753311839797,0.0046311374663718,-0.0785061244259543,-0.0098620047023941,-0.0504154992506817,0.0002200000000001
2000-03-03,-0.016876616054613,0.0862208768836097,-0.0355778329350004,0.0237863642517539,-0.0821421507407377,0.0933011307888047,0.05257629054714,0.040836088339043,0.0322199036169389,0.0026501187521453,0.0405621242503384,0.0002200000000001
2000-03-10,-0.0637822338212332,0.1416783199392421,0.0345946635392826,0.0041688202051414,0.0258432868959833,0.0379773063583656,-0.0662885913760373,-0.0646063370401136,0.0069383825072434,0.0411077174101959,0.0455899635195509,0.0001999999999999
2000-03-17,-0.0198998148890541,-0.0144677274259106,-0.0702419639840754,0.0318407469621212,-0.1376099882695212,-0.0520831373443152,0.0344794050890726,0.0255293472066436,0.0862247189792739,0.011749609470754,-0.0372818822935834,0.0001999999999999
2000-03-24,-0.0591716512648535,0.0906921911185456,-0.0223834523068749,-0.0400008856084245,-0.235423711054059,0.1118545449310378,-0.0048837727737774,0.0316649354622484,0.0374867119331052,0.0316991675265267,0.0080588745885166,0.0001999999999999
