Month,size,idvc,beta,bm,m12,m1,roe,ag,dtvm,ep,market,rf
2000-01,0.0550749397710258,-0.13292777734613118,0.09846005322230517,-0.14414667756927407,0.40924586156270554,0.17968070851231763,-0.36747337050829393,0.08915065003739864,-0.3243015224847188,-0.03200535494257056,-0.08429144976152714,0.0040999999999999995
2000-02,0.013198851358826789,0.19578889361228122,-0.08151560220217818,0.041673796611406515,-0.05228634019010678,-0.16574617524583168,0.11439277249018284,-0.008806235049113487,0.05418928602302294,0.004463595201999894,0.10539944399877932,0.0043
2000-03,-0.09604249630330672,0.22079289450394857,-0.08202066433094928,0.06016241318496339,-0.1619593291390526,0.000838686413120765,0.05789440811714289,-0.002928734744581135,0.15015418187694146,-0.04732192850427884,0.01380941952678727,0.004699999999999999
2000-04,-0.00860348825136062,0.08497701088514749,-0.02145593304383547,-0.0786348961918493,0.09817472562195911,0.09187896922806892,-0.07936113821116575,-0.09564489616821126,-0.03467882136047208,-0.09600338168399211,-0.1084213175048,0.0046
2000-05,-0.040194599605790055,0.05792779103712342,0.09210308509317669,0.03739353924850679,0.0006389971543334649,-0.04290927477012141,-0.0453291243226127,0.03070449240225935,-0.023675064549419852,0.057580763115776756,-0.0518992480330942,0.005
2000-06,-0.03575485171324417,0.04331045308167376,-0.17778361106918672,0.11236319267860267,-0.11839883088385991,-0.080868893546477,0.161048755971445,0.05927885472096892,-0.03068375374502261,0.11242825281200078,0.09799739837133159,0.004
2000-07,-0.05437128316101275,-0.027633479142546238,0.02785357184144623,0.016161003900028198,-0.13820834621770486,0.10174502195447835,0.12064101287307118,0.05506172407873591,0.016936417993851094,-0.009920235833956586,0.0424120655270126,0.0048
2000-08,-0.009457401537777507,0.08690496900023378,0.180614652070218,0.0636413646965225,-0.03491280002809054,0.2590601885787305,0.10579668398822806,-0.0010269660513800016,0.03261984636473478,-0.026644579531477725,0.015232486470502238,0.005
2000-09,-0.051001446235195494,0.08470111927700605,-0.0535420034286496,-0.03451579606399822,0.06453024144274165,0.22133798906914784,-0.009947725158594569,-0.022859745043984407,0.015554803045825266,-0.019417662150595177,-0.08472169339278057,0.0051
2000-10,0.06796779847296042,-0.10221474740459091,-0.14054951288724246,0.05499282063531146,-0.08068766486344978,0.10549309652920053,0.0670014070164364,0.08926060145066525,0.08019492324110156,-0.01869832935773831,-0.048159049343791116,0.005600000000000001
2000-11,-0.056240888988681896,0.23723020964234137,-0.08446784428421758,-0.00608439252662768,-0.0025600201945222304,-0.055371634018786565,0.08118872038380177,0.03307685824956136,-0.05183821120671077,0.07607805562326424,-0.06115671075651852,0.0051
2000-12,-0.1111983513270331,0.07617458904708935,0.16751658938298009,-0.023494718206891786,0.08563175505629443,-0.045245782381134664,-0.05494725848765204,-0.04718727909155474,-0.031176096403475233,0.03307589401530654,0.0794557360027861,0.005
2001-01,0.12772612196298497,0.022283410663078235,-0.14582246870918197,0.1665744673547923,-0.06464121751793617,-0.06526534407595656,0.003184968563121074,0.06604770249264069,0.1370105681210999,-0.005272326841658528,0.0666965651421314,0.0054
2001-02,0.0670130464055856,0.017784020704484746,-0.11324354055279308,0.05591120815237734,0.17182645078407305,0.023004250451743438,0.04472022245593657,0.07469074546393992,0.0930500566194429,0.014395560751079332,-0.08163280514955884,0.0038
2001-03,0.04070836717298568,-0.008810417860791626,0.10929610257162103,-0.033640838859693115,0.05900581497445512,-0.06633300159566623,-0.031654516700357585,0.0007829154289797635,-0.07254990844517138,-0.019074466219001836,-0.13708735605601086,0.0042
2001-04,0.20613987076933027,-0.10539503353419895,0.024875090608712118,0.17623362796980133,-0.03398372750173522,0.07679850566018953,0.002223367540509299,0.04605146922052369,0.06929540571535082,0.03315570391469336,0.049010080999072336,0.0039
2001-05,0.01468856400110848,-0.019795183275458043,-0.04273404518684543,0.038910902790474385,0.04138953312633279,-0.032950837981581646,-0.09365905798621194,-0.005654475091217365,-0.005767132231355547,-0.04446016587370297,-0.01580975404227103,0.0032
2001-06,-0.042209045181041925,0.005046893226124782,-0.05104201447360325,0.030036741213329124,-0.0016041251003221513,-0.05572368931770096,0.07359062545087033,0.02779404651644799,0.048077121737063855,-0.0030189826252767227,-0.010010315452456675,0.0028
2001-07,-0.013237480734745788,0.042816291439675205,-0.1965935651852379,-0.11419267661513294,0.12681627195398448,0.06889480925060022,0.13747531216895262,0.09362937611340065,0.06225032555387285,-0.06623132314715893,-0.055651779217682495,0.003
2001-08,-0.004645827889346574,0.04199700694769205,-0.05678144601022319,-0.034969559578377024,0.015227354627310535,-0.027509346220011784,-0.07772822252788864,-0.006305642537034625,0.003614069142045359,0.009457546764556318,-0.09955678027132298,0.0031
2001-09,0.018896485182645105,-0.04550453215491093,0.011962895168045622,-0.05907679247246153,0.12230368156490132,-0.02942012390783443,0.05123176425428664,0.0451849153462266,-0.013260335522883176,0.07110494934831099,-0.10277102523966486,0.0028
2001-10,-0.029384078966707777,0.06127262179520016,0.16269477197257762,-0.1254004154325859,-0.13998953095792874,-0.12985834841890642,-0.03489357569769637,-0.0017840751305529812,-0.06648683661710302,0.052643574663756895,0.01238807320088009,0.0022
2001-11,-0.02786214728198573,0.04281925463635833,0.012157663171195226,0.003376551549960605,-0.0178053117619779,0.04038078699304028,0.07294352898965782,-0.02138666106162877,0.03923919898134341,0.03391989574965919,0.11964300072364731,0.0017
2001-12,0.054625288416477395,-0.07511557652164047,-0.10497779575336876,0.11050606649898395,0.03559261993813569,-0.05479521589436797,0.08048519899297236,0.04896287693399861,0.08143328157868467,0.03552526686758016,0.010458142163707551,0.0015
2002-01,0.01846914884605162,0.0011213364369932616,-0.07188077978711696,0.017154513097594096,0.025974087421219646,0.04296500320287604,0.0007803116813898774,0.03457545883687525,0.05960271928310944,0.0017135925275806076,-0.05895390187598548,0.0014
2002-02,-0.02196905623197777,0.08575811184053828,0.028729800728522915,-0.031215044537178924,0.010010391625051233,-0.06231377763343219,-0.0075831361192467694,-0.050057721352495636,-0.07642010855133584,-0.0057046293155654845,-0.022633399531947873,0.0013
2002-03,0.0038430535371930946,0.06852599714478122,0.010827845395212789,-0.026787994633132806,-0.0006004369682326774,0.016450224911458068,0.019574040565687498,-0.044816717304263926,-0.02674796936571923,0.032754758095990356,0.052503446203452375,0.0013
2002-04,0.15155425559899263,-0.08342031452992114,-0.049619169602892865,0.032904492061369854,0.08283116026555215,-0.07774523193538002,0.012716806315198469,0.00029385257606870776,0.05034633091201243,0.012676936036859682,0.04211577714693848,0.0015
2002-05,-0.03132089793674866,0.04134635235126756,-0.05986632011238562,0.0359654143873694,0.1158329605394592,0.018203294321926203,-0.022227908407567457,-0.015973901174621843,0.03892742180582569,0.012718914923556562,-0.017015754619667756,0.0014
2002-06,-0.11562520630727036,0.11843525767063459,-0.004997647918623442,-0.042781867689658776,0.03309810784754913,0.042994485210298194,-0.04377912329285735,0.03412404323036747,-0.02235818540166483,-0.046096444591467556,-0.06223621785286426,0.0013
2002-07,-0.008780928111915342,0.031006651858527613,-0.09874381482213392,-0.030719056287995056,-0.029345247359457455,0.02570408686951038,0.028299155431064565,0.07861248542970631,-0.0008302587227941825,-0.03999824010781862,-0.031248614197225022,0.0015
2002-08,0.015547303008825702,0.058860750331899886,-0.1396971894608063,0.04339506703434971,0.11421923008619025,0.01805790936547659,-0.06843551269579412,0.05504284411735114,0.05243880996532839,-0.1076058281846191,-0.021767036511819993,0.0014
