,size,idvc,beta,bm,m12,m1,roe,ag,dtvm,ep
2000-08-18,-0.0028839334230406,-0.0253090018319084,-0.03692897980943,0.0066948620684652,-0.0258902567444351,-0.0075128124337598,-0.0344897171278178,-0.0220536934611255,0.0033168465014608,-0.0123717368195492
2000-08-25,-0.0258377521502886,-0.0225145586675224,-0.0020795582137402,-0.0403143074314492,0.0057830203374003,-0.0029830139170167,0.0036153983519091,-0.0109142814107411,-0.0262303885054007,-0.03070206567034
2000-09-01,0.0159664308774446,0.0002723001416954,-0.0545150447033476,0.0322703569248334,-0.0313719760726237,-0.0136818193175164,-0.0140892378106819,-0.0041506084450476,0.0227029065199288,0.0200067916304378
2000-09-08,-0.0493947899978918,-0.0076622853022436,-0.0851052532492866,-0.0257585838720817,-0.0842731780823548,-0.0909225697824681,-0.0258775911791884,-0.0108384302460553,-0.0292318448912278,-0.0154215286565744
2000-09-15,-0.0200435907796382,-0.0170414952769795,-0.0015796775124423,-0.0286353001410959,0.0051590320341808,-0.0135058335624628,-0.0163318925635252,-0.0181317133811716,-0.0205957033958193,-0.0290654420448996
2000-09-22,0.0126233144386009,0.0080259936043075,0.048004804643541,0.0160531896424423,0.0538280675369485,0.0597215254039633,0.0108064972873432,-0.0037030138439688,0.0018753956622544,0.004991582718824
2000-09-29,-0.022490483368083,0.0087054446784062,-0.0900458767419402,-0.0007897594818566,-0.1042493472790892,-0.0952699600537898,0.0013892199213723,0.0148436169506468,0.0008982381634243,0.0348234692079559
2000-10-06,0.065582677080229,0.0237502222002916,0.0604294686309849,0.030315583815443,0.0604031448101984,0.0394915387921847,0.0279407171367208,0.0378379141268299,0.0415234563253694,0.0447229526048942
2000-10-13,-0.0519934839783339,0.0051683272064356,-0.1629535882615469,-0.0263514731544569,-0.1468844769567404,-0.0290060764716594,-0.0566688981669495,-0.0099016792235477,-0.0205442937312404,-0.0122224956508787
2000-10-20,0.0098244755275247,-0.0096277647904147,0.0159140327436119,0.0159024076998932,-0.0141175987769233,-0.0136115354822559,0.0045043026143073,0.0076067597425059,0.0183934229797846,-0.0102795380533738
2000-10-27,-0.0183460384865184,-0.0151031256879284,-0.039303779357782,-0.0135140663976276,-0.0568800720650504,-0.0226671332635856,-0.0201121304926329,-0.0078599160840493,0.0029376771964906,-0.0134819817209462
2000-11-03,-0.0306392728518738,0.0050374452405229,-0.0941709970208948,0.0036782362320165,-0.0663916925166469,-0.0273594823024539,-0.0124743184188925,-0.0040972186248122,0.0047096772349064,0.0092249118760957
2000-11-10,0.0390284654585824,0.019902686739169,0.1498096491998949,0.0197647019023127,0.1464662216386163,0.013061229478528,0.0326528955147278,0.0281426694376643,0.0362103637332227,0.0292474844159172
2000-11-17,-0.0355902527811769,-0.0243390475458134,-0.1018308148642994,-0.013046420262086,-0.1096946659639421,-0.0280533243788817,-0.0403897196123158,-0.0277643928707193,-0.0319256708003443,-0.0198897011100243
2000-11-24,0.0246321409666284,0.0302285013170027,-0.066003906170364,0.0047094648061684,-0.0301699347500082,-0.0103696489153804,0.0040170417964588,0.0255546622742409,0.0388782083970133,0.0567878664970715
2000-12-01,0.050198109934147,0.0228991381662083,-0.0323260066450288,0.0216345122075199,0.0059352470250089,0.0284602002058371,0.0216898340702606,0.0252300091685605,0.0406920548532032,0.0230267270128855
2000-12-08,-0.0438875326192487,-0.0538249641547316,-0.0347507322298941,0.0172591493008413,-0.0933955041842962,-0.0642654901097112,-0.0426769434560324,-0.0419453033643601,-0.0374641305377873,0.0152032525231393
2000-12-15,0.051352568546969,-0.0179072491067774,0.1136574705301136,0.0315190592719636,0.074390558768318,-0.0061515727706445,0.0211523749982057,0.0124786185902171,0.0107993812030532,0.0134055549283409
2000-12-22,0.0035142041676941,0.0057937621341011,0.076466647044363,9.438455949595924e-05,0.0323573386829663,-0.008624466707686,0.017364975683527,0.0128899921896012,-0.0030321828822312,-0.0030155065231937
2000-12-29,0.0112973024899723,0.0071228600739092,-0.0385868472140483,0.0069449157761652,0.0045327586273279,0.0330802059472012,0.0071312652801883,0.0308667394086381,0.0144302958016708,0.0286507894462342
2001-01-05,-0.0001488606335447,0.0128961856703964,-0.0626421098871412,0.0122443678451205,-0.0207225025100802,-0.008926870837861,-0.0101603066439181,0.0090359756038761,0.0103340637608967,0.0127817767931184
2001-01-12,-0.0159490880196565,0.0059843578941629,-0.1240513388981057,-0.0148558476050549,0.0031317451725357,-0.0408843739106084,-0.0171817830765264,0.0118772944074478,0.0085127117019469,-0.0102736227789792
2001-01-19,0.0027919580098162,-0.0092211736990079,-0.0234305488879995,-0.0109759253783349,-0.0100377234704332,-0.0169311810309888,-0.0098652832727268,0.0050484652577572,0.0051170434508629,0.0044082336013419
2001-01-26,-0.0395402718336606,-0.0253828206993338,-0.0948350802844846,-0.0212660943085687,-0.0320173775627978,-0.0790185862118485,-0.0342733710641206,-0.0288869361375721,-0.020905382676518,-0.0298491660718696
2001-02-02,-0.0009705557033291,0.0105053645272568,-0.1042287984050078,0.0220030491564785,0.0038311676185922,-0.0307825940510375,-0.023563936284511,0.0125325044972211,0.0136765684769476,0.0222304643967082
2001-02-09,0.0035400273790754,0.0007551384656228,-0.0456917302555087,0.0171563785180929,0.0005705070418581,0.0062935583986125,-0.0054458050619735,0.0037273923403398,0.007289866970414,0.0284199321011978
2001-02-16,-0.0628432786754422,-0.0616323115228291,-0.0849813429269523,-0.0536135330561302,-0.0695445937910241,-0.0698588160438221,-0.066491934184289,-0.0698627497262113,-0.0516980190526091,-0.0552243906335302
2001-02-23,-0.0005259192802396,-0.0295575648466025,0.0596653117700737,-0.027018638232894,-0.0171011323005967,0.0297157342606819,-0.0039342231235986,-0.0127911964588001,-0.0111831227706327,-0.0168478189997255
2001-03-02,0.0072996093384132,0.0455658600298147,-0.1065178588903561,0.0232886129295475,0.0511003608582241,0.0526255184466034,0.025708573036255,0.0302184828937682,0.0305036149789475,0.0158505788190843
2001-03-09,-0.0493221666673757,-0.0146259450369343,-0.0906512667491898,-0.0360267205704941,-0.0221047135909353,-0.0212340464768351,-0.0167629632017731,-0.0224400562460815,-0.0212556507090487,-0.0311975920903237
2001-03-16,0.0565968587515904,0.0323837651752935,0.20266860473732,0.0508498076161754,0.0238406846783197,0.0185587886499169,0.0332044273584736,0.0148760348803859,0.0265021313834407,0.0461708830995171
2001-03-23,0.0366572653359366,0.0250698487901005,0.1469186741689967,0.04528288756513,0.0107158387519175,0.0135568090206282,0.0519014650301307,0.0401045606177203,0.0171040589588297,0.0308727985648741
2001-03-30,0.0297358510736122,0.0266609987663472,-0.0774889789895764,0.004573780999076,0.0367023064997111,0.0368682647496536,0.0209435530674871,0.0265341115503044,0.029234776451496,0.0236480739602447
2001-04-06,0.0378934105502275,-0.0017178441003637,0.0620263066429278,0.0188446617137909,-0.0002297218703977,-0.0021452123442816,0.0078543396791001,0.0177937171293094,0.018710030045087,0.0059006239254121
2001-04-13,-0.0258461384270181,-0.0073148829567336,-0.0488104060339609,-0.0155168186942027,-0.0026956834142507,-0.0144184363942441,-0.0107474423586038,-0.0093846468999068,-0.007498734173056,-0.0111656477121215
2001-04-20,0.0509959996443585,0.0414739616566875,0.0549145561521995,0.0273449892297744,0.0316635214614302,0.0427149669976605,0.0361477763522153,0.0431091993970357,0.0327845947814134,0.0456413023891863
2001-04-27,0.0090047505750993,-0.015550237012876,0.0139788788496435,-0.0084153196991002,-0.0107535886058077,-0.0003398511555002,-0.0261262354334782,-0.0063827164841439,0.0042052956149964,-0.0122358810794196
2001-05-04,-0.0278794289448238,0.0011925344753355,-0.0770158278519351,-0.0120187353951774,0.001501437466106,-0.0481516112438118,-0.0001676575677638,-0.0040347750124247,-0.0032529228804447,-0.0017104309102666
2001-05-11,0.0238706918293953,-0.0028103848199569,0.0336455307789416,0.0016331645526201,-0.0008030171670911,0.0281006497712185,0.0046432023730425,-0.0010115146566042,0.0099682817713232,-0.0047081451052075
2001-05-18,-0.0507333474891956,-0.0139841067374442,-0.1175078452904094,-0.052641998098153,-0.0220500007221175,-0.0878856863687526,-0.030381050915511,-0.0338618260324585,-0.0245212925610894,-0.0246450679409762
2001-05-25,-0.0164653947861143,0.021100721574255,0.0123999946387804,-0.0024937840898423,0.0106705826804118,0.0010153080553833,-0.0040774622166686,-0.0008096287326687,-0.0063441443438662,0.011561672802377
2001-06-01,0.0697859412265368,-0.016811066500536,0.0600932996940921,0.0318444222789043,0.0090765429988358,0.0161970519065101,-0.0156989190295974,0.0142453608675737,0.0384669924257298,0.0193929264791008
2001-06-08,-0.0683393612387634,-0.0108531646362349,-0.0887155895653982,-0.0208933176167886,-0.0234701150903442,-0.0429363838940768,-0.0176460426638743,-0.0255698012448832,-0.0328861878871341,-0.0259969071688846
2001-06-15,0.0274389954744619,0.0049255623952559,0.039548580475064,0.0332625935151774,0.0146944423151337,0.0255522661636511,0.0077807042662964,0.015390592981076,0.0182162055818267,0.017626841518752
2001-06-22,-0.0046440630721317,-0.0023662829795732,-0.052321062545627,-0.0166126941207684,-0.0101413088372399,-0.0150852498182331,0.0093889638882396,-0.0069713382197534,0.00697023489448,0.0001396243775346
2001-06-29,-0.0096752767932816,-0.0101205036555469,0.0205966731913811,-0.0119441784144875,-0.0049141425522653,0.0058284692187666,-0.0109667143170663,-0.010251388752646,-0.0065331793810226,0.0019859715609199
2001-07-06,0.000995523559966,-0.0001245454595931,0.0348077873934902,0.0033219635821315,0.0055210181373237,-0.0072647765704652,-0.0002393013538827,0.0069719042286015,0.0021817324504017,0.0092507021977114
2001-07-13,-0.0228585045422266,-0.0028518104082886,-0.0786116064982131,-0.0209492870191347,-0.0144332265216536,-0.0606626944320375,-0.00915069925873,-0.0124257899531084,-0.0109589423539337,-0.0126906010313575
2001-07-20,0.0036892665793177,-0.0172045765749684,-0.0706308744746031,-0.0132803117454876,-0.0004739684079371,-0.0237294194766128,-0.0084805576540749,-0.0027291285011093,0.0051981223160294,-0.0069329167504787
2001-07-27,0.0108863074820077,0.0111434929889172,0.0509082254428321,0.0061578096575964,0.0014864870958668,0.0320106800062059,0.0191445139969781,0.0180889718102472,0.0035877808130359,0.0082121495559752
2001-08-03,-0.024185711874352,-0.0294156650103198,-0.0737062159171021,-0.0334637003822533,-0.0209471591046085,-0.0395038687982078,-0.0385199756724148,-0.0338376908305469,-0.0219428440861287,-0.0166521318874659
2001-08-10,-0.0519910165438574,-0.0227134998795114,-0.1004082960608165,-0.0493860716101585,-0.0393908125232344,-0.0380469295236293,-0.0163152124359209,-0.0509282376516735,-0.0347565166355839,-0.0185300121481306
2001-08-17,-0.0126756046297581,0.0006207143244789,0.0039400935998437,0.0048425203320238,-0.0019649894607446,0.0032247700283364,0.0082843492415327,0.0007191475158178,-0.0059189465261311,0.0002909985929936
2001-08-24,-0.1481903972221706,-0.0986250455112213,-0.1928898814516697,-0.1072746414683345,-0.087682101155905,-0.0930246585578124,-0.100614423653765,-0.1383096367016617,-0.1164453246394048,-0.0964438619121394
2001-08-31,0.0559759383217419,0.0930344211390717,0.0488609919092835,0.0693566756157134,0.0797876854296748,0.0902230441110455,0.0798828164645694,0.078240900534263,0.0646692831828164,0.0430590701191176
2001-09-07,0.0236875835266165,0.0131224720383515,0.0902373844937334,0.0209414752110136,0.0204740353500063,0.0175065124418212,0.0187710384811002,0.0138046905040033,0.0099929729704007,0.0261439491504397
2001-09-14,0.0345362663773104,0.0022841304202498,0.0792210767034565,0.0230916685270197,-0.0039648731699467,0.0077520521438862,0.0092376265515078,0.0347348151613557,0.0124314131956937,0.0029886670632277
2001-09-21,-0.0043560583020211,-0.0038934879673541,-0.0308997667183719,-0.0314630918279716,-0.0037753288647833,0.0060210440346053,-0.0086265553824372,-0.0057967316333587,-0.0020585657962354,-0.0205583061292701
2001-09-28,0.039741193834062,0.02529982459847,0.074099711451237,0.0213586478920382,0.0114690580797289,0.0193600692828499,0.0163591386611062,0.0342928535463162,0.0154221011053597,0.0341303234691096
2001-10-05,-0.0194317819582121,-0.0106392929401418,-0.0135607496122551,-0.0337432401800535,-0.0153427597394694,-0.0094630910371155,-0.0137598182483268,-0.0034782038750103,-0.0060846138896337,-0.0233279980426176
2001-10-12,0.032103127540448,0.0198506818373422,0.0662086329962411,0.0500848712125107,0.0140866328069504,0.0043522909431135,0.0169345858162495,0.0270572929565876,0.0095107840867752,0.032533915442409
2001-10-19,0.0517487892983624,0.0030635337316201,0.04695748042226,0.0447469875188262,0.0298678969181221,0.0078548447559974,0.0028902847847226,0.0303603347198866,0.0209809562882533,-0.0009852576081303
2001-10-26,0.0054972978821609,0.0137611659828855,0.0022537332407961,0.0007084264577312,0.0096005431165199,0.0104571584686365,0.0159268702891431,0.0178467682239844,0.0112237059852103,0.0228794248047413
2001-11-02,0.0046371046290819,-0.0087677298160083,0.010522643971313,-0.0140030047545962,0.0018115496297477,0.0236615595298582,-0.012382155554355,-0.0039686361208982,9.147507648741466e-05,-0.0074274797116723
2001-11-09,0.0536105261501035,0.0086921002585851,0.0452756982489898,0.0186018633409831,0.0099551983473972,0.0449547250879682,0.0054078321627727,0.0290506186629907,0.0305630657374372,0.0192308451352091
2001-11-16,-0.0267910984705733,-0.0247123407709028,-0.0424479448260794,-0.0358128010738363,-0.0091043953386568,-0.0436440938230858,-0.0219344991573398,-0.0326466485496641,-0.014966809390985,-0.0225908898324296
2001-11-23,0.0189167551539406,0.0281997658054192,-0.0147169175268954,0.0162579868474148,0.0208805143940108,-0.0142881451641734,0.0331733572835516,0.0047630161496834,0.0258235363111525,0.0257341770131282
2001-11-30,0.0227498659307874,0.0093832278033779,0.0243364392908832,0.0312982348986462,0.0133321856456686,0.0334331593879186,0.0045055539304726,0.0119769439835777,0.017326211456568,0.0243532063394652
2001-12-07,0.0157369420203854,-0.0035799910156658,0.0558508839520702,0.0099522732014987,-0.0031416117349281,0.0433343294337184,-0.0027403791168746,0.0279932519877771,0.0074675923528591,-0.0002788938224832
2001-12-14,-0.0216198687429788,-0.0202436189923613,-0.0322012495549428,-0.0247147535112105,-0.0255839307662892,-0.0324656378495562,-0.0144664722805739,-0.0261174260912685,-0.015846062970583,-0.0096489861051588
2001-12-21,-0.0409196513569288,-0.0008759424207397,-0.0503093940154825,-0.025317449872406,-0.0150484673959388,-0.0473161891817573,-0.004341414262717,-0.0210586947059346,-0.0230948623806245,-0.0053514181194468
2001-12-28,0.0104065963832915,0.0063688854384802,0.0038263161346532,-0.0026541705160882,0.0161787652599882,0.0051857699289464,0.0009864568772018,0.016599831760536,0.0084685755798394,0.017062962374844
2002-01-04,1.4665837217132945e-06,-0.0120018089741429,-0.0131229086795098,-0.021710227600545,-0.0059007357069286,-0.0159830549193137,-0.0004442609075606,-0.0073724955197689,0.0024847339851439,-0.0083997481385575
2002-01-11,-0.0309870722238343,-0.0149978288392063,-0.0500147612775742,-0.0249027938162442,-0.0259460425763469,-0.0325164109108421,-0.0162115101665997,-0.0342564032127107,-0.0093537821670182,-0.0207953830993954
2002-01-18,0.0107729326270471,0.0091854247248739,-0.0041614279619646,-0.0090458772766516,0.0007256382449267,0.0033954919359812,0.0123614881508044,0.0050227849291057,0.0125613646355496,0.0158158224716967
2002-01-25,-0.009924854632329,-0.0030228361597512,-0.0689995400898117,-0.0093981453326665,-0.0312550587820269,-0.027347500591276,0.0020067506336985,-0.0235752966513506,0.0018712358941881,0.0003956517212821
2002-02-01,0.0325704110669078,0.0349508327267861,0.0643658979036543,0.0496142058268545,0.0344041754583784,0.0375935704618014,0.032769768234955,0.0545952899334327,0.0254494409943396,0.0394409034223684
2002-02-08,0.0419475313175022,0.0093674705544814,0.0943888079501103,0.0486099122895669,0.0204087243198366,0.0477092853627751,0.005652960446032,0.0612462193342252,0.0282567655617169,0.0294141902302832
2002-02-15,-0.0069690311500353,0.0143680693281274,-0.0452844383095112,-0.0044330655921276,0.0080508911964749,-0.0313586798790393,0.0066280541434137,-0.0204751503279566,0.0076884128900475,0.0101091408668652
2002-02-22,0.0077985379279226,-0.0103441699587488,-0.015052155307393,-0.0093480571616128,-0.0010411346264479,-0.0064463655609846,-0.0070746498354127,-0.0139157231334416,0.0070290476690599,-0.0049369238901471
2002-03-01,0.0059323089183341,-1.9028723794996524e-05,-0.0036602637385952,-0.0016349863093752,0.0043489270403792,0.0066075555903351,-0.0040771151746035,0.0023494091306448,0.0094531911865255,0.0048237123232931
2002-03-08,-0.0289195593774451,-0.0169368767283251,-0.0350052819365158,-0.0255308398171159,-0.0111869934762884,-0.0047933786587958,-0.0164217594997675,-0.0218206743232772,-0.0024887692280459,-0.0017743629858061
2002-03-15,0.0319569244253054,0.0037900306941298,-0.0287811777796001,-0.0116361743799309,0.0243229459685668,0.018625217906357,-0.0026659184932775,-0.0093746615204629,0.0342492062680993,0.0050016715585857
2002-03-22,0.0117986808013807,0.0034984999724872,0.0360481835682707,0.0291364401092487,0.0066663235421739,0.0072986091490748,0.0015085719046821,0.027967306713409,0.0002688173191438,0.0165276409174282
2002-03-29,-0.0370289618794872,-0.0289610767046006,-0.0958186453343739,-0.0534618976462379,-0.0234787174819341,-0.0224849455058714,-0.0338657844985086,-0.0520794217517714,-0.0152731005985869,-0.0263996606999896
2002-04-05,0.0187566565575798,0.0094483784197925,-0.0274263678690753,0.0050058913622649,0.0052763027629651,-0.019165387695851,0.0020858824668293,-0.0143764141010233,0.0296218284573309,0.0158836531415083
2002-04-12,-0.0394564700800905,-0.0175512052294274,-0.0093061288823262,-0.0248079462003838,-0.0195690476185969,-0.0003323898841899,-0.0202701359514771,-0.003584390300825,-0.0305349983239266,-0.0214460131358399
2002-04-19,0.0296455173308414,0.0331074697039528,0.1019646191161775,0.0255316268667147,0.0309400519899823,0.0685352837728355,0.0424685406721444,0.0635016579778047,0.0246939076744557,0.0175127859919098
2002-04-26,-0.0351432686352972,-0.0177841904069182,-0.0463380533396694,-0.0009826815318781,-0.0143006601896256,-0.0388218394515101,-0.0233150093349613,-0.035628864412319,-0.0224909701265792,-0.0008196591405071
2002-05-03,-0.0114623793317379,-0.009807277969827,-0.036843526640601,-0.0191324090694709,-0.0049566287827094,-0.0021753369323195,-0.0107924140697468,-0.0238248126188829,-0.0101017496575846,-0.0097538947075409
2002-05-10,-0.0386434199693372,-0.0236934883147595,-0.0629099431620384,-0.0466625693794493,-0.0169957289795793,-0.0194661469846373,-0.0229524241328137,-0.0672991460714504,-0.0289814985531452,-0.0338708744437612
2002-05-17,-0.0206692241344572,-0.0045174450800963,-0.0236009363881535,-0.0370952325428565,-0.010403654922807,-0.0155884866013166,-0.0098912467787003,-0.0352860607711064,-0.0160234633871768,-0.0164351741326621
2002-05-24,-0.0013597743856503,-0.0082188023696748,-0.0473304590371079,-0.0187690420438953,0.0103850615162182,0.0123742294233987,-0.0236541154446128,-0.0381409030727677,0.0096033910839301,-0.0083910793691302
2002-05-31,0.0163445341909815,-0.0048818436311706,0.0091843043720785,-0.0109628298587933,-0.0191013564154125,-0.0225365502816303,0.0005670527341647,-0.0070131318308919,0.0013975026297626,-0.0153665443908319
2002-06-07,-0.04538305900289,0.0001267650670916,0.0070864772234824,-0.0253869271895613,-0.0162595937080101,-0.0094305262325524,-0.0026545511416523,0.0018301792709652,-0.0229494346759335,-0.0013683639013934
2002-06-14,-0.0626755309792022,-0.0650896639489875,-0.0501925973804551,-0.0606545766085123,-0.0623386139148943,-0.0587594573209906,-0.0653639720712854,-0.0545050598581457,-0.0502462446422605,-0.066122374580318
2002-06-21,-0.0713189229933406,-0.082335429692926,-0.0444053353234538,-0.0709765981559287,-0.077947575825958,-0.0689782017718952,-0.0780124830018332,-0.0540714569404039,-0.054148567371721,-0.0596641897953597
2002-06-28,-0.0053606512299027,0.0365155555378302,-0.071630921467214,-0.047015155747784,0.0291028921168535,-0.0127829806411802,0.0428499620974576,-0.0346479293636812,0.0127367164437747,-0.0042903827202951
2002-07-05,-0.0144504221690283,0.0222297174672297,0.0129975431390635,0.0249372789184447,0.0074315577341999,-0.0083627500333673,0.0258704319831063,-0.0076248574694355,0.0082423417019125,0.0163371244096732
2002-07-12,0.0386404276362655,0.0510415044595062,0.057217428112933,0.0370161965925104,0.0450452314369295,0.0649867389881101,0.0484131995988138,0.0470304586246956,0.0312208437763291,0.0587664238071628
2002-07-19,0.0280894841236555,0.0122300795980336,0.0437040759086982,0.0404324341918796,0.0214902395190588,0.0228751886122508,0.0163679130890362,0.0286761497839208,0.0135886679446774,0.0160542245084003
2002-07-26,0.0065092022877339,0.0038272373022724,0.0180604017392729,0.0349009674635927,-0.0026886617716646,0.0057498244641592,0.0151553158613217,0.0126361919506343,0.0042029036175996,0.0056073433621691
2002-08-02,-0.0265657135656646,-0.014869301109321,-0.0503295952493777,-0.0192627866013007,-0.0115273231972811,-0.024018621992895,-0.0243040624129935,-0.0271573491536034,-0.0125563470931961,-0.0142013521708936
2002-08-09,0.0056719814444102,-0.0233740019553797,-0.0322805003521546,-0.015334282122212,0.0012344882429337,-0.0194794108761796,-0.0238133166975101,-0.0117391905316176,-0.0001004554262295,-0.0276672639773424
2002-08-16,-0.006191230237632,-0.0146438850716484,-0.0096147777676522,-0.0057380743680517,0.0096392424925921,-0.0083773047815254,-0.0022103443541716,-0.0119987363488018,-0.0033807900021399,-0.0120317677882426
