Week,size,idvc,beta,bm,m12,m1,roe,ag,dtvm,ep
2000-01-07,0.0474891695579098,0.0243812027692226,0.0659047628339592,0.0101496316760607,0.1073644564025362,0.1222125329065369,0.0330696201290523,0.0347517628738704,0.0178311073384864,0.0161924704309814
2000-01-14,0.0196679641345029,-0.0398068900492329,0.021478423955346,-0.0579640778413673,0.0618831651837918,0.0389174618032301,-0.0459598616073328,-0.0273438046657344,-0.0037839778703206,-0.0574997160281467
2000-01-21,0.0639370990818559,-0.0472205276529706,-0.026223997704888,-0.0068096264237557,0.0255584944769788,0.0268211160639174,-0.0311758452971045,-0.0116540652981224,0.0309340650190736,-0.0191261186551771
2000-01-28,0.0173296164366229,-0.0251051195300795,0.0456858026904073,-0.0531889138485802,0.0783401555260781,0.0856834487290181,-0.0100838614498626,-0.0108244792270717,-0.0092991036270135,-0.0238317597660872
2000-02-04,0.0891509744503138,0.0545399602964992,0.0643947272696262,0.0197631171302128,0.0957385227725843,0.0890915987941908,0.0466431210242398,0.0641298038834221,0.0510135275883132,0.0286827164520608
2000-02-11,-0.0144001808614285,-0.0414944614661079,0.0273096953964394,-0.0451267593356446,0.0389778279759825,-0.0113222258403745,0.0087586663302558,-0.0175651115904368,-0.0218540918145397,-0.0270760800227143
2000-02-18,-0.0892763482226403,0.0799628189602828,-0.060941294612123,0.1057648423839429,-0.1008398423402913,-0.0748811495381696,0.0344705161198444,0.0234863805704368,-0.0002406195715009,0.0965761373727848
2000-02-25,-0.012359102082697,0.0626558309502467,0.0402617016413451,0.0192608462681363,0.0096962404530238,0.0135594089918838,0.0019736823389499,0.0370831834514684,0.0047821753318612,0.0232250718646098
2000-03-03,-0.000380035227059,0.0045938256891153,-0.0951516511962437,0.0337534316470508,-0.1273070759209761,-0.1414516201626967,-0.0012876335978842,-0.0344672568881485,0.0268013932291393,0.0371293806820042
2000-03-10,-0.0300143415922759,0.0082421325895608,0.0098689305677075,0.0026051493407431,0.0090007970509217,0.0144961115389523,0.0338417610078018,0.014742214939794,-0.01277989208387,-0.0033916370199357
2000-03-17,-0.111173524405228,-0.0418265355919062,-0.29283788862685,0.0039788748560857,-0.3458504282463021,-0.3163198142847773,-0.0877066517647551,-0.0851916154558344,-0.0605927038586959,-0.0216391549653115
2000-03-24,0.0284985339592137,0.0482443437354322,0.1186367142486196,0.0181575672913177,0.1355528560802191,0.1368690819483877,0.0276940341294619,0.040869682146512,0.0133234948074009,0.0384892706512038
