,size,idvc,beta,bm,m12,m1,roe,ag,dtvm,ep,rf,exmkt
2000-04-21,0.01160177137609808,-0.0007016068206058268,0.0058378307336754975,0.023785650967592664,-0.011960231793061382,0.019600155752234283,-0.010904959484760779,-0.010777787872529143,0.013874769981689905,0.01023704696884975,0.00042800000000009497,-0.0020980000000000443
2000-04-28,0.010722466559782928,0.02353846205000032,-0.04361023125462604,0.04568927560362712,-0.03961887803418018,-0.020031893284368163,-0.023112329990089053,-0.013135044886328773,-0.007581166939932715,0.01733106909331328,0.00042800000000009497,0.0007999999999999119
2000-05-12,0.0009454364472114563,0.012319229241070095,0.012285310704054586,-0.00866991009294682,0.0008456054193139995,0.023833967465173966,0.008763081947128493,0.017027634535996095,0.020164776387394667,-0.007637562612642812,0.00042800000000009497,-0.06497700000000006
2000-05-19,0.01815017599903923,0.014165466865914134,0.0017131108011940732,0.027921422424264986,-0.03832998298576784,-0.018656011061145117,-0.027554409402927416,-0.020300562225595176,0.009923008361987451,0.009702049385840628,0.00042800000000009497,0.03554099999999982
2000-05-26,-0.005390548321569377,-0.0025311385960039567,-0.004996321149113303,-0.008248827069576747,0.0126687372013925,-0.001003601643111196,0.022657099828179428,0.008894552137461487,-0.002405700039603831,0.0023128563888747955,0.00042800000000009497,0.054212999999999845
2000-06-02,-0.0137613375535246,0.012425604078287744,0.0019394260332594726,0.025371753116812945,-0.021055183102246078,-0.07088253667267963,0.0033333602094527404,0.005167199239086706,-0.010874799768037957,0.029607670949133524,0.00042800000000009497,0.015371999999999941
2000-06-09,0.008289608742589216,-0.005503746535984955,0.0011273731138550236,0.019702466240973715,-0.005474136984786049,-0.02512676107253886,-0.0033294492146426213,-0.0030682861274066164,0.002156104347968979,0.022917042678257227,0.00042800000000009497,-0.007993000000000139
2000-06-16,-0.010802099344996874,0.008248001510313907,0.018160963759703774,0.015364509355244582,-0.012143934435409287,-0.0027764871438159533,0.013233782433627272,-0.00459804618259807,-0.005014562589717442,0.02312962773545557,0.00042800000000009497,0.009734999999999827
2000-06-23,0.018987339843042017,-0.013720101920641437,0.0047912883019538555,0.009453635444659936,0.009949182038715865,-0.0003440229422673191,-0.015746088619370324,-0.010838834729407054,0.0031892462442035807,-0.0067242027600460386,0.00042800000000009497,0.01288699999999987
2000-06-30,0.011514221350840348,0.004056271761141206,0.005924693425193084,0.004369236427249179,-0.011173300722247537,0.008653597572048977,-0.006751026576997665,-0.0018873247352308997,0.0016925855284239955,-0.005215110241532095,0.00042800000000009497,-0.003174000000000121
2000-07-07,-0.006787607281129149,-0.003715720689576374,-0.005235872620114379,-0.014593511932326608,0.010876362507642678,-0.0034601333557140457,0.008003848764986943,0.008213912651570565,-0.0033959035895825274,-0.01038825483986705,0.00042800000000009497,-0.000172000000000061
2000-07-14,0.010513574380542234,0.014186406337650448,-0.007648993044336638,-0.01403318482116489,0.006558911179699312,0.005128276081751704,-0.0004157141858642799,0.008957027825336583,0.022911825364247518,-0.012340600761840848,0.00042800000000009497,0.02401299999999984
2000-07-21,0.02994342963688168,-0.015649888443435622,0.004636409087502402,0.017304293764866863,0.0006160363120903956,-0.022039823795140245,-0.026739140355841906,-0.030899016686166347,0.010099773376032184,-0.008992516910620418,0.00042800000000009497,0.0020929999999999005
2000-07-28,0.003490841327565608,-0.0006907022558395592,2.8472717253258395e-05,-0.0017788132430106574,-0.005514947542841986,0.006607202902084497,-0.0026991747630595864,0.0012995045091255264,0.008718349991667429,-0.004258511710609203,0.00042800000000009497,0.009033999999999986
2000-08-04,-0.0003485986843366762,0.0017085082481729241,-0.03628332048472882,-0.02013549889564148,0.013903921309117218,-0.052016335251071744,0.007801009436639417,0.012239327697781022,0.0123426136231648,-0.0038966180041063447,0.00042800000000009497,0.005766999999999856
2000-08-11,0.00871439969027521,-0.016974120482616928,-0.008765788839596778,-0.027616038196882298,0.027135904388644994,-0.03238645664106421,-0.005691771825977465,0.00823683197599423,0.0011863881656803965,-0.022717311463356205,0.00042800000000009497,0.01695599999999997
2000-08-18,0.014461159119582456,-0.005840637202092269,0.011257078588610359,0.009798439746999454,0.0005856038013123399,-0.0005806925149498543,-0.015762121330785916,-0.015820708264103978,0.004594778058362836,-0.006953983308459422,0.00042800000000009497,0.009392999999999985
2000-08-25,0.004597108439964748,0.01060830243599753,-0.016807977503434657,-0.006455732957108218,0.01445793519666827,-0.005645467847526953,0.008615987634239541,0.008792510218439187,0.023141568227599718,0.004780443744250462,0.00042800000000009497,-0.0033880000000000576
2000-09-01,-0.01022180248140081,0.004240826379949825,0.002950020316888624,-0.009412393209115133,-0.004708646738377453,-0.018477791441208313,0.005254941048151496,0.002003535532085321,-0.0006735566536973936,-0.0035027207414840555,0.00042800000000009497,-0.03830599999999995
2000-09-08,0.0358860294667247,-0.011845615769506934,0.021775274377731968,0.017360413530319807,-0.0062330773294543285,-0.01581074610679878,-0.040246167974780755,-0.02363363753679837,0.00259483999705612,-0.021351610974902346,0.00042800000000009497,-0.01511600000000013
2000-09-15,-0.009311723536660654,0.014066197049531493,-0.006069913987281739,-0.004954932893650343,-0.013030640555937612,0.006223166266759783,0.019062289154661016,0.01834309823679514,0.011558776014733096,0.011061510291809906,0.00042800000000009497,0.011987999999999888
2000-09-22,0.022394189763826677,-0.015034524861756826,0.01736340687154625,0.013408772006303193,-0.0042650747053900595,-0.008164196073112473,-0.025037438888234953,-0.017614483907315237,0.0005937895858898479,-0.00804354661331197,0.00042800000000009497,-0.044699000000000044
2000-09-29,-0.0006726448119405148,-0.0022463375136346775,0.005873924212658199,0.007868328834289784,-0.0023644480972087045,0.008564910534440306,0.002366735395229247,0.0029152085915506998,0.007373570677150498,0.00816651413836711,0.00042800000000009497,0.010162000000000004
2000-10-13,-0.005321190272402521,0.007173686881550401,0.010899506338326814,0.009165113149402604,-0.010280461952954845,0.024046486449049276,0.014560595515263008,0.021687856567978336,0.005130901142995414,0.012284704276667169,0.00042800000000009497,0.004880999999999913
2000-10-20,0.004475434233812692,-0.005367684664925099,0.007754098160169365,0.00529259527125947,0.00318444939413709,-0.001403323711973603,0.0025593123417553265,-0.0017738960836396478,-0.0012075269244918863,0.004084938922592318,0.00042800000000009497,0.014381999999999895
2000-10-27,0.0071029440295227175,0.004406862971656933,-0.0027822562727970457,-0.002083567205486525,0.005070612572867006,0.0006422679700877065,-0.009638410861910973,-0.005487213214141806,0.01050627928802017,-0.005894427727326623,0.00042800000000009497,0.008335999999999899
2000-11-03,0.011893650049703997,-0.005439992342933686,0.006870919985328072,0.012049676973237,-0.004953794525470734,-0.04479427304362349,-0.010207397172164456,-0.005008367782859291,0.00024103402307518174,-0.0016937727428415483,0.00042800000000009497,0.004453999999999958
2000-11-10,0.006471922417359943,0.002124134424095203,-0.00016962682313215183,0.0013755622021107694,0.002919179380906911,0.011465822732763087,-0.005777541713339551,-0.003533232438190037,0.011664655337475738,-0.006352153049720699,0.00042800000000009497,0.030577999999999994
2000-11-17,0.001401546186154734,-0.0005875165024396001,-0.013347985176786703,-0.01064051521123266,0.005234799905830423,0.00852807108938114,0.010104670186688258,0.004218874565755204,0.004517534787266353,0.0004616803565884453,0.00042800000000009497,0.021530999999999967
2000-11-24,0.014124403119550655,0.005711502305094873,0.01306527564167781,0.0023524262878760194,-0.001269779802217097,-0.016504049524367903,0.00039189334963807276,0.006218263933837509,0.009481086663746252,0.0011436996031455315,0.00042800000000009497,-0.017112000000000127
2000-12-01,-0.01177588160327292,0.024483229530614325,0.01670617138131214,0.007248882735681361,-0.006174550878794149,-0.04414359975635118,0.007407100990492799,0.0004159850878313609,0.004662362158302846,0.010366569611829357,0.00042800000000009497,0.01246299999999989
2000-12-08,0.02674831058380911,0.004631186334377979,0.025793953900517863,0.012897852515294073,-0.005174019941381114,-0.026057268929726374,-0.013971430203873925,-0.0042625672446657825,0.013507928983312878,-0.004003147831699194,0.00042800000000009497,-0.008497000000000088
2000-12-15,-0.00630749384173257,0.030536252096786676,-0.008921395374779095,0.024698592413125997,-0.011810944457940953,0.014366311438144486,-0.0075062026480281485,-0.010960439646926945,0.014868921113987854,0.012379594932769411,0.00042800000000009497,-0.013109000000000148
2000-12-22,-0.006697886515557028,0.01737836497517442,-0.008619902457215778,0.011637817015056395,-0.0020840292627927193,0.014242846989302338,0.0006634819416428961,0.0005167137777499775,0.0024058666575430543,0.01104210623974966,0.00042800000000009497,0.010473999999999872
2000-12-29,0.006796507991565948,0.012650291445822193,-0.006796420678159332,0.02936978273818225,-0.007096442572978479,0.017183404770136912,-0.009324017522398531,-0.019965039094510417,0.013556018109616153,0.013755840564171784,0.00042800000000009497,0.002178999999999931
2001-01-05,-0.00012677612752431955,0.0019308025799482653,0.007472415004533772,0.0029687602301120553,0.011311647339226294,-0.004506064642009644,0.00866122758278931,0.003034760525993496,-0.012189425924600261,0.009045306438340006,0.00042800000000009497,0.022292999999999896
2001-01-12,-0.02149325578891015,-0.0014018126421615484,-0.007582091906745192,-0.00879334938844778,0.004589688595490804,9.299443419319431e-05,0.038827325216699515,0.022562650810540097,-0.02173922095699965,0.020590478962046133,0.00042800000000009497,-0.013734000000000135
2001-01-19,0.004473042469892219,-0.00825682547948825,9.024728528239656e-05,0.00010051864658766618,-0.00036830191193837347,0.00581573551720771,0.0015795026310145843,-0.0026120752981054762,0.002621402833831832,-0.0031433805216841693,0.00042800000000009497,-0.019869000000000137
2001-02-09,-0.00861533800626424,-0.010866916667039428,-0.001821261572705457,-0.015528684779374191,-0.01685532035090087,0.015149617526293957,0.0030470047695470015,0.001504193883503202,-0.005473386258335267,-0.012489231516493948,0.00042800000000009497,-0.05560700000000007
2001-02-16,0.015112213087875803,-0.0019294284629579606,-0.003923904884914453,0.0038865128945961835,0.007288087246836161,-0.004314783038453118,-0.01609483116489374,-0.007543926690955383,0.003738774843097037,-0.010429438687546755,0.00042800000000009497,-0.008660000000000112
2001-02-23,-0.0006988185496293875,-0.0007413803568638855,0.004709341031622349,0.005946130517874737,-0.008302124572407865,0.010901860812433606,-0.010533449786106264,0.0013481585754706593,0.000936980644171248,-0.004732172575861671,0.00042800000000009497,-0.009876000000000107
2001-03-02,0.007819422457819192,-0.009593941426582653,0.019987832148905316,0.001419242982307889,0.00580495201838116,-0.03524153076443315,-0.001877884654036932,0.005597953023644742,-0.009032210740082647,0.002457517375842322,0.00042800000000009497,0.02728799999999998
2001-03-09,0.0027993046344381156,0.0028230095419841117,-0.003808092548633457,-0.005402575081649652,-0.002669255030758655,0.0017560943175822796,-0.003738510383834548,-0.006544238145391734,0.0028536685742128753,-0.01108842260146714,0.00042800000000009497,0.013718999999999815
2001-03-16,0.0041615873019758,-0.00908463951625138,0.008262710475720692,-0.008897067052889396,-0.0007119651796974047,-0.01179011385653983,-0.0014388045128442828,-0.0005414684820437277,-0.00015241938760501839,-0.011026403098833737,0.00042800000000009497,0.004297999999999913
2001-03-23,0.007801711360964081,-0.0014558632027626972,0.0038868400992153607,-0.02006329003681684,-0.008077080205307618,0.0084268439555657,-0.0004871055539665825,0.006060043258672154,0.02421170844232945,-0.009987461609214265,0.00042800000000009497,0.012494000000000005
2001-03-30,0.0033531963892623473,0.0029741096452944316,-0.012602660615320338,-0.004908842511380351,0.010011835022385007,0.0010817814378047963,-0.005015613908814998,-0.0011678120531484204,0.0013072635381219389,-0.005719075941204466,0.00042800000000009497,0.02773799999999982
2001-04-06,-0.0023718444911909886,-0.0001767977793188935,-0.005748045776904798,-0.005588177639429648,0.002654550689267454,-0.008885984087369181,0.00471329195103487,0.00312620525784868,-0.001954614510851216,0.0006954773284486571,0.00042800000000009497,-0.004938000000000109
2001-04-13,0.01866733972909307,-0.007074975191365573,0.010269196556820681,-0.002030765168506421,-4.083123408138434e-05,-0.00018624557425139798,-0.010701294608029044,-0.009585772479799304,0.0009587445705263598,-0.01329807036019115,0.00042800000000009497,0.01607399999999992
2001-04-20,0.009903724590999197,-0.013382282798860223,8.802634339355464e-05,-0.005941952165457787,0.007828730874472667,-0.019736281634457065,0.006948397958253416,0.002881938438537901,0.005932788104341613,0.0018960887580892205,0.00042800000000009497,-0.0019050000000000455
2001-04-27,0.02433027716348435,0.005777669461776158,-0.009887287371455611,-0.004084669701926669,0.012242748192592412,-0.0008597320377865536,-0.012163437533099897,-0.008191426696172677,0.012151458421631789,-0.007723353241124498,0.00042800000000009497,-0.017941000000000096
2001-05-04,0.019361341614773986,0.005089808332741752,0.002731278749397603,-0.0010432970691750532,-0.0016512195030381482,-0.003735830444541177,-0.0063195726040440325,-0.0006861389205580215,0.00886255478293485,-0.004225316340077279,0.00042800000000009497,0.001394999999999813
2001-05-11,0.010352074209016848,0.015192636134798043,-0.00115502431218506,0.01440881246261183,-0.014397470531818946,0.009463929914231617,-0.010777547078612448,-0.002599485587178929,0.025613395979763975,0.0018475857990785105,0.00042800000000009497,0.014521999999999924
2001-05-18,0.017193104144283433,0.021744568429205025,-0.0020607086623773974,0.012929372751966595,-0.0034061915425156464,0.011034001496184942,-0.004819177534730712,0.0004129652986977206,0.016020739453954436,0.003619272643476501,0.00042800000000009497,0.01849999999999996
2001-05-25,-0.0047088030470666675,0.00018083581390504477,-0.007887951199529675,0.004434643976461539,0.006623764706508606,-0.0002591985686666298,0.0010068553476467734,-0.0010383342289161934,0.00410929892375167,0.006281639286789931,0.00042800000000009497,-0.007042000000000104
2001-06-01,-0.0008702134571285658,-0.0011518454359101815,-0.006164704032055046,0.0013542981925434017,0.0046594077393027344,-0.02909807404983189,0.0001591388627097956,-0.004548869998877048,-0.0021249328506719456,0.0005990756746114823,0.00042800000000009497,0.009273999999999782
2001-06-08,-0.00862123457749775,0.01787374585322743,-0.0047003269058077946,-0.00507972862145889,-0.00772289695500572,0.014144582596254285,0.008030336281562578,0.009623691658558142,0.01247501134875928,0.0012036449920023173,0.00042800000000009497,0.0005439999999998779
2001-06-15,0.00647711095043868,-0.00036671441663682636,-0.0034982420547496895,0.0016426057721878884,0.000987842198077793,-0.015629820522873317,-0.0044868812230302035,-0.0031140226442887275,0.0017474303228321997,-0.0010998670652816456,0.00042800000000009497,-0.0023320000000000007
2001-06-22,0.0019800807031757905,0.00251836431219421,0.006714013399494512,0.007934219580724822,0.006239261916984207,-0.005718545716647094,-0.003017903477523398,-0.0053589087529238855,-0.006085750569102988,0.005873917404179085,0.00042800000000009497,-0.003275000000000028
2001-06-29,0.00911269869435527,0.004532268262367634,-0.027101612254730845,-0.004178023356871341,0.027817844383482004,-0.010955055458087726,-0.008240795883382557,-0.011645375756690002,0.0011995747313153782,-0.007178909403537603,0.00042800000000009497,0.003846000000000016
2001-07-06,-0.009241244083194267,-0.0042211108526448715,-0.04989014716037976,-0.009739075994574575,0.015182074498036213,-0.06144497003896798,0.01186691376219029,-0.004717462669262318,-0.016632847497402348,0.0027089870725365284,0.00042800000000009497,-0.019844000000000084
2001-07-13,0.009657851453827027,-0.015208240295678799,0.01136066117863277,0.0005541951608230011,0.009256768229588763,0.0029306185828175124,0.007467908122119171,0.002844790611405301,-0.00038284874044625106,0.00015889784203637625,0.00042800000000009497,-0.0039300000000001
2001-07-20,-0.0055979864807970126,0.004226484656676188,-0.014733517340960844,-0.008790045522991563,0.0026437905502738612,-0.009376454758520558,0.008093812295702385,0.0014414109384075502,0.0026635850914180637,-0.001859408599422685,0.00042800000000009497,0.007815999999999823
2001-07-27,-0.0008742979360754077,-0.0028125191989990528,-0.0017540894863828926,-0.00857376412676425,0.004469577333328978,-0.00863524129261728,0.0020499045691062534,0.004927022346124854,-0.0003391704508877158,-0.00593460185889505,0.00042800000000009497,-0.052624000000000115
2001-08-03,-0.017266245926795376,0.0026387885840311043,-0.012003268534988898,-0.010874673932018575,-0.005415404983936556,-0.047161804717388955,0.012454280611656765,0.0136798957891211,-0.011751796651416346,0.005066948384053749,0.00042800000000009497,-0.052498000000000045
2001-08-10,-0.005306313415615382,0.009173583514898498,-0.004596364291642452,-0.0014721371004124961,-0.008552409278453466,-0.006122285519978621,0.006824291495337809,0.005407739947290047,0.004496955429099891,0.006618698817612456,0.00042800000000009497,0.0015209999999998836
2001-08-17,0.0019162502480642996,0.0003331147282343849,0.017927850418333557,0.015422138457537926,0.0015139308184517475,0.008648803357114376,0.006219597673023269,0.0029135733194511904,-0.003485418201681023,0.012647694462145864,0.00042800000000009497,-0.016389000000000098
2001-08-24,-0.010306735111061283,-0.001398996332685143,0.011103115468389158,0.013666114133678908,-0.01475589643270414,0.006770346228834434,0.022930455089460233,0.02280088806147229,-0.013759615622608301,0.024588873575707604,0.00042800000000009497,-0.014361000000000068
2001-08-31,-0.012426185913902432,0.018155431722410187,-0.004651255477938099,0.012020610922632846,0.0038941539889132404,-0.0030336496454769213,0.012990515631626565,0.012190361551848161,-0.011863265158377212,0.013014516942007504,0.00042800000000009497,-0.02795599999999998
2001-09-07,-0.028301444804558984,-0.023009816561546326,-0.015541595555468302,0.0015740790318297115,0.010420507190572081,-0.005275921298301789,0.006126630201066963,0.0011803543407868933,-0.032472149078546564,0.0034132386040581775,0.00042800000000009497,-0.015183000000000058
2001-09-14,-0.026586022430844625,0.022996895308999843,-0.030899493655327404,-0.011480039172899859,0.015482300977065044,-0.0001031354873861634,-0.004767496105952285,0.006004826706893951,-0.003266644685159359,-0.010353092420344545,0.00042800000000009497,-0.002495000000000136
2001-09-21,0.007107469608733208,-0.010124464900457708,0.06212264836026038,0.037073532914795315,-0.04205821619824568,0.002150203490284497,-0.01841317982617785,-0.004703242995814816,-0.007275100563835513,0.0007188566184894718,0.00042800000000009497,-0.009093000000000129
2001-09-28,0.016956080081354408,0.008340899195563578,0.006147497483406372,0.01769222655856839,0.006128421107215898,0.011310926899979812,-0.011713092643706347,-0.00873939277615976,0.016633461730256816,0.005451798133532915,0.00042800000000009497,-0.02783099999999994
2001-10-12,-0.014931717700530589,0.0050224208237719115,-0.014126560387115572,-0.005115231899245454,0.018215064493876332,-0.01636347473229338,0.003945926926234522,0.006745085440300391,-0.012538586975444965,-0.0010815617009543033,0.00042800000000009497,-0.047885000000000066
2001-10-19,0.013603864312603742,0.024212103095818005,0.009856978497633895,0.015140867593594676,-0.004102151575187896,0.006142526402037607,-0.004579065696662554,-0.0014844469136551242,0.01975631979780257,0.002570671068399255,0.00042800000000009497,-0.07239000000000007
2001-10-26,0.021838961182824246,-0.007582943176719703,0.03835013181466995,0.014388980800367657,-0.030799481846359167,0.03466820271963411,-0.0009196285102507362,-0.0034224732490659715,0.018705167919059962,0.010877410043643287,0.00042800000000009497,0.06837699999999969
2001-11-02,0.013820887328493736,0.0018638380147260047,0.020389192416647717,-0.0022557913576317645,-0.017992039090343637,-0.021422791629067017,-0.0062161369199286165,-0.007909707256162135,0.012490886484649577,-0.00367352715831315,0.00042800000000009497,0.00828899999999999
2001-11-09,-0.0074490889408866945,0.0033735737241720187,-0.006076247917801703,0.0066074736551016144,-0.009059693925055678,0.014558682227671982,0.020596701464661304,0.006455636744471249,0.0017493278394020706,0.018189007896562304,0.00042800000000009497,-0.03797500000000009
2001-11-16,-0.009836195103885337,0.007392732356072962,-0.02404177337162383,-0.012993460021591963,0.026939322919190545,0.0057696571375223105,0.014111592099984138,0.008467497418319425,0.003457936536424455,0.0033662820133630866,0.00042800000000009497,0.00684399999999985
2001-11-23,-0.004868388864837425,0.0020321497440058955,-0.008135263233845724,-0.002103066768822659,0.005713488614905504,0.0031866190953762086,0.01765464722988752,0.01181027040512772,0.00191218168629681,0.013845954423364226,0.00042800000000009497,0.04384499999999991
2001-11-30,-0.009467564930840888,0.02222491695271822,-0.013340810485337418,0.01176965626701354,0.01015441655289151,0.00398602721811403,0.017624637905442775,0.014017252431132832,0.013260386300860683,0.02089119261037653,0.00042800000000009497,0.024011999999999922
2001-12-07,-0.006049956860358585,0.0028245900531835844,-0.002368774997587253,-0.004481920035162346,0.007282776142673031,-0.01773281194606746,0.0074365586599696165,0.003791878397988002,-0.0024500579738654382,0.005873703524181151,0.00042800000000009497,0.0005149999999998212
2001-12-14,-0.0019982595913335954,0.0008494211841827415,-0.00867704955751225,-0.0028714762172166175,0.007929182671965185,0.011235992452987231,-0.0042109846191339395,-0.001175805343933245,-0.002828803501964239,-0.0072214701662379754,0.00042800000000009497,-0.043758000000000075
2001-12-21,-0.015640880996682593,0.010647709319473675,-0.03146730676753917,-0.0006498380653392477,0.024492523524187293,-0.016333524328802196,0.013956368962330323,0.004837669709938153,-0.008799315445100264,0.010526269271525335,0.00042800000000009497,-0.020869000000000137
2001-12-28,-0.05010390244393326,0.0055571642619969275,-0.03920908242940335,0.0033191126964446926,0.038866090612594606,-0.05865800180879899,0.057973726826683114,0.029312827446604794,-0.041782527394264246,0.04849520948341479,0.00042800000000009497,-0.005014000000000074
2002-01-04,0.009026610525034284,-0.010817749262139853,0.07692830108507698,0.015940159685359667,-0.04034687133964576,0.0031015427267169215,0.006524741144537938,0.009301399090057227,-0.018089529854450337,0.016363566963276677,0.0008561831840001588,-0.016576075568000115
2002-01-11,0.0014469542125941093,-0.002191782125978703,0.010304638691856605,0.009560781441057653,-0.01747720035978928,0.011112793465850812,0.003667839379340565,-0.0008501005073201506,-0.0012524941424726377,0.007274386032454894,0.00042800000000009497,-0.05476200000000009
2002-01-18,0.01179394349029561,-0.013636269892457142,0.012248179921514613,-0.0032270725611546203,-0.005211519032623624,0.01222038226147859,-0.01614954154020154,-0.01619743367094606,0.010066804176472655,-0.009756630876900596,0.00042800000000009497,-0.09445100000000006
2002-01-25,0.03475470408259329,-0.034066999291512357,0.0861361410870265,0.02152501437754739,-0.07509448049326017,0.0777332603721943,-0.05137964525428862,-0.03397706671864509,0.024288616958939135,-0.022994753784068456,0.00042800000000009497,0.026627999999999874
2002-02-01,-0.008509818415702308,-0.002437135427123538,-0.016946328734260052,-0.01630604060758445,0.005348440846419278,0.008997799131496453,0.007027302261741308,0.009066880774723396,0.006965671230494408,-0.009320639431167455,0.00042800000000009497,0.03053299999999992
2002-02-08,0.016926519807141993,0.000701872790193292,0.0126424519536259,0.0035241193208690458,-0.006307072610789333,-0.005816997299273985,-0.005785867373679143,0.002973379717186475,0.011194859448484973,-0.0010067603056221897,0.00042800000000009497,0.016661999999999955
2002-03-01,-0.00226914025752456,0.009897802923211962,-0.01754313793972495,-0.012987170366778877,0.0248145854466415,-0.03503137594017969,0.0022747958675060076,0.0001980274306969676,0.013391161858034462,-0.00665533657514128,0.0003769999999998497,-0.0020579999999997822
2002-03-08,0.009957780418332174,-0.0015646295455306047,0.016147528916371945,0.01429136318827795,-0.008638504319052775,-0.010817998017797037,-0.02082841519874057,-0.008747059026424808,0.007165947418287466,-0.0078076994799729516,0.0003769999999998497,0.10474800000000006
2002-03-15,0.007240596586091108,-0.0031425283487972466,0.014738631674214187,0.00601238526274761,-0.010815307743072045,-0.004268909367437068,-0.008879634618385035,-0.018771588065047307,0.01060440757432457,-0.004330710914365765,0.0003769999999998497,-0.010360999999999843
2002-03-22,-0.0013975244741049053,0.005172736346293005,-0.007939439107854995,0.00234531015431072,0.005589403411813798,0.00032607632179715296,0.001342862242095233,0.00035682500405909146,0.004372371080095361,-0.003437222392289385,0.0003769999999998497,0.028768000000000127
2002-03-29,0.005996008032977507,0.0051681001946592975,0.001652161375267136,0.005085378470697233,-0.004384592804029475,-0.0010463049821671788,-0.008958831842875381,-0.002607935686725238,0.01035537432390421,-0.0028468159012134953,0.0003769999999998497,-0.03822799999999971
2002-04-05,0.0039422684381884565,-0.0050950382056290655,0.007502629364153135,0.0013899873498230964,-0.007971737117478339,-0.021484748033402612,0.005201202400531679,-0.0017397075115648253,-0.0015177369240223504,0.004780693254740509,0.0003769999999998497,0.016088000000000102
2002-04-12,-0.00405864658025934,-0.001121215963884814,-0.004508593957424756,-0.004312173091905125,-0.0005011751789545382,0.0015648031121913153,-0.00414886817265403,-0.0012149521186357592,0.003173225783545064,-0.003734049302233977,0.0003769999999998497,0.014962000000000142
2002-04-19,-0.010240239945129348,0.007337217250778627,-0.02554659612135235,-0.012550628068317415,0.00894165641043232,-0.0012479733791933567,0.0029169370472006406,0.004059323340031007,0.002343793654492332,0.0011211669231723231,0.0003769999999998497,-0.014180999999999777
2002-04-26,0.011535606553031874,-0.008122811348977632,0.009808365840545896,-0.0046598551892195195,-0.016835940931201554,-0.010449540774361776,-0.014661100086409196,-0.014761586091928347,0.011828709500191659,-0.013388312398484592,0.0003769999999998497,0.0019530000000000936
