TradingDay,1151196,1151198,1151200,1151201,1151202,1151204,1151205,1151208,1151211,1151213,1228492,1228493,1228494
2004-10-12,2799.28,,2950.24,,1136.22,,2053.33,982.17,,,,,
2004-10-13,2762.93,,2948.62,,1128.04,,2042.95,973.42,,,,,
2004-10-14,2743.85,,2923.44,,1133.52,,2017.19,964.83,,,,,
2004-10-15,2758.73,,2926.68,,1127.87,,2023.48,963.62,,,,,
2004-10-18,2757.6,,2933.32,,1110.72,,2007.16,960.19,,,,,
2004-10-19,2765.74,,2954.76,,1142.7,,2036.46,973.86,,,,,
2004-10-20,2714.2,,2939.99,,1123.34,,2003.84,957.92,,,,,
2004-10-21,2716.38,,2938.6,,1125.49,,1980.13,955.43,,,,,
2004-10-25,2687.87,,2914.26,,1112.95,,1948.73,934.91,,,,,
2004-10-26,2692.74,,2917.56,,1117.89,,1953.93,937.48,,,,,
2004-10-27,2697.92,,2916.02,,1107.23,,1964.08,933.89,,,,,
2004-10-28,2765.03,,2955.33,,1143.98,,2014.27,959.93,,,,,
2004-10-29,2767.26,,2957.95,,1137.16,,1989.65,950.67,,,,,
2004-11-01,2769.11,,2965.75,,1163.07,,1996.87,953.54,,,,,
2004-11-02,2819.86,,3000.69,,1181.34,,2037.23,970.58,,,,,
2004-11-03,2861.26,,3016.47,,1196.83,,2056.58,977.32,,,,,
2004-11-04,2853.5,,3030.46,,1173.78,,2056.61,968.48,,,,,
2004-11-05,2893.19,,3054.05,,1182.17,,2084.52,980.03,,,,,
2004-11-08,2896.66,,3087.2,,1182.18,,2090.52,978.31,,,,,
2004-11-09,2901.25,,3069.74,,1179.26,,2092.5,983.25,,,,,
2004-11-10,2886.58,,3105.58,,1181.63,,2112.32,994.41,,,,,
2004-11-11,2883.08,,3102.99,,1180.58,,2106.89,995.19,,,,,
2004-11-12,2884.85,,3142.59,,1213.42,,2143.9,1005.73,,,,,
2004-11-15,2897.31,,3183.32,,1247.69,,2160.09,1012.3,,,,,
2004-11-16,2885.37,,3131.78,,1197.52,,2139.92,1000.31,,,,,
2004-11-17,2903.83,,3133.29,,1203.0,,2161.22,1004.87,,,,,
2004-11-18,2920.71,,3118.27,,1208.16,,2175.88,1006.91,,,,,
2004-11-19,2916.88,,3110.57,,1201.75,,2176.12,1007.76,,,,,
2004-11-22,2885.12,,3109.87,,1193.89,,2181.7,1004.83,,,,,
2004-11-23,2903.93,,3141.71,,1201.6,,2238.68,1024.69,,,,,
2004-11-24,2897.83,,3135.47,,1210.03,,2252.35,1035.45,,,,,
2004-11-25,2887.84,,3109.86,,1211.58,,2241.44,1034.35,,,,,
2004-11-26,2885.17,,3110.35,,1213.45,,2244.46,1031.4,,,,,
2004-11-29,2900.08,,3135.71,,1233.66,,2269.55,1045.04,,,,,
2004-11-30,2905.79,,3141.04,,1227.98,,2255.64,1044.44,,,,,
2004-12-01,2890.76,,3152.11,,1213.26,,2264.76,1059.88,,,,,
2004-12-02,2919.85,,3163.39,,1228.39,,2274.6,1085.84,,,,,
