Week,size,idvc,beta,bm,m12,m1,roe,ag,dtvm,ep
2000-01-07,-0.016461711365361766,-0.06422983503841137,0.031239228843902532,0.16519610699000717,-0.0037802112245888964,-0.035977077798132154,0.15418721299810115,-0.03653396941278497,0.024415517085071517,-0.011891878273450986
2000-01-14,0.030751411655674053,-0.04714229696554356,0.05287901887128382,0.03201205406612048,-0.006430320860262752,-0.009280799932829776,0.03563817409648487,-0.008005882573018258,0.06759367381265236,-0.05913294373605939
2000-01-21,-0.05048028119255701,0.03752818858492113,-0.004827118029200641,-0.044655617875116606,0.05552093696678159,0.03188623403943237,-0.08633019182958013,-0.11458299901194662,-0.04199576198906107,0.041005812972797574
2000-01-28,0.025870182661559,-0.15098244343896397,-0.033569728048671275,0.03246765952127883,-0.06920859138660354,-0.017226153857685545,0.08948972582123799,0.07044586640231779,0.06316662907035027,-0.11310129709571884
2000-02-04,0.010000976824245108,-0.008949566119811792,0.012694387700730591,0.011573509993087275,-0.027839262790859787,-0.046870246299918324,0.0654056579225211,0.03824587828354218,0.08330526872030239,-0.01627816911154304
2000-02-11,0.03444987487317512,-0.050670991776836975,0.052206691470685435,0.02425543084285625,0.06294379781155438,0.08639452382556818,-0.014803435369215797,-0.01425106570348632,-0.03990446454996691,0.029943933357581814
2000-02-18,-0.04211295447249472,-0.1024718853986605,-0.028014659900051073,-0.04496525018104565,0.008932519768368051,0.007246750779631305,-0.07019465169662545,-0.02854166543403625,-0.08598304470084235,-0.036831337596051464
2000-02-25,0.04098482737263884,0.06880800610978352,0.011781559677108663,0.039317225861272176,0.005411396422195231,-0.0064064931109119126,0.0637123853588221,0.054616161334656355,0.08161347695277435,0.0025936238145468173
2000-03-03,-0.023851832032068265,-0.12105024820496023,-0.01679667021367362,-0.03215559694794765,0.01568006463593515,-0.08719204836032236,-0.04796965420633525,-0.03522312524916299,-0.0693659895078068,-0.03966227918394109
2000-03-10,-0.02867565623047236,-0.1569296674914171,-0.047899669734156804,-0.026402006708678788,-0.02807509875132702,-0.0911973396895296,-0.006585210275984898,-0.01742354918847969,-0.02269992972189856,-0.072601953520352
2000-03-17,-0.046121204991256444,-0.04643985573983554,0.008080697570468252,-0.04967896264546999,0.015091948910426544,-0.011310630916170456,-0.0896636551951113,-0.11629044932849514,-0.0860875391593854,-0.014029326896430779
2000-03-24,-0.030184128943559745,-0.11238181402601494,-0.07114090426491751,-0.10724867130399454,0.005655441817011603,-0.22876105574307007,-0.11311219725062159,-0.11457371560345918,-0.12692492600032318,-0.15797742706829423
2000-03-31,0.009153462137512594,-0.03292540959747065,0.0230067549720231,0.033913815155163195,-0.008881663301785353,0.07169079950671765,0.03752268957290984,-0.008570518344983282,0.0310687243852049,-0.01752069717877909
2000-04-07,-0.01351313332403678,0.06221079423233435,-0.006095080641510487,0.0012505879375768665,-0.02141155330824806,0.13163084341203346,0.030173892527333802,-0.0016176880183884062,0.03036166075515262,0.01798419958839899
2000-04-14,-0.016570504229940063,-0.06542830194352897,0.0028914873415770604,-0.017884187365735698,-0.01307252546186905,-0.0809069405795371,-0.025509120069114693,-0.011313932761126973,-0.0244267460108477,-0.04347858482699629
2000-04-21,-0.024633290265448225,0.025318402776458818,-0.01227335420129172,-0.03219989779982007,0.006522596222823068,0.03409485267865408,-0.05578210649313288,-0.04153957622526972,-0.0530063962031918,0.025769461482228764
2000-04-28,-0.06285997863919392,-0.18300790624739466,-0.014887294279382499,-0.055125893844139795,-0.08748758239745291,-0.21272485612321657,-0.06856469855436514,-0.052624258269426814,-0.07833337838429082,-0.09501307600505153
2000-05-05,0.11531498278274027,0.09126106704207075,0.02977996385993796,0.12840191406482765,0.033798710032362254,0.10704499785049111,0.21908598124917092,0.14186089988355144,0.17633190757319542,0.062179626826761536
2000-05-12,0.05093889481137131,0.03804101971903772,0.04214771283891344,0.055211044831005154,0.07381315193827324,0.060469689911876776,0.05693689621193064,0.05217989346062439,0.046683519779194,0.03989227414466134
2000-05-19,0.019065097738229494,-0.0009392879215515646,0.007420557488628027,0.015553457218478436,0.06364430191530664,0.0745404612760389,0.005059304782792299,0.012526341941186623,0.014346868365357817,0.05303084639929987
2000-05-26,-0.03642643978983725,-0.058458582963840086,-0.0243231404902656,-0.039473141373162046,-0.017635683018920826,-0.053862417169092236,-0.01917471707738427,-0.027651459179889582,-0.023359293874427096,-0.022771450304513195
2000-06-02,0.02363368368640056,-0.018829820629482484,0.02532780163284576,0.03345307452866355,-0.03464075000777172,-0.03496025812909214,0.050942509648002204,0.0335024604249746,0.027908088743578606,-0.010178580479842554
2000-06-09,0.03234564263364762,-0.01802380105650576,-0.0005550373525605834,0.021033227082744715,0.035924233557746876,-0.021138965337876757,0.029950869441504848,0.03911610402387246,0.019884487508097685,-0.004322100212252129
2000-06-16,0.04636279853329222,0.01758386594113986,0.06109483332133642,0.041582077419874505,0.07846809581374439,0.053857156840640914,0.019873672538688488,0.04970129208488104,0.04745223195190494,0.06282139864664714
2000-06-23,0.019159359549775424,0.02936202764328871,0.029378213543134024,0.008702491644800013,0.05201148087135981,0.010937510419344756,-0.01045823649724438,0.012715581481096822,0.014516624111598453,0.020651039803419275
2000-06-30,-0.037519961166881784,-0.03686875236801644,0.026076972948954228,-0.026243622106530334,-0.03477881681058871,-0.0075863918575732065,-0.07664648049976136,-0.04378376692996433,-0.034028808948393455,-0.04565775993536671
2000-07-07,0.018759085795747834,0.006943973818231986,0.006288869006633527,0.02168143995887589,0.018627590786155404,0.015177755970441659,0.015522252152914738,0.01952632216783822,0.02571008131414059,-0.005351276170791375
2000-07-14,-0.007456502325167414,0.0347101076523026,-0.01768299738643481,-0.013471947451253356,0.02253560908246965,-0.05224016841645419,-0.054775804250741106,-0.036033149768738976,-0.012852992707585175,0.005008541458355651
2000-07-21,0.018624187425630125,0.015701873223519777,0.021080833351681188,0.01720431626963283,0.05972918084623472,0.03326793814816669,0.0329747408241081,0.011278174459051682,0.01111112470085044,0.01995306354191476
2000-07-28,-0.01197423109491049,-0.0533095791827712,-0.02124944607402323,-0.011480433146188587,-0.015639229275038993,-0.06783156571717956,-0.06279084203404289,-0.018589310604314138,-0.018937561938384976,-0.028107258681663746
2000-08-04,0.007451880057030501,0.03242342759410775,0.004050902263656769,0.006772687650075062,0.011691597132815207,-0.022872729785137026,0.013116297057639796,0.0024099947773028765,0.006186423993545211,0.01220932620917737
2000-08-11,-0.0034419574913753873,-0.028599519343963143,-0.017514987885455233,-0.0058486229038479005,-0.006594686845191167,-0.04819781929783818,0.014828766620669488,0.0001489141165235687,-0.0062227037663975466,-0.012895677281709823
2000-08-18,-0.05850241968031275,-0.06900097717407451,-0.009656900244135158,-0.0572786656473817,-0.09434650124451982,-0.06954890299208627,-0.0733154314706365,-0.061567651832094866,-0.08717283842976252,-0.08038135624204536
2000-08-25,-0.10997558894421046,-0.13201117762400746,-0.2777471666679516,-0.1271210840140218,-0.129629369108545,-0.23516672435115285,-0.180314332673475,-0.11240977293713511,-0.1706897606151248,-0.11078262744241822
2000-09-01,0.07244074305320242,0.06494540478319005,0.008518876523626704,0.0758023538163953,0.0959497740062398,0.017899919173200936,0.08778390150279856,0.06748633206751649,0.08669645796175486,0.07238396875280273
2000-09-08,0.017363565738854798,-0.0880433313150662,-0.06649206470521955,0.018362432994644413,-0.021798183956515147,-0.08047157748603873,-0.08257953857523159,-0.015891764149683883,-0.007124360327556581,-0.004321593940022397
2000-09-15,-0.08219381856042304,-0.1647681300495773,-0.09163476751321772,-0.08413063981879713,-0.05683331420970374,-0.16520782325764974,-0.16247642846082858,-0.09338557038990132,-0.16279626531358277,-0.11976401371925005
2000-09-22,0.02892119467843135,0.04400337733716072,0.030280290955938705,0.04705689217308655,-0.03781098635858182,0.018885981997706063,0.06613466369461822,0.038434943647062035,0.058593620705602846,-0.02986010805085486
2000-09-29,-0.009360657695340122,0.04299372926378543,0.01821206517416696,-0.010435496830799933,-0.007087694081544283,-0.025631184570980105,-0.012761174504551612,-0.009090842642290497,-0.019013732180972097,-0.008482369744843564
2000-10-06,0.04785972336288475,0.10399245589269245,0.014078582716348188,0.040096192183567345,0.12236279693787142,0.052580539146530436,-0.010403147764832962,0.02384253468516371,-0.003872116059763217,0.14615374733808215
2000-10-13,-0.012373736554442358,0.07206410784461732,0.012331469417321703,-0.009335552379150137,0.06088760370415519,0.045576453626792,-0.001998280484860677,-0.011898336249688972,-0.00025512524418788013,0.017225832184463035
2000-10-20,-0.013432853844307202,-0.04548786043124827,-0.013671473884652834,-0.01310201539885798,-0.04902141168016435,-0.08006961623319436,-0.011782530178677277,-0.015424908996261718,-0.020466816829555708,-0.03427042079385459
