week,size,idvc,beta,bm,m12,m1,roe,ag,dtvm,ep,market,rf
2000-03-31,0.0159437490219825,-0.09259750684067733,0.06476142658859757,-0.020856877480671648,0.0958614711733241,0.09395564045505153,-0.027311384900963742,-0.014389681092669894,0.004255808749997304,-0.07669829922317822,-0.03173,0.00117
2000-04-07,0.02319368145360568,0.012945158974512292,-0.04342448752362094,0.0058477776190564695,-0.026441444976375503,-0.001629159214602001,0.019077492765315958,0.04593649038770088,0.023204989156011685,-0.009033465071474865,0.00115,0.00115
2000-04-14,0.003615049394468146,0.08009079860690681,-0.09883922466253511,0.08738818259678419,-0.12112896809701455,0.06795858619153174,0.0051162666502509065,0.05621050932454447,0.027506255020847144,0.10762673306595687,-0.13625,0.00115
2000-04-21,-0.003489287568563329,0.008850453092369247,-0.03904494571768348,0.03166085487856576,-0.06607656591312117,0.02434603456605878,0.016043161042966096,0.038081929857592844,0.0025074059898347375,0.029584194736467454,0.06245,0.00115
2000-04-28,0.004474175487127918,0.07589606375745549,-0.05400536475438823,0.026710647162046526,-0.07391290867456912,0.02806643471066717,0.006689413475693434,0.02807565429016625,0.023207010489555306,0.08387720850060656,0.024050000000000002,0.00115
2000-05-05,-0.001846636948819147,-0.2579152678692643,0.27059757833384174,-0.09518751110508054,0.1922558933497791,-0.1537857118242728,-0.030749355993720723,-0.1264597870918679,-0.059806000933597094,-0.1691652087960995,-0.012240000000000003,0.00126
2000-05-12,0.039572742209665175,-0.04915995525821183,0.011877122784573094,-0.016219031932862966,0.03296865642738218,-0.0075220004731711195,-0.020147934107433613,0.00013334463172785804,-0.012918712861068118,-0.06123680099282848,-0.01924,0.00126
2000-05-19,-0.01802037784752674,0.03598845181239715,-0.022170386084288344,-0.042596897165887805,0.040358715286745,0.0305498770927191,0.005047295451072689,-0.009702994577061258,-0.014607087279140112,-0.050041689145138846,-0.01374,0.00126
2000-05-26,0.0014682813620656779,-0.02320643901197064,0.007441374811751653,-0.007432527526088138,0.001294095819114171,-0.01918985216746834,0.008714523858083228,0.019781120112326245,-0.0028076251443410576,-0.006287694741290508,-0.02924,0.00126
2000-06-02,0.022165459569715613,-0.04934624504304793,0.02507518173371065,-0.05689945426045525,0.01698042104232028,-0.011074597384928535,-0.0003746898707798693,0.008793649347857015,-0.023243852939376815,-0.0683559226391605,0.09359,0.00099
2000-06-09,-0.005684110318405692,-0.0017982167969778223,-0.004066556107239009,0.030382556122748247,-0.025356779816659493,0.0012437330103880692,0.009022321814752356,-0.0013733768487764596,0.019293522864187014,0.04803505420874237,-0.00551,0.00099
2000-06-16,0.015302244788551776,-0.09383348895851103,0.09620418694890943,-0.014460085870611473,0.05339205062365936,-0.06210314705093284,-0.028871905474441073,-0.041857526003215365,-0.01164133958572008,-0.05733840689360135,-0.0007100000000000001,0.00099
2000-06-23,-0.03349140000881744,0.06354550298180874,-0.05241627043293854,0.015264983913836721,-0.011387125361035158,0.023323065852056513,0.005360175163479249,0.012925862055486816,0.009696640216215604,0.03380168975196033,-0.010509999999999999,0.00099
2000-06-30,-0.036783162042714417,0.12525474214353846,-0.14739927806890654,0.053444519823385564,-0.08701890563759589,0.08857577763511579,0.048761627870322365,0.07412127905114786,0.04063862248583852,0.11744602321634169,0.01299,0.00099
2000-07-07,-0.003773365545226816,-0.01546317047082589,0.02397337530643247,0.018304347234652036,0.019355992456014316,0.001371440959460471,-0.011626020349652686,-0.00617619319906762,-0.0009046942242509834,0.0009052978890351712,0.0171,0.0012
2000-07-14,0.012172174112499663,0.0031079101941099245,0.02162000046275311,0.021918666461464772,0.0011737994253352424,-0.021117549016662098,0.013873517985537424,0.00038288078647002555,0.008032802297560548,0.023039139483018216,0.028900000000000002,0.0012
2000-07-21,-0.014305588975873645,-0.04545232005182179,0.07189798442823458,-0.025384023188416108,0.06158219180417956,0.02324573758656639,0.00456498145316173,-0.0264750385039257,-0.022057165246085902,-0.030271116481407075,-0.0229,0.0012
2000-07-28,-0.003504103639580508,-0.04163307980685261,0.036968185722024996,-0.04079568979194438,0.03413609084019598,0.0216822252209124,-0.006713251469523,-0.009253905386445159,-0.022369842867030518,-0.04384447317729962,-0.0528,0.0012
2000-08-04,0.022825205356224783,-0.06531302887124577,0.0589547162272544,-0.007482720926780541,0.05003403641638238,-0.008634302496654048,-0.029471281336298387,-0.034361579182813,0.00486710023006583,-0.035836145594428354,0.03356,0.00126
2000-08-11,0.011710335454722482,0.06317879570728337,-0.08073414004538025,0.055935276030434015,-0.08919857062243304,0.051449629802171486,0.010731265582534344,0.0596502658710806,0.03803171886165563,0.09516278645547882,0.005860000000000001,0.00126
2000-08-18,0.01794807499982619,-0.0015775561951031289,-0.046392121988202244,0.037787315398945136,-0.02054306735305477,0.02583363743138182,-0.018792783856346935,-0.003378611171512093,0.026005156940941687,-0.0010661222512399187,0.015459999999999998,0.00126
2000-08-25,-0.022614219235650167,-0.027507830249713056,-0.010462633876099272,-0.05076989943456419,0.02471323537974044,0.021321322309232678,0.0061101300920608625,-0.031232112504207675,-0.02386451492502661,-0.05094065847053324,0.01366,0.00126
2000-09-01,0.024576017690492395,0.03898091908180368,-0.07560596123097779,0.06149775727538579,-0.03950346091386501,-0.02090276781369366,-0.00635391226787337,0.0233991610059326,0.03724569956808113,0.042804824895710324,0.02037,0.00127
2000-09-08,-0.02170012723411985,0.10915133209645077,-0.08817992983054472,0.017020792177637616,-0.061775643675960716,-0.09046859775526754,0.0647974541086476,0.04880351258698186,0.0022449303939217034,0.09460027606766244,-0.021230000000000002,0.00127
2000-09-15,0.006770724004638025,-0.007481003789943401,0.00237638162770508,-0.013597952360352857,0.05045412392912145,0.03927755965935917,0.007660578978805708,-0.003909506673162104,0.007121952170028135,-0.02856113814217303,-0.01753,0.00127
2000-09-22,-0.008426275333045076,-0.030468600226106438,0.03885105026302195,-0.01063366995865838,0.008129101517468276,0.039012684009102315,-0.025987819586752406,-0.03540502684029033,-0.02002262486664664,-0.042912973708225145,-0.00983,0.00127
2000-09-29,-0.007816858646075415,0.08415793775014,-0.10624295830993598,0.03882947435590071,-0.12452515562257521,-0.1195377922291621,0.06735107155736492,0.08258860439246578,0.02174608875073147,0.1306081841280292,-0.005829999999999999,0.00127
2000-10-06,0.02963672267530818,-0.07344350981510642,0.0492046137870977,-0.014563866256812961,0.025724796295780547,-0.014324015725852665,-0.045610982889782034,-0.019981603374925924,0.00337799382226113,-0.030031385010984887,-0.0359,0.0014000000000000002
2000-10-13,-3.896863786109761e-05,0.1581774980443414,-0.17953938995131946,0.050507435116316474,-0.12880700991430596,0.09146237682871727,0.065180916469847,0.11157032642169282,0.040399572457650246,0.1236877728770178,-0.0253,0.0014000000000000002
2000-10-20,0.010715732881547702,0.01926536158275783,0.01607158987950653,0.01812020772641552,-0.007488073359977998,-0.04690433433983832,0.04914540404844106,0.013994360499998863,0.020119131530696648,0.039294145995732145,0.0208,0.0014000000000000002
2000-10-27,0.004474554460805653,0.03722081407983873,-0.03913731206768976,0.01873643270276462,-0.05023742222885886,-0.001990525528461115,0.02627768309036932,0.031836005067234927,0.028499620239074104,0.05510625788969935,-0.015899999999999997,0.0014000000000000002
2000-11-03,-0.0065839896633885855,0.11288803448556502,-0.09032630729360838,0.04450261286807597,-0.03179599672837356,0.04097651115974375,0.05987881754647169,0.0440120847341679,0.03857562704872314,0.08286998425003221,0.04197,0.00127
2000-11-10,-0.013068820002634728,-0.15311752571419043,0.1507518947790712,-0.05138544462695293,0.1364311133326228,-0.10941687229136032,-0.09153994997736001,-0.06261207964795583,-0.023499640649276773,-0.1149418650757382,-0.05353000000000001,0.00127
2000-11-17,0.009590603488828953,0.06301906465037421,-0.09887966941742336,0.05895080387959205,-0.08917796953046539,0.03658167457790154,0.0340046495222934,0.040470789157631595,0.01830168753509255,0.06344908445966495,-0.00263,0.00127
2000-11-24,0.036547544722103496,0.134776720605195,-0.08814828316135258,0.03374474756160431,-0.017620829543429768,0.03985910314172712,0.09814454497327414,0.0838479608554768,0.060729714185180445,0.15745914993314802,-0.02503,0.00127
2000-12-01,0.04083066125782037,0.042400792985070476,-0.06932917022547655,0.01994638530395891,-0.0017839660331002965,0.031513547625919264,0.016037254287198377,0.03490380271373379,0.034690383418655504,0.03339746310479661,-0.025940000000000005,0.00126
2000-12-08,-0.021537521149465014,-0.02141000099258314,0.04062126786117713,0.06365710560079162,-0.14505123711084134,-0.03867059043570399,-0.0014758378243192802,-0.019603371424862598,-0.017295116753041236,0.0644887739034672,0.05426,0.00126
2000-12-15,0.03225919009848258,-0.13905749166644518,0.11947197478756352,-0.0007453966291562017,0.024355964314030337,-0.14123748042224077,-0.09852186602221043,-0.05495507336080068,-0.018396934978163935,-0.09018359676455516,-0.04633999999999999,0.00126
2000-12-22,-0.015428925044043638,-0.04333207425206584,0.08855505553599545,-0.035641441376849624,0.005860151767285111,-0.07571334983934808,-0.0024923358533258007,-0.025802402069471903,-0.027073013879526632,-0.0446986331505939,-0.010139999999999998,0.00126
2000-12-29,0.0035504058578483795,0.021648375325416403,-0.060217846111060264,0.0011053619223041046,-0.014807362598668824,0.06041652207416331,0.011937522012025664,0.047119244887410636,0.010332630099018667,0.04215651687280476,0.016560000000000002,0.00126
2001-01-05,0.009139737207427404,0.09270604163382781,-0.07746036694745626,0.035721114861187606,0.008367092029851572,0.02949413367218926,0.03354567358954813,0.04529616622218602,0.023155986003238357,0.0786335985965012,-0.02536,0.00134
2001-01-12,0.01217684864120869,0.11678567038015313,-0.1399836853558707,0.030456923158638884,0.05824722821046919,0.02280237969893671,0.046676525564297314,0.07807013722835612,0.04399340158452672,0.054870198923289516,0.027239999999999997,0.00134
2001-01-19,0.012153933364690256,0.028913332042993237,-0.00994462507799484,0.00022958637785947672,0.0032154272791166012,-0.006715886130927582,0.034252495052294364,0.022307506581458584,0.015287124818719081,0.043993685913405134,0.01764,0.00134
2001-01-26,0.004574484723499084,0.06015869178254375,-0.08134215728002753,0.029916663364891585,0.021283532291623337,-0.027450202590494806,0.02539631392534688,0.031453774800437324,0.027453819615069413,0.0474503577927686,0.011040000000000001,0.00134
2001-02-02,0.013072535702980158,0.1198196504493865,-0.11510376004469974,0.057299541610216984,0.047326256775768814,-0.04046058315083547,0.002610287092442022,0.06462552899060105,0.0331051129805304,0.07684632399586035,-0.00616,0.00094
2001-02-09,0.00785814973476995,0.047957146058510064,-0.04599176226881443,0.03800500567041626,0.013712907496342566,0.014509653554396654,0.01940059587719471,0.027979303002508307,0.013592473455840644,0.0628992624228785,-0.02636,0.00094
2001-02-16,0.004470607842347776,0.04906077488590397,-0.021602675243177716,0.021202441369999533,0.0012898062078516015,-0.0012229942466037008,0.02510854574697531,0.007790045800275605,0.01843344379623025,0.04213617385489883,-0.00766,0.00094
2001-02-23,0.008549819096052598,-0.08628706396805018,0.08421190463227009,-0.02971941764977665,-0.04239439148414616,0.05256689366102234,-0.00685625348929686,-0.008558670243967687,-0.005501465229576793,-0.02330576383669304,-0.04476,0.00094
2001-03-02,-0.010207235881460459,0.13049945016470407,-0.15434567220295095,0.014509258370437372,0.12021514287378103,0.14773623393529361,0.033330910961264386,0.03370743488621897,0.017938420463656554,0.03877273239531402,-0.01176,0.0010400000000000001
2001-03-09,-0.021394410873525456,0.08028903172759963,-0.07810165398594841,-0.013317423109155662,0.04680004803764203,0.06091461426325228,0.048962059168253,0.016288369593731918,0.01000144497199161,0.03846278637333031,-0.00406,0.0010400000000000001
2001-03-16,0.0064022487350918755,-0.1771634078707423,0.1967179858562806,-0.0018286814343247623,-0.11856756860658853,-0.1563198527974501,-0.06126155504857876,-0.07533664549744312,-0.03194504307240219,-0.04964909315889792,-0.06806,0.0010400000000000001
2001-03-23,-0.01815652927605442,-0.12030621366287865,0.14053242761473883,-0.022309669412895645,-0.10805372529122076,-0.12424439031617153,-0.03276092496208544,-0.04322271170264789,-0.04387850818356047,-0.08155696484352816,-0.00766,0.0010400000000000001
2001-03-30,0.025268317691074398,0.08125152717770315,-0.11512786542433281,0.005019524491428517,0.09463962739231128,0.10426891665811472,0.03984730932370169,0.03502531911229717,0.02710492627155222,0.0363823365975558,0.01614,0.0010400000000000001
2001-04-06,0.025921179956045474,-0.06287606716254905,0.06527447712259246,0.0007430257861260441,-0.054721429044326794,-0.06048952689338775,-0.025371612943552294,-0.011955859343596786,0.0016963355842246168,-0.038164331482407644,-0.031420000000000003,0.00098
2001-04-13,-0.008106025676712553,0.04806142573317468,-0.04627843836713809,-0.00017386037804658847,0.03914722407948948,0.028804636250226952,0.021355337633554038,0.019334316322173493,0.014892385314497186,0.021970553672514066,0.053579999999999996,0.00098
2001-04-20,0.01456809204077674,-0.020806175750436605,0.025587526266831313,-0.013202754395066161,-0.00550884445202704,-0.012325344390413759,-0.01093191017961255,-0.003371347192003063,-0.00616616169598487,-0.015306529245084528,0.05298,0.00098
2001-04-27,0.01897849900379259,-0.02449963421191269,0.03506820212953041,0.0028019282854315868,-0.022187745947728148,-0.013152711757175166,-0.031467933343243146,0.006824783226251262,0.013499433006469837,-0.01844264767154911,0.0077800000000000005,0.00098
2001-05-04,-0.014377848033646836,0.09094653642729196,-0.08667372490090648,0.0034917527500153943,0.07651077303276907,-0.05214596513279614,0.03498010284687118,0.03877592016895346,0.013897129281827236,0.03332647678256212,0.01661,0.0008100000000000001
2001-05-11,0.020184952565706814,-0.04788430506678822,0.03765093789263725,-0.007947271847907058,-0.04163297364427013,0.02604558890940485,-0.0019441685217002312,-0.007620094296724424,0.004608619931308236,-0.00450802516917831,-0.01669,0.0008100000000000001
2001-05-18,-0.009719365301740009,0.12976623945368337,-0.10215913194006254,-0.011543034527226187,0.09829124256416492,-0.057842399777590196,0.039702241937466215,0.046180867061272696,0.02034600460928014,0.04262977215305848,0.03801,0.0008100000000000001
2001-05-25,-0.028065022731184212,0.017356746003817612,0.019136262788406765,-0.011767710981711543,0.012056132270623401,-0.001321106093513045,-0.010235747694346993,0.007343017914312821,-0.017150388540012988,0.01099735113312928,-0.005890000000000001,0.0008100000000000001
2001-06-01,0.07219939941396822,-0.09943939156466139,0.07718037194914051,0.03810566210725958,-0.0512909656960489,-0.035862282458972834,-0.04976783287432776,-0.010549797214983534,0.039462304565041476,-0.011226736366992077,-0.0148,0.0007000000000000001
2001-06-08,-0.040818706450318556,0.0944698354667112,-0.08932893963448313,0.017416125740191524,0.0500257883155238,0.013832132131855884,0.03709994365623444,0.02308611716720457,-0.0004821096125004823,0.0321294672800395,0.0058000000000000005,0.0007000000000000001
2001-06-15,0.006695465561982569,-0.048505933434954795,0.038734204862538306,0.007358315128799482,-0.04062817729444883,-0.00312275895788389,-0.03137477387764096,0.004129900579996964,-0.003871798961071267,0.0023271309689035305,-0.043,0.0007000000000000001
2001-06-22,-0.00025833403261397644,0.05596065784065194,-0.06318793482589535,-0.012625176344165729,0.022662453039558828,0.008241139025219835,0.04892834731772626,0.01420036394201199,0.012726597162615719,0.039188950918986026,0.006699999999999999,0.0007000000000000001
2001-06-29,-0.00445040689834238,-0.0416665658570589,0.02666495946630312,-0.003441846102317533,-0.019401273651139434,0.0034689850869959018,-0.01935909158252734,-0.019210900698616598,-0.002581678572608239,-0.0037390601366505912,0.0093,0.0007000000000000001
2001-07-06,-0.00668904008783056,-0.02459729981364134,0.029277666199155367,-0.0010071334611534322,-0.021329097625149708,-0.011309369199114941,-0.015230013949489305,-0.0022254820114841,-0.005690972762701039,-0.0019493155986791792,-0.03105,0.00075
2001-07-13,-0.0033045212625752232,0.08011207370895,-0.08148673857924897,0.0003528152236959292,0.059982497765541674,-0.034670147476909954,0.04071988072830437,0.03208318004729209,0.011737640675035483,0.03381572562200016,0.01935,0.00075
2001-07-20,0.02919151592159868,0.05707020578545343,-0.07348881749579984,0.009996031028174427,0.06200567316995568,-0.004216325912612728,0.04083507272888144,0.03640274781992896,0.03394241236301152,0.043186853105546145,-0.005750000000000001,0.00075
2001-07-27,-0.00934892642917654,-0.03612808102969218,0.03895563189122857,-0.017147475269598082,-0.03801066682075055,0.014533823813467149,-0.015277079715572052,-0.00636472493251514,-0.01757371736737462,-0.026601475407686353,-0.00415,0.00075
2001-08-03,0.02015937907455053,0.03931512397881182,-0.049950377268836575,0.01600627672665597,0.04477192916553988,0.0026804767750073927,0.024380760210951362,0.02589787119107749,0.02531950941904602,0.0415967790010905,0.007669999999999999,0.00077
2001-08-10,-0.010447616004915547,0.07149511167297361,-0.09600577529626944,-0.014163544619905107,0.04428872142479318,0.0314389739735041,0.07000860287924088,0.016318930383642342,0.010146976190311095,0.06569539241426486,-0.02223,0.00077
2001-08-17,-0.019950027010283318,0.005733894452822411,0.00032866206190530507,-0.002561725066032649,-0.006341689078360226,-0.004676291818203846,-0.00012905272722305017,-0.009376741244003964,-0.013803075616834935,-0.008748580575531132,-0.02173,0.00077
2001-08-24,-0.03517337846777546,0.08250040722586327,-0.11580344000528928,0.0019578026429938333,0.07302840249617017,0.05942940585377665,0.04602446075032128,-0.008544376230465334,0.0006407261755629889,0.05165160021342273,0.017769999999999998,0.00077
2001-08-31,-0.024271427644279683,0.07454866592452736,-0.004693048805301428,-0.012810352261238125,0.027467062407526756,0.01602338726353017,0.02869716706469371,0.018903865421168918,-0.013295093794113547,-0.01262345824576045,-0.03923,0.00077
2001-09-07,-0.004301189602504488,-0.08269569576903807,0.06885798912995224,-0.011886245477569085,-0.046718843707091506,-0.0627596312249623,-0.02680609353079944,-0.024308348365609335,-0.022446650042505234,-0.02139027079494768,-0.042809999999999994,0.0006900000000000001
2001-09-14,0.015668653827319672,-0.09921031127089981,0.07891431756883684,0.006983092377435694,-0.10746079161598655,-0.034171080227258,-0.0502605946879065,0.008743848442501423,-0.013362885444207835,-0.05051571290148057,0.0038900000000000002,0.0006900000000000001
2001-09-21,0.0100005138053584,0.030812428848463285,-0.025838752669800007,-0.0293883934812555,0.0416468180711044,0.034425727656591305,0.029937602293643926,0.017289957270328213,0.013762780423850856,0.012732418816239793,-0.11880999999999999,0.0006900000000000001
2001-09-28,0.012075689667565066,-0.06477623072378307,0.05935440927606009,-0.006730051498181833,-0.04749256486019143,-0.028795902673484308,-0.024428016216853123,-0.0012430884584980553,-0.01612412801883519,-0.008024813758395068,0.07499,0.0006900000000000001
2001-10-05,-0.004004168425793899,0.03678563358505277,-0.001055766054143533,-0.023139722164820214,0.012435403294785109,0.010177647247113612,0.014689471724784036,0.018966575477328808,0.012026644668399554,0.010483887311609458,0.029759999999999998,0.00056
2001-10-12,0.003267434965642319,-0.04577246056770179,0.06273394243396631,0.03070319754464122,-0.05387974121755902,-0.06397066559469759,-0.022156194568534886,-0.013777306229894936,-0.02289477607625441,-0.01776281460788469,0.02236,0.00056
2001-10-19,0.035187302475960636,-0.06251429205224052,0.051708626062909366,0.02977876333329825,-0.02043818179357288,-0.06124656454498505,-0.04777069393390317,0.004768956717411382,0.0015973243055294947,-0.056169681075349524,-0.014839999999999999,0.00056
2001-10-26,-0.004830943667929144,0.01604943788261963,-0.013871479032843914,-0.01062463197742865,0.011019739762131267,0.013822052703742465,0.015929194375812854,0.016469220017616457,0.001189656724756438,0.0226798594198038,0.029759999999999998,0.00056
2001-11-02,0.013443905009009039,-0.017210437681885682,0.021296625202088845,-0.007439858992430136,-0.003756871100980376,0.029818850296664312,-0.021264127524453273,0.0025758628326252187,0.008878231666820445,-1.9707553594591927e-05,-0.01636,0.00044000000000000007
2001-11-09,0.03892479542379368,-0.04615667685505773,0.04735541782445523,0.005456465296546659,-0.04448708698469793,0.0378257788147524,-0.033471890641311244,0.008539951960811431,0.014339399941895977,-0.00856044722768819,0.02834,0.00044000000000000007
2001-11-16,0.0031178404241628023,0.03854588557531029,-0.022424850192919513,-0.010309940109366835,0.04977126287195189,-0.02016678091981113,0.029445122611062795,0.0050322461339516525,0.017147106978674387,0.020642910331578206,0.01924,0.00044000000000000007
2001-11-23,-0.0016213547478056076,0.0455079900720849,-0.03990597603372053,-0.010777112135860096,0.03388876678077491,-0.034870630740854065,0.04237487955677874,-0.012670493438310722,0.006740768232498823,0.024458648291733952,0.01064,0.00044000000000000007
2001-11-30,0.009819885365685342,-0.030129178566098702,0.017485374299675772,0.02636644545011289,-0.014837705772916442,0.01604976307054123,-0.024049920001223513,-0.01509318441338105,0.003973715675074693,-0.0032035814658009365,-0.00596,0.00044000000000000007
2001-12-07,0.00650240291196651,-0.06547367354535656,0.06508128594552506,0.007690490857328692,-0.054309378897400465,0.0485155535928403,-0.038883098756414214,0.028812440029330835,-0.002164680078752307,-0.03545411412603095,0.020569999999999998,0.00037000000000000005
2001-12-14,-0.0004308414965853921,0.016426729347569922,-0.025556384323938874,-0.0070716693627009,-0.0028290417556035494,-0.012870859940272063,0.015412042798091764,0.004969285286592608,0.006266786473792169,0.020443779067425734,-0.02833,0.00037000000000000005
2001-12-21,-0.026079335418355234,0.06994302968308459,-0.04976114411859633,-0.007798844595217694,0.03180475152307091,-0.038497448650019646,0.04900061528479108,0.01929298678107534,-0.006866211080669017,0.04741584158016071,0.019969999999999998,0.00037000000000000005
2001-12-28,0.007659703977408354,-0.01060198608325482,0.002236823135459221,-0.0037227123006544948,0.010712013470711082,0.002650810989326004,-0.01234879074726861,0.015778911227812824,0.0057797599604916625,0.011710052746409343,0.01657,0.00037000000000000005
2002-01-04,0.011260476149347129,0.020341287479694985,-0.020415992674745663,-0.016674321963234033,0.010519919132526246,-0.004948587309573109,0.020207835752558856,0.02485684659830662,0.015360692064104625,0.012712599620541096,0.01085,0.00035000000000000005
2002-01-11,-0.009247854027333878,0.05713741237562903,-0.03561408749931738,-0.0025103020628405477,0.023906477626932626,-0.0018384303478873945,0.03732413274749914,-0.005011753493697122,0.014052561860291187,0.027021345779877696,-0.02105,0.00035000000000000005
2002-01-18,0.004247333496131178,0.029118434360455924,-0.02175557575016496,-0.016434212217218896,0.0018765325766019027,0.0024989883631213916,0.025270038645530808,0.002332227634198523,0.007652425658431716,0.02707819029801957,-0.01795,0.00035000000000000005
2002-01-25,0.003537797502388867,0.05717402247344409,-0.0718183730517882,0.0034341022160098537,-2.8316909899059328e-05,0.001488255981130348,0.04610502007687347,0.0014481245556192124,0.017455583661764768,0.0472800000809258,0.00615,0.00035000000000000005
2002-02-01,-0.007282264706352286,-0.026046814245275912,0.048618188246548844,0.016431442720832988,-0.019509373073591414,-0.019192365059207524,-0.021745342617054943,0.005232456851611181,-0.016198433735913745,-0.02002110591091076,-0.00818,0.00032
2002-02-08,0.014837139073660629,-0.11315289339177163,0.09625365281840968,0.02616628903603982,-0.06079240088017326,-0.018144987567403945,-0.04629378238261887,0.022739635678709638,-0.0030962597046640117,-0.04945492982654326,-0.02308,0.00032
2002-02-15,-0.009352828830059026,0.06519068498163196,-0.06178176500690876,-0.0013999467145655773,0.04103105013852753,-0.02349041960135785,0.016025153471223075,-0.030188021805607146,0.0074050570292147865,0.044258631754134754,0.006920000000000001,0.00032
2002-02-22,0.0232339373830108,-0.005493144716370335,-0.005210312844241392,0.005945428973337151,0.016336980747181665,0.014793137852463755,0.020055355464931243,0.001149905307873518,0.022267900586956085,0.00792233331206283,-0.013779999999999999,0.00032
2002-03-01,0.008593408285849095,0.009223989653778424,-0.007532526829606276,0.0032917037051266333,0.013719611888962154,0.010855428759048909,-0.007723656599781005,0.006396198039913596,0.013584202770569074,0.004986694007520883,0.03823,0.00033
2002-03-08,-0.0076265726691355055,0.04390632490778426,-0.027309730804962094,0.0028252148067875286,0.02399579891790298,0.03894145782012227,0.02981646042891801,0.005370215511898417,0.021882697756018994,0.046630760047703536,0.03183,0.00033
2002-03-15,0.04331819009255441,0.02762789723123489,-0.03877797269285921,-0.0054790020851376246,0.05855549196778593,0.05512312190362849,0.016477661496402583,-0.006015768965354875,0.04905284736586354,0.02860470419841736,0.00123,0.00033
2002-03-22,0.00023737845492697793,-0.0284380536253128,0.023859414114083703,0.022337320172946665,-0.019273355710954232,-0.029722092513292463,-0.024785062199324435,0.013981710713248541,-0.013669733160743396,-0.012707485313950807,-0.01157,0.00033
2002-03-29,0.008018171816957402,0.09113728887252634,-0.08257982629321159,-0.005780968230280591,0.04689026184664825,0.067465997486677,0.025284490904850625,-0.001257341927664593,0.03553688143097071,0.05000780649885602,-7e-05,0.00033
2002-04-05,0.02135865332661418,0.06568918633736388,-0.038464199558029946,0.01655012293419361,0.019719751331706233,-0.01867013785853112,0.0077509519221514115,-0.02311857815797083,0.035798985761591344,0.04344365069912064,-0.02112,0.00037999999999999997
2002-04-12,-0.023474612166524213,0.020429404584032702,0.006373398284115201,-0.007349993631319395,0.006109449067158785,0.02133031864194291,0.00030437654655169136,0.024593137623790468,-0.014413216512899257,-0.015506917127857857,-0.00472,0.00037999999999999997
2002-04-19,-0.021868785533170714,-0.06517654783192689,0.0954044930933151,-0.03220024996477634,-0.028570519627489386,0.01324430355692749,-0.010676880634433075,0.02405809909021346,-0.031681775025975335,-0.05823414145774611,0.01298,0.00037999999999999997
