Week,size,idvc,beta,bm,m12,m1,roe,ag,dtvm,ep,market,rf_week
2000-06-30,0.034708640520935335,-0.008287644623983084,-0.11428563586602818,-0.0021656732563045747,-0.040291820566717346,-0.034663037186183646,0.05865693095102732,-0.0019279111686096168,0.026250859097344512,0.016159759777944052,-0.017738468243678973,0.000180000000000069
2000-07-07,-0.016458318680302352,0.011571023977347317,0.00805710915860013,-0.005828885901380816,-0.002780191778365384,0.014698599462631235,0.012889754170747175,-0.005568788494807611,-0.03295550944666974,0.011916676839305432,0.009140798715306486,0.00024000000000001798
2000-07-14,0.032723615681457936,-0.04045460933654349,-0.0036640584040320973,0.03771222037047141,-0.06370879206811607,0.07625592977240156,0.04409215097743659,0.018532851551187276,0.024296372711853732,0.01356817903979183,0.06906679516302971,0.00024000000000001798
2000-07-21,-0.013848322927214607,0.0012485482318540901,0.004691081096222464,0.015056935358705389,-0.046443297479212116,-0.019004251044061275,-0.012595544052913243,0.028350122417730154,0.01223776694487341,0.002345639506800175,0.03457981387195197,0.00024000000000001798
2000-07-28,-0.002069527186987224,0.0436958529037307,-0.013698156083425242,-0.03861870075145745,-0.031378392377731615,0.08885831109911525,0.070016415387974,0.0060391431208717174,0.01989467872240236,-0.01726763312789682,-0.009817334444271242,0.00024000000000001798
2000-08-04,-0.01872680805878919,-0.023753666488113993,0.005059227473861446,0.026061326941900956,-0.010364431453684174,0.05216987456553275,-0.003478314785820738,0.01466312899237902,-0.00788354616726536,0.018298941084394962,-0.04636038344953952,0.00024000000000001798
2000-08-11,0.0007916592413611816,0.03649992191203174,0.012055272708333306,0.0010335157766076823,0.0018950126909882846,0.02889922033911362,-0.022264628403264455,-0.01988862708910463,-0.0008628220844581229,0.006212456785919026,0.052625797311082856,0.000220000000000109
2000-08-18,-0.002081150859166922,0.013972662333316885,-0.07249038534343596,0.005403119430650083,0.018837163133442955,-0.009192642878605342,0.012054231511917743,0.016740496383479117,0.021177364386766317,0.026894869587090295,-0.04113384760749683,0.000220000000000109
2000-08-25,0.00813917485985445,0.046219722607240665,0.1623100213024572,0.03684780666061091,-0.0246441202043558,0.1456214630268044,0.11505538899624353,-0.04862837562122749,0.11593470959534102,0.009696437633147717,0.029616320921328487,0.000220000000000109
2000-09-01,-0.02670356279796037,0.004705926001316876,0.09544894361004101,0.0038309175297640274,-0.01885727026162541,0.054672040630527524,-0.01606849728949082,0.002901381945947787,-0.03900742494712224,-0.0035543976739874777,-0.027524529354089,0.000220000000000109
2000-09-08,-0.033399399524786315,0.10948123340407503,0.06504456097425936,-0.05446364450241549,0.020854841944239297,0.10327684934283382,0.0967550831780649,0.020645458428271143,-0.009999603594015614,-0.0221994146594814,0.041505285620948795,0.0002500000000000835
2000-09-15,-0.078599976136247,0.08690840586334378,-0.07037888478718793,0.03443074472739964,-0.02276283277754349,0.08451818787479298,0.09594999633289336,-0.0015527288754316748,0.09842346469743886,-0.014145614397860495,-0.04051580234196095,0.0002500000000000835
2000-09-22,-0.08492365292966184,-0.01207931120462813,0.01172642856886913,-0.07386876765784817,0.06788090331137028,0.009338624316674211,-0.06003210491573665,-0.017733151405224967,-0.07464009076781712,0.007498748389135213,-0.08512592324308943,0.0002500000000000835
2000-09-29,-0.004378439020466984,-0.05446471702095366,-0.043468164098230434,-0.005261121503294336,-0.006934924106885264,0.023535474587614524,0.012207518808016122,-0.009894085515627218,0.013191204641037688,-0.003976181295859889,-0.008432432571387372,0.0002500000000000835
2000-10-06,0.02331229524485085,-0.05638495078960287,-0.017156988908724455,0.043930701233044,-0.0923233394978952,0.014455388618747678,0.08279550807874003,0.06344251661960829,0.06327432299053096,-0.06421891690263833,0.014260853784606065,0.0002500000000000835
2000-10-13,0.023944728827089874,-0.08802911580218403,-0.012954101614609815,0.004985046056154464,-0.07312972957407192,-0.05915558041189905,-0.030304197366587612,0.0034998132168313004,-0.00880276603317464,-0.024469955284468867,0.002844913853810249,0.0002500000000000835
2000-10-20,-0.020583124093899632,0.03636901967814162,-0.005898128749820854,0.0021078916409901505,0.03419952262877138,0.07002702081550674,0.018762540604481293,0.0018832795963494714,0.012558149067605811,0.020006596115071825,-0.045885239111734144,0.0002500000000000835
2000-10-27,0.028070320325840312,-0.034525859001125134,-0.13706506421789816,0.07779764739194071,-0.06122922767369674,-0.015878847737875523,0.1321820203000366,0.07464438632258241,0.14947396919916178,0.014785251322239294,0.008612606355270058,0.0002500000000000835
2000-11-03,-0.03506726770671462,0.04784998807343062,0.0638235583194758,-0.05078893388044137,0.06768119834394898,-0.0580964167872425,-0.06864845743516768,-0.0271631640123218,-0.033725831597009176,0.012626091469306915,-0.020027333476357434,0.0002500000000000835
2000-11-10,-0.019037833350501097,0.04512632510834588,-0.015182161467145447,-0.011017460375856533,-0.03212862708124989,-0.018159713571609958,0.023521794813009984,0.027562841946388188,-0.014703907927904797,0.0030303359498029397,0.05886864100433109,0.00024000000000001798
2000-11-17,0.009119575490812524,0.06363265271589344,-0.014124152891942222,-0.0015712560803618596,0.010673902784186746,-0.024899893078235875,0.018125906322133314,-0.0051031297751921376,0.021704496727488913,0.02926220102190563,-0.054588208268059435,0.00024000000000001798
2000-11-24,-0.01921711205315482,0.08104099347914687,-0.12192967222923337,0.0075588282451652805,0.01634021223530468,0.04598237660103712,0.08508207502355335,0.047437798939045484,0.028723953387857874,0.044770568381344134,0.035838357849010016,0.00024000000000001798
2000-12-01,-0.038381222648644825,0.024274155471031556,0.003956107821017584,0.0001581706617444778,0.01334909030072444,-0.03947638774067187,-0.0022730925875136705,0.0005714385630090912,-0.015330891218904248,0.007928014418102031,-0.04847308795529448,0.00024000000000001798
2000-12-08,-0.019695300228990527,0.0019912431304216285,0.05422834501691216,0.012143543126895771,-0.01960171077778734,0.048111173549445815,0.0026075368445763226,0.013055771719367705,0.015086314080452395,0.012950955257194204,-0.002980258526470325,0.0002500000000000835
2000-12-15,-0.0026800178979250553,-0.009191562450407765,0.014243875896345792,-0.005632259497678434,0.05344264006900253,-0.03359375390740658,-0.052410691679712754,-0.022818236283556642,0.016018318985831146,-0.00831422691266311,0.05833408886727609,0.0002500000000000835
2000-12-22,-0.05374778472242585,0.026405549590046908,0.10300486421513916,-0.023029536053190355,0.02318884064123166,-0.09295847330580147,-0.05125333827338116,-0.03261327115136104,-0.052850117106319386,-0.0025932607975175936,-0.024921893962698616,0.0002500000000000835
2000-12-29,-0.026479345577563172,0.028071445153552463,0.01770990815960033,0.006684175892122227,-0.04044895502492957,-0.008472603895861673,-0.005742926532747047,-0.01553045869106829,-0.004376430245420181,0.02735690267795843,-0.019056835721317222,0.0002500000000000835
2001-01-05,0.04815508198482159,0.026629161836565357,-0.0008730142274347846,0.019855546874794815,0.04397205159756076,0.0185526772254734,0.09320067280534687,-0.03289564300242708,-0.06826450073387771,0.028579774006530192,0.02424446387994217,0.00025999999999992696
2001-01-12,0.0035790545440660144,0.003561889711064784,-0.06941067012930496,-0.030659684906051574,0.027623627556445443,-0.018719247307488522,0.01175589636801335,-0.013985976093106506,0.030456298579926516,-0.01796215583374366,0.02258946853803745,0.00025999999999992696
2001-01-19,0.024374819015881365,-0.025848654166509177,0.0005738719548246986,0.014373631462537645,-0.003048534898090531,-0.0260966367494202,0.03820878194318887,0.04315586502570465,0.04051960547360156,-0.03488802982484081,-0.009248840251015022,0.00025999999999992696
2001-01-26,0.047365316883074604,0.0055578112142830455,-0.05104528862099726,0.01801947254470052,-0.003435863615872353,-0.057494354840541245,0.062225998007555176,0.04883598696113384,0.04962332432717066,0.04128815733549795,0.05266919318728691,0.00025999999999992696
2001-02-02,0.03446737603307089,-0.011177505417368352,-0.11615463689288733,0.01985263027221504,-0.03048552951767866,0.04872095200111413,0.09142100008404998,0.06621538225666711,0.08833658323715865,0.03399442402581926,3.4163039690504604e-05,0.00025999999999992696
2001-02-09,-0.015333223679413376,-0.0006611054896847254,0.038639665496321286,0.020170134831889917,0.028620134086073903,0.002608003140025697,-0.0346394354046321,0.005517764080458551,0.006586246013616633,0.006921710435140416,-0.016707019084685415,0.00019999999999997797
2001-02-16,-0.012515039009353413,0.040475911103693724,-0.00339922768356906,-0.028510038674719858,0.0025727649275281497,-0.007840740522278372,-0.0434975812508472,-0.02230079059621219,0.007579297263016205,0.010806628051044279,-0.008700106879988678,0.00019999999999997797
2001-02-23,0.04275408383234678,-0.015204724523726364,-0.0836586609779961,-0.00441090729932242,0.03097285460169711,0.04516546106190137,0.09504908203438636,0.04496583156161819,0.0577624294980617,-0.004317491891832857,-0.012881449247472365,0.00019999999999997797
2001-03-02,-0.01980223291330491,-0.009466206583507449,0.03590681386067564,-0.04202609883969955,0.1022929935537128,0.031632424906458685,-0.014540234975295843,0.0015299492809511556,-0.02502419284337576,-0.05382174281971114,-0.016831752196119543,0.00019999999999997797
2001-03-09,0.01570033198147156,-0.0012750048368819385,-0.03288462083955495,0.023495854381980985,0.06726747001907592,0.03696308898718903,0.03155113999287337,0.020344937942632802,0.02968041535939024,0.02650876246632875,-0.07189390566912357,0.00018999999999991246
2001-03-16,-0.011476780085472024,0.011256832169242129,0.08736250688487818,-0.15729942855792026,-0.02665371045033127,-0.0369081529305748,-0.02951757806430077,0.005468062605799771,-0.0942692049155776,-0.08388506533882302,-0.02536493845886112,0.00018999999999991246
2001-03-23,0.002019357939621595,0.10408984553048485,0.15102271816534713,-0.08464487470779841,-0.06961049722179184,-0.11487343495530071,-0.0668712329783917,0.02373491117378064,-0.05714505013104057,-0.13633097203295105,-0.0231571810997101,0.00018999999999991246
2001-03-30,0.03563721044706203,-0.009064808276340704,-0.006282727887993649,0.017171445432302188,-0.010681045848300333,0.014579768240247598,-0.027593386865321583,0.027259970360584133,0.0006504189663440706,-0.008633861448881732,-0.03768848888627996,0.00018999999999991246
2001-04-06,0.01789140328139376,-0.00329054154723795,0.03133446714643845,0.04733864644313603,-0.046680059507712104,0.014461878721929278,-0.03418678851461656,-0.009433324642961361,-0.027785752453755422,0.0038678658920471495,-0.01723409693378397,0.00019999999999997797
2001-04-13,-0.019765464854643214,0.021653479735455252,0.0008009911167128946,0.007451505823257291,0.05713114480180778,-0.0038322117479618212,0.021734774396182214,0.018057317553247302,0.01076419836399808,0.02820341830797842,-0.0412656258593731,0.00019999999999997797
2001-04-20,0.05467629302559169,-0.04256489223336754,-0.02497549401155108,0.04057943965117958,-0.009609110331356752,0.020934843174853626,-0.0012119083830541572,0.006650866220259852,0.019092314166839906,-0.052117884905727885,0.06452741741175694,0.00019999999999997797
2001-04-27,0.0977729846571575,-0.04581423991441666,0.03762037583690765,0.04627582503498984,-0.023304175391134024,0.04367193093079692,-0.02327724716608585,-0.0002284693773876717,-0.017765918034851134,-0.013434750167312513,0.024791619673474097,0.00019999999999997797
2001-05-04,0.04776366161599849,-0.053134298296647293,-0.04828700136408308,0.017002070586070343,0.01840850778498405,0.09023140246478598,0.02022743482009382,0.028851219182059663,0.030323632088129018,-0.004562214821673419,0.0055996694587387985,0.00019999999999997797
2001-05-11,0.043059356591979736,0.0023872350883690913,0.06620685446224867,0.0034842544460496894,-0.003116682729728225,0.003844422485777467,-0.0591204880222925,-0.03101998321588126,-0.055131285004578506,-0.009526680641381645,0.016042085635482817,0.0001500000000000945
2001-05-18,-0.008704248848568713,-0.0029523582247152416,-0.0385312969070327,0.00305925109907397,0.01268767016256312,-0.042860243770649814,-0.03547931629535736,0.023515770953676393,-0.0028674609165948647,0.014626897710399163,-0.025116941822454386,0.0001500000000000945
2001-05-25,-0.006491048492188055,-0.007530153004421706,-0.009723067698217075,0.01769497538077784,0.03517115980159921,0.03855217775925053,-0.010140235410119817,-0.014497049940259993,-0.0061314316185169145,0.014688932653226319,0.03485135193228528,0.0001500000000000945
2001-06-01,-0.02214405642475962,0.015440808631262938,-0.008089498490044443,0.01411689896152599,0.003654986714359062,0.061513734091703715,-0.008644331121736213,0.004240908869003688,0.01149267017333068,0.02251580643371865,0.0012972560120163568,0.0001500000000000945
2001-06-08,-0.03829524212800476,0.04644559634669304,0.05369439105550818,-0.0139995857263204,-0.029693822545395956,0.037780300521093824,-0.03076056782198236,-0.01801497857552944,0.06364357810350561,0.02268320130595088,-0.03869111955903859,0.00012999999999996348
2001-06-15,0.03111658366707791,-0.049069101860210004,-0.007940674869623429,-0.04299647814260777,-0.045993318477704256,-0.030163132735735603,-0.04506073715195573,-0.00978198272997574,-0.019738864435704162,0.03431854926196978,0.035434439094786274,0.00012999999999996348
2001-06-22,-0.05128196165305174,0.02219170678190228,-0.016625300605615883,-0.03989697878796944,0.04901707254039528,-0.029291949638429647,0.06624990347146957,0.02617941206685987,0.053845692061712955,0.018685145572752616,-0.05313959499805854,0.00012999999999996348
2001-06-29,0.015800098900914626,-0.017680139344851332,-0.01881633805885405,0.04964977702531209,0.013497827732278044,0.009537992561608439,0.01067671181258062,0.010830144679903167,-0.011650046576313867,0.007507372693140727,0.017394688920500556,0.00012999999999996348
2001-07-06,-0.06381658900890248,0.07421002740813543,-0.012652844826526377,-0.039303614196527004,-0.029778282065513424,0.07858483421761231,0.0170675390789809,0.018662589013574874,0.003749598262707052,0.026286209503919175,-0.009981008074983921,0.000140000000000029
2001-07-13,0.0183953922378851,-0.027803611735893297,-0.06661860314655937,-0.07854254998702133,0.0647444393110775,-0.021520855014918412,0.0471454836096131,0.010373963963022897,0.007135877157584864,-0.022911607949800253,-0.026977127903865306,0.000140000000000029
2001-07-20,0.01483299673620935,0.00504798922826802,-0.040697545581809116,-0.001318620406902029,0.010655803716258187,-0.002226574284810107,0.09152583446486937,0.04222712656142347,0.013273402115850576,0.001635807414786545,-0.005212486643741632,0.000140000000000029
2001-07-27,0.026478182243893096,-0.013674340010770818,-0.10707613679270278,-0.003980650511256782,0.085719668602254,0.012290503103470067,0.11629451793136861,0.0684459991991971,0.06662344220866245,-0.015658074536754274,-0.030740154286931887,0.000140000000000029
2001-08-03,-0.034236412028281996,0.09932307224095072,0.024332220393942637,-0.011363321160645092,-0.01999029932528539,0.007301355848046919,-0.014439350944570781,-0.010058025823775994,-0.03389711874341952,0.023691118583989045,-0.012241295473769065,0.000140000000000029
2001-08-10,0.01357146601005045,-0.03402032960503068,-0.09522701732051123,0.004963069886452717,0.01942293648364413,0.05495997052172718,0.05903845997592151,0.0601295334726062,0.035702994017277015,-0.02542145766086662,0.005142032621088033,0.00012999999999996348
2001-08-17,-0.06444774047836214,0.010744307227898181,-0.05804645265999597,-0.05444035755947783,-0.036130249112328275,-0.010840247234314794,-0.023927791136702334,-0.016349867300528925,0.019243714189291633,0.010433363345135671,-0.03741271778882038,0.00012999999999996348
2001-08-24,0.03743393549946755,-0.06676900146730883,0.04415177513306914,0.05888813437453537,-0.06651269909213121,-0.1311876557260413,-0.10015810246101901,-0.060417063257186876,-0.002517562888514277,0.05111016294494231,-0.020145729240509724,0.00012999999999996348
2001-08-31,-0.07914084017254863,0.09099059387316435,0.06669326819987492,-0.08135131007125732,-0.01823848060604962,0.06667592237217292,-0.003482436002070516,-0.00869168416478995,-0.09434582719923763,-0.03661976590268481,-0.019546719959506853,0.00012999999999996348
2001-09-07,0.026159933331868383,-0.013618962376887006,0.042282944741594934,-0.004581857763556307,0.0030129001228036967,-0.03952422353758743,0.031063036634611397,0.004220592790590276,-0.0023352747429939806,0.0032937991408224926,-0.02955836905592657,0.000180000000000069
2001-09-14,0.0231648253408147,0.011575988299626295,-0.0015221691188786561,0.02012447787838334,-8.725251437332205e-05,0.008723738141983642,0.005970251398697116,0.017132483292223274,-0.006263877827822891,-0.008062055096955798,-0.049191755391354786,0.000180000000000069
2001-09-21,0.022753116670549803,0.002690484402486027,-0.08721561779430202,-0.04082958730031702,0.11460797755786271,-0.031180426447410217,0.05631289745136359,0.06332474009103421,0.05518660019241813,0.0019796365974423928,-0.10099726807584553,0.000180000000000069
2001-09-28,0.007380704970175775,-0.04460068395167642,0.07420673784075958,-0.028097032999946335,-0.05107769706409132,0.036125884807407936,-0.07444952069297758,-0.04889635261139926,-0.05804607901150419,-0.02369086198162637,-0.0037395311904800943,0.000180000000000069
2001-10-05,0.04172530377493529,-0.06393561115505544,-0.008401982855107515,0.04268325751070558,0.03551473273618917,0.11775192051052494,0.006150035379524132,0.03820780111696273,0.008789864420587948,-0.030749417763865805,0.07175399859981701,9.999999999998899e-05
2001-10-12,-0.04167759048846998,0.04560646530146011,0.03918798202229028,-0.01593287660906472,-0.05039345111506601,-0.0637399620373824,-0.025135349350254365,-0.018958676606496798,-0.008892951737841829,0.026805655137613932,0.0017214869305677283,9.999999999998899e-05
2001-10-19,-0.038810918817787005,0.02148496454576315,0.14347248943746688,-0.04919975186621309,-0.11764834669094629,-0.01836717230368376,-0.09932514485486431,-0.035297685377470966,-0.06427339962529044,0.017483963653578904,0.016328528877398663,9.999999999998899e-05
2001-10-26,0.03463442298895282,-0.029053328104726984,-0.035407258408205466,0.03726216931951149,0.03306213032762727,0.025141828220594895,0.03958536443053426,0.017182545313606513,0.0411496296805094,-0.019999351397856528,-0.03287567654006329,9.999999999998899e-05
2001-11-02,0.0037282651796443403,-0.01883006996505665,0.0022156084476656224,-0.02868064086082774,-0.004783558751381089,0.025878421753605635,0.0073185199743694635,-0.00038849426519917997,0.010230814960590678,-0.008884205112431851,0.03884138263278336,9.999999999998899e-05
2001-11-09,-0.03207282405052038,0.019237307599013927,0.05784028140364873,-0.002277626475774716,-0.06181059135017127,0.07507688548335394,-0.018036488333900928,-0.02750577765868542,-0.0034593422017695774,-0.0028085773575172134,0.024820963461710255,8.000000000008001e-05
2001-11-16,0.0009799395163726625,0.003549583578375086,-0.027092420842938676,0.005046766233861404,0.0035172116861824365,-0.006830702952706914,0.01649332433386505,0.015689840358363186,-0.004425656125934766,0.024177515676120757,0.015505161676279355,8.000000000008001e-05
2001-11-23,-0.011282427239041055,0.03749440707074653,-0.04124323824648637,0.017505801056708327,0.03911243023738504,-0.03428110188310644,0.02598518358821124,-0.008969461404943445,0.03981823769937848,-0.007894052165215451,0.07248653522084125,8.000000000008001e-05
2001-11-30,-0.015254229105514194,0.019254887064922427,0.014369530029206112,-0.005927398627811515,-0.022137951097092583,0.01661802525501158,-0.007121913604380324,0.0014032112938133744,-0.011123904034028412,0.024031148500204234,0.0027904290922917685,8.000000000008001e-05
2001-12-07,0.018535367027913596,-0.07340303609822546,0.02100635325582024,0.015261251476483658,-0.00758967551658352,0.003105292535586196,0.008930741347354089,0.006666590973503257,0.001771499105415155,-0.013929082190826808,-0.02078746765262518,7.00000000000145e-05
2001-12-14,0.053408959712221614,-0.05707801124591162,-0.04955898138160186,0.051365877375207224,0.07455410681186035,-0.011571647864415164,0.0829402151665616,0.031495492236488676,0.08369995587774946,-0.036530063679035,0.056455538473261235,7.00000000000145e-05
2001-12-21,0.006407797168088848,0.015486250512197135,-0.023923274943964654,0.007132091693819849,0.01821540800055165,-0.01661211228220759,0.006308421155116741,0.003507152206947502,0.004162876552811728,-0.006907773619393433,-0.02708037050739409,7.00000000000145e-05
2001-12-28,0.016125132881513893,0.026825027259356222,-0.04566203065058102,0.02846395241797872,0.06690493753458045,-0.0247947188383011,0.060386367280380285,0.03290859145978463,0.07960183083588056,0.003055161686892814,-0.022327307867410662,7.00000000000145e-05
2002-01-04,0.004577558321240486,-0.025994711301244634,-0.009657444260602902,0.011617811304927568,-0.0050722943602193975,-0.02585135358688178,-0.02246925594408234,-0.013786833263703441,-0.009703195051493235,0.011646440673894783,0.01672022109265292,7.00000000000145e-05
2002-01-11,-0.010335372272177816,0.018719170308279368,-0.03923809779256389,0.017336039816889786,0.033358252773814795,0.03878126308037981,0.012587461358451079,0.006864784641782246,0.03451812650493233,0.006342422184692377,0.043469410496077554,7.00000000000145e-05
2002-01-18,-0.024363987935614256,0.01809542747755629,0.03787713182388027,-0.015610649613710108,-0.04234640680537434,-0.01674946291510218,-0.02406671565528886,-0.02252500446733212,-0.05416502149418117,0.031052249174039273,-0.05744813598999032,7.00000000000145e-05
2002-01-25,0.0490719498279544,-0.04591866090455783,-0.03669804884453612,0.037466657759041004,0.037439809616273405,0.030888417747830233,0.009686859262150606,0.011714517825555118,0.05115675222495143,-0.04161732028421078,-0.018661073756649604,7.00000000000145e-05
2002-02-01,0.0039020344347246994,-0.001852121438936545,-0.01853781997771265,-0.028753312168530422,-0.0021068658914329373,0.06486325827971386,0.008199434287281994,0.028607480444421195,0.015434857998093602,0.014802290130872541,-0.0211622463125839,7.00000000000145e-05
2002-02-08,-0.05103268186606804,0.03609695035574596,0.06417822701124384,-0.02976126886228947,-0.061613859372189855,-0.07605611219703806,-0.03534990381110825,-0.0318886353362513,-0.07786945272182977,0.029162869855190468,-0.004285133169753985,7.00000000000145e-05
2002-02-15,-0.0004484124666050913,0.02244941352710588,-0.013857264106219097,0.01037445850138139,0.006711621238193827,0.011197862670325895,-0.008053005505765341,-0.022108776655280063,0.015884544576503356,0.0046346196465827235,0.01039237705804874,7.00000000000145e-05
2002-02-22,0.007613155095218156,-0.016828278848502118,-0.025796417968551023,0.003380379072845689,0.052103179996252795,0.02487893262952339,0.03021702604849435,0.02189137370758533,0.011451095497031463,-0.01642460889029718,0.015699629087377653,7.00000000000145e-05
2002-03-01,-0.04290435024435237,-0.05251958182318349,-0.029071330161083656,-0.013618318042317393,0.013827482094441288,0.10632004493768765,-0.06906899593500823,-0.00578136553132099,-0.002172826518101608,0.014473996105995705,-0.046060051932188095,7.00000000000145e-05
2002-03-08,-0.00810968888262771,-0.0067766349302029886,-0.02300629916381229,-0.01322228324037244,0.020016875675245932,-0.03512630020108314,0.011410990208327044,0.005142181616373281,0.025015886304066884,-0.014458659272300662,0.01982656283048234,7.00000000000145e-05
