date,.HSCIIT,.HSCIH,.HSCIE,.HSCICD,.HSCIPC,.HSCIF,.HSCIM,.HSCICS,.HSCIU,.HSCIT,.HSCIIG
3/1/2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000
4/1/2000,2019.33,2215.38,2096.79,1965.55,1981.05,1961.14,2112.91,1947.9,2000.53,1959.53,2017.76
5/1/2000,1726.7,2158.95,2001.63,1737.16,1833.2,1861.83,1936.46,1906.91,1974.22,1710.12,1927.35
6/1/2000,1617.95,2250.19,1953.47,1631.74,1740.53,1799.84,1938.9,1914.25,1953.04,1599.41,1898.05
7/1/2000,1610.07,2211.07,2028.17,1642.95,1762.74,1866.08,2120.4,1932.89,1984.67,1601.23,1852.52
10/1/2000,1711.11,2203.23,2106.7,1789.97,1793.19,1858.12,2204.36,1937.52,2007.11,1740.25,1880.2
11/1/2000,1725.29,2191.25,2058.15,1846.5,1875.52,1830.49,2100.93,1901.81,1988.78,1777.06,1951.84
12/1/2000,1682.08,2213.15,2013.55,1807.73,1778.26,1798.53,2070.65,1935.93,1987.77,1759.92,2014.67
13/1/2000,1728.27,2172.29,2020.01,1785.91,1777.21,1805.24,2027.21,1945.63,1976.38,1746.45,2028.44
14/1/2000,1755.7,2151.87,1973.55,1744.46,1763.07,1803.54,1992.24,1910.76,1998.17,1700.49,2190.92
17/1/2000,1736.43,2170.8,1977.88,1763.14,1767.59,1800.29,2003.04,1906.27,1988.89,1733.7,2109.86
18/1/2000,1735.81,2154.16,1934.05,1820.49,1783.07,1794.67,1994.32,1932.56,1978.64,1798.21,2108.22
19/1/2000,1740.74,2157.19,1916.85,1762.97,1750.13,1744.98,1999.26,1914.56,1939.55,1714.47,2130.31
20/1/2000,1690.66,4146.31,1857.61,1729.58,1740.45,1726.63,2020.67,1936.91,1941.02,1677.86,2252.11
21/1/2000,1763.42,3720.69,1866.89,1751.01,1739.38,1704.86,2026.41,1948.47,1931.86,1682.42,2232.72
24/1/2000,1743.93,3460.72,1942.65,1732.62,1748.23,1739.38,2052.67,1943.45,1927.08,1658.75,2214.51
25/1/2000,1711.6,3524.95,1921.56,1747.96,1735.91,1700.52,2021.64,1927.11,1921.01,1697.49,2114.53
26/1/2000,1885.95,3473.42,1882.68,1802.77,1799.14,1718.55,2042.01,1937.77,1921.15,1747.4,2131.15
27/1/2000,1981.43,3506.49,1833.51,1895.35,1837.64,1750.91,1990.6,1878.4,1923.96,1849.85,2109.25
28/1/2000,2058.49,3655.83,1858.1,1947.57,1856.52,1772.42,2030.9,1905.08,1901.89,1896.45,2110.42
31/1/2000,1961.64,3747.15,1816.55,1848.51,1782.02,1729.71,2003.84,1855.74,1888.9,1764.41,2039.4
1/2/2000,1998.87,4080.68,1877.88,1874.93,1786.9,1727.64,1962.05,1853.75,1880.11,1784.62,2149.95
2/2/2000,2032.81,3907.71,1892.56,1916.82,1818.89,1721.35,1953.65,1846.31,1898.08,1812.31,2206.74
3/2/2000,2098.66,4056.6,1932.9,2008.13,1837.29,1719.07,2049.79,1890.43,1878.48,1879.17,2163.19
4/2/2000,2098.66,4056.6,1932.9,2008.13,1837.29,1719.07,2049.79,1890.43,1878.48,1879.17,2163.19
7/2/2000,2098.66,4056.6,1932.9,2008.13,1837.29,1719.07,2049.79,1890.43,1878.48,1879.17,2163.19
8/2/2000,2275.34,4162.97,1846.05,2187.86,1819.02,1673.04,2019.56,1858.13,1834.85,2045.92,2100.92
9/2/2000,2653.85,4939.08,1951.85,2295.23,1869.54,1693.18,1944.5,1888.68,1841.75,2149.73,2058.5
10/2/2000,2566.41,4759.46,1897.66,2307.58,1861.2,1680.72,1853,1847.84,1838.5,2161.61,2148.19
11/2/2000,2592.29,5092.43,2038.2,2401.68,1922.44,1691.6,1786,1821.07,1789.04,2276.24,2082.81
14/2/2000,2489.31,5746.09,2036.75,2345.97,1848.16,1637.88,1715.49,1801.2,1707.35,2415.55,2022
15/2/2000,2616.04,5681.79,2013.71,2300.12,1803.57,1642.85,1725.25,1792.03,1733.93,2298.73,1957.77
16/2/2000,2553.59,5515.11,1959.57,2269.34,1848.78,1731.34,1762.2,1881.24,1839.12,2265.33,2061.16
17/2/2000,2471.61,5311,1946.4,2245.27,1839.85,1726.74,1782.56,1888.67,1887.73,2261.74,2202.06
18/2/2000,2507.1,5411.33,1937.21,2186.87,1794.18,1696.45,1874.48,1838.33,1862.51,2198.56,2069.51
21/2/2000,2428.55,5204.95,1868.88,2137,1760.11,1666.25,1786.21,1816.36,1832.35,2174.33,2038.91
22/2/2000,2378.38,4917.87,1774.26,2143.45,1722.11,1646.94,1702.79,1803.61,1826.85,2200.53,2019.61
23/2/2000,2590.58,4580.6,1882.93,2156.06,1749.94,1644.52,1708.88,1810.18,1853.33,2205.1,1994.43
24/2/2000,2643.52,4558.32,1778.29,2289.35,1807.14,1673.3,1688.26,1794.61,1856.07,2376.17,1998.31
25/2/2000,2753.06,4269.04,1745.93,2357.1,1783.84,1662.33,1603.59,1837.39,1841.54,2479.6,2052.9
28/2/2000,2547.02,3759.02,1647.46,2364.44,1701.34,1644.7,1491.07,1753.84,1819.03,2519.1,1919.63
29/2/2000,2756.42,4578.45,1660.1,2396.2,1718.5,1648.59,1552.52,1726.68,1867.82,2549.64,2062.16
1/3/2000,2711.86,4280.11,1618.6,2344.29,1691.28,1645.48,1498.99,1779.92,1849.15,2424.19,2098.4
2/3/2000,3218.45,4212.81,1588.03,2419.2,1698.37,1618.6,1519.51,1800.72,1842.02,2494.95,2027.29
3/3/2000,3434.56,4440.62,1634.1,2513.48,1709.6,1611.64,1587.7,1800.93,1840.14,2613.05,2081.35
6/3/2000,4076.41,4783.78,1624.29,2621.24,1778.99,1605.13,1643.22,1798.73,1830,2719.9,2102.97
7/3/2000,3840.67,4583.13,1661.95,2634.17,1789.43,1589.81,1692.52,1807.2,1871.84,2718.87,2147.19
8/3/2000,3933.85,4306.22,1658.93,2593.87,1804.94,1635.82,1682.55,1803.42,1892.83,2663.46,2199.97
9/3/2000,3941.88,4050.75,1658.93,2501.12,1795.18,1628.12,1661.16,1795.71,1879.4,2550.71,2121.5
10/3/2000,3727.43,3821.04,1652.37,2506.39,1819.58,1631.55,1712.33,1882.46,1863.35,2543.68,2091.49
13/3/2000,3305.39,3839.37,1668.75,2341.32,1752.17,1582.77,1723.61,1986.97,1834.49,2352.98,2047.94
14/3/2000,3200.87,3903.76,1665.44,2340.12,1728.86,1572.06,1767.23,1958.67,1822.33,2369.93,2018.29
15/3/2000,3363.13,3988.2,1638.67,2302.52,1717.92,1569.77,1722.51,1920.08,1853.03,2316.58,2032.26
16/3/2000,3113.13,3987.88,1588.51,2202.56,1672.33,1583.97,1699.16,1934.04,1876.04,2206.21,2050.85
17/3/2000,3232.94,3923.45,1638.81,2318.1,1736.44,1657.75,1780.32,1934.89,1896.13,2336.15,2112.08
20/3/2000,3405.49,3445.64,1583.07,2420.03,1714.86,1628.28,1741.81,1923.33,1861.84,2460.56,2112.7
21/3/2000,3499.3,3302.21,1539.96,2409.98,1713.23,1609.17,1723.1,1897.09,1844.42,2450.66,2058.69
22/3/2000,3459.06,3554.83,1516.24,2462.51,1752.94,1638.89,1703.32,1875.51,1858.27,2503.47,2088.95
23/3/2000,3616.32,3705.11,1555.8,2467.04,1774.6,1641.92,1716.18,1877,1869.1,2504.97,2123.88
24/3/2000,3750.83,3684.21,1538.01,2453.1,1775.4,1680.65,1720.37,1900.75,1899.03,2476.42,2147.46
27/3/2000,3793.44,3621.27,1566.54,2529.03,1815.56,1722.58,1722.92,1910.26,1893.78,2566.6,2242.5
28/3/2000,3688.46,3453.82,1581.85,2531.42,1845.34,1697.34,1768.58,1879.84,1892.28,2566.4,2173.55
29/3/2000,3601.69,3507.31,1551.09,2491.28,1846.27,1674.75,1741.64,1885.85,1898.39,2499.28,2161.03
30/3/2000,3466.15,3462.64,1494.13,2332.75,1835.46,1669.13,1745.83,1883.47,1895.85,2311.11,2168.7
31/3/2000,3373.69,3260.32,1465.65,2315.39,1813.21,1665.71,1745.35,1874.39,1911.1,2315.54,2158.32
3/4/2000,3090.14,2860.02,1339,2239.86,1751.17,1610.13,1714.92,1877.55,1905.63,2237.96,2231.96
4/4/2000,3090.14,2860.02,1339,2239.86,1751.17,1610.13,1714.92,1877.55,1905.63,2237.96,2231.96
5/4/2000,2596.06,2855.28,1299.1,2052.62,1717.07,1620.95,1669.33,1831.96,1923.14,2038.45,2226.13
6/4/2000,2901.28,2943.05,1377,2122.47,1724.09,1612.1,1682.82,1841.78,1950.68,2114.86,2224.07
7/4/2000,3357.54,2918.09,1446.84,2292.68,1717.7,1608.54,1704.49,1854.86,1921.86,2298.62,2273.36
10/4/2000,3254.12,2879.66,1443.1,2250.4,1742.57,1594.79,1701.16,1831.47,1918.7,2254.97,2316.34
11/4/2000,3305.31,2885.51,1500.57,2172.14,1705.69,1605.79,1671.36,1846.32,1915.76,2156.47,2347.81
12/4/2000,3223.19,2928.37,1470.31,2142.2,1700.28,1613.61,1684.7,1858.13,1934.65,2172.6,2337.12
13/4/2000,3099.29,2839.82,1433.32,2153.44,1665.74,1612.02,1670.51,1843.75,1916.41,2154.2,2191.89
14/4/2000,2957.49,2892.52,1497.24,2092.14,1666.35,1613.55,1791.86,1838.28,1931.02,2083.04,2231.76
17/4/2000,2453.19,2346.26,1364.2,1800.93,1539.38,1579.66,1660.85,1732.48,1885.07,1777.83,1940.85
18/4/2000,2514.75,2360.12,1470.77,1927.26,1568.84,1601.57,1896.08,1778.04,1902.21,1893.66,2066.02
19/4/2000,2463.71,2382.94,1425.36,1956.38,1554.46,1626.55,1870.89,1774.32,1933.47,1930.29,2143
20/4/2000,2462.32,2457.57,1429.76,1948.22,1538.06,1622.04,1854.2,1756.86,1937.52,1916.42,2247.45
21/4/2000,2462.32,2457.57,1429.76,1948.22,1538.06,1622.04,1854.2,1756.86,1937.52,1916.42,2247.45
24/4/2000,2462.32,2457.57,1429.76,1948.22,1538.06,1622.04,1854.2,1756.86,1937.52,1916.42,2247.45
25/4/2000,2232.64,2484.72,1382.79,1942.82,1540.36,1627.39,1968.33,1773.87,1953.24,1914.91,2369.52
26/4/2000,2269.05,2436.83,1371.07,1895.76,1518.52,1625.24,1924.98,1779.5,1932.66,1881.14,2333.03
27/4/2000,2264.89,2399.82,1395.04,1861.07,1528.77,1615.06,1866.26,1758.44,1946.72,1847.5,2334.99
28/4/2000,2495.96,2579.19,1458.02,1963.27,1573.21,1614.25,1806.45,1751,1916.87,1939.54,2364.25
1/5/2000,2495.96,2579.19,1458.02,1963.27,1573.21,1614.25,1806.45,1751,1916.87,1939.54,2364.25
2/5/2000,2743.97,2673.04,1464.11,2113.7,1559.58,1605.16,1883.14,1732.15,1882.67,2102.87,2386.66
3/5/2000,2624.4,2600.49,1425.46,2065.87,1549.42,1599.13,1842.72,1745.46,1898.28,2046.23,2344.81
4/5/2000,2548.96,2516.94,1434.62,2011.6,1494.11,1595.6,1877.84,1765.1,1926.53,1989.84,2350.97
5/5/2000,2565.06,2552.53,1426.32,2014.62,1469.88,1587.15,1870.63,1766.97,1952.43,1987.63,2351.42
8/5/2000,2444.13,2491.73,1395.18,1955.71,1430.1,1554.98,1791.22,1747.33,1954.12,1930.79,2221.61
9/5/2000,2468.18,2460.84,1429.69,1946.95,1399.76,1557.12,1754.84,1756.31,1963.49,1921.79,2147.9
10/5/2000,2338.31,2392.16,1494.28,1887.91,1380.09,1540.59,1794.32,1764.01,1952.73,1862.63,2088.07
11/5/2000,2338.31,2392.16,1494.28,1887.91,1380.09,1540.59,1794.32,1764.01,1952.73,1862.63,2088.07
12/5/2000,2388.16,2421,1750.08,1973.18,1429.71,1574.58,1901.23,1791.02,1994.9,1963.88,2186.56
15/5/2000,2419.5,2398.18,1736.28,1928.66,1416.93,1572.22,1984.04,1783.51,1983.14,1897.71,2270.09
16/5/2000,2534.87,2467.33,1832.86,1986.02,1429.84,1581.61,2070.76,1809.84,2024.19,1957.94,2386.78
17/5/2000,2515.8,2498.05,1772.86,1911.01,1385.58,1568.25,2071.09,1774.6,1998.63,1883.71,2302.08
18/5/2000,2499.38,2402.21,1898.48,1833.94,1319.4,1533.22,2049.1,1782.3,1948.59,1777.92,2202.31
19/5/2000,2574.39,2359.51,1874.57,1860.61,1334.71,1543.53,2042.82,1785.95,2003.84,1803.86,2337.73
22/5/2000,2496.79,2361.56,1843.87,1786.14,1308.56,1528.69,1979.14,1796.18,2022.27,1733.07,2286.86
23/5/2000,2429.59,2328.28,1754.16,1811.68,1304.65,1538.85,1909.36,1780.14,2029.86,1764.98,2318.15
24/5/2000,2267.14,2243.03,1676.28,1740.76,1274.24,1519.02,1853.19,1738.33,2018.43,1696.92,2197.9
25/5/2000,2115.9,2171.26,1619.54,1745.99,1269.33,1522.14,1776.31,1728.3,2016.88,1713.15,2210.41
26/5/2000,2104.02,2058.39,1666.83,1730.74,1225.02,1522.85,1714.47,1761.89,2036.28,1694.89,2188.4
29/5/2000,2168.74,2086.4,1748.84,1822.72,1228.56,1536.06,1723.39,1758.06,2009.8,1787.05,2105.96
30/5/2000,2127.8,2058.45,1735.18,1834.28,1236.12,1539.62,1654.59,1789.3,1971.02,1790.24,2071.89
31/5/2000,2229.72,2115.9,1774.2,1977.73,1264.68,1561.19,1701.87,1806.82,1984.1,1965.87,2151.01
1/6/2000,2322.56,2147.66,1823.07,2000.94,1307.29,1576.26,1743.38,1793.07,2007.77,1981.56,2241.14
2/6/2000,2400,2202.74,1827.37,2075.19,1365.09,1584.23,1881.3,1820.13,2021.85,2068.5,2192.54
5/6/2000,2492.71,2258.21,1857.95,2175.76,1431.87,1635.13,1872.6,1836.43,1997.66,2179.54,2313.15
6/6/2000,2492.71,2258.21,1857.95,2175.76,1431.87,1635.13,1872.6,1836.43,1997.66,2179.54,2313.15
7/6/2000,2589,2214.86,1909.73,2122.1,1438.73,1686.82,1929.91,1859.7,2009.92,2110.22,2382.28
8/6/2000,2456.69,2191.44,1867.95,2149.67,1422.18,1677.07,1874.28,1808.25,2016.86,2140.72,2364.49
9/6/2000,2486.65,2329.86,1878.95,2190.56,1448.81,1679.05,1914.96,1811.27,2027.74,2180.85,2463.97
12/6/2000,2522.38,2492.13,1890.44,2182.28,1454.59,1677.46,1924.49,1817.45,2022.65,2170.92,2483.84
13/6/2000,2475.04,2403.34,1879.58,2108.17,1406.5,1666.2,1918.27,1791.59,1998.23,2090.6,2335.52
14/6/2000,2465.8,2426.47,1898.27,2102.56,1434.56,1699.51,1934.61,1782.48,2018.85,2082.37,2387.35
15/6/2000,2424.01,2376.46,1914.25,2139.96,1485.14,1714.15,1957.04,1782.09,2051.26,2108.56,2407.96
16/6/2000,2377.03,2396.61,1996.47,2193.16,1573.84,1716.01,1996.77,1796.84,2052.58,2165.7,2495.09
19/6/2000,2363.47,2418.07,2041.84,2187.99,1539.4,1692.9,2024.3,1819.88,2043.48,2152.9,2448.54
20/6/2000,2346.04,2352.74,1946.96,2171.54,1506.99,1678.99,1990.38,1808.55,2023.47,2142.44,2409.93
21/6/2000,2366.48,2388.44,1892.36,2221.07,1506.2,1671.42,1970.62,1805.32,2007.47,2207.37,2466.14
22/6/2000,2295.2,2349.98,1911.64,2181.4,1484.96,1637.27,1973.69,1790.98,1965.13,2161.51,2461.35
23/6/2000,2285.21,2249.99,1913.86,2149.19,1474.26,1610.82,1974.49,1784.94,1968.65,2104.23,2455.88
26/6/2000,2234.24,2221.57,1982.23,2207.53,1488.58,1627.38,1980.58,1834.66,1984.1,2153.1,2444.96
27/6/2000,2190.2,2190.53,1928.21,2253.1,1488.42,1628.37,1931.57,1815.95,1993.68,2218.2,2483.66
28/6/2000,2185.74,2173.59,1941.17,2331.75,1490.05,1636.39,1921.4,1810.4,2009.38,2309.25,2516.61
29/6/2000,2207.4,2120.59,1877.62,2325.18,1457.02,1631.13,1881.05,1808.44,1988.48,2296.9,2563.63
30/6/2000,2188.21,2141.54,1857.44,2254.38,1478.26,1658.13,1881.15,1799.12,2008.28,2209.05,2663.79
3/7/2000,2161.52,2150.41,1852.92,2227.46,1500.39,1655.66,1862.37,1795.42,2006.74,2191.59,2645.3
4/7/2000,2152.68,2086.11,1880.11,2233.32,1515.96,1660.38,1907.57,1797.24,2002.53,2224.04,2574.38
5/7/2000,2205.42,2103.46,1867.62,2264.21,1532.08,1679.5,1901.91,1816.48,1994.37,2240.65,2554.07
6/7/2000,2118.34,2070.31,1811.77,2251.83,1549.9,1668.49,1821.41,1824.55,1976.13,2241.95,2532.79
7/7/2000,2077.79,2042.76,1759.22,2324.04,1581.94,1678.87,1817.77,1823.94,1951.78,2330.56,2515.97
10/7/2000,2113.76,2025.72,1767.27,2386.92,1652.28,1706.92,1814.48,1859.66,1949.06,2391.55,2563.16
11/7/2000,2178.42,1997.91,1730.5,2356.12,1686.53,1761.83,1867.53,1846.64,1959.49,2369.44,2529.58
12/7/2000,2244.67,2099.18,1858.38,2353.51,1698.54,1803.67,1971.65,1956.69,1983.54,2353.29,2536.52
13/7/2000,2286.97,2121,1937.5,2351.75,1640.68,1815.88,1957.25,1992.51,1966.01,2369.67,2517.19
14/7/2000,2221.15,2171.2,2059.12,2367.02,1658.23,1806.14,2020.96,2027.44,1972.12,2409.06,2548.81
17/7/2000,2279.2,2207.37,1975.51,2425.02,1664.18,1836,1984.66,2104.29,1986.67,2474.77,2573.08
18/7/2000,2328.35,2158.33,1936.09,2350.31,1629.49,1797.76,1927.85,2154.05,1971.09,2385.25,2538.55
19/7/2000,2336.02,2172.42,1963.71,2359.31,1670.25,1825.87,2015.37,2119.49,1992.53,2382.54,2669.41
20/7/2000,2353.49,2173.02,2138.78,2346.58,1690.73,1837.17,2155.18,2138.42,2022.89,2371.32,2684.21
21/7/2000,2448.11,2172.04,2251.57,2348.75,1721.79,1865.46,2223.15,2135.98,2011.1,2358.08,2696.82
24/7/2000,2439.7,2235.57,2264.48,2282.94,1712.59,1878.55,2292.62,2170.9,2007.61,2281.29,2733.09
25/7/2000,2393.45,2201.84,2183.21,2221.91,1681.69,1892.8,2218.56,2256.7,2000.39,2218.06,2750.23
26/7/2000,2394.16,2245.49,2177.1,2256.26,1676.16,1947.31,2239.65,2340.34,2001.88,2253.13,2711.15
27/7/2000,2310.24,2234.36,2113.68,2228.1,1656.06,1939.88,2170.65,2271.48,2028.52,2214.91,2736.3
28/7/2000,2300.87,2157.91,2052.96,2173.98,1642.07,1909.17,2101.19,2245.74,2023.54,2162.16,2778.57
31/7/2000,2332.59,2118.1,2067.76,2130.63,1601.28,1890.87,2158.54,2213.78,1999.06,2106.85,2734.08
1/8/2000,2539.16,2177.65,2160.28,2174.82,1600.12,1888.26,2271.67,2237.16,2004.34,2163.4,2671.14
2/8/2000,2395.36,2155.71,2142.07,2230.68,1625.57,1932.51,2248.98,2231.69,2023.22,2227.98,2693.23
3/8/2000,2364.38,2189.51,2150.25,2240.1,1628.59,1916.55,2322.79,2521.57,2017.41,2239.66,2690.48
4/8/2000,2342.57,2275.51,2198.6,2227.19,1665.28,1949.28,2368.17,2689.81,2018.04,2234.57,2745.84
7/8/2000,2338.56,2247.37,2256.09,2254.8,1702.98,1987.82,2421.74,2729.31,2011.37,2254,2731.08
8/8/2000,2267.75,2217.23,2188.79,2151.69,1694.33,1959.21,2385.05,2646.35,2010.39,2124.13,2583.92
9/8/2000,2306.48,2271.57,2157.19,2123.7,1695.53,1959.98,2349.91,2643.47,2006.5,2096.32,2581.83
10/8/2000,2324.28,2283.63,2173,2149.91,1709.45,1978.65,2381.05,2622.94,2019.77,2114.25,2641.39
11/8/2000,2307.1,2335.41,2177.76,2101.71,1717.29,1995.44,2365.66,2551.18,2025.98,2068.74,2551.75
14/8/2000,2259.12,2324.81,2107.81,2050.7,1746.32,1971.33,2327.99,2551.22,2031.49,2019.93,2445.1
15/8/2000,2273.75,2297.47,2026.96,2122.23,1812.17,2014.01,2302.09,2572.92,2024.07,2085.88,2565.67
16/8/2000,2290.23,2376.79,2180.33,2179.37,1830.25,2026.19,2341.97,2515.51,2022.02,2139.34,2615.97
17/8/2000,2323.34,2434.64,2226.34,2168.33,1830.01,2007.43,2387.52,2525.56,2016.44,2130.52,2524.14
18/8/2000,2362.18,2417.41,2193.85,2150.46,1812.43,2002.12,2358.84,2567.08,2015.12,2105.78,2471.22
21/8/2000,2400.61,2472.12,2196.23,2146.65,1816.24,2020.61,2327.02,2559,2022.1,2099.96,2456.69
22/8/2000,2384.01,2449.26,2195.24,2128.22,1851.7,2079.21,2355.77,2548.6,2009.12,2079.87,2517.62
23/8/2000,2310.26,2430.77,2146.44,2064.91,1850.47,2066.43,2257.72,2517.22,1989.86,2018.47,2497.22
24/8/2000,2298.71,2417.51,2216.61,2044.84,1858.93,2095.69,2232.5,2530.49,2026.86,2001.75,2554.55
25/8/2000,2271.28,2357.05,2251.57,2011.57,1828.14,2062.5,2250.09,2505.21,2023.08,1981.11,2576.43
28/8/2000,2269.92,2334.16,2322.37,2038.79,1804.99,1996.19,2191.18,2459.25,2024.93,2010.24,2560.47
29/8/2000,2262.08,2345.58,2296.79,2068.79,1821.2,2035.36,2190.76,2510.02,2040.36,2030.34,2522.69
30/8/2000,2227.37,2319.4,2280.53,2040.15,1818.6,2013.48,2202.43,2458.6,2056.07,1997.96,2490.15
31/8/2000,2195.29,2367.05,2141.87,2034.15,1834.23,2028.03,2210.2,2487.31,2042.09,1987.62,2438.43
1/9/2000,2210.2,2334.92,2159.54,2038.17,1886.76,2072.32,2303.99,2465.11,2056.89,1981.46,2495.99
4/9/2000,2264.37,2335.32,2191.67,2083.38,1940.71,2108.77,2286.7,2524.93,2076.53,2036.22,2570.68
5/9/2000,2302.01,2268.83,2186.46,2097.82,1915.06,2074.19,2242.06,2493.15,2073.82,2050.99,2533.82
6/9/2000,2270.89,2239.64,2167.68,2102.29,1895.86,2093.61,2215.07,2465.44,2083.66,2043.42,2475.77
7/9/2000,2218.93,2220.54,2162.23,2068.02,1856.7,2094.27,2186.98,2455.87,2080.16,2010.56,2431.96
8/9/2000,2191.96,2258.9,2122.65,2042.26,1838.44,2080.99,2144.25,2388.58,2080.27,1982.26,2436.31
11/9/2000,2156.38,2239.09,2039.71,1978.89,1814.63,2075.4,2035.57,2403.26,2074.35,1919.72,2453.97
12/9/2000,2123.06,2142.37,2028.38,1945,1764.99,2026.75,1939.46,2449.98,2070.95,1886.7,2409.55
13/9/2000,2123.06,2142.37,2028.38,1945,1764.99,2026.75,1939.46,2449.98,2070.95,1886.7,2409.55
14/9/2000,2059.02,2094.83,2033.65,1902.11,1751.12,2013.46,1911.79,2437.86,2075.25,1845.32,2362.73
15/9/2000,2110.06,2072.25,2029.53,1878.11,1710.21,2016.54,1944.64,2481.84,2078.46,1820.54,2318
18/9/2000,2013.35,1990.16,1970.11,1795.32,1638.44,1927.85,1834.55,2380.35,2078.86,1718.64,2146.29
19/9/2000,1928.5,2045.97,1968.66,1802.46,1682.05,1922.44,1815.03,2242.76,2086.97,1730.16,2201.31
20/9/2000,1882.04,2019.78,1956.44,1809.3,1675.37,1937.47,1850.42,2273.25,2046.12,1736.69,2176.16
21/9/2000,1764.97,1855.64,1851.6,1712.53,1630.61,1922.48,1756.51,2218.46,2007.4,1609.91,2070.92
22/9/2000,1572.12,1804.02,1771.81,1612.52,1583.54,1882.17,1673.23,2205.1,1998.36,1510.19,2031.56
25/9/2000,1800.93,1852.53,1781.55,1739.81,1662.06,1964.63,1784.21,2204.8,2002.16,1640.41,2249.77
26/9/2000,1766.78,1861.73,1851.11,1720.45,1650.84,1964.42,1807.2,2199.47,1979.75,1617,2220.55
27/9/2000,1779.78,1858.84,1824.01,1709.15,1691.34,1984.42,1746.05,2247.91,1976.69,1617.9,2312.14
28/9/2000,1818.43,1990.9,1826.91,1706.3,1704.03,1973.21,1742.81,2258.1,1976.12,1611.58,2479.15
29/9/2000,1864.95,1997.02,1837.15,1749.38,1749.53,1993.58,1808.65,2297.36,2024.29,1632.58,2406.56
2/10/2000,1864.95,1997.02,1837.15,1749.38,1749.53,1993.58,1808.65,2297.36,2024.29,1632.58,2406.56
3/10/2000,1812.05,1938.77,1952.11,1725.88,1747.15,2043.64,1792.76,2246.92,2007.55,1604.24,2472.24
4/10/2000,1762.88,1921.33,2002.67,1799.9,1759.04,2031.46,1762.97,2226.39,1995.07,1672.88,2336.28
5/10/2000,1776.64,1926.03,1926.25,1889.38,1765.41,2039.19,1773.24,2189.93,1981.45,1781.82,2279.18
6/10/2000,1776.64,1926.03,1926.25,1889.38,1765.41,2039.19,1773.24,2189.93,1981.45,1781.82,2279.18
9/10/2000,1693.2,1902.39,1856.87,1802.47,1707.95,2002.84,1721.5,2163.63,1988.62,1700.28,2180.02
10/10/2000,1682.35,1897.23,1870.42,1796.41,1681.25,1987.77,1692.61,2173.97,1970.41,1694.94,2149.81
11/10/2000,1590.14,1922.17,1852.38,1731.54,1668.75,1916.52,1635.53,2213.04,1983.77,1630.33,2130.07
12/10/2000,1569.04,1867.52,1885.25,1712.37,1662.09,1926.58,1597.5,2208.06,1990.63,1601.16,2149.24
13/10/2000,1494.41,1811.46,1904.19,1632.3,1629.44,1892.67,1484.23,2172.91,1990.41,1518.47,2083.33
16/10/2000,1552.1,1790.37,1897.98,1665.78,1641.45,1951.9,1484.17,2245.74,2043.78,1546.17,2088.11
17/10/2000,1503.08,1757.69,1893.35,1642.59,1618.43,1984.08,1482.12,2243.26,2030.74,1524.69,1999.87
18/10/2000,1385.25,1639.26,1809.81,1587.49,1565.8,1956.67,1432.08,2199.13,2037.7,1461.37,1905.14
19/10/2000,1404.9,1546.81,1717.33,1598.37,1563.23,1918.26,1389.83,2165.56,2019.52,1474.12,1946.86
20/10/2000,1536.96,1658.81,1781.71,1708.6,1628.55,1967.87,1448.75,2247.67,2023.08,1577.01,2054.12
23/10/2000,1569.84,1668.96,1809.31,1679.3,1625.85,2017.12,1428.42,2255.37,1993.79,1538.6,2060.08
24/10/2000,1539.16,1684.1,1780.83,1631.61,1609.12,2013.29,1370.49,2276.04,2010.58,1483.21,2061.83
25/10/2000,1530.85,1672.72,1759.13,1664.04,1597.6,2031.17,1369.93,2307.56,2021.14,1518.41,2148.31
26/10/2000,1526.51,1665.27,1726.39,1676.52,1598.27,1990.65,1414.6,2354.46,2052.13,1523.63,2227.42
27/10/2000,1565.54,1665.97,1768.45,1686.79,1542.46,1973.73,1420.66,2402.9,2061.71,1534.53,2279.4
30/10/2000,1594.07,1677.94,1762.96,1655.22,1545.58,1967.91,1484.11,2388.44,2065.34,1496.42,2235.73
31/10/2000,1628.66,1721.32,1791.53,1640.86,1567.28,1997.48,1543.59,2451.1,2099.81,1481.99,2211.9
1/11/2000,1695.71,1782.84,1830.88,1661.08,1633.56,2072.07,1629.22,2451.16,2085.31,1496.22,2299.9
2/11/2000,1633.88,1755.73,1804.9,1639.29,1637.4,2076.33,1593.27,2459.37,2047.28,1470.36,2308.79
3/11/2000,1709.23,1763.99,1836.69,1688.54,1645.08,2131.43,1650.01,2470.91,2035.93,1521.1,2354.86
6/11/2000,1741.79,1790.08,1876.53,1733.96,1621.57,2128.41,1675.22,2442.42,2045.68,1559.56,2398.1
7/11/2000,1758.81,1877,1872.48,1748.66,1644.41,2138,1649.07,2390.64,2052.73,1578.6,2330.71
8/11/2000,1758.29,1879.08,1840.25,1719.41,1633.03,2121.36,1615.22,2392.24,2063.18,1557.28,2267.4
9/11/2000,1735.52,1939.89,1823.69,1687.88,1624.74,2107.53,1607.94,2380.24,2086.39,1519.09,2297.62
10/11/2000,1685.54,1977.91,1802.98,1689.48,1607.57,2094.26,1583.65,2386.74,2081.28,1513.14,2278.21
