Clsdt,size,idvc,beta,bm,m12,m1,roe,ag,dtvm,ep
2000-08-25,-0.040643082080330836,-0.03789885276337551,-0.037817945256412515,-0.04067863321030452,-0.049416759688138946,-0.04634878813769543,-0.049636592370404124,-0.04847609101290263,-0.028649926979454406,-0.04807844871892734
2000-09-01,0.0036479656607102625,0.010985635337416427,0.007488512295992294,0.015901462455851875,0.013005127171808187,0.002060854848041654,0.005736925617932271,0.010833464697981578,0.009830089766756676,0.010435815613975507
2000-09-08,0.025757092534793392,-0.0022033787735566655,-0.00020125030603497618,-0.011001731193659874,-0.001983015683108897,-0.0026137059392544967,0.02631401757727664,0.015055987029366804,0.004682300760850971,0.01997184196307758
2000-09-15,0.0107382014024367,0.017568226978650178,0.013041750250594484,0.015927980940410064,0.022311180690067843,0.01886439862078425,0.0014416246584237917,0.008789557159090034,0.02402272640848195,0.003125411437402975
2000-09-22,0.01858210675952174,0.003528245931816102,0.003782547115300843,-0.0026946968325387574,0.0030488209593246955,0.004169294889314306,0.018511802920842337,0.01680905634536868,0.0041082387369790275,0.012445942932229325
2000-09-29,0.005336830350325399,0.003924558050327266,0.0009683819434948302,0.0019793787210277687,0.0060181874361951194,0.011866362678493367,0.004321210458761322,0.0029986621940019365,0.007772570620367618,0.0025698634653687344
2000-10-13,0.027968011615281143,0.0309269620280812,0.025134888914938397,0.02632154864238394,0.03258424686912351,0.04115398746370976,0.02319140372733832,0.02236849488200924,0.0345080517457423,0.02225246561749442
2000-10-20,0.024319817632694044,0.021165776505183392,0.02327696050535478,0.01760417422670142,0.015817348772006076,0.022432159295584116,0.021823234281739965,0.02231378800217476,0.019821740569889744,0.02274787157486555
2000-10-27,-0.012332356968819572,-0.01138629557040133,-0.015532786551513784,-0.014619940918835091,-0.0143474729077406,-0.015530274345248127,-0.013012369144863666,-0.01507852651062726,-0.00870240216835947,-0.011850289620887388
2000-11-03,0.017731458196872208,0.007628022137948609,0.007295087450055795,0.003461921359942091,0.009627504225350133,-0.011091844538737409,0.02027523819183193,0.011492705464605691,0.009345092149947318,0.012671473634585826
2000-11-10,-0.00755003912312616,-0.008912226395778763,-0.005505710703747806,-0.009928471024829095,-0.012241554312517172,-0.005565773383578064,-0.006818952732128343,-0.009455118915031487,-0.0029213288508170543,-0.005411363878719437
2000-11-17,-0.012987426373665045,-0.01113544987238855,-0.007454123325983253,-0.009861583289475236,-0.013369592390186827,-0.010110019960368552,-0.022752508183320766,-0.014571060621704022,-0.008839922207071573,-0.018001168059529088
2000-11-24,0.018364913709662957,0.008814754712801375,0.000946690361303772,0.003455348644996545,0.006392126170448396,-0.0006979475598615456,0.009702663989808777,0.007352501631317854,0.014669222101996424,0.009237746964022159
2000-12-01,-0.008448170148146753,0.009801635039511234,-0.010842035560270228,-0.000706977102535122,0.0037652205417474066,-0.022329937944485494,-0.004183606330237098,0.004081872241402285,0.004894400132505053,-0.002291610178366724
2000-12-08,0.038784188567225424,0.018225439040093626,0.007281942098954505,0.01082494964362732,0.017307624003245304,0.0051710791436560015,0.02805440565369255,0.021463696010919367,0.02545868654507057,0.02406525154395556
2000-12-15,-0.01826854125389031,0.0034044675196030546,-0.012880872750374845,-0.02252897549743522,-0.0089278279451318,-0.010608563067311201,-0.013904035913312456,-0.008430384809445149,-0.005482187396884342,-0.015357674776537803
2000-12-22,-0.020685502129497123,-0.009183051748437613,-0.016122812627424998,-0.020170439438118415,-0.014382948032349173,-0.012573017011518823,-0.020077055715886367,-0.017136935682106547,-0.016329722419059865,-0.02047814994239139
2000-12-29,-0.05114233303468395,-0.04499977322133214,-0.050453549258074264,-0.06493368414612902,-0.044642556048926994,-0.042585692762984,-0.04555980071418009,-0.04064261899608919,-0.04284687961505866,-0.05291224679456572
2001-01-05,-0.00926394851904695,-0.007875704553897094,-0.011538155875229302,-0.011053194393349779,-0.015001752506085929,-0.005878057451286945,-0.015376013501176167,-0.010095730024068333,-0.015107620639088947,-0.017742139848859997
2001-01-12,-0.019597838203057466,-0.008235705154072702,-0.005868754121851574,-0.0032103451375801264,-0.012550301735998472,-0.005231534260369288,-0.0385811127188248,-0.020122957860385912,-0.02069503398637008,-0.023844533309864344
2001-01-19,0.03151321041745246,0.02487106454404679,0.027390070414831012,0.026522224315805983,0.030313395358961086,0.027456571633287873,0.02849741373770697,0.025764551925810255,0.028070604642733598,0.03222202768501651
2001-02-09,0.01016186981477582,0.007027408454761928,0.0180468411006061,0.02335851119029603,0.027728148696569265,0.025735169307049423,0.010814776801324595,0.010589259853933525,0.01021957213785252,0.021610892589925275
2001-02-16,0.011750173185880187,0.002175883111225684,0.0028526054646654023,-0.000656531360257498,-0.004422902808787328,-0.0022256130481161634,0.015993234204232317,0.004862235785757697,0.0041683162294200195,0.011566899856283381
2001-02-23,0.011930782763484462,0.014459031363401287,0.009273630583251957,0.010194247961438314,0.01817952272131152,0.02067214923658683,0.020966829181514417,0.01329388947406383,0.013852360689690922,0.015545081808889789
2001-03-02,0.030673916402042162,0.016776332447018916,0.01803034138159839,0.022338288103461768,0.02143246314856326,0.009322043701879881,0.02728849998597831,0.024522943461819505,0.0196967099516086,0.023203036279632
2001-03-09,-0.0030678271813184116,-0.0018530300396949273,-0.0037921289920887116,0.0005049500027406525,-0.0024231113822290023,-0.005021916237743226,-0.0038019471974605,-0.004285851914395264,-0.004540027855658805,0.0021777817825437656
2001-03-16,0.01900953225464143,0.010656944330995063,0.014317265220565414,0.01817143779874304,0.016889879603907056,0.012556916234334725,0.014233653368323421,0.017408088416176207,0.016976174464585245,0.01958016221674164
2001-03-23,0.0004784294965570816,-0.003460339718516099,-0.005248395127428697,0.004323153141052314,2.18557551666225e-05,-0.0018501811841957648,-0.005763095592014412,-0.009338453740207255,0.007018939144857565,-0.0036548304295411847
2001-03-30,-0.015939681889286437,-0.015577777268267054,-0.010207154862783703,-0.012818991172877117,-0.022071967689149444,-0.013374838698138703,-0.013956377031100147,-0.016251246140286463,-0.016510072338087975,-0.012997422396191671
2001-04-06,0.0003769675889617066,0.0004861879464360724,0.004549502063654863,0.004224638719072144,-0.0008640577443325031,-0.0013520570418731118,-0.0003083577423817283,0.00047965317325723394,0.0006211276968767838,0.0006538389406156785
2001-04-13,0.027066119934522678,0.011354650585838094,0.005381473175313085,0.012505222198908362,0.010712156653591534,0.014917068020766274,0.02139004287483811,0.01789337181993146,0.012752163316663429,0.021375376148148335
2001-04-20,0.022957664886101688,0.012331210503256518,0.01724512404729139,0.01865194738533538,0.015614518698198224,0.01044946496343816,0.012955592841578226,0.011851278919067287,0.020014576165120895,0.013972731001655636
2001-04-27,0.007639608783304642,-0.004249067139699832,-0.00605969797368956,-0.007793974911409283,-0.01613350520338615,-0.010674077629622799,-0.0033398567867334405,-0.005981322308653996,-0.0034983109789794176,-0.004111684449982381
2001-04-30,0.02227119430032688,0.00690795383218704,0.005937976530714025,0.007934034499055994,0.008311819280996308,0.0060464693815141446,0.010609620972775001,0.0046280312994772185,0.01251395709309255,0.007899981060219588
2001-05-11,0.0024075384163681035,0.004806809742005731,-0.005458539423778568,-0.011469901659632558,0.004496719923562792,-0.0031165140196780343,0.001586790007937269,-0.0010516983129123688,0.01136382316692833,0.0003046607381009191
2001-05-18,0.007610218669218376,0.006327686618796309,-0.0034415976695818776,-0.010046680215058933,-0.007128834305353882,-0.0021922225057335308,-0.004111516930165285,-0.005406795599833572,0.006491658701551793,-0.006772222679158938
2001-05-25,-0.006294423953227863,0.002058817134864768,0.0028855997044827373,0.0010470819737971526,-0.006001918706508626,0.00044568896770995906,-0.0036243010340004035,-0.0010388840607033463,0.0009003819170923867,-0.003914505166285848
2001-06-01,0.002121592593336049,0.0019762015183246266,0.008169936133032478,0.0013416047914242477,0.0003576196638529156,-0.009877183663397324,0.002094399563724673,0.0058790467916406556,0.002456598388321774,0.003919950482821973
2001-06-08,-0.025247574402218177,-0.00980247740452614,-0.0195893660292988,-0.015923183222151232,-0.013851874327887913,-0.013029568307631067,-0.02174224738273304,-0.020711408064418593,-0.010160783307393888,-0.019349943137715504
2001-06-15,-0.0006791051334721608,-0.007110157743929232,-0.0026842729370448295,-0.005725147347963256,-0.006048382247612068,-0.009760406456310483,-0.0023191316701901728,-0.0032842125700541175,-0.004335165486282328,-0.0029718906414962555
2001-06-22,0.009754909208705252,0.006687019031886568,0.0059925110640675966,0.002520326961828342,0.0036644363881750733,0.0033889161439805155,0.008695655151707936,0.010355566498560545,0.002812139140298589,0.006566587590473391
2001-06-28,-0.04557445254361109,-0.04551588080588317,-0.034100208752735874,-0.044193391459951215,-0.06198129461534513,-0.059426097939209346,-0.0468584500360574,-0.046639043628363894,-0.05579938108965747,-0.04444432893630786
2001-07-06,-0.058484926991965676,-0.0525767279966639,-0.025907687539638072,-0.04461144815405086,-0.06050105939178969,-0.0814600331607934,-0.06151288062052963,-0.04931707089597379,-0.05928712130907799,-0.05153458284649781
2001-07-13,0.005488103560700442,-0.006602672743621453,-0.0033742236054511475,-0.004176239269903479,-0.009493322452283829,0.005243240382787993,-0.0014136467880106471,-0.0015988501002067509,-0.0016122485816482358,-0.0023177887874553872
2001-07-20,-0.019650102694095565,-0.013839521077101203,-0.008087074446772442,-0.008864492287001934,-0.01642444419148292,-0.019029515803167998,-0.018338370329934264,-0.018496306899238365,-0.015629721028393776,-0.014542934846104503
2001-07-27,-0.014217144174441155,-0.01600703479965523,-0.01220870385918657,-0.009530107590134958,-0.013798288332517216,-0.016823298970735517,-0.016458022043646516,-0.016632854091895553,-0.013034948642112394,-0.01232771507139554
2001-08-03,-0.03733582035833283,-0.02717426565262683,-0.01990206294481924,-0.019851010914002445,-0.019876203940780976,-0.05408519709266689,-0.034397217536771725,-0.035441242485865165,-0.032789564559228504,-0.02957331022396688
2001-08-10,-0.017373272589560528,-0.011477276895053939,-0.01121313024399228,-0.014660807280800608,-0.008652689383391109,-0.017376238559749985,-0.02003782934631826,-0.01834555504614214,-0.012622161366846055,-0.02010950526504147
2001-08-17,0.0013277359609538157,0.0006552351055348365,-0.005014748577891076,-0.01094808496921517,0.00048211575504540264,0.005275788374074444,-0.005855496341480613,-0.0017210061588125811,-0.002776517905578695,-0.006654545396081002
2001-08-24,-0.012636037862383294,-0.010655047255971337,-0.015589307609655986,-0.013505510543500387,0.00028518193108738744,-0.0027079403721840833,-0.025536926643189,-0.025113513599525402,-0.01986045347307389,-0.023344913432010443
2001-08-31,-0.0329206260773851,-0.022461771055984195,-0.025621009019102685,-0.030234251444724324,-0.02713181815001935,-0.029615155295751285,-0.03461102331991223,-0.03220446651106486,-0.03305468916089623,-0.03311259274473609
2001-09-07,-0.059048415223047046,-0.05219923340353276,-0.03650457139615926,-0.03898370276651707,-0.04458968827586535,-0.03948288102259285,-0.04200679024345355,-0.04474505491986266,-0.05908739968489144,-0.04155394389004206
2001-09-14,-0.08125325531902337,-0.05575004936423971,-0.05022738968700962,-0.051392665239053795,-0.07188075262640345,-0.07210303642228336,-0.06590791232995655,-0.06957011965311978,-0.06820571565388227,-0.06026666451915358
2001-09-21,0.06751437894867764,0.06051496784036213,0.02925077622457651,0.035295177182377756,0.08395810967546377,0.07010215570780788,0.07138719647602033,0.07389032724486116,0.06295287276424227,0.057449113743686865
2001-09-28,0.015314343346214166,0.010685057243639383,0.0017197888851633346,-0.005885471938377271,-0.0035784393973891547,0.010403611382272854,0.013773311630442207,0.012085195961457766,0.015515165584350774,0.008156317857301679
2001-10-12,-0.04461076933527316,-0.03605286191347261,-0.028864850360776434,-0.02994250609943219,-0.04595700063598108,-0.04702531114245744,-0.03673632579086763,-0.038287139113672694,-0.04137635548168766,-0.035537474029268434
2001-10-19,0.013739783836634944,0.017661751176172323,3.211279718249279e-05,-0.003646755427214963,0.0023518785017029166,0.005464113822097264,0.004274750980203812,0.005932545950005756,0.018311561468231853,0.0021228102745660016
2001-10-26,0.05537249397578026,0.04257470361789519,0.019348049671138196,0.028353389429276767,0.05436069324077444,0.06271169823731731,0.04153166717809815,0.04263441405820551,0.0542574811601279,0.03560323804488827
2001-11-02,0.028129963882511405,0.02296207058628159,0.010995402472026024,0.019223233472005954,0.03266929325975485,0.011043917494814972,0.024624610847583037,0.026771743006642354,0.027346530143416915,0.022863849816459843
2001-11-09,-0.001894093559022955,0.008737189480414556,0.0038827232548604078,-0.0023050596743349147,0.00801060977521739,0.010409441380045873,-0.005902870963413177,-0.005132328927933387,0.004472011013785659,-0.002764986908155021
2001-11-16,-0.046881642582346277,-0.04251066608163359,-0.029798038338943903,-0.03425708710606686,-0.056196027890756124,-0.04004771844811131,-0.04918124159165459,-0.048123401043851155,-0.040153798379253126,-0.04558466141237001
2001-11-23,-0.023697623393107766,-0.017254071502927168,-0.015636852532841042,-0.019303983649064722,-0.021350715148590514,-0.017198291448917696,-0.02941574107102543,-0.02801579900797052,-0.019847611685814757,-0.027388802198690883
2001-11-30,-0.008774997152439446,0.004292076984217623,0.005406555080466821,-0.010725857232653527,-0.009727051351121474,-0.004625962064523786,-0.016776400586838346,-0.012814033371978823,0.004849994196619893,-0.015805881952871515
2001-12-07,0.0005086029632668253,0.005524957580739047,0.008342772497607795,0.009172985215593805,9.70523949844026e-05,-0.006183621816936726,0.0006623009588118205,0.0028403182137280935,0.00439660063506428,0.002328329760615089
2001-12-14,-0.020010451378165896,-0.01919524197719142,-0.015534873550027152,-0.01664561506097845,-0.023000233143500096,-0.013010881196408038,-0.016110299664784614,-0.018571452953645342,-0.02114033367067302,-0.014114274711519477
2001-12-21,-0.06056140223370042,-0.04721067340528714,-0.03563572303524539,-0.04964500021830264,-0.06447497260136119,-0.061933376025547,-0.06377825367040552,-0.05918681893999363,-0.057138439753777706,-0.056604402288629015
2001-12-28,-0.11977043759931448,-0.08563554879883539,-0.06531152967357512,-0.08358292867221943,-0.10387077006276557,-0.11860596856316262,-0.12363626922361755,-0.10939606979703631,-0.11040344096049803,-0.10982273719007081
2001-12-31,0.016414561562927317,0.029430268031547736,0.014351589922318669,0.020752809026821827,0.04141368043997451,0.03259256947275657,0.014357517798120993,0.02133799999012783,0.009354552136319519,0.00899686838196816
2002-01-04,0.0439786318589014,0.025041880936019858,0.007001865982982762,0.0181185211551302,0.03849179767168015,0.027420651021877553,0.034725658384195085,0.031464427054748924,0.03419098822463063,0.03054298070641155
2002-01-11,0.016524604399280673,0.015339218424795782,0.012336975943585392,0.012260315343839796,0.026442428392772645,0.02185918398033462,0.014750429160357747,0.01756173508570076,0.015131177111129697,0.013922731668030939
2002-01-18,0.002586175478729308,-0.010606272112964372,-0.006306455841199898,-0.002260482102961494,0.0009189931476411691,0.009658448961289614,0.011141890623169278,0.005046180379923508,0.0007747227055878515,0.0038975496680212006
2002-01-25,0.12471120046355803,0.08799987374021873,0.06413090563110589,0.08562114339445993,0.14023217361335732,0.14335010768947493,0.13662841824583496,0.12407545255128155,0.11539361775776241,0.11310085248933767
2002-02-01,-0.015479185818475055,-0.009597319432572223,0.001611246229633075,0.0021264586553597043,-0.009928703196346799,-0.005901523358145238,-0.013946393215505047,-0.013476358357042102,-0.005238813036513353,-0.0036488686227896913
2002-02-08,0.03609862513308502,0.02580739059012828,0.021614936941305247,0.027237469735923805,0.028771500527168026,0.024413741490098482,0.02893903016848365,0.02437371484146216,0.02994156158496112,0.02579550096259511
2002-03-01,-0.04091917691804305,-0.03474992949953572,-0.029045289363538423,-0.030932764149837932,-0.05107549257483145,-0.052447464406779304,-0.040539907830316906,-0.041372336579929496,-0.030373945908842393,-0.03274443120569994
2002-03-08,0.021418173891539046,0.014290555810597252,0.012473570024483798,0.008255098804692973,0.019498877926922783,0.009512626263467956,0.028141357460630657,0.019167820997895227,0.01862807555550149,0.02161596122773714
2002-03-15,0.015836145715153696,0.015220453065423687,0.005200829936587326,0.011609166579558482,0.020600683692575412,0.010658636407163864,0.01893403250861439,0.024689454978122877,0.020241701690228136,0.014067426572306477
2002-03-22,-0.015788398699942842,-0.012919247705880516,-0.011357327663699037,-0.01428676484236381,-0.018595695202545955,-0.014524013392767378,-0.018094294722525984,-0.013523448973922589,-0.014333275848983933,-0.011779270284744842
2002-03-29,0.005725996139986463,0.003925191508383961,-0.00016797522835080073,0.0008334077923020544,0.003462424285993357,-0.00014510072479440733,0.006847200504474578,0.004640106560459601,0.009215194161417964,0.002681590725268377
2002-04-05,0.019147486086990302,0.011845230905047585,0.011147327959511002,0.017484314295852427,0.019382081624572934,0.00783911208393587,0.013013194114174452,0.018094547211156397,0.016001115772365914,0.012490008787518105
2002-04-12,-0.01674249718887103,-0.014701344497915896,-0.010452103997812294,-0.012449977896445476,-0.011697787053088146,-0.015395519529086577,-0.011750407120357236,-0.012935171844163606,-0.012962018729449548,-0.012784347597310746
2002-04-19,-0.04829205013274384,-0.039654292943573095,-0.0298579995003812,-0.03375279426893837,-0.042976040023529276,-0.04755653487430643,-0.04422663589872133,-0.044740039169075964,-0.037999744526926366,-0.04478569152679575
2002-04-26,0.0007548446867944303,-0.009517311418870201,-0.007884762181443844,-0.0023511249968078277,0.00574401170757752,-0.009352973541021293,-0.0012903607934727894,0.0008330430159517631,-0.0005793622510184453,-0.0012389736323883977
2002-04-30,-0.027518552201296738,-0.016700345096111086,-0.014177076955377522,-0.014340183648961644,-0.023880518302592937,-0.020879017495316704,-0.0168554156309408,-0.02121412361283692,-0.02171526636337009,-0.019823053027744158
2002-05-10,0.00531199491742786,0.010964006330422212,0.011253080997448291,0.00962673892543615,0.012963789938834212,0.034356436736334046,0.004272375190456239,0.0069327125460321845,0.012658028176669583,0.004567549371947824
2002-05-17,-0.03228360914633785,-0.015181272081744836,-0.016272593950115658,-0.021962178088308384,-0.0353650520685624,-0.032036102038695204,-0.02885860649412073,-0.0271614772351819,-0.02687936031011253,-0.029507659461956794
2002-05-24,0.06685497918189337,0.0414071533826868,0.03475088719266718,0.04122345170698655,0.06308913225699093,0.06956084014307859,0.05922410295213232,0.06916729841481073,0.05592280712504453,0.05874272743310422
2002-05-31,0.07131021557644726,0.09711183710709839,0.0748441749881894,0.07574329996745263,0.09558040472926778,0.09401805532383453,0.09106501836669348,0.09428115047781287,0.0783787671856869,0.07837943667014796
2002-06-07,0.003616578957993883,-0.006168009339665288,-0.004422533814554274,-0.0031705141613844385,-0.0026038250824585826,0.0042807404857399325,-0.0043479018778475554,-0.004934844581363105,0.000494235417275167,-0.0003999227752707137
2002-06-14,-0.008464236012955878,-0.012888693925528088,-0.009378437058856706,-0.011548880754073308,-0.01642143278301351,-0.002667340669985878,-0.019271157025857782,-0.014198955804791356,-0.008375177513928592,-0.0192135803743055
2002-06-21,0.0068001364628652704,0.01005893481586449,0.004919918584596172,0.008626159744741955,0.004225850067178824,0.0025348327136069846,0.008193974720401398,0.00836136880250722,0.006880444461876605,0.007444974525190706
2002-06-28,-0.031437274614751064,-0.026020302538609798,-0.016914498846551607,-0.021543578469249373,-0.03274132895287788,-0.01820420964467058,-0.03257872469454404,-0.036539006327259975,-0.024654074763706523,-0.03000717220385327
2002-07-05,-0.0008513555039165158,0.0015035460056943648,0.0061813556818143415,0.0062103272676428045,-0.0007385138484811191,-0.0075356923577193325,-0.0002489142220424438,-0.0005412915687031223,-0.0007570440271785543,-0.0012976667140587423
2002-07-12,-0.00886167123273867,-0.005454155428672115,-0.005617799664875534,-0.005386313632201086,-0.008928690135367356,-0.008770456542417626,-0.005667798281111591,-0.0041183628344182745,-0.0063632518573614166,-0.0044890646958598715
2002-07-19,-0.0003336636655642861,0.002882478975153716,-0.0017718582069817966,-0.002550728069566127,-0.002015245478729055,0.00045579405225841594,-0.0010812478708582987,-0.0020025714168653676,0.002826916009497206,-0.0036637732310038466
2002-07-26,0.01593895271904991,0.017361832446935288,0.01665394897497902,0.019196688746858592,0.023446744623788443,0.024258629197661852,0.017916581505488537,0.01992413253508699,0.01852177279881678,0.01548895101252626
2002-08-02,-0.007926810836632688,-0.009026570803267292,-0.00538787850292308,-0.0067904290640948654,-0.011523669949367564,-0.023576554302396475,-0.013557331024656429,-0.011848681205144384,-0.010308036889102786,-0.012268924353454154
2002-08-09,-0.01893744263075211,-0.016441216811031157,-0.01163620624719518,-0.01489925076893169,-0.015606108248533762,-0.02101577742075822,-0.01986499829051446,-0.020619411808817396,-0.01663799513501268,-0.017537979738462318
2002-08-16,-0.004704128609716496,-0.006365177102037732,-0.005038775499201057,-0.007065431894896029,-0.008433268748227692,-0.01340103770425609,-0.00928568176454753,-0.010246471343784211,-0.005631838765095733,-0.010872812768615979
2002-08-23,-0.014211176415370843,-0.009187768692124707,-0.005240232587726748,-0.011323266849112782,-0.016535300766043814,-0.012146044664372491,-0.01599258193799119,-0.013423252400708791,-0.01334732887776902,-0.010801197583748152
2002-08-30,-0.021945985295279018,-0.014092756715120698,-0.010950347959692385,-0.016219111077579985,-0.021725496953135255,-0.02172787105212136,-0.019218202150251943,-0.020232131539132024,-0.016613343630047944,-0.017433375992204302
2002-09-06,-0.03476234483325109,-0.02709446426813589,-0.030171872603526093,-0.030747228481168187,-0.03817540755554724,-0.03922265329940837,-0.03669615504654277,-0.037587431698273006,-0.034717370207940086,-0.03332964833338147
2002-09-13,-0.010317719309266955,-0.005715973518334099,-0.006355189385305009,0.004274284585970102,-0.006878825956025423,0.0013664162972222616,-0.004444502018382211,-0.0005017798296574548,-0.011334819730013547,-0.0030451835941496144
2002-09-20,-0.0019757777978959027,-0.00017938968534065894,-0.0011637463400787271,-0.0025637285089658473,-0.0025101865424627897,0.004088074396750346,-0.0033489204180045693,-0.0014352994175411372,0.0010670207187063459,-0.0031984332046824113
