,0,gamma_op,b_weight
2010-03,-0.0032482644802839956,2,0.5
2010-04,-0.03894745125425833,2,0.5
2010-05,-0.052992342728356435,2,0.5
2010-06,-0.12049374662038374,2,0.5
2010-07,0.10867853043503618,2,0.5
2010-08,0.08340404138301027,2,0.5
2010-09,0.043586414062602635,2,0.5
2010-10,0.07072843696891463,2,0.5
2010-11,0.030524381140062888,2,0.5
2010-12,-0.04272959886216581,2,0.5
2011-01,-0.0681236956904481,2,0.5
2011-02,0.06152224205297409,2,0.5
2011-03,-0.04491113501845976,2,0.5
2011-04,-0.02357093238352254,2,0.5
2011-05,-0.06669895298946894,2,0.5
2011-06,0.013945208782462349,2,0.5
2011-07,0.02090837404329619,2,0.5
2011-08,-0.03995522033971195,2,0.5
2011-09,-0.11531902640341321,2,0.5
2011-10,0.03480520088443069,2,0.5
2011-11,-0.015628525345441024,2,0.5
2011-12,-0.11827256789170335,2,0.5
2012-01,-0.024381054198599077,2,0.5
2012-02,0.09041905897045678,2,0.5
2012-03,-0.0717305437612372,2,0.5
2012-04,0.05193626894195863,2,0.5
2012-05,0.009756352733460878,2,0.5
2012-06,-0.03152451395884756,2,0.5
2012-07,-0.05637393262916733,2,0.5
2012-08,-0.016789135111845557,2,0.5
2012-09,0.029262993569429442,2,0.5
2012-10,0.001872329021032548,2,0.5
2012-11,-0.09613334960202148,2,0.5
2012-12,0.11997547075118567,2,0.5
2013-01,0.0858274780107636,2,0.5
2013-02,0.03501697267430741,2,0.5
2013-03,0.0013070011634188326,2,0.5
2013-04,-0.03474259977765059,2,0.5
2013-05,0.09801688415883016,2,0.5
2013-06,-0.12113330262864212,2,0.5
2013-07,0.05613615423477892,2,0.5
2013-08,0.01404588348073421,2,0.5
2013-09,0.056368380902098156,2,0.5
2013-10,-0.05204832340105055,2,0.5
2013-11,0.04114507091754621,2,0.5
2013-12,-0.02837178528387516,2,0.5
2014-01,-0.007304254903415407,2,0.5
2014-02,0.009084826817566966,2,0.5
2014-03,-0.056549527007733115,2,0.5
2014-04,-0.018352519022363907,2,0.5
2014-05,0.012057766711698434,2,0.5
2014-06,0.017717847989237756,2,0.5
2014-07,0.05459381584037405,2,0.5
2014-08,0.011391048958583543,2,0.5
2014-09,0.07702514159993355,2,0.5
2014-10,0.0029666828294633075,2,0.5
2014-11,0.04355965417895907,2,0.5
2014-12,0.04447019458664622,2,0.5
2015-01,0.03351784075134741,2,0.5
2015-02,0.06441362787907533,2,0.5
2015-03,0.16404865506588018,2,0.5
2015-04,0.16966399280889877,2,0.5
2015-05,0.1249248428019574,2,0.5
2015-06,-0.12440798494441313,2,0.5
2015-07,-0.1395502721042675,2,0.5
2015-08,-0.14826753547578395,2,0.5
2015-09,-0.051136154054873685,2,0.5
2015-10,0.13215916735423305,2,0.5
