,0,gamma_op,b_weight
2010-03,0.0030695996278768036,2,0.5
2010-04,-0.05069370625168394,2,0.5
2010-05,-0.06801657048403137,2,0.5
2010-06,-0.10118819404950649,2,0.5
2010-07,0.11597561143746131,2,0.5
2010-08,0.07136790023067084,2,0.5
2010-09,0.036564064769548155,2,0.5
2010-10,0.08504443622966931,2,0.5
2010-11,0.0012128376937359051,2,0.5
2010-12,-0.032656878910405945,2,0.5
2011-01,-0.0614774998112613,2,0.5
2011-02,0.06763649728892046,2,0.5
2011-03,-0.03497158698385297,2,0.5
2011-04,-0.025380906763819405,2,0.5
2011-05,-0.06504308498666227,2,0.5
2011-06,0.018830047086639358,2,0.5
2011-07,0.009579158346642178,2,0.5
2011-08,-0.04035169224999321,2,0.5
2011-09,-0.11012043582209532,2,0.5
2011-10,0.030207847386208363,2,0.5
2011-11,-0.029853672065994874,2,0.5
2011-12,-0.12035156087838013,2,0.5
2012-01,-0.005563990048488591,2,0.5
2012-02,0.09121518628807458,2,0.5
2012-03,-0.07303769542964385,2,0.5
2012-04,0.05680294719815304,2,0.5
2012-05,0.01435319046253865,2,0.5
2012-06,-0.045107808739778876,2,0.5
2012-07,-0.05848585905458288,2,0.5
2012-08,-0.023711919475550652,2,0.5
2012-09,0.029207268644950542,2,0.5
2012-10,-0.01075802248436399,2,0.5
2012-11,-0.10276891014426809,2,0.5
2012-12,0.12305011542122257,2,0.5
2013-01,0.06336465577020961,2,0.5
2013-02,0.028437090802545778,2,0.5
2013-03,-0.013336880874114764,2,0.5
2013-04,-0.032866502751884796,2,0.5
2013-05,0.10631958983417428,2,0.5
2013-06,-0.12402115923851895,2,0.5
2013-07,0.05523493752711622,2,0.5
2013-08,0.028405075459862518,2,0.5
2013-09,0.05506572502448409,2,0.5
2013-10,-0.05087301356145849,2,0.5
2013-11,0.04738549593120732,2,0.5
2013-12,-0.03172859846682867,2,0.5
2014-01,-0.005865683520789218,2,0.5
2014-02,0.009211685183951013,2,0.5
2014-03,-0.05673751636957308,2,0.5
2014-04,-0.012652740644959777,2,0.5
2014-05,0.012349288721956477,2,0.5
2014-06,0.017957073708186205,2,0.5
2014-07,0.05185343116272023,2,0.5
2014-08,0.022663401262563925,2,0.5
2014-09,0.0776110744648997,2,0.5
2014-10,0.006308400131404088,2,0.5
2014-11,0.040991994677046825,2,0.5
2014-12,0.04920196573367688,2,0.5
2015-01,0.03825199200578072,2,0.5
2015-02,0.060192856159253405,2,0.5
2015-03,0.16123554963324133,2,0.5
2015-04,0.1740209199681792,2,0.5
2015-05,0.1213041269779444,2,0.5
2015-06,-0.12920272511199293,2,0.5
2015-07,-0.1304426041520963,2,0.5
2015-08,-0.14857434763770433,2,0.5
2015-09,-0.06251596780569471,2,0.5
2015-10,0.13572360501094105,2,0.5
2015-11,0.022996257073820733,2,0.5
2015-12,0.0335517960161356,2,0.5
2016-01,-0.2376787664012382,2,0.5
2016-02,-0.03054847018666238,2,0.5
2016-03,0.12380190113234836,2,0.5
2016-04,-0.020332906507863797,2,0.5
2016-05,0.004817403361759472,2,0.5
2016-06,0.018344722207489006,2,0.5
2016-07,0.021005670366284503,2,0.5
2016-08,0.03553569953079,2,0.5
2016-09,-0.019359094850603414,2,0.5
2016-10,0.02131732519277007,2,0.5
2016-11,0.03574110845565828,2,0.5
2016-12,-0.059023311341296666,2,0.5
2017-01,0.0012073552466553622,2,0.5
2017-02,0.02622938190639408,2,0.5
2017-03,0.008874449443722034,2,0.5
2017-04,-0.013069803716207645,2,0.5
2017-05,-0.014100869766120593,2,0.5
2017-06,0.058884050150498676,2,0.5
2017-07,-0.0016921828179745691,2,0.5
2017-08,0.03080720009383337,2,0.5
2017-09,0.02907369144220555,2,0.5
2017-10,0.032000900368412466,2,0.5
2017-11,-0.012346378546378645,2,0.5
2017-12,-0.00036435186634583227,2,0.5
2018-01,-0.012652993584762302,2,0.5
2018-02,-0.026227132088821468,2,0.5
2018-03,-0.019640580831454042,2,0.5
2018-04,-0.040217082380730934,2,0.5
2018-05,0.03261734566644489,2,0.5
2018-06,-0.0895049537389378,2,0.5
2018-07,-0.007700507594809572,2,0.5
2018-08,-0.06935914130903345,2,0.5
2018-09,0.030917791250450875,2,0.5
2018-10,-0.1349431660889084,2,0.5
2018-11,0.022560973296468122,2,0.5
2018-12,-0.03964926661608155,2,0.5
2019-01,0.051726275690617135,2,0.5
2019-02,0.15459879263043114,2,0.5
2019-03,0.08899076678856227,2,0.5
2019-04,0.021327185303388545,2,0.5
2019-05,-0.05415763016658068,2,0.5
2019-06,0.046987762148214526,2,0.5
2019-07,0.0035474260212988665,2,0.5
2019-08,0.02129709406900865,2,0.5
2019-09,-0.018966970587870217,2,0.5
2019-10,0.024380612065470802,2,0.5
2019-11,-0.025001907348357846,2,0.5
2019-12,0.04793817373993418,2,0.5
2020-01,-0.017064237577805185,2,0.5
2020-02,0.007083386501897994,2,0.5
2020-03,-0.020253402458918535,2,0.5
2020-04,0.056222344117767074,2,0.5
2020-05,0.01178408543871429,2,0.5
2020-06,0.09042052585409707,2,0.5
2020-07,0.15489194665565117,2,0.5
2020-08,0.05610786730956138,2,0.5
2020-09,-0.08347934105080146,2,0.5
2020-10,0.021821318571964902,2,0.5
2020-11,0.032033472879193774,2,0.5
2020-12,0.0834634483597223,2,0.5
2021-01,0.015484547689238421,2,0.5
2021-02,-0.010042784735006707,2,0.5
2021-03,-0.04660066140288026,2,0.5
2021-04,0.03645184213614153,2,0.5
2021-05,0.036342789242208406,2,0.5
2021-06,-0.026938665490647915,2,0.5
