,0,gamma_op,b_weight
2010-03,0.0010012462846568475,2,0.5
2010-04,-0.048433169474393994,2,0.5
2010-05,-0.06316214029098635,2,0.5
2010-06,-0.10188013263713702,2,0.5
2010-07,0.11193623335867131,2,0.5
2010-08,0.0734547691306327,2,0.5
2010-09,0.03837853120166579,2,0.5
2010-10,0.0751865482079727,2,0.5
2010-11,0.009623805634187178,2,0.5
2010-12,-0.03741847422258056,2,0.5
2011-01,-0.06411509597686668,2,0.5
2011-02,0.064491268873423,2,0.5
2011-03,-0.03880895102579077,2,0.5
2011-04,-0.02518499739484907,2,0.5
2011-05,-0.06321798230545822,2,0.5
2011-06,0.016851502027047882,2,0.5
2011-07,0.012660756192005561,2,0.5
2011-08,-0.03858119335120974,2,0.5
2011-09,-0.1108889521550755,2,0.5
2011-10,0.03145515836069232,2,0.5
2011-11,-0.0226980910794128,2,0.5
2011-12,-0.12165626628670284,2,0.5
2012-01,-0.012792510761509642,2,0.5
2012-02,0.0910059715642185,2,0.5
2012-03,-0.0719521760018287,2,0.5
2012-04,0.05612326368561295,2,0.5
2012-05,0.014845460953330752,2,0.5
2012-06,-0.04171663124569998,2,0.5
2012-07,-0.055696410076703326,2,0.5
2012-08,-0.025878814188431784,2,0.5
2012-09,0.029760708478072093,2,0.5
2012-10,-0.007021756228155603,2,0.5
2012-11,-0.10207221832110218,2,0.5
2012-12,0.12070331972188807,2,0.5
2013-01,0.06671684156381796,2,0.5
2013-02,0.029251848537320255,2,0.5
2013-03,-0.011522728889169397,2,0.5
2013-04,-0.03412372937922782,2,0.5
2013-05,0.1037463452287753,2,0.5
2013-06,-0.12285837947665347,2,0.5
2013-07,0.0580657771685511,2,0.5
2013-08,0.02250504836697439,2,0.5
2013-09,0.05554520766808038,2,0.5
2013-10,-0.051689053861240744,2,0.5
2013-11,0.047513186869954274,2,0.5
2013-12,-0.030242637199088707,2,0.5
2014-01,-0.005982311932933878,2,0.5
2014-02,0.008310439809654794,2,0.5
2014-03,-0.05659217602837507,2,0.5
2014-04,-0.013415154468488817,2,0.5
2014-05,0.012601122037438846,2,0.5
2014-06,0.017842269808196747,2,0.5
2014-07,0.053020725421957224,2,0.5
2014-08,0.022058133694045266,2,0.5
2014-09,0.07702254338135398,2,0.5
2014-10,0.006453848292213233,2,0.5
2014-11,0.041067663602810486,2,0.5
2014-12,0.04683811798207427,2,0.5
2015-01,0.04072213382393633,2,0.5
2015-02,0.06128969436744408,2,0.5
2015-03,0.16171052100158034,2,0.5
2015-04,0.1683625556580139,2,0.5
2015-05,0.11964507746881917,2,0.5
2015-06,-0.1339809397953951,2,0.5
2015-07,-0.13056273588987918,2,0.5
2015-08,-0.15081654086747404,2,0.5
2015-09,-0.06067891220299454,2,0.5
2015-10,0.13488110288319016,2,0.5
2015-11,0.024199115883759337,2,0.5
2015-12,0.03480759560125056,2,0.5
2016-01,-0.234310639206921,2,0.5
2016-02,-0.028235334297223608,2,0.5
2016-03,0.12310891193545599,2,0.5
2016-04,-0.0207826451150699,2,0.5
2016-05,0.005595748540941605,2,0.5
2016-06,0.0175911854417461,2,0.5
2016-07,0.019750132716211854,2,0.5
2016-08,0.03589053499659117,2,0.5
2016-09,-0.01966429179751706,2,0.5
2016-10,0.020323741887748794,2,0.5
2016-11,0.03452796361488011,2,0.5
2016-12,-0.05949562868720186,2,0.5
2017-01,0.0014241210568785515,2,0.5
2017-02,0.025961581936675804,2,0.5
2017-03,0.009168304304959109,2,0.5
2017-04,-0.012887631233100372,2,0.5
2017-05,-0.013738187618078213,2,0.5
2017-06,0.05817953449484009,2,0.5
2017-07,-0.0019509652088572078,2,0.5
2017-08,0.0322208320204562,2,0.5
2017-09,0.030853833794926764,2,0.5
2017-10,0.03188502663245546,2,0.5
2017-11,-0.009204416001412983,2,0.5
2017-12,-0.0010324260916235804,2,0.5
2018-01,-0.011776527888565135,2,0.5
2018-02,-0.031005317802227823,2,0.5
2018-03,-0.02303139621475249,2,0.5
2018-04,-0.03786830485026833,2,0.5
2018-05,0.03948194047613941,2,0.5
2018-06,-0.08645316169005667,2,0.5
2018-07,-0.007254945492372305,2,0.5
2018-08,-0.07411231344742791,2,0.5
2018-09,0.036296251640751113,2,0.5
2018-10,-0.14077819566033564,2,0.5
2018-11,0.024575324934420148,2,0.5
2018-12,-0.0369045224001487,2,0.5
2019-01,0.0543148714890149,2,0.5
2019-02,0.15471898238535797,2,0.5
2019-03,0.0918399794151544,2,0.5
2019-04,0.02398844632471314,2,0.5
2019-05,-0.05276696433520672,2,0.5
2019-06,0.04682673981520762,2,0.5
2019-07,0.003788013179782696,2,0.5
2019-08,0.024312718128742656,2,0.5
2019-09,-0.020941112962297795,2,0.5
2019-10,0.024995705741683284,2,0.5
2019-11,-0.02562691142756834,2,0.5
2019-12,0.047670755689140476,2,0.5
2020-01,-0.023389563549087607,2,0.5
2020-02,0.004364730381593078,2,0.5
2020-03,-0.010226360874771077,2,0.5
2020-04,0.056127597878317205,2,0.5
2020-05,0.011777868776998766,2,0.5
2020-06,0.09042006959554508,2,0.5
2020-07,0.15584688774248323,2,0.5
2020-08,0.05788085633465262,2,0.5
2020-09,-0.08347944586134162,2,0.5
2020-10,0.021821434787281106,2,0.5
2020-11,0.0320335309197117,2,0.5
2020-12,0.08346346001913342,2,0.5
2021-01,0.015484546096587353,2,0.5
2021-02,-0.010042786604104311,2,0.5
2021-03,-0.04660066308674551,2,0.5
2021-04,0.03645184036229078,2,0.5
2021-05,0.036342790914658495,2,0.5
2021-06,-0.026938681941097005,2,0.5
