,energy,materials,industrials,consumer discretionary,consumer staples,health care,financials,information technology,telecom,utilities,gamma_reg,b_weight
2016-05,-37.513008294715654,-16.393278393210046,1.815887558902258,2.6125786009816827,4.852219295905931,2.847773837633458,28.03799639422581,17.684749372425557,-2.9968460731644093,0.051927701015413955,0.001,0.5
2016-06,-12.939405481835939,-5.165126455366806,0.42823978662516515,1.0899948644832957,1.1784108859464728,1.0414011622543036,9.610212582123285,6.616415047580215,-1.383126703402306,0.5229843115923144,0.001,0.5
2016-07,-8.050144116023283,-3.4511870289872197,-0.3785848925954392,0.3858485688432743,1.163606134320457,0.951402882146995,6.140129244245783,3.91641223027292,-0.4127644791908666,0.7352814569673818,0.001,0.5
2016-08,-6.317802432055146,-2.3661116492041416,0.1912709118302809,0.578022500999128,0.6669867857391258,0.9038855601830105,4.439876388367183,1.999123857875949,0.22075629550094616,0.6839917807636644,0.001,0.5
2016-09,-5.187381197756388,-1.7952686652927192,0.26104919385211933,0.42006313889731123,-0.1984292163516117,0.9536150218681834,3.80113309126256,1.6750495779842012,0.34380180884737077,0.726367246688973,0.001,0.5
2016-10,-3.0385693246053287,-0.7427199507545157,0.08347306246787613,0.3594957407390107,0.012272395283703108,0.7566069004843589,2.1861834963848437,0.8724350017039962,0.14073339089232745,0.3700892874037282,0.001,0.5
2016-11,-2.8043564912817476,-0.7132636901420497,0.2064938255015223,0.2261378869309671,0.08718680164991913,0.6923084644276373,2.0293427553629253,0.8258669641157054,0.21803619985511036,0.23224728358001068,0.001,0.5
2016-12,-3.0608301327171596,-0.4701205764382735,0.5102822319907573,0.5049797799356391,-0.2733456223076664,0.5390551180166775,2.139637063720846,0.7059204798619472,0.29699987575577325,0.10742178218145881,0.001,0.5
2017-01,-2.3125992192103797,-0.12639804278568356,0.3536178187217604,0.22169724014199488,0.1259082021895724,0.4701388582012734,1.4170011417142583,0.3937060489178379,0.3045794447290513,0.1523485073803144,0.001,0.5
2017-02,-1.889569115558272,-0.340261943714581,0.2617829222221903,0.11847138435214104,0.3785018245368578,0.5976050446471461,1.1472258170857899,0.24997896368820044,0.31769164026276925,0.15857346247775816,0.001,0.5
2017-03,-2.3594812605075224,-0.38132934032351906,0.37147226334196565,0.14662447416293695,0.35525868994675447,0.6708196421485015,1.3322588014209957,0.1905566340272899,0.42253892145886235,0.2512811743237343,0.001,0.5
2017-04,-1.7881202678140273,-0.29225876268384093,0.31110761955639127,0.07585638310062129,0.35538327302136336,0.605548799906604,1.0127143629171702,0.1287268967084696,0.3925296894315875,0.19851200585566114,0.001,0.5
2017-05,-2.3367941086771524,-0.3578413451192183,0.35214343188243596,0.101410820274413,0.3591560481336203,0.7682580309712589,1.1586540401868448,0.16354038734834908,0.38291169911247047,0.4085609958869779,0.001,0.5
2017-06,-2.093060765305386,-0.5496682114650995,0.15028251756929595,0.21661789226120504,0.5208858698824885,0.596796445188634,1.1945732756763865,0.04402191785043126,0.5420279114552674,0.37752314688677685,0.001,0.5
2017-07,-1.8021518154931209,-0.347219955146395,0.0900624837548484,0.297710912744113,0.5404568917158162,0.3609803903521812,1.0344414453889201,0.03439117136270061,0.5678013925875496,0.22352708273338712,0.001,0.5
2017-08,-1.8872846512957444,0.32179328579300737,0.14132774951246163,0.13825175343458362,0.38942666742720256,0.11324507563935146,1.003282906994703,0.11146035852074904,0.5571314657411267,0.11136538823255906,0.001,0.5
2017-09,-1.5762414088358816,0.2658582428503521,0.15336160929117543,0.10657217540613469,0.4906967614250064,0.07114897690079325,0.899333673979558,0.0448116344919645,0.5041059376161043,0.04035239687479311,0.001,0.5
2017-10,-1.7171979900343606,0.1460619308351233,0.1371600275518617,0.11056801453388394,0.6342836503307406,-0.012831500959318204,0.9176547965703113,0.08301540223246318,0.5659215570230776,0.13536411191621722,0.001,0.5
2017-11,-1.6318494473538374,0.1458652513493351,0.09806068457613232,0.09897650237523517,0.7218141074177674,-0.1116615927536209,0.8849923870016294,0.046986938337238285,0.6770145373154877,0.06980063173463308,0.001,0.5
2017-12,-1.0364190072773456,0.10877577051887556,-0.07789770692924132,-0.044941977250239656,0.7103164705078632,-0.03756363650912192,0.6972725075373344,0.040332394571259894,0.6573885299935429,-0.017263345162927296,0.001,0.5
2018-01,-1.169346937034518,0.09132012382165183,-0.06431244936056314,-0.09816104549448958,0.9635124333813696,0.0037496824851637953,0.6387947192282064,0.022127386879805117,0.6037032771572989,0.008612808936075293,0.001,0.5
2018-02,-0.9912246804269034,0.0886903251829877,-0.11873216621997158,0.06206428725214254,1.0888814799681519,-0.15587780283855512,0.5779375452523068,0.07072516321721667,0.3966337596477688,-0.019097911035144383,0.001,0.5
2018-03,-1.2208499505469668,0.21999937193852453,-0.20623438529337418,0.065187410421642,1.1606187585309469,-0.324618620711356,0.6402953116594537,0.06864567003238486,0.5929013450650802,0.0040550889036652035,0.001,0.5
2018-04,-1.274889196339248,0.24622976369401084,-0.013400586882271748,0.03335233746692606,1.0254535475187232,-0.04945670677193309,0.7219207419553448,0.1286911778403246,0.3431157948934718,-0.1610168733753487,0.001,0.5
2018-05,-1.1184977296229883,0.2532366459918886,0.023594152321233127,-0.12504437230842297,1.050104995935883,0.10619076513528856,0.6329219126581397,0.10640760903246581,0.2392863311414271,-0.16820031028491467,0.001,0.5
2018-06,-1.0697696696253816,0.27949906795106827,-0.054069834793792515,-0.06690391730808928,1.1369866221346334,0.1757666424677966,0.5505681106504671,-0.01156407600953939,0.1799762601236608,-0.12048920559082323,0.001,0.5
2018-07,-0.855032462442171,0.35945691485546877,-0.04782630014558446,0.004201008651889972,0.9545791335951993,0.18580500977459086,0.47582631924226576,0.08603043587569359,-0.05471595807072606,-0.10832410133662658,0.001,0.5
2018-08,-0.9112017520455655,0.44528085790230154,-0.06611075866810993,-0.07883316963835123,1.0405828266282349,0.047315764777640226,0.48559316205045944,0.049709740239644015,0.012660020701672499,-0.024996691947926072,0.001,0.5
2018-09,-0.9400662345236465,0.32850411691556336,-0.18759322108115373,-0.3995166619436688,1.133448488001431,0.19012854748116598,0.6484180465742045,0.03306083277072544,0.23817202632932244,-0.044555940523943766,0.001,0.5
2018-10,-0.7935227110133776,0.33926243152001356,-0.15910154373467805,-0.5899726768861818,1.2153479937366838,0.18708260251586217,0.5900940750269646,-0.0007984360025813514,0.20920450045455347,0.0024037643827412095,0.001,0.5
2018-11,-1.195152055576503,0.5053724176927081,-0.19730311467780715,-0.9393656806112569,1.2883633222235966,0.3959478613405613,1.0730480765964916,0.007690451704846946,0.35959022739948165,-0.29819150609211903,0.001,0.5
2018-12,-1.5025174027507293,0.4741771299835499,-0.2404179086742837,-1.046490775130533,1.5086602525412802,0.5324901313099428,1.1828474683345236,-0.0240725778804054,0.2557541028332484,-0.14043042056659383,0.001,0.5
2019-01,-1.8235742765643284,0.5372783316459948,-0.2570805981788003,-1.088654567787757,1.9526879458381952,0.01910397640077846,1.161410442847297,-0.03847275032356538,0.4020504236839719,0.13525107243821383,0.001,0.5
2019-02,-1.0906514206037394,0.416073774657844,-0.11951207237254634,-0.8826874011033753,1.717789178260097,-0.08058010950876808,0.8898239302386464,0.014627371503692907,0.16477065864780766,-0.02965390971965849,0.001,0.5
2019-03,-0.8979024826387171,0.3686139059644165,-0.12860697878929161,-0.7429887012682467,1.4053807668533516,0.011946806174157783,0.8564515177153035,0.08554288574277685,0.17359935963609474,-0.13203707938984577,0.001,0.5
2019-04,-0.7622884509704333,0.2668466892773947,-0.08857686373606728,-0.7098263371833406,1.3368187652182992,0.017031316325289425,0.7657411339342669,0.17308438431339693,0.14350649909391988,-0.14233713627272548,0.001,0.5
2019-05,-0.6761099327430414,0.24784999323609558,-0.08860961500642821,-0.6398758992990827,1.3211575104291224,0.043460981684379986,0.711000838902726,0.06355710343596693,0.18528757774868926,-0.1677185583884277,0.001,0.5
2019-06,-0.9071923207182953,0.3103094145420969,-0.014335160793758656,-0.8034139094163875,1.68493876513092,-0.010030274738486895,0.7763593064087551,0.08121154671183502,0.039678395513278945,-0.1575257626399572,0.001,0.5
2019-07,-0.9264650090554031,0.27056076436155546,-0.05351595939162933,-0.8210376987837338,1.739558635990722,-0.026655927856295322,0.8246223909529267,0.11307626277977882,0.03053523223818465,-0.150678691236106,0.001,0.5
2019-08,-1.1196346382905944,0.09624322867613841,-0.10049684167613555,-1.0018811670945027,2.0264867816900693,-0.08784454123515618,0.9322040703223062,0.2650559122628651,0.06424265601489741,-0.0743754606698874,0.001,0.5
2019-09,-1.261064079444195,0.13680599364625654,-0.15244566299918078,-1.1010690436425432,2.1565460720955554,0.10264748602514841,1.0792136313680925,0.122006348155386,0.11608791825756667,-0.1987286634620864,0.001,0.5
2019-10,-1.5059988523291377,0.06655712963753822,-0.44401032948463387,-1.3566956128283796,2.6274763550935956,-0.007572988558947974,1.5808463414575251,0.2954610291750401,0.29350195361772685,-0.5495650257803271,0.001,0.5
2019-11,-1.3353667145843497,0.004015757188142226,-0.559270579227934,-1.3775935767652168,2.775106293587192,-0.07431879728004441,1.5242013433115853,0.3051175979252995,0.40011051775173984,-0.6620018419064141,0.001,0.5
2019-12,-1.5000688402572646,0.1516229404633397,-0.6924096884689006,-1.7247456485820634,3.29124026707877,-0.1644001051051881,1.4877849951536664,0.4027431044981084,0.5021010387256218,-0.7538680635060896,0.001,0.5
2020-01,-4.936925758734514,2.0854091117451934,-3.169797764263754,-4.697045544753764,11.500590145766633,-0.791780360066954,2.562322402919694,2.1017003182592973,1.7643577598780529,-5.418830310749884,0.001,0.5
2020-02,-5.032883661756094,1.425859090927537,-3.0394494388030764,-5.57492187705607,11.004349828161189,-0.5563236476963522,3.6635730710486323,1.989125668564231,2.0372919619136827,-4.9166209953036795,0.001,0.5
2020-03,-14.322514618196568,4.5138727985242335,-8.184811483454435,-17.370880176216694,30.497965882963896,-0.33912070025540336,9.709476530060504,4.638106940906529,5.412180247379661,-13.554275421711722,0.001,0.5
2020-04,3.1226066190578603,-0.8990694346973565,2.3222107619204064,4.134907899442831,-6.364179390319153,-0.01787588412107685,-1.9122265090242834,-0.3256301382562407,-1.5363755208985712,2.4756315968955827,0.001,0.5
2020-05,1.0083218204741504,-0.3470445923434752,0.9805399831015844,0.7304091731910533,-1.3980143162369332,0.007478154572248194,-0.5585196507448769,-0.1394493588841645,-0.2054917371243779,0.9217705239947914,0.001,0.5
2020-06,0.921504005909819,-0.34509321684642114,0.83097434918603,0.6235245289588248,-1.2697464571063495,-0.007584064329443224,-0.5997664517613673,-0.03453816377147109,-0.07290337555635787,0.9536288453167369,0.001,0.5
2020-07,1.0480321484690054,-0.3763186942282345,0.7084149583092666,0.6405124245450905,-1.2904680947724694,-0.05351828900296904,-0.577322274647145,-0.09394677209660272,-0.15843523783368346,1.1530498312577417,0.001,0.5
2020-08,1.3268961336215512,-0.6185224972718211,0.8143382379809176,0.7888435237073578,-1.7018222483934484,-0.1193099177344527,-0.7500696752947479,-0.10007024558927262,-0.12653660818852647,1.4862532971624425,0.001,0.5
2020-09,2.0076794649546,-1.0128385568310883,1.3676406812542858,1.3951765329187482,-3.084794142427827,-0.11741477212360642,-1.343564500286656,-0.3118896944911978,-0.24122295118870501,2.3412279382214463,0.001,0.5
2020-10,1.848798248289343,-0.794082848420469,0.996038796676231,0.8033242584389546,-2.5824767788857645,0.09801932588380778,-1.1209573374466923,-0.21084250564492463,-0.09833142240962987,2.0605102635191437,0.001,0.5
2020-11,1.3427391925492176,-0.571989905155893,0.682982891351326,0.4318714462641053,-1.760702297697383,0.05420275043346422,-0.7311927426119365,-0.035042294454061415,0.0773109005330421,1.5098200587881192,0.001,0.5
2020-12,1.7353613345131584,-1.2208490881651453,0.9610589525353687,0.5525285786414506,-3.025508192405024,0.4119319146794107,-1.102520850843377,0.03260784780966798,0.11925492614567776,2.5361345770888124,0.001,0.5
2021-01,1.5618393118997942,-1.1096325032991725,0.7239993670093491,0.5961913955463128,-2.7977846867368537,0.4490278505847097,-0.8492735915201626,-0.028492888228380045,0.16753793807600847,2.2865878066683942,0.001,0.5
