,.HSCICD,.HSCICS,.HSCIE,.HSCIF,.HSCIH,.HSCIIG,.HSCIIT,.HSCIM,.HSCIPC,.HSCIT,.HSCIU,gamma_op
2010-01-01,0.036133530769196724,0.2407580121871327,0.035465941525383626,0.18885627762777973,0.20531612988364573,0.03811508600092203,0.05255728849684648,0.049311527919723895,0.0531824177437182,0.0510549898692303,0.049248797976420636,2
2010-01-08,0.035926278477068675,0.24199295899810247,0.035210399813837584,0.18720263433877082,0.2034318773844698,0.03821914409437246,0.05382914477088438,0.04903413309391775,0.05337384993245632,0.05254592047620432,0.04923365861991544,2
2010-01-15,0.03706764538195755,0.2412036739086485,0.03725338350685193,0.1874421151256267,0.18989106575046819,0.04069444413046086,0.055238156165616725,0.0538789502734642,0.05387984209901743,0.05333801027134484,0.05011271338654312,2
2010-01-22,0.03768754500989496,0.24634722506792217,0.03559387540391947,0.17978261522696953,0.19101058204555751,0.04224929649030764,0.05782826615373753,0.05392502161623083,0.05107896433365777,0.055816594802285215,0.04868001384951739,2
2010-01-29,0.06616875913535084,0.14148551474263985,0.04341186734484063,0.23047292614903617,0.15382968391806695,0.04651688128945429,0.07558833900400035,0.058841495576646044,0.09620594557048172,0.03985415967452785,0.047624427594955304,2
2010-02-05,0.06766795231293996,0.13535412805707364,0.04285445617839571,0.23229376331159768,0.16081928498524653,0.04529094705900591,0.07471563352277145,0.056717944053301515,0.09422050879826911,0.04077814761382641,0.04928723410757197,2
2010-02-12,0.0675699629384069,0.13810908027709307,0.04347653437122674,0.23021396448740714,0.15862115692415432,0.04540072135829403,0.0736860958360039,0.05673914247655779,0.09520671925083433,0.04132840870047202,0.04964821337954964,2
2010-02-19,0.0686837229537258,0.13584826637641256,0.04412770836769736,0.22906382809387896,0.1570733940594931,0.04515775634261532,0.07536571716998278,0.0555998707312241,0.09784786144229245,0.04157511291601136,0.04965676154666624,2
2010-02-26,0.0678445159107213,0.14534804376848495,0.049007082015972744,0.19683017015940912,0.12707037632468351,0.06893385399830872,0.08239489867547423,0.12599104161892444,0.06419416346048444,0.050141848721786474,0.022244005345750044,2
2010-03-05,0.06692192252853693,0.1436486426046475,0.04946666247953006,0.1965355135241173,0.12705734226530435,0.06609030372547367,0.08223071968583998,0.13044641628003878,0.06557480922467736,0.05026738708905767,0.021760280592776498,2
2010-03-12,0.0679379192635665,0.14615671679553915,0.04888349038340119,0.1927690277212591,0.1275017249948843,0.0690054061486228,0.08225446133432507,0.13052859895084898,0.06577999604220768,0.047369351202751,0.02181330716259425,2
2010-03-19,0.06783867695287321,0.14853410866169248,0.04896283556011578,0.19078301240340834,0.1291668748208523,0.06786377366158933,0.0825183283480097,0.1297130292180455,0.06582155158477725,0.047421396243555965,0.02137641254508005,2
2010-03-26,0.08169324714120561,0.13611229769274205,0.050914607942727376,0.1751801520768702,0.11137299807850636,0.08447006326792587,0.10063254923712601,0.12565648831764675,0.07970035246183094,0.031397739657530094,0.022869504125888576,2
2010-04-02,0.08101926557144014,0.13535956349754505,0.050498384149203206,0.1739029125550851,0.11497983208844309,0.08550593635363242,0.10130424160276348,0.12372609383118723,0.07960113199928293,0.031146620520448483,0.022956017830968796,2
2010-04-09,0.08066577265408023,0.13200150062565297,0.051649340950346845,0.17578325389199478,0.11536536532469202,0.08618771200304585,0.0999563763172331,0.124430224195745,0.08021601357039411,0.03083059727433498,0.022913843192480046,2
2010-04-16,0.08005264197885265,0.1337132243063771,0.05236413006223494,0.17659837210872373,0.11357907739278253,0.08529277221255602,0.099266370371386,0.12659256096936494,0.07855468469287695,0.031375206256379844,0.022610959648465347,2
2010-04-23,0.08862889860437985,0.11325030239368297,0.0579859142207497,0.17780506993399936,0.09742858554179364,0.07295485046680408,0.11438012101691422,0.08013949582355596,0.12411425826904207,0.03525896836439225,0.03805353536468596,2
