,.TR15GSPA,.TR15GSPD,.TR15GSPE,.TR15GSPF,.TR15GSPI,.TR15GSPL,.TR15GSPM,.TR15GSPREC,.TR15GSPS,.TR15GSPT,.TR15GSPU,gamma_op
2011-04-01,0.10581326798809744,0.029655942462523607,0.03255665840970528,0.023288882837502023,0.03179053674755466,0.05841149853869034,0.028314027401979344,0.026425431800883484,0.5392659559171785,0.03944140238237081,0.0850363955135144,2
2011-04-08,0.10607326387488994,0.029567650254860644,0.03254341661284558,0.0231886535873,0.03200356511097783,0.059737326069099476,0.028498262212116477,0.026682436425276217,0.5374629621178532,0.03877027376653169,0.08547218996824903,2
2011-04-15,0.1061705024939807,0.02938079919937657,0.03244058584247013,0.02306375315787053,0.03150729807124143,0.05989042651043989,0.02847327480797161,0.026127309591502116,0.539377306627547,0.03852974871325085,0.08503899498434934,2
2011-04-22,0.10678255771875465,0.029171887967147078,0.031125094209473375,0.022447097375455926,0.03093114778770295,0.05929937976649185,0.027582084954133865,0.026469966673528873,0.5442929354406641,0.03771668348722891,0.08418116461941835,2
2011-04-29,0.10580722691177202,0.029677244055682152,0.03269830157383037,0.023317931250657606,0.031838086393353296,0.058085966677867334,0.028350468694647274,0.02648250457126413,0.5385871458260816,0.03943076437167571,0.0857243596731685,2
2011-05-06,0.10666806657739286,0.029457896806136235,0.0326264997840186,0.023244617729441613,0.032016696633468816,0.05809747778656669,0.028095133222377326,0.026587736063495133,0.5376483555312692,0.03925021627347872,0.08630730359235467,2
2011-05-13,0.10774188178005203,0.029367780774965928,0.030495084908250994,0.022970952403362215,0.0316223482393913,0.05847321242533238,0.027250998338140424,0.026163959481485408,0.5399928144371905,0.03903068699100774,0.08689028022082114,2
2011-05-20,0.10799376168214567,0.029249056165414296,0.029707527992960607,0.022241266395237068,0.0309349731865703,0.05803554583587507,0.026511323580228598,0.025766373152687372,0.5439431652130666,0.03844885918391144,0.08716814761190285,2
2011-05-27,0.11126821343665912,0.03401050899235154,0.03650210191679611,0.02586452636697141,0.036678874582984494,0.0635981616340685,0.0322757707611983,0.029126771641319306,0.4935597134194977,0.04546467971264229,0.0916506775355111,2
2011-06-03,0.11076113069123528,0.034176282536818,0.03744481185237734,0.025984063342144308,0.03674564748300824,0.06393594653730644,0.033031153865320226,0.029642633640794308,0.49192417512986597,0.045504282193316314,0.09084987272781353,2
2011-06-10,0.11156619043022493,0.03376406886497647,0.03768974659679783,0.02576275520356705,0.03637079059117358,0.06357375302042582,0.032673100718538364,0.029771033947643914,0.49175279529446364,0.04555181546945504,0.09152394986273352,2
2011-06-17,0.11184153096424819,0.03335813231933109,0.03739396737063977,0.02548775113755457,0.03604614957240033,0.06344615595438616,0.03280403023271978,0.029017449506909397,0.49340059772799805,0.04476819737286649,0.09243603784094613,2
2011-06-24,0.10655885072125944,0.0298243401467913,0.03319901259726475,0.023332362511065664,0.03217938355772151,0.058571690954409485,0.028738967374061286,0.0265046817967568,0.5328336075265919,0.04028161490274249,0.08797548791133497,2
2011-07-01,0.10717741352610799,0.03057212816678951,0.033073589217470174,0.023285606901092736,0.03257565148568786,0.058940353996383824,0.029662858970414877,0.026593332130606197,0.5290185881260432,0.0408710093581424,0.08822946812126121,2
2011-07-08,0.10719121602221227,0.031268131316434966,0.03414023784913626,0.0236969427759783,0.033364099884523005,0.05932263931735235,0.030174536154931268,0.026837422066184714,0.5242189828039698,0.04194608158334414,0.08783971022593295,2
