,.TR15GSPAU,.TR15GSPBK,.TR15GSPCS,.TR15GSPDF,.TR15GSPE,.TR15GSPFBT,.TR15GSPFDGR,.TR15GSPHC,.TR15GSPHHPE,.TR15GSPHR,.TR15GSPIC,.TR15GSPINSC,.TR15GSPIS,.TR15GSPLP,.TR15GSPM,.TR15GSPME,.TR15GSPMS,.TR15GSPPHB,.TR15GSPREC,.TR15GSPSEQP,.TR15GSPTEHW,.TR15GSPTRN,.TR15GSPTS,.TR15GSPU,gamma_op
2009-06-12,6.118877799056589e-07,2.0001112319158781e-07,4.0852684900427616e-07,3.3213308172483e-07,1.8068862698867493e-05,0.9999537512902049,2.460162166616972e-06,5.124587930011016e-07,2.881785907503856e-06,3.271419709462492e-06,5.081876865641271e-07,1.7623803196508525e-07,1.6841561327546227e-06,4.02598270637318e-07,3.201551133818109e-06,3.537681627710918e-07,1.0359977727899161e-06,7.725322903678135e-07,5.207780248040661e-07,6.841840608763923e-07,3.9436810817487e-06,7.494579111973356e-07,1.9854486169948777e-06,1.4828825083302438e-06,2
2009-06-19,6.011424802839528e-07,2.0703332651720328e-07,4.1263551849418053e-07,3.432134441279332e-07,1.862772998273977e-05,0.9999529880696584,2.4438579471561324e-06,5.093865342191004e-07,2.8899124110459133e-06,3.205454359511091e-06,5.061202797641186e-07,1.734789091416911e-07,1.7089111301496785e-06,4.006574664322676e-07,3.2580144577674324e-06,3.6093445310301323e-07,1.0351360775983904e-06,7.813344412518305e-07,5.169110826904505e-07,7.094393482473272e-07,3.9815379402617144e-06,7.525312975764013e-07,2.036807768090238e-06,1.5497496855167023e-06,2
2009-06-26,9.758775382148754e-05,2.7922736008129112e-05,6.213833769647473e-05,5.392952358298196e-05,0.00305340455645281,0.9902166784193566,0.00018709925499977784,7.146312017386816e-05,0.0001457772661435854,0.0005178699649481203,6.992528167924089e-05,2.308872291450527e-05,0.0004853060292620802,6.667242097405102e-05,0.00041661767639053146,4.854831491268386e-05,0.00013694727244342383,0.0001043271248648732,6.512451008491371e-05,0.00015782043972318444,0.0035289884151766156,9.523507740359129e-05,0.00016167942293617357,0.00020584835805028887,2
2009-07-03,9.67274227810098e-05,2.7349901030688203e-05,6.183888714847331e-05,5.306703942924458e-05,0.002952478896528976,0.9903338179116986,0.00018484053160655817,7.183369417375762e-05,0.0001480077465671476,0.0005073071580716506,6.820339360361283e-05,2.2569304593977977e-05,0.00048004263405354694,6.506823347320435e-05,0.0004108613095354894,4.800100869275956e-05,0.00013724671754678788,0.00010520840940951277,6.448768195290964e-05,0.00015757756292515243,0.0035329410400638545,9.731096191472287e-05,0.00016648632418709113,0.00020672622901125444,2
2009-07-10,9.581348748425769e-05,2.5949982934449805e-05,5.932873744030167e-05,5.0309420850100885e-05,0.002832918265988711,0.9906806238049313,0.0001780112998217041,6.908476044329283e-05,0.00014498836584656943,0.0004978708046987435,6.546949576761069e-05,2.134993090328105e-05,0.000465791164965791,6.278152891315329e-05,0.0003943099175984117,4.598778759577934e-05,0.00013026427925114732,0.00010130371080373516,6.10582894995512e-05,0.00015727615590123943,0.0034049184619108297,9.254821133928312e-05,0.00016043346921509297,0.00020160866589572141,2
2009-07-17,9.382286011603289e-05,2.589083089879012e-05,5.879681989985374e-05,4.922352645065696e-05,0.0027555460964894057,0.9907950604917577,0.0001797681872256161,6.911399467441114e-05,0.00014777829084291832,0.000495257122719355,6.386061968793309e-05,2.1053423631357725e-05,0.0004616351114244779,6.206076051921828e-05,0.0003860862623915602,4.527499969957085e-05,0.0001317474323691188,0.00010221165848005689,5.945854640433116e-05,0.00015408254330305691,0.003391432677884939,9.283486707392041e-05,0.0001573607849912607,0.00020064209106437914,2
2009-07-24,0.0005793899775804984,0.0003432834331250634,0.0008998441743080258,0.00043946707747115126,0.002286147486598552,0.5877239738555401,0.00228989593120748,0.001146082132885637,0.01031468195292138,0.0021799513284186537,0.0007409107058010604,0.0003806785531436361,0.002537983059804635,0.0006758155593592228,0.0015533964810504645,0.000652693403912994,0.0010802622341141398,0.002007991455848008,0.0004958138169433236,0.0016934503884990862,0.37544373120174324,0.001108586794527462,0.0014657978279544038,0.001960171167241917,2
2009-07-31,0.0006339033486070963,0.00033081682515937166,0.000919605294767767,0.00043371553447744434,0.00235300722746449,0.5827337073085304,0.0022693317501260787,0.0011612965244472493,0.01024196524978717,0.002171961684106124,0.0007539118804466973,0.0004005992307456057,0.002526478299644399,0.0007016169623989929,0.0016274112170224292,0.000673253241930247,0.0011018026604090135,0.002062886432317643,0.0005226445618689565,0.0017120854752626338,0.3800255553378063,0.0011306840294381876,0.0015008022647118632,0.0020109576585237363,2
2009-08-07,0.000693456742876811,0.0003495736191019191,0.0008949489335248803,0.0004520219821163103,0.002306280279774493,0.5816180976017465,0.0022797256985931853,0.001175054863809121,0.010190498712207782,0.002172250285855143,0.0007743561832056327,0.00040820871327804586,0.002492805779191055,0.0007266171066142565,0.0016429538161379727,0.0006647101958458076,0.0011071116166747053,0.002044811229531019,0.0005404238939137033,0.001709893158528776,0.38113466764793474,0.0011343408188973871,0.0015182715294504384,0.001968919591190277,2
2009-08-14,0.0007051855602885949,0.0003967530147360152,0.0009172274550584216,0.00048781009078523163,0.0023035784568345963,0.5796840335433612,0.0022762437147386973,0.0011654910475263488,0.009707890347997492,0.0022447870767072094,0.0008127051507005206,0.0004397933333062385,0.0025208638058477214,0.0007613967761783974,0.0017044055668747453,0.0006966655603526656,0.0011588666629190523,0.0020173243789597833,0.0006264738256682051,0.0016783327775801392,0.3830844799480759,0.0011767419863424938,0.0014710490914824203,0.001961900827678119,2
2009-08-21,0.0012720542125985229,0.0007698364139349348,0.0018807686712616562,0.0009298157613527643,0.003955948799678866,0.671195229763768,0.007042834197477865,0.002749171303289098,0.009812724605271852,0.0058984694879594055,0.0016424962295594273,0.0008874116180397022,0.004151497251134312,0.0014540033080194595,0.0037298788844677064,0.001353044969605147,0.00205590366842078,0.00444745063086879,0.0012569436523355657,0.002147155000948444,0.2603026479457414,0.0034286184671612,0.0026767294847035985,0.004959365672401312,2
2009-08-28,0.0012412481518526012,0.0007590056962586372,0.0018925005278074422,0.0009320975855279003,0.004003927735293256,0.6716997748185605,0.006935423513429332,0.002773326369222916,0.00978947678319934,0.00592272305328034,0.0016475523127785158,0.0008980595302291363,0.004133007583829923,0.0014584279142208396,0.003716166066699519,0.00136071848901014,0.0020443562027857207,0.004481113939112749,0.0012470550619117044,0.0021426110799684975,0.25989202139230844,0.0034084334168831415,0.0026631308607426895,0.004957841915086676,2
2009-09-04,0.0012384078803117811,0.0007557221458015003,0.0018885194762493583,0.0009514336775424414,0.004022801837999063,0.6679988295682342,0.007128610848153489,0.0027965164393917628,0.009812280888458065,0.0059509286694015,0.001669979999883784,0.0009285666636034261,0.004169700882140196,0.0015050785438948644,0.003735053639087554,0.0013953154574667874,0.0020924297297943008,0.004498604817918565,0.0012901814376844894,0.002245180492887377,0.2628659476285042,0.003413958965381822,0.0026825253795743366,0.004963424930635168,2
2009-09-11,0.0012117138940045094,0.0007240558940240997,0.001867275865790015,0.0009156362271748719,0.003922458500272669,0.6719332103545836,0.007186666044756104,0.0027974600717993697,0.009634759995422319,0.005818270945494119,0.001648672385916767,0.0008915123805975804,0.004118261606301812,0.0014570794315888697,0.0036889045723863274,0.0013761188638486892,0.0020561469253069296,0.004436054810315135,0.001208470172549979,0.002206609680222711,0.26000462914695455,0.0034369618257260297,0.002620686058233672,0.00483838434672914,2
2009-09-18,0.00043504012563072656,0.00027065759074202463,0.0006920819392011515,0.0003354657104515284,0.02998358419831318,0.7956774726917827,0.0019319900688297368,0.0010240682297486111,0.003555674523498059,0.001363061548820788,0.0006367112380014648,0.00032560333248313894,0.001220180822750258,0.0005021243788441866,0.0018027809984104484,0.0005446443075938986,0.0006625160586057055,0.0014275006728176067,0.00044320238842442865,0.0006850705443871095,0.1522016170859341,0.0018363593510936776,0.0008629409583229249,0.001579651235312697,2
2009-09-25,0.0004165589823855451,0.0002807322867770485,0.0007025733731563888,0.0003421931111020666,0.030325370393290738,0.7946720980739844,0.0018807222212577053,0.0010121650095313347,0.003567090290464409,0.0013951846578548872,0.0006574033959896303,0.00032972896445674656,0.0012183494576665395,0.0005188013564127579,0.0018584057164518163,0.0005479035805597922,0.0006744304459334325,0.0014081375203612763,0.0004730546869690204,0.0006701799722548627,0.152802258572538,0.0017893002503527851,0.0008482532355074874,0.0016091044447413018,2
2009-10-02,0.0004124466381357243,0.0002762417558498825,0.0006840877011929506,0.0003342490515301939,0.029805800416323764,0.7959535965440646,0.0018728750233941334,0.0009954409833516926,0.0036377074131664668,0.0013856421195470097,0.0006454085082921649,0.00032086090913844564,0.0012217534689924223,0.0004993336252936239,0.0017939231818820138,0.0005324714852749792,0.000661923531570663,0.0014194542862962923,0.0004509795199014085,0.0006699097339488682,0.15222518415386538,0.0017391556156705474,0.0008572512278902099,0.0016043031054266369,2
2009-10-09,0.00038832403927009933,0.0002629509896750859,0.0006664646354737386,0.00032770916934306233,0.02881893539218361,0.8011107476517241,0.0018873735929550454,0.0009668188305593197,0.003577098407388498,0.0013630450288109157,0.000617756615108158,0.0003185903841350235,0.0011927390477492637,0.00048717724023260425,0.0017285588969846502,0.0005223432014502619,0.0006463320524482572,0.001405829935738414,0.0004310803756728087,0.0006417544161118483,0.14855446695671595,0.0016830193366534543,0.0008416692012577565,0.0015592146023580724,2
2009-10-16,0.0001506692389580391,4.0784218653464564e-05,8.561379110433656e-05,8.072320240377169e-05,0.00518015626228727,0.987307701756823,0.0002445189542266465,9.373364429610814e-05,0.00015625212302024022,0.0002846397346941889,0.000120950310038794,3.7347343298179455e-05,0.0002818946631001993,0.00013272147233543957,0.0014183710900825177,7.20092525835327e-05,0.00021623830113583903,8.122458985737255e-05,0.00011817469554358407,0.00020487003185941377,0.003116437025726747,0.0003695479542965979,7.299725749248913e-05,0.00013242308618236897,2
2009-10-23,0.000152758908731756,4.0714728247158164e-05,8.636319712547667e-05,7.905089018757786e-05,0.005361095614002907,0.9871937066096793,0.00024932342120822766,9.217143117583226e-05,0.00015377699874263352,0.00028545943066941127,0.00012049565170157968,3.662209600180177e-05,0.0002860635414161253,0.00013396146348444246,0.0014229663665860364,7.153330407702221e-05,0.00021634912538046923,8.138929150753086e-05,0.00011511382897336957,0.0001999076130141032,0.0030396795590879764,0.0003772957601293093,7.200087776365823e-05,0.00013220029110630366,2
2009-10-30,0.0001587969482218952,4.146600006214472e-05,8.701556891622052e-05,7.958858979672076e-05,0.005404753104927661,0.9870190681083805,0.00024993970828834596,9.399502004444154e-05,0.00015856211438717237,0.0002862030731445155,0.00012261530273209362,3.6820112042925044e-05,0.0002954764978795519,0.00013618637087231935,0.0014250218092876168,7.23851154827368e-05,0.00022157967655018901,8.099959047697171e-05,0.00011798961496479667,0.00020004340097124106,0.003139564448185889,0.00036508503590978005,7.312157399019685e-05,0.00013372321448407805,2
2009-11-06,0.00014370536265788077,3.909347310042644e-05,8.385980435687737e-05,7.429481925285943e-05,0.005195161687800573,0.9875250709148098,0.0002454548052628632,9.226243768799174e-05,0.00015977351957045853,0.0002707735244032041,0.00011650490842337294,3.499937160219773e-05,0.00028846428576942765,0.0001283230776223962,0.0013326191359205003,6.958859872198427e-05,0.0002131839845069209,7.964055336677801e-05,0.00011466920068153658,0.00019226484936054025,0.003043679543183176,0.00035282272350376024,7.352759319962433e-05,0.0001302618252347966,2
2009-11-13,0.0001358542108906022,3.69651668650048e-05,7.973800931748536e-05,6.514726803097436e-05,0.0019711708986237496,0.9901334913427366,0.00040448289119710684,0.00014693168265037145,0.00024419960970161695,0.0003006793869022705,0.00013802371526492295,3.2709614494734734e-05,0.0003564305853119235,0.00012110567374131343,0.0008244914193292416,6.315501508397884e-05,0.0002617217137932523,0.0001003887487911765,0.0001055819742443757,0.0001921973133751564,0.0036296633147510637,0.00046646563351076045,8.00928032192276e-05,0.0001093120081730051,2
2009-11-20,0.00014043890189789317,3.657031019862455e-05,7.851009753193112e-05,6.511308195331169e-05,0.0019375463079343825,0.9901152232711303,0.0004032301072987565,0.00014675999753112852,0.00024184005532783905,0.0003011178619025476,0.00013814824621992525,3.2753968621091324e-05,0.00035866826672762005,0.00012074857805457386,0.0008397006544659471,6.44140318219496e-05,0.0002620629957757085,0.00010010397101120792,0.00010973791902660244,0.00019720361658658798,0.0036528031679226077,0.00046926363215876336,7.960837394190836e-05,0.0001084325849590015,2
2009-11-27,0.0001410375825997768,3.6954399382521865e-05,7.72970985617479e-05,6.430058199194508e-05,0.001913106837696372,0.9902092738130929,0.00040599745896628117,0.0001453398258089109,0.00024258068111945465,0.00029909362295143783,0.00013713468397856567,3.23243525332602e-05,0.0003543945109160284,0.0001169676920584413,0.000848839933035735,6.32564526327334e-05,0.00025801786761263574,0.00010272876503644284,0.00010884643542549351,0.00019161706104128077,0.0035937379880312966,0.00046960627576052755,7.999684088796826e-05,0.00010754923887800808,2
2009-12-04,0.0001419772586940928,3.651052189846393e-05,7.751559233293019e-05,6.275315825817646e-05,0.0019270543156797075,0.9902030409185605,0.0004065106752361414,0.00014898171288100096,0.000244975925489432,0.0002986432926695664,0.00013780062170618896,3.190334851755128e-05,0.0003539967358764789,0.00011758255182253327,0.0008467700240358297,6.306052847656628e-05,0.0002603575062064447,0.00010359871501707633,0.0001058631161819957,0.0001927746061086661,0.0035790842390400453,0.00046757255331534913,8.273453087323393e-05,0.00010893755112209187,2
2009-12-11,0.00027764972077814077,3.8631586385234114e-05,8.936765342571797e-05,6.233862225490418e-05,0.0005959124708002934,0.9907956473379934,0.0004569294770636178,0.0001361900098259209,0.00040617845208341333,0.0002457239426046729,0.0001473605699198223,3.240134238729868e-05,0.0005457031854367213,0.00010070901509487938,0.0007990788437938282,6.541942586568142e-05,0.0002899655518079757,0.00015031605205098088,0.000124730443694588,0.00034580368499048317,0.003157889687802177,0.0009038013871819871,0.00010179515742190452,0.00013045637933642613,2
2009-12-18,0.00028045088077819426,3.771240520621589e-05,8.990015570007401e-05,6.169913241292919e-05,0.0005935704495024552,0.9907454144919754,0.00046389048624574685,0.00014005303206110384,0.0004047399440515233,0.00024848784268988324,0.00014791587780932857,3.256269156845465e-05,0.0005466151731834007,0.00010073892273420744,0.0008022099720263799,6.890562753869732e-05,0.0002950174248212981,0.0001508416233360116,0.0001235515782866577,0.00034240598164817946,0.0031772792288185347,0.000905880892621119,0.00010444269259262479,0.00013571349239163718,2
2009-12-25,0.000293767899083135,3.89237687431829e-05,9.00879335177985e-05,6.136540818661635e-05,0.0006060631260996948,0.9906010915260958,0.0004545272341597875,0.00014210060687467477,0.0004035474131908035,0.00025669362886734134,0.00014951906696512946,3.2832279686536125e-05,0.0005655072787199085,0.00010294436549233203,0.0008087951734438836,6.977177185730602e-05,0.0002967698373700454,0.00015284116843950816,0.00012769100403584358,0.00034965238576884107,0.003237111695544558,0.0009175044127759796,0.00010359556858939299,0.00013729544649200668,2
2010-01-01,0.0002954132999724314,3.867591080453759e-05,8.981688910234682e-05,6.118657949488247e-05,0.0006079865105567239,0.9905433505212505,0.0004551393115736236,0.00014237478917523706,0.0003965599599194855,0.00025535947791045685,0.00014871437963546316,3.300614999801616e-05,0.0005677241952907218,0.00010418258851592523,0.0008226196440950953,6.887669859224031e-05,0.000298013192083157,0.00015104947969397706,0.00013110395699262074,0.0003551632461339551,0.0032840151200806745,0.0009105700269186461,0.00010374534550915327,0.00013535272670008535,2
2010-01-08,0.00038754404160428434,4.503975249353295e-05,0.00010790433451559039,6.704388478843493e-05,0.0033531149025677782,0.9785697590981137,0.0003317781045130315,0.0001999282446536535,0.00030117040845089216,0.0004126176821282711,0.00016448277216522204,3.9353646243609625e-05,0.000988209757237249,0.00014103052524596076,0.0018940112500648969,8.967212182642813e-05,0.00040836882710675385,0.00015918231185349085,0.0001860697957695211,0.0006032172903229598,0.009492662931941055,0.0017124480750511217,0.00012812543683733604,0.0002172648045050329,2
2010-01-15,0.00042876870136021464,4.830824749526036e-05,0.00011033463781274209,7.115769540602191e-05,0.0035216234674231117,0.9780244199481068,0.0003336750698148009,0.00020638446322273385,0.0002997066369227146,0.00041465353143947057,0.00017375098571467709,4.053086022183243e-05,0.000986795746887408,0.000146133912563873,0.0019915448600773,9.027442018137786e-05,0.0004136822582821526,0.0001604078084163712,0.00018533431413109508,0.0006126999113819301,0.009634753408109075,0.0017643531735893096,0.00012604115996826067,0.0002146647814713277,2
2010-01-22,0.0004219832070767621,4.739840747257236e-05,0.00010680519396323953,6.825165607340834e-05,0.003421446161458578,0.978591471369698,0.00033009413267836495,0.0002052465387539458,0.0002965803648914579,0.0004164296643354298,0.00017039906511724084,3.994082131691932e-05,0.0009680562953937902,0.00014208364358189854,0.0019048934308525205,8.684050232472414e-05,0.0003991120184494647,0.00016118889824154035,0.000182088077896428,0.0005800306728659281,0.009395264411036015,0.0017318401942745386,0.00011946325005576944,0.00021309202219158384,2
2010-01-29,0.00041128676909738584,4.8751226609440144e-05,0.00010644243464021783,6.567719552095052e-05,0.0033625473300054375,0.9788606074255618,0.0003382565227850153,0.00020649838058034114,0.0003052008326789063,0.00042908272007310266,0.00016875907803111335,3.9899987253859764e-05,0.0009565854902478235,0.00014115726368371114,0.001851260204484976,8.676542573580699e-05,0.0003994693458650352,0.0001641609978687765,0.00017964421903110403,0.000572852877213225,0.009253938503191858,0.001716892673984059,0.00012094804206053613,0.00021331505379546466,2
2010-02-05,0.0003801623569077515,4.853513015953825e-05,7.093337283930372e-05,5.260769989491555e-05,0.0010421284932209916,0.9912698232678049,0.000384550525692506,0.0001620451535202204,0.0002829349552286322,0.00038663183766833586,0.0001439673410429743,3.4670242171042434e-05,0.00043284907428461916,0.00010255176338883065,0.0004045379028210488,6.764714076390238e-05,0.0002537398306538914,0.00016639346046388222,9.309103066570523e-05,0.00027465043565890693,0.0031003143723479405,0.0006375938623341543,6.717179230389825e-05,0.00014046895816231548,2
2010-02-12,0.0003831442521655101,4.695152872232666e-05,7.038148105469864e-05,5.240253658239793e-05,0.0010419884246196086,0.9912019326066523,0.00037995523928176326,0.0001604619784460992,0.00028371540907737964,0.00038853508236639763,0.00014395402890979682,3.4403439582354636e-05,0.0004330653465602729,0.000102256403821031,0.00040899027058518417,6.760024533920845e-05,0.00025298517835507523,0.00016489577789486514,9.342103519996377e-05,0.0002812511894697499,0.003165075013038132,0.0006373874748185713,6.683772115455106e-05,0.0001384083363027584,2
2010-02-19,0.0003831557335962131,4.5546628094908434e-05,6.906891967749162e-05,5.117214274020038e-05,0.0010400610074731897,0.991249869194445,0.00037575664311539686,0.00015796954523338878,0.00027865288860045326,0.00038698641010508625,0.00014298860375151746,3.391423401853085e-05,0.00042434083561651976,0.00010430121603375434,0.0004076287002693688,6.662634205253142e-05,0.0002520015869046192,0.00016162693054974636,9.080002461763033e-05,0.00028729975415657045,0.003157191348410466,0.0006327281695189676,6.540053455820009e-05,0.0001349126064602468,2
2010-02-26,0.00038331085763130575,4.539808399425466e-05,7.02615116153153e-05,5.218067023916962e-05,0.0010444365538660458,0.9912186160770206,0.0003775154789806344,0.0001573239142065722,0.0002792282914048405,0.000385222447501262,0.00014574184864447873,3.421532494547203e-05,0.00042625110399360945,0.0001046308978926495,0.00041489864169230023,6.807427090504563e-05,0.0002539162636846469,0.00016064270004526328,9.324810155348489e-05,0.00028714675454118594,0.0031565270555180165,0.0006405142316182842,6.430939076225437e-05,0.00013638952774346416,2
2010-03-05,0.000629611276762471,5.03721235237415e-05,8.541121898507711e-05,7.062394791173317e-05,0.0012345511216668974,0.9842645351630617,0.0003611660784103195,0.00014462479978465028,0.0002986005610852234,0.0005147163739487176,0.00018008155834244553,3.82924238322333e-05,0.0005229529510388069,0.00014952154202800202,0.0003958392129336432,9.017051488786291e-05,0.0003852736571414075,0.0001709956731074198,0.0001292989853551984,0.000437101243071265,0.008274733389306548,0.0014193143069429499,6.243842159245339e-05,8.977345527909613e-05,2
2010-03-12,0.0006555317872847615,5.0552116110524136e-05,8.509061890477605e-05,7.048460458477321e-05,0.0012341913673446893,0.9842617187280106,0.00035153438805090404,0.00014396356532889355,0.0002910993124285604,0.0005080538196918094,0.00018103174662213227,3.846332603047496e-05,0.0005218653051117928,0.00015014915923217974,0.00040382300021784396,9.181720500444418e-05,0.0003866726629090092,0.00016805719278893344,0.0001296850234767612,0.0004324743773162095,0.00829544655873024,0.001398093016839701,6.0903676322100066e-05,8.9297441658031e-05,2
2010-03-19,0.0006625943162765735,5.211805368049944e-05,8.58470460605953e-05,7.232914389771104e-05,0.0012471605868739392,0.9839325423616695,0.0003506167605666253,0.00014365613487496496,0.00029207354824388183,0.0005251145203805642,0.00018441422785165338,3.8921320393022025e-05,0.0005362876273468619,0.00015367009017604828,0.000407758207961657,9.260550718013408e-05,0.00039561382765274144,0.00016899811574262204,0.00013482556072504106,0.00043873671126554365,0.008480380544453535,0.001451617221093868,6.267174084702823e-05,8.944682478516083e-05,2
2010-03-26,0.0006483993971634021,5.223631143351306e-05,8.531658851481382e-05,7.111066916858047e-05,0.0012039274174556486,0.9842065377885478,0.000347165087177535,0.00014408174124643604,0.00028858172966732807,0.0005207919601448345,0.0001837150698203661,3.853750205656936e-05,0.0005243964760842657,0.0001518979268134919,0.00039992876429772734,9.054635925174543e-05,0.0003898206202291092,0.00016712063876484078,0.00013475534347141978,0.0004375216344126931,0.008309095341572165,0.0014530512490679394,6.28139494778887e-05,8.865043415975287e-05,2
